"gene","mean_formula","var_formula"
"GOLPH3",0.00338550153401003,0.00226513460305944
"ZFR",0.00018032864314081,0.000139085633926732
"SUB1",0.591046921122874,0.679716985522638
"TARS",0.00288507974389603,0.00250894496814495
"RAD1",0.406848425312592,0.225698255402906
"BRIX1",0.435054266085797,0.535815685560931
"DNAJC21",0.0591311559730046,0.0107092825702957
"IL7R",0.063999797367343,0.043267715574196
"NIPBL",5.23590469270682e-05,3.95281492008172e-05
"WDR70",0.0135252645795965,0.0123971631350978
"RICTOR",5.73655792414419e-05,4.73074838227867e-05
"PTGER4",0.0267252403796059,0.0151159072774917
"PRKAA1",0.00183031767402226,0.00132754252925546
"RPL37",0.0374466269120908,0.716169092370869
"OXCT1",0.609025606703642,0.812393986107509
"ANXA2R",0.123919078234551,0.327821236705059
"ZNF131",7.50430318693199e-05,3.4817333702106e-05
"CCL28",0.727411900106914,0.988125050502665
"PAIP1",0.00744703347444566,0.00394159557526142
"NNT",0.000495698874214332,0.000418119309834017
"MRPS30",0.000617422089144893,0.00130521270263102
"EMB",0.00235689546938379,0.000676555956618115
"PARP8",0.000520294317763632,0.00034490836563953
"MOCS2",0.0152558836734495,0.0108256922948457
"NDUFS4",0.667462031230905,0.974720620233135
"GZMK",0.00923897452731838,0.00254432973228747
"GZMA",0.00135415610188164,0.0945808172322093
"DHX29",0.00119330683836636,0.000756543743558057
"IL6ST",0.000273908284624076,0.000104226503090626
"MAP3K1",0.00186519070868515,0.00130998420509486
"GPBP1",0.000315464303380451,0.000312829526400033
"PDE4D",0.185397496505815,0.271796151849959
"NDUFAF2",0.100248803313285,0.680565044650989
"SMIM15",0.999198989215646,0.64136034208869
"KIF2A",0.000697358116322766,0.000411479751985548
"SREK1IP1",0.360354011172818,0.573255340892743
"CWC27",0.0168841797171905,0.00927854291209584
"PPWD1",0.000123425756458812,0.000112419692157903
"SGTB",0.0106404262293767,0.00668296280567611
"SREK1",5.1840690846246e-05,3.15916737843399e-05
"PIK3R1",0.830039888541974,0.72330976837304
"SLC30A5",0.00651957334591107,0.00494873400762571
"MRPS36",0.14711782878643,0.415633336093203
"TAF9",0.0536149642640927,0.101282501957035
"RAD17",0.000681593577759145,0.000549767897866928
"NAIP",5.09204623248944e-05,4.03463357741893e-05
"BDP1",3.447624911042e-05,3.07070701471183e-05
"TNPO1",4.26050121747664e-05,3.94793152628157e-05
"BTF3",0.000385861863792012,0.00207320540151549
"ANKRA2",0.00122024492894484,0.00104138609153934
"ENC1",0.87803725286565,0.885271013504741
"HEXB",0.17492882039945,0.109832790697816
"NSA2",0.308940333051517,0.755657030816726
"COL4A3BP",0.000214926957342751,0.000164081065679048
"POLK",0.00011334795632377,9.92067821157955e-05
"IQGAP2",0.0104063471776833,0.00519884158905756
"F2R",0.435911581919437,0.635503915785
"TBCA",0.140721077619259,0.911183416864295
"AP3B1",7.77728879786297e-05,7.10129137126814e-05
"SCAMP1",0.000279328556821408,0.000235816321180657
"JMY",0.639115304147226,0.458473915386819
"MSH3",0.000464574442462867,0.000429943174677524
"ZCCHC9",0.0331572196015289,0.0187042752514371
"RPS23",0.00590958172805219,0.113981871784754
"TMEM167A",0.0979063983154008,0.0863081059606869
"COX7C",0.00233473853153417,0.0370908260037829
"CCNH",0.00152389540735994,0.00123490637417556
"TMEM161B",0.000221211224456008,0.000195536493314328
"ARRDC3",0.000164998001961332,0.000122376867197701
"FAM172A",0.00135991742145257,0.00127321652811163
"TTC37",6.74327469644277e-05,6.18314767489937e-05
"GLRX",0.566391223368372,0.33938751534011
"CAST",0.0033261523803966,0.000793166298710151
"ERAP1",0.000105817359751402,0.000100490762604626
"ERAP2",9.9489683795061e-05,5.70246378069192e-05
"LNPEP",0.000139443632743998,0.000122421200132436
"CHD1",3.27431823994115e-05,3.38387976277387e-05
"ST8SIA4",0.000801440419388037,0.000592214755017568
"PPIP5K2",0.000251961738773994,0.000176470807020636
"FBXL17",0.000178868883683293,0.000165570584484545
"PJA2",2.29147463847991e-05,2.1169017861399e-05
"MAN2A1",0.000101669740353647,8.10333532452652e-05
"CAMK4",0.0108449923501092,0.00283192943526542
"EPB41L4A-AS1",0.0107562092965152,0.0242881951697401
"APC",5.76432157514474e-05,4.56117719562694e-05
"SRP19",0.281397138603564,0.529302022161513
"REEP5",0.836145221662264,0.666794040734732
"DCP2",0.00260528280173041,0.00195993576073615
"YTHDC2",2.82277042522173e-05,2.68963201991434e-05
"PGGT1B",0.000102557602520003,6.96268557140559e-05
"CCDC112",0.0176570295527602,0.00877415427956663
"TMED7",0.0010943148118763,0.000873410569255142
"ATG12",0.00554463674971162,0.00314148834895608
"AP3S1",0.000134893595956598,0.000446361821380968
"DMXL1",0.000488512889624986,0.000346191347106503
"TNFAIP8",0.00487190759687979,0.00311821782960976
"SRFBP1",0.00147295111889457,0.00116021030075813
"SNX2",0.180981841040776,0.114146555707801
"CEP120",0.000214872330686376,0.000198161284379507
"CSNK1G3",0.0123703485726192,0.0109998350090332
"PHAX",0.351367421560253,0.986221178120349
"PRRC1",0.000662933593248591,0.000413194741726113
"HINT1",0.00243941607611601,0.00577146966020053
"CDC42SE2",0.166741360105937,0.0859238593540164
"FNIP1",0.0880146017490012,0.0506127507773348
"IRF1",0.135813940435597,0.0392464872755764
"KIF3A",0.00179027874075589,0.00082822117342992
"UQCRQ",0.000920211104000043,0.0345557120358701
"AFF4",9.24862865898163e-05,8.47585436005499e-05
"ZCCHC10",0.183112727304457,0.304302841711005
"HSPA4",0.0114283045439615,0.00921531532661867
"VDAC1",0.0176425719302386,0.0768079896823667
"TCF7",0.142479594679893,0.0469360436846546
"SKP1",0.65731674457754,0.607991808014489
"PPP2CA",0.261750296555479,0.189753745883049
"UBE2B",0.943742098541441,0.951975533595449
"CDKN2AIPNL",0.243636110467295,0.532257593770256
"JADE2",0.000410398618915124,0.000403618180047434
"SAR1B",0.00104188448734356,0.000712616279356251
"CAMLG",0.000349924566619484,0.00128090302634471
"DDX46",0.000772818034859217,0.000322163254426562
"C5orf24",0.0010883022379379,0.000447165704981567
"TXNDC15",0.0341242527781752,0.0283201935172714
"H2AFY",0.1685712944099,0.151681604724403
"SMAD5",0.00882914750484627,0.00438209785273248
"HNRNPA0",0.04077244414263,0.0671585223095327
"FAM13B",0.000101096290526712,9.95839912142211e-05
"KDM3B",7.53944699016163e-05,6.93184039727311e-05
"ETF1",0.762775830536956,0.620136645264966
"HSPA9",0.00177081616902602,0.00127312050958515
"PAIP2",0.0538928271855663,0.150517558859409
"TMEM173",0.410913550780025,0.339242413628162
"UBE2D2",0.00770004292129522,0.0151033613798181
"PURA",0.000804366573762001,0.000484088680056998
"PFDN1",0.0162592098956343,0.0215396229109576
"SRA1",0.0224128215563392,0.0408545403461186
"NDUFA2",0.0717770159882305,0.329147714026991
"IK",0.00346506764022548,0.0024196228848314
"WDR55",0.000341987102893598,0.000309969070242085
"HARS",0.899589800057198,0.666664231106096
"ZMAT2",0.873590142640015,0.0747600982623407
"TAF7",0.0149307594968216,0.00555548902898697
"DIAPH1",0.00218962313072043,0.00124328763419457
"HDAC3",0.0127322026585486,0.0207912984593841
"GNPDA1",0.338212177666505,0.736394286986286
"NDFIP1",0.00188986013747775,0.00101276156044444
"ARHGAP26",0.00269054463865596,0.00104527596498714
"NR3C1",6.72379071224106e-05,6.67999208632205e-05
"YIPF5",0.054425930967468,0.0241393008218946
"LARS",0.000563298219913526,0.000470279913586874
"TCERG1",7.11298253579139e-05,4.88554024091363e-05
"PPP2R2B",0.0837235408711987,0.0432367325371778
"JAKMIP2",0.0307189144101381,0.0205157280188834
"ADRB2",0.297975619412638,0.194182875092029
"CSNK1A1",0.000197524271732416,0.000150494686451471
"HMGXB3",0.00583108512123982,0.00423626948732424
"TCOF1",0.000216994831148392,0.000222693319357917
"CD74",0.404826746543056,0.398673222370678
"RPS14",0.0024900773953852,0.0780276168375318
"RBM22",0.278042440104439,0.166796422648358
"TNIP1",0.175219908805485,0.0980227153965821
"ANXA6",0.96558036431453,0.782977398088781
"CCDC69",0.0130541740970299,0.00390211005664995
"ATOX1",0.0251688990649822,0.12740647867965
"G3BP1",0.000118646166797595,8.2035106751802e-05
"GALNT10",0.00577063932797782,0.00379710639106826
"SAP30L",0.0638716818582605,0.0406444070869873
"LARP1",0.000213703159890059,0.00017048415686661
"CNOT8",0.000134111559595533,0.000115194597349254
"MRPL22",0.00891167237052838,0.0256700314791587
"ITK",9.68764477694492e-05,8.30710426483642e-05
"CYFIP2",0.000369814643421306,0.000314926178385613
"CLINT1",0.000314852475273067,0.000289769497149936
"RNF145",0.685429025515001,0.744724358414794
"UBLCP1",0.0110723498382852,0.00520525716308318
"TTC1",0.0158741960693927,0.00922931164688793
"PWWP2A",0.00101547947487919,0.00085672558132818
"SLU7",0.0546469324466073,0.292551764375675
"PTTG1",0.0600026070285087,0.145714190669851
"CCNG1",0.971207381852893,0.571804188955692
"NUDCD2",0.315070926231458,0.178102148412398
"MAT2B",0.00279616552434655,0.00163898774770764
"RARS",0.000812919464442905,0.000643930452889212
"PANK3",6.8177256649107e-05,6.39622562172738e-05
"DOCK2",0.000214216304911732,0.000162766799260416
"LCP2",0.000358060331005976,0.00029775726561448
"NPM1",0.0399472676619308,0.230012971581983
"FBXW11",0.00182749273941703,0.00189931872430923
"STK10",0.000479091737857217,0.00025964299850931
"DUSP1",0.0573560335958033,0.207107985716073
"ERGIC1",0.0841779688403418,0.0585760457978459
"RPL26L1",0.0475559908546121,0.11126419800928
"ATP6V0E1",0.126553681448067,0.898902121199808
"CREBRF",0.000211843271930935,0.000173083382171038
"BNIP1",0.0048745747914353,0.00589423731111573
"CPEB4",0.00012960597233705,0.000102964015301691
"SFXN1",0.363573438415668,0.203132064492985
"THOC3",0.00459575132299239,0.00387363726884742
"KIAA1191",0.00294179390976204,0.00219135329635476
"HIGD2A",0.00473219729264609,0.0427355097338429
"CLTB",0.00449725661479237,0.0128887569390037
"FAF2",0.000436349416131963,0.00037588016788366
"RNF44",0.000132863047356578,0.000134529457544424
"UIMC1",0.00130009584837366,0.00133491855345929
"NSD1",2.08172745848287e-05,1.8249510480971e-05
"PRELID1",0.105153075068326,0.499921815520529
"LMAN2",0.0242930528567296,0.0579381668273252
"RGS14",0.0325727125956766,0.0249945260636425
"GRK6",0.0352926970710547,0.137401953151921
"TMED9",0.00808526192661321,0.0191327056824548
"NHP2",0.000322918204429476,0.00128209103067701
"HNRNPAB",0.00681978696849693,0.0038671495641735
"PHYKPL",0.00283404863315085,0.00172984353824124
"CLK4",0.0335431195754087,0.022181577773127
"RUFY1",0.00446634062955803,0.00175896114090462
"HNRNPH1",0.000195756928670008,9.20283584598757e-05
"CANX",0.0119167183606651,0.00243491215819233
"MGAT4B",0.00167498959858172,0.00215052600613442
"SQSTM1",0.120778479655596,0.06044966650031
"TBC1D9B",0.00054812748047534,0.000470102070231401
"RNF130",0.0871291445807003,0.0306865323435963
"MAPK9",0.00113094917416143,0.000859071727685123
"CNOT6",0.000248735895652735,0.000242361687594223
"MGAT1",0.014302414863583,0.00919535731004182
"TRIM52",0.000225709062040374,0.000182664411454625
"DUSP22",0.0514372863001721,0.208741367330212
"EXOC2",0.00109818767272184,0.00102585805581194
"SERPINB1",0.849329432187719,0.686563180372328
"SERPINB9",0.00124927361716974,0.00108056038593566
"SERPINB6",0.649183152008209,0.469992964411317
"NQO2",0.713712132242242,0.980547197277126
"RIPK1",0.000514185598384155,0.000493742586781482
"PSMG4",0.810629184678137,0.847724528910909
"PRPF4B",0.000247919559968194,8.39158769086752e-05
"ECI2",0.143948186259599,0.102517389001494
"CDYL",0.000327375034278947,0.000364184328480132
"LYRM4",0.0304107788128622,0.0475266066000829
"RREB1",2.89338203086162e-05,3.17905068177036e-05
"SSR1",0.000911687381885437,0.000527608099033398
"SNRNP48",0.000797755064663108,0.000585081086113237
"EEF1E1",0.00388145241763596,0.00969366749192363
"TMEM14C",0.463643898199054,0.579429027257243
"TMEM14B",0.00175036357809318,0.00531524888829033
"NEDD9",0.00048575838935467,0.000399602220544629
"NOL7",0.954635038245605,0.603146983961631
"RANBP9",0.00454888423293795,0.00357905489423342
"MCUR1",0.0302095106131282,0.134932780592356
"JARID2",7.3227687900186e-05,6.03470097124214e-05
"DTNBP1",0.0225298430846793,0.0168517941807909
"MYLIP",0.0012382395870897,0.0010323301653406
"ATXN1",0.00118362133459883,0.000718077689083444
"NUP153",6.88826866101636e-05,6.84311250861937e-05
"DEK",0.0191359743079593,0.0140283108437267
"E2F3",0.00390671799563013,0.00285832515793988
"CDKAL1",0.000187651968040997,0.000180624396914947
"TDP2",0.000248051430493123,0.000222949777340733
"C6orf62",6.83411509470127e-05,6.58817257588751e-05
"TRIM38",0.000170179688994463,0.000132233708729802
"HIST1H1C",0.948706037595373,0.333879237778481
"HIST1H4C",0.159600307203955,0.38491997113102
"HIST1H2AC",0.00756123485377364,0.0047784875659659
"HIST1H1E",0.0326887847199953,0.00393006961907277
"HIST1H1D",0.297507004324666,0.991773618091823
"BTN3A2",0.0264355676766839,0.0128822000031241
"BTN3A1",0.000395780358143123,0.000427475454771888
"BTN3A3",0.000680781627514962,0.000673233894213661
"BTN2A1",0.000434800853012955,0.00036234338724151
"ABT1",0.0188273281295121,0.0437846694683397
"ZSCAN16-AS1",0.00293774872686048,0.0252678779030032
"HLA-F",0.397823504297527,0.322430135747527
"HLA-A",0.0293369232443931,0.574489575830263
"ZNRD1",0.0956198535880437,0.260479301257091
"PPP1R11",0.024064294658255,0.0198966118514106
"TRIM26",0.00116412372964964,0.00101953755288844
"HCG18",0.00012676700559784,9.21616481059307e-05
"HLA-E",0.0134934584451047,0.013490668564695
"GNL1",0.000412439309916544,0.000185213144150548
"ABCF1",0.0312406195937282,0.0297418455774545
"PPP1R10",0.000452105335374499,0.000396314829052272
"MRPS18B",0.0460548933094524,0.0356458869423592
"DHX16",0.000434096246389879,0.000395896099973473
"PPP1R18",0.517068530854701,0.738842092582361
"TUBB",0.152585682132189,0.111263175144218
"FLOT1",0.162363224452064,0.37863515452185
"HLA-C",0.0106634886905602,0.326455770264143
"HLA-B",0.260843715543903,0.796948979972278
"DDX39B",7.53751595199353e-06,7.618801034604e-06
"LTB",0.57252842066476,0.501183687653813
"LST1",0.218963534440026,0.190634468481872
"NCR3",0.000307148553354427,0.000520774958044452
"PRRC2A",4.54941813055015e-05,4.56125300902944e-05
"BAG6",0.0329238714738353,0.0231096245950609
"CSNK2B",0.0123981075902659,0.0432438315827271
"CLIC1",0.0835070162656845,0.327899292815394
"LSM2",0.0289132399591376,0.0922945754059278
"C6orf48",0.973171755835171,0.434794910215297
"EHMT2",0.000488090702213838,0.000345612214806196
"NELFE",0.00363146104656795,0.0134561471188101
"ATF6B",0.000498886909546581,0.000374909920021632
"AGPAT1",0.0333066362875213,0.0806564108889711
"RNF5",0.0928353143075965,0.0602473070488356
"PBX2",7.79397226040316e-05,7.4076371990549e-05
"GPSM3",0.00222742287258549,0.0139897612866393
"HLA-DRA",0.59847180900004,0.449157981811942
"HLA-DRB5",0.0137379386971697,0.0148163263009636
"HLA-DRB1",0.274624453680947,0.160416785094038
"HLA-DQA1",0.470551714457051,0.347445540683168
"HLA-DQB1",0.0405905702600361,0.214260944374381
"PSMB8",0.612220835738893,0.651125997376412
"PSMB9",0.155914108909485,0.160387933854407
"TAP1",0.0271521716427474,0.0291930085835009
"HLA-DMA",0.0991939702648785,0.114815973166704
"BRD2",0.000263774434930419,0.000195684409093313
"HLA-DPA1",0.18569747206546,0.466172641490472
"HLA-DPB1",0.877300193123264,0.595116109645106
"SLC39A7",0.828311132393629,0.620548723110142
"RING1",0.913591073841262,0.708142855130328
"RPS18",0.041215259310671,0.42358223672676
"WDR46",0.307252629498499,0.23662783731606
"PFDN6",0.048726129938293,0.0409382760141091
"TAPBP",0.017067836915656,0.00724592900485603
"DAXX",0.0249572293698255,0.0202061084377757
"PHF1",0.122732865429188,0.106377700653829
"CUTA",0.0003373076748801,0.00139293838924323
"UQCC2",0.381600728849651,0.254532104871456
"HMGA1",0.0415263161363216,0.0559748540283178
"NUDT3",0.000112463341328164,9.4010860185111e-05
"RPS10",0.0204842965050834,0.215227087214764
"C6orf106",0.000542461147220962,0.000385121997960337
"SNRPC",4.85529311662722e-05,0.000124920688036049
"TAF11",0.591374921862175,0.792219658707224
"DEF6",0.171091057424475,0.186824271967432
"RPL10A",0.00919592980296129,0.191045972512081
"FKBP5",4.32397956069009e-05,2.87779305542777e-05
"SRPK1",0.00260741402265812,0.00193665801608448
"MAPK14",0.000128754807808451,0.000103964503408901
"MAPK13",0.888737995535902,0.743253399575696
"KCTD20",0.000981293580488265,0.000673324803740289
"STK38",0.000229478083112174,0.00018182661711845
"SRSF3",0.682293553771767,0.993744711305274
"C6orf89",0.00385167980055732,0.00190071087327532
"MTCH1",0.0011391117525263,0.00103352343343163
"PIM1",0.0614295811461293,0.0572925093056212
"RNF8",0.00245091992163333,0.00212729724772653
"CCDC167",0.179040380032596,0.283365140918628
"ZFAND3",0.000301144890954753,0.000257935578682169
"GLO1",0.0337214985050415,0.178731857247306
"OARD1",0.000813450453040108,0.000582380099455745
"CCND3",0.76745974056661,0.968381634229949
"TAF8",0.00646530105959112,0.00485281126015833
"MRPS10",0.138799617360761,0.453075006047477
"TRERF1",0.000141977807668572,0.000109200845125925
"UBR2",8.93398445933105e-05,7.02664479765716e-05
"TBCC",0.00297999114838246,0.00631375116605265
"RPL7L1",0.00156554640233496,0.00104323200578023
"C6orf226",0.000598348421278166,0.00236574692678302
"CNPY3",0.0335179971605164,0.296124945921195
"MEA1",0.0677325028739,0.306088135846287
"KLHDC3",0.878112192051723,0.744888538972694
"RRP36",0.723682411120791,0.597570845802633
"MRPL2",0.00046210343704848,0.00165154362504013
"DNPH1",0.0845116431376966,0.0920791689133963
"YIPF3",0.791261113495402,0.659191545207382
"MRPL14",0.461414438545636,0.726303640399104
"HSP90AB1",0.0932755310312711,0.256389940577077
"CDC5L",0.000801948682218725,0.000636730662032254
"SUPT3H",0.0154591381597866,0.0130245084379909
"ENPP4",0.015140235514271,0.0106955781607162
"CD2AP",0.000210386507243365,0.000305609551539539
"FBXO9",0.00235791253053661,0.00109339049256272
"ELOVL5",0.701373531822206,0.600718966474735
"ZNF451",6.14626127933921e-05,5.38688305247089e-05
"PTP4A1",0.79028103774521,0.62251237414508
"PHF3",1.18328199990304e-05,1.09593700529663e-05
"LMBRD1",0.000927965921242293,0.000647842573975117
"SMAP1",0.398113845828168,0.221387311434274
"OGFRL1",0.000547218153432308,0.000303389932755037
"EEF1A1",0.00569201973883921,0.0322058163409783
"COX7A2",8.69104511240401e-05,0.00381750524972617
"TMEM30A",0.000264356601234436,0.000182385420598784
"SENP6",7.58396970361518e-05,6.89137820464715e-05
"MYO6",0.179778735242003,0.13759823210901
"PHIP",4.06209049809774e-05,2.67811747594999e-05
"HMGN3",0.451890672437843,0.154064420807879
"IBTK",0.00654219735157946,0.00454948028989992
"CYB5R4",0.00134109083346215,0.000941374316413065
"SNX14",0.000492787406880351,0.000399434258540471
"SYNCRIP",0.000105438760346225,9.83506484074756e-05
"ZNF292",7.81245282173849e-06,7.49983805375471e-06
"RARS2",0.00119796690170987,0.00104108565501119
"AKIRIN2",0.514061027280434,0.861625066341581
"RNGTT",0.0001277611983992,0.000141398090224561
"PNRC1",0.284494376214885,0.684299645104165
"UBE2J1",0.860136453244071,0.679348410038736
"LYRM2",0.622753766646334,0.669201286231236
"MDN1",8.72015626666897e-05,7.25712715747831e-05
"UFL1",0.00407439088577765,0.00219594283816329
"NDUFAF4",0.0417617730618358,0.0886791766265065
"PNISR",5.40892898710045e-05,1.00217991231741e-05
"CCNC",0.0303970553840558,0.0144584850357843
"ASCC3",5.88889303695476e-05,5.3420906876663e-05
"PRDM1",0.069541258634361,0.010279717283841
"ATG5",0.0237219739425186,0.0171247181261101
"SCML4",0.00031929247513914,0.000297266214978718
"SEC63",7.87761954980046e-05,7.50108704741311e-05
"OSTM1",0.0046786490619476,0.00326608404326286
"SNX3",0.00374196860081644,0.540547820968463
"FOXO3",8.82187356560588e-05,7.86608423485121e-05
"SESN1",0.00280460650699415,0.00271526856801642
"CD164",0.000694047674031577,0.000469204260889594
"ZBTB24",0.333956859378724,0.194803328204815
"CDC40",0.00874457075328681,0.00413177614436613
"AMD1",0.0937473223113435,0.0591144554886203
"GTF3C6",0.0219210821363651,0.0751355107828588
"REV3L",0.000140999088135655,0.000123263687710369
"FYN",0.000217108940079691,0.000107328460662823
"HDAC2",0.00119589984296483,0.000949684206288075
"NT5DC1",0.148094619881587,0.0677149324509803
"TSPYL4",0.131061936956815,0.0962820703609588
"TSPYL1",0.135009245777759,0.0774713989293479
"RWDD1",0.000129399749209516,0.000528887767121796
"KPNA5",0.000145781027503139,0.000144324047809529
"GOPC",0.00886447749532273,0.00695488237402677
"NUS1",0.000866908971175745,0.000646384768646843
"CEP85L",1.11970226174528e-05,7.15506378247318e-06
"MAN1A1",0.0678412823414891,0.0362858510408673
"SERINC1",6.7949143539376e-05,5.94681989071064e-05
"HDDC2",0.00273752275530204,0.0166816068451428
"NCOA7",0.00299444850957391,0.00255118825449154
"TRMT11",0.000148789252122458,0.000144431754175237
"ECHDC1",0.00564338498834984,0.00420327188651713
"THEMIS",0.0119522697924713,0.00853057606922796
"ARHGAP18",0.0190042726843756,0.00841997601982904
"L3MBTL3",0.0002929389480909,0.000251697792791906
"SAMD3",0.00635617234623714,0.00209780905071742
"MED23",0.046844763309459,0.028326482604588
"STX7",0.000650971386142182,0.000416680963152513
"RPS12",0.0126784539030036,0.215817436546375
"TBPL1",0.0964896551836589,0.371126632719031
"HBS1L",0.00741122308206428,0.00377547536668969
"AHI1",0.751461751746196,0.407361017853851
"BCLAF1",0.000235387751203165,9.15824500051363e-05
"MAP3K5",0.00127110572329673,0.000926803891619325
"IFNGR1",0.330360588419455,0.184647261442742
"TNFAIP3",0.252199982197918,0.439522154856306
"PERP",0.139475544720059,0.169442909992434
"HEBP2",0.00661609418037109,0.0174118621695099
"CCDC28A",0.236293820157683,0.189711985912118
"ABRACL",0.484634338213135,0.370885530480091
"HECA",1.16248982651791e-05,1.04570820991214e-05
"CITED2",0.184198995941911,0.418199279055673
"HIVEP2",0.000643724022341231,0.000503361107976065
"PHACTR2",0.770814388033832,0.398582331481683
"LTV1",0.407332426134658,0.246424992444484
"SF3B5",1.99797926970426e-05,4.46624700138253e-05
"UTRN",4.85411010537557e-05,2.61326190007737e-05
"SHPRH",6.72899063533241e-05,3.87147082198755e-05
"TAB2",0.00210286976167114,0.00191928974225257
"PPIL4",4.01426874317565e-05,4.0739924586545e-05
"GINM1",0.055611891335818,0.0423560999202404
"KATNA1",0.00762165205482981,0.00496489888473686
"LATS1",8.22235511884149e-05,8.51049689314094e-05
"PCMT1",0.272805088419953,0.204664401908938
"SYNE1",0.000861455151897676,0.000168433538823031
"MTRF1L",0.246368561602752,0.170279938788048
"IPCEF1",0.000106662341337839,0.000112521416044504
"SCAF8",3.75028582279523e-05,4.0150035311394e-05
"ARID1B",2.00722810956644e-05,1.42301442197376e-05
"TMEM242",0.233639850723991,0.133407365322781
"GTF2H5",0.242989666086466,0.159734914075029
"TULP4",0.00020706964080104,0.000199849404152271
"TMEM181",0.000865795720081406,0.000677939022200897
"DYNLT1",0.0729336097026731,0.126459473399735
"SYTL3",0.920043794477526,0.676795171394905
"EZR",0.744566196913246,0.957007459366128
"TAGAP",0.000945853221676074,0.000863096563371865
"SOD2",0.00701708414951684,0.00605327536797748
"WTAP",0.172949664902837,0.22770101244285
"TCP1",0.0686857125709124,0.0540844381330463
"MRPL18",0.443079685057541,0.292854827439832
"IGF2R",0.000772187677180321,0.000340754085591611
"MAP3K4",0.000135187146882818,0.000125658578795503
"QKI",3.10496540616043e-05,2.49000324582571e-05
"SFT2D1",0.365392048733088,0.265393660252844
"MPC1",0.192251075013155,0.779497462434946
"RNASET2",0.974224063126676,0.54602165978505
"PHF10",0.00175948318190371,0.00116475038069651
"PSMB1",0.000621100308473891,0.00507432435803582
"PDCD2",0.0325409881465971,0.120886385918852
"COX19",0.5089091163902,0.64885759656706
"C7orf50",0.152584021821779,0.360376838634287
"ZFAND2A",0.0189728425777172,0.0247351250350943
"INTS1",0.00782205499566156,0.00588742981700255
"PSMG3",2.21760186709191e-05,3.58447245318346e-05
"MAD1L1",0.935731742424215,0.913957377305805
"NUDT1",0.0342446001683559,0.153145218610801
"EIF3B",0.129819495537289,0.0477564004858556
"CHST12",0.041571720411004,0.0269329206910656
"CARD11",0.0001415812488094,0.000126463773856353
"FOXK1",0.0001027252547753,9.58240885744966e-05
"WIPI2",0.918373049913984,0.840843824864162
"ACTB",0.0303271414870961,0.231010686153095
"RNF216",1.88955991782651e-05,1.80179740853999e-05
"CCZ1",0.0118795079859463,0.00813645437064128
"EIF2AK1",0.0107439283756349,0.00237673608394367
"RAC1",0.00405367805981422,0.0212438243673088
"KDELR2",0.000679100606707762,0.00245131234571799
"ZDHHC4",0.000543676172387248,0.00116229316529427
"C7orf26",0.253865387710915,0.153782527680426
"C1GALT1",0.000463698692730574,0.000562428316765373
"RPA3",0.599988324253194,0.791500130892776
"GLCCI1",0.00297767372198329,0.00230814539846439
"NDUFA4",3.45245221059556e-05,0.00109599116141953
"PHF14",0.000351838146384075,0.000270614598131494
"TMEM106B",0.00142194859742224,0.0011935878414628
"ARL4A",0.0422680527999295,0.114125813549156
"BZW2",0.506322763525478,0.566976034925443
"SNX13",3.33634885737793e-05,2.78912179634924e-05
"TWISTNB",0.0105374305158989,0.0178317745937569
"SP4",0.000782261206015202,0.000837974984213592
"TOMM7",0.00213999703843775,0.00377258586941034
"NUPL2",0.0172438226307022,0.0150242998366053
"MALSU1",0.308409150293312,0.467498541515368
"TRA2A",0.000985150027213188,0.000607010171288023
"CYCS",0.0325503274191609,0.0825785964122262
"HNRNPA2B1",0.000177076978029171,0.000191777186140165
"CBX3",0.0162266914680977,0.0158088745955626
"SNX10",0.178233176053212,0.0843606789971246
"SKAP2",0.0061314459129297,0.00190210930097993
"HOTAIRM1",0.0489027462125435,0.239465730200461
"TAX1BP1",0.00578431783572611,0.00314590529266397
"JAZF1",0.0829500291101942,0.0430807840056739
"ZNRF2",0.000282161722739299,0.000263048572995325
"GARS",0.0158011283905102,0.013462366919889
"LSM5",0.00306466248851595,0.0217979496010014
"AVL9",5.06514007633731e-05,4.81141552865331e-05
"KBTBD2",0.278696264701575,0.222372307147693
"NT5C3A",0.00734057145857693,0.00757200967106444
"RP9",0.000860932315035573,0.00256485256697289
"HERPUD2",0.0708137839430649,0.0336865883256321
"SEPT7",0.804973661043988,0.255530427906163
"AOAH",0.924371637490417,0.742227204783127
"ELMO1",0.000142365948148502,0.000107421773944924
"STARD3NL",0.0810591376716873,0.0541043802849631
"VPS41",0.000461447485883236,0.000375298373452133
"RALA",0.0983041704103164,0.0658647419779845
"CDK13",1.76212223985284e-05,1.37290161325055e-05
"MPLKIP",0.654758400810035,0.376629220270857
"MRPL32",0.024318700432846,0.0207587773188419
"STK17A",0.991056300960752,0.712371376337838
"COA1",0.183596516011174,0.146727876727673
"DBNL",0.980995433110056,0.91857379933261
"POLD2",0.175933906288145,0.225954675246883
"YKT6",0.345133642333505,0.30589992796101
"NUDCD3",0.00164570485164007,0.00146792913988915
"TMED4",0.377776071686837,0.239145631704881
"OGDH",0.00231962953393793,0.00188123394719479
"PPIA",0.0186254283093326,0.546617895848686
"H2AFV",0.01899348015719,0.109423108755813
"PURB",2.7458165587386e-05,2.55271664567428e-05
"MYO1G",0.307521493519732,0.161484907353324
"SNHG15",0.13326236266263,0.217825398464147
"CCM2",0.852702146713255,0.948962052915884
"HUS1",0.460572547550604,0.408630107607312
