"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"RHO_GTPASE_EFFECTORS",1e-10,2.652e-09,NA,0.396028161188723,3.06121604505215,113,"RPS27, ACTB, PFN1, CALM1, CFL1, ACTG1, CYBA, MYL6, ARPC2, CDC42, ARPC3, MYL12B, YWHAZ, PPP2R5C, YWHAB, RAC2, EVL, ITGB1, FLNA, RHOA, MYH9, ARPC1B, ARPC5, ACTR2, IQGAP1, PAK2, ACTR3, KTN1, WIPF1, ARPC4, YWHAQ, KIF2A, S100A8, ROCK1, TUBA1A, IQGAP2, WASF2, DIAPH1, S100A9, PRKCB, PPP1R12A, BRK1, RAC1, GRB2, FMNL1, DYNC1H1, WAS, TUBA1B, CYFIP2, BUB3, TUBA4A, KIF5B, PAFAH1B1, CENPC, PPP1CB, PPP1CC, CDKN1B, PKN1, RHOG, DYNLL1, PIN1"
"INNATE_IMMUNE_SYSTEM",1e-10,2.652e-09,NA,0.259472431153505,2.4788049671524,477,"B2M, EEF1A1, RPS27A, HLA-B, ACTB, GNLY, HLA-C, HLA-A, TXNIP, UBA52, CALM1, FTL, PTPRC, HLA-E, FTH1, UBC, CFL1, ACTG1, CYBA, HSP90AA1, HMGB1, HBB, PPIA, ARPC2, JUN, SRP14, UBB, HSP90AB1, CD3G, CDC42, ARPC3, PSME1, GMFG, GZMM, NFKBIA, RAP1B, RAC2, EEF2, ITGB2, KLRD1, PIK3R1, FOS, HSP90B1, SKP1, RHOA, LRRFIP1, PSME2, ATP6V1G1, HSPA8, CD81, BIN2, UBE2D3, PSMB9, TNFAIP3, PCBP2, PSMA7, APRT, CD63, GSTP1, MYH9, ARPC1B, PLAC8, ARPC5, FYN, CD44, ACTR2, LCK, DDX3X, ATP6V0E1, CAP1, S100A11, CD247, IQGAP1, CD53, PAK2, TAX1BP1, UBE2D2, ICAM3, PSMB8, PSMB1, XRCC5, ACTR3, ANXA2, CTSC, POLR2L, TYROBP, WIPF1, ARPC4, TRAPPC1, YPEL5, ISG15, S100A8, ITGAL, VAMP8, TXN, ROCK1, CAPZA1, RNF125, IQGAP2, ADGRE5, MIF, WASF2, DIAPH1, CASP8, S100A9, CD47, TBC1D10C, PSMB3, BST2, CNN2, BRK1, LAT, CTSS, COTL1, NDUFC2, RAC1, IFI16, GRB2, PA2G4, PRDX6, PSMD8, SELL, DYNC1H1, RAP1A, CSTB, OSTF1, POLR1D, VAPA, CYLD, SERPINB1, XRCC6, PTPN4, PSMB6, WAS, FCGR3A, CDK13, PGAM1, PSMC5, SIGIRR, CASP4, ATP6V1F, DHX36, STK10, POLR3GL, CYFIP2, LAMTOR1, MAP3K8, PSMA1, RASGRP1, PKM, PSMD7, RNASET2, ATP6AP2, PSMA4, LAMP1, CTSD, BCL2, SPTAN1, SEM1, TMC6, CSNK2B, DOCK2, PDAP1, HEBP2, PSMA5, DPP7, PSMD4, DYNLT1, PRKDC, PSAP, RAP2B, CD46, RHOG, DYNLL1, DBNL, KPNB1, PIN1, PRKACB, RHOF, ATP6V0B, RAB5C, SLC2A3, PSMB4, CASP1, TNFRSF1B, RAB27A, RAB7A, CPNE1, STOM, ATG12, RAB14, GLIPR1, GDI2, SVIP, PYCARD, ARHGAP9, KRAS, DHX9, UBE2L6, PPP3CA, SERPINB6, CCT8, DDOST, PSMA3, RPS6KA3, PSMB10, PSMB2, GOLGA7, NFATC3, PSMD13, GSDMD, IRF3, VCP, NCKAP1L, IGF2R, LCP2, RASGRP2, CMTM6, POLR2K, UBE2M, UBE2N, MYO9B, ADAM10, POLR2F, HUWE1, DNAJC3, CREBBP, SDCBP, EP300, CNPY3, BRI3, MAPK1, SURF4, UBE2K, ILF2, PSMD6, IGLC2, ABI1, PPP2CA, PTPN6, NLRC5, PLCG2, CPNE3, PSMC3, PSMB7, RAB18, B4GALT1, LAMTOR2, CD55, PSMC1, HMOX2, ZBP1, CCT2, PSMC6"
"RESPIRATORY_ELECTRON_TRANSPORT",3.89618647569695e-10,9.93527551302723e-09,0.814035837847908,0.434559043972448,3.14274093084616,85,"MT-CO2, MT-CO1, MT-CO3, MT-CYB, MT-ND3, MT-ND4, MT-ND1, MT-ND2, MT-ND5, COX4I1, COX7C, UQCRB, COX6C, NDUFA4, COX6B1, COX5B, UQCR11, COX6A1, COX8A, UQCRH, NDUFA1, NDUFB2, UQCR10, NDUFB11, NDUFB8, NDUFS5, COX7B, NDUFB7, NDUFB9, UQCRQ, NDUFA3, NDUFB10, NDUFA11, NDUFB4, NDUFC2, NDUFA12, CYCS, COX5A, NDUFA2, UQCRFS1, NDUFA13, NDUFS6, COX7A2L, MT-ND6, NDUFA6, COX14, NDUFA5, NDUFV2, NDUFS8, NDUFB1, NDUFAB1, NDUFS7, NDUFC1, NDUFB3, UQCRC2, ETFB"
"HEMOSTASIS",1.13057492808099e-09,2.77618954562109e-08,0.788186810800237,0.315973441878228,2.66676523854353,191,"TMSB4X, ACTB, PFN1, CALM1, CFL1, HBB, PPIA, S100A10, SRGN, CDC42, YWHAZ, CTSW, GNAS, CD48, PPP2R5C, CD99, RAP1B, RAC2, ITGB2, CD74, CD2, PIK3R1, IRF1, ITGB1, FLNA, HSPA5, RHOA, TLN1, GNAI2, CD63, SOD1, FYN, TGFB1, CD44, TAGLN2, LCK, ITGA4, CAP1, GYPC, CAPZB, PLEK, ANXA2, KIF2A, FAM49B, ITGAL, CAPZA1, TUBA1A, GNG5, MIF, CD47, PRKCB, LAT, RAC1, GRB2, APBB1IP, SELL, GNG2, RAP1A, PRKCH, ANXA5, ACTN4, DGKZ, SPN, DOCK8, TUBA1B, DOK2, TUBA4A, BSG, RASGRP1, KIF5B, DOCK2, GNB1, SRI, GLG1, HDAC1, PSAP, C1QBP, ARRB2, WDR1, PHACTR2, JMJD1C, RHOG, PRKACB, FERMT3, PTPN1, PRKAR1A, CSK, SELPLG, ORAI1, IGHA1, SLC3A2, DOCK10, KRAS, SERPINB6, INPP5D, GNB2, ATP2B4, TIMP1, ATP1B3, LCP2, PPP2R5E, RASGRP2, GNAI3, DOCK11"
"CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM",1.48891368546817e-09,3.52553490523357e-08,0.788186810800237,0.257488476147648,2.3767072571713,354,"B2M, RPS27A, HLA-B, ACTB, CCL5, HLA-C, HLA-A, IL32, UBA52, CALM1, RPLP0, HLA-E, UBC, CFL1, ACTG1, VIM, HSP90AA1, HMGB1, PPIA, HNRNPA2B1, IFITM2, JUN, UBB, CDC42, IL7R, LCP1, JUNB, PSME1, YWHAZ, LTB, PPP2R5C, ANXA1, HNRNPDL, YWHAB, NFKBIA, RAP1B, ITGB2, JAK1, MT2A, DUSP2, PIK3R1, IRF1, DUSP1, FOS, ITGB1, MSN, HSP90B1, FLNA, SKP1, IL2RG, HLA-F, TLN1, PSME2, HSPA8, PSMB9, PSMA7, SP100, SOD1, FYN, TGFB1, EIF4A2, CD44, VAMP2, RORA, LCK, ISG20, HLA-DPB1, CCL4, HLA-DPA1, TPR, IQGAP1, IFITM1, EIF4G2, ARF1, PAK2, PSMB8, PSMB1, HLA-DRB1, ANXA2, PDCD4, SAMHD1, ISG15, CAPZA1, PEBP1, MIF, PSMB3, STAT3, BST2, CNN2, ADAR, XAF1, LAT, CANX, IFI6, IL10RA, MAP2K2, MCL1, GRB2, PSMD8, SQSTM1, APBB1IP, RAP1A, PTPRA, P4HB, TRIM22, GBP5, PTPN4, PSMB6, PSMC5, SIGIRR, SUMO1, MAP3K8, RBX1, EIF2AK2, PSMA1, RASGRP1, PSMD7, STAT1, PSMA4, BCL2, EIF4A1, SPTAN1, PTPN2, SEM1, PSMA5, RASAL3, TNFRSF14, HNRNPF, PSMD4, STAT4, ARRB2"
"FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING",2.4571481851121e-09,5.61754912665284e-08,0.774939030136436,0.725949338244134,3.07540669977627,17,"MT-ATP6, ATP5F1E, ATP5MG, ATP5MC2, ATP5F1D, ATP5MF, ATP5ME, ATP5MC3, ATP5PF, ATP5PO, ATP5F1B, ATP5F1A, ATP5PD, ATP5F1C, ATP5PB"
"CHAPERONE_MEDIATED_AUTOPHAGY",3.15338521924933e-09,6.96898133454103e-08,0.774939030136436,0.79127612825951,3.10960611839882,14,"EEF1A1, RPS27A, UBA52, UBC, VIM, HSP90AA1, HBB, UBB, HSP90AB1, HSPA8, PARK7"
"MAPK_FAMILY_SIGNALING_CASCADES",8.93258171757864e-09,1.91041989637246e-07,0.747739663149885,0.348330363308373,2.74472318098444,126,"RPS27A, ACTB, UBA52, CALM1, UBC, ACTG1, JUN, UBB, CDC42, PSME1, PPP2R5C, YWHAB, RAP1B, JAK1, DUSP2, DUSP1, IL2RG, TLN1, PSME2, PSMB9, PSMA7, FYN, IQGAP1, PAK2, TNRC6B, CCND3, PSMB8, PSMB1, PEBP1, DNAJB1, PSMB3, LAT, RAC1, MAP2K2, GRB2, PSMD8, APBB1IP, RAP1A, PTPRA, PSMB6, PSMC5, RBX1, PSMA1, RASGRP1, PSMD7, PSMA4, SPTAN1, SEM1, PSMA5, RASAL3, PSMD4, ARRB2, PRKACB, PSMB4, CSK, RASA2, PHB, KRAS, PSMA3, IL2RB, XPO1, PSMB10, PSMB2, PSMD13, PPP2R5E, CDC14A, CUL3, SPTBN1, BRAF, HSPB1, MAPK1, PSMD6, PPP2CA, JAK3, PSMC3, PSMB7, LAMTOR2, CDC42EP3, PSMC1, RASA3, PSMC6, PPP2R5A, PSMD2, PSME4, MARK3, PSMA2, PSMC4, VCL, PSMF1, PSMD12, DLG1"
"SEMAPHORIN_INTERACTIONS",1.27825031414523e-08,2.64837486961965e-07,0.747739663149885,0.656613389102984,3.01783011130176,21,"PTPRC, CFL1, MYL6, HSP90AA1, HSP90AB1, MYL12B, ITGB1, RHOA, TLN1, MYH9, FYN, PAK2, TYROBP, ROCK1, RAC1"
"SIGNALING_BY_RHO_GTPASES",2.01002462645987e-08,4.03832220406937e-07,0.73376198835648,0.326873540939663,2.6775243285208,151,"RPS27, ACTB, PFN1, CALM1, CFL1, ACTG1, CYBA, MYL6, ARHGDIB, ARPC2, CDC42, ARPC3, MYL12B, YWHAZ, PPP2R5C, YWHAB, RAC2, EVL, ITGB1, FLNA, RHOA, MYH9, ARPC1B, ARPC5, AKAP13, ACTR2, IQGAP1, PAK2, ACTR3, KTN1, WIPF1, ARPC4, YWHAQ, KIF2A, S100A8, ROCK1, TUBA1A, IQGAP2, WASF2, ARHGEF1, DIAPH1, S100A9, PRKCB, PPP1R12A, ARHGDIA, BRK1, RAC1, GRB2, FMNL1, DYNC1H1, ARHGAP30, WAS, TUBA1B, CYFIP2, ARAP2, BUB3, TUBA4A, KIF5B, PAFAH1B1, PREX1, CENPC, RALBP1, ARHGAP15, PPP1CB, PPP1CC, CDKN1B, PKN1, RHOG, DYNLL1, PIN1, RHOF, RHOH, NUDC, GDI2, ARHGAP9, RHOC, DYNLL2, XPO1, CLIP1, NCKAP1L, PPP2R5E, ARHGAP25, ARHGAP26, MYO9B"
"FCGAMMA_RECEPTOR_FCGR_DEPENDENT_PHAGOCYTOSIS",3.12204771877878e-08,6.08799305161862e-07,0.719512826338911,0.500744146453961,2.98531107720963,45,"ACTB, CFL1, ACTG1, HSP90AA1, ARPC2, HSP90AB1, CD3G, CDC42, ARPC3, PIK3R1, MYH9, ARPC1B, ARPC5, FYN, ACTR2, CD247, ACTR3, WIPF1, ARPC4, WASF2, BRK1, RAC1, GRB2, WAS, FCGR3A, CYFIP2"
"RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES",3.37064976277702e-08,6.38497369348904e-07,0.719512826338911,0.651624240815067,3.0426505693084,22,"ACTB, ACTG1, ARPC2, CDC42, ARPC3, ARPC1B, ARPC5, ACTR2, ACTR3, WIPF1, ARPC4, WASF2, BRK1, RAC1, GRB2, WAS, CYFIP2"
"INTERLEUKIN_12_FAMILY_SIGNALING",3.6112265396045e-08,6.65067554377161e-07,0.719512826338911,0.511763954575156,2.93391713824659,39,"RPLP0, CFL1, PPIA, HNRNPA2B1, CDC42, LCP1, HNRNPDL, RAP1B, JAK1, MSN, PSME2, SOD1, ARF1, PAK2, ANXA2, PDCD4, CAPZA1, MIF, STAT3, CNN2, CANX, P4HB, STAT1, HNRNPF, STAT4, HSPA9, SNRPA1, TALDO1, AIP"
"FLT3_SIGNALING",3.91172720160762e-08,7.00939225585366e-07,0.719512826338911,0.354571224524135,2.73026211291581,111,"RPS27A, ACTB, UBA52, CALM1, UBC, ACTG1, UBB, PSME1, PPP2R5C, YWHAB, RAP1B, JAK1, DUSP2, PIK3R1, DUSP1, IL2RG, TLN1, PSME2, PSMB9, PSMA7, FYN, IQGAP1, PSMB8, PSMB1, PEBP1, PSMB3, LAT, MAP2K2, GRB2, PSMD8, APBB1IP, RAP1A, PTPRA, PSMB6, PSMC5, RBX1, PSMA1, RASGRP1, PSMD7, PSMA4, SPTAN1, SEM1, PSMA5, RASAL3, PSMD4, ARRB2, PSMB4, CSK, RASA2, PHB, KRAS, PSMA3, IL2RB, PSMB10, PSMB2, PSMD13, PPP2R5E, CUL3, SPTBN1, BRAF, MAPK1, PSMD6, PPP2CA, JAK3, PDE3B, PSMC3, PSMB7, LAMTOR2, PSMC1, RASA3, PSMC6, PPP2R5A, PSMD2, PSME4, MARK3, PSMA2, PSMC4, VCL, PSMF1, PSMD12, DLG1"
"PARASITE_INFECTION",5.63065642376926e-08,9.82401370778689e-07,0.719512826338911,0.522047507932116,2.91877411486901,36,"ACTB, ACTG1, ARPC2, CD3G, CDC42, ARPC3, MYH9, ARPC1B, ARPC5, FYN, ACTR2, CD247, ACTR3, WIPF1, ARPC4, WASF2, BRK1, RAC1, GRB2, WAS, FCGR3A, CYFIP2"
"EPH_EPHRIN_SIGNALING",1.41392752446287e-07,2.40367679158688e-06,0.690132458796796,0.509743419507351,2.84998180333492,36,"ACTB, CFL1, ACTG1, MYL12A, MYL6, ARPC2, CDC42, ARPC3, MYL12B, RHOA, MYH9, ARPC1B, ARPC5, FYN, ACTR2, PAK2, ACTR3, ARPC4, ROCK1, RAC1"
"INTERLEUKIN_12_SIGNALING",1.64674844284435e-07,2.72948554401451e-06,0.690132458796796,0.530257240014685,2.91823328645238,34,"RPLP0, CFL1, PPIA, HNRNPA2B1, CDC42, LCP1, HNRNPDL, RAP1B, JAK1, MSN, PSME2, SOD1, ARF1, PAK2, ANXA2, PDCD4, CAPZA1, MIF, CNN2, P4HB, HNRNPF, STAT4, HSPA9, SNRPA1, TALDO1, AIP"
"GENE_AND_PROTEIN_EXPRESSION_BY_JAK_STAT_SIGNALING_AFTER_INTERLEUKIN_12_STIMULATION",1.7911200587558e-07,2.89637219257341e-06,0.690132458796796,0.554046808355612,2.95663673321957,30,"RPLP0, CFL1, PPIA, HNRNPA2B1, CDC42, LCP1, HNRNPDL, RAP1B, MSN, PSME2, SOD1, ARF1, PAK2, ANXA2, PDCD4, CAPZA1, MIF, CNN2, HNRNPF, STAT4, HSPA9, SNRPA1, TALDO1, AIP"
"NEUTROPHIL_DEGRANULATION",2.27549240378148e-07,3.59202729454076e-06,0.690132458796796,0.26178157454134,2.30379800787802,250,"B2M, EEF1A1, HLA-B, HLA-C, HLA-A, FTL, PTPRC, FTH1, CYBA, HSP90AA1, HMGB1, HBB, PPIA, SRP14, HSP90AB1, GMFG, RAP1B, EEF2, ITGB2, RHOA, HSPA8, BIN2, APRT, CD63, GSTP1, PLAC8, ARPC5, CD44, ACTR2, DDX3X, CAP1, S100A11, IQGAP1, CD53, PSMB1, XRCC5, ANXA2, CTSC, TYROBP, TRAPPC1, YPEL5, S100A8, ITGAL, VAMP8, ROCK1, IQGAP2, ADGRE5, MIF, DIAPH1, S100A9, CD47, TBC1D10C, BST2, CNN2, CTSS, COTL1, NDUFC2, RAC1, PA2G4, PRDX6, SELL, DYNC1H1, RAP1A, CSTB, OSTF1, VAPA, SERPINB1, XRCC6, CDK13, PGAM1, STK10, LAMTOR1, PKM, PSMD7, RNASET2, ATP6AP2, LAMP1, CTSD, SPTAN1, TMC6, CSNK2B, DOCK2, PDAP1, HEBP2, PSMA5, DPP7, DYNLT1, PSAP, RAP2B, RHOG, DYNLL1, DBNL, KPNB1, RHOF, RAB5C, SLC2A3, TNFRSF1B, RAB27A, RAB7A, CPNE1, STOM, RAB14, GLIPR1, GDI2, SVIP, PYCARD, ARHGAP9, SERPINB6, CCT8, DDOST, GOLGA7, PSMD13, GSDMD, VCP, NCKAP1L, IGF2R, CMTM6, ADAM10, HUWE1, DNAJC3, SDCBP, BRI3, MAPK1, SURF4, ILF2, PSMD6, PTPN6, CPNE3, PSMC3, PSMB7, RAB18, B4GALT1, LAMTOR2, CD55, HMOX2, CCT2"
"SIGNALING_BY_INTERLEUKINS",2.83124102877306e-07,4.36537860948032e-06,0.674962860011025,0.281863499002975,2.40313722716184,200,"RPS27A, CCL5, IL32, UBA52, RPLP0, UBC, CFL1, VIM, HSP90AA1, HMGB1, PPIA, HNRNPA2B1, JUN, UBB, CDC42, IL7R, LCP1, JUNB, PSME1, YWHAZ, ANXA1, HNRNPDL, NFKBIA, RAP1B, ITGB2, JAK1, PIK3R1, FOS, ITGB1, MSN, HSP90B1, SKP1, IL2RG, PSME2, HSPA8, PSMB9, PSMA7, SOD1, FYN, TGFB1, VAMP2, RORA, LCK, CCL4, ARF1, PAK2, PSMB8, PSMB1, ANXA2, PDCD4, CAPZA1, MIF, PSMB3, STAT3, CNN2, CANX, IL10RA, MCL1, GRB2, PSMD8, SQSTM1, P4HB, PTPN4, PSMB6, PSMC5, SIGIRR, MAP3K8, RBX1, PSMA1, PSMD7, STAT1, PSMA4, BCL2, PTPN2, SEM1, PSMA5, HNRNPF, PSMD4, STAT4"
"PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION",3.54472730110112e-07,5.34125954688646e-06,0.674962860011025,0.354725488015543,2.64115961736625,95,"TMSB4X, PFN1, CALM1, CFL1, PPIA, SRGN, CDC42, YWHAZ, CTSW, RAP1B, RAC2, PIK3R1, FLNA, HSPA5, RHOA, TLN1, GNAI2, CD63, SOD1, FYN, TGFB1, TAGLN2, LCK, CAP1, PLEK, FAM49B, GNG5, PRKCB, LAT, RAC1, GRB2, APBB1IP, GNG2, RAP1A, PRKCH, ANXA5, ACTN4, DGKZ, TUBA4A, RASGRP1, GNB1, PSAP, ARRB2, WDR1, PHACTR2, RHOG, FERMT3, PTPN1"
"ANTIGEN_PROCESSING_CROSS_PRESENTATION",4.3591326627798e-07,6.42245545649558e-06,0.674962860011025,0.389882181522111,2.67464215745138,70,"B2M, RPS27A, HLA-B, HLA-C, HLA-A, UBA52, HLA-E, UBC, CYBA, UBB, PSME1, CALR, PDIA3, HLA-F, PSME2, PSMB9, PSMA7, SEC61B, TAPBP, PSMB8, PSMB1, SEC61G, VAMP8, PSMB3, CTSS, PSMD8, PSMB6, PSMC5, PSMA1, PSMD7, PSMA4, SEM1, PSMA5, LNPEP, PSMD4"
"THE_ROLE_OF_GTSE1_IN_G2_M_PROGRESSION_AFTER_G2_CHECKPOINT",5.55432220330775e-07,8.00546874085444e-06,0.659444398037935,0.432334680692182,2.71112238618972,52,"RPS27A, UBA52, UBC, HSP90AA1, UBB, HSP90AB1, PSME1, PSME2, PSMB9, PSMA7, PSMB8, PSMB1, TUBA1A, PSMB3, PSMD8, PSMB6, TUBA1B, PSMC5, TUBA4A, PSMA1, PSMD7, PSMA4, SEM1, PSMA5, PSMD4, PSMB4, PSMA3, PSMB10, PSMB2, PSMD13, PSMD6, PSMC3, PSMB7, PSMC1, PSMC6, MAPRE1, PSMD2, PSME4, TUBB4B, PSMA2, PSMC4, PSMF1, PSMD12"
"PCP_CE_PATHWAY",6.57394902075194e-07,9.27346425693305e-06,0.659444398037935,0.410035343596718,2.65567362686464,59,"RPS27A, PFN1, UBA52, UBC, UBB, PSME1, RAC2, RHOA, PSME2, PSMB9, PSMA7, PSMB8, PSMB1, PSMB3, PRKCB, RAC1, PSMD8, PSMB6, PSMC5, AP2M1, PSMA1, PSMD7, PSMA4, SEM1, PSMA5, PSMD4, ARRB2, AP2S1, PSMB4, PSMA3, PSMB10, PSMB2, PSMD13, CLTB, PSMD6, AP2B1, PSMC3, CLTA, PSMB7, PSMC1, PSMC6, PSMD2, PSME4, PSMA2, PSMC4, PSMF1, PSMD12"
"MRNA_SPLICING",8.20490304547373e-07,1.13330223315606e-05,0.659444398037935,0.289476480621326,2.39091963712747,163,"DDX5, HNRNPA2B1, YBX1, HNRNPA1, SRSF5, HNRNPU, SRSF7, SRRM2, HNRNPA3, FUS, SRRM1, HNRNPC, SNRPD2, SF1, HSPA8, HNRNPK, SRSF3, PCBP2, HNRNPH1, SF3B1, TRA2B, HNRNPM, SNRPB, SF3B2, HNRNPD, DDX46, SRSF11, HNRNPR, LSM7, POLR2L, SYF2, PCBP1, DNAJC8, HNRNPA0, SF3B5, SRSF9, SNU13, PAPOLA, SRSF2, U2SURP, RBM8A, SRSF10, SF3B6, SNRPF, SNRPB2, SNRPD3, SNRPD1, RNPS1, PRPF40A, SNRPG, RBMX, LSM8, TXNL4A, POLR2J, HNRNPUL1, CWC15, SNRNP200, HNRNPF, MAGOH, HNRNPL, LSM3, SNRPE, SRSF4, SNRPN, RBM17, BUD31, SNRPC, PABPN1, SNW1, SNRNP70, PRPF8, CDC40, SNRPA1, PCF11, WBP11, DHX9, SLU7, LSM4, POLR2B, POLR2I, RBM5, PUF60, POLR2G, POLR2K, BCAS2, LSM5, POLR2F, ZCRB1, WDR33, POLR2A, PTBP1, CDC5L, NCBP2, SRRT, ALYREF, RBM22, SMNDC1, SRSF6, CCAR1, POLR2E, POLR2C, LSM2, SNRNP27, FIP1L1, PRPF6, SNRPA, LSM6, RNPC3, SRSF1, SF3A1, PDCD7, DDX42, GTF2F1, CTNNBL1, CWC25"
"COMPLEX_I_BIOGENESIS",1.4825672475154e-06,2.00600425531165e-05,0.643551836150722,0.437696972604356,2.64428017044694,47,"MT-ND3, MT-ND4, MT-ND1, MT-ND2, MT-ND5, NDUFA1, NDUFB2, NDUFB11, NDUFB8, NDUFS5, NDUFB7, NDUFB9, NDUFA3, NDUFB10, NDUFA11, NDUFB4, NDUFC2, NDUFA12, NDUFA2, NDUFA13, NDUFS6, MT-ND6, NDUFA6, NDUFA5, NDUFV2, NDUFS8, NDUFB1, NDUFAB1, NDUFS7, NDUFC1, NDUFB3"
"SMOOTH_MUSCLE_CONTRACTION",1.55187349532957e-06,2.05778425480702e-05,0.643551836150722,0.712402136638182,2.71036612133838,13,"CALM1, MYL12A, MYL6, MYL12B, TPM3, ANXA1, TLN1, PAK2, ANXA2, ANXA6"
"RHO_GTPASES_ACTIVATE_PAKS",1.99096206585208e-06,2.5882506856077e-05,0.627256739718528,0.775748373126066,2.6778379192502,10,"CALM1, MYL6, CDC42, MYL12B, FLNA, MYH9, PAK2, PPP1R12A, RAC1, PPP1CB"
"REGULATION_OF_RAS_BY_GAPS",2.31914307948194e-06,2.95690742633948e-05,0.627256739718528,0.415291083437111,2.60424389569841,52,"RPS27A, UBA52, UBC, UBB, PSME1, PSME2, PSMB9, PSMA7, PSMB8, PSMB1, PSMB3, PSMD8, PSMB6, PSMC5, RBX1, PSMA1, PSMD7, PSMA4, SEM1, PSMA5, RASAL3, PSMD4, PSMB4, RASA2, KRAS, PSMA3, PSMB10, PSMB2, PSMD13, CUL3, PSMD6, PSMC3, PSMB7, PSMC1, RASA3, PSMC6, PSMD2, PSME4, PSMA2, PSMC4, PSMF1, PSMD12"
"TCR_SIGNALING",2.45153318649757e-06,2.97045820115321e-05,0.627256739718528,0.336646960966763,2.5208772331416,98,"RPS27A, UBA52, PTPRC, UBC, CD3D, CD3E, UBB, CD3G, PSME1, NFKBIA, FYB1, PIK3R1, EVL, SKP1, PSME2, PSMB9, PSMA7, LCK, HLA-DPB1, HLA-DPA1, CD247, PAK2, UBE2D2, PSMB8, PSMB1, HLA-DRB1, PSMB3, LAT, PSMD8, PSMB6, WAS, PSMC5, PSMA1, PSMD7, PSMA4, SEM1, VASP, PSMA5, PSMD4, ZAP70, HLA-DRA, PSMB4, CSK, PTPN22, PSMA3, PSMB10, PSMB2, INPP5D, PTEN, PSMD13, LCP2, UBE2N, PSMD6, PLCG2, PSMC3, PAG1, PSMB7, PSMC1, PSMC6, MALT1, ITK, HLA-DRB5, PSMD2, NCK1, PSME4, PSMA2, PSMC4, PSMF1"
"CRISTAE_FORMATION",2.4561602391272e-06,2.97045820115321e-05,0.627256739718528,0.571099237368204,2.71750270973415,23,"MT-ATP6, ATP5F1E, ATP5MG, ATP5MC2, ATP5F1D, ATP5MF, ATP5ME, ATP5MC3, ATP5PF, ATP5PO, ATP5F1B, ATP5F1A, ATP5PD, ATP5F1C, ATP5PB, MT-ATP8, HSPA9"
"ADAPTIVE_IMMUNE_SYSTEM",2.49359427709029e-06,2.97045820115321e-05,0.627256739718528,0.217544242987971,2.03478523312927,386,"B2M, RPS27A, HLA-B, HLA-C, HLA-A, UBA52, CALM1, PTPRC, HLA-E, UBC, HCST, CYBA, PPIA, CD3D, CD3E, UBB, CD3G, CDC42, PSME1, YWHAZ, RNF213, PPP2R5C, CD99, YWHAB, NFKBIA, RAP1B, ITGB2, CD74, KLRD1, CALR, FYB1, PIK3R1, EVL, ITGB1, ELOB, CD8A, SKP1, KLRB1, PDIA3, HSPA5, HLA-F, PSME2, CD8B, CD81, UBE2D3, PSMB9, CLEC2B, PSMA7, FYN, CLEC2D, LCK, HLA-DPB1, ITGA4, CAPZB, HLA-DPA1, SEC61B, TAPBP, CD247, IFITM1, ARF1, PAK2, UBE2D2, KLRG1, ICAM3, PSMB8, PSMB1, HLA-DRB1, SEC61G, CTSC, TYROBP, KIF2A, SH3KBP1, ITGAL, VAMP8, CAPZA1, TUBA1A, PSMB3, PRKCB, LAT, CTSS, CANX, RNF19A, RAC1, REL, GRB2, PSMD8, UBE2L3, SELL, DYNC1H1, RAP1A, PSMB6, WAS, FCGR3A, CD96, TUBA1B, PSMC5, BCAP31, MAP3K8, RBX1, BTN3A2, AP2M1, TUBA4A, PSMA1, UBE2B, STUB1, RASGRP1, PSMD7, RBBP6, ANAPC5, RNF7, KIF5B, PSMA4, CTSD, RICTOR, SEM1, PJA2, VASP, DCTN3, PSMA5, LNPEP, TNFRSF14, PSMD4, CBLB, ITGB7, ZAP70, AP2S1, ANAPC11, HLA-DRA, DYNLL1, PRKACB, KLRF1, SH2D1A, PSMB4, FBXO7, RAB7A, FBXW5, CSK, ORAI1, FKBP1A, PTPN22, NCR3, TAP1, SIPA1, RNF115, RNF126, KRAS, UBE2L6, PPP3CA, DYNLL2, PSMA3, PSMB10, PSMB2, INPP5D, RBCK1, PTEN, NFATC3, PSMD13, SEC31A, ELOC, CD226, UBE2G2, LCP2, PPP2R5E, RASGRP2, MYLIP, UBE2M, UBE2N, CUL3, UBR2, ARIH2, HUWE1, LAG3, HECTD1, ERAP2, UBE2K, FBXW7, PSMD6, IGLC2, TRIP12, PPP2CA, MKRN1, PTPN6, PLCG2, AP2B1, PSMC3, PAG1, CLTA, PSMB7, UBE3A, PSMC1, TPP2, PSMC6, WSB1, CAPZA2, MALT1, SLAMF7, UBE2E3"
