"gene","theta_formula"
"CMTM6",0.0202737705919268
"DYNC1LI1",0.00467230873134687
"CRTAP",0.000313665320608623
"UBP1",0.61440548307178
"CLASP2",0.195413105142643
"PDCD6IP",0.0410987852985501
"TRANK1",0.133895610074054
"EPM2AIP1",0.0596817613532742
"LRRFIP2",0.0100493747414923
"GOLGA4",0.0972846102825346
"ACAA1",0.186748989955242
"MYD88",0.0749183593853812
"OXSR1",0.383139645851106
"EXOG",0.00171131807424817
"WDR48",0.129948595460536
"CSRNP1",0.00237639292367051
"CX3CR1",0.438715476862941
"SLC25A38",0.000593536052381127
"RPSA",0.00623426742339173
"EIF1B",0.00617197633814952
"RPL14",0.00341203577183435
"CTNNB1",3.25391911861804e-05
"SEC22C",0.00405297832821946
"SS18L2",2.2591071050581e-05
"NKTR",6.77868559790247e-05
"HIGD1A",6.67008257324033e-05
"SNRK",0.00485938423041829
"KIAA1143",0.000126266638693514
"ZDHHC3",0.000344660650022864
"EXOSC7",0.000332101106935399
"SACM1L",0.144752518375097
"CCDC12",0.00131637937307974
"NBEAL2",1.43483741208377e-05
"SETD2",0.18938933833534
"ELP6",0.00391026152970186
"SMARCC1",0.211869362781261
"DHX30",0.000917483382328222
"MAP4",0.122301500292469
"TMA7",0.00244396298884188
"SHISA5",0.00337559412250151
"UQCRC1",0.00574407019226136
"IP6K2",0.0103119520712782
"PRKAR2A",0.00153461277513583
"ARIH2",0.000444357174741996
"NDUFAF3",0.000863222314576567
"IMPDH2",0.0684275926999192
"QRICH1",0.0603193519698968
"QARS",0.0585542062485632
"USP4",0.00572595542167522
"RHOA",0.00687785904022149
"APEH",0.00103778595794996
"IP6K1",0.00887916005941124
"RBM6",0.057466926533858
"RBM5",0.000608862616294725
"GNAI2",0.0293260242678149
"IFRD2",0.0115050855718994
"TUSC2",5.37228492929976e-05
"RASSF1",0.364357668792897
"NPRL2",0.753204065087299
"CYB561D2",0.00452791271975757
"MAPKAPK3",0.0141414413608235
"MANF",0.0529934666810631
"RBM15B",0.000399521945736109
"TEX264",0.000738645127656666
"ABHD14B",0.000263858224709178
"ABHD14A",0.0014184832934504
"RPL29",0.0171636386093483
"TWF2",0.23159946692673
"PPM1M",0.00280727722741994
"WDR82",0.184092107341156
"NISCH",0.0193949312000838
"PBRM1",0.219324275396553
"GNL3",0.675423251781044
"GLT8D1",0.0190349104537199
"SPCS1",0.000556208786764746
"TKT",0.234506128064102
"DCP1A",0.00761921991978123
"CCDC66",0.0261065118041335
"FAM208A",0.979289950668498
"ARHGEF3",0.552848824129245
"APPL1",0.00169148545362102
"PDE12",0.0127995797810143
"ARF4",0.000680420951807294
"DENND6A",0.091275318866769
"SLMAP",0.0057359269334381
"PXK",0.00232291373615706
"PDHB",0.0271098520427033
"THOC7",0.00025793589019035
"PSMD6",0.00958933187315082
"SLC25A26",0.000574408251030701
"SUCLG2",0.00632211055823755
"TMF1",0.0426115760636897
"UBA3",0.194985989499859
"ARL6IP5",0.0184116390649411
"FOXP1",0.0389673344520803
"EIF4E3",0.554902559061946
"PROK2",0.998336053530262
"PPP4R2",0.00597321388428919
"CHMP2B",0.00104647912635765
"CGGBP1",0.00278343480633246
"C3orf38",0.0157217798010624
"CLDND1",0.495597263440301
"TFG",0.0044565094372553
"SENP7",0.997655867997312
"TRMT10C",0.012718857124303
"PCNP",0.000800339225853591
"ZBTB11",0.00861664174960017
"RPL24",0.00483254148481446
"NXPE3",0.0211637146456242
"NFKBIZ",0.459551717489303
"CBLB",0.00410538926865097
"BBX",0.356092127881977
"CD47",0.00419364755731807
"IFT57",0.00354618916969919
"TRAT1",0.338682218931113
"CD96",0.00265416263899713
"ATG3",0.0990614588742779
"GTPBP8",0.093780450849228
"NAA50",0.000367402344778089
"TIGIT",0.866039929787254
"ZBTB20",0.188783199832137
"B4GALT4",0.012481909267839
"TIMMDC1",0.00311184768159654
"COX17",0.00016307745170521
"GSK3B",0.108069187649586
"LRRC58",0.0308158824202104
"NDUFB4",0.00322598716501347
"HCLS1",0.00620696964027609
"GOLGB1",0.000783469403117873
"IQCB1",0.554487428476755
"FAM162A",0.00464935859991899
"KPNA1",0.502891918968851
"PARP9",0.0323549974768994
"DTX3L",0.209679152334193
"PARP15",0.513731595250116
"PARP14",0.52909121721847
"CCDC14",0.0017018100526681
"ZNF148",0.987874073513002
"ABTB1",0.00069389813581672
"SEC61A1",0.000749942483645321
"RUVBL1",0.0135919028055649
"RPN1",2.68180393508453e-05
"RAB7A",0.000120370434875382
"ISY1",0.000732600892819047
"CNBP",0.0173984864596
"HMCES",0.0109120262805959
"H1FX",0.241251631024438
"MBD4",0.00854467341025705
"PLXND1",0.0435479342493219
"TMCC1",0.253336856055637
"ASTE1",0.00268344547987603
"MRPL3",0.0341142192529867
"DNAJC13",0.865284472165434
"UBA5",0.0343051291395183
"CDV3",3.62328155352945e-05
"TOPBP1",0.956136590358016
"RYK",0.249229898292982
"ANAPC13",0.000333786409160768
"CEP63",0.992787888656993
"MSL2",0.0937666400190803
"STAG1",0.223676684482126
"NCK1",0.00077575470778091
"ARMC8",0.00148077313870906
"MRPS22",0.0320391669007884
"COPB2",0.780069225439455
"SLC25A36",0.0141006551456462
"ZBTB38",0.130286085436851
"RASA2",0.054514341570421
"RNF7",0.0034474550290323
"ATP1B3",0.00183491713251824
"TFDP2",0.0185617231241969
"GK5",0.0298907239649779
"XRN1",0.635461509108764
"ATR",0.166429278299491
"U2SURP",0.317979705137705
"PLSCR1",0.431492331566632
"GYG1",0.000166987171070677
"HPS3",0.29400668692973
"COMMD2",0.00175351279510584
"RNF13",0.47407567984941
"TSC22D2",0.0292003811788042
"SERP1",0.00210413599196776
"EIF2A",0.0409975470772727
"SIAH2",0.000397511387481885
"GPR171",0.921150754450488
"MBNL1",0.159983342073602
"RAP2B",0.00126684112425571
"DHX36",0.141628802659296
"GMPS",0.00933213051178142
"SSR3",0.0107840697158445
"TIPARP",0.000410349212488198
"CCNL1",0.0228260539432592
"RSRC1",0.400002949447158
"GFM1",0.00343551254353603
"SMC4",0.847177281011758
"KPNA4",0.00927012039412042
"PDCD10",0.0654403560928545
"SEC62",0.174145986217986
"PHC3",0.00824301438615067
"SKIL",0.00469366390773811
"RPL22L1",0.00101990361037182
"TNIK",0.000505864126135297
"FNDC3B",0.470595514596898
"TNFSF10",0.979038809617203
"TBL1XR1",0.00170176849917207
"ZMAT3",0.000337072851276259
"PIK3CA",0.0569742807440264
"ZNF639",0.00658905913717101
"MRPL47",0.013219499871311
"NDUFB5",0.0131431663674081
"TTC14",0.00735901160742717
"FXR1",0.0162199055758394
"DNAJC19",0.00333289498741268
"ATP11B",0.0700373453419539
"DCUN1D1",0.00712990200128494
"KLHL24",0.021458975255966
"PARL",0.000219160706922013
"EIF2B5",0.00268921073354016
"AP2M1",0.00215391085095811
"PSMD2",0.0193410298993341
"EIF4G1",0.0788708203246862
"POLR2H",0.000680699122770039
"VPS8",0.00155962845815152
"SENP2",0.00758732700149969
"TRA2B",0.0235873081811892
"DNAJB11",2.36011144039266e-05
"EIF4A2",0.548351938554487
"ST6GAL1",0.174550235095311
"LPP",0.723748501861728
"OPA1",0.27634904163888
"ATP13A3",0.00705909902399383
"LSG1",0.450740972112256
"ACAP2",0.108010172404407
"PPP1R2",0.000358462368851078
"TFRC",0.0395250186243555
"PCYT1A",0.193518175466297
"UBXN7",0.411801297911871
"RNF168",0.0580054105164125
"PIGX",0.00549436320765167
"PAK2",0.000900523471923287
"SENP5",0.000412936850008898
"NCBP2",0.0014508111722113
"NCBP2-AS2",0.00019438026462796
"DLG1",0.0184465375206366
"FYTTD1",0.0119065644300264
"LRCH3",0.460752420715825
"RPL35A",0.00876758124511812
"ZNF721",0.437051456510245
"GAK",0.0100110905561117
"SPON2",0.565905527675753
"CTBP1",2.18880620688736e-06
"MAEA",0.0126142294796173
"SLBP",0.0012837307850887
"LETM1",0.00449702471430875
"C4orf48",0.000308640727099678
"HAUS3",0.000763850944978765
"MXD4",0.905025062592769
"ZFYVE28",0.00647278804845273
"RNF4",0.0638051102591674
"FAM193A",0.797363825587055
"TNIP2",7.45526604218509e-05
"SH3BP2",0.328118068571686
"ADD1",0.00217227445809469
"MFSD10",1.32649849237164e-05
"NOP14",0.995378655348274
"HTT",0.0257098294696097
"LRPAP1",0.000444415772393612
"LYAR",0.0262358791593112
"NSG1",0.0291751310057764
"JAKMIP1",0.00592033140179012
"MAN2B2",0.0438366273718435
"MRFAP1",0.000204591966471325
"MRFAP1L1",0.164482693938185
"BLOC1S4",0.000327003609414837
"KIAA0232",0.64152964415505
"TADA2B",0.0157643241611233
"GRPEL1",9.40345977423646e-05
"WDR1",0.694359398696368
"BOD1L1",0.000337445313166707
"FBXL5",0.0531542438219826
"FAM200B",0.001211898271591
"FGFBP2",0.708407995862339
"LAP3",0.713850492461252
"MED28",0.004129901462627
"DCAF16",0.321745732376669
"LCORL",0.436935426938792
"DHX15",0.0943211963651318
"ANAPC4",0.693584845909955
"SEL1L3",0.00119023517287055
"SMIM20",0.00423145892779086
"RBPJ",0.0363216996670801
"STIM2",0.0169886392687771
"ARAP2",0.000494509184582738
"DTHD1",0.0403270499112339
"TBC1D1",0.0915237983152209
"KLF3",0.0155607560848268
"TMEM156",0.0753946868059556
"RFC1",0.0170807590063617
"RPL9",0.10573920595759
"UBE2K",0.000822165275752351
"PDS5A",0.0210892228592561
"N4BP2",0.0449703582443437
"RHOH",0.00576732102785301
"TMEM33",0.00483456986501515
"SLC30A9",0.905703244859699
"ATP8A1",0.0243177793492866
"COMMD8",0.00268692096893053
"TXK",0.496394336457429
"SLAIN2",0.0743893248980922
"FRYL",0.477587028633909
"OCIAD1",0.00902789798338214
"OCIAD2",0.0341321174039824
"FIP1L1",0.0641741595945086
"CHIC2",0.00126936677453267
"TMEM165",0.00331061241700078
"EXOC1",0.341453391168288
"CEP135",0.211195414708901
"SRP72",0.00320837071994631
"HOPX",0.113826393529927
"REST",0.000185667853776344
"POLR2B",0.000405114726269146
"CENPC",0.0118606833061898
"UBA6",8.27309685963469e-05
"YTHDC1",0.287756669415776
"UTP3",0.039709756814812
"GRSF1",0.0234792818336587
"DCK",0.00538839856070615
"ANKRD17",0.699129105292874
"AREG",0.0120597251683309
"G3BP2",0.00344090577403194
"USO1",0.482068141942309
"NAAA",0.00467551384479983
"SDAD1",0.157052645199234
"NUP54",0.188514691635559
"SCARB2",0.0998406528285935
"SEPT11",0.000937343867273404
"CCNI",0.00111006597593865
"CNOT6L",0.01444688622599
"MRPL1",5.97191848319681e-05
"ANTXR2",0.890992888773519
"HNRNPD",0.21037681737649
"HNRNPDL",0.125222796632578
"ENOPH1",0.00546836335266509
"SEC31A",0.0799841955423997
"THAP9-AS1",0.0962980582790138
"COPS4",0.00061373774352098
"PLAC8",0.324996310395007
"MRPS18C",0.136901515142449
"AFF1",0.770720823324352
"HSD17B11",0.000163300125779466
"PPM1K",0.283221485905257
"HERC5",0.041799240616846
"PYURF",0.000109588791783504
"GPRIN3",0.000290153854608723
"SMARCAD1",0.284705773012683
"PDLIM5",0.00268363332534717
"RAP1GDS1",0.000574240878049436
"TSPAN5",0.00305322564735808
"EIF4E",0.000997090351034417
"ADH5",0.092477289919852
"LAMTOR3",0.000306571084643232
"DNAJB14",0.0293980040289391
"H2AFZ",0.145141889283168
"PPP3CA",0.726212140743928
"NFKB1",0.540196203717354
"UBE2D3",0.0204590901309557
"CISD2",0.00101333308575589
"TET2",0.0173552544983772
"PPA2",0.0150661384736663
"INTS12",0.000511248827175326
"AIMP1",0.000492752211634585
"LEF1",0.535951218864842
"RPL34",0.194658760779081
"OSTC",0.00167733202743574
"GAR1",0.000165753487521425
"TIFA",0.272864330988529
"LARP7",0.044030325662619
"CAMK2D",0.0322092498627151
"SNHG8",0.0122065118747445
"METTL14",0.0111769622048975
"C4orf3",0.000647692908293155
"ANXA5",0.00185109503018506
"EXOSC9",0.0635443610417655
"KIAA1109",0.079857516650431
"MFSD8",0.0796480413148155
"PGRMC2",0.0131261196523371
"JADE1",0.103747833685542
"SCLT1",0.596784150007202
"ELF2",0.000731914245707373
"NDUFC1",0.00109860323134716
"NAA15",0.362061514135007
"SCOC",0.20913879601231
"ZNF330",0.0080716643786204
"INPP4B",0.557836238526978
"USP38",0.0642603062588962
"SMARCA5",0.907308529823334
"ABCE1",0.0140888409698081
"OTUD4",0.786799975640784
"LSM6",0.00865853097610556
"ARHGAP10",0.134168451394092
"LRBA",0.000245661114243077
"RPS3A",0.0129492184734838
"FBXW7",0.0121493075507011
"TMEM154",0.720841143063219
"PLRG1",0.159068794775768
"PPID",0.0132902495533447
"DDX60",0.00413792759105366
"DDX60L",0.144804701061408
"HMGB2",0.449920302387787
"SAP30",0.143085285494913
"HPGD",0.519836733412534
"SPCS3",0.560494643222968
"AGA",0.000735813230960137
"DCTD",0.000116519019511463
"CDKN2AIP",0.108801067159524
"RWDD4",0.000594332287679138
"IRF2",0.0803035868620899
"CASP3",0.00468164841638456
"UFSP2",0.0396676485869262
"FRG1",0.00623005061131207
"SDHA",0.0959764981765092
"PDCD6",0.0171031754364078
"EXOC3",0.098337604527642
"BRD9",0.0493899998727611
"CLPTM1L",0.00717036407618095
"LPCAT1",0.409562058356805
"MRPL36",0.000581767884379329
"NDUFS6",0.158086580578169
"MED10",0.00174740510592526
"CCT5",0.326438271945652
"MARCH6",0.0151228560045862
"DAP",9.74717636560526e-05
"ANKH",0.00709056575622153
"ZNF622",0.00035057915339622
"GOLPH3",0.000243876793577942
"ZFR",0.0833018983643478
"SUB1",0.877908919726779
"TARS",0.5681970876803
"RAD1",0.000807043884463054
"BRIX1",0.0376635857391724
"DNAJC21",0.00255523297114589
"IL7R",0.874074161447698
"NIPBL",0.314377352652617
"WDR70",0.512601578437084
"RICTOR",0.000570678657158677
"PTGER4",0.00818856073697792
"PRKAA1",0.000320678944269692
"RPL37",0.0386580172127033
"OXCT1",0.00242447665890526
"ANXA2R",0.000664128858002033
"ZNF131",0.00362486475725076
"CCL28",0.00258396520875048
"PAIP1",0.000702465233284874
"NNT",0.0659293078681068
"MRPS30",0.00140793268116859
"EMB",9.01252263364005e-05
"PARP8",0.839524867523331
"MOCS2",0.0541455339238781
"NDUFS4",0.00100477695493512
"GZMK",0.0316046955065552
"GZMA",0.327431537898395
"DHX29",0.00267688376154177
"IL6ST",0.502568495668447
"MAP3K1",0.183584072757651
"GPBP1",0.010688792572167
"PDE4D",0.00569419923327317
"NDUFAF2",0.00761583028632448
"SMIM15",0.000338332627825753
"KIF2A",0.0465120579882657
"SREK1IP1",0.0101781124472016
"CWC27",0.0141264173507363
"PPWD1",0.526170945661617
"SGTB",0.370797246156732
"SREK1",0.000237965246409493
"PIK3R1",0.425443563650372
"SLC30A5",0.000465700399834985
"MRPS36",0.000131629515662294
"TAF9",0.000889442255511054
"RAD17",0.339534661404039
"NAIP",0.538704873164085
"BDP1",0.00407646544450327
"TNPO1",0.00873759375753325
"BTF3",0.0668826152073788
"ANKRA2",0.00176245157552923
"ENC1",0.0595871220003294
"HEXB",0.000272656325177217
"NSA2",0.000586416149659403
"COL4A3BP",0.0461363751803738
"POLK",0.771818327066819
"IQGAP2",0.450624575199787
"F2R",0.0642232784018707
"TBCA",0.00120065839707657
"AP3B1",0.0578427943266163
"SCAMP1",0.0385173046486911
"JMY",0.00380534937166271
"MSH3",0.126482135654886
"ZCCHC9",0.108568770730258
"RPS23",0.0072373361378516
"TMEM167A",0.041541440331081
"COX7C",0.0103894041084411
"CCNH",0.18775370986183
"TMEM161B",0.0991515211679306
"ARRDC3",0.794978064578164
"FAM172A",0.884698567739123
"TTC37",0.213495606555517
"GLRX",0.0220255103361855
"CAST",0.020788373069448
"ERAP1",0.913925294838187
"ERAP2",0.00151349179462358
"LNPEP",0.857704732093275
"CHD1",0.120470957764483
"ST8SIA4",0.157521315210488
"PPIP5K2",0.25434803829288
"FBXL17",0.455726524637613
"PJA2",0.011194307318768
"MAN2A1",0.724902426420932
"CAMK4",0.37886111849428
"EPB41L4A-AS1",0.000150259763522727
"APC",0.79719496608575
"SRP19",0.0018196811348425
"REEP5",0.0170758104383981
"DCP2",0.012594992471303
"YTHDC2",0.454208177386156
"PGGT1B",0.00409504842550342
"CCDC112",0.314477455912576
"TMED7",0.00880053734277422
"ATG12",8.33235221875973e-05
"AP3S1",5.47487651262145e-05
"DMXL1",0.151237088241813
"TNFAIP8",0.339481992749932
"SRFBP1",0.624999161639324
"SNX2",0.010600926239895
"CEP120",0.256251391390952
"CSNK1G3",0.108318989538412
"PHAX",0.000629379480462237
"PRRC1",0.00866743778281521
"HINT1",0.0360341298008374
"CDC42SE2",0.0194672611183218
"FNIP1",0.00401747502613553
"IRF1",0.0122201946609899
"KIF3A",0.0211511771935828
"UQCRQ",0.00188432407866875
"AFF4",0.0114162339951024
"ZCCHC10",0.00234388203546343
"HSPA4",0.0889449960405836
"VDAC1",0.0057552837329903
"TCF7",0.239212365113231
"SKP1",0.00163609370742937
"PPP2CA",0.00487806539179083
"UBE2B",0.0220907934237592
"CDKN2AIPNL",0.000448349705304672
"JADE2",0.783590322213214
"SAR1B",0.000597517521529167
"CAMLG",0.000109265400457622
"DDX46",0.00581971841376831
"C5orf24",0.00380456607216554
"TXNDC15",0.262671166687418
"H2AFY",0.135486107394215
"SMAD5",0.219983776639408
"HNRNPA0",0.0206477233524271
"FAM13B",0.791565742282969
"KDM3B",0.816219359932204
"ETF1",0.00117712929900189
"HSPA9",0.0078556082752463
"PAIP2",0.000690542774361439
"TMEM173",0.0620749376911941
"UBE2D2",0.0105049184796238
"PURA",0.520757991707181
"PFDN1",0.00968569719681652
"SRA1",0.000961773899061801
"NDUFA2",0.0163118489610271
"IK",0.0135652241061153
"WDR55",0.196685383997974
"HARS",0.00236595020421527
"ZMAT2",3.06011568762984e-05
"TAF7",0.107653797796238
"DIAPH1",0.197728012167533
"HDAC3",0.000189449489689189
"GNPDA1",0.000624219565851364
"NDFIP1",0.0011770113640335
"ARHGAP26",0.231068342115447
"NR3C1",0.357786105692201
"YIPF5",0.000573415106486093
"LARS",0.837253430955204
"TCERG1",0.96397833406727
"PPP2R2B",0.353603092459752
"JAKMIP2",0.747272033437728
"ADRB2",0.411146728187705
"CSNK1A1",0.00287253176209667
"HMGXB3",0.0250619971117973
"TCOF1",0.85628651877809
"CD74",0.533421022463526
"RPS14",0.0206903966787965
"RBM22",0.00436739598581537
"TNIP1",0.000117195798103421
"ANXA6",0.0822814900345594
"CCDC69",0.00351434321673497
"ATOX1",0.00015196831033777
"G3BP1",0.0693391260966486
"GALNT10",0.152554800325455
"SAP30L",0.0094752355386305
"LARP1",0.24094622057549
"CNOT8",0.00336002143740942
"MRPL22",0.00158778045997709
"ITK",0.47262169991506
"CYFIP2",0.0202356635771588
"CLINT1",0.00182949996072308
"RNF145",0.0210789756141418
"UBLCP1",0.00323582273114236
"TTC1",0.0578650528695542
"PWWP2A",0.803363871726767
"SLU7",0.000260447653784146
"PTTG1",0.00301734137552587
"CCNG1",0.000836623755057198
"NUDCD2",0.00151336456272776
"MAT2B",0.00664277125079283
"RARS",0.0195783174311554
"PANK3",0.101101143151561
"DOCK2",0.126216399163314
"LCP2",0.161157372394339
"NPM1",0.00156803581020843
"FBXW11",0.308211624134278
"STK10",0.00276352917075556
"DUSP1",0.0163683338861769
"ERGIC1",0.0111936177084068
"RPL26L1",0.000407248353885331
"ATP6V0E1",0.000467732224565565
"CREBRF",0.00219560431824503
"BNIP1",0.000984986942063381
"CPEB4",0.000867551305203129
"SFXN1",0.0173125084487663
"THOC3",0.723780571173856
"KIAA1191",0.003971774364006
"HIGD2A",0.00224299565585042
"CLTB",0.00220431940443435
"FAF2",0.030091825120295
"RNF44",0.0341662432714033
"UIMC1",0.0484614772241115
"NSD1",0.0003587428810104
"PRELID1",0.00391704009986742
"LMAN2",0.00226843767917899
"RGS14",0.092472741784675
"GRK6",0.000219645251232408
"TMED9",0.000417297895411545
"NHP2",0.000343371928781378
"HNRNPAB",0.182648582135828
"PHYKPL",0.00431349630337184
"CLK4",0.0522885286227033
"RUFY1",0.658498180503523
"HNRNPH1",0.000649669799049332
"CANX",0.00468949870668097
"MGAT4B",0.00274850767386663
"SQSTM1",0.011093335917056
"TBC1D9B",0.0117827398728624
"RNF130",0.0146434738841532
"MAPK9",0.0850422355257568
"CNOT6",0.289408974493469
"MGAT1",0.0270750769089217
"TRIM52",0.12506561645446
"DUSP22",0.000203165328162062
"EXOC2",0.516759062565489
"SERPINB1",0.00397745575166016
"SERPINB9",0.51086769618109
"SERPINB6",0.575545750438583
"NQO2",0.000154812548629472
"RIPK1",0.738792873646867
"PSMG4",0.0146763764368728
"PRPF4B",4.28542286052152e-05
"ECI2",0.0635839670184885
"CDYL",0.723967499175108
"LYRM4",0.000497095191309484
"RREB1",0.147869694783718
"SSR1",0.00067895043462991
"SNRNP48",0.00600139591556405
"EEF1E1",0.000287405911660974
"TMEM14C",0.122057984366553
"TMEM14B",0.000352098771098786
"NEDD9",0.152989087088174
"NOL7",0.0104373307909222
"RANBP9",0.00935050902290921
"MCUR1",0.00115668868419652
"JARID2",0.00200445309258328
"DTNBP1",0.142932133556245
"MYLIP",0.115111348492305
"ATXN1",0.00100669733431075
"NUP153",0.159096908540611
"DEK",0.0502275380416954
"E2F3",0.0719273317514319
"CDKAL1",0.343201560709548
"TDP2",0.0629101223883728
"C6orf62",0.012985026877324
"TRIM38",0.181429592522117
"HIST1H1C",0.00138645296320864
"HIST1H4C",0.0026775800685067
"HIST1H2AC",0.864464735599325
"HIST1H1E",0.000913177092356371
"HIST1H1D",0.00327792931275606
"BTN3A2",0.0206540433443695
"BTN3A1",0.0641898472338319
"BTN3A3",0.119314933524214
"BTN2A1",0.187505405557156
"ABT1",2.15252721461608e-05
"ZSCAN16-AS1",3.27490320562826e-05
"HLA-F",0.530628488707834
"HLA-A",0.0104683000336044
"ZNRD1",0.000163683781180302
"PPP1R11",0.110791104145316
"TRIM26",0.372418351138269
"HCG18",0.135134310176162
"HLA-E",0.398141823795499
"GNL1",0.000336446213875939
"ABCF1",0.309531884893684
"PPP1R10",0.0474040567397016
"MRPS18B",0.184246464801793
"DHX16",0.700189816679588
"PPP1R18",0.0423326264766913
"TUBB",0.214102408238148
"FLOT1",0.000304915724004862
"HLA-C",0.0133134457468377
"HLA-B",0.0540472673557983
"DDX39B",0.0404945940322317
"LTB",0.93665697332158
"LST1",0.677372682337645
"NCR3",0.000816797783007686
"PRRC2A",0.0184064565542449
"BAG6",0.000155695071821394
"CSNK2B",0.00444926302877603
"CLIC1",0.166864202726569
"LSM2",0.00179973714899997
"C6orf48",0.000103193322584497
"EHMT2",0.407494247068709
"NELFE",5.26546570102847e-05
"ATF6B",0.0013723596409237
"AGPAT1",0.000221754952424185
"RNF5",0.00386966517289581
"PBX2",0.18399037077209
"GPSM3",0.00308688412527667
"HLA-DRA",0.470132971274058
"HLA-DRB5",0.66998739335612
"HLA-DRB1",0.559079926955156
"HLA-DQA1",0.863016014259514
"HLA-DQB1",0.0018437340156385
"PSMB8",0.723604448650722
"PSMB9",0.426477901202926
"TAP1",0.806224721486889
"HLA-DMA",0.121857110787719
"BRD2",0.00337113241937565
"HLA-DPA1",0.0471280362952045
"HLA-DPB1",0.258022704819789
"SLC39A7",0.000394133335770822
"RING1",0.00231490156359343
"RPS18",0.023649506988394
"WDR46",0.0133355706763906
"PFDN6",0.0532768548745895
"TAPBP",7.16850275346771e-06
"DAXX",0.648123023111877
"PHF1",0.814879240089871
"CUTA",0.000168940601065438
"UQCC2",0.0587222749520736
"HMGA1",0.015688701790301
"NUDT3",0.0310389105594502
"RPS10",0.0395501336505254
"C6orf106",0.00214617714743032
"SNRPC",0.0031291300108936
"TAF11",0.000457965518484335
"DEF6",0.677961512476742
"RPL10A",0.00344934302405606
"FKBP5",0.401293174342909
"SRPK1",0.0666981975333357
"MAPK14",0.398627491811477
"MAPK13",0.00027454648480509
"KCTD20",0.00699295388352418
"STK38",0.318775127962496
"SRSF3",0.130022431652683
"C6orf89",0.000555830110593397
"MTCH1",0.0011014680296422
"PIM1",0.719937632510006
"RNF8",0.909228444544695
"CCDC167",0.0139079029171794
"ZFAND3",0.00487131150753746
"GLO1",0.000554593210830849
"OARD1",0.0133802857526797
"CCND3",0.109702693656662
"TAF8",0.0125123273812486
"MRPS10",0.000456934768102762
"TRERF1",0.432501122229145
"UBR2",0.603520172361738
"TBCC",1.97433228519898e-05
"RPL7L1",0.012964347123849
"C6orf226",8.84041820165468e-05
"CNPY3",4.93192764825083e-05
"MEA1",0.00020085565301592
"KLHDC3",0.00086121885854011
"RRP36",0.0273166736094428
"MRPL2",0.000101261487533107
"DNPH1",0.0562188565290938
"YIPF3",0.000491452521296283
"MRPL14",0.00283162043561152
"HSP90AB1",0.169772787878097
"CDC5L",0.0242393418450296
"SUPT3H",0.189695684921904
"ENPP4",0.769348372742557
"CD2AP",0.0237776306928544
"FBXO9",0.00499718904094308
"ELOVL5",0.0276208937843451
"ZNF451",0.00895278949745026
"PTP4A1",0.00460887695642438
"PHF3",0.132007976904966
"LMBRD1",0.00634618721735623
"SMAP1",0.00369317132300254
"OGFRL1",0.000172197959234972
"EEF1A1",0.0133585235784162
"COX7A2",0.00895617906948722
"TMEM30A",0.000195118268337786
"SENP6",0.811332748681012
"MYO6",0.954310851294566
"PHIP",0.0156200668534831
"HMGN3",0.0115012654461995
"IBTK",0.00402490749178726
"CYB5R4",0.000475890818656182
"SNX14",0.106208367489694
"SYNCRIP",0.61530165141959
"ZNF292",0.000172876862253547
"RARS2",0.219734290096687
"AKIRIN2",0.000112995789296127
"RNGTT",0.935860483297937
"PNRC1",0.161698638630976
"UBE2J1",5.52183307772551e-05
"LYRM2",0.000269388967073629
"MDN1",0.354639966967365
"UFL1",0.121753936775074
"NDUFAF4",0.00117354561699424
"PNISR",0.00165328021872295
"CCNC",0.000585858473353283
"ASCC3",0.101907815698323
"PRDM1",0.0582723348184752
"ATG5",0.0604931137376288
"SCML4",0.0413243457247469
"SEC63",0.164631412007679
"OSTM1",0.0375552256998594
"SNX3",0.000134959221422775
"FOXO3",0.781282970635778
"SESN1",0.136202375319126
"CD164",0.150085988117428
"ZBTB24",0.00763838879438246
"CDC40",0.0619537736242652
"AMD1",0.0365703717302223
"GTF3C6",0.089002306081362
"REV3L",0.0268639416691278
"FYN",0.0558883871150495
"HDAC2",0.0448686783223082
"NT5DC1",0.0159823806326783
"TSPYL4",0.181238285207542
"TSPYL1",0.0387897847470495
"RWDD1",0.000205877938024377
"KPNA5",0.512193870639159
"GOPC",0.684105241127809
"NUS1",0.0200445032808948
"CEP85L",0.0093471855363129
"MAN1A1",0.0278485102049664
"SERINC1",0.0694322630709465
"HDDC2",0.000115920952404519
"NCOA7",0.565237959455986
"TRMT11",0.15009086759596
"ECHDC1",0.13733970199588
"THEMIS",0.511609998952226
"ARHGAP18",0.525165689034201
"L3MBTL3",0.118260600566631
"SAMD3",0.263723498490324
"MED23",0.000132372061974913
"STX7",0.915294794935565
"RPS12",0.0586773212802693
"TBPL1",5.71766868114061e-05
"HBS1L",0.00146640547481829
"AHI1",0.0034474703501559
"BCLAF1",0.000216252821849994
"MAP3K5",0.0846048826545673
"IFNGR1",0.00351450170784666
"TNFAIP3",0.0151759428944383
"PERP",0.0267929373819842
"HEBP2",0.00167582825508653
"CCDC28A",0.000220874133493683
"ABRACL",0.0774506805308861
"HECA",0.0121667169368829
"CITED2",0.00126810832375727
"HIVEP2",0.912191466824472
"PHACTR2",0.0395219923934317
"LTV1",0.0153239765227026
"SF3B5",0.000336869802498317
"UTRN",0.0816949483933338
"SHPRH",0.032970273097255
"TAB2",0.369708033280958
"PPIL4",0.50207488659731
