gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
KIAA1143	0.5182	0.4302	0.518	0.4264
SACM1L	0.2516	0.7676	0.2588	0.7676
CCDC12	0.8326	0.881	0.8394	0.8552
SETD2	0.00290000000000001	0.00309999999999999	0.0029	0.0033
SMARCC1	0.2906	0.2282	0.2084	0.1672
MAP4	0.2656	0.455	0.2538	0.464
TMA7	0.2506	0.2744	0.1768	0.2124
SHISA5	0.0406	0.0804	0.0271	0.0422
UQCRC1	0.161	0.231	0.1286	0.199
PRKAR2A	0.8446	0.9708	0.8184	0.9876
ARIH2	0.1004	0.0689	0.1252	0.0831
NDUFAF3	0.3398	0.3666	0.3546	0.4
RHOA	0.0833	0.0931	0.0243	0.0305
RBM6	0.1466	0.1698	0.1252	0.1476
RBM5	0.0221	0.0249	0.0171	0.0175
GNAI2	0.8546	0.7138	0.8034	0.642
RASSF1	0.4108	0.2278	0.3912	0.2354
CYB561D2	0.2258	0.1672	0.258	0.2224
MANF	0.6074	0.4648	0.6414	0.5048
TEX264	0.000800000000000023	0.000900000000000012	0.0024	0.0024
ABHD14B	0.001	0.003	0.0015	0.0035
ABHD14A	0.1124	0.0909	0.108	0.0882
RPL29	0.0235	0.0448	0.0134	0.0257
TWF2	0.6812	0.9746	0.677	0.9734
WDR82	0.4698	0.75	0.4408	0.729
PBRM1	0.00260000000000005	0.00180000000000002	0.0025	0.003
SPCS1	0.00360000000000005	0.00560000000000005	2e-04	0.001
TKT	0.327	0.3788	0.3024	0.3574
CCDC66	0.1712	0.1358	0.176	0.1496
FAM208A	0.026	0.0254	0.0335	0.0293
ARHGEF3	0.0155999999999999	0.0222	0.0146	0.0265
APPL1	0.5478	0.4688	0.5778	0.5052
ARF4	0.16	0.0921	0.2042	0.1224
THOC7	0.0687	0.0904	0.0962	0.1154
PSMD6	0.8254	0.9158	0.8466	0.9314
SUCLG2	0.049	0.0707	0.0515	0.0766
TMF1	0.0789	0.1664	0.0898	0.1698
ARL6IP5	0.1092	0.0933000000000001	0.0672	0.0595
FOXP1	0.2528	0.2372	0.296	0.278
EIF4E3	0.174	0.2546	0.156	0.2242
PPP4R2	0.00219999999999998	0.00180000000000002	0.0021	0.003
CGGBP1	0.024	0.0273	0.0106	0.0124
CLDND1	0.2296	0.285	0.2664	0.3122
SENP7	0.1834	0.5644	0.127	0.5586
TRMT10C	0.0396	0.0315	0.0153	0.0123
PCNP	0.1576	0.0854	0.181	0.113
ZBTB11	0.0286	0.0558	2e-04	3e-04
RPL24	0.0658	0.0817	0.0211	0.0318
NFKBIZ	0.031	0.0572	0.0439	0.0805
CBLB	0.2514	0.4482	0.2132	0.382
BBX	0.1864	0.297	0.193	0.313
CD47	0.2292	0.2288	0.2352	0.2618
CD96	0.3596	0.3198	0.3514	0.3134
NAA50	0.22	0.1304	0.2318	0.1588
ZBTB20	0.1053	0.1434	0.0429	0.066
COX17	0.7404	0.9458	0.7466	0.9394
NDUFB4	0.3538	0.2042	0.3796	0.2288
HCLS1	0.5506	0.665	0.5342	0.6644
GOLGB1	0.00149999999999995	0.00190000000000001	6e-04	0.0016
FAM162A	0.6848	0.59	0.7076	0.604
PARP14	0.015	0.0429	0.0027	0.0109
ZNF148	0.00949999999999995	0.0175	0.0094	0.0144
RPN1	0.7318	0.6684	0.7162	0.6526
RAB7A	0.4108	0.6344	0.3518	0.5918
CNBP	0.2118	0.153	0.1666	0.1224
H1FX	0.022	0.0339	0.015	0.0262
MBD4	0.9714	0.6534	0.9588	0.7118
CDV3	0.2548	0.4592	0.2834	0.4896
MSL2	0.8464	0.9588	0.8764	0.9722
STAG1	0.0256999999999999	0.1878	0.0436	0.2346
NCK1	0.7054	0.9802	0.676	0.9806
SLC25A36	0.0576	0.0659999999999999	0.0738	0.0894
ZBTB38	0.9166	0.8684	0.8804	0.8128
RASA2	0.00319999999999998	0.000900000000000012	0.0023	0.0023
RNF7	0.1069	0.0949	0.129	0.1214
ATP1B3	0.3746	0.439	0.3638	0.4356
TFDP2	0.368	0.3498	0.3946	0.4148
XRN1	0.2662	0.2558	0.2706	0.2674
U2SURP	0.9318	0.9164	0.9316	0.9264
COMMD2	0.909	0.8714	0.8914	0.8742
SERP1	0.3186	0.4084	0.2822	0.3862
EIF2A	0.3822	0.4986	0.4294	0.5732
SIAH2	0.3558	0.228	0.3934	0.2898
MBNL1	0.1086	0.2032	0.0639	0.1526
RAP2B	0.448	0.5054	0.4186	0.4766
DHX36	0.000900000000000012	0.00170000000000003	6e-04	0.0014
GMPS	0.0716	0.0550000000000001	0.0403	0.0328
SSR3	0.705	0.6074	0.7254	0.646
TIPARP	0.0168	0.0289	0.024	0.0399
CCNL1	0.2472	0.2808	0.2916	0.3096
RSRC1	0.3936	0.2816	0.437	0.3378
KPNA4	0.00319999999999998	0.00149999999999995	0.0031	0.0021
PDCD10	0.4522	0.354	0.463	0.3472
SEC62	0.9636	0.9962	0.9438	0.9936
PHC3	0.0461	0.0602	0.0197	0.039
RPL22L1	0.0669	0.0729	0.104	0.1072
TNIK	0.00290000000000001	0.00280000000000002	9e-04	0.0018
TBL1XR1	0.000800000000000023	0.00280000000000002	0.0021	0.0033
ZNF639	0.258	0.2974	0.282	0.3336
MRPL47	0.9368	0.9244	0.9302	0.929
NDUFB5	0.1908	0.1524	0.2126	0.1716
TTC14	0.00309999999999999	0.00949999999999995	0.0063	0.0128
FXR1	0.6722	0.5154	0.6972	0.544
DNAJC19	0.4326	0.3286	0.4758	0.3848
ATP11B	0.1422	0.5058	0.1614	0.5336
KLHL24	0.541	0.545	0.4358	0.4524
AP2M1	0.126	0.1216	0.0422	0.0484
PSMD2	0.7102	0.6696	0.7258	0.6888
EIF4G1	0.0693	0.0481	0.0595	0.0346
TRA2B	0.865	0.899	0.8282	0.8718
EIF4A2	0.0252	0.0217000000000001	0.0405	0.0366
LPP	0.2132	0.5614	0.2432	0.57
ACAP2	0.0224	0.0718	0.0224	0.0724
PPP1R2	0.0261	0.0329	0.0385	0.0428
RNF168	0.1584	0.1184	0.1668	0.1284
PAK2	0.0961	0.1528	0.0927	0.1644
NCBP2	0.8152	0.6876	0.8082	0.6638
NCBP2-AS2	0.00990000000000002	0.0141	0.0076	0.0076
DLG1	0.00690000000000002	0.0215	0.0039	0.017
FYTTD1	0.171	0.1496	0.1264	0.1404
RPL35A	0.201	0.1798	0.1154	0.112
SPON2	0.4238	0.2862	0.491	0.33
CTBP1	0.2178	0.2516	0.1336	0.2318
C4orf48	0.791	0.9702	0.811	0.9742
HAUS3	0.3726	0.3212	0.404	0.357
MXD4	0.3116	0.3152	0.3504	0.3482
RNF4	0.0600000000000001	0.1664	0.055	0.185
TNIP2	0.7792	0.7334	0.7726	0.729
ADD1	0.9556	0.9582	0.9536	0.9496
MFSD10	0.869	0.7366	0.8398	0.7074
LRPAP1	0.0124	0.0238	0.0109	0.0213
LYAR	0.488	0.5046	0.4544	0.5198
NSG1	0.031	0.0207000000000001	0.0324	0.022
MRFAP1	0.1436	0.182	0.1818	0.2206
BLOC1S4	0.0407	0.0467	0.0208	0.0239
GRPEL1	0.0570000000000001	0.2556	0.0577	0.2008
WDR1	0.0923	0.1174	0.1312	0.162
BOD1L1	0.00680000000000003	0.00849999999999995	0.0015	0.0015
FBXL5	0.2364	0.504	0.2322	0.4964
FGFBP2	0.1234	0.1128	0.1328	0.1242
MED28	0.6706	0.5678	0.6278	0.4614
STIM2	0.002	0.00209999999999999	0.0017	0.0031
ARAP2	0.124	0.1416	0.0859	0.1028
KLF3	0.8994	0.6142	0.903	0.6404
RFC1	0.0695	0.0491	0.083	0.0575
RPL9	0.1026	0.0793	0.0444	0.0372
UBE2K	0.8656	0.9506	0.8588	0.9744
PDS5A	0.00419999999999998	0.00490000000000002	0.0032	0.0059
RHOH	0.4684	0.769	0.4984	0.7394
ATP8A1	0.4096	0.2992	0.3964	0.2796
COMMD8	0.2852	0.4206	0.2904	0.431
SLAIN2	0.00619999999999998	0.005	0.0132	0.0118
FRYL	0.0406	0.0352	0.0197	0.0194
OCIAD1	0.9986	0.8374	0.9972	0.8408
OCIAD2	0.0507	0.0362	0.0661	0.0507
FIP1L1	0.4154	0.255	0.4438	0.2912
CHIC2	0.3306	0.2166	0.3392	0.233
TMEM165	0.1752	0.2258	0.19	0.2426
SRP72	0.08	0.0858	0.073	0.0918
HOPX	0.0931	0.0885	0.0421	0.0573
REST	0.2234	0.4136	0.2182	0.4066
POLR2B	0.1084	0.653	0.1198	0.6598
CENPC	0.9982	0.907	0.9976	0.9296
YTHDC1	0.1048	0.1088	0.0813	0.0768
GRSF1	0.6362	0.6716	0.642	0.6766
ANKRD17	0.00929999999999998	0.0116000000000001	0.0041	0.0061
G3BP2	0.0235	0.0226	0.0244	0.0263
NAAA	0.6432	0.485	0.6432	0.504
SDAD1	0.6682	0.9224	0.6936	0.9264
CCNI	0.2326	0.3886	0.1482	0.3234
CNOT6L	0.1636	0.2662	0.134	0.2024
MRPL1	0.2976	0.4566	0.3	0.49
HNRNPD	0.558	0.92	0.565	0.906
HNRNPDL	0.9472	0.9548	0.9498	0.9642
SEC31A	0.0196	0.0125999999999999	0.018	0.0155
PLAC8	0.298	0.1168	0.2416	0.106
HSD17B11	0.4532	0.3884	0.4904	0.4324
PPM1K	0.00870000000000004	0.00719999999999998	0.0047	0.0065
PYURF	0.00329999999999997	0.00960000000000005	0.0012	0.0023
GPRIN3	0.00449999999999995	0.00539999999999996	0.0047	0.0094
ADH5	0.7032	0.879	0.73	0.8898
DNAJB14	0.00370000000000004	0.00249999999999995	0.0029	0.0029
H2AFZ	0.3248	0.299	0.3514	0.3294
PPP3CA	0.0563	0.0723	0.0698	0.0919
UBE2D3	0.0272	0.0692	0.0334	0.0933
AIMP1	0.7096	0.4772	0.7516	0.5202
RPL34	0.1658	0.1162	0.1464	0.108
OSTC	0.6458	0.827	0.6846	0.8224
LARP7	0.0258	0.0273	0.0416	0.045
SNHG8	0.104	0.2308	0.1106	0.2644
C4orf3	0.7116	0.5968	0.6862	0.5774
ANXA5	0.2568	0.2158	0.1464	0.131
KIAA1109	0.0712000000000001	0.0406	0.0514	0.0298
PGRMC2	0.49	0.3998	0.484	0.4074
ELF2	0.5672	0.642	0.5516	0.6208
NDUFC1	0.4408	0.4014	0.4222	0.3732
SMARCA5	0.00349999999999995	0.00690000000000002	0.0062	0.0082
ABCE1	0.2852	0.4188	0.2864	0.4228
LSM6	0.0546	0.0806	0.0502	0.0735
LRBA	0.002	0.00409999999999999	0.0027	0.0048
RPS3A	0.0272	0.0311	0.006	0.0077
FBXW7	0.00939999999999996	0.0297	0.0131	0.0338
HMGB2	0.0462	0.0536	0.0352	0.0439
SPCS3	0.238	0.1674	0.2362	0.1844
CDKN2AIP	0.8468	0.804	0.8244	0.7684
IRF2	0.6768	0.7066	0.675	0.7068
FRG1	0.7218	0.893	0.6916	0.8964
SDHA	0.6528	0.8886	0.6744	0.889
PDCD6	0.8926	0.8414	0.8806	0.8458
BRD9	0.0108	0.0284	0.0076	0.0191
CLPTM1L	0.7218	0.8806	0.7046	0.8628
LPCAT1	0.6446	0.4748	0.5582	0.4624
NDUFS6	0.3024	0.4762	0.3036	0.4822
MED10	0.146	0.2824	0.184	0.318
CCT5	0.0818	0.101	0.0958	0.1026
MARCH6	0.1054	0.3568	0.101	0.387
ZNF622	0.441	0.426	0.4574	0.4394
ZFR	0.9902	0.8618	0.9944	0.843
SUB1	0.3808	0.6168	0.4036	0.6452
BRIX1	0.3712	0.3984	0.3946	0.4342
DNAJC21	0.6564	0.8984	0.6738	0.8928
IL7R	0.142	0.1604	0.1782	0.2056
NIPBL	0.00660000000000005	0.0241	0.0054	0.0119
RICTOR	0.0293	0.0622	0.0357	0.0832
PTGER4	0.3582	0.7424	0.3882	0.717
PRKAA1	0.00900000000000001	0.015	0.0089	0.0143
RPL37	0.8302	0.6324	0.8384	0.6194
ANXA2R	0.2508	0.154	0.3028	0.1972
ZNF131	0.00280000000000002	0.00229999999999997	0.0058	0.007
MRPS30	0.9302	0.9952	0.9472	0.9942
EMB	0.4456	0.2618	0.448	0.2758
PARP8	0.000800000000000023	0.000900000000000012	0.0026	0.0029
GZMK	0.8536	0.9274	0.8884	0.9456
GZMA	0.0386	0.0356	0.0153	0.0219
DHX29	0.8684	0.9732	0.8476	0.9846
GPBP1	0.0601	0.144	0.0559	0.1494
PDE4D	0.26	0.3466	0.2754	0.3608
KIF2A	0.0155999999999999	0.0155999999999999	0.0234	0.023
SREK1IP1	0.4422	0.2148	0.4434	0.2276
SREK1	0.0689	0.072	0.0525	0.0904
PIK3R1	0.324	0.4232	0.3472	0.4048
MRPS36	0.5826	0.3468	0.616	0.423
TAF9	0.6464	0.6018	0.6492	0.6172
BDP1	0.0135	0.0169	0.0046	0.0053
BTF3	0.039	0.0509	0.0156	0.0342
NSA2	0.6502	0.7928	0.6356	0.864
IQGAP2	0.5424	0.4692	0.5442	0.44
F2R	0.5904	0.4938	0.5624	0.453
TBCA	0.3876	0.476	0.385	0.495
AP3B1	0.5764	0.6958	0.5426	0.7008
JMY	0.2466	0.5146	0.2708	0.5348
RPS23	0.0182	0.0237000000000001	0.0045	0.0072
TMEM167A	0.3468	0.3254	0.321	0.314
COX7C	0.00139999999999996	0.00690000000000002	2e-04	0.0016
CCNH	0.0554	0.0707	0.0752	0.0972
ARRDC3	0.1406	0.1164	0.1872	0.1586
FAM172A	0.519	0.501	0.5122	0.536
TTC37	0.0127	0.0157	0.0194	0.0272
GLRX	0.6288	0.5726	0.617	0.5726
CAST	0.2698	0.0953	0.3132	0.1326
ERAP2	0.7024	0.8292	0.7108	0.8226
LNPEP	0.0298000000000001	0.0337	0.0172	0.0254
CHD1	0.00309999999999999	0.005	5e-04	0.0012
PJA2	0.00429999999999997	0.00680000000000003	0.0032	0.0057
CAMK4	0.4532	0.9036	0.4724	0.911
EPB41L4A-AS1	0.13	0.2338	0.1476	0.2432
SRP19	0.2318	0.1852	0.2634	0.2118
REEP5	0.0911	0.0756	0.1128	0.1036
DCP2	0.0135999999999999	0.0103	0.0105	0.0118
ATG12	0.4308	0.4544	0.3942	0.4318
AP3S1	0.0403	0.0848	0.0095	0.0241
TNFAIP8	0.0431	0.0538	0.0574	0.064
CSNK1G3	0.1526	0.147	0.1498	0.1418
PHAX	0.2276	0.1782	0.1574	0.133
HINT1	0.00339999999999996	0.00309999999999999	0.0033	0.0034
CDC42SE2	0.877	0.7256	0.8866	0.7324
FNIP1	0.1034	0.1454	0.1408	0.1928
IRF1	0.6266	0.8812	0.6464	0.8684
UQCRQ	0.000800000000000023	0.000199999999999978	8e-04	4e-04
AFF4	0.00870000000000004	0.0154	0.0148	0.0278
VDAC1	0.6978	0.8558	0.7334	0.871
TCF7	0.0214	0.0393	0.0179	0.0308
SKP1	0.7714	0.856	0.794	0.8654
PPP2CA	0.0608	0.1028	0.0781	0.1274
UBE2B	0.7924	0.5862	0.777	0.6148
CAMLG	0.0506	0.0345	0.0336	0.0271
DDX46	0.0513	0.0665	0.0564	0.0784
C5orf24	0.1514	0.116	0.1632	0.1262
H2AFY	0.3624	0.4684	0.3496	0.4654
HNRNPA0	0.4532	0.331	0.4252	0.3062
ETF1	0.4146	0.8624	0.4674	0.8944
HSPA9	0.1702	0.109	0.1882	0.1428
PAIP2	0.1318	0.1264	0.1416	0.151
TMEM173	0.5808	0.6064	0.5954	0.6424
UBE2D2	0.7192	0.9754	0.5918	0.9446
PURA	0.00690000000000002	0.00849999999999995	0.0065	0.0069
PFDN1	0.0107	0.00970000000000004	0.0168	0.0152
NDUFA2	0.2236	0.2034	0.2346	0.186
IK	0.5894	0.554	0.64	0.6172
ZMAT2	9.9999999999989e-05	0.000600000000000045	1e-04	2e-04
TAF7	0.8264	0.9316	0.833	0.9312
DIAPH1	0.00660000000000005	0.00619999999999998	0.0046	0.0075
NDFIP1	0.5316	0.6412	0.5808	0.6824
ARHGAP26	0.00360000000000005	0.00149999999999995	5e-04	6e-04
NR3C1	0.6876	0.7308	0.6934	0.7354
LARS	0.0339	0.0609	0.0202	0.0374
TCERG1	0.2752	0.2344	0.254	0.1998
PPP2R2B	0.763	0.6492	0.8104	0.6944
ADRB2	0.3198	0.4124	0.3336	0.434
CSNK1A1	0.00370000000000004	0.00260000000000005	0.0036	0.0029
CD74	0.6922	0.6638	0.6998	0.6744
RPS14	0.0405	0.0574	0.0201	0.0351
RBM22	0.6838	0.8102	0.7	0.8294
TNIP1	0.8748	0.5014	0.8674	0.5368
ANXA6	0.4662	0.6594	0.4482	0.6716
CCDC69	0.665	0.57	0.686	0.6068
ATOX1	0.3192	0.7172	0.3406	0.735
G3BP1	0.0202	0.0223	0.0095	0.0123
GALNT10	0.1672	0.1416	0.2082	0.1758
LARP1	0.00249999999999995	0.00249999999999995	0.0013	0.0023
CNOT8	0.541	0.669	0.5476	0.6706
ITK	0.1784	0.1492	0.1944	0.1726
CYFIP2	0.2934	0.2908	0.2814	0.2926
CLINT1	0.8222	0.916	0.7618	0.9358
RNF145	0.2956	0.2452	0.3388	0.3004
TTC1	0.3322	0.3644	0.3536	0.3988
SLU7	0.0376	0.0363	0.058	0.0587
MAT2B	0.628	0.9868	0.601	0.9714
DOCK2	0.9846	0.6868	0.9798	0.6946
LCP2	0.114	0.2942	0.108	0.2788
NPM1	0.6772	0.691	0.6178	0.6554
STK10	0.0634	0.0737	0.0532	0.0795
DUSP1	0.7382	0.7008	0.7702	0.734
ATP6V0E1	0.0615	0.0658	0.0191	0.0229
CREBRF	0.779	0.8976	0.6886	0.832
SFXN1	0.00660000000000005	0.00560000000000005	0.0067	0.0073
HIGD2A	0.4826	0.6	0.5124	0.5914
CLTB	0.8892	0.6892	0.8928	0.6804
NSD1	0.0943000000000001	0.0991999999999999	0.0834	0.089
PRELID1	0.1654	0.118	0.1668	0.114
LMAN2	0.2472	0.4012	0.252	0.3756
GRK6	0.124	0.148	0.1168	0.1508
TMED9	0.9884	0.871	0.9856	0.852
NHP2	0.4534	0.497	0.4682	0.5148
HNRNPAB	0.4388	0.5938	0.4536	0.6098
PHYKPL	0.3874	0.2138	0.368	0.2368
CLK4	0.376	0.4654	0.3818	0.467
HNRNPH1	0.00890000000000002	0.00580000000000003	0.0041	0.005
CANX	0.5218	0.7576	0.5086	0.777
SQSTM1	0.0433	0.0663	0.0382	0.0617
SERPINB1	0.1444	0.1934	0.1504	0.1954
SERPINB9	0.0625	0.0709	0.0635	0.0731
SERPINB6	0.1082	0.0602	0.071	0.0639
PRPF4B	0.0449000000000001	0.0686	0.0483	0.0659
SSR1	0.0645	0.0601	0.0732	0.0709
TMEM14B	0.0506	0.0674	0.0285	0.0453
NOL7	0.3864	0.6552	0.365	0.6592
MYLIP	0.0525	0.0819	0.0563	0.079
ATXN1	0.0723	0.049	0.0385	0.0339
DEK	0.519	0.368	0.4822	0.3222
C6orf62	0.0235	0.0197000000000001	0.0198	0.0212
TRIM38	0.0149	0.0219	0.0176	0.0244
HIST1H1C	0.2656	0.1386	0.2682	0.1504
HIST1H4C	0.9738	0.716	0.974	0.709
HIST1H1E	0.2496	0.1216	0.2104	0.0966
HIST1H1D	0.0758	0.0303	0.0438	0.0211
BTN3A2	0.586	0.4414	0.6212	0.4984
BTN3A1	0.0831	0.0734	0.0202	0.0184
ABT1	0.477	0.5668	0.4672	0.552
HLA-F	0.0857	0.1005	0.0609	0.0563
HLA-A	0.3724	0.509	0.3154	0.455
ZNRD1	0.9112	0.876	0.8762	0.9076
HLA-E	0.1024	0.0788	0.0234	0.0197
GNL1	0.5442	0.6294	0.5564	0.6492
ABCF1	0.4104	0.285	0.2722	0.156
PPP1R10	0.1528	0.1786	0.1254	0.1544
PPP1R18	0.6976	0.423	0.6904	0.4144
TUBB	0.1322	0.0815	0.0671	0.0465
FLOT1	0.4692	0.4312	0.481	0.4324
HLA-C	0.4102	0.244	0.3286	0.1752
HLA-B	0.7902	0.736	0.7752	0.7134
DDX39B	0.0179	0.0125	0.002	0.0022
LTB	0.4648	0.4954	0.5058	0.5174
NCR3	0.281	0.4064	0.3266	0.4506
CSNK2B	0.575	0.787	0.5172	0.762
CLIC1	0.9138	0.9942	0.9294	0.9954
LSM2	0.2936	0.3096	0.2636	0.2634
C6orf48	0.1314	0.1394	0.1038	0.1094
NELFE	0.8326	0.8738	0.8452	0.9034
ATF6B	0.373	0.5968	0.2246	0.4718
GPSM3	0.0269	0.0275	0.0384	0.0355
HLA-DRA	0.5296	0.4598	0.5596	0.4882
HLA-DRB5	0.1026	0.0795	0.1216	0.1026
HLA-DRB1	0.2816	0.4762	0.2706	0.433
HLA-DQB1	0.428	0.3598	0.452	0.398
PSMB8	0.8448	0.824	0.8342	0.814
PSMB9	0.338	0.3516	0.3096	0.315
TAP1	0.1116	0.1134	0.1216	0.1198
BRD2	0.4792	0.9686	0.4072	0.9822
HLA-DPA1	0.6894	0.7852	0.679	0.74
HLA-DPB1	0.2706	0.367	0.226	0.303
RPS18	0.9526	0.7842	0.9262	0.7376
TAPBP	0.672	0.482	0.5388	0.3652
PHF1	0.4342	0.3054	0.4462	0.3148
CUTA	0.1966	0.137	0.2012	0.1368
RPS10	0.1926	0.1154	0.1962	0.118
SNRPC	0.0338000000000001	0.0505	0.024	0.0331
TAF11	0.0515	0.0515	0.0781	0.0725
DEF6	0.207	0.3332	0.181	0.2972
RPL10A	0.3748	0.5206	0.2428	0.3942
FKBP5	0.2942	0.3224	0.2808	0.3072
SRPK1	0.5968	0.8676	0.5944	0.8758
STK38	0.039	0.0232	0.0184	0.0176
SRSF3	0.553	0.3696	0.589	0.4024
C6orf89	0.318	0.3786	0.2592	0.3534
MTCH1	0.0188	0.0416	0.0095	0.0214
PIM1	0.00260000000000005	0.00570000000000004	0.0034	0.0074
CCDC167	0.7024	0.4236	0.7128	0.4528
GLO1	0.1714	0.1366	0.187	0.1562
CCND3	0.1304	0.2168	0.1036	0.1846
UBR2	0.000600000000000045	0.00160000000000005	1e-04	5e-04
TBCC	0.8548	0.6792	0.8408	0.6718
RPL7L1	0.1736	0.2952	0.1816	0.2566
C6orf226	0.014	0.00770000000000004	0.0246	0.0172
CNPY3	0.4268	0.7826	0.4102	0.7728
MEA1	0.0341	0.0412	0.0498	0.0564
HSP90AB1	0.5348	0.3432	0.5544	0.3702
CDC5L	0.3574	0.671	0.3572	0.6896
FBXO9	0.5622	0.5442	0.5964	0.5908
ZNF451	0.8474	0.7994	0.858	0.8318
PTP4A1	0.1094	0.1023	0.1046	0.1032
PHF3	0.00249999999999995	0.00419999999999998	6e-04	0.0013
SMAP1	0.1728	0.2426	0.1448	0.2036
EEF1A1	0.0121	0.0148	0.0021	0.0053
COX7A2	0.00229999999999997	0.00649999999999995	3e-04	0.0038
TMEM30A	0.1216	0.1074	0.1414	0.1302
SENP6	0.1896	0.498	0.2008	0.5142
PHIP	9.9999999999989e-05	0.000600000000000045	0.0011	0.0021
HMGN3	0.7012	0.7902	0.706	0.8012
SYNCRIP	0.00700000000000001	0.00729999999999997	0.0024	0.0043
ZNF292	0.0145	0.0394	0.017	0.0452
AKIRIN2	0.7286	0.5622	0.7256	0.5796
PNRC1	0.1586	0.2036	0.1862	0.2466
UBE2J1	0.3202	0.3258	0.3204	0.3308
LYRM2	0.0318000000000001	0.0263	0.0284	0.02
PNISR	0.000700000000000034	0.000600000000000045	0.001	0.0017
CCNC	0.3884	0.3082	0.3852	0.3336
ASCC3	0.0649	0.0521	0.0795	0.0626
PRDM1	0.6072	0.5826	0.602	0.5704
ATG5	0.4968	0.658	0.513	0.6018
SCML4	0.00609999999999999	0.00570000000000004	0.0084	0.0095
SEC63	0.1666	0.3288	0.144	0.3498
SNX3	0.00190000000000001	0.00219999999999998	1e-04	4e-04
CD164	0.0183	0.0235	0.018	0.0271
ZBTB24	0.1954	0.258	0.1698	0.214
CDC40	0.341	0.4596	0.2836	0.361
AMD1	0.2384	0.1696	0.199	0.1512
GTF3C6	0.7964	0.8896	0.7738	0.8908
FYN	0.0467	0.0706	0.0286	0.052
TSPYL1	0.461	0.7266	0.4698	0.757
RWDD1	0.0109	0.0165999999999999	0.0109	0.013
CEP85L	0.00319999999999998	0.00790000000000002	0.0029	0.0066
SERINC1	0.00729999999999997	0.0139	0.0068	0.0169
HDDC2	0.4434	0.6086	0.4308	0.5878
NCOA7	0.0339	0.0152	0.0362	0.0198
THEMIS	0.3484	0.274	0.315	0.249
SAMD3	0.1274	0.1094	0.0549	0.0628
MED23	0.2494	0.4398	0.225	0.397
RPS12	0.1015	0.1042	0.0618	0.0866
HBS1L	0.1462	0.195	0.1612	0.1978
BCLAF1	0.2116	0.533	0.2288	0.56
IFNGR1	0.71	0.3866	0.748	0.4272
TNFAIP3	0.614	0.5298	0.6226	0.5466
HEBP2	0.2338	0.176	0.2102	0.1658
ABRACL	0.1074	0.1974	0.1152	0.1992
HECA	0.00419999999999998	0.00690000000000002	0.0053	0.0119
CITED2	0.6038	0.9148	0.5914	0.9036
PHACTR2	0.0656	0.0895	0.0391	0.09
SF3B5	0.0224	0.0114	0.0068	0.0057
UTRN	0.00190000000000001	0.00249999999999995	7e-04	0.0013
SHPRH	0.0196	0.00739999999999996	0.0269	0.0145
PCMT1	0.527	0.6012	0.5216	0.5816
SYNE1	0.00519999999999998	0.01	0.0058	0.0102
ARID1B	0.00270000000000004	0.00139999999999996	0.0023	0.0022
TULP4	0.1874	0.449	0.154	0.4232
DYNLT1	0.3308	0.4542	0.3194	0.4328
SYTL3	0.7328	0.5684	0.7408	0.5524
EZR	0.2958	0.218	0.2844	0.2066
TAGAP	0.0429	0.0377	0.0427	0.0402
WTAP	0.7986	0.7062	0.7974	0.7088
TCP1	0.00339999999999996	0.00260000000000005	0.0033	0.0042
IGF2R	0.4988	0.7224	0.4804	0.7112
QKI	0.0172	0.0373	0.0204	0.0437
MPC1	0.0226	0.0107	0.0128	0.0062
RNASET2	0.0626	0.112	0.037	0.072
PSMB1	0.00690000000000002	0.0185	3e-04	0.0015
PDCD2	0.8764	0.869	0.9052	0.9172
COX19	0.7734	0.5654	0.8258	0.6626
C7orf50	0.4162	0.591	0.3638	0.5588
ZFAND2A	0.0814	0.0763	0.1084	0.101
MAD1L1	0.5244	0.4014	0.5482	0.4368
NUDT1	0.3606	0.2642	0.3914	0.325
EIF3B	0.2596	0.2086	0.2606	0.2446
CHST12	0.2242	0.1282	0.2426	0.1602
WIPI2	0.353	0.4802	0.2914	0.4278
ACTB	0.8064	0.9498	0.8208	0.9478
RNF216	0.0787	0.0557	0.1024	0.0826
CCZ1	0.1444	0.165	0.1372	0.1848
EIF2AK1	0.2722	0.4224	0.2582	0.3798
RAC1	0.000299999999999967	0.000199999999999978	1e-04	7e-04
KDELR2	0.2096	0.1644	0.187	0.1488
C1GALT1	0.1086	0.2422	0.0959	0.2542
NDUFA4	0.003	0.005	0.001	0.0037
PHF14	0.0721000000000001	0.0798	0.069	0.0772
ARL4A	0.000900000000000012	0.00649999999999995	7e-04	0.0023
TWISTNB	0.00860000000000005	0.00629999999999997	0.0127	0.0108
TOMM7	0.0497	0.0355	0.0277	0.0204
TRA2A	0.0236	0.0331	0.0249	0.0312
CYCS	0.3018	0.246	0.2488	0.2186
HNRNPA2B1	0.018	0.0188	0.0245	0.0276
CBX3	0.564	0.7408	0.5542	0.7396
SKAP2	0.3214	0.216	0.3718	0.2556
HOTAIRM1	0.1524	0.3398	0.1848	0.3576
TAX1BP1	0.966	0.9978	0.9722	0.9956
LSM5	0.2072	0.2974	0.176	0.1902
KBTBD2	0.5926	0.641	0.5992	0.6338
NT5C3A	0.1182	0.0836	0.1386	0.1038
HERPUD2	0.6356	0.7198	0.6416	0.7648
SEPT7	0.3594	0.6352	0.3898	0.6742
