"gene","DESeq2_qvalue","PS_dca_direct_Was_qvalue","log_mean_pvalue","log_pseudo_theta_pvalue"
"CSRNP1","0.597546644119357","0.105812330827068","0.163783160483444","0.00237639292367051"
"CX3CR1","0.513623971378183","0.0345826548672566","0.0336124272643863","0.438715476862941"
"SLC25A38","0.63918693629108","0.0843937743190661","0.237407778102741","0.000593536052381127"
"RPSA","0.0381892418622757","0.00129611374407583","0.00229341291522059","0.00623426742339173"
"EIF1B","0.64338087638746","0.206882352941176","0.390589851648882","0.00617197633814952"
"RPL14","0.138213722065612","0.00229625850340136","0.00215198105096214","0.00341203577183435"
"CTNNB1","0.588179382428932","0.00240266075388027","0.00105987380137197","3.25391911861804e-05"
"SEC22C","0.605228812734036","0.00116817593790427","0.000545738848578827","0.00405297832821946"
"SS18L2","0.0765217312627745","0.00116817593790427","4.91622015507327e-05","2.2591071050581e-05"
"NKTR","0.0227978705312246","0.00116817593790427","5.6579555107831e-06","6.77868559790247e-05"
"HIGD1A","0.208783982798283","0.0692551724137931","0.0900318242354174","6.67008257324033e-05"
"SNRK","0.604411823546424","0.0258079777365492","0.0382450943174406","0.00485938423041829"
"KIAA1143","0.634016615916052","0.391612408163265","0.657985430096763","0.000126266638693514"
"ZDHHC3","0.257545019760583","0.481311431915724","0.574587294832012","0.000344660650022864"
"EXOSC7","0.11992217516315","0.0385270979020979","0.000564215997764677","0.000332101106935399"
"SACM1L","0.0274033921857146","0.00116817593790427","0.00023823148243712","0.144752518375097"
"CCDC12","0.644853227466709","0.276852549019608","0.472223502190885","0.00131637937307974"
"NBEAL2","0.375329826820109","0.00255787781350482","0.00205495112532401","1.43483741208377e-05"
"SETD2","0.153399665173462","0.00116817593790427","1.6929095757082e-05","0.18938933833534"
"ELP6","0.309977270607742","0.442768871287129","0.933182819953352","0.00391026152970186"
"SMARCC1","0.486376913083842","0.001259765625","0.000109808659588961","0.211869362781261"
"DHX30","0.529892293899422","0.0581755001370239","0.0923046910632719","0.000917483382328222"
"MAP4","0.127606514696436","0.00153115727002967","0.000636625541949434","0.122301500292469"
"TMA7","0.235575576039858","0.00131464968152866","0.000196383496379169","0.00244396298884188"
"SHISA5","0.326004754801072","0.0428494691535151","0.0587354945784486","0.00337559412250151"
"UQCRC1","0.369781560479173","0.0596647010647011","0.0914217515418636","0.00574407019226136"
"IP6K2","0.620422388598438","0.12747565579799","0.189292196099766","0.0103119520712782"
"PRKAR2A","0.173690767542369","0.00902950819672131","0.00594350426398367","0.00153461277513583"
"ARIH2","0.61549112280306","0.0114780628839899","0.00391358545444442","0.000444357174741996"
"NDUFAF3","0.0799471636847493","0.0697405174713257","0.0579551537146729","0.000863222314576567"
"IMPDH2","0.376333149378328","0.133090856031128","0.310438779276254","0.0684275926999192"
"QRICH1","0.161567613016338","0.00116817593790427","8.20603246602826e-05","0.0603193519698968"
"QARS","0.402771277678186","0.0614108725197064","0.0959177981767129","0.0585542062485632"
"USP4","0.457798978594855","0.00141848605577689","0.000110902415766307","0.00572595542167522"
"RHOA","0.0627245553792262","0.016491256281407","0.0285549605157395","0.00687785904022149"
"APEH","0.285316470033137","0.363666804635762","0.834772584752446","0.00103778595794996"
"IP6K1","0.644853227466709","0.313786456558773","0.563844659615878","0.00887916005941124"
"RBM6","0.507901270927593","0.00116817593790427","7.38925684667062e-05","0.057466926533858"
"RBM5","0.135614009809062","0.00116817593790427","1.36115806957269e-05","0.000608862616294725"
"GNAI2","0.123836945511608","0.256669047619048","0.568567649580208","0.0293260242678149"
"IFRD2","0.193458710926066","0.0698449240607514","0.128170868718914","0.0115050855718994"
"TUSC2","0.35111252872436","0.0119218884120172","0.00035400873204897","5.37228492929976e-05"
"RASSF1","0.367948931344669","0.346262873875758","0.590972744659872","0.364357668792897"
"NPRL2","0.374439780664787","0.00975095327102804","0.0117921100513496","0.753204065087299"
"CYB561D2","0.550186979355184","0.427597362110312","0.876432551115835","0.00452791271975757"
"MAPKAPK3","0.50186410753188","0.326123779327838","0.344745280473564","0.0141414413608235"
"MANF","0.619306071808677","0.342337225360954","0.61208824059184","0.0529934666810631"
"RBM15B","0.625584258098159","0.0160544904137235","0.038854208759295","0.000399521945736109"
"TEX264","0.0264228383978013","0.0230675675675676","0.0358556586142682","0.000738645127656666"
"ABHD14B","0.0840337828741163","0.00116817593790427","0.00013027293618016","0.000263858224709178"
"ABHD14A","0.495444296686291","0.0150799727983679","0.0167604315846651","0.0014184832934504"
"RPL29","0.070030254636766","0.00123734693877551","0.00163499652344415","0.0171636386093483"
"TWF2","0.135614009809062","0.255722357095564","0.476057282680584","0.23159946692673"
"PPM1M","0.504849166337819","0.0328907792980369","0.0428506617531726","0.00280727722741994"
"WDR82","0.576050340153154","0.00116817593790427","7.51762104688951e-05","0.184092107341156"
"NISCH","0.438724928658435","0.00466086572438163","0.000109083371701693","0.0193949312000838"
"PBRM1","0.378809846533242","0.00141483870967742","0.000233559589834377","0.219324275396553"
"GNL3","0.577201180247073","0.00726528","0.00785109773830394","0.675423251781044"
"GLT8D1","0.588179382428932","0.222917121588089","0.281815341764257","0.0190349104537199"
"SPCS1","0.027861720347658","0.00116817593790427","4.10185774063292e-05","0.000556208786764746"
"TKT","0.189098998504731","0.101712667509482","0.162664506815454","0.234506128064102"
"DCP1A","0.567641606081924","0.203649416609472","0.187620344324623","0.00761921991978123"
"CCDC66","0.395037106796764","0.00145011709601874","0.000596676218501735","0.0261065118041335"
"FAM208A","0.154476494135786","0.00132542072630647","0.000144919297983234","0.979289950668498"
"ARHGEF3","0.268030830497094","0.00237158774373259","0.000700641380670296","0.552848824129245"
"APPL1","0.375786819189833","0.059015737704918","0.0206657320411767","0.00169148545362102"
"PDE12","0.546114433292941","0.00141483870967742","0.000264917392604667","0.0127995797810143"
"ARF4","0.520603969659273","0.221181128668172","0.407117304420918","0.000680420951807294"
"DENND6A","0.261232798149165","0.00125168316831683","0.000136351005863327","0.091275318866769"
"SLMAP","0.320470493626704","0.00116817593790427","4.98449507878652e-05","0.0057359269334381"
"PXK","0.30693468383682","0.0534643690939411","0.00870323884980495","0.00232291373615706"
"PDHB","0.0530960808569768","0.478768599882835","0.934280389532802","0.0271098520427033"
"THOC7","0.042436806559777","0.0030656015976036","0.00216922577792257","0.00025793589019035"
"PSMD6","0.402466826840686","0.217817375565611","0.381263370177352","0.00958933187315082"
"SLC25A26","0.159068140762702","0.0176889917355372","0.200250580403378","0.000574408251030701"
"SUCLG2","0.447969089483922","0.0986401218892839","0.124021999921015","0.00632211055823755"
"TMF1","0.125740762231091","0.00116817593790427","3.36178446807414e-05","0.0426115760636897"
"UBA3","0.355332156707197","0.00552152866242038","0.0042437084380423","0.194985989499859"
"ARL6IP5","0.123890552609153","0.328570428179709","0.631311059696669","0.0184116390649411"
"FOXP1","0.421924336052495","0.0512685841943591","0.0842281528548327","0.0389673344520803"
"EIF4E3","0.644853227466709","0.00270516431924883","0.00142379803654414","0.554902559061946"
"PROK2","0.198474665205563","0.30093730703259","0.524687136655182","0.998336053530262"
"PPP4R2","0.421863934109291","0.00217009345794393","0.000779848204723752","0.00597321388428919"
"CHMP2B","0.490296986153492","0.272117832167832","0.453094439662612","0.00104647912635765"
"CGGBP1","0.534548327285063","0.00130327408793265","0.000159874378826138","0.00278343480633246"
"C3orf38","0.614476091065019","0.0903696580097712","0.152084095390568","0.0157217798010624"
"CLDND1","0.240815571749732","0.245160186625194","0.544736189293124","0.495597263440301"
"TFG","0.626122203173091","0.00536808236808237","0.0180548089161281","0.0044565094372553"
"SENP7","0.209111494915491","0.00116817593790427","1.94476470849516e-05","0.997655867997312"
"TRMT10C","0.287664873382294","0.068724077046549","0.070232069327639","0.012718857124303"
"PCNP","0.212513261541325","0.324470757511638","0.580685178940469","0.000800339225853591"
"ZBTB11","0.173690767542369","0.00116817593790427","8.60119875164917e-06","0.00861664174960017"
"RPL24","0.179134328699805","0.00192007504690432","0.00331217207814569","0.00483254148481446"
"NXPE3","0.558502851104707","0.00210518165574747","0.000301447891827875","0.0211637146456242"
"NFKBIZ","0.368630026977082","0.0135447745543516","0.0221508508205038","0.459551717489303"
"CBLB","0.409510456420397","0.0095645464809936","0.0168565827228446","0.00410538926865097"
"BBX","0.5587624811726","0.00116817593790427","0.00016150572279242","0.356092127881977"
"CD47","0.42049427627212","0.00387538247566064","0.00242633745340608","0.00419364755731807"
"IFT57","0.256241280882598","0.242511957247829","0.745823621129092","0.00354618916969919"
"TRAT1","0.633543044707132","0.00879184615384615","0.0104004814593881","0.338682218931113"
"CD96","0.48098206654512","0.00260329261816251","0.00106610407428646","0.00265416263899713"
"ATG3","0.410699342702137","0.0156508955728287","0.0203028371685601","0.0990614588742779"
"GTPBP8","0.614957451459536","0.164718396226415","0.223691507312455","0.093780450849228"
"NAA50","0.252750731464273","0.00211425178147268","0.00153084554530476","0.000367402344778089"
"TIGIT","0.517977349209376","0.170418344308561","0.284339749019182","0.866039929787254"
"ZBTB20","0.07788537679964","0.00116817593790427","6.72092984180206e-05","0.188783199832137"
"B4GALT4","0.557788082495073","0.0751497233201581","0.101583743768883","0.012481909267839"
"TIMMDC1","0.335020167631634","0.259634132394986","0.992510573652452","0.00311184768159654"
"COX17","0.310282143012056","0.284018122696727","0.746832134635086","0.00016307745170521"
"GSK3B","0.514091337353834","0.00139459459459459","0.000208527524809253","0.108069187649586"
"LRRC58","0.314817437133474","0.00116817593790427","2.11324880777901e-05","0.0308158824202104"
"NDUFB4","0.0995520056645975","0.0254879032258065","0.0335794898946445","0.00322598716501347"
"HCLS1","0.150509567547703","0.0187743707093822","0.0188279634651763","0.00620696964027609"
"GOLGB1","0.212513261541325","0.00116817593790427","2.52018638281374e-05","0.000783469403117873"
"IQCB1","0.54419678113783","0.00124212637913741","0.000225647273029242","0.554487428476755"
"FAM162A","0.384343011023756","0.392873684210526","0.617875379362297","0.00464935859991899"
"KPNA1","0.0869868016188826","0.00116817593790427","9.90071882253742e-05","0.502891918968851"
"PARP9","0.0719616239193238","0.00243289473684211","0.00149673494970811","0.0323549974768994"
"DTX3L","0.239537053771228","0.00175986754966887","0.00108352396404089","0.209679152334193"
"PARP15","0.0615964109799367","0.00119076923076923","0.000313382552920469","0.513731595250116"
"PARP14","0.0838435099187223","0.00138709677419355","0.00024303062077529","0.52909121721847"
"CCDC14","0.092725173579492","0.00116817593790427","8.26297439796243e-05","0.0017018100526681"
"ZNF148","0.157962348465128","0.00116817593790427","9.24591830792016e-05","0.987874073513002"
"ABTB1","0.165447728074378","0.03915","0.0673872669045898","0.00069389813581672"
"SEC61A1","0.588179382428932","0.00402536496350365","0.00269771185781156","0.000749942483645321"
"RUVBL1","0.216466194240344","0.257795373430271","0.492015511788034","0.0135919028055649"
"RPN1","0.23819676383746","0.0896021638330757","0.135440262401365","2.68180393508453e-05"
"RAB7A","0.179134328699805","0.224452444244199","0.668626973204334","0.000120370434875382"
"ISY1","0.329914441249066","0.299020781451267","0.607292562312001","0.000732600892819047"
"CNBP","0.156087973945418","0.418541408450704","0.804146473455565","0.0173984864596"
"HMCES","0.451554331539551","0.063805250338295","0.087944845634364","0.0109120262805959"
"H1FX","0.0129851321315076","0.0031822113022113","0.00177557189306368","0.241251631024438"
"MBD4","0.559594010559678","0.0791560209424084","0.0260403341715606","0.00854467341025705"
"PLXND1","0.616249506564637","0.447648606994665","0.700770502481079","0.0435479342493219"
"TMCC1","0.485567895799202","0.00124212637913741","0.000211987587180421","0.253336856055637"
"ASTE1","0.138213722065612","0.25004395214887","0.489637746650632","0.00268344547987603"
"MRPL3","0.146422884888984","0.172072676056338","0.318485233736218","0.0341142192529867"
"DNAJC13","0.355646077151095","0.00149706103993971","0.000162609856197549","0.865284472165434"
"UBA5","0.156632462973044","0.0149687436159346","0.0282418007566068","0.0343051291395183"
"CDV3","0.599428360788472","0.00665501222493888","0.00687164543692639","3.62328155352945e-05"
"TOPBP1","0.431533255563683","0.00206213942307692","0.000627490166944919","0.956136590358016"
"RYK","0.148907735838341","0.00116817593790427","0.000118864008048844","0.249229898292982"
"ANAPC13","0.48242611716912","0.493239424572317","0.884573137597412","0.000333786409160768"
"CEP63","0.496612346935994","0.00549403747870528","0.00267968726881708","0.992787888656993"
"MSL2","0.49337462971477","0.00286226993865031","0.000780974317698803","0.0937666400190803"
"STAG1","0.234917235263186","0.00116817593790427","5.974446518529e-05","0.223676684482126"
"NCK1","0.352720159110452","0.00636471074380165","0.00284731589905672","0.00077575470778091"
"ARMC8","0.544882481717958","0.00169876543209877","0.00039822736545131","0.00148077313870906"
"MRPS22","0.379100025251985","0.130999122807018","0.0805513474033766","0.0320391669007884"
"COPB2","0.408535970537636","0.0226512771996216","0.0448875990623296","0.780069225439455"
"SLC25A36","0.367069737907284","0.00949705215419501","0.019976075967284","0.0141006551456462"
"ZBTB38","0.605957012850709","0.0220897687678175","0.0197591626996505","0.130286085436851"
"RASA2","0.100272969406625","0.00116817593790427","2.44937298055932e-05","0.054514341570421"
"RNF7","0.109152052245999","0.00125168316831683","0.000272033309519735","0.0034474550290323"
"ATP1B3","0.158243971818206","0.0692185026737968","0.121476249928116","0.00183491713251824"
"TFDP2","0.561097473323426","0.028818647166362","0.0307941188396931","0.0185617231241969"
"GK5","0.427569598096903","0.00190632435817157","0.0010492770250481","0.0298907239649779"
"XRN1","0.0481467394972795","0.00116817593790427","9.03988369849065e-05","0.635461509108764"
"ATR","0.191660086755777","0.00116817593790427","0.000102045151003299","0.166429278299491"
"U2SURP","0.406848474691838","0.00133409290096407","0.0001298713068966","0.317979705137705"
"PLSCR1","0.520603969659273","0.00678285249898415","0.0117109498668429","0.431492331566632"
"GYG1","0.323872197050785","0.00251741239892183","0.00369964304516731","0.000166987171070677"
"HPS3","0.63918693629108","0.00412846781504986","0.00195819734150733","0.29400668692973"
"COMMD2","0.633543044707132","0.178839813084112","0.231671308416089","0.00175351279510584"
"RNF13","0.565050169547164","0.00354334763948498","0.00174344141125583","0.47407567984941"
"TSC22D2","0.0993636345456803","0.00169876543209877","0.000334068697604321","0.0292003811788042"
"SERP1","0.0799471636847493","0.0896021638330757","0.149451793853583","0.00210413599196776"
"EIF2A","0.388310028929534","0.442046135552913","0.685500895774872","0.0409975470772727"
"SIAH2","0.605065108929106","0.326298605830165","0.658694653277828","0.000397511387481885"
"GPR171","0.609175345480185","0.0525842940685046","0.0895165546746011","0.921150754450488"
"MBNL1","0.225438618215534","0.00116817593790427","2.32154998017531e-05","0.159983342073602"
"RAP2B","0.398395733022747","0.00489388111888112","0.00417030588710283","0.00126684112425571"
"DHX36","0.112740461374083","0.00116817593790427","5.88225114673339e-05","0.141628802659296"
"GMPS","0.625064496923154","0.19073827618165","0.305366164256334","0.00933213051178142"
"SSR3","0.363566379209674","0.262506649111257","0.288758571611081","0.0107840697158445"
"TIPARP","0.614957451459536","0.199708254771212","0.383018290604466","0.000410349212488198"
"CCNL1","0.637202281389034","0.00116817593790427","2.970790293864e-05","0.0228260539432592"
"RSRC1","0.546114433292941","0.0136334147192187","0.0137276174600137","0.400002949447158"
"GFM1","0.418374452872472","0.00182019417475728","0.000254477468854838","0.00343551254353603"
"SMC4","0.268263099535742","0.0110745725718443","0.00942283372945214","0.847177281011758"
"KPNA4","0.194404077508561","0.00130327408793265","0.000220468001495091","0.00927012039412042"
"PDCD10","0.533253676645154","0.00380261194029851","0.0066607233104764","0.0654403560928545"
"SEC62","0.567870770523451","0.133359591539023","0.17328652937395","0.174145986217986"
"PHC3","0.0856594514336973","0.00116817593790427","1.91378860041009e-05","0.00824301438615067"
"SKIL","0.566148837848083","0.252456763925729","0.301735417821661","0.00469366390773811"
"RPL22L1","0.0999110439639068","0.00246586564718733","0.00214894246062819","0.00101990361037182"
"TNIK","0.157962348465128","0.00116817593790427","3.35492889403505e-05","0.000505864126135297"
"FNDC3B","0.127543467834202","0.00128505747126437","0.000609107660936985","0.470595514596898"
"TNFSF10","0.154476494135786","0.0077501976284585","0.0161351484401776","0.979038809617203"
"TBL1XR1","0.182438753422453","0.00116817593790427","0.000106450417560585","0.00170176849917207"
"ZMAT3","0.621461303230377","0.00399285714285714","0.00112795584187335","0.000337072851276259"
"PIK3CA","0.198575165534651","0.00116817593790427","5.40903713446851e-05","0.0569742807440264"
"ZNF639","0.59980643753009","0.417075725806452","0.789618647986793","0.00658905913717101"
"MRPL47","0.413744603797928","0.00241919470490899","0.00110042558267532","0.013219499871311"
"NDUFB5","0.0654381944179028","0.352608960200042","0.708207293492443","0.0131431663674081"
"TTC14","0.157962348465128","0.00116817593790427","3.44998988113282e-05","0.00735901160742717"
"FXR1","0.317903729736521","0.46847421630094","0.978052852920612","0.0162199055758394"
"DNAJC19","0.513051524667162","0.315713848117422","0.434342697176355","0.00333289498741268"
"ATP11B","0.114048096576346","0.00116817593790427","2.0744747207333e-05","0.0700373453419539"
"DCUN1D1","0.343156966911515","0.00120139697322468","0.000117735815954295","0.00712990200128494"
"KLHL24","0.589405054038715","0.00116817593790427","2.86295677336445e-05","0.021458975255966"
"PARL","0.456037626035665","0.017649487264307","0.000457510516546733","0.000219160706922013"
"EIF2B5","0.600235395312587","0.109830239520958","0.0996590137993803","0.00268921073354016"
"AP2M1","0.0953605373170195","0.00163636363636364","0.000518160560456579","0.00215391085095811"
"PSMD2","0.206603515007526","0.402326940268184","0.952413233977958","0.0193410298993341"
"EIF4G1","0.326004754801072","0.00123367983367983","7.78631341589864e-05","0.0788708203246862"
"POLR2H","0.238837791923343","0.291445888193395","0.892587369268672","0.000680699122770039"
"VPS8","0.159068140762702","0.00116817593790427","5.02820346975844e-05","0.00155962845815152"
"SENP2","0.242069875436857","0.00116817593790427","0.00164067078681903","0.00758732700149969"
"TRA2B","0.413742247529064","0.137969045323047","0.37758315794094","0.0235873081811892"
"DNAJB11","0.612248986970959","0.0100365256124722","0.0120136687539587","2.36011144039266e-05"
"EIF4A2","0.438724928658435","0.00120139697322468","0.000346656245663775","0.548351938554487"
"ST6GAL1","0.359505217103345","0.00249902597402597","0.000878936751413451","0.174550235095311"
"LPP","0.0505636482924988","0.00116817593790427","5.49554095807217e-05","0.723748501861728"
"OPA1","0.146023523537086","0.00116817593790427","3.96669548913996e-05","0.27634904163888"
"ATP13A3","0.404300486661357","0.00133448275862069","0.000428700224167352","0.00705909902399383"
"LSG1","0.0871733807954469","0.00116817593790427","8.85206481479782e-05","0.450740972112256"
"ACAP2","0.425012994540844","0.00123367983367983","0.000166556096408429","0.108010172404407"
"PPP1R2","0.35935447064444","0.00182625482625483","0.00399999533984134","0.000358462368851078"
"TFRC","0.62936996004937","0.00147709923664122","0.000553736100739233","0.0395250186243555"
"PCYT1A","0.383817399448925","0.00196873846153846","0.000530780686974778","0.193518175466297"
"UBXN7","0.457887978470095","0.00116817593790427","2.82206295093886e-05","0.411801297911871"
"RNF168","0.597546644119357","0.00119076923076923","0.000246859728430683","0.0580054105164125"
"PIGX","0.296944412585112","0.04201121011785","0.0337898880976877","0.00549436320765167"
"PAK2","0.643534126389732","0.00182019417475728","0.000691772391033193","0.000900523471923287"
"SENP5","0.409510456420397","0.00663157894736842","0.008906049845517","0.000412936850008898"
"NCBP2","0.650400938311137","0.00289872902897814","0.000860917846241848","0.0014508111722113"
"NCBP2-AS2","0.126310890416412","0.00301928679055751","0.00122454634569033","0.00019438026462796"
"DLG1","0.279536360327228","0.00116817593790427","1.91355248765071e-05","0.0184465375206366"
"FYTTD1","0.165248134842354","0.00133409290096407","0.000242473531962921","0.0119065644300264"
"LRCH3","0.252315304661919","0.00127130434782609","0.000176007537403152","0.460752420715825"
"RPL35A","0.177458524186173","0.00261144674085851","0.00399782470025766","0.00876758124511812"
"ZNF721","0.359706517162948","0.00223511187607573","0.00043667558445673","0.437051456510245"
"GAK","0.114991817214218","0.00154456762749446","0.000256482097985624","0.0100110905561117"
"SPON2","0.293765279553621","0.379314555532745","0.711388593307847","0.565905527675753"
"CTBP1","0.550186979355184","0.0017094262295082","0.0032397251762544","2.18880620688736e-06"
"MAEA","0.114151049832861","0.0581930977814298","0.0726706477857466","0.0126142294796173"
"SLBP","0.435993121947797","0.189507285382831","0.291251569698834","0.0012837307850887"
"LETM1","0.492720920040759","0.113381682799702","0.120575633354064","0.00449702471430875"
"C4orf48","0.0313348351411897","0.13901676300578","0.231508582287741","0.000308640727099678"
"HAUS3","0.492342029037046","0.0129","0.0190576260014092","0.000763850944978765"
"MXD4","0.145601470910329","0.0237434198186933","0.0425412757364085","0.905025062592769"
"ZFYVE28","0.250692303924816","0.340008301886792","0.58599269244481","0.00647278804845273"
"RNF4","0.402771277678186","0.00116817593790427","0.000254513246625991","0.0638051102591674"
"FAM193A","0.387863864900666","0.00120139697322468","6.11466490979485e-05","0.797363825587055"
"TNIP2","0.258984952334596","0.0996526636225266","0.161017237630099","7.45526604218509e-05"
"SH3BP2","0.226298186830884","0.00203848009650181","0.00135909210109201","0.328118068571686"
"ADD1","0.432493065765204","0.00229625850340136","0.000977348553605982","0.00217227445809469"
"MFSD10","0.408747844486074","0.0140312651646447","0.0145305082008995","1.32649849237164e-05"
"NOP14","0.650399665514147","0.00162620396600567","0.000159306854935587","0.995378655348274"
"HTT","0.509259552133934","0.00120139697322468","0.00012132460708911","0.0257098294696097"
"LRPAP1","0.216471558070735","0.016491256281407","0.0187747262922035","0.000444415772393612"
"LYAR","0.628540102455348","0.179751038506418","0.344594270989809","0.0262358791593112"
"NSG1","0.219562011151604","0.0770883403361345","0.136122252618257","0.0291751310057764"
"JAKMIP1","0.591136594569835","0.223518538565629","0.433108969553614","0.00592033140179012"
"MAN2B2","0.47646807689148","0.00171649694501018","0.000493106604587628","0.0438366273718435"
"MRFAP1","0.371961738281759","0.00863986095017381","0.00807483315231294","0.000204591966471325"
"MRFAP1L1","0.516963759850907","0.00601353383458647","0.00364119531108384","0.164482693938185"
"BLOC1S4","0.48242611716912","0.0047970989010989","0.00371637468808383","0.000327003609414837"
"KIAA0232","0.238296545162575","0.00132542072630647","0.000144110879805428","0.64152964415505"
"TADA2B","0.643383610385349","0.0527273587531311","0.0522980434337874","0.0157643241611233"
"GRPEL1","0.593958171560314","0.0844837956961369","0.144105663826459","9.40345977423646e-05"
"WDR1","0.0799471636847493","0.24087284886313","0.492444212288501","0.694359398696368"
"BOD1L1","0.473523954695466","0.00116817593790427","1.02095983363167e-05","0.000337445313166707"
"FBXL5","0.174419483188247","0.00116817593790427","0.000188485157680358","0.0531542438219826"
"FAM200B","0.374823685861423","0.329718018967334","0.58394467177683","0.001211898271591"
"FGFBP2","0.339568771460461","0.0832033246753247","0.111657970400915","0.708407995862339"
"LAP3","0.309459164054514","0.0042806654676259","0.00626635312143534","0.713850492461252"
"MED28","0.506865824896362","0.00996883599851246","0.00981836390622879","0.004129901462627"
"DCAF16","0.373773459767069","0.00116817593790427","6.91283636519767e-05","0.321745732376669"
"LCORL","0.276017326537742","0.00122724324324324","0.000334438481657234","0.436935426938792"
"DHX15","0.293704636037815","0.001259765625","0.000113249403359005","0.0943211963651318"
"ANAPC4","0.520603969659273","0.00130327408793265","0.000261101643166431","0.693584845909955"
"SEL1L3","0.505880165633707","0.00259372340425532","0.000635716863759499","0.00119023517287055"
"SMIM20","0.121219186227891","0.410218955042527","0.432042390637832","0.00423145892779086"
"RBPJ","0.426918934455525","0.00172348178137652","0.00090564853484081","0.0363216996670801"
"STIM2","0.128241469523464","0.00116817593790427","9.53819403514787e-05","0.0169886392687771"
"ARAP2","0.123890552609153","0.00116817593790427","0.000128352569368378","0.000494509184582738"
"DTHD1","0.330796931235252","0.0209429483088705","0.040461359150842","0.0403270499112339"
"TBC1D1","0.29020466161519","0.00548538559863656","0.00399261664218974","0.0915237983152209"
"KLF3","0.504849166337819","0.294695307791649","0.567095759042467","0.0155607560848268"
"TMEM156","0.639098865527748","0.384371879483501","0.410667809922029","0.0753946868059556"
"RFC1","0.320470493626704","0.00296491935483871","0.00244985412410353","0.0170807590063617"
"RPL9","0.190615540602295","0.0184816901408451","0.0314906527296387","0.10573920595759"
"UBE2K","0.643108393561862","0.00251741239892183","0.0101869508783214","0.000822165275752351"
"PDS5A","0.230576431199433","0.00116817593790427","5.44108089823531e-05","0.0210892228592561"
"N4BP2","0.328081292715074","0.00246586564718733","0.00134501684537133","0.0449703582443437"
"RHOH","0.634840753472704","0.189467440241355","0.333315554147567","0.00576732102785301"
"TMEM33","0.492552046279714","0.00141483870967742","0.000159418531272712","0.00483456986501515"
"SLC30A9","0.372389303568317","0.00132542072630647","0.000541730878581856","0.905703244859699"
"ATP8A1","0.510552820279065","0.0275236898559608","0.0506556464748933","0.0243177793492866"
"COMMD8","0.462448990588577","0.279351337247228","0.497457947857334","0.00268692096893053"
"TXK","0.280039320920095","0.0250942493005906","0.0288414025120409","0.496394336457429"
"SLAIN2","0.273259338942158","0.00174417670682731","0.000500556230613825","0.0743893248980922"
"FRYL","0.217264619665427","0.00116817593790427","4.62479005589972e-05","0.477587028633909"
"OCIAD1","0.64233008295193","0.0506911937377691","0.0671060601212912","0.00902789798338214"
"OCIAD2","0.0953594699621913","0.00445144895229603","0.00485587145230126","0.0341321174039824"
"FIP1L1","0.614719524258143","0.00248319738988581","0.00110172145766122","0.0641741595945086"
"CHIC2","0.521658243093355","0.00509740034662045","0.0033177934084243","0.00126936677453267"
"TMEM165","0.634840753472704","0.0183596456692913","0.0107252005831595","0.00331061241700078"
"EXOC1","0.490580224057107","0.00125168316831683","6.32925688910553e-05","0.341453391168288"
"CEP135","0.387289994587814","0.00120139697322468","0.000134699048528088","0.211195414708901"
"SRP72","0.502295164614779","0.0573443650357339","0.083261991352606","0.00320837071994631"
"HOPX","0.209111494915491","0.00242673267326733","0.000846979069369831","0.113826393529927"
"REST","0.574468127680746","0.00116817593790427","3.27905333887974e-05","0.000185667853776344"
"POLR2B","0.14918861456172","0.00130662983425414","0.000682715147595876","0.000405114726269146"
"CENPC","0.381858638855605","0.00274950853595448","0.00528408289311597","0.0118606833061898"
"UBA6","0.408028188380554","0.00116817593790427","0.000128539824315578","8.27309685963469e-05"
"YTHDC1","0.23802643971875","0.00116817593790427","3.88209518206702e-05","0.287756669415776"
"UTP3","0.418110495151912","0.022177229601518","0.0225016676921143","0.039709756814812"
"GRSF1","0.477785629664581","0.0108129575402635","0.0100449839981484","0.0234792818336587"
"DCK","0.466560663677753","0.0305849819059107","0.0325223948454143","0.00538839856070615"
"ANKRD17","0.504210966709855","0.00116817593790427","7.18575140140828e-05","0.699129105292874"
"AREG","0.383747558950986","0.0227608818897638","0.0324286998287349","0.0120597251683309"
"G3BP2","0.5976675579479","0.0337272888888889","0.0669512937712989","0.00344090577403194"
"USO1","0.427963149875085","0.00416993227990971","0.00200927861367742","0.482068141942309"
"NAAA","0.565695294388674","0.0583095537914043","0.0679097655873799","0.00467551384479983"
"SDAD1","0.516985738260125","0.0200261093247588","0.017474763424906","0.157052645199234"
"NUP54","0.387955533887036","0.00198947368421053","0.000877457529480342","0.188514691635559"
"SCARB2","0.177382312636884","0.00116817593790427","7.24455114898559e-05","0.0998406528285935"
"SEPT11","0.604676850752816","0.358792285358772","0.588905188862337","0.000937343867273404"
"CCNI","0.0869192667365334","0.00416993227990971","0.00479210399934424","0.00111006597593865"
"CNOT6L","0.504849166337819","0.0231770944461876","0.0260464492996889","0.01444688622599"
"MRPL1","0.182438753422453","0.104018017111223","0.241727217151087","5.97191848319681e-05"
"ANTXR2","0.589016450376025","0.0077175118858954","0.00766198870083066","0.890992888773519"
"HNRNPD","0.651575066067632","0.00288854961832061","0.00120903471713982","0.21037681737649"
"HNRNPDL","0.258036782251748","0.179751038506418","0.196458007639625","0.125222796632578"
"ENOPH1","0.489670118146326","0.101961495704901","0.119363349380904","0.00546836335266509"
