gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
WWC2	0.0812	0.0659	0.1048	0.088
ACSL1	0.266	0.4686	0.295	0.4986
SLC25A4	0.1024	0.1464	0.0929	0.136
LPCAT1_ENSG00000153395	0.6684	0.5058	0.46	0.282
SH3RF1	0.8938	0.8982	0.8674	0.8698
SORBS2	0.7672	0.8988	0.7216	0.8524
CEP44	0.273	0.2362	0.1648	0.1232
NPY1R	0.903	0.597	0.8654	0.4518
CFAP97	0.4738	0.4194	0.4006	0.3474
IRF2	0.8338	0.8802	0.6982	0.832
TRAPPC11	0.7962	0.9294	0.6882	0.9112
FSTL5	0.2938	0.2848	0.1372	0.161
TMEM192	0.791	0.6938	0.6236	0.568
TPPP	0.4014	0.5858	0.1432	0.3738
STOX2	0.2194	0.442	0.1582	0.2912
GALNTL6	0.0013	0.001	0.0041	0.0035
TENM3-AS1	0.5324	0.534	0.394	0.431
EXOC3	0.6432	0.6674	0.5536	0.5808
SDHAP3	0.0606	0.1442	0.0301	0.0952
_ENSG00000188002	0.1158	0.2218	0.0846	0.2002
ZDHHC11	0.204	0.5338	0.1492	0.494
SPOCK3	0.2872	0.3574	0.2948	0.376
MFAP3L	0.2234	0.271	0.2532	0.3008
C4orf47	0.5796	0.5054	0.4208	0.3338
ZDHHC11B	0.723	0.9052	0.7048	0.8898
TENM3	0.7004	0.8656	0.6098	0.7976
FRG1-DT_ENSG00000245685	0.293	0.3692	0.238	0.3634
_ENSG00000248816	0.6358	0.5114	0.5406	0.3752
LINC01060_ENSG00000249378	0.5784	0.7288	0.401	0.6594
_ENSG00000250131	0.8826	0.9442	0.7312	0.8986
_ENSG00000250410	0.3064	0.3106	0.2818	0.287
NSUN2	0.1592	0.0802	0.0486	0.025
TRIO	0.6868	0.7772	0.6652	0.7638
RAI14	0.6062	0.5932	0.4664	0.4938
CDH10	0.0632	0.0728	0.017	0.0289
ZFR	0.1052	0.0407	0.0307	0.0107
ADCY2	0.5746	0.7162	0.4986	0.6488
WDR70	0.5612	0.497	0.513	0.4388
C5orf22	0.7034	0.6316	0.7096	0.6206
SEMA5A	0.0616	0.0319	0.0127	0.0068
TENT4A	0.898	0.954	0.9098	0.9542
CDH9	0.2734	0.8212	0.2532	0.8134
DROSHA	0.209	0.13	0.1	0.0694
CDH6	0.8294	0.63	0.7414	0.5046
GOLPH3	0.6952	0.7532	0.5978	0.6822
SUB1	0.74	0.6856	0.6902	0.6178
TARS1	0.3562	0.7434	0.2614	0.6504
BRIX1	0.8808	0.899	0.8148	0.83
PRLR	0.9888	0.9466	0.9886	0.9408
NUP155	0.8104	0.9652	0.7196	0.949
LIFR	0.7242	0.762	0.7322	0.7362
MTRR	0.4646	0.4146	0.2542	0.2006
MED10	0.301	0.3412	0.2268	0.2406
PDZD2	0.7482	0.672	0.6104	0.5648
MARCHF6	0.189	0.0997	0.1444	0.0571
CDH18	0.2846	0.2024	0.1958	0.078
SRD5A1	0.514	0.4118	0.234	0.2244
MYO10	0.4508	0.3936	0.1878	0.2418
SKP2	0.0427	0.0684	0.018	0.033
MTMR12	0.8366	0.608	0.8364	0.626
CCT5	0.9786	0.899	0.9762	0.892
ATPSCKMT	0.1554	0.2076	0.0173	0.0709
SPEF2	0.2132	0.2566	0.1982	0.2378
NADK2	0.0334	0.0211	0.0052	0.0034
ANKH	0.1724	0.3086	0.0488	0.1646
RETREG1	0.9382	0.7612	0.9198	0.6938
CDH12	0.8032	0.9254	0.801	0.8834
ICE1	0.4972	0.6046	0.2472	0.4584
LMBRD2	0.386	0.4132	0.1898	0.275
NIPBL	0.0139	0.1386	0.0209	0.2094
ANKRD33B	0.0855	0.0733	0.0885	0.0609
DNAJC21	0.8982	0.6026	0.9044	0.6142
CTNND2	0.0965	0.0975	0.0708	0.0635
BASP1	0.6428	0.72	0.5422	0.6366
FBXL7	0.6056	0.5798	0.4746	0.4206
MARCHF11	0.7578	0.9012	0.7276	0.882
GUSBP1	0.1792	0.1514	0.0638	0.0421
CPLANE1	0.3566	0.3004	0.2784	0.255
TTC23L	0.9844	0.9094	0.9702	0.8924
_ENSG00000215158	0.2868	0.57	0.272	0.5612
BASP1-AS1	0.5648	0.4972	0.5238	0.4528
UBE2QL1	0.8696	0.9286	0.8202	0.9026
_ENSG00000240376	0.3186	0.3756	0.114	0.1604
LINC02217	0.6002	0.63	0.615	0.6288
LINC02223	0.0486	0.0176	0.0026	0.0072
_ENSG00000251294	0.72	0.7584	0.6082	0.6388
LINC02241	0.423	0.29	0.247	0.1852
_ENSG00000253766	0.658	0.4692	0.4036	0.2604
C1QTNF3-AMACR	0.5382	0.3602	0.487	0.3396
MTREX	0.1684	0.1608	0.0365	0.0505
ERCC8	0.3984	0.5536	0.1872	0.4562
PTCD2	0.2714	0.2388	0.1862	0.1528
GPBP1	0.5486	0.7104	0.4076	0.6276
PLPP1	0.9652	0.9298	0.9656	0.9034
DHX29	0.0478	0.0817	0.0119	0.0406
KIF2A	0.6972	0.8198	0.547	0.722
MAST4	0.5136	0.439	0.5156	0.4474
TNPO1	0.0227	0.0101	0.0301	0.0168
OXCT1	0.8344	0.7452	0.8208	0.7396
AK6_ENSG00000085231	0.4342	0.6986	0.2438	0.5116
DIMT1	0.1848	0.1962	0.0925	0.1216
IPO11	0.7284	0.8956	0.7258	0.8996
ERBIN	0.6894	0.35	0.6874	0.3124
GHR	0.5452	0.623	0.4506	0.5462
HMGCS1	0.3614	0.2528	0.1792	0.1322
NNT	0.5324	0.3656	0.3462	0.2242
MRPS30	0.57	0.6496	0.4346	0.5656
MRPS27	0.077	0.0628	0.0359	0.0212
PDE4D	0.2852	0.3266	0.2144	0.2446
PPWD1	0.7412	0.9454	0.5802	0.8942
TRIM23	0.3802	0.2754	0.2416	0.1076
TRAPPC13	0.8914	0.924	0.8242	0.8646
TTC33	0.0081	0.0066	0.0035	0.005
NLN	0.5304	0.3942	0.4948	0.3132
ZSWIM6	0.5592	0.5472	0.5202	0.4868
MAP1B	0.6198	0.5672	0.5518	0.516
MCCC2_ENSG00000131844	0.6034	0.7238	0.6106	0.7318
PRKAA1	0.542	0.4216	0.492	0.3832
MRPS36_ENSG00000134056	0.2184	0.3026	0.0962	0.155
CDK7_ENSG00000134058	0.7714	0.853	0.6078	0.7792
IL6ST	0.4282	0.3418	0.293	0.2036
RPL37	0.0414	0.0387	0.0152	0.0132
PLK2	0.7428	0.9792	0.6712	0.965
PIK3R1	0.162	0.1974	0.0827	0.0954
BDP1_ENSG00000145734	0.4274	0.4204	0.3678	0.3798
GTF2H2_ENSG00000145736	0.754	0.7042	0.4746	0.5558
SLC30A5	0.1276	0.1248	0.0391	0.0651
BTF3	0.5246	0.5176	0.39	0.3616
TMEM267	0.515	0.5334	0.3638	0.4412
PARP8	0.0463	0.0386	0.0074	0.006
PART1	0.8396	0.5662	0.8314	0.537
RAB3C	0.2462	0.153	0.0766	0.0393
RAD17_ENSG00000152942	0.952	0.8662	0.923	0.8118
SREK1IP1	0.2336	0.3222	0.0858	0.1382
CWC27	0.0308	0.0222	0.0178	0.0154
SREK1	0.8652	0.7214	0.8478	0.7928
FCHO2	0.4818	0.4002	0.5256	0.4426
MOCS2	0.3372	0.3688	0.2654	0.3342
ELOVL7	0.6266	0.5578	0.5598	0.4494
NDUFAF2	0.312	0.427	0.1632	0.3352
RNF180	0.4346	0.8578	0.4134	0.8254
NDUFS4	0.69	0.4896	0.5244	0.2994
RICTOR	0.8508	0.8332	0.85	0.8236
HCN1	0.4932	0.565	0.4194	0.4966
EMB	0.7748	0.4604	0.7418	0.4312
PAIP1	0.8048	0.7552	0.78	0.7108
ZNF131	0.9162	0.8148	0.8548	0.7324
SLC38A9	0.7456	0.7396	0.5436	0.5472
NIM1K	0.0741	0.0254	0.021	0.0141
PLCXD3	0.7412	0.7352	0.724	0.6972
CCDC125_ENSG00000183323	0.5386	0.3874	0.3048	0.2334
GTF2H2C	0.474	0.358	0.1992	0.1752
ARL15	0.1022	0.342	0.0979	0.3124
RGS7BP	0.3296	0.358	0.1076	0.182
SGTB	0.6732	0.5152	0.5654	0.3588
ARHGEF28	0.6998	0.8572	0.6732	0.8556
RPL26P19	0.3402	0.4544	0.2444	0.3004
GTF2H2B	0.3904	0.5348	0.2636	0.4086
NNT-AS1	0.7572	0.793	0.688	0.7168
_ENSG00000249335	0.2762	0.4176	0.0887	0.2412
_ENSG00000249364	0.6128	0.5312	0.541	0.4692
_ENSG00000249436	0.723	0.8844	0.7312	0.8776
NAIP_ENSG00000249437	0.795	0.6788	0.5866	0.5048
LINC02197_ENSG00000250387	0.2126	0.208	0.1436	0.1456
MRPS30-DT	0.8268	0.564	0.7676	0.4586
_ENSG00000272335	0.069	0.0656	0.0302	0.0253
ZFYVE16	0.2068	0.2304	0.1464	0.2156
HEXB	0.1984	0.2356	0.0405	0.0674
MEF2C	0.4358	0.3972	0.3078	0.2826
SCAMP1	0.5098	0.5514	0.3438	0.4032
MAN2A1	0.951	0.845	0.9106	0.7098
HMGCR	0.6978	0.9838	0.5162	0.9754
CERT1	0.4464	0.5568	0.2344	0.4658
PDE8B	0.5776	0.467	0.5598	0.4458
ARSB	0.8146	0.8222	0.747	0.7994
MSH3	0.4928	0.3568	0.4786	0.3102
RASGRF2	0.8476	0.7866	0.7842	0.6586
POLR3G	0.4	0.414	0.3496	0.385
FAM172A	0.0196	0.022	0.0317	0.0325
LNPEP	0.7216	0.9884	0.6052	0.9824
ST8SIA4	0.917	0.944	0.8798	0.9456
ELL2	0.7112	0.7238	0.6372	0.6564
POLK	0.0437	0.3444	0.0484	0.3032
COX7C	0.9364	0.9068	0.9104	0.8672
DMGDH	0.9316	0.8018	0.8866	0.7286
AP3B1	0.4328	0.2882	0.4524	0.338
SLF1	0.7232	0.7422	0.5254	0.5736
CCNH	0.4924	0.4022	0.3632	0.2842
LHFPL2	0.1422	0.193	0.074	0.1442
SSBP2	0.002	0.0027	4e-04	8e-04
RASA1	0.2214	0.2488	0.1998	0.2048
PPIP5K2	0.597	0.523	0.4826	0.4352
PAM	0.5976	0.9748	0.5702	0.978
FBXL17	0.0651	0.0656	0.031	0.0288
FER	0.1198	0.1356	0.0741	0.0941
ATG10	0.966	0.968	0.9388	0.935
POC5	0.8512	0.7688	0.8038	0.681
FAM151B	0.8446	0.9212	0.7518	0.8996
JMY	0.8448	0.8578	0.742	0.7794
HOMER1	0.0545	0.1246	0.0246	0.0783
XRCC4	0.8596	0.9144	0.7656	0.8736
CAST	0.0287	0.0377	0.0047	0.0074
CHD1	0.6564	0.3368	0.5388	0.226
EDIL3	0.9038	0.8056	0.9002	0.8134
TMEM161B	0.0543	0.0382	0.0066	0.0063
ADGRV1	0.195	0.1418	0.0509	0.0495
SLC25A46	0.611	0.5542	0.3382	0.368
AGGF1	0.9756	0.8388	0.9534	0.7798
WDR41	0.7234	0.7774	0.5694	0.7158
RHOBTB3	0.315	0.3576	0.283	0.2774
SERINC5	0.4272	0.4174	0.3638	0.3632
ERAP1	0.786	0.8846	0.5822	0.7608
CMYA5	0.5062	0.745	0.3452	0.6358
TENT2	0.8786	0.9336	0.877	0.9386
NSA2	0.1942	0.193	0.0948	0.0749
GFM2	0.0827	0.1348	0.0089	0.0221
TBCA	0.6714	0.735	0.6486	0.6784
ENC1	0.582	0.6098	0.3566	0.4786
GLRX	0.3878	0.5324	0.2522	0.3696
FAM174A	0.391	0.231	0.16	0.0625
RGMB	0.4936	0.524	0.348	0.3778
TMEM167A	0.5802	0.5774	0.5372	0.5682
PCSK1	0.0528	0.021	0.0087	0.0025
MCTP1	0.6986	0.9254	0.6618	0.8976
NR2F1	0.3256	0.604	0.1492	0.4746
MBLAC2	0.1978	0.1106	0.0566	0.0248
GCNT4	0.5508	0.9572	0.3676	0.926
MTX3	0.5782	0.447	0.4838	0.3432
C5orf30	0.3714	0.4502	0.1804	0.2728
EFNA5	0.1734	0.1336	0.1774	0.1188
KIAA0825	0.025	0.0524	0.0217	0.0506
RPS23	0.2428	0.3646	0.1456	0.2394
TMEM232	0.0831	0.1558	0.0196	0.06
TTC37	0.8786	0.9204	0.8108	0.8846
FAM169A	0.11	0.1068	0.0198	0.0254
PJA2	0.4508	0.4868	0.297	0.3434
ATP6AP1L	0.6602	0.7572	0.3294	0.677
NR2F1-AS1	0.0897	0.0782	0.0334	0.0496
RPL5P17	0.2166	0.2306	0.0575	0.0682
LINC00461	0.4078	0.4134	0.4154	0.4238
_ENSG00000247121	0.8938	0.8732	0.8584	0.8346
CKMT2-AS1	0.6762	0.8084	0.4998	0.702
TMEM161B-AS1	0.0848	0.1688	0.0352	0.095
MEF2C-AS1	0.099	0.1368	0.0372	0.0588
LINC02062	0.241	0.3622	0.0737	0.2104
LINC01331	0.964	0.7388	0.9622	0.7552
_ENSG00000249776	0.0142	0.0257	0.0088	0.019
_ENSG00000250049	0.672	0.5602	0.5304	0.4342
EDIL3-DT	0.803	0.726	0.7788	0.7126
_ENSG00000251314	0.4698	0.7964	0.3514	0.7654
LIX1-AS1	0.4358	0.3536	0.3434	0.2828
FAM13B	0.373	0.4598	0.2778	0.3762
JADE2	0.7008	0.7798	0.6472	0.737
CTNNA1	0.5764	0.5626	0.36	0.3616
YTHDC2	0.6504	0.3952	0.2696	0.0981
FSTL4	0.9632	0.9788	0.9646	0.9804
SLC12A2	0.0632	0.1096	0.0225	0.0434
SNX24	0.5278	0.3936	0.4182	0.3398
AFF4	0.9652	0.901	0.9602	0.8862
KCNN2	0.6636	0.5148	0.7018	0.5432
SEMA6A	0.55	0.3732	0.4416	0.2794
CDC23	0.3056	0.3396	0.1982	0.2122
NME5	0.8472	0.9536	0.7834	0.8898
BRD8	0.9778	0.8414	0.9598	0.7382
HSPA9	0.726	0.8406	0.7412	0.8428
RAD50	0.4226	0.568	0.3094	0.497
SKP1	0.5124	0.7972	0.48	0.7742
C5orf15	0.548	0.4746	0.3938	0.313
SEC24A	0.8784	0.8732	0.833	0.8472
TXNDC15	0.1324	0.114	0.0936	0.0859
MACROH2A1	0.7992	0.811	0.691	0.7782
SMAD5	0.0305	0.0321	0.0304	0.0263
UBE2B	0.8544	0.9704	0.8312	0.9678
ETF1	0.5456	0.5634	0.3982	0.4614
FAM53C	0.7018	0.9932	0.6014	0.9878
SIL1	0.5042	0.3496	0.3974	0.2394
PAIP2	0.0394	0.0425	0.0221	0.0231
KDM3B	0.6102	0.4416	0.472	0.3008
EGR1	0.754	0.9296	0.6022	0.896
EPB41L4A	0.3058	0.3414	0.3034	0.3646
CDO1	0.5272	0.578	0.4862	0.5432
REEP5	0.5968	0.5668	0.5878	0.5492
KIF3A	0.9232	0.7842	0.8946	0.7374
REEP2	0.4598	0.409	0.159	0.1952
HSD17B4	0.7036	0.8634	0.705	0.8812
APC	0.9562	0.8156	0.947	0.7888
NREP	0.6444	0.6258	0.5326	0.5136
WDR36	0.1422	0.0653	0.0151	0.0096
COMMD10	0.2352	0.5692	0.2682	0.5978
ATG12	0.9188	0.9986	0.91	0.9966
ADAMTS19	0.4778	0.469	0.4134	0.3858
DDX46	0.7374	0.7238	0.674	0.6906
LRRTM2	0.048	0.0731	0.0451	0.0513
KLHL3	0.6508	0.3404	0.657	0.3484
CSNK1G3	0.4736	0.5546	0.3012	0.453
SRFBP1	0.5296	0.4424	0.26	0.195
SPOCK1	0.8746	0.7212	0.8428	0.6656
CAMK4	0.727	0.6954	0.7224	0.706
TRIM36	0.201	0.202	0.169	0.156
SAR1B	0.226	0.2018	0.2382	0.2116
ZCCHC10	0.82	0.9824	0.7358	0.979
CDC42SE2	0.3354	0.3378	0.0904	0.1478
STARD4	0.9368	0.9484	0.8878	0.922
PGGT1B	0.0069	0.0097	0.002	0.0014
CCDC112	0.9846	0.929	0.9802	0.9342
ACSL6	0.5042	0.3076	0.29	0.1294
SEPTIN8	0.6792	0.6942	0.535	0.5866
UQCRQ	0.3328	0.429	0.327	0.4204
CAMLG	0.1308	0.1508	0.1	0.1186
PHAX	0.6198	0.6518	0.5274	0.5438
ALDH7A1	0.6974	0.7598	0.4548	0.5798
CEP120	0.077	0.0719	0.0737	0.0663
HINT1	0.0468	0.0783	0.035	0.0618
DTWD2	0.3998	0.427	0.3586	0.3842
HSPA4	0.3826	0.4026	0.3002	0.2752
MCC	0.1284	0.1574	0.1174	0.1522
DCP2	0.7054	0.4374	0.6496	0.3488
DMXL1	0.1748	0.1434	0.1736	0.1374
MARCHF3	0.6954	0.6868	0.5814	0.6188
HNRNPA0	0.948	0.8096	0.9244	0.737
AP3S1	0.2164	0.106	0.0505	0.0235
C5orf24	0.2628	0.2894	0.1452	0.1722
PRR16	0.028	0.032	0.0111	0.0125
_ENSG00000185641	0.2846	0.329	0.175	0.2214
LYRM7	0.4828	0.5002	0.493	0.5006
PTMAP2	0.0422	0.0529	0.0376	0.0501
CHSY3	0.1454	0.152	0.1056	0.0904
SNX2	0.4786	0.3614	0.2456	0.1942
VDAC1	0.5402	0.594	0.4624	0.5176
EPB41L4A-AS1	0.0138	0.0199	0.0045	0.0097
CCDC192	0.2094	0.1612	0.0482	0.0324
_ENSG00000230612	0.5808	0.7788	0.3516	0.5854
MIR3936HG	0.8524	0.9224	0.7674	0.8898
CDKN2AIPNL	0.0247	0.027	0.0172	0.0272
_ENSG00000242814	0.8062	0.6616	0.8116	0.6316
LINC01184	0.8962	0.7362	0.8774	0.6736
STARD4-AS1	0.3568	0.439	0.253	0.323
_ENSG00000250159	0.0348	0.1248	0.0057	0.0525
_ENSG00000251293	0.4216	0.5114	0.2078	0.2858
_ENSG00000251680	0.6216	0.7548	0.325	0.6198
SLC6A7	0.8934	0.744	0.8812	0.7084
RNF14	0.6536	0.684	0.534	0.5738
MFAP3	0.8712	0.8174	0.8332	0.801
CYFIP2	0.575	0.4978	0.4926	0.3932
NDST1	0.9938	0.997	0.9912	0.996
CAMK2A	0.6126	0.5648	0.4304	0.3918
TCOF1	0.9012	0.831	0.8528	0.7744
DELE1	0.2882	0.209	0.233	0.1862
MRPL22	0.9922	0.8304	0.9846	0.7456
GEMIN5	0.6182	0.8428	0.5572	0.7958
PFDN1	0.7562	0.704	0.599	0.52
APBB3	0.456	0.6008	0.406	0.5362
IK	0.4826	0.4854	0.4674	0.4888
PCDHB3	0.1688	0.5348	0.201	0.508
CLINT1	0.3478	0.3128	0.0964	0.0908
TTC1	0.9844	0.894	0.9776	0.779
GNPDA1	0.4498	0.5796	0.4092	0.54
FGF1	0.3948	0.4162	0.2998	0.289
NR3C1	0.7206	0.5526	0.5452	0.428
TCERG1	0.9708	0.9114	0.9536	0.8748
DPYSL3	0.9928	0.9974	0.9904	0.9914
CSNK1A1	0.4274	0.5528	0.2996	0.5238
HMGXB3	0.1926	0.1202	0.0187	0.0159
CYSTM1	0.1072	0.0923	0.0129	0.0077
SLC36A1	0.3726	0.3296	0.2416	0.1772
NDUFA2	0.3972	0.6656	0.3758	0.6362
DIAPH1	0.9846	0.9522	0.9802	0.9204
NDFIP1	0.9698	0.9718	0.953	0.9614
UBE2D2	0.2958	0.3142	0.1346	0.1696
DCTN4	0.573	0.7322	0.4742	0.649
LARS1	0.8942	0.6772	0.8562	0.6024
ADAM19	0.3366	0.3028	0.2522	0.1982
HAVCR2	0.6744	0.6116	0.384	0.3606
YIPF5	0.7946	0.764	0.7542	0.7232
ARHGAP26	0.2142	0.1562	0.1322	0.11
RNF145	0.9728	0.9974	0.9268	0.993
GABRB2	0.2196	0.141	0.1912	0.0878
FBXO38	0.3694	0.1522	0.0601	0.0087
G3BP1	0.2412	0.2406	0.1254	0.139
ZMAT2	0.8342	0.7914	0.7738	0.7408
LARP1	0.3612	0.4458	0.262	0.3806
CNOT8	0.8056	0.6238	0.782	0.5832
GRIA1	0.5008	0.6	0.4592	0.5796
PPARGC1B	0.4416	0.2846	0.3908	0.2134
LSM11	0.9616	0.973	0.9578	0.969
PCDH1	0.4968	0.504	0.5318	0.5294
PPP2R2B	0.9028	0.8562	0.8618	0.8332
NRG2	0.663	0.765	0.6602	0.7522
HTR4	0.4992	0.454	0.492	0.4136
UBLCP1	0.3132	0.3478	0.1686	0.2254
RPS14	0.5494	0.5948	0.4846	0.4996
SLU7	0.6872	0.5752	0.6548	0.5554
RELL2	0.1896	0.1488	0.0262	0.0336
ADRA1B	0.657	0.5026	0.6262	0.465
PWWP2A	0.1548	0.1552	0.1924	0.1882
HARS1	0.4612	0.7644	0.4678	0.7602
DNAJC18	0.6736	0.919	0.551	0.8742
SGCD	0.949	0.9764	0.9404	0.9638
CXXC5	0.3982	0.5142	0.1556	0.2924
HDAC3	0.5318	0.7194	0.4182	0.6562
SYNPO	0.4382	0.5264	0.2052	0.3076
ABLIM3	0.8658	0.7294	0.8168	0.6592
PLAC8L1	0.6668	0.8466	0.4482	0.7904
JAKMIP2	0.4172	0.6586	0.4326	0.6558
ATOX1	0.2492	0.2926	0.1922	0.2094
TAF7	0.2224	0.25	0.198	0.2298
IGIP	0.4414	0.3118	0.3456	0.1964
KCTD16	0.4854	0.8386	0.4774	0.8082
PURA	0.4352	0.4782	0.2652	0.3102
PRELID2	0.1868	0.2972	0.0809	0.1882
ANXA6	0.5026	0.5318	0.394	0.42
SRA1	0.0286	0.0724	0.0108	0.0287
RPL7P1	0.6746	0.857	0.603	0.8152
ARHGAP26-AS1	0.379	0.5384	0.142	0.2192
SPRY4-AS1	0.0894	0.1332	0.1026	0.151
_ENSG00000247199	0.268	0.537	0.1226	0.4548
_ENSG00000249429	0.1244	0.1632	0.0118	0.034
LINC01470	0.9744	0.7102	0.9616	0.6218
_ENSG00000249637	0.209	0.3176	0.1592	0.274
_ENSG00000249881	0.1148	0.191	0.0335	0.0375
_ENSG00000251556	0.6278	0.5324	0.3928	0.2996
_ENSG00000254373	0.1124	0.1506	0.0559	0.0772
_ENSG00000279983	0.6216	0.967	0.6466	0.972
JAKMIP2-AS1	0.6314	0.598	0.4522	0.3626
GABRA1	0.7868	0.6186	0.734	0.5318
MAT2B	0.4938	0.496	0.3902	0.3988
TSPAN17	0.5772	0.4748	0.2164	0.1982
MAPK9	0.6366	0.7686	0.4254	0.6846
COL23A1	0.8666	0.9452	0.8388	0.9474
STK10	0.3798	0.3532	0.2158	0.2352
FBXW11	0.9088	0.7778	0.82	0.6916
SNCB	0.7542	0.9898	0.6722	0.9876
UIMC1	0.9262	0.8652	0.9278	0.7968
EXOC2	0.9318	0.535	0.9074	0.4666
GMDS	0.4544	0.5236	0.3968	0.4674
PRPF4B	0.9778	0.9678	0.9744	0.9596
FAF2	0.462	0.6156	0.3012	0.5162
CLK4	0.4286	0.4162	0.4714	0.4294
RNF130	0.8118	0.7366	0.7146	0.6814
CNOT6	0.0237	0.0265	0.0333	0.0496
GABRG2	0.115	0.0888	0.0467	0.0291
RARS1	0.9464	0.873	0.9222	0.774
WWC1	0.6724	0.508	0.6534	0.4724
ERGIC1	0.3028	0.4528	0.2902	0.4438
ATP6V0E1	0.443	0.5448	0.1822	0.2934
CPEB4	0.3228	0.4954	0.14	0.295
HRH2	0.073	0.066	0.0577	0.054
DBN1	0.7448	0.6376	0.6264	0.5262
ZNF346	0.3098	0.2944	0.2314	0.1908
UNC5A	0.1468	0.1782	0.066	0.1102
PANK3	0.5434	0.6104	0.2938	0.4108
KIAA1191	0.3666	0.405	0.2656	0.3134
WRNIP1	0.3622	0.3744	0.1312	0.1484
NQO2	0.1808	0.1976	0.0897	0.1004
CANX	0.535	0.5768	0.4396	0.4696
PRR7	0.4872	0.3706	0.18	0.179
GFPT2	0.3758	0.265	0.2184	0.137
DOCK2	0.4206	0.398	0.2334	0.1788
SLC22A23	0.8312	0.9168	0.8402	0.9186
TUBB2A	0.6746	0.5546	0.5478	0.4058
RIPK1	0.0377	0.0386	0.0288	0.0324
NHP2	0.1096	0.157	0.087	0.1322
RMND5B	0.053	0.0436	0.0089	0.0113
CPLX2	0.9828	0.834	0.9806	0.787
TENM2	0.1168	0.1938	0.1003	0.1652
FAM193B	0.566	0.6514	0.4612	0.554
RNF44	0.5234	0.6818	0.2756	0.5272
RASGEF1C	0.3776	0.2944	0.2658	0.213
MRNIP	0.5662	0.5336	0.2812	0.3032
SQSTM1	0.0724	0.0208	0.0056	0.0011
MGAT4B	0.7814	0.7126	0.4682	0.5194
MAML1	0.4868	0.5088	0.3262	0.3934
CREBRF	0.0634	0.085	0.0411	0.0564
SFXN1	0.309	0.254	0.2548	0.1818
NSD1	0.7706	0.7222	0.78	0.7304
UBTD2	0.789	0.761	0.7784	0.7558
HNRNPH1	0.3114	0.4378	0.3166	0.4336
ZNF354A	0.2124	0.2886	0.1386	0.2126
LMAN2	0.5632	0.583	0.4568	0.475
PRELID1	0.1506	0.1006	0.0437	0.0289
GPRIN1	0.262	0.2788	0.133	0.1902
FAM153A	0.0485	0.0616	0.0164	0.0149
SIMC1	0.588	0.565	0.3198	0.384
_ENSG00000170089	0.8088	0.8784	0.7594	0.8608
NSG2	0.9288	0.9818	0.8982	0.9732
NUDCD2	0.2714	0.3488	0.1606	0.2238
SH3PXD2B	0.5802	0.6688	0.4254	0.5852
PHYKPL	0.0823	0.194	0.0459	0.123
ARL10	0.9624	0.8668	0.9462	0.7914
CLTB	0.3824	0.3724	0.2102	0.1898
RUFY1	0.3986	0.323	0.1926	0.1852
ZNF354B	0.2836	0.1536	0.234	0.1118
PSMG4	0.319	0.6268	0.2168	0.5314
NPM1	0.83	0.813	0.8138	0.7832
KCNIP1	0.2046	0.223	0.1772	0.1992
FAM153B	0.04	0.0371	0.0135	0.0099
DDX41	0.8414	0.9812	0.8038	0.9742
TRIM52	0.1608	0.1908	0.1192	0.1598
SLIT3	0.9952	0.982	0.994	0.9774
TMED9	0.3472	0.435	0.3086	0.3782
PDLIM7	0.0451	0.0316	4e-04	0.0029
TBC1D9B	0.0746	0.0605	0.0551	0.0328
RACK1	0.9166	0.9198	0.8886	0.8874
FAM153CP	0.1922	0.1444	0.1308	0.0934
RANBP17	0.8472	0.7466	0.82	0.7668
INSYN2B	0.8722	0.6438	0.8576	0.5684
_ENSG00000218227	0.5712	0.6838	0.5082	0.5982
_ENSG00000241956	0.8642	0.4546	0.845	0.4548
_ENSG00000244945	0.818	0.7702	0.6526	0.6366
_ENSG00000246596	0.2626	0.4384	0.1996	0.3426
GMDS-DT	0.3534	0.4984	0.1928	0.4244
_ENSG00000253683	0.1302	0.2648	0.0729	0.2104
_ENSG00000253693	0.8064	0.41	0.803	0.4156
_ENSG00000253925	0.5646	0.543	0.4098	0.469
_ENSG00000254035	0.3904	0.381	0.1928	0.2466
LINC01202	0.2538	0.159	0.2814	0.1806
MYLIP	0.8104	0.7572	0.698	0.6606
JARID2	0.8182	0.834	0.842	0.8578
RANBP9	0.0387	0.0771	0.0056	0.0215
DTNBP1	0.8838	0.9498	0.8414	0.9252
MCUR1	0.741	0.8218	0.6736	0.7994
CARMIL1	0.7208	0.9626	0.6844	0.9542
HIVEP1	0.7698	0.9954	0.7208	0.9932
TDP2	0.2838	0.2902	0.2702	0.2714
MAK	0.3754	0.4596	0.193	0.2406
TMEM14C	0.1054	0.161	0.0835	0.1154
PAK1IP1	0.9304	0.7276	0.9086	0.5964
NEDD9	0.1008	0.1041	0.0593	0.0858
ADTRP	0.0813	0.1006	0.0921	0.1124
RIPOR2	0.8728	0.7048	0.8342	0.6166
PHACTR1	0.5764	0.8128	0.5498	0.79
CAP2	0.4208	0.47	0.2724	0.3582
E2F3	0.5918	0.6944	0.5104	0.622
GPLD1	0.7922	0.8872	0.7598	0.878
ALDH5A1	0.5084	0.5262	0.3992	0.409
C6orf62	0.3994	0.3868	0.1498	0.1282
SIRT5	0.7522	0.4794	0.6926	0.3522
MRS2	0.317	0.422	0.1228	0.1794
