gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
RPL26P19	0.402	0.4622	0.3026	0.3466
MEF2C	0.3386	0.2854	0.29	0.1988
SCAMP1	0.798	0.6656	0.6218	0.5346
MAN2A1	0.202	0.117	0.1784	0.109
CERT1	0.4328	0.5028	0.4184	0.4918
PDE8B	0.9322	0.9166	0.9162	0.896
RASGRF2	0.5302	0.339	0.2146	0.1098
FAM172A	0.439	0.4528	0.343	0.4326
COX7C	0.3708	0.3338	0.1824	0.1604
AP3B1	0.4644	0.4628	0.2746	0.3088
LHFPL2	0.6116	0.4252	0.531	0.349
SSBP2	0.5488	0.5442	0.4168	0.3892
RASA1	0.3832	0.4148	0.293	0.4156
PAM	0.9056	0.4452	0.871	0.3884
FBXL17	0.265	0.0779	0.2766	0.0902
FER	0.6288	0.8418	0.5128	0.804
CAST	0.7768	0.534	0.7546	0.4752
CHD1	0.5322	0.5332	0.3842	0.4524
EDIL3	0.1984	0.2902	0.1834	0.2392
SERINC5	0.8772	0.951	0.8018	0.9146
TENT2	0.8012	0.996	0.7484	0.9924
TBCA	0.6124	0.6704	0.4658	0.545
ENC1	0.6562	0.4454	0.5044	0.2662
RPS23	0.5126	0.535	0.4532	0.477
TTC37	0.794	0.6146	0.7538	0.5742
PJA2	0.6858	0.665	0.5454	0.544
NR2F1-AS1	0.6004	0.8298	0.6076	0.8004
MEF2C-AS1	0.6576	0.7154	0.5892	0.6888
FAM13B	0.4944	0.5422	0.3804	0.4186
CTNNA1	0.515	0.8616	0.396	0.807
SLC12A2	0.7742	0.8434	0.5788	0.7206
AFF4	0.5922	0.9622	0.6282	0.9662
SEMA6A	0.6618	0.7848	0.4634	0.6712
SKP1	0.3486	0.2392	0.1754	0.101
UBE2B	0.9114	0.7008	0.8654	0.5722
EPB41L4A	0.6498	0.4004	0.6288	0.384
COMMD10	0.7946	0.206	0.7686	0.203
UQCRQ	0.3952	0.3774	0.2166	0.2034
HINT1	0.3064	0.218	0.1444	0.0829
MCC	0.684	0.8858	0.616	0.854
DMXL1	0.5144	0.8082	0.5024	0.7926
AP3S1	0.438	0.2812	0.1778	0.0986
PTMAP2	0.4404	0.3668	0.3166	0.2392
LINC01184	0.791	0.9048	0.7066	0.8584
LINC02147	0.4864	0.5174	0.3528	0.39
SPARC	0.561	0.464	0.3434	0.2896
NR3C1	0.4428	0.4558	0.1772	0.2494
CSNK1A1	0.2744	0.2486	0.2258	0.216
PDGFRB	0.8842	0.804	0.8816	0.7622
NDFIP1	0.6084	0.5636	0.4506	0.4178
ARHGAP26	0.999	0.8878	0.9974	0.8394
PPP2R2B	0.2066	0.218	0.176	0.1752
EBF1	0.5966	0.6134	0.4006	0.4084
RPS14	0.3142	0.312	0.1674	0.1712
ABLIM3	0.6546	0.538	0.514	0.4256
PURA	0.9216	0.6856	0.8566	0.5788
PRELID2	0.5742	0.645	0.432	0.508
FBXW11	0.3324	0.2708	0.2316	0.2348
EXOC2	0.7674	0.7266	0.6682	0.6342
GMDS	0.682	0.7258	0.6432	0.6608
PRPF4B	0.487	0.8844	0.3972	0.803
RNF130	0.4312	0.3772	0.1944	0.1886
CPEB4	0.3318	0.2656	0.2608	0.2278
DUSP1	0.7808	0.265	0.708	0.18
SERPINB6	0.9246	0.7322	0.8986	0.6702
CANX	0.8746	0.7152	0.83	0.6524
SQSTM1	0.806	0.6202	0.6344	0.436
NSD1	0.9136	0.9476	0.9062	0.909
BTNL9	0.8124	0.5676	0.746	0.4712
HNRNPH1	0.4232	0.3058	0.2852	0.206
RANBP17	0.8736	0.7174	0.8468	0.7286
_ENSG00000218227	0.349	0.3808	0.2486	0.2832
GMDS-DT	0.602	0.8224	0.4446	0.7692
JARID2	0.3892	0.3874	0.3272	0.2926
NEDD9	0.559	0.4172	0.5348	0.4112
PHACTR1	0.844	0.751	0.7924	0.6792
ATXN1	0.8074	0.7322	0.7556	0.6894
KIF13A	0.353	0.5456	0.3056	0.4968
RNF144B	0.7828	0.4826	0.738	0.3994
FARS2	0.884	0.6082	0.8938	0.6294
CDKAL1	0.6762	0.5512	0.5382	0.438
CASC15	0.8806	0.8622	0.8812	0.843
ANKS1A	0.4722	0.6004	0.4494	0.564
PPARD	0.757	0.6448	0.7224	0.6008
RPL10A	0.299	0.3038	0.159	0.179
HSPA1B_ENSG00000204388	0.6742	0.6656	0.615	0.6006
HSPA1A_ENSG00000204389	0.6562	0.3172	0.5914	0.254
HLA-C_ENSG00000204525	0.4734	0.4214	0.3986	0.3434
HLA-E_ENSG00000204592	0.5004	0.4202	0.4444	0.3398
HLA-A_ENSG00000206503	0.5632	0.5684	0.5316	0.523
RPS18_ENSG00000231500	0.4628	0.579	0.3936	0.482
ELOVL5	0.458	0.3908	0.3742	0.2742
UBR2	0.2966	0.2468	0.2114	0.2354
ADGRF5	0.5994	0.4272	0.4424	0.2652
HSP90AB1	0.5504	0.3298	0.3208	0.1306
SMAP1	0.9372	0.9196	0.9346	0.9218
CCND3	0.9612	0.746	0.943	0.6884
PHF3	0.6902	0.8276	0.6828	0.8248
ADGRB3	0.2902	0.3884	0.2958	0.3706
DAAM2	0.2658	0.3958	0.2284	0.3276
DST	0.2878	0.2894	0.233	0.2442
ZFAND3	0.715	0.8502	0.5168	0.8148
LMBRD1	0.3858	0.4	0.359	0.3836
BTBD9	0.7838	0.895	0.7742	0.882
SUPT3H	0.5336	0.4712	0.4564	0.3932
CD2AP	0.7584	0.2494	0.7214	0.2828
ASCC3	0.4362	0.4492	0.4048	0.4492
SNX3	0.3688	0.2404	0.1648	0.1022
COX7A2	0.4482	0.381	0.235	0.2062
SENP6	0.639	0.6524	0.5214	0.5266
FOXO3	0.563	0.502	0.4126	0.3764
PNISR	0.8076	0.349	0.6474	0.168
PHIP	0.4546	0.498	0.3198	0.3758
EEF1A1	0.7978	0.7508	0.7998	0.7382
PDSS2	0.8966	0.6466	0.8548	0.5754
ZNF292	0.1424	0.058	0.1318	0.0457
MYO6	0.4038	0.5848	0.3646	0.5688
OOEP	0.3804	0.3806	0.2548	0.2432
REV3L	0.4886	0.4524	0.3824	0.3804
FYN	0.3568	0.4394	0.275	0.351
HIVEP2	0.6934	0.4412	0.5744	0.3166
BCLAF1	0.8224	0.7976	0.8054	0.793
EPB41L2	0.9872	0.8766	0.9776	0.844
CEP85L	0.278	0.2534	0.3014	0.261
SERINC1	0.593	0.3666	0.4036	0.1794
RPS12	0.7706	0.7794	0.7358	0.714
ARFGEF3	0.9574	0.9208	0.936	0.8778
LAMA4	0.3816	0.457	0.2838	0.3966
AHI1	0.6724	0.86	0.6424	0.8516
PTPRK_ENSG00000152894	0.917	0.8704	0.8758	0.7774
PDE7B	0.9114	0.8198	0.9094	0.7854
NT5DC1	0.6896	0.735	0.4388	0.5798
NKAIN2	0.2994	0.6236	0.3098	0.6056
LAMA2	0.5756	0.6892	0.5356	0.5594
RPS27AP11	0.5694	0.7556	0.5412	0.711
TRAF3IP2-AS1	0.18	0.1044	0.1268	0.0791
ARID1B	0.4082	0.6604	0.2466	0.5608
TAB2	0.9886	0.924	0.9848	0.9078
RPS6KA2	0.168	0.1038	0.065	0.08
SASH1	0.5128	0.9562	0.4844	0.943
UST	0.93	0.7272	0.9236	0.7084
SOD2	0.8508	0.6238	0.8002	0.5558
QKI	0.2404	0.3218	0.1164	0.2074
PDE10A	0.3298	0.2612	0.1126	0.085
FAM120B_ENSG00000112584	0.2258	0.1214	0.1434	0.0544
PLEKHG1	0.995	0.699	0.9894	0.6144
AFDN	0.651	0.351	0.544	0.3228
AKAP12	0.6406	0.6686	0.5094	0.5712
SYNE1	0.532	0.3844	0.2408	0.1444
SHPRH	0.2486	0.241	0.2764	0.27
UTRN	0.66	0.5386	0.543	0.401
STXBP5	0.3326	0.6054	0.3508	0.5994
PRKN	0.3768	0.3206	0.304	0.277
SCAF8	0.3674	0.3402	0.2232	0.2012
_ENSG00000218426	0.5858	0.628	0.5328	0.563
THSD7A	0.8686	0.8318	0.8166	0.7758
CYTH3	0.7182	0.7546	0.6354	0.6958
SNX13	0.761	0.2996	0.7766	0.3496
ACTB	0.2968	0.1652	0.1006	0.0386
AVL9	0.26	0.318	0.2268	0.271
TAX1BP1	0.5724	0.7374	0.5158	0.7098
PHF14	0.8632	0.8322	0.813	0.7856
HNRNPA2B1	0.6826	0.6824	0.5654	0.5998
RAPGEF5	0.8096	0.7032	0.7286	0.6184
RAC1	0.3172	0.1662	0.166	0.0775
DGKB	0.9958	0.7876	0.9938	0.7292
JAZF1	0.9762	0.9804	0.9678	0.9694
TRA2A	0.3258	0.5558	0.2852	0.5374
NDUFA4	0.2958	0.2432	0.143	0.1086
TOMM7	0.4678	0.4936	0.3084	0.344
CDK13	0.3404	0.1604	0.1736	0.0516
GRB10	0.9624	0.4632	0.9106	0.2934
CHCHD2	0.2856	0.2006	0.1424	0.0798
BBS9	0.8878	0.631	0.8058	0.4588
SEPTIN7	0.6844	0.3538	0.5912	0.2074
EGFR	0.344	0.384	0.2928	0.2938
_ENSG00000146677	0.447	0.5564	0.3362	0.4238
VOPP1	0.5308	0.456	0.4084	0.3676
ELMO1	0.646	0.8868	0.4812	0.803
PPIA	0.364	0.202	0.1768	0.0888
ABCB1	0.7304	0.4194	0.6626	0.3064
RUNDC3B	0.7752	0.4556	0.7034	0.349
HSPB1	0.855	0.7306	0.8262	0.6364
HIP1	0.497	0.7788	0.5104	0.7716
PTPN12	0.7344	0.6078	0.5732	0.4236
DMTF1	0.5852	0.619	0.5582	0.5998
CACNA2D1	0.5724	0.7796	0.565	0.7522
AUTS2	0.2764	0.1804	0.1914	0.1324
YWHAG	0.5156	0.3286	0.3158	0.141
MAGI2	0.3412	0.4822	0.3028	0.413
GRM3	0.988	0.8332	0.9862	0.8022
_ENSG00000205485	0.3494	0.6504	0.337	0.6436
RPL35P5	0.5608	0.632	0.4744	0.5388
ANKIB1	0.2594	0.3578	0.2386	0.323
KMT2E	0.6308	0.5876	0.6	0.559
CDK14	0.7826	0.8668	0.7866	0.8758
SLC26A3	0.3924	0.25	0.2004	0.0989
CDK6	0.3858	0.2684	0.2476	0.1706
NAMPT	0.8134	0.437	0.7934	0.352
PON2	0.8114	0.9858	0.7486	0.9788
ZKSCAN1	0.4126	0.1918	0.2072	0.0665
AKAP9	0.791	0.6148	0.7094	0.54
GNG11	0.3882	0.3138	0.2064	0.1718
SEM1	0.7904	0.5936	0.6926	0.5532
DOCK4	0.9176	0.7798	0.8874	0.678
SRPK2	0.9576	0.94	0.9478	0.9436
COG5	0.9296	0.5416	0.8866	0.4482
GPR85	0.6712	0.4434	0.5564	0.3002
IMMP2L	0.9026	0.8198	0.8708	0.7652
SMURF1	0.5222	0.9652	0.4378	0.9524
ARPC1A	0.5922	0.4482	0.3702	0.2516
CUX1	0.8988	0.6654	0.8478	0.59
KDM7A	0.6766	0.388	0.7266	0.4432
CNOT4	0.2906	0.2766	0.252	0.2174
CADPS2	0.543	0.4774	0.2544	0.2334
NDUFB2	0.3502	0.2608	0.164	0.124
PTN	0.7268	0.9778	0.7488	0.9762
CHCHD3	0.4702	0.4196	0.2428	0.2364
CALD1	0.6352	0.712	0.5684	0.6382
PODXL	0.5752	0.4	0.4602	0.2702
MKLN1	0.4386	0.3412	0.2702	0.1876
EXOC4	0.7114	0.9036	0.6112	0.8556
DENND2A	0.3904	0.4534	0.3716	0.3936
BRAF	0.4038	0.3866	0.3344	0.3012
AHCYL2	0.3242	0.4522	0.317	0.4142
GRM8	0.7894	0.7322	0.7652	0.6446
UBE2H	0.6906	0.8794	0.6602	0.8976
CAPZA2	0.356	0.1154	0.3068	0.1728
LINC-PINT	0.5606	0.3552	0.353	0.1714
UBE3C	0.4612	0.321	0.332	0.2092
KMT2C	0.3702	0.4376	0.208	0.3626
LMBR1	0.6684	0.4496	0.539	0.3172
DNAJB6	0.5058	0.394	0.371	0.3008
ESYT2	0.6364	0.4022	0.5542	0.2956
WDR60	0.4402	0.2814	0.1338	0.1098
SLC25A6	0.3508	0.1882	0.1598	0.0598
CNTNAP2_ENSG00000174469	0.3768	0.2074	0.3912	0.199
ARHGAP6	0.7298	0.801	0.6298	0.7246
TBL1X	0.1978	0.0797	0.132	0.0433
USP9X	0.4206	0.315	0.3086	0.2242
SAT1	0.13	0.3342	0.1054	0.1854
SH3KBP1	0.945	0.886	0.9156	0.8308
KDM6A	0.4018	0.5834	0.231	0.5044
DIPK2B	0.7642	0.4906	0.6824	0.3396
IL1RAPL1	0.2	0.1984	0.2022	0.1834
RPS6KA3	0.7556	0.749	0.7338	0.7714
AP1S2	0.7662	0.4938	0.6472	0.336
BCOR	0.4454	0.2726	0.2296	0.1122
NHS	0.5296	0.3144	0.4152	0.258
DMD	0.525	0.5566	0.4718	0.5084
TMSB4X	0.1682	0.1376	0.0652	0.0409
SLC38A5	0.4832	0.3438	0.2894	0.1798
HUWE1	0.4362	0.3428	0.4224	0.3524
SYP	0.617	0.4042	0.4634	0.2378
MSN	0.3822	0.169	0.3096	0.157
SHROOM4	0.2434	0.3074	0.1756	0.2582
RPS23P8	0.4268	0.4924	0.3536	0.3882
ITM2A	0.4606	0.3706	0.3396	0.2184
ATRX	0.7144	0.7886	0.5754	0.703
MORF4L2	0.4952	0.3444	0.2968	0.1598
BEX1	0.4068	0.2274	0.2452	0.0936
HDAC8	0.7614	0.885	0.6876	0.849
DIAPH2	0.947	0.822	0.9176	0.7554
BEX3	0.3468	0.1846	0.1656	0.0492
RPS4X	0.4108	0.4538	0.303	0.3394
JPX	0.2864	0.2298	0.0662	0.0602
FTX	0.639	0.7036	0.5882	0.643
STAG2	0.4098	0.6362	0.1876	0.682
THOC2	0.1606	0.2178	0.158	0.146
_ENSG00000227008	0.6642	0.7616	0.6122	0.7156
IDS	0.8142	0.622	0.7112	0.4762
ARHGEF10_ENSG00000104728	0.3254	0.378	0.2294	0.1894
RBMX	0.3778	0.6462	0.3558	0.6074
RPL10	0.4178	0.4166	0.388	0.3726
TDRP	0.8352	0.489	0.7466	0.3306
BGN	0.6766	0.991	0.6572	0.9932
CSMD1	0.3392	0.2728	0.233	0.1992
GDI1	0.88	0.6418	0.818	0.5164
PCM1	0.7514	0.6762	0.7124	0.6462
DPYSL2	0.9396	0.8086	0.9178	0.749
CLU	0.72	0.7968	0.677	0.7468
PPP3CC	0.7156	0.5252	0.6346	0.3494
MTUS1	0.9204	0.9484	0.912	0.9404
MFHAS1	0.7676	0.813	0.7112	0.7282
MICU3	0.7152	0.9752	0.7236	0.9738
PSD3	0.4996	0.6428	0.4772	0.608
DLC1	0.8926	0.8882	0.8652	0.8572
XKR6	0.6958	0.8138	0.6932	0.8068
TNKS	0.2706	0.122	0.167	0.0655
MSRA	0.5448	0.7804	0.5478	0.79
PPP2R2A	0.5062	0.591	0.3536	0.5628
RPS20	0.4584	0.5624	0.4074	0.503
RB1CC1	0.8536	0.7372	0.8224	0.685
KAT6A	0.7278	0.4416	0.563	0.3218
PPP2CB	0.8054	0.712	0.6898	0.5848
SARAF	0.4992	0.3616	0.4258	0.301
HMBOX1	0.4412	0.3896	0.2268	0.2264
TACC1	0.6274	0.4594	0.5678	0.3946
NSD3	0.999	0.803	0.9988	0.83
RBPMS	0.9974	0.9592	0.998	0.941
SPIDR	0.7486	0.9682	0.5878	0.9566
PCMTD1	0.616	0.8036	0.4976	0.8012
SLC20A2	0.868	0.9432	0.8504	0.9424
STAU2	0.9016	0.844	0.8844	0.8244
PREX2	0.5964	0.7548	0.5712	0.7024
ARFGEF1	0.37	0.2924	0.3892	0.206
PAG1	0.9092	0.7424	0.8932	0.706
RUNX1T1	0.6836	0.6316	0.5276	0.4484
RAB2A	0.933	0.9758	0.9364	0.9756
STMN2	0.4274	0.262	0.248	0.1044
WWP1	0.7188	0.584	0.6256	0.5312
SDCBP	0.576	0.433	0.389	0.2722
NCOA2	0.6096	0.8812	0.571	0.8612
ZNF704	0.3752	0.346	0.3316	0.3494
TOX	0.811	0.7138	0.7404	0.6146
RNF19A	0.6992	0.5026	0.6174	0.4198
PABPC1	0.7544	0.7302	0.7012	0.6532
CPQ	0.7678	0.6846	0.7378	0.667
STK3	0.5324	0.5258	0.3182	0.3838
TRPS1	0.3916	0.4782	0.3474	0.4254
NCALD	0.5048	0.4442	0.2034	0.173
UBR5	0.3218	0.242	0.2944	0.181
VPS13B	0.619	0.563	0.5132	0.504
MTDH	0.4824	0.4542	0.4674	0.4586
UQCRB	0.5662	0.6806	0.4284	0.56
RPL30	0.3936	0.3878	0.2672	0.2576
NSMCE2	0.4268	0.5768	0.3466	0.5276
RAD21	0.7768	0.5514	0.6438	0.3922
OXR1	0.6988	0.8512	0.6868	0.8442
COX6C	0.3582	0.2874	0.1774	0.1382
YWHAZ	0.3844	0.1374	0.132	0.0162
ZFPM2	0.56	0.5968	0.4848	0.552
MTSS1	0.7278	0.8526	0.6896	0.8296
SNTB1	0.548	0.832	0.5474	0.8456
RIMS2	0.4864	0.405	0.4872	0.3752
SAMD12	0.8092	0.522	0.6412	0.2678
EXT1	0.4722	0.5318	0.4446	0.5008
RPL34P18	0.817	0.7632	0.7974	0.7132
ST3GAL1	0.2444	0.1552	0.196	0.1454
RFX3	0.6568	0.5978	0.6166	0.5604
SMARCA2	0.3734	0.2628	0.2044	0.1284
JAK2	0.9226	0.7496	0.9122	0.6968
EEF1D_ENSG00000104529	0.6466	0.4454	0.4206	0.2438
SLC1A1	0.7658	0.5782	0.6828	0.4612
KANK1	0.287	0.3746	0.2382	0.2626
EFR3A	0.7982	0.5444	0.7716	0.4036
FAM49B	0.9964	0.9942	0.9954	0.9892
ASAP1	0.7092	0.7276	0.7028	0.705
PTPRD	0.5326	0.7874	0.5264	0.756
LY6E_ENSG00000160932	0.439	0.2352	0.1798	0.0737
RPL8	0.4202	0.3644	0.262	0.2202
TRAPPC9	0.9738	0.884	0.9596	0.8676
PTK2	0.383	0.3202	0.2664	0.2268
KIAA2026	0.7922	0.8554	0.7908	0.8348
CNTLN	0.4478	0.48	0.441	0.5106
MPDZ	0.8542	0.9636	0.6616	0.945
TEK	0.8902	0.8674	0.8556	0.8396
MOB3B	0.3262	0.182	0.1382	0.0462
RNF38	0.4992	0.629	0.4646	0.603
DENND4C	0.9446	0.7596	0.932	0.7242
RPS6	0.3896	0.459	0.3184	0.355
NFIB	0.75	0.618	0.4894	0.4266
ZCCHC7	0.6128	0.9814	0.598	0.9766
MLLT3	0.92	0.6878	0.9038	0.5952
ZDHHC21	0.7348	0.7394	0.701	0.6726
FOCAD	0.8344	0.7234	0.854	0.6996
UNC13B	0.4878	0.335	0.3112	0.201
TLE4	0.7858	0.8268	0.7384	0.787
PIP5K1B	0.4924	0.4698	0.5278	0.47
ZFAND5	0.6166	0.5678	0.421	0.3854
CEMIP2	0.8524	0.5326	0.8452	0.53
PGM5	0.4312	0.4626	0.333	0.3606
GNAQ	0.8616	0.9528	0.8014	0.9494
FRMD3	0.9848	0.992	0.9818	0.992
PTAR1	0.7346	0.934	0.5666	0.9036
TLE1	0.9102	0.6878	0.8852	0.6088
SMC5	0.446	0.203	0.2686	0.0672
_ENSG00000233926	0.426	0.2744	0.2286	0.1108
FRG1HP	0.3996	0.299	0.0981	0.0969
FAM120A	0.6326	0.7728	0.5578	0.7358
SLC44A1	0.1594	0.1414	0.1436	0.1142
CDC14B	0.3508	0.3624	0.2814	0.3298
TMEM245	0.6376	0.4764	0.3852	0.2744
INVS	0.3772	0.352	0.3336	0.3476
AGTPBP1	0.2528	0.3518	0.2066	0.35
NTRK2	0.2904	0.4312	0.2802	0.4078
AOPEP	0.2564	0.1952	0.1954	0.1272
HNRNPK	0.72	0.698	0.5562	0.5134
RABGAP1	0.726	0.9474	0.739	0.9498
ABL1	0.43	0.5632	0.3768	0.5192
ENG	0.7316	0.4578	0.6224	0.3034
RAPGEF1	0.316	0.2174	0.2644	0.201
SETX	0.967	0.645	0.9568	0.5892
MAPKAP1	0.8236	0.95	0.8216	0.9414
DENND1A	0.7908	0.9176	0.765	0.9134
PRRC2B	0.5268	0.3752	0.5344	0.3948
DAB2IP	0.7476	0.6636	0.6298	0.5204
STXBP1	0.6434	0.4846	0.4266	0.2678
RPL35	0.6786	0.6974	0.6426	0.6344
STOM	0.8126	0.4814	0.8092	0.4722
GSN	0.2508	0.354	0.146	0.242
RPL7A_ENSG00000148303	0.4116	0.4078	0.3244	0.3102
C9orf16	0.3952	0.2418	0.1902	0.0771
FNBP1	0.1922	0.0862	0.1214	0.0669
SPTAN1	0.6218	0.5886	0.3344	0.4112
EDF1	0.4464	0.3922	0.28	0.2276
PTGDS	0.8188	0.9452	0.7998	0.9392
CD81	0.8516	0.8156	0.8184	0.7888
IFITM3	0.7612	0.7718	0.7604	0.7254
EGFL7	0.5624	0.352	0.3126	0.1408
RPLP2	0.5936	0.7354	0.5792	0.6754
POLR2L	0.3548	0.2664	0.1434	0.1078
EHMT1	0.3344	0.3996	0.2814	0.3712
AP2A2_ENSG00000183020	0.545	0.437	0.3394	0.2494
IFITM2	0.8236	0.8846	0.8254	0.8522
PIK3C2A	0.9042	0.5916	0.8524	0.4536
EIF4G2	0.6494	0.439	0.4524	0.2346
GALNT18	0.8236	0.7284	0.7406	0.6306
SWAP70	0.6398	0.7162	0.6308	0.7208
SBF2	0.6126	0.8424	0.4128	0.798
RPL27A	0.7854	0.8502	0.7606	0.8112
DENND2B	0.6966	0.8666	0.7182	0.8594
PLEKHA7	0.9712	0.9538	0.967	0.9534
NAV2	0.5948	0.4824	0.3676	0.251
USP47	0.7346	0.9134	0.7588	0.9124
DENND5A	0.2924	0.4386	0.198	0.4134
TEAD1	0.7036	0.997	0.6918	0.9948
FAR1	0.8132	0.5328	0.7046	0.4366
TTC17	0.7764	0.7662	0.697	0.6914
MPPED2	0.723	0.9792	0.721	0.972
CD59	0.4744	0.3918	0.3276	0.2518
ELP4	0.421	0.6328	0.4002	0.631
HIPK3	0.9776	0.8702	0.9756	0.8646
AMBRA1	0.3022	0.245	0.0927	0.0758
LRP4	0.5272	0.416	0.2572	0.1794
LMO2	0.8822	0.6214	0.8498	0.5614
PHF21A	0.4396	0.5332	0.4214	0.5116
LRRC4C	0.378	0.3946	0.3052	0.3542
HSD17B12	0.197	0.1544	0.086	0.1037
CELF1	0.556	0.2698	0.5458	0.2576
TRIM44	0.9624	0.8508	0.9606	0.7862
METTL15	0.2538	0.1908	0.1848	0.1144
LDLRAD3	0.9522	0.9422	0.9498	0.939
AHNAK	0.89	0.4832	0.8504	0.3636
PRDX5	0.394	0.2942	0.2128	0.1388
RTN3	0.6352	0.3368	0.5112	0.2068
FAU	0.3578	0.4314	0.2462	0.3082
FTH1	0.2936	0.1438	0.0846	0.0196
SLC3A2	0.5674	0.4528	0.4086	0.2834
NEAT1	0.655	0.644	0.5718	0.5826
RSF1	0.562	0.3018	0.5766	0.3048
ACER3	0.279	0.4722	0.2826	0.4688
GSTP1	0.4914	0.446	0.3584	0.3118
KMT5B	0.7158	0.9134	0.7146	0.9084
PPP6R3	0.4768	0.43	0.355	0.377
FCHSD2	0.8158	0.8144	0.6316	0.6524
SLCO2B1	0.4788	0.3606	0.3746	0.2562
RPS3	0.4378	0.479	0.3438	0.3712
CFL1	0.3068	0.1572	0.13	0.0434
KDM2A	0.7642	0.8042	0.5826	0.6832
PACS1	0.9378	0.6978	0.9194	0.6514
RAB6A	0.7186	0.3294	0.6478	0.2382
CCDC85B	0.3454	0.2024	0.109	0.0504
UVRAG	0.6572	0.763	0.5084	0.6688
_ENSG00000227615	0.5318	0.5636	0.4274	0.4456
MALAT1	0.957	0.9186	0.94	0.8662
PICALM	0.7922	0.8464	0.6854	0.8084
YAP1	0.4692	0.4434	0.438	0.4078
SESN3	0.7226	0.6324	0.679	0.5764
ATM	0.9944	0.9524	0.9952	0.9402
DLG2	0.298	0.4684	0.2886	0.4334
GUCY1A2	0.6678	0.644	0.6274	0.5642
CWF19L2	0.7914	0.919	0.7404	0.897
TMEM123	0.7934	0.5258	0.6968	0.4006
ARHGAP42	0.6368	0.9758	0.6472	0.9668
AMOTL1	0.9848	0.9664	0.984	0.9698
CUL5	0.5402	0.809	0.5726	0.8116
MAML2	0.638	0.6436	0.5192	0.5146
RPS28P7	0.5256	0.5658	0.515	0.5376
ZBTB16	0.3728	0.447	0.2634	0.3706
HSPA8	0.3218	0.2228	0.149	0.0797
DDX6	0.6596	0.4424	0.6336	0.4116
KMT2A	0.5034	0.982	0.509	0.894
RPS25_ENSG00000118181	0.5378	0.652	0.4874	0.5958
RDX	0.2472	0.0516	0.1714	0.1144
ESAM	0.503	0.408	0.3552	0.2768
THY1	0.4752	0.2578	0.3142	0.0949
NRGN	0.4954	0.3098	0.2802	0.1296
SIK3	0.2868	0.224	0.1908	0.1412
ATP5MG	0.4436	0.4128	0.2936	0.256
SIK2	0.5928	0.8682	0.563	0.8474
ARHGEF12	0.9014	0.7484	0.8556	0.5926
ZMYND11	0.9296	0.9958	0.9328	0.9934
VIM	0.4782	0.3764	0.2806	0.238
CELF2	0.98	0.8742	0.9668	0.874
KLF6	0.6636	0.3544	0.6096	0.2726
NEBL	0.87	0.626	0.848	0.498
MLLT10	0.3606	0.2316	0.2322	0.1638
APLP2	0.5354	0.4086	0.375	0.2616
ARHGAP21	0.3618	0.2364	0.1742	0.1292
TASOR2	0.6286	0.3786	0.5884	0.313
PLXDC2	0.979	0.84	0.9734	0.7478
ITIH5	0.6258	0.737	0.4696	0.606
RBM17	0.6516	0.5954	0.3694	0.3954
ARHGAP32	0.8576	0.7958	0.851	0.7822
ETS1	0.6018	0.4942	0.4306	0.326
DNAJC1	0.6576	0.3442	0.5648	0.181
USP6NL	0.5578	0.7818	0.5562	0.7814
ST8SIA6	0.7446	0.455	0.669	0.3384
PIP4K2A	0.2772	0.204	0.1048	0.0929
DIP2C	0.2786	0.2278	0.1746	0.1568
UPF2	0.537	0.9476	0.4986	0.8624
CCDC3	0.5892	0.6308	0.5552	0.5608
FRMD4A	0.9876	0.9514	0.9828	0.9416
FLI1	0.4878	0.3356	0.3034	0.1814
TAF3	0.3846	0.2508	0.304	0.2162
CACNB2	0.5178	0.799	0.514	0.7824
NET1	0.5494	0.383	0.376	0.223
NTM	0.2704	0.433	0.2562	0.4022
CAMK1D	0.5708	0.4252	0.346	0.179
OPCML	0.5266	0.6058	0.512	0.5786
SFMBT2	0.8222	0.907	0.771	0.8836
WAC	0.8258	0.561	0.7704	0.4738
NRP1	0.898	0.7408	0.8544	0.6936
MAPK8	0.9828	0.903	0.9796	0.8722
CCNY	0.5668	0.5044	0.4636	0.4314
EPC1	0.6826	0.8592	0.6602	0.8902
ABI1	0.8536	0.785	0.8192	0.7588
PARD3	0.5784	0.6698	0.532	0.532
ZEB1	0.9344	0.7852	0.9178	0.7188
ITGB1	0.8794	0.7776	0.8292	0.7394
JCAD	0.3526	0.2248	0.1228	0.0674
KIF5B	0.6992	0.455	0.5628	0.271
SVIL	0.8576	0.8002	0.8148	0.726
SGMS1	0.902	0.9186	0.8986	0.9342
SVIL-AS1	0.693	0.8246	0.5984	0.748
VCL	0.8246	0.7296	0.7978	0.6824
RHOBTB1	0.6572	0.4776	0.457	0.297
PALD1	0.2876	0.2302	0.2296	0.1872
VSIR	0.4032	0.335	0.338	0.2588
SPOCK2	0.499	0.3006	0.3052	0.1404
MICU1	0.2638	0.2098	0.2346	0.1814
PPP3CB	0.6214	0.5404	0.518	0.436
TSPAN14	0.5314	0.3904	0.4516	0.3164
SRGN	0.4938	0.6304	0.5018	0.5916
RPS24	0.6288	0.7316	0.5868	0.6938
HERC4	0.49	0.791	0.2926	0.7138
LRMDA	0.566	0.5074	0.4336	0.4096
