gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
BASP1	0.8922	0.9554	0.7936	0.9288
UBE2QL1	0.9562	0.9894	0.9344	0.9858
GPBP1	0.8706	0.937	0.8532	0.9396
KIF2A	0.979	0.9714	0.9746	0.9642
MAST4	0.361	0.525	0.3194	0.4944
OXCT1	0.4178	0.6446	0.3604	0.6304
HMGCS1	0.5348	0.643	0.4428	0.5558
PDE4D	0.173	0.2524	0.15	0.235
TRIM23	0.5366	0.6058	0.4086	0.5062
MAP1B	0.9726	0.8284	0.9582	0.7752
PLK2	0.8722	0.838	0.8038	0.7578
PIK3R1	0.2894	0.4466	0.1376	0.2922
PART1	0.4202	0.5882	0.2268	0.38
RAB3C	0.152	0.3146	0.1168	0.2606
HCN1	0.3542	0.5186	0.1566	0.3498
RGS7BP	0.6294	0.6532	0.5564	0.5698
SGTB	0.9678	0.9716	0.9426	0.941
RPL26P19	0.538	0.5702	0.3942	0.4132
MEF2C	0.3756	0.7894	0.2948	0.706
SCAMP1	0.5724	0.8544	0.4456	0.7724
HMGCR	0.463	0.69	0.293	0.5632
CERT1	0.419	0.6222	0.3368	0.5468
RASGRF2	0.2298	0.252	0.139	0.1806
LNPEP	0.653	0.5774	0.569	0.503
COX7C	0.4874	0.6352	0.341	0.5196
SSBP2	0.3532	0.309	0.3328	0.3038
PAM	0.5538	0.8948	0.5114	0.8768
FBXL17	0.1474	0.1992	0.083	0.1402
HOMER1	0.4254	0.2258	0.3008	0.1178
EDIL3	0.4212	0.6578	0.4192	0.6326
SLC25A46	0.4594	0.6308	0.235	0.4902
TBCA	0.231	0.2166	0.1882	0.217
ENC1	0.8484	0.864	0.8422	0.8602
FAM174A	0.2136	0.262	0.1124	0.149
PCSK1	0.307	0.3424	0.1908	0.2512
MCTP1	0.663	0.7224	0.6678	0.7206
NR2F1	0.291	0.4044	0.1638	0.2674
EFNA5	0.331	0.3762	0.1024	0.202
RPS23	0.764	0.906	0.682	0.8674
FAM169A	0.1868	0.2858	0.0679	0.1544
PJA2	0.3436	0.6382	0.197	0.5196
NR2F1-AS1	0.217	0.4422	0.1196	0.3164
HSPA9	0.4198	0.5226	0.3844	0.489
SKP1	0.4024	0.6468	0.2724	0.4952
UBE2B	0.4942	0.6116	0.411	0.5054
PAIP2	0.0443	0.0822	0.0091	0.0295
EGR1	0.6316	0.805	0.4958	0.7242
REEP5	0.3608	0.4158	0.2622	0.2792
KIF3A	0.7998	0.807	0.7766	0.7856
REEP2	0.3414	0.4482	0.2946	0.3984
NREP	0.9656	0.8786	0.9204	0.8108
SPOCK1	0.4608	0.6904	0.425	0.6528
CAMK4	0.4906	0.2644	0.4136	0.1822
CDC42SE2	0.9004	0.815	0.8384	0.7552
ACSL6	0.9232	0.8956	0.906	0.8702
SEPTIN8	0.642	0.8454	0.5166	0.743
UQCRQ	0.0921	0.1342	0.0312	0.0624
CAMLG	0.0787	0.0912	0.0216	0.0355
HINT1	0.2064	0.3408	0.0641	0.1748
HSPA4	0.5016	0.977	0.4042	0.968
AP3S1	0.0881	0.0694	0.0142	0.0124
PTMAP2	0.088	0.2002	0.0267	0.0834
VDAC1	0.5482	0.7074	0.4568	0.637
CYFIP2	0.6462	0.6646	0.5864	0.6006
CAMK2A	0.9578	0.8616	0.9532	0.8438
NR3C1	0.8752	0.7686	0.8382	0.7204
NDUFA2	0.152	0.2282	0.0702	0.1242
NDFIP1	0.8764	0.816	0.8636	0.8036
UBE2D2	0.6956	0.6654	0.6484	0.6282
LARS1	0.2224	0.198	0.1488	0.1222
ARHGAP26	0.6136	0.4612	0.5192	0.3902
RNF145	0.1938	0.1894	0.1042	0.0863
GABRB2	0.8068	0.8104	0.7612	0.7682
ZMAT2	0.3748	0.5122	0.3086	0.4708
LARP1	0.3232	0.5102	0.1882	0.3546
GRIA1	0.0306	0.0683	0.0322	0.0702
PPP2R2B	0.5476	0.5526	0.5458	0.527
RPS14	0.56	0.7072	0.4054	0.5646
CXXC5	0.31	0.5658	0.119	0.3338
SYNPO	0.7088	0.9602	0.5732	0.932
ATOX1	0.1022	0.1678	0.0362	0.0856
KCTD16	0.884	0.9924	0.8578	0.9862
PURA	0.2928	0.5712	0.1324	0.4452
ANXA6	0.2418	0.2982	0.2168	0.2756
GABRA1	0.8758	0.9774	0.8402	0.9736
MAPK9	0.5084	0.6262	0.407	0.5002
FBXW11	0.356	0.264	0.2508	0.1594
SNCB	0.6732	0.9656	0.5444	0.9362
GABRG2	0.3394	0.662	0.2094	0.5872
CPEB4	0.2164	0.2844	0.0745	0.1174
PANK3	0.5336	0.8782	0.2916	0.8094
CANX	0.3222	0.7376	0.2256	0.6786
TUBB2A	0.551	0.6286	0.5198	0.5802
NHP2	0.0947	0.1894	0.029	0.0871
CPLX2	0.9402	0.9418	0.8978	0.9202
TENM2	0.2914	0.5578	0.1986	0.4984
SQSTM1	0.2952	0.4332	0.202	0.3352
PRELID1	0.103	0.2606	0.0209	0.0895
NSG2	0.7094	0.9224	0.6986	0.924
CLTB	0.0555	0.0399	0.0208	0.0131
NPM1	0.865	0.8074	0.821	0.6296
TMED9	0.222	0.2276	0.1784	0.2014
RACK1	0.7756	1	0.7128	0.9994
_ENSG00000218227	0.6212	0.738	0.4986	0.6378
PHACTR1	0.159	0.163	0.0401	0.0475
CAP2	0.9372	0.9828	0.9022	0.9732
C6orf62	0.497	0.7152	0.2702	0.5536
SSR1	0.4142	0.6132	0.2374	0.4872
NRN1	0.131	0.2382	0.046	0.1096
ATXN1	0.4528	0.6222	0.4548	0.6242
GFOD1	0.8778	0.9834	0.8488	0.9838
NRSN1	0.3578	0.2022	0.1812	0.0804
SMIM13	0.3292	0.5728	0.146	0.3868
CUTA_ENSG00000112514	0.0558	0.1068	0.008	0.0306
PACSIN1	0.5744	0.5286	0.4572	0.4098
FLOT1_ENSG00000137312	0.1972	0.158	0.138	0.1144
SMIM29	0.1244	0.2364	0.0412	0.1144
TUBB_ENSG00000196230	0.4856	0.7246	0.403	0.6036
SYNGAP1_ENSG00000197283	0.8708	0.9916	0.8112	0.9808
RPL10A	0.2124	0.2892	0.0935	0.1422
AGPAT1_ENSG00000204310	0.4342	0.6826	0.2844	0.5744
PRRT1_ENSG00000204314	0.5148	0.783	0.3036	0.6498
GABBR1_ENSG00000204681	0.9714	0.9812	0.9648	0.9764
RPS18_ENSG00000231500	0.4728	0.492	0.324	0.3272
NUDT3	0.2972	0.534	0.1628	0.4034
ENPP4	0.9044	0.8054	0.8664	0.7652
TMEM14A	0.2202	0.3242	0.1136	0.2272
HSP90AB1	0.1216	0.317	0.1082	0.2488
KHDRBS2	0.3856	0.5528	0.219	0.4298
KLHDC3	0.3642	0.3322	0.2484	0.238
ADGRB3	0.1038	0.1298	0.0622	0.0879
TMEM63B	0.4204	0.6976	0.2358	0.5322
MTCH1	0.9772	0.8258	0.9636	0.78
DST	0.6184	0.6174	0.5854	0.5738
LMBRD1	0.563	0.7454	0.529	0.7134
RCAN2	0.2726	0.3258	0.183	0.2154
C6orf89	0.729	0.8518	0.6562	0.8134
COX6A1P2	0.2272	0.3042	0.1014	0.1548
SNAP91	0.2446	0.3316	0.0843	0.171
RIMS1	0.2458	0.2706	0.0983	0.1336
SOBP	0.2916	0.5328	0.2098	0.4502
SNX3	0.093	0.1838	0.0207	0.0781
COX7A2	0.187	0.2876	0.0571	0.142
TMEM30A	0.6444	0.7732	0.5658	0.7392
ELOVL4	0.4108	0.4416	0.3146	0.3298
HMGN3	0.3062	0.1854	0.2154	0.109
OGFRL1	0.3748	0.6262	0.2174	0.5022
FAXC	0.724	0.8744	0.6036	0.8212
EEF1A1	0.2128	0.3146	0.196	0.2782
GRIK2	0.172	0.2696	0.2106	0.2786
FUT9	0.578	0.8966	0.4774	0.8696
KCNQ5	0.1852	0.2856	0.0478	0.1392
OOEP	0.1752	0.1796	0.0912	0.0883
FYN	0.6078	0.6344	0.6064	0.5812
HIVEP2	0.7628	0.5304	0.5284	0.2206
DSE	0.0678	0.0622	0.0057	0.0054
SERINC1	0.5008	0.682	0.4436	0.6296
NCOA7	0.2396	0.163	0.1522	0.1324
WASF1	0.8422	0.9954	0.7728	0.9904
ARFGEF3	0.7526	0.9526	0.6256	0.9368
AMD1	0.5468	0.295	0.5088	0.218
CLVS2	0.693	0.8366	0.5524	0.7498
PTPRK_ENSG00000152894	0.6866	0.9876	0.6684	0.98
TSPYL4	0.2872	0.5732	0.1136	0.384
NKAIN2	0.0642	0.068	0.0234	0.0238
TSPYL1	0.2052	0.3532	0.0829	0.1826
SLC35F1	0.534	0.8324	0.478	0.8014
RPS27AP11	0.7452	0.7496	0.62	0.641
MARCKS	0.438	0.7324	0.2668	0.6358
PSMB1_ENSG00000008018	0.343	0.4364	0.2192	0.337
IPCEF1	0.2108	0.433	0.0918	0.2606
SOD2	0.3812	0.6174	0.2828	0.533
PCMT1	0.182	0.2722	0.112	0.1728
TCP1	0.1748	0.3612	0.0718	0.2356
AKAP12	0.3186	0.2622	0.3016	0.2276
SYNE1	0.7448	0.822	0.6722	0.7618
TTYH3	0.4034	0.5668	0.2162	0.3736
TMEM181	0.5984	0.6576	0.484	0.535
C7orf50	0.0544	0.0356	0.0072	0.0035
STXBP5	0.5156	0.7186	0.3142	0.5868
ZDHHC14	0.8724	0.9218	0.854	0.9114
PRKAR1B	0.952	0.9898	0.9218	0.9832
HDAC9	0.3322	0.5774	0.277	0.5094
FSCN1	0.7448	0.7446	0.6686	0.6778
ACTB	0.965	0.7578	0.9354	0.6624
SNX10	0.6346	0.8122	0.5398	0.7464
TAX1BP1	0.4894	0.5724	0.401	0.506
GARS1	0.1498	0.2222	0.061	0.1518
PHF14	0.6264	0.6926	0.5976	0.6718
TMEM106B	0.4598	0.8884	0.282	0.815
TSPAN13	0.2364	0.2494	0.1548	0.1544
HNRNPA2B1	0.331	0.3116	0.2868	0.2756
SCRN1	0.9988	0.8598	0.998	0.827
RAPGEF5	0.8236	0.4732	0.7528	0.3664
RAC1	0.692	0.914	0.6088	0.8664
DGKB	0.6516	0.96	0.6134	0.9544
WIPI2	0.545	0.5948	0.455	0.521
CYCS	0.25	0.5038	0.1264	0.364
MTURN	0.418	0.7644	0.19	0.5918
NDUFA4	0.2666	0.3384	0.1114	0.1834
TOMM7	0.4736	0.5944	0.3272	0.4638
VPS41	0.5506	0.6332	0.3514	0.4708
NUDCD3	0.6652	0.7564	0.6124	0.7264
CAMK2B	0.9416	0.951	0.9194	0.9068
AMPH	0.3372	0.4924	0.1594	0.3152
EPDR1	0.44	0.5642	0.3474	0.4888
CHCHD2	0.0273	0.0724	0.0048	0.0206
SEPTIN7	0.3166	0.2734	0.2664	0.236
SEC61G	0.2398	0.3722	0.1366	0.239
_ENSG00000146677	0.5732	0.65	0.4558	0.522
VOPP1	0.681	0.8028	0.5762	0.6944
ELMO1	0.9326	0.861	0.9154	0.8434
ADCY1	0.9996	0.96	0.9976	0.9604
PPIA	0.7508	0.7586	0.7092	0.7136
RHBDD2	0.8044	0.9752	0.7518	0.9628
ADAM22	0.3786	0.6208	0.237	0.5506
STX1A	0.348	0.2604	0.2298	0.1288
TMEM248	0.3076	0.5174	0.1514	0.416
EIF4H	0.5596	0.8202	0.476	0.7854
MDH2	0.0825	0.1386	0.0309	0.0793
CACNA2D1	0.3226	0.4448	0.1882	0.3478
AUTS2	0.2356	0.2612	0.2346	0.2494
YWHAG	0.2472	0.4472	0.1564	0.3182
GALNT17	0.8434	0.8574	0.793	0.8092
PCLO	0.2786	0.5732	0.0771	0.3276
MAGI2	0.3228	0.3214	0.3412	0.3226
GRM3	0.8738	0.7806	0.8034	0.6698
RPL35P5	0.6722	0.7894	0.5658	0.726
PRKAR2B	0.9186	0.9756	0.872	0.9644
CDK14	0.07	0.1538	0.0479	0.1302
BCAP29	0.51	0.6918	0.398	0.5988
NRCAM	0.5914	0.5966	0.5562	0.5428
SLC26A3	0.3232	0.3864	0.1336	0.2166
NPTX2	0.7594	0.6784	0.6974	0.5796
AP1S1	0.2648	0.304	0.1586	0.1648
AKAP9	0.5354	0.6082	0.4998	0.5708
SEM1	0.3156	0.3972	0.2368	0.319
CASD1	0.356	0.722	0.2564	0.6638
DOCK4	0.9018	0.923	0.8984	0.9194
VGF	0.9772	0.8934	0.9614	0.8574
SRPK2	0.4778	0.7938	0.3996	0.7378
PPP1R9A	0.2696	0.3756	0.2404	0.3318
DYNC1I1	0.3096	0.4204	0.1714	0.3308
TMEM130	0.9066	0.8302	0.8982	0.8174
COPS6	0.1648	0.2142	0.1	0.139
GPR22	0.299	0.6032	0.1	0.3358
GNB2	0.7982	0.9866	0.702	0.9688
LRRN3	0.3456	0.2476	0.2514	0.1536
LAMTOR4	0.0805	0.1234	0.0332	0.0708
FIS1	0.2106	0.3704	0.0869	0.2514
SLC26A4-AS1	0.7422	0.556	0.665	0.4574
ARPC1A	0.7052	0.774	0.6844	0.8162
PEG10	0.7692	0.9506	0.722	0.9434
ARF5	0.0418	0.1128	0.0051	0.0208
CADPS2	0.7146	0.6768	0.6174	0.574
NDUFB2	0.0417	0.0723	0.0091	0.0239
MTPN	0.2782	0.4864	0.0978	0.2664
WASL	0.375	0.5648	0.2094	0.448
CHCHD3	0.838	0.765	0.8366	0.7706
ATP6V1F	0.4592	0.7346	0.3134	0.6262
MKLN1	0.4756	0.4112	0.4616	0.4122
NDUFA5	0.211	0.3512	0.065	0.1978
DGKI	0.6212	0.792	0.5218	0.7346
BRAF	0.4318	0.4644	0.4044	0.4402
KCND2	0.2796	0.7092	0.2954	0.6622
FAM3C	0.9584	0.9024	0.9484	0.8602
CAPZA2	0.7664	0.9492	0.6896	0.9274
TMEM178B	0.6796	0.9052	0.6656	0.893
DNAJB6	0.3016	0.3086	0.2356	0.2376
EPHB6_ENSG00000106123	0.3864	0.3696	0.2654	0.2422
RHEB	0.8152	0.7968	0.7844	0.7676
DPP6	0.4466	0.8196	0.413	0.8068
AGAP3	0.862	0.7916	0.7918	0.7138
ACTR3B	0.9926	0.721	0.9866	0.628
NLGN4X	0.2508	0.4298	0.2168	0.3886
PTPRN2	0.5906	0.6706	0.4672	0.56
FAM131B	0.5338	0.7476	0.3708	0.6858
SLC25A6	0.146	0.2642	0.0516	0.145
ATP6V0E2	0.4774	0.5526	0.3642	0.4606
CNTNAP2_ENSG00000174469	0.125	0.2256	0.0662	0.1488
GALNT11	0.501	0.5512	0.3034	0.351
TCAF1	0.4218	0.614	0.3156	0.5372
SEPTIN7P6	0.3014	0.4702	0.1288	0.2824
CDKL5	0.4976	0.6052	0.3824	0.5274
GPM6B	0.9492	0.794	0.9272	0.7366
CLCN4	0.592	0.7034	0.4578	0.6144
SMS	0.4448	0.4568	0.331	0.3994
USP9X	0.8618	0.8028	0.8416	0.7638
CNKSR2	0.1984	0.2276	0.0437	0.0592
TSPAN7	0.534	0.629	0.4714	0.5842
DYNLT3	0.8912	0.8766	0.8408	0.7996
IL1RAPL1	0.898	0.9998	0.869	1
REPS2	0.7328	0.929	0.6576	0.7934
FRMPD4	0.1522	0.1872	0.06	0.0987
EIF1AX	0.577	0.9006	0.4148	0.8262
ATP6AP2	0.4796	0.5158	0.3944	0.4234
MAP7D2	0.5378	0.4358	0.4228	0.2932
DMD	0.1246	0.1206	0.1054	0.1126
TMSB4X	0.2768	0.3622	0.1554	0.2176
SYN1	0.2978	0.536	0.1436	0.378
HUWE1	0.5522	0.9156	0.466	0.899
SYP	0.9662	0.8886	0.9612	0.8704
PCSK1N	0.1744	0.2454	0.0669	0.1006
USP11	0.7638	0.9768	0.6734	0.9706
IQSEC2	0.678	0.6216	0.6126	0.5576
UBA1	0.5996	0.7384	0.4658	0.6408
ARHGEF9	0.9136	0.822	0.8908	0.777
NDUFB11	0.1016	0.1644	0.0322	0.0807
MAGED1	0.7936	0.8864	0.7378	0.8482
TSPYL2	0.4054	0.2814	0.2906	0.1644
MAGEH1	0.5896	0.9582	0.4658	0.9504
UBQLN2	0.3946	0.6912	0.2098	0.541
RPS23P8	0.7746	0.906	0.6986	0.863
ATRX	0.9194	0.9852	0.9142	0.983
PGK1	0.4122	0.5018	0.3334	0.4224
ARMCX3	0.739	0.6996	0.6962	0.6676
BEX4	0.3526	0.6308	0.192	0.456
MORF4L2	0.4878	0.6822	0.4272	0.6164
HNRNPH2	0.2334	0.427	0.0956	0.2514
TMEM35A	0.2158	0.5412	0.1576	0.4894
COX7B	0.1198	0.1304	0.0495	0.0599
RLIM	0.5456	0.8536	0.4004	0.8264
BEX2	0.5696	0.8382	0.4242	0.7114
TCEAL4	0.078	0.1334	0.0208	0.0546
BEX1	0.1248	0.255	0.0603	0.1494
PCDH19	0.3116	0.3372	0.2498	0.297
BEX3	0.1164	0.2398	0.0306	0.1068
TCEAL1	0.2218	0.3302	0.126	0.2268
TCEAL7	0.4368	0.7556	0.2724	0.6514
BEX5	0.2268	0.4556	0.1192	0.34
TCEAL2	0.0421	0.1002	0.007	0.0298
NAP1L3	0.2054	0.482	0.0777	0.3124
NAP1L2	0.3778	0.6376	0.2164	0.5118
CHM	0.6624	0.952	0.5942	0.9534
RPS4X	0.657	0.6402	0.5518	0.5068
TCEAL5	0.1402	0.223	0.047	0.1428
TTC3P1	0.0752	0.0914	0.0176	0.0334
ACSL4	0.636	0.8394	0.4538	0.7234
PAK3	0.2576	0.4364	0.1018	0.242
PGRMC1	0.2784	0.5264	0.1784	0.4382
NDUFA1	0.192	0.373	0.0572	0.2116
GRIA3	0.5642	0.6722	0.2212	0.3934
RTL8C	0.8948	0.792	0.833	0.6972
HPRT1	0.478	0.6072	0.353	0.5244
SLC9A6	0.3076	0.4784	0.1778	0.3386
_ENSG00000227008	0.9144	0.8552	0.8822	0.8042
IDS	0.2	0.3882	0.1078	0.2414
PDZD4	0.3978	0.6564	0.198	0.469
ATP2B3	0.7718	0.8346	0.707	0.7968
ATP6AP1	0.6426	0.8058	0.6074	0.7832
CD99L2	0.4034	0.591	0.319	0.5256
RPL10	0.5422	0.6174	0.4208	0.4484
VMA21	0.3452	0.6448	0.1698	0.499
SLITRK4	0.1332	0.3266	0.0522	0.2284
CSMD1	0.1018	0.1444	0.0408	0.0599
BCAP31	0.6386	0.7622	0.5596	0.6962
LAGE3	0.0302	0.055	0.005	0.0141
L1CAM	0.1866	0.4158	0.0632	0.2062
GDI1	0.3912	0.5446	0.2614	0.4008
FTH1P8	0.0164	0.0262	6e-04	0.0026
RHOBTB2	0.1556	0.1692	0.0835	0.0826
STMN4	0.3048	0.5582	0.1886	0.4234
PCM1	0.9716	0.9812	0.9644	0.9834
FDFT1	0.7034	0.5656	0.6718	0.4982
DPYSL2	0.7466	0.9238	0.7044	0.9082
MTMR9	0.4196	0.595	0.3108	0.5552
NEFM	0.0979	0.196	0.0355	0.0867
TUSC3	0.9122	0.991	0.8738	0.9834
ASAH1	0.167	0.2734	0.0798	0.2208
BNIP3L	0.4712	0.559	0.4544	0.5486
CLU	0.5894	0.8602	0.494	0.7982
PTK2B	0.8978	0.9782	0.8634	0.9748
ATP6V1B2	0.364	0.6172	0.2596	0.542
MICU3	0.5902	0.7454	0.4256	0.6522
PSD3	0.2296	0.4968	0.1526	0.4052
DMTN	0.779	0.9942	0.684	0.9912
CTSB	0.4842	0.5154	0.4552	0.4928
LGI3	0.8548	0.935	0.8364	0.9158
PHYHIP	0.476	0.8136	0.3472	0.7222
EGR3	0.6196	0.7844	0.5194	0.7216
CNOT7	0.7102	0.9766	0.6072	0.9648
PPP2R2A	0.3964	0.2858	0.3988	0.3094
PNMA2	0.1508	0.3802	0.0596	0.2366
NEFL	0.2506	0.3572	0.169	0.249
RPS20	0.8288	0.8758	0.7692	0.8338
EXTL3	0.8874	0.8094	0.8562	0.7622
RB1CC1	0.109	0.0209	0.0716	0.0118
ATP6V1H	0.1244	0.3264	0.0485	0.1934
AP3M2	0.8194	0.8894	0.7878	0.856
VDAC3	0.3238	0.5402	0.1778	0.4414
DDHD2	0.5934	0.4256	0.4596	0.255
FZD3	0.282	0.5022	0.1102	0.3364
IMPAD1	0.5394	0.8572	0.3474	0.7862
PPP2CB	0.2332	0.5214	0.0917	0.351
SARAF	0.9104	0.8384	0.8784	0.8002
SNTG1	0.0616	0.1874	0.0606	0.1632
TACC1	0.5734	0.2374	0.468	0.1564
NSD3	0.4436	0.6242	0.3144	0.5546
UNC5D	0.4124	0.6894	0.3346	0.6446
UBE2V2	0.6148	0.7546	0.5322	0.708
XKR4	0.0922	0.1266	0.0809	0.1148
PRKDC	0.3702	0.2534	0.3274	0.2256
STAU2	0.3294	0.5508	0.2314	0.4822
GDAP1	0.284	0.8692	0.2868	0.84
RAB2A	0.4836	0.3122	0.3994	0.2348
STMN2	0.8856	0.7794	0.8276	0.666
NECAB1	0.8098	0.9086	0.7858	0.8854
SDCBP	0.743	0.9984	0.673	0.997
ELOC	0.1996	0.3588	0.051	0.2046
MMP16	0.3258	0.4936	0.2968	0.451
VXN	0.5258	0.5554	0.3714	0.4248
RALYL	0.1506	0.1182	0.0235	0.026
ASPH	0.7838	0.9292	0.6964	0.9054
OTUD6B-AS1	0.525	0.7378	0.3486	0.6434
NCALD	0.9788	0.9766	0.981	0.9766
ENY2	0.193	0.2552	0.088	0.16
ZNF706	0.3884	0.8134	0.2198	0.7214
SYBU	0.564	0.7604	0.4238	0.672
MTDH	0.2852	0.2522	0.255	0.244
POLR2K	0.181	0.3604	0.0472	0.1546
MAL2	0.331	0.5782	0.1858	0.4066
NDUFB9	0.1578	0.2308	0.0471	0.0919
AZIN1	0.5452	0.6898	0.438	0.6236
ATP6V1C1	0.723	0.9832	0.6502	0.9732
UQCRB	0.5424	0.7292	0.4006	0.6242
RAD21	0.2584	0.292	0.1032	0.145
KCNV1	0.9292	0.9784	0.9198	0.9776
CSMD3	0.1218	0.2212	0.0948	0.1624
OXR1	0.4324	0.561	0.1926	0.3726
COX6C	0.146	0.2316	0.0529	0.1248
YWHAZ	0.6592	0.9306	0.5344	0.8838
BAALC	0.8468	0.6104	0.829	0.5502
PDP1	0.423	0.6882	0.3308	0.6272
RIMS2	0.1262	0.1602	0.049	0.0967
RPL34P18	0.436	0.4066	0.3436	0.3076
RFX3	0.3746	0.6022	0.3242	0.5484
SMARCA2	0.732	0.8252	0.6896	0.7986
KHDRBS3	0.165	0.2312	0.0492	0.0896
EFR3A	0.6692	0.9406	0.576	0.9188
FAM49B	0.4846	0.4544	0.4506	0.4246
ASAP1	0.5016	0.6902	0.4458	0.6308
PTPRD	0.1136	0.1144	0.0245	0.0384
LY6E_ENSG00000160932	0.1732	0.2006	0.0725	0.0821
RPL8	0.1132	0.165	0.0538	0.104
PTK2	0.5876	0.5678	0.5666	0.5396
LY6H_ENSG00000176956	0.3006	0.351	0.2412	0.282
GRINA	0.3786	0.4766	0.3034	0.4076
CYC1	0.0302	0.0644	0.0056	0.0199
LYNX1	0.4384	0.532	0.325	0.4752
KCNQ3	0.249	0.2186	0.1134	0.1038
DNAJA1	0.6698	0.9998	0.597	0.9996
CHMP5	0.4144	0.6544	0.3706	0.6438
ELAVL2	0.4574	0.8178	0.2458	0.638
SH3GL2	0.9228	0.9294	0.852	0.8822
CLTA	0.0594	0.0328	0.0259	0.0127
PHF24	0.614	0.7916	0.4296	0.6912
RPS6	0.3912	0.443	0.2566	0.2772
NFIB	0.3794	0.4624	0.2822	0.3274
RRAGA	0.535	0.6084	0.4264	0.4892
SLC24A2	0.4496	0.3798	0.3408	0.261
FAM219A	0.5352	0.3946	0.3948	0.2422
PSIP1	0.5716	0.4492	0.429	0.3454
VCP	0.2002	0.2892	0.1246	0.2136
ZDHHC21	0.244	0.333	0.1324	0.2156
PRUNE2	0.8192	0.6902	0.8124	0.667
ZFAND5	0.4282	0.738	0.2276	0.582
GDA	0.737	0.872	0.6158	0.8048
KLF9	0.386	0.6236	0.1956	0.4676
RFK	0.6422	0.933	0.4896	0.8868
GNAQ	0.1746	0.234	0.0708	0.1168
VPS13A	0.462	0.7332	0.3492	0.6714
RORB	0.367	0.3132	0.1634	0.1304
_ENSG00000233926	0.1786	0.1778	0.0537	0.074
SLC44A1	0.9666	0.9668	0.9618	0.9636
SPIN1	0.1752	0.298	0.0461	0.1152
TMEM245	0.6068	0.676	0.5444	0.6104
RAD23B	0.7494	0.9372	0.5932	0.8952
UBQLN1	0.7774	0.6562	0.734	0.5734
AGTPBP1	0.7404	0.4058	0.7526	0.4242
ISCA1	0.4996	0.4574	0.3376	0.2858
TXN	0.2654	0.4306	0.1362	0.3218
GABBR2	0.79	0.7972	0.772	0.769
NTRK2	0.2412	0.258	0.1392	0.1232
DIRAS2	0.728	0.8806	0.652	0.8378
HNRNPK	0.4934	0.711	0.2888	0.5114
PGAP4	0.9122	0.6428	0.8642	0.5014
WNK2	0.66	0.7784	0.4802	0.6762
SEPTIN7P7	0.1746	0.2468	0.0592	0.112
FRRS1L	0.9524	0.9696	0.9348	0.9668
RABGAP1	0.6256	0.7624	0.5824	0.7332
HSPA5	0.1764	0.333	0.067	0.1674
BRINP1	0.6754	0.9582	0.6236	0.9498
MEGF9	0.3218	0.4326	0.2974	0.4102
PTGR1	0.3202	0.3982	0.1376	0.1944
DNM1	0.7228	0.7526	0.6864	0.7192
NCS1	0.9344	0.9994	0.8984	0.9998
SET	0.5436	0.2714	0.5022	0.208
PTPA	0.7442	0.872	0.6308	0.802
RAB14	0.8216	0.8142	0.7512	0.7178
NDUFA8	0.114	0.2132	0.0322	0.0804
PRRC2B	0.5512	0.6468	0.4476	0.5612
STXBP1	0.6978	0.8028	0.6526	0.7576
ATP6V1G1	0.6514	0.9856	0.511	0.974
RPL35	0.9008	0.939	0.8782	0.931
ARPC5L	0.0494	0.0692	0.0102	0.0206
RPL7A_ENSG00000148303	0.8774	0.9932	0.8332	0.9912
SH3GLB2	0.6554	0.6308	0.4956	0.4624
ZER1	0.5834	0.5244	0.3944	0.3644
STRBP	0.58	0.7946	0.4844	0.744
C9orf16	0.0968	0.115	0.0327	0.0342
ZNF483	0.1982	0.5154	0.0965	0.4188
SPTAN1	0.7146	0.5332	0.6516	0.4212
TOLLIP	0.7134	0.8456	0.5994	0.755
EDF1	0.0851	0.1382	0.0376	0.0654
PTGDS	0.4132	0.46	0.3178	0.378
ABCA2	0.4482	0.4892	0.2244	0.2766
CD81	0.4826	0.4894	0.408	0.4246
OLFM1	0.7218	0.7342	0.7036	0.7046
NSMF	0.663	0.905	0.486	0.8434
EGFL7	0.3114	0.2274	0.1476	0.0874
GRIN1	0.7578	0.7352	0.7012	0.6512
SLC25A22	0.4122	0.6668	0.224	0.5092
RPLP2	0.2674	0.291	0.192	0.2042
POLR2L	0.0847	0.144	0.0383	0.0862
MRPL41	0.187	0.112	0.0736	0.0485
AP2A2_ENSG00000183020	0.125	0.0799	0.0428	0.0154
CEND1	0.5812	0.5314	0.484	0.4052
TUBB4B	0.3266	0.3078	0.2568	0.2074
NAP1L4_ENSG00000205531	0.682	0.5668	0.622	0.493
DKK3	0.6492	0.8426	0.5908	0.8032
EIF4G2	0.6268	0.7704	0.5158	0.708
MICAL2	0.248	0.2892	0.15	0.1956
LDHA	0.5016	0.726	0.3276	0.5752
ANO3	0.8664	0.7296	0.8206	0.6732
BTBD10	0.997	0.6046	0.992	0.4554
NELL1	0.6002	0.9152	0.4094	0.8758
APBB1	0.8394	0.9594	0.7832	0.9468
RPL27A	0.8058	0.7624	0.787	0.7178
TMEM9B	0.0989	0.2	0.0301	0.09
IPO7	0.5268	0.7522	0.3766	0.6802
SYT13	0.4806	0.7858	0.3394	0.6884
CD59	0.3392	0.5828	0.1872	0.4298
KIAA1549L	0.8338	0.8766	0.795	0.8614
FBXO3	0.6634	0.9762	0.493	0.9688
