gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
COL5A3	0.3474	0.593	0.2908	0.5242
OLFM2	0.419	0.4114	0.3746	0.3914
NCAN	0.4184	0.6778	0.351	0.6248
SLC27A1	0.6502	0.9434	0.6084	0.925
LGI4	0.0895	0.0343	0.0655	0.0281
ZNF98	0.3732	0.3584	0.3234	0.277
HIF3A	0.0524	0.0609	0.0266	0.0379
APOE	0.7978	0.863	0.7286	0.7994
SELENOW	0.0858	0.0625	0.0718	0.0618
FTL	0.872	0.9	0.8566	0.8612
SNRNP70	0.34	0.4592	0.1556	0.3428
TTYH1_ENSG00000167614	0.2538	0.4602	0.2076	0.4096
SLC25A18	0.7976	0.9672	0.7616	0.9626
PRODH	0.509	0.6838	0.389	0.6192
TTC28	0.0907	0.0868	0.0169	0.0176
DDX17	0.5794	0.4122	0.3676	0.2324
RBFOX2_ENSG00000100320	0.5468	0.7058	0.5184	0.6874
TNRC6B	0.1021	0.1014	0.0864	0.0779
KIAA0930	0.5092	0.401	0.394	0.2868
MLC1	0.6324	0.9498	0.585	0.9476
SREBF2	0.161	0.0763	0.1714	0.1094
MIR99AHG	0.0386	0.0357	0.0478	0.0505
NCAM2	0.0307	0.0394	0.0315	0.0368
SON	0.1026	0.1992	0.1206	0.2268
TTC3	0.8178	0.9108	0.7636	0.8894
ITSN1	0.9562	0.9864	0.9516	0.9758
MT-CO2	0.647	0.7834	0.5818	0.7552
MT-CYB	0.4376	0.6846	0.3748	0.6384
MT-ND2	0.9744	0.7572	0.9702	0.7296
MT-CO1	0.1538	0.1742	0.1282	0.142
MT-ND3	0.7048	0.7602	0.6456	0.7046
MT-ND4	0.9498	0.9916	0.9386	0.9934
MT-ND1	0.772	0.9816	0.7322	0.9806
MT-ATP6	0.8998	0.994	0.8788	0.9926
MT-CO3	0.7104	0.6954	0.6376	0.6592
MT-RNR2	0.1764	0.2452	0.1778	0.2416
MT-RNR1	0.2806	0.3284	0.2278	0.2802
