gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
RAB3A	0.035	0.122	0.0048	0.028
TMEM59L	0.3336	0.3664	0.3004	0.2994
FKBP8	0.7318	0.5944	0.576	0.4618
JUND	0.334	0.4638	0.1476	0.2666
CLIP3	0.232	0.3612	0.1116	0.1988
APLP1	0.2606	0.2208	0.1914	0.155
COX6B1	0.1654	0.2594	0.0473	0.1092
FXYD7	0.4148	0.362	0.216	0.2094
AP2S1	0.0169	0.0132	0.003	0.0018
PLD3	0.1266	0.1186	0.1096	0.0863
RPS19	0.4554	0.6556	0.273	0.486
RABAC1	0.0433	0.0894	0.0089	0.0185
ATP1A3	0.0749	0.065	0.0593	0.0611
SLC8A2	0.4288	0.4376	0.4262	0.4238
TMEM160	0.04	0.1376	0.006	0.0506
CALM3	0.3676	0.526	0.338	0.4992
TTC9B	0.0197	0.0474	0.0035	0.0145
SELENOW	0.2498	0.3346	0.0718	0.1348
CA11	0.0879	0.0727	0.0273	0.0147
FTL	0.3432	0.466	0.1346	0.2226
SLC17A7	0.2718	0.226	0.1162	0.0977
PPP2R1A	0.2304	0.3274	0.0929	0.1672
RPL28	0.1494	0.2028	0.0436	0.0808
ATP6V1E1	0.1364	0.1812	0.0395	0.0684
MAPK1	0.1236	0.121	0.0385	0.0463
PI4KA	0.1418	0.1476	0.0748	0.1076
SNU13	0.4686	0.8492	0.2784	0.77
SYNGR1	0.3852	0.3344	0.3382	0.2778
YWHAH	0.1656	0.337	0.0593	0.1574
UQCR10	0.1304	0.2124	0.0298	0.0647
NPTXR	0.0755	0.0557	0.0337	0.023
SULT4A1	0.1872	0.295	0.1116	0.188
SOD1	0.1558	0.2436	0.0434	0.0873
APP	0.9012	0.8214	0.8266	0.7028
NCAM2	0.1596	0.1856	0.1016	0.1216
SYNJ1	0.6104	0.885	0.5714	0.8024
SON	0.0694	0.1224	0.0212	0.0441
TTC3	0.7268	0.6904	0.6608	0.5792
PCP4	0.0745	0.0754	0.0128	0.0205
MT-CO2	0.1494	0.0678	0.0567	0.014
MT-CYB	0.083	0.0805	0.0292	0.0271
MT-ND2	0.0856	0.043	0.0324	0.0121
MT-ND5	0.0727	0.0832	0.0315	0.0361
MT-CO1	0.208	0.2812	0.1066	0.1236
MT-ND3	0.2136	0.0869	0.0817	0.0194
MT-ND4	0.159	0.0711	0.0544	0.0129
MT-ND1	0.1094	0.0465	0.0377	0.0116
MT-ATP6	0.2218	0.1378	0.0892	0.0367
MT-CO3	0.2298	0.1376	0.0936	0.0316
MT-RNR2	0.1268	0.193	0.0466	0.0581
MT-RNR1	0.2208	0.1986	0.0921	0.0693
