gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
USP47	0.0821	0.1088	0.0738	0.101
DENND5A	0.8232	0.7782	0.4856	0.517
FAR1	0.8264	0.5428	0.7712	0.4974
TTC17	0.4616	0.3986	0.474	0.3894
FOLH1	0.2884	0.517	0.2722	0.4862
AMBRA1	0.194	0.1512	0.12	0.1166
LRP4	0.9582	0.7712	0.959	0.7456
PRR5L	0.2502	0.1964	0.2368	0.2028
PHF21A	0.9228	0.7842	0.8854	0.7422
LRRC4C	0.3674	0.607	0.3452	0.6092
PTPRJ	0.4492	0.4178	0.2496	0.2392
MYRF	0.8724	0.5844	0.8588	0.5452
RTN3	0.7918	0.612	0.7704	0.582
FTH1	0.606	0.9416	0.4746	0.9372
PLAAT3	0.9052	0.9034	0.8634	0.8522
NEAT1	0.3898	0.4404	0.3496	0.408
FAM168A	0.4264	0.3494	0.3358	0.3084
ACER3	0.2574	0.201	0.2286	0.1668
PPP6R3	0.2782	0.2096	0.2428	0.1856
CHKA	0.3588	0.2972	0.2222	0.1572
FCHSD2	0.4694	0.3484	0.3718	0.229
CARNS1	0.4028	0.1804	0.1618	0.0483
CFL1	0.012	0.1024	0.0069	0.0768
RAB6A	0.1262	0.1004	0.1486	0.126
UVRAG	0.4206	0.6108	0.456	0.6282
MALAT1	0.6818	0.5592	0.5172	0.3576
GAB2	0.7734	0.9508	0.7874	0.9546
PICALM	0.337	0.2212	0.2154	0.1828
MTMR2	0.8726	0.8908	0.8484	0.8354
ATM	0.4316	0.4384	0.2544	0.2712
DLG2	0.7716	0.5968	0.7382	0.5196
GRIA4	0.8898	0.6522	0.848	0.5328
TMEM135	0.7886	0.9952	0.7784	0.996
MAML2	0.382	0.2694	0.2054	0.1694
_ENSG00000254420	0.732	0.9662	0.6428	0.949
DLG2-AS2	0.2294	0.1422	0.1414	0.068
PHLDB1	0.7738	0.5374	0.7726	0.5212
CRYAB	0.861	0.8608	0.815	0.8354
RDX	0.3962	0.371	0.387	0.3228
NCAM1	0.5726	0.7406	0.551	0.7112
FEZ1	0.2276	0.2194	0.0868	0.1138
KIRREL3	0.7844	0.679	0.7582	0.588
NRGN	0.7624	0.2842	0.7056	0.125
SIK3	0.9084	0.9908	0.906	0.9868
HEPACAM	0.0745	0.0831	0.109	0.11
SIK2	0.6444	0.607	0.6122	0.5512
DSCAML1	0.9364	0.9382	0.914	0.9348
CADM1	0.91	0.9314	0.8898	0.8908
MIR100HG				
FAM107B	0.2224	0.2222	0.1014	0.0724
ARHGAP21	0.3898	0.4488	0.2018	0.2454
PLXDC2	0.5492	0.4036	0.5782	0.4096
FAM171A1	0.9026	0.7508	0.8638	0.6942
PIP4K2A	0.8918	0.959	0.9034	0.9586
DIP2C	0.7218	0.7816	0.6472	0.7114
FRMD4A	0.1918	0.1402	0.1452	0.0984
JAM3	0.156	0.1202	0.0847	0.0628
NTM	0.1364	0.0921	0.0861	0.0828
ADARB2	0.879	0.975	0.8508	0.9634
WAC	0.8138	0.7162	0.768	0.5996
CCNY	0.7968	0.6658	0.7136	0.5858
EPC1	0.9542	0.8128	0.9478	0.8104
ARHGAP22	0.75	0.4518	0.738	0.4582
SGMS1	0.5642	0.832	0.501	0.791
ZNF365	0.142	0.1358	0.153	0.1442
FAM13C	0.9768	0.7738	0.9648	0.7426
HERC4	0.375	0.2676	0.375	0.2174
ARID5B	0.2958	0.5832	0.2504	0.508
ANK3	0.902	0.821	0.8586	0.7542
ZCCHC24	0.6786	0.4322	0.6528	0.4066
PHYHIPL	0.7394	0.999	0.685	0.9996
USP54	0.826	0.8928	0.7514	0.861
JMJD1C	0.141	0.089	0.1564	0.1106
CTNNA3	0.4158	0.4978	0.4292	0.5218
PSAP	0.6512	0.4228	0.4008	0.173
LRRTM3	0.7348	0.5478	0.572	0.2864
RUFY2	0.548	0.5798	0.4948	0.55
SCD	0.588	0.516	0.5742	0.5334
CCSER2	0.3284	0.2962	0.1918	0.2004
LIPA	0.6354	0.5418	0.2946	0.274
TBC1D12	0.4276	0.4398	0.4164	0.3644
SLF2	0.4634	0.4928	0.4084	0.4288
LDB3	0.9388	0.7114	0.9034	0.5526
ZNF518A	0.1762	0.1888	0.2072	0.1982
PCGF5	0.795	0.7116	0.7396	0.5728
GRID1	0.3384	0.3052	0.2586	0.2398
LCOR	0.075	0.0967	0.0789	0.0963
OPALIN	0.0246	0.0304	0.0137	0.0159
NUTM2A-AS1	0.831	0.9568	0.7774	0.9262
ENTPD1-AS1	0.602	0.666	0.3816	0.5768
RPL13AP5	0.7238	0.8588	0.6596	0.7828
ADIPOR2	0.01	0.0134	0.0089	0.0061
WNK1	0.2542	0.211	0.1978	0.1514
FGFR2	0.4686	0.2928	0.158	0.0774
ATE1	0.2172	0.4186	0.112	0.328
PLEKHA1	0.702	0.5052	0.7226	0.5004
MXI1	0.1434	0.1878	0.1552	0.1722
ADD3	0.714	0.9464	0.577	0.8894
DOCK1	0.6998	0.4414	0.624	0.2928
VTI1A	0.4514	0.3466	0.2598	0.2522
C10orf90	0.6744	0.9994	0.4778	0.9982
SHTN1	0.286	0.4024	0.2702	0.3702
CD9	0.266	0.6612	0.2798	0.6398
DUSP16_ENSG00000111266	0.2576	0.139	0.1836	0.146
GAPDH	0.2378	0.3522	0.222	0.355
SLCO1A2	0.656	0.6276	0.4766	0.4172
PPFIBP1	0.6874	0.8574	0.6934	0.8294
TUBA1B	0.222	0.1264	0.0638	0.0211
SLC4A8	0.3188	0.7904	0.2958	0.7506
DIP2B	0.2714	0.3126	0.243	0.2498
TMBIM6	0.3662	0.345	0.402	0.3592
TUBA1A	0.8366	0.8586	0.8506	0.8646
MON2	0.8848	0.9332	0.8076	0.9216
SYT1	0.1576	0.078	0.0619	0.0134
NAV3	0.2658	0.2302	0.3344	0.2518
PPM1H	0.4728	0.4968	0.2936	0.3152
CNOT2	0.2058	0.178	0.2226	0.1766
KCNMB4	0.9632	0.664	0.9544	0.5674
CPM	0.884	0.8714	0.8406	0.8104
PPFIA2	0.1946	0.1744	0.2186	0.1988
TMTC2	0.2778	0.1738	0.1424	0.0716
_ENSG00000251138	0.5968	0.9546	0.4876	0.9268
CDK17	0.706	0.8216	0.3372	0.4644
MED13L	0.5004	0.4142	0.2754	0.2634
ANO4_ENSG00000151572	0.1616	0.5004	0.132	0.4556
CRADD	0.699	0.4978	0.4262	0.3988
C12orf76	0.0806	0.063	0.0618	0.0446
ANKS1B	0.7808	0.8126	0.7918	0.8218
ATXN2	0.4568	0.4162	0.4448	0.3694
DYNLL1	0.3308	0.6346	0.2338	0.6018
P2RX7	0.838	0.6946	0.8194	0.6554
ANAPC5	0.7994	0.6894	0.7586	0.5876
PEBP1	0.1304	0.1512	0.0362	0.0673
TAOK3	0.8434	0.7384	0.8366	0.7072
UBC	0.2962	0.5962	0.2732	0.5852
SPPL3	0.262	0.29	0.2818	0.2538
ENOX1	0.3864	0.357	0.371	0.3318
ZMYM2	0.131	0.1308	0.0771	0.0879
UBL3	0.5212	0.4252	0.4882	0.3998
STARD13	0.195	0.126	0.2008	0.1582
PAN3	0.6504	0.9162	0.6594	0.924
AMER2	0.1023	0.0983	0.122	0.1174
NBEA	0.0345	0.03	0.0341	0.0351
ZDHHC20	0.0737	0.1234	0.0519	0.0579
HMGB1	0.5872	0.4214	0.4376	0.2224
N4BP2L2	0.9564	0.899	0.9118	0.678
MYCBP2	0.4588	0.3604	0.447	0.3732
FNDC3A	0.3846	0.2774	0.3798	0.281
ZC3H13	0.369	0.3572	0.3366	0.295
ITM2B	0.3506	0.256	0.1966	0.106
WDFY2	0.493	0.3618	0.3784	0.2732
SLAIN1	0.5314	0.405	0.51	0.3858
RBM26	0.842	0.9314	0.8342	0.918
FAM124A	0.4726	0.4672	0.3946	0.403
PCDH9	0.219	0.3178	0.175	0.264
PCDH9-AS2	0.2508	0.263	0.1994	0.2112
DLEU2	0.2568	0.268	0.24	0.232
CPB2-AS1	0.2574	0.2442	0.1422	0.0944
DOCK9	0.9242	0.9844	0.6248	0.9668
NALCN	0.654	0.6244	0.463	0.5146
UGGT2	0.1156	0.1284	0.1422	0.145
ARHGEF7	0.3272	0.3138	0.2104	0.194
TMTC4	0.517	0.973	0.4128	0.9524
ARGLU1	0.397	0.416	0.2312	0.2434
MBNL2	0.3574	0.3358	0.2912	0.291
PCCA	0.2482	0.493	0.2668	0.5056
ARHGAP5	0.7054	0.8278	0.6894	0.8112
RNASE1	0.157	0.4534	0.1168	0.3522
NOVA1	0.7876	0.6702	0.7406	0.5362
AKAP6	0.4942	0.5644	0.4118	0.4748
NPAS3	0.4264	0.3884	0.443	0.323
NDRG2	0.7572	0.7184	0.3806	0.521
STXBP6	0.5242	0.446	0.3136	0.3222
RALGAPA1	0.7378	0.5	0.7212	0.508
MAP4K5	0.0708	0.1086	0.0769	0.1204
TRIM9	0.258	0.149	0.1954	0.1412
KTN1	0.292	0.245	0.2114	0.1804
MDGA2	0.8082	0.6552	0.8182	0.6582
RTN1	0.4532	0.3292	0.2784	0.1368
LINC00609	0.5858	0.352	0.5792	0.3782
LINC00639	0.8518	0.9108	0.8508	0.9088
NRXN3	0.2368	0.1998	0.1772	0.1438
FUT8	0.029	0.018	0.0277	0.0236
PLEKHH1	0.7522	0.4194	0.6758	0.344
PSEN1	0.5224	0.5604	0.297	0.3764
SPTLC2	0.61	0.7502	0.2766	0.3822
SRSF5	0.3814	0.2974	0.231	0.1918
RPS6KA5	0.6586	0.5876	0.6658	0.592
RBM25	0.9462	0.978	0.9128	0.9738
GPHN	0.007	0.0136	0.0117	0.0184
RAD51B	0.8178	0.495	0.776	0.3616
SIPA1L1	0.9576	0.861	0.9532	0.8702
CALM1	0.329	0.2876	0.1742	0.1632
MARK3	0.3468	0.3012	0.2222	0.1944
HSP90AA1	0.8164	0.9398	0.8026	0.9454
DICER1	0.8888	0.716	0.8582	0.6528
WDR20	0.1572	0.1604	0.1614	0.124
CLMN	0.8402	0.7698	0.7666	0.604
CKB	0.8516	0.6576	0.8116	0.587
PACS2	0.628	0.4386	0.4252	0.402
TECPR2	0.6188	0.677	0.3078	0.4246
MEG3	0.4972	0.708	0.4014	0.6404
MKRN3	0.4966	0.3904	0.2612	0.2192
SNHG14	0.4452	0.3896	0.4128	0.353
TMEM87A	0.6328	0.4952	0.6522	0.5448
TJP1_ENSG00000104067	0.1012	0.0788	0.1102	0.0863
MEIS2	0.5736	0.4822	0.5366	0.3958
SERF2	0.2804	0.2468	0.1734	0.1372
CASC4	0.7408	0.5844	0.7006	0.5554
OTUD7A	0.8526	0.742	0.8132	0.6488
FRMD5	0.2344	0.2444	0.2012	0.216
SNX1	0.7452	0.824	0.3688	0.5782
HERC1	0.1108	0.1054	0.1212	0.1196
ARPP19	0.99	0.8858	0.9866	0.8778
VPS13C				
SLTM	0.4178	0.306	0.2392	0.214
ADAM10	0.4336	0.4298	0.3496	0.2888
ZNF280D	0.2076	0.2084	0.1176	0.1154
SECISBP2L	0.3182	0.337	0.32	0.3062
TCF12	0.587	0.513	0.5968	0.5322
MYO1E	0.1264	0.1418	0.1068	0.112
DENND4A	0.6406	0.5742	0.6064	0.5456
ZNF609	0.7906	0.7032	0.5706	0.549
GLDN	0.4672	0.9776	0.4444	0.97
MYO5A	0.8398	0.5614	0.8072	0.5064
GABPB1-AS1	0.3714	0.2744	0.2352	0.222
MYO9A	0.8758	0.7852	0.7182	0.7446
NEO1	0.3604	0.314	0.2198	0.2032
RPLP1	0.3228	0.4896	0.3248	0.4794
SCAPER	0.7678	0.5236	0.6902	0.3788
SH3GL3	0.4082	0.4764	0.4104	0.495
LINGO1	0.7778	0.821	0.6714	0.7628
PEAK1	0.6708	0.5338	0.66	0.464
MEF2A	0.2918	0.1888	0.1904	0.1358
PDE8A	0.1586	0.0834	0.111	0.057
PCSK6	0.2638	0.155	0.2054	0.1254
IQGAP1	0.1438	0.2432	0.1034	0.1874
SLCO3A1	0.8688	0.5848	0.8406	0.5304
TARS3	0.4102	0.425	0.2798	0.3586
SNX29	0.5676	0.5282	0.2734	0.2812
RBFOX1	0.9842	0.9828	0.976	0.9708
TNRC6A	0.052	0.0525	0.0468	0.0552
CCP110	0.76	0.8218	0.408	0.592
VPS35L	0.7716	0.7136	0.7548	0.6648
SLC5A11	0.9292	0.9108	0.9286	0.9282
GPRC5B	0.7148	0.5378	0.7494	0.5374
FUS	0.1788	0.1056	0.1062	0.0495
ITFG1	0.59	0.5972	0.5824	0.5884
GNAO1	0.1078	0.1216	0.1122	0.128
NFAT5	0.6158	0.4586	0.4388	0.3916
PLLP	0.6914	0.7246	0.7004	0.698
FTO	0.6188	0.6642	0.2906	0.3466
CHD9	0.8138	0.7504	0.4912	0.5854
GLG1	0.3822	0.2714	0.2874	0.2456
FA2H	0.823	0.9262	0.7822	0.8924
COX4I1	0.078	0.2418	0.0433	0.1726
CNTNAP4	0.9248	0.8364	0.908	0.8126
WWOX	0.7224	0.559	0.6366	0.5532
_ENSG00000260664	0.2648	0.3774	0.2142	0.3244
PAFAH1B1	0.1918	0.2096	0.146	0.1838
_ENSG00000007237	0.405	0.7906	0.4226	0.796
ASPA	0.0741	0.3846	0.0284	0.2074
YWHAE_ENSG00000108953	0.406	0.2522	0.1604	0.0626
VPS53	0.7002	0.5876	0.512	0.3956
EPN2	0.2574	0.2764	0.2684	0.2382
WSB1	0.0645	0.0749	0.0447	0.0694
PMP22	0.224	0.2092	0.0909	0.089
NCOR1	0.7654	0.61	0.7014	0.4536
UBB	0.2172	0.2856	0.1086	0.2026
TOM1L2	0.2526	0.3102	0.1538	0.1906
NLK	0.4916	0.4912	0.4438	0.4036
SSH2	0.8996	0.9134	0.9092	0.9328
TAOK1	0.373	0.3544	0.3694	0.3862
MYO1D	0.2124	0.1832	0.1896	0.1752
NF1	0.455	0.416	0.2608	0.2668
SUZ12P1	0.2994	0.2468	0.3016	0.2288
SRCIN1_ENSG00000277363	0.7458	0.9702	0.627	0.9294
ACACA_ENSG00000278540	0.58	0.6492	0.3098	0.3736
KANSL1_ENSG00000120071	0.2324	0.3042	0.1944	0.2464
CNP	0.22	0.2208	0.2364	0.2358
EIF1	0.0692	0.0695	0.0487	0.072
GPATCH8	0.7276	0.9268	0.7108	0.9158
MAPT_ENSG00000186868	0.3444	0.2914	0.2438	0.2344
SPAG9	0.7372	0.5734	0.7236	0.523
VMP1	0.7658	0.7066	0.461	0.4668
SEPTIN4	0.2874	0.1636	0.1628	0.0977
LUC7L3	0.269	0.2446	0.2676	0.2278
BCAS3	0.511	0.4458	0.2368	0.2162
USP32	0.1272	0.096	0.1408	0.1056
TANC2	0.924	0.9758	0.8878	0.9698
YPEL2	0.1654	0.2104	0.1864	0.2
ZNF652	0.0879	0.1586	0.1082	0.1822
TNRC6C	0.1014	0.108	0.1286	0.1352
DDX5	0.4146	0.7516	0.2446	0.3238
H3-3B	0.276	0.6444	0.2382	0.597
SLC39A11	0.3674	0.293	0.3158	0.2698
ABCA8	0.697	0.49	0.6134	0.3344
TTYH2	0.6288	0.5872	0.6618	0.5854
PRKCA	0.365	0.2258	0.3328	0.2026
BPTF	0.772	0.5468	0.696	0.4132
ANKRD12	0.7842	0.7614	0.3838	0.4902
ENOSF1	0.559	0.9006	0.4272	0.8572
RAB40B	0.2496	0.1416	0.1808	0.1284
L3MBTL4	0.2004	0.132	0.1416	0.124
PIEZO2	0.6854	0.5846	0.5964	0.4434
LDLRAD4	0.3276	0.2558	0.2026	0.1762
DLGAP1	0.7738	0.9982	0.761	0.9994
AATK	0.674	0.4768	0.2992	0.1588
ACTG1	0.194	0.1952	0.0422	0.0939
DTNA	0.2708	0.1492	0.2014	0.0928
GAREM1	0.7394	0.7214	0.7012	0.7042
OSBPL1A	0.322	0.2966	0.263	0.2304
NPC1	0.2508	0.218	0.1842	0.1724
DYM	0.27	0.1948	0.264	0.1786
MAPRE2	0.8582	0.2704	0.6692	0.1994
LINC01630	0.8378	0.9294	0.8304	0.8926
CDH19	0.7148	0.6988	0.698	0.6826
PHLPP1	0.3894	0.3166	0.3036	0.2842
C20orf194	0.4588	0.3236	0.3256	0.1894
WDR7	0.7712	0.8246	0.428	0.6228
CDH20	0.411	0.6586	0.3392	0.5554
PTPRA	0.2738	0.2384	0.2744	0.2066
CNDP1	0.0914	0.227	0.0275	0.1008
ATP9B_ENSG00000166377	0.425	0.363	0.456	0.324
TCF4	0.5814	0.4586	0.5428	0.4338
MBP	0.444	0.3842	0.4382	0.3428
SYNDIG1	0.8682	0.9836	0.8424	0.9806
SNAP25	0.1052	0.0757	0.0589	0.0278
BTBD3	0.7778	0.5124	0.751	0.4654
PRNP	0.3218	0.3688	0.235	0.3428
MACROD2	0.7004	0.6314	0.7034	0.6202
CBFA2T2	0.47	0.4038	0.2748	0.3096
ITCH	0.9758	0.8172	0.9664	0.674
TRPC4AP	0.6156	0.7962	0.4922	0.7326
PPP1R16B	0.347	0.3602	0.1888	0.1726
PREX1	0.3032	0.3152	0.2648	0.2482
CHD6	0.3234	0.3258	0.287	0.2352
RBM39	0.8222	0.5848	0.8188	0.5206
BCAS1				
PHACTR3	0.2684	0.201	0.2746	0.2152
CIRBP	0.1018	0.0371	0.0123	0.0029
RPS15	0.0196	0.0581	0.0109	0.0387
GNG7	0.0311	0.0334	0.0301	0.0345
TUBB4A	0.5372	0.5256	0.4968	0.5426
INSR	0.502	0.4812	0.4422	0.355
NFIX	0.2738	0.4008	0.3076	0.4362
MYO9B	0.9072	0.9392	0.9138	0.9298
ZNF708	0.4772	0.4654	0.274	0.329
CD22	0.5248	0.5078	0.2882	0.3362
APLP1	0.3554	0.3748	0.1676	0.162
MAG	0.1102	0.0928	0.0294	0.0222
PPP1R14A	0.274	0.1168	0.1466	0.0335
ZNF565	0.6846	0.9646	0.578	0.957
ZNF536	0.1712	0.2056	0.1364	0.179
RPS19	0.7112	0.5226	0.6588	0.4294
SELENOW	0.0621	0.0355	0.058	0.0253
FTL				
EMC10	0.1216	0.096	0.1084	0.0746
RPL28	0.6674	0.7132	0.6856	0.7304
CECR2	0.612	0.5362	0.6316	0.514
UTY	0.872	0.8874	0.2824	0.2862
MICAL3	0.538	0.417	0.3726	0.3108
POLR2F	0.3448	0.2502	0.2844	0.2156
DDX17	0.9316	0.9524	0.552	0.8096
SUN2	0.1636	0.1634	0.1978	0.2016
RBFOX2_ENSG00000100320	0.9156	0.7984	0.8776	0.7008
TNRC6B	0.658	0.646	0.379	0.412
BAIAP2L2	0.3702	0.3354	0.3576	0.2828
LARGE1	0.3786	0.2024	0.1948	0.103
OSBP2	0.2192	0.1832	0.1248	0.1058
KIAA0930	0.4388	0.37	0.4338	0.3792
SREBF2	0.713	0.5166	0.7188	0.4886
MIR99AHG	0.6794	0.7516	0.649	0.743
APP	0.4076	0.4486	0.4286	0.4756
NCAM2	0.3848	0.4984	0.4366	0.5306
TIAM1	0.1596	0.0581	0.1502	0.0783
SON	0.1858	0.1488	0.1278	0.101
TTC3				
OLIG1	0.1846	0.1716	0.1874	0.1476
BRWD1	0.4766	0.3396	0.3258	0.2014
LINC00320	0.3934	0.3132	0.33	0.1658
S100B	0.66	0.7952	0.6668	0.7952
MT-CO2	0.8628	0.8152	0.7474	0.7338
MT-CYB	0.7452	0.5336	0.75	0.5364
MT-ND2	0.2214	0.3286	0.2266	0.3192
MT-CO1	0.3668	0.3926	0.2146	0.2732
MT-ND3	0.846	0.456	0.7954	0.417
MT-ND4	0.3822	0.359	0.3594	0.3264
MT-ND1	0.183	0.1542	0.1874	0.1344
MT-ATP6	0.8714	0.7938	0.87	0.785
MT-CO3	0.5322	0.5038	0.2714	0.291
MT-RNR2	0.9918	0.9538	0.991	0.9468
