gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CCNT2	0.845	0.6504	0.8386	0.6378
PTPN4	0.7442	0.6498	0.7178	0.6362
DDX18	0.4104	0.4516	0.3408	0.3582
SLC35F5	0.3914	0.3536	0.3728	0.3654
ACTR3	0.9402	0.7382	0.9248	0.7224
EPB41L5	0.0299	0.0191	0.0255	0.0132
PLEKHB2	0.4334	0.7688	0.267	0.7204
RAB3GAP1	0.0233	0.0196	0.0309	0.0251
DARS1	0.7898	0.5672	0.6104	0.3956
GTDC1	0.0606	0.0503	0.0519	0.0396
ZRANB3	0.3322	0.2734	0.1158	0.1314
CCDC93	0.1714	0.2182	0.1362	0.182
ARHGEF4	0.3236	0.3214	0.2002	0.2056
WDR33	0.026	0.022	0.0137	0.0125
BIN1	0.825	0.6702	0.5	0.2832
UBXN4	0.0067	0.0124	0.0089	0.0209
NXPH2	0.6812	0.6842	0.6134	0.6414
MZT2B	0.1998	0.1058	0.0315	0.0083
FAM168B	0.6386	0.539	0.4028	0.4008
MGAT5	0.1622	0.2138	0.0683	0.128
CNTNAP5	0.0504	0.0487	0.0186	0.0307
ANKRD30BL	0.0799	0.0628	0.0728	0.0599
IWS1	0.779	0.9896	0.7336	0.9886
LRP1B	0.1088	0.1028	0.085	0.0705
ZEB2	0.0071	0.0089	0.0037	0.0052
MAP3K2	0.5022	0.736	0.372	0.6718
DPP10	0.3944	0.1596	0.3464	0.0811
NCKAP5	0.695	0.5874	0.498	0.4124
UPP2	0.5062	0.6068	0.2726	0.468
AGPS	0.639	0.5616	0.2398	0.3964
DYNC1I2	0.635	0.3206	0.577	0.2762
OSBPL6	0.2188	0.2246	0.1844	0.1744
RIF1	0.5374	0.6084	0.4908	0.5746
RAPGEF4	0.889	0.8872	0.8662	0.8816
GPD2	0.0616	0.0647	0.009	0.0167
TANC1	0.018	0.0097	0.0143	0.0075
PSMD14	0.218	0.4476	0.0796	0.2916
SLC25A12	0.6406	0.6434	0.4902	0.5236
ORC4	0.368	0.2562	0.3648	0.2562
ATF2	0.0613	0.0838	0.0346	0.0484
ACVR2A	0.0095	0.013	0.008	0.0079
TTC21B	0.6722	0.5818	0.642	0.5318
BAZ2B	0.0532	0.0762	0.0754	0.0999
MTX2	0.5454	0.6542	0.3298	0.5772
CHN1	0.1466	0.145	0.0951	0.101
GAD1	0.8538	0.7776	0.8314	0.7386
HAT1	0.0747	0.1106	0.0378	0.06
EPC2	0.0442	0.0646	0.0119	0.0148
SCN2A	0.0578	0.0761	0.062	0.0787
MARCHF7	0.2916	0.418	0.1028	0.281
TANK	0.0086	0.0083	0.0161	0.0131
SSB	0.6518	0.8334	0.5024	0.7868
PPIG	0.2882	0.4512	0.1372	0.267
FASTKD1	0.2462	0.2044	0.1184	0.0824
OLA1	0.2208	0.147	0.1808	0.1204
GALNT13	0.6496	0.4232	0.6644	0.4238
PKP4	0.0487	0.0458	0.0806	0.0704
SCN1A	0.8188	0.6538	0.8174	0.6622
SLC4A10	0.2806	0.3088	0.2124	0.27
LNPK	0.2356	0.2096	0.0826	0.1668
ZNF385B	0.19	0.1236	0.2016	0.1388
DLX1	0.3306	0.4376	0.177	0.3372
UBR3	0.5728	0.3176	0.3764	0.1544
CCDC148	0.0292	0.0456	0.0247	0.0402
PLA2R1	0.0286	0.0192	0.0111	0.0065
RBMS1	0.1136	0.128	0.0384	0.0361
SCN3A	0.0053	0.0028	0.0067	0.0055
ATP5MC3	0.0102	0.0088	0.0138	0.0133
FMNL2	0.0314	0.1056	0.0208	0.0838
ARL5A	0.5546	0.7324	0.3456	0.6464
KCNJ3	0.0564	0.0819	0.0618	0.0733
GPR155	0.955	0.8032	0.922	0.6696
KIF5C_ENSG00000168280	0.8652	0.8352	0.8588	0.7992
SCN9A	0.0827	0.1018	0.1092	0.1208
UBE2E3	0.0682	0.0596	0.0181	0.0152
HNRNPA3	0.1384	0.1854	0.041	0.0835
CERS6	0.1126	0.1072	0.1026	0.0948
CSRNP3	0.0337	0.0285	0.0205	0.0125
PRKRA	0.5132	0.6278	0.5166	0.422
CACNB4	0.6114	0.8042	0.6034	0.8054
KCNH7	0.0778	0.1098	0.0612	0.0924
SESTD1	0.1422	0.1112	0.1236	0.105
WDSUB1	0.2118	0.3336	0.12	0.2372
PRPF40A	0.4682	0.7182	0.4068	0.7014
TLK1	0.394	0.1496	0.4422	0.259
STK39	0.8758	0.5038	0.8152	0.4156
MBD5	0.0266	0.0225	0.0475	0.0408
KLHL23	0.7274	0.5066	0.564	0.31
_ENSG00000218175	0.0385	0.0814	0.0142	0.0374
_ENSG00000228222	0.0454	0.0596	0.0634	0.072
_ENSG00000233762	0.0016	0.0016	6e-04	6e-04
SCN1A-AS1	0.0577	0.0363	0.0111	0.0059
TTN-AS1	0.2048	0.2708	0.1598	0.2208
ALS2	0.4964	0.1892	0.411	0.2604
CLK1	0.8614	0.6868	0.7894	0.5286
NDUFS1	0.3584	0.3042	0.332	0.2912
NOP58	0.0947	0.111	0.066	0.1056
NCKAP1	0.4172	0.4472	0.1862	0.1834
PMS1	0.7658	0.359	0.699	0.2516
ANKRD44	0.0025	0.0068	0.0028	0.0037
ZC3H15	0.4084	0.6582	0.3316	0.632
DNAJC10	0.1436	0.1378	0.0417	0.094
MAP2	0.0632	0.0726	0.0364	0.0434
INO80D	0.7976	0.7358	0.7368	0.6794
ADAM23	0.4914	0.6436	0.4148	0.541
PIKFYVE	0.3158	0.3818	0.0804	0.2456
PDE1A	0.1232	0.0754	0.0547	0.0313
LANCL1	0.6728	0.7488	0.4944	0.6462
GLS	0.3656	0.4172	0.132	0.2274
SF3B1	0.8882	0.754	0.8328	0.7056
PLCL1	0.3594	0.1686	0.3184	0.1334
ORC2	0.0513	0.059	0.0184	0.0278
TRAK2	0.297	0.2984	0.2004	0.2228
SUMO1	0.118	0.1494	0.0481	0.0571
CREB1	0.0624	0.1868	0.041	0.1626
ORMDL1	0.0197	0.0353	0.0086	0.0199
STAT4	0.4124	0.343	0.3426	0.2986
HECW2	0.0359	0.0182	0.0473	0.032
FAM117B	0.0559	0.1996	0.0758	0.2348
ABI2	0.2246	0.3478	0.159	0.273
TMEFF2	0.0096	0.0122	0.016	0.0204
GULP1	0.837	0.4468	0.7954	0.3708
FAM171B	0.0936	0.1126	0.0302	0.0382
HSPD1	0.007	0.0129	0.0055	0.0135
UNC80	0.4844	0.412	0.4662	0.401
NBEAL1	0.1498	0.1958	0.0674	0.1286
KANSL1L	0.5654	0.405	0.494	0.337
SPAG16	0.1196	0.1132	0.1232	0.1022
ANKAR	0.6854	0.8212	0.6128	0.7826
MFSD6	0.8752	0.823	0.8058	0.7082
FAM126B	0.1682	0.2216	0.1084	0.148
ICA1L	0.724	0.6618	0.627	0.5786
ZNF804A	0.6472	0.5112	0.594	0.4548
RAPH1	0.0822	0.0664	0.0464	0.0205
PLEKHM3	0.7248	0.933	0.6486	0.8758
ERBB4	0.428	0.1764	0.4236	0.1274
SPATS2L	0.0117	0.0096	0.0141	0.0128
SLC39A10	0.1894	0.1682	0.1208	0.102
PGAP1	0.0897	0.081	0.0144	0.0172
HIBCH	0.0796	0.0762	0.0851	0.0805
ZDBF2	0.3142	0.2398	0.0607	0.1064
BMPR2	0.002	0.0085	0.0014	0.0031
CUL3	0.3258	0.3006	0.1438	0.1466
PTPRN	0.972	0.8196	0.9584	0.7218
HDAC4	0.0165	0.0175	0.0249	0.0224
DGKD_ENSG00000077044	0.2694	0.2726	0.2684	0.2758
XRCC5	0.13	0.0818	0.0774	0.0342
FARSB	0.433	0.5144	0.4456	0.6048
ACSL3	0.3614	0.2898	0.1788	0.1092
LRRFIP1	0.0854	0.031	0.0999	0.0439
TUBA4A	0.1002	0.1388	0.0309	0.0618
PNKD	0.0437	0.108	0.0566	0.136
DOCK10	0.1904	0.0981	0.0818	0.0286
USP37	0.0232	0.0449	0.0161	0.0228
ITM2C	0.0564	0.0389	0.0546	0.0365
DNAJB2	0.4508	0.6212	0.1426	0.333
ARMC9	0.0285	0.0385	0.0104	0.0226
CAB39	0.2184	0.2868	0.1262	0.1774
NYAP2	0.0258	0.0606	0.0148	0.039
DIS3L2	0.1112	0.0894	0.0785	0.0625
RETREG2	0.6368	0.5694	0.61	0.5114
MARCHF4	0.9714	0.9776	0.9678	0.9766
SPHKAP	0.0303	0.025	0.0252	0.0269
PID1	0.0123	0.0232	0.0044	0.0093
TRIP12	0.1044	0.1388	0.0417	0.058
AGAP1	0.7988	0.6904	0.7152	0.5858
ARPC2	0.0069	0.0149	0.0104	0.0185
MFF	0.5184	0.6794	0.3316	0.615
CDK5R2	0.4994	0.6492	0.1706	0.339
SCG2	0.9308	0.8502	0.9228	0.8406
PSMD1	0.0305	0.0616	0.0217	0.041
AGFG1	0.2876	0.5586	0.202	0.4426
PTMA	0.0335	0.0593	0.0092	0.0179
DNER	0.088	0.109	0.017	0.0235
ARL4C	0.2294	0.3052	0.0836	0.158
RPL37A	0.9692	0.8946	0.9446	0.8602
GIGYF2	0.3492	0.3094	0.3688	0.309
SLC4A7	0.1678	0.2238	0.056	0.1022
GPC1	0.7988	0.6302	0.4728	0.217
TOP2B	0.445	0.267	0.1814	0.1086
CRBN	0.791	0.8096	0.7118	0.7118
HDLBP	0.0215	0.039	0.0281	0.0547
KIF1A	0.8822	0.936	0.7574	0.8766
NDUFA10	0.0368	0.0241	0.0037	0.0044
SH3BP5	0.1922	0.123	0.041	0.0428
HACL1	0.7084	0.746	0.604	0.5356
TBC1D5	0.0856	0.1004	0.1208	0.1298
CAPN7	0.7012	0.6996	0.6146	0.6492
RAF1	0.4186	0.4824	0.323	0.451
ARL8B	0.3906	0.3196	0.1936	0.1734
CNTN6	0.0397	0.228	0.0491	0.2008
CHL1	0.1154	0.1438	0.0538	0.0736
SUMF1	0.47	0.6844	0.2604	0.5778
VGLL4	0.0938	0.0524	0.0822	0.0361
GRIP2	0.0441	0.0631	0.0447	0.0677
CNTN4	0.0547	0.106	0.0348	0.0725
RBMS3	0.0505	0.0394	0.0777	0.0667
IQSEC1	0.0249	0.0234	0.0264	0.0363
RPL32	0.542	0.7592	0.514	0.7158
ITPR1	0.439	0.2724	0.268	0.1134
THRB	0.0083	0.0106	0.0116	0.0131
NGLY1	0.907	0.531	0.8314	0.3518
ZNF385D	0.1934	0.1126	0.222	0.1322
TSEN2	0.2228	0.214	0.1038	0.0868
PLCL2	0.0864	0.2254	0.0828	0.2388
LHFPL4	0.6524	0.6376	0.5956	0.5716
ATP2B2	0.4968	0.6058	0.4114	0.5358
SLC6A1	0.2802	0.2218	0.2768	0.2206
SYN2	0.0621	0.0603	0.0453	0.0386
SNED1	0.2612	0.2484	0.0621	0.103
NEK10	0.3902	0.5132	0.137	0.3916
AZI2	0.3976	0.5038	0.2508	0.4222
CRELD1	0.0354	0.036	0.0387	0.0427
SETD5	0.783	0.5816	0.7682	0.4782
SEPTIN2	0.0831	0.1848	0.0656	0.1652
ATG4B	0.0021	8e-04	0.0013	9e-04
UBE2E1	0.4112	0.2102	0.4008	0.2144
COPS9	0.0149	0.0266	0.0073	0.0124
NR1D2	0.394	0.2928	0.3806	0.3084
RPL15	0.3808	0.624	0.2758	0.54
NR2C2	0.0858	0.4796	0.0325	0.523
UBE2E2	0.108	0.0607	0.1378	0.0792
SRGAP3	0.1798	0.26	0.1676	0.2388
GRM7	0.0298	0.0196	0.0428	0.0314
ATG7	0.2268	0.2642	0.1194	0.1794
ANKRD28	0.8062	0.5758	0.7552	0.5022
METTL6	0.532	0.6336	0.4318	0.5582
THUMPD3-AS1	0.412	0.3972	0.215	0.1736
SATB1-AS1	0.0167	0.0134	0.0281	0.0261
SLC6A1-AS1	0.258	0.281	0.1038	0.1238
RBMS3-AS3	0.7244	0.6966	0.548	0.5228
BRK1	0.2156	0.293	0.1808	0.2406
RBM5	0.9602	0.7888	0.9326	0.6426
RBM6	0.2592	0.1472	0.1662	0.0953
UQCRC1	0.1256	0.1908	0.0947	0.1514
MAP4	0.5632	0.8164	0.4322	0.7356
IP6K2	0.518	0.5948	0.4642	0.5714
LRRFIP2	0.4016	0.309	0.3166	0.3356
PRKAR2A	0.1398	0.1936	0.0929	0.1366
CSPG5	0.263	0.3906	0.0579	0.1366
SCAP	0.3276	0.324	0.214	0.2686
WDR48	0.6394	0.8076	0.5542	0.7574
EIF1B	0.2132	0.3736	0.1674	0.3448
NKTR	0.6574	0.456	0.6542	0.4538
DHX30	0.667	0.652	0.4784	0.474
DYNC1LI1	0.0889	0.1874	0.0698	0.1872
OSBPL10	0.5178	0.6094	0.5562	0.6382
ITGA9	0.1534	0.141	0.0684	0.0683
GOLGA4	0.306	0.203	0.302	0.209
CTDSPL	0.9634	0.9518	0.9344	0.9144
FBXL2	0.764	0.7824	0.5976	0.6754
UBP1	0.2844	0.4078	0.073	0.1984
ANO10	0.147	0.1822	0.135	0.1646
STT3B	0.4042	0.4218	0.0841	0.0739
CLASP2	0.2248	0.2478	0.173	0.236
SNRK	0.025	0.0454	0.0322	0.0738
BSN	0.6638	0.5812	0.5544	0.4858
CAMKV	0.9084	0.9932	0.8276	0.9876
TRANK1	0.2298	0.4042	0.1458	0.3082
ENTPD3	0.2792	0.2134	0.0746	0.0549
CTNNB1	0.0183	0.0071	0.0154	0.0082
ULK4	0.1842	0.1912	0.0938	0.1414
MYRIP	0.3726	0.7078	0.294	0.6774
PDCD6IP	0.6492	0.7354	0.2752	0.5336
CMTM8	0.639	0.6708	0.5472	0.6066
OXSR1	0.9988	0.9918	0.9974	0.9782
ARPP21	0.6932	0.5076	0.4726	0.283
SMARCC1	0.9722	0.7702	0.97	0.7332
IP6K1	0.6724	0.9416	0.4476	0.8948
ARIH2	0.0143	0.0125	0.0279	0.0248
P4HTM	0.0926	0.0656	0.0103	0.0064
EPM2AIP1	0.0704	0.0894	0.0331	0.0464
TCAIM	0.0366	0.0391	0.0283	0.0322
SETD2	0.1668	0.1726	0.1568	0.1716
TRAK1	0.2962	0.1878	0.2688	0.1474
CNOT10	0.0399	0.036	0.0236	0.0245
CCK	0.0752	0.0379	0.0075	0.0012
RPL14	0.6436	0.7468	0.5588	0.6594
QRICH1	0.3098	0.4572	0.2768	0.4512
KIF9-AS1	0.1934	0.3258	0.1726	0.3132
TMA7	0.5286	0.7642	0.4122	0.7102
ITGA9-AS1	0.722	0.863	0.7064	0.8498
CACNA2D2	0.6684	0.4252	0.5406	0.2808
NISCH	0.8718	0.8874	0.7008	0.8004
DOCK3	0.8108	0.747	0.768	0.6996
CNTN3	0.0929	0.3002	0.0303	0.1742
GBE1	0.0212	0.0212	0.0291	0.0314
FRMD4B	0.038	0.0266	0.0199	0.0104
FOXP1	0.6646	0.4312	0.533	0.3602
SPCS1	0.0083	0.0179	0.0023	0.004
PDZRN3	0.1898	0.1288	0.056	0.04
PTPRG	0.7354	0.859	0.6986	0.8482
SLC25A26	0.6534	0.2958	0.6094	0.257
UBA3	0.0978	0.1104	0.0648	0.1
ARL6IP5	0.6308	0.75	0.6182	0.7474
TMF1	0.862	0.5544	0.7898	0.3792
LRTM1	0.2214	0.2072	0.0848	0.048
MAGI1	0.9806	0.9472	0.9722	0.9322
CACNA1D	0.4664	0.4972	0.393	0.4646
CACNA2D3	0.6298	0.6718	0.4968	0.5762
APPL1	0.185	0.1034	0.082	0.0833
RPL29	0.1818	0.299	0.122	0.2042
RYBP	0.345	0.8202	0.1054	0.7152
PPP4R2	0.158	0.2924	0.0768	0.2018
CADPS	0.104	0.0877	0.0933	0.0778
SYNPR	0.0026	0.0028	0.0036	0.0036
ATXN7	0.2636	0.4286	0.1516	0.378
PRICKLE2	0.0365	0.0648	0.0464	0.0773
SLMAP	0.1918	0.1268	0.1162	0.0914
PBRM1	0.553	0.5942	0.5574	0.5782
TASOR	0.07	0.2874	0.0418	0.3052
ARHGEF3	0.0088	0.0098	0.0073	0.0075
WDR82	0.142	0.157	0.0296	0.0374
PXK	0.0521	0.1039	0.0481	0.108
ROBO1	0.0304	0.0373	0.0431	0.0441
DENND6A	0.7646	0.681	0.7282	0.586
CADM2	0.049	0.0903	0.0339	0.0594
CCDC66	0.9838	0.8526	0.9736	0.7914
TAFA1	0.471	0.749	0.2324	0.6134
ROBO2	0.03	0.0215	0.0443	0.0317
MITF	0.3536	0.5832	0.3464	0.6006
ERC2	0.4342	0.5092	0.458	0.4796
FHIT	0.0733	0.0831	0.0619	0.0919
ADAMTS9-AS2	0.0701	0.0792	0.0334	0.0361
C3orf67-AS1	0.1298	0.1094	0.0205	0.0186
DCP1A	0.2038	0.1836	0.0856	0.1006
TBC1D23	0.1848	0.1466	0.1914	0.1506
SIDT1	0.243	0.3734	0.2154	0.3772
EPHA6	0.0534	0.065	0.083	0.0849
PCNP	0.5986	0.8608	0.5916	0.7934
GSK3B	0.3804	0.5574	0.1544	0.3904
ITGB5	0.6372	0.7566	0.4806	0.7124
CD200	0.1032	0.1182	0.0359	0.0599
ARL6	0.1316	0.1214	0.1684	0.1496
KPNA1	0.374	0.5638	0.1408	0.433
TFG	0.9334	0.8554	0.8726	0.7864
RPL24	0.7912	0.9956	0.7374	0.9944
CBLB	0.2646	0.233	0.2966	0.2446
BBX	0.0347	0.0572	0.0329	0.0554
SNX4	0.3668	0.1066	0.1058	0.1724
ATP6V1A	0.4956	0.3174	0.4672	0.272
SEC22A	0.0625	0.1392	0.0709	0.1678
NAA50	0.6238	0.845	0.4682	0.7886
SLC49A4	0.3242	0.2228	0.279	0.1964
SENP7	0.1606	0.3034	0.1982	0.2922
TAGLN3	0.1142	0.1502	0.1314	0.1584
STXBP5L	0.7792	0.9896	0.7676	0.9896
CHCHD6	0.0913	0.1396	0.077	0.133
KALRN	0.982	0.9688	0.967	0.9632
ZNF148	0.2102	0.3424	0.1238	0.2764
ALCAM	0.0963	0.0112	0.0752	0.0106
GAP43	0.2624	0.2862	0.2952	0.3184
ADCY5	0.0088	0.0123	0.0161	0.0194
IQCB1	0.4772	0.478	0.5076	0.5222
GOLGB1	0.9868	0.927	0.9874	0.9126
CCDC14	0.6156	0.4816	0.5314	0.4392
ZBTB20	0.3386	0.536	0.2538	0.452
CEP97	0.0469	0.3514	0.0206	0.3468
CMSS1	0.1648	0.2176	0.2128	0.2606
LSAMP	0.0385	0.0493	0.0418	0.0486
CD47	0.2816	0.3536	0.0933	0.1702
DZIP3	0.5688	0.3764	0.5094	0.315
SLC12A8	0.8988	0.8474	0.8554	0.6512
_ENSG00000239268	0.0727	0.0922	0.0611	0.0785
LSAMP-AS1	0.1524	0.259	0.0653	0.0766
_ENSG00000242299	0.458	0.6454	0.421	0.5938
LINC00882	0.816	0.791	0.7834	0.7456
ATP2C1	0.2294	0.5574	0.1876	0.5104
PIK3CB	0.0673	0.0266	0.035	0.0206
ATP1B3	0.011	0.0096	0.0043	0.0059
HLTF	0.9296	0.8666	0.92	0.8636
PPP2R3A	0.2462	0.3268	0.1206	0.213
MGLL	0.428	0.5314	0.4428	0.5412
RAB7A	0.0235	0.0156	0.0204	0.0124
RNF13	0.7384	0.3548	0.6594	0.2372
ARMC8	0.0186	0.0081	0.0082	0.0043
CEP70	0.3116	0.1928	0.29	0.1832
SLC25A36	0.9708	0.7656	0.9084	0.5676
TFDP2	0.3322	0.2446	0.2064	0.1504
XRN1	0.2666	0.1642	0.2426	0.152
PODXL2	0.9938	0.7958	0.9824	0.6148
STAG1	0.2718	0.2382	0.2316	0.21
SERP1	0.2122	0.1778	0.1066	0.0931
DNAJC13	0.8668	0.757	0.7818	0.7212
TMEM108	0.0646	0.1026	0.0905	0.135
MED12L	0.2964	0.435	0.348	0.4904
TRPC1	0.1706	0.1176	0.2126	0.1434
MBNL1	0.0846	0.0816	0.0864	0.0773
PLOD2	0.2378	0.1714	0.1282	0.0812
RAB6B	0.5972	0.5354	0.5364	0.463
EPHB1	0.5218	0.9198	0.2644	0.8862
RASA2	0.444	0.7358	0.2914	0.677
CLSTN2	0.6896	0.7366	0.545	0.685
U2SURP	0.5006	0.3392	0.3488	0.1912
RYK	0.1686	0.6614	0.123	0.5674
RPN1	0.8582	0.9254	0.856	0.9312
SLC35G2	0.539	0.9762	0.4696	0.9234
TMCC1	0.2012	0.416	0.073	0.2788
DHX36_ENSG00000174953	0.3146	0.2398	0.0862	0.1028
ATR	0.1534	0.1288	0.0876	0.087
GK5	0.4006	0.2252	0.348	0.148
ZBTB38	0.7806	0.909	0.7484	0.9134
DIPK2A	0.922	0.8962	0.8948	0.8696
SLC9A9	0.2548	0.209	0.2064	0.163
CEP63	0.123	0.1904	0.137	0.1936
CPNE4	0.4336	0.4258	0.4302	0.412
TSC22D2	0.2154	0.2034	0.0772	0.0737
SELENOT	0.606	0.6966	0.4692	0.5534
_ENSG00000240086	0.4954	0.7246	0.3984	0.6772
_ENSG00000248932	0.6278	0.5334	0.411	0.356
SEC62	0.6772	0.813	0.6178	0.7684
SLC7A14	0.1444	0.1884	0.0367	0.1038
MCF2L2	0.5642	0.7048	0.3826	0.5916
USP13	0.4114	0.4214	0.3656	0.3454
ATP11B	0.2968	0.5334	0.1872	0.4452
DGKG	0.2322	0.2266	0.0507	0.0933
MAP3K13	0.466	0.374	0.3616	0.2666
FNDC3B	0.1748	0.0622	0.1752	0.0572
MCCC1	0.8666	0.8228	0.8078	0.7812
DNAJB11	0.1122	0.1674	0.0853	0.1362
FXR1	0.0329	0.0249	0.0333	0.0266
PEX5L	0.5242	0.6724	0.4812	0.6324
ABCC5	0.09	0.0885	0.0967	0.0931
KLHL24	0.0162	0.0137	0.0169	0.0124
PLCH1	0.0503	0.0377	0.0572	0.0533
PIK3CA	0.0448	0.0637	0.049	0.0604
TRA2B	0.877	0.5576	0.769	0.3366
NCEH1	0.1017	0.0533	0.0654	0.0304
EIF2B5	0.0692	0.063	0.0296	0.0209
TNIK	0.0015	0.0021	0.0028	0.0056
VPS8	0.1338	0.0801	0.1046	0.0442
SERPINI1	0.9516	0.7684	0.916	0.67
PRKCI	0.3014	0.3556	0.1084	0.1354
PPM1L	0.207	0.36	0.178	0.3248
GMPS	0.184	0.3096	0.026	0.1586
TTC14	0.8728	0.9942	0.837	0.9912
YEATS2	0.251	0.1734	0.2306	0.1528
SENP2	0.8388	0.5494	0.773	0.3558
NMD3	0.0172	0.0167	0.0057	0.0079
KCNAB1	0.8852	0.941	0.8968	0.9382
NLGN1	0.0193	0.022	0.0261	0.0291
MFN1	0.709	0.7802	0.6228	0.8134
ZMAT3	0.126	0.1224	0.0259	0.0186
PHC3	0.058	0.0325	0.0735	0.0454
RSRC1	0.4534	0.5926	0.5012	0.616
TBL1XR1	0.0893	0.076	0.0108	0.0057
NAALADL2	0.3804	0.14	0.221	0.0384
KPNA4	0.1218	0.0616	0.0031	0.0033
KCNMB2-AS1	0.0582	0.0877	0.0178	0.0205
SOX2-OT	0.8802	0.6554	0.8558	0.6192
LINC01322	0.4344	0.1824	0.1262	0.0262
ETV5	0.446	0.4024	0.3518	0.315
TNK2	0.9146	0.886	0.747	0.7232
RNF4	0.207	0.1788	0.0977	0.0935
CRMP1	0.515	0.6054	0.3172	0.4388
ST6GAL1	0.5068	0.6254	0.4336	0.5662
PPP2R2C	0.2812	0.2796	0.2728	0.274
DLG1	0.1496	0.1888	0.1288	0.1606
ADD1	0.2786	0.3374	0.1542	0.231
NSD2	0.1798	0.2308	0.138	0.1844
FGF12	0.0812	0.0884	0.1098	0.1024
ACAP2	0.5426	0.9394	0.5402	0.9378
SENP5	0.0468	0.0713	0.0637	0.1016
FAM193A	0.1076	0.1258	0.0692	0.0807
GRK4	0.0563	0.0722	0.0424	0.0466
ATP13A3	0.1522	0.1284	0.0385	0.0491
LPP	0.8732	0.9352	0.8514	0.921
RUBCN	0.0244	0.039	0.0189	0.0362
JAKMIP1	0.373	0.5478	0.3138	0.5026
EIF4A2	0.4386	0.2548	0.4358	0.2816
SST	0.0161	0.0245	0.015	0.0285
CTBP1	0.4056	0.6518	0.1554	0.4632
ZFYVE28	0.1742	0.162	0.1124	0.115
BDH1_ENSG00000161267	0.0136	0.0169	0.0187	0.0247
UBXN7	0.807	0.4648	0.7808	0.3606
ABLIM2	0.0448	0.0627	0.0478	0.0586
NSG1	0.1556	0.21	0.1778	0.2002
CPLX1	0.5328	0.4012	0.2086	0.1476
ATP5ME	0.0496	0.0312	0.0563	0.0371
KIAA0232	0.3358	0.3102	0.1796	0.2024
MRFAP1	0.011	0.0352	0.0128	0.039
PAK2	0.8706	0.8966	0.837	0.9098
RPL35A	0.6612	0.8608	0.564	0.8112
NELFA	0.0063	0.0065	0.0036	0.0026
NAT8L	0.6922	0.8366	0.4184	0.7076
LRCH3	0.0791	0.0933	0.0388	0.0583
AFAP1	0.0776	0.055	0.0787	0.0546
HTT	0.6954	0.8252	0.5168	0.7048
OPA1	0.1898	0.222	0.1172	0.1462
_ENSG00000214135	0.0772	0.1386	0.0737	0.1332
MUC20-OT1_ENSG00000242086	0.9206	0.856	0.9046	0.82
C4orf48	0.6448	0.4976	0.2756	0.1372
STX18-AS1	0.274	0.2694	0.1658	0.1856
_ENSG00000249592	0.8684	0.5934	0.8618	0.5836
SLC30A9	0.0076	0.0159	0.0183	0.0552
BOD1L1	0.0774	0.119	0.0301	0.0311
FAM184B	0.0266	0.0212	0.0142	0.0088
LIMCH1	0.0289	0.03	0.0439	0.0433
FRYL	0.5078	0.2654	0.4882	0.2394
UBE2K	0.463	0.2912	0.2872	0.2468
SEL1L3	0.3234	0.2686	0.3112	0.2612
GABRA4	0.1302	0.12	0.0726	0.0672
OCIAD1	0.2138	0.4856	0.2154	0.4912
DHX15	0.4046	0.5842	0.3374	0.6078
TBC1D19	0.1828	0.346	0.0434	0.1974
STIM2	0.461	0.321	0.2176	0.159
KLHL5	0.7538	0.7598	0.7718	0.775
PPARGC1A	0.319	0.1484	0.2148	0.0663
FBXL5	0.3782	0.4252	0.244	0.3636
PDS5A	0.7772	0.8738	0.744	0.8466
ATP8A1	0.1218	0.14	0.0524	0.075
CPEB2	0.1502	0.191	0.0257	0.0591
SLIT2	0.6214	0.371	0.6242	0.3694
QDPR	0.48	0.5088	0.3282	0.4652
GABRA2	0.0538	0.069	0.0412	0.0527
UCHL1	0.0295	0.0179	0.0069	0.0042
WDR19	0.3844	0.4598	0.204	0.2826
RAB28	0.0549	0.0397	0.0575	0.0405
GABRB1	0.0315	0.0495	0.0376	0.0514
SMIM14	0.2936	0.4534	0.303	0.4458
APBB2	0.4062	0.7014	0.3954	0.6902
RBPJ	0.044	0.1082	0.0338	0.1296
LDB2	0.0401	0.0322	0.0245	0.0194
TAPT1	0.2102	0.703	0.086	0.681
PCDH7	0.3008	0.1362	0.2108	0.0811
LCORL	0.0053	0.0065	0.01	0.0111
KCTD8	0.4124	0.3494	0.4222	0.3398
KCNIP4_ENSG00000185774	0.085	0.1292	0.0626	0.0434
KLF3-AS1	0.8542	0.8854	0.859	0.8922
TAPT1-AS1	0.0117	0.0119	0.018	0.0187
RUFY3	0.0119	0.0114	0.014	0.022
UBA6	0.3484	0.6018	0.252	0.4756
POLR2B	0.9656	0.7472	0.967	0.7764
LNX1	0.8756	0.8778	0.891	0.8588
YTHDC1_ENSG00000083896	0.2746	0.2412	0.0638	0.056
EXOC1	0.639	0.7502	0.3814	0.6526
DCUN1D4	0.1804	0.1868	0.1698	0.18
NMU	0.0934	0.0892	0.1238	0.1108
CRACD	0.4102	0.5692	0.2682	0.4702
CCNI	0.8618	0.905	0.8506	0.8716
ANKRD17	0.0636	0.0521	0.0586	0.0363
TMEM165	0.0898	0.0686	0.0108	0.0223
CLOCK	0.012	0.0122	0.0097	0.0074
HNRNPD	0.0428	0.0271	0.0017	0.0013
