gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CNTN4	0.2614	0.4016	0.2356	0.3964
RBMS3	0.831	0.9306	0.8366	0.9232
IQSEC1	0.0242	0.024	0.0106	0.0164
CAND2	0.134	0.1104	0.073	0.0568
RPL32	0.33	0.4678	0.2964	0.4044
ITPR1	0.662	0.7236	0.6088	0.6722
THRB	0.0176	0.0247	0.0108	0.0191
NGLY1	0.6062	0.6094	0.4122	0.3622
ZNF385D	0.0395	0.0355	0.0196	0.0156
TSEN2	0.8254	0.9546	0.692	0.9152
XPC	0.0189	0.0191	0.0127	0.0115
CCDC174	0.562	0.7456	0.4016	0.6384
OXNAD1	0.5918	0.8104	0.3654	0.704
PLCL2	0.5888	0.5652	0.5424	0.5072
LHFPL4	0.4246	0.3732	0.405	0.3464
SEC13	0.1716	0.2908	0.0878	0.1334
ATP2B2	0.2182	0.1686	0.1552	0.1314
SYN2	0.0447	0.0483	0.021	0.0211
SNED1	0.639	0.5082	0.4406	0.3198
NEK10	0.5882	0.6206	0.3608	0.4802
AZI2	0.338	0.4352	0.3016	0.3844
CRELD1	0.3008	0.38	0.358	0.4282
PRRT3	0.7168	0.6308	0.6078	0.5078
SETD5	0.968	0.9716	0.9484	0.8962
SEPTIN2	0.1552	0.4266	0.1152	0.3854
ING5	0.7338	0.6606	0.6206	0.537
ATG4B	7e-04	0.001	2e-04	0.0018
UBE2E1	0.1614	0.2776	0.0823	0.2216
LSM3	0.6052	0.6266	0.4822	0.5374
TADA3	0.8348	0.6732	0.7906	0.6166
COPS9	0.7244	0.978	0.7228	0.9756
NR1D2	0.3704	0.48	0.3754	0.4784
RPL15	0.4856	0.4922	0.4274	0.431
LRRN1	0.0365	0.0414	0.009	0.0113
THAP4	0.4106	0.4098	0.4046	0.3896
NR2C2	0.0443	0.0395	0.0081	0.0521
LRRC3B	0.2044	0.4398	0.0319	0.2138
UBE2E2	0.7672	0.9414	0.7164	0.9432
CIDECP1	0.3902	0.4804	0.2514	0.3636
CMC1	0.8592	0.8672	0.8344	0.845
SRGAP3	0.3744	0.4826	0.3598	0.4636
GRM7	0.1354	0.198	0.0706	0.1236
HRH1	0.351	0.2722	0.3814	0.2864
ATG7	0.1446	0.1744	0.1001	0.126
NKIRAS1	0.1498	0.2642	0.14	0.2308
ZCWPW2	0.3192	0.4352	0.1064	0.301
ANKRD28	0.2384	0.2218	0.2298	0.2448
COLQ	0.4008	0.3126	0.1008	0.081
METTL6	0.8176	0.7902	0.773	0.756
THUMPD3-AS1	0.9968	0.9298	0.9956	0.8896
LINC01881	0.1012	0.0717	0.0269	0.0189
_ENSG00000223727	0.0903	0.1852	0.0189	0.0694
LINC01266	0.2238	0.424	0.1216	0.265
_ENSG00000225521	0.5396	0.5708	0.3558	0.3362
FGD5-AS1	0.0953	0.1156	0.0778	0.1074
LMCD1-AS1	0.1822	0.2874	0.0804	0.1592
SATB1-AS1	0.4758	0.3456	0.4396	0.3078
_ENSG00000233912	0.7626	0.9118	0.558	0.794
_ENSG00000235978	0.814	0.7598	0.6622	0.6262
GRM7-AS1	0.8954	0.7018	0.8166	0.5082
_ENSG00000237838	0.0847	0.0509	0.0369	0.0121
BRK1	0.854	0.9046	0.8462	0.8976
RBM5	0.3992	0.4084	0.19	0.2748
RBM6	0.1958	0.2738	0.1238	0.204
SS18L2	0.7504	0.9338	0.685	0.9166
UQCRC1	0.6874	0.5214	0.6452	0.4798
ABHD5	0.7268	0.6716	0.6276	0.5618
LARS2	0.3338	0.3436	0.1918	0.2888
MAP4	0.4636	0.53	0.324	0.4186
ACAA1	0.0867	0.0393	0.0036	0.0024
RHOA	0.353	0.5534	0.2946	0.5122
IP6K2	0.8636	0.8558	0.778	0.7614
MLH1	0.5514	0.5298	0.4794	0.477
KIF9	0.2284	0.2184	0.0932	0.0807
CMTM6	0.7878	0.7398	0.6438	0.6076
LRRFIP2	0.4364	0.3722	0.3362	0.3074
SEC22C	0.9268	0.8058	0.9132	0.7718
XYLB	0.15	0.1748	0.1124	0.1172
PRKAR2A	0.1076	0.0935	0.0718	0.0589
USP4	0.3936	0.4992	0.2362	0.4018
GNAI2	0.853	0.942	0.8236	0.922
TUSC2	0.9394	0.8848	0.9036	0.8572
CSPG5	0.5242	0.7796	0.3598	0.7296
KLHL18	0.2666	0.35	0.2366	0.3166
SCAP	0.1628	0.2732	0.1244	0.2628
WDR48	0.3382	0.5276	0.2548	0.4822
EIF1B	0.6826	0.512	0.6682	0.496
VIPR1	0.4042	0.254	0.419	0.2488
NKTR	0.659	0.564	0.6844	0.6052
DHX30	0.9024	0.9664	0.8636	0.9464
DYNC1LI1	0.0335	0.0124	0.0246	0.0148
OSBPL10	0.3194	0.4434	0.2756	0.4004
ITGA9	0.7918	0.8102	0.6368	0.7604
GOLGA4	0.351	0.1928	0.3866	0.2224
CTDSPL	0.917	0.9814	0.8938	0.982
TCTA	0.0615	0.0704	0.0485	0.0599
GPD1L	0.1616	0.2674	0.0763	0.1856
FBXL2	0.5292	0.8432	0.4126	0.7976
UBP1	0.3304	0.4118	0.1258	0.2198
EXOG	0.704	0.694	0.5072	0.5578
ANO10	0.1368	0.1072	0.1338	0.0959
CCDC12	0.1846	0.1816	0.2114	0.2036
STT3B	0.3648	0.3372	0.0893	0.0861
CLASP2	0.9432	0.8874	0.9254	0.8588
SNRK	0.1558	0.198	0.0401	0.0395
ZDHHC3	0.0262	0.028	0.0289	0.0371
LZTFL1	0.0197	0.0442	0.0194	0.0405
LRRC2	0.0921	0.0496	0.0156	0.0092
ELP6	0.303	0.4286	0.2314	0.3584
ZNF589	0.7562	0.6452	0.7272	0.593
SHISA5	0.7108	0.9852	0.659	0.9856
BSN	0.504	0.519	0.4486	0.4734
RNF123	0.0141	0.0095	0.0118	0.0098
CAMKV	0.3056	0.4446	0.1858	0.3208
TRANK1	0.6774	0.9916	0.5798	0.9828
TTC21A	0.836	0.9674	0.7174	0.948
RPSA	0.5692	0.6284	0.4562	0.5056
ENTPD3	0.4334	0.3084	0.165	0.0902
CTNNB1	0.05	0.0393	0.0179	0.0179
ULK4	0.2296	0.2598	0.154	0.1878
MYRIP	0.8898	0.8642	0.8984	0.8508
PDCD6IP	0.52	0.5466	0.0544	0.087
GLB1	0.0545	0.1276	0.0037	0.0204
OXSR1	0.659	0.5748	0.6002	0.5372
ARPP21	0.5598	0.5104	0.2136	0.2374
DAG1	0.9896	0.8968	0.9864	0.8816
SMARCC1	0.9822	0.9204	0.9812	0.876
SUSD5	0.7854	0.8822	0.7776	0.8956
IP6K1	0.6556	0.5568	0.4928	0.4038
ARIH2	0.1332	0.2518	0.0997	0.2382
WDR6	0.5646	0.7748	0.4796	0.7298
P4HTM	0.179	0.1132	0.0745	0.0321
EPM2AIP1	0.0162	0.0343	0.0138	0.0266
TCAIM	0.4796	0.6418	0.3516	0.5082
SETD2	0.0475	0.0819	0.0491	0.093
TRAK1	0.2132	0.2462	0.1482	0.1918
CNOT10	0.1644	0.234	0.0389	0.1046
ZNF445	0.2202	0.1708	0.187	0.1946
ZNF197_ENSG00000186448	0.7558	0.7588	0.6218	0.6762
CCK	0.238	0.1638	0.159	0.0885
C3orf62	0.5678	0.4424	0.314	0.2422
RPL14	0.3586	0.4492	0.2602	0.3416
QRICH1	0.9414	0.3234	0.9234	0.1806
SACM1L	0.1152	0.2304	0.0886	0.1954
LINC01811	0.2736	0.5248	0.2632	0.5324
KIF9-AS1	0.0559	0.1144	0.0292	0.0831
_ENSG00000230084	0.9546	0.9342	0.9022	0.8578
TMA7	0.3332	0.3958	0.2656	0.3484
GPX1	0.7308	0.6572	0.6722	0.6152
ITGA9-AS1	0.7592	0.7742	0.6812	0.7202
ZKSCAN7-AS1_ENSG00000236869	0.7398	0.7662	0.5734	0.6312
TMEM158	0.4178	0.4724	0.1896	0.2422
_ENSG00000261786	0.8338	0.9278	0.8248	0.922
EIF1B-AS1	0.5928	0.5178	0.2774	0.215
NISCH	0.951	0.785	0.9328	0.6956
EPHA3	0.2212	0.339	0.0765	0.191
CHMP2B	0.6202	0.8068	0.547	0.7756
DOCK3	0.4334	0.3602	0.4152	0.355
PCBP4	0.5688	0.3304	0.258	0.0791
CNTN3	0.0625	0.1002	0.0126	0.0563
SELENOK	0.2648	0.4094	0.2528	0.3466
C3orf14	0.5252	0.4392	0.4116	0.2864
GBE1	0.332	0.4532	0.2812	0.4548
FRMD4B	0.0288	0.0269	0.0036	0.0037
FOXP1	0.8002	0.8106	0.7512	0.7662
SPCS1	0.062	0.1702	0.0585	0.1408
NEK4	0.6994	0.6966	0.4342	0.519
PDZRN3	0.1702	0.156	0.1012	0.0822
FLNB	0.7838	0.931	0.7094	0.9114
PTPRG	0.1362	0.2718	0.13	0.2824
SLC25A26	0.207	0.2514	0.0624	0.1496
UBA3	0.726	0.7338	0.61	0.63
ARL6IP5	0.5804	0.502	0.6068	0.5358
TMF1	0.5044	0.66	0.4724	0.6228
LRTM1	0.9782	0.9438	0.9504	0.8804
DCAF1	0.5414	0.5866	0.3044	0.4702
MAGI1	0.2504	0.2006	0.2212	0.1724
CACNA1D	0.5078	0.467	0.4454	0.3954
CACNA2D3	0.5968	0.635	0.5586	0.6096
APPL1	0.738	0.4884	0.7346	0.5238
RPL29	0.9798	0.9498	0.972	0.9326
CGGBP1	0.4186	0.3476	0.3656	0.3268
EIF4E3	0.0624	0.0565	0.0061	0.0082
RYBP	0.5614	0.7004	0.3102	0.5184
PPP4R2	0.0436	0.1338	0.0381	0.1188
CADPS	0.9568	0.9688	0.9478	0.9602
SYNPR	0.2382	0.2764	0.2146	0.2688
THOC7	0.8008	0.509	0.7922	0.501
ATXN7	0.9372	0.8754	0.9398	0.8302
PRICKLE2	0.9546	0.9446	0.9152	0.9198
SLMAP	0.6664	0.3936	0.5986	0.3496
ABHD6	0.7326	0.9842	0.662	0.9868
C3orf67	0.7518	0.7432	0.5044	0.5762
TKT	0.7678	0.6346	0.7344	0.5748
SFMBT1	0.5176	0.5524	0.2288	0.3956
GNL3	0.8334	0.6872	0.7528	0.577
PBRM1	0.434	0.5928	0.4032	0.5736
TASOR	0.0649	0.151	0.0573	0.1482
ARHGEF3	0.0575	0.0367	0.0504	0.0327
RAD54L2	0.079	0.074	0.0468	0.0428
GRM2	0.9674	0.9814	0.9404	0.963
WDR82	0.1736	0.2962	0.059	0.1454
SMIM4	0.6266	0.4812	0.3362	0.245
PDHB	0.9442	0.7804	0.957	0.7726
PXK	0.0042	0.0743	0.0025	0.0812
ARF4	0.977	0.735	0.9724	0.7022
ARL13B	0.5126	0.3506	0.4906	0.3194
ROBO1	0.132	0.1842	0.0764	0.124
DENND6A	0.3434	0.1522	0.2538	0.1822
CADM2	0.1292	0.1896	0.0731	0.1286
NSUN3	0.732	0.8984	0.652	0.8606
C3orf38	0.0428	0.0705	0.0458	0.0769
CCDC66	0.7408	0.7132	0.6148	0.5968
TAFA1	0.2316	0.359	0.106	0.2062
PROS1	0.3972	0.5198	0.3368	0.482
ROBO2	0.7112	0.7066	0.4986	0.5028
ERC2	0.9136	0.9244	0.9018	0.9196
FHIT	0.5708	0.7092	0.499	0.6588
_ENSG00000224479	0.4214	0.4806	0.1462	0.3128
ZNF717	0.3054	0.1792	0.1058	0.0604
LINC02008	0.7014	0.7298	0.5778	0.6504
DENND6A-AS1	0.704	0.616	0.473	0.2816
ENPP7P2	0.4552	0.389	0.2292	0.2344
ADAMTS9-AS1	0.736	0.723	0.6216	0.5952
PTPRG-AS1	0.5022	0.5472	0.22	0.3058
ADAMTS9-AS2	0.0439	0.1678	0.0137	0.0803
C3orf67-AS1	0.3392	0.4218	0.1538	0.2652
_ENSG00000272710	0.4804	0.4724	0.4142	0.4344
DCP1A	0.8056	0.8244	0.6528	0.654
_ENSG00000281392	0.0249	0.0261	0.0297	0.0388
TBC1D23	0.9238	0.928	0.9158	0.9338
DCBLD2	0.4632	0.866	0.398	0.8776
ST3GAL6	0.6928	0.4352	0.6086	0.3358
PDIA5	0.306	0.2268	0.2098	0.147
NDUFB4	0.99	0.8966	0.9886	0.8586
MYLK	0.0292	0.0203	0.0241	0.0165
ZBTB11	0.604	0.5918	0.3802	0.476
ZXDC	0.1518	0.1974	0.056	0.0897
SIDT1	0.2632	0.1584	0.2158	0.1302
CRYBG3	0.5616	0.5128	0.4486	0.4144
EPHA6	0.0067	0.0036	0.0051	0.0027
CPOX	0.3924	0.6204	0.3762	0.6088
CLDND1	0.3342	0.557	0.2254	0.4832
PCNP	0.111	0.133	0.141	0.1562
SEMA5B	0.6888	0.4346	0.6688	0.4202
GSK3B	0.7712	0.834	0.5774	0.7012
CD200	0.0723	0.0785	0.0351	0.0484
TIMMDC1	0.445	0.31	0.3164	0.1938
ARL6	0.1264	0.1554	0.1308	0.1698
FAM162A	0.3042	0.457	0.2858	0.4426
KPNA1	0.2348	0.2448	0.0335	0.0482
TFG	0.6118	0.248	0.1974	0.0368
RPL24	0.1852	0.275	0.1506	0.2068
CBLB	0.4018	0.6552	0.4194	0.6672
BBX	0.0164	0.0112	0.0155	0.0255
IFT57	0.5496	0.6054	0.4376	0.5378
UMPS	0.781	0.9364	0.7514	0.92
SNX4	0.1482	0.2444	0.0592	0.1204
SLC41A3	0.2508	0.3742	0.2166	0.3336
PLXNA1	0.691	0.4972	0.4868	0.2378
ATP6V1A	0.6	0.561	0.5988	0.5454
SEC22A	0.1346	0.1764	0.0288	0.0757
NAA50	0.2424	0.2188	0.1784	0.1596
SLC49A4	0.8694	0.7546	0.8284	0.7124
SENP7	0.9264	0.9328	0.8628	0.9132
COX17	0.8236	0.7682	0.787	0.745
NXPE3	0.2816	0.1782	0.1746	0.0993
TAGLN3	0.9458	0.8368	0.931	0.807
RABL3	0.2156	0.2886	0.2186	0.2886
IGSF11	0.4182	0.9656	0.2988	0.9362
OSBPL11	0.1984	0.1596	0.209	0.1524
STXBP5L	0.4576	0.4066	0.4388	0.3874
QTRT2	0.0768	0.1384	0.036	0.1006
TOMM70	0.241	0.1938	0.1948	0.1454
CHCHD6	0.1934	0.2436	0.1628	0.2252
KALRN	0.5962	0.7604	0.5574	0.7454
POGLUT1	0.0363	0.0884	7e-04	0.0035
LRRC58	0.6028	0.5182	0.3366	0.2836
CIP2A	0.1062	0.17	0.0286	0.0577
NEPRO	0.8908	0.8142	0.8938	0.7782
SPICE1	0.76	0.818	0.587	0.7268
CCDC191	0.8568	0.913	0.8064	0.8958
ZNF148	0.4166	0.4894	0.28	0.4156
FILIP1L	0.4358	0.3638	0.1958	0.0931
ALCAM	0.7602	0.6002	0.7614	0.5892
GAP43	0.2656	0.3964	0.2822	0.4248
ADCY5	0.0312	0.0399	0.0229	0.027
IQCB1	0.3408	0.4222	0.1162	0.298
GOLGB1	0.7002	0.566	0.6782	0.5162
TRMT10C	0.8276	0.9824	0.7954	0.9876
CCDC14	0.4184	0.4406	0.1236	0.1604
USF3	0.2048	0.1638	0.2252	0.1722
NECTIN3	0.3866	0.3434	0.1324	0.101
GRAMD1C	0.9074	0.9016	0.836	0.8608
ZBTB20	0.5306	0.4876	0.4376	0.4184
CEP97	0.0112	0.0584	0.0045	0.0455
CMSS1	0.0955	0.1712	0.0886	0.1648
ZDHHC23	0.1654	0.1444	0.1092	0.0808
LSAMP	0.299	0.3844	0.2002	0.2836
CD47	0.1608	0.1998	0.05	0.0894
TXNRD3	0.5512	0.6922	0.3044	0.592
DZIP3	0.9946	0.9768	0.9944	0.9702
HACD2	0.1634	0.0887	0.0639	0.0091
CFAP44	0.3022	0.4958	0.2	0.3982
SLC12A8	0.5308	0.5774	0.2878	0.3794
_ENSG00000239268	0.39	0.5116	0.3036	0.416
LSAMP-AS1	0.544	0.5064	0.3668	0.206
ENPP7P4	0.4066	0.3864	0.3302	0.3166
LINC02614	0.2522	0.2198	0.1564	0.1302
LINC00903	0.7084	0.6204	0.5228	0.346
_ENSG00000242029	0.44	0.3848	0.23	0.1832
NECTIN3-AS1	0.5736	0.4312	0.545	0.4266
_ENSG00000242299	0.4906	0.5616	0.4448	0.502
LINC00882	0.9132	0.7864	0.8626	0.6746
_ENSG00000243276	0.7706	0.942	0.5998	0.899
DUBR	0.1248	0.102	0.1168	0.1048
_ENSG00000272840	0.479	0.287	0.4514	0.242
PLXND1	0.6538	0.644	0.4794	0.5402
ATP2C1	0.2176	0.625	0.1046	0.5452
WWTR1	0.2914	0.2492	0.0552	0.0952
PIK3CB	0.1104	0.0822	0.0442	0.0399
ATP1B3	0.0123	0.0088	0.0017	0.0033
HLTF	0.6938	0.6114	0.6688	0.5606
PPP2R3A	0.9612	0.9008	0.9356	0.8576
MGLL	0.079	0.1496	0.0562	0.1098
RAB7A	0.175	0.333	0.1968	0.3556
UBA5	0.4284	0.2968	0.241	0.1788
RNF13	0.8296	0.9024	0.798	0.8798
TF	0.023	0.0243	0.0028	0.0042
PCCB	0.6152	0.4712	0.4818	0.3366
ARMC8	0.0608	0.026	3e-04	3e-04
CEP70	0.668	0.7826	0.6402	0.772
SLC25A36	0.9722	0.6818	0.9338	0.4178
RNF7	0.6316	0.9204	0.6114	0.9148
TFDP2	0.969	0.8788	0.9476	0.8222
XRN1	0.3982	0.2126	0.4176	0.2454
ABTB1	0.3406	0.3832	0.1844	0.2808
PODXL2	0.9008	0.8602	0.8524	0.8124
NEK11	0.1008	0.0569	0.014	0.0258
MRPL3	0.221	0.2024	0.198	0.171
COMMD2	0.4908	0.46	0.2284	0.1712
STAG1	0.235	0.1958	0.1678	0.1604
SERP1	0.7036	0.7412	0.5494	0.6094
PLS1	0.6684	0.6818	0.4626	0.4686
MBD4	0.1418	0.165	0.1472	0.1842
EEFSEC	0.4318	0.3638	0.2556	0.2554
DNAJC13	0.5654	0.4378	0.4034	0.3904
SRPRB	0.3518	0.4914	0.3594	0.5048
TMEM108	0.3098	0.6004	0.2502	0.5578
MED12L	0.191	0.2432	0.1812	0.2412
EIF2A	0.9762	0.94	0.9652	0.8902
TRPC1	0.3646	0.4448	0.3892	0.4552
IGSF10	0.3276	0.2774	0.0751	0.0524
MBNL1	0.0551	0.0516	0.0584	0.0613
RAB6B	0.359	0.3354	0.3022	0.2812
EPHB1	0.4678	0.4974	0.2152	0.3422
PXYLP1	0.5872	0.7106	0.5082	0.6706
RASA2	0.9026	0.7784	0.8762	0.7318
NCK1	0.698	0.4976	0.4612	0.3048
MRAS	0.5598	0.6598	0.5366	0.6312
CLSTN2	0.109	0.1262	0.046	0.0402
U2SURP	0.3598	0.288	0.2542	0.2026
TOPBP1	0.0728	0.0235	0.0082	0.0027
RYK	0.0614	0.0595	0.0502	0.0542
RPN1	0.5286	0.721	0.5094	0.7246
IFT122	0.4974	0.5048	0.4258	0.3922
SLC35G2	0.5334	0.536	0.3584	0.4022
CNBP	0.26	0.2862	0.2278	0.264
TMCC1	0.64	0.531	0.6546	0.5104
MSL2	0.1396	0.1082	0.0746	0.0895
P2RY14	0.6928	0.6424	0.482	0.329
DHX36_ENSG00000174953	0.7384	0.7492	0.63	0.6698
ATR	0.0684	0.0311	0.0189	0.0142
GK5	0.555	0.6632	0.583	0.6592
MRPS22	0.297	0.3514	0.062	0.1432
RUVBL1	0.6944	0.637	0.528	0.448
ZBTB38	0.2928	0.2934	0.1712	0.163
ACAD9	0.7702	0.8048	0.7356	0.7902
NME9	0.9618	0.8686	0.9186	0.6836
DIPK2A	0.2482	0.3042	0.2002	0.2216
SIAH2	0.7238	0.5862	0.6768	0.502
COPG1	0.6292	0.8142	0.5902	0.8056
SLC9A9	0.272	0.2332	0.0867	0.0871
CEP63	0.2676	0.342	0.2286	0.3094
HMCES	0.5686	0.708	0.527	0.6818
COPB2	0.7848	0.6294	0.6538	0.4872
CPNE4	0.4028	0.3918	0.3614	0.3156
TSC22D2	0.3942	0.6714	0.2972	0.6118
PIK3R4	0.0502	0.0327	0.0232	0.0209
SELENOT	0.2368	0.1952	0.211	0.1366
ANKUB1	0.6092	0.5068	0.3874	0.2558
INHCAP	0.9716	0.9896	0.9492	0.9836
_ENSG00000248932	0.8158	0.949	0.7082	0.931
_ENSG00000249417	0.2058	0.1574	0.0267	0.014
_ENSG00000250608	0.0144	0.0346	0.021	0.0551
RPL32P3	0.8814	0.9176	0.8176	0.883
SEC62	0.4722	0.4198	0.4004	0.3452
SLC7A14	0.0013	0.0015	0.0038	0.0056
CLDN11	0.257	0.1624	0.0842	0.0381
DCUN1D1	0.0072	0.0071	0.0048	0.0052
MCF2L2	0.5636	0.4222	0.5102	0.3986
USP13	0.6984	0.855	0.6752	0.8336
ATP11B	0.1196	0.1304	0.0613	0.0712
DGKG	0.787	0.9188	0.5746	0.8962
MAP3K13	0.213	0.1972	0.1314	0.139
FNDC3B	0.5838	0.3694	0.6208	0.415
MCCC1	0.9576	0.9772	0.9094	0.9602
DNAJB11	0.7472	0.6864	0.738	0.6842
PDCD10	0.5412	0.3354	0.2526	0.1384
FXR1	0.024	0.0512	0.0295	0.0628
GNB4	0.9698	0.6782	0.9588	0.447
PEX5L	0.6852	0.5716	0.552	0.4362
ABCC5	0.1452	0.1084	0.1474	0.092
KLHL24	0.0104	0.0063	0.0104	0.008
PLCH1	0.749	0.8748	0.7084	0.8334
RARRES1	0.4102	0.3624	0.1894	0.112
MFSD1	0.375	0.508	0.2508	0.4108
PIK3CA	0.0734	0.0821	0.077	0.0755
NDUFB5	0.7162	0.5162	0.6906	0.4532
TRA2B	0.767	0.6544	0.6558	0.544
SKIL	0.9436	0.8602	0.8838	0.7832
NCEH1	0.1062	0.1544	0.113	0.1866
EIF2B5	0.4544	0.4836	0.1954	0.291
TNIK	0.2864	0.275	0.2168	0.234
VPS8	0.2404	0.1238	0.1518	0.0756
SERPINI1	0.3844	0.4026	0.282	0.2904
PRKCI	0.1154	0.1014	0.0233	0.0201
PPM1L	0.543	0.6372	0.3602	0.4512
GMPS	0.5392	0.776	0.536	0.7684
CCNL1	0.1088	0.0474	0.0198	0.011
TTC14	0.9472	0.955	0.9306	0.9408
YEATS2	0.521	0.3938	0.471	0.3038
SENP2	0.5792	0.3878	0.366	0.2258
GFM1	0.0467	0.0521	0.0401	0.0433
ZBBX	0.5222	0.8042	0.4868	0.802
NMD3	0.0729	0.1438	0.0255	0.0887
B3GALNT1	0.5828	0.7006	0.6076	0.718
KCNAB1	0.4958	0.7894	0.455	0.7832
SLC33A1	0.5198	0.5596	0.4644	0.5428
NLGN1	0.2238	0.4358	0.097	0.291
MFN1	0.54	0.891	0.4708	0.737
ZMAT3	0.1652	0.2338	0.0651	0.1226
PHC3	0.09	0.1346	0.0316	0.0624
GOLIM4	0.2628	0.1494	0.0909	0.0272
RSRC1	0.2932	0.1978	0.3116	0.184
C3orf33	0.2788	0.2148	0.1054	0.0824
PARL	0.1862	0.245	0.1254	0.1846
MAGEF1	0.4112	0.3562	0.3522	0.289
TBL1XR1	0.4124	0.361	0.1456	0.1476
NAALADL2	0.6976	0.6168	0.4914	0.5176
MLF1	0.7854	0.7472	0.701	0.6918
KPNA4	0.4208	0.5274	0.1992	0.3858
C3orf70	0.4694	0.0821	0.4112	0.0809
KCNMB2	0.6532	0.6274	0.52	0.4724
DNAJC19	0.9664	0.9838	0.9596	0.9682
EGFEM1P	0.144	0.1554	0.0422	0.0512
_ENSG00000223930	0.4788	0.4134	0.3298	0.2766
KCNMB2-AS1	0.6284	0.5888	0.3966	0.3406
SOX2-OT	0.0447	0.0583	0.0485	0.0547
_ENSG00000243176	0.9576	0.9824	0.94	0.972
IL12A-AS1	0.619	0.5906	0.4938	0.4924
LINC01322	0.9266	0.9014	0.9032	0.8504
ETV5	0.2506	0.2644	0.1468	0.1784
MAN2B2	0.8934	0.7356	0.8948	0.7396
TNK2	0.4026	0.2718	0.153	0.1066
RNF4	0.288	0.3634	0.1326	0.181
TFRC	0.1548	0.0773	0.0677	0.0238
CRMP1	0.8022	0.6982	0.6786	0.551
ST6GAL1	0.513	0.6446	0.4842	0.622
PPP2R2C	0.2964	0.241	0.327	0.268
DLG1	0.9906	0.9816	0.9906	0.9842
ADD1	0.3676	0.3072	0.3012	0.258
MAEA	0.1246	0.0812	0.0189	0.0149
P3H2	0.5716	0.6018	0.6132	0.6618
NSD2	0.2666	0.176	0.262	0.1572
MFSD10	0.082	0.0538	0.0062	0.005
FGF12	0.1598	0.23	0.1566	0.2228
ACAP2	0.4748	0.2968	0.508	0.319
IQCG	0.5762	0.5538	0.313	0.2814
NCBP2	0.487	0.332	0.4394	0.2914
PIGZ	0.1258	0.0888	0.1434	0.0945
SENP5	0.0687	0.1284	0.0657	0.1162
FYTTD1	0.8188	0.9472	0.7736	0.9452
FAM193A	0.0201	0.0204	0.0228	0.0227
GRK4	0.1682	0.2004	0.1208	0.1676
PLAAT1	0.298	0.3192	0.2816	0.3116
TMEM175	0.068	0.0913	0.0365	0.0649
POLN	0.4488	0.3854	0.4248	0.3708
ZNF141	0.821	0.9804	0.7306	0.9768
TBC1D14	0.4036	0.4906	0.1414	0.1852
ATP13A3	0.0993	0.1196	0.0392	0.0507
LPP	0.636	0.8954	0.5834	0.8812
RUBCN	0.1798	0.23	0.0302	0.0666
JAKMIP1	0.4132	0.488	0.4182	0.482
EIF4A2	0.3314	0.2466	0.3456	0.253
SPON2	0.7344	0.7004	0.6788	0.6212
CTBP1	0.3826	0.5664	0.1656	0.4202
ZFYVE28	0.373	0.3842	0.3124	0.3468
RGS12	0.0375	0.0222	0.0462	0.0267
PCYT1A	0.2676	0.2486	0.1012	0.1216
BDH1_ENSG00000161267	0.0029	0.0021	0.0014	0.0039
SLBP	0.6396	0.7638	0.5406	0.7168
LRPAP1	0.091	0.1128	0.1094	0.1302
UBXN7	0.8912	0.8238	0.8668	0.7576
RNF168	0.0061	0.0065	0.0014	0.0011
PIGX	0.2392	0.291	0.1148	0.1752
ABLIM2	0.1112	0.0873	0.1116	0.0834
STX18	0.7408	0.7934	0.7512	0.8034
NSG1	0.4984	0.5078	0.5126	0.5176
LETM1	0.4734	0.5268	0.3122	0.436
CPLX1	0.574	0.467	0.312	0.2208
ATP5ME	0.7988	0.7686	0.6816	0.7126
KIAA0232	0.859	0.972	0.8428	0.9722
XXYLT1	0.2108	0.1572	0.1442	0.1044
FBXO45	0.2952	0.2718	0.182	0.164
PIGG	0.0041	0.0037	0.0029	0.0028
GAK	0.0816	0.0484	0.0079	0.0067
MRFAP1L1	0.2896	0.2146	0.2898	0.2334
MRFAP1	0.8914	0.9318	0.8896	0.9214
PAK2	0.4406	0.5434	0.3792	0.5282
MB21D2	0.3814	0.3112	0.1706	0.1562
C4orf50	0.0517	0.0314	0.0621	0.0384
RPL35A	0.2564	0.3618	0.1618	0.2586
ZNF721	0.082	0.1226	0.0517	0.0877
PPP1R2	0.6458	0.5828	0.5854	0.5204
SORCS2	0.1672	0.1504	0.1518	0.137
NELFA	0.1018	0.1054	0.0461	0.0701
PCGF3	0.4144	0.477	0.3298	0.437
LMLN	0.3136	0.2558	0.17	0.0987
NAT8L	0.995	0.7674	0.9912	0.6906
LRCH3	0.2088	0.1658	0.0761	0.0716
TPRG1	0.7964	0.7996	0.7212	0.7164
IL1RAP	0.392	0.2422	0.2298	0.1332
AFAP1	0.2804	0.2224	0.2164	0.194
HTT	0.972	0.9832	0.946	0.968
ZNF876P	0.5022	0.4736	0.317	0.3242
OPA1	0.1088	0.2024	0.0688	0.1386
_ENSG00000214135	0.4256	0.4196	0.234	0.251
TMED11P	0.1026	0.117	0.0232	0.0316
RPS20P14	0.0785	0.1212	0.0353	0.053
_ENSG00000223812	0.2008	0.1244	0.0918	0.0542
LINC00884	0.8852	0.954	0.8428	0.9446
MUC20-OT1_ENSG00000242086	0.6644	0.4936	0.6104	0.423
