gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
CIRBP	0.268	0.3352	0.1184	0.1876
APC2	0.4932	0.5944	0.3564	0.4762
ATP5F1E	0.726	0.553	0.7284	0.5632
COL5A3	0.202	0.3346	0.2016	0.299
OLFM2	0.8142	0.8404	0.774	0.806
NCAN	0.8868	0.8542	0.8086	0.7758
SLC27A1	0.9324	0.8856	0.8936	0.8496
LGI4	0.2652	0.1528	0.2076	0.126
ZNF98	0.8696	0.8266	0.8602	0.8112
HIF3A	0.2068	0.1858	0.1056	0.0885
APOE	0.891	0.9736	0.8652	0.9464
SELENOW	0.2956	0.3012	0.2098	0.2426
FTL	0.4558	0.5698	0.347	0.4798
SNRNP70	0.3938	0.4624	0.1532	0.27
TTYH1_ENSG00000167614	0.4962	0.6978	0.4812	0.682
SLC25A18	0.4854	0.5736	0.46	0.5642
PRODH	0.3876	0.447	0.3552	0.3916
TTC28	0.6388	0.454	0.454	0.32
DDX17	0.2702	0.2574	0.0887	0.1056
RBFOX2_ENSG00000100320	0.5764	0.5884	0.594	0.6218
TNRC6B	0.03	0.0218	0.0299	0.0208
KIAA0930	0.5098	0.441	0.2906	0.2464
MLC1	0.8554	0.8056	0.8584	0.8088
SREBF2	0.1386	0.0802000000000001	0.1464	0.0812
MIR99AHG	0.0878	0.0834	0.1016	0.0956
NCAM2	0.0366	0.0458	0.0445	0.05
SON	0.0973000000000001	0.1076	0.0719	0.0693
TTC3	0.7334	0.8858	0.6182	0.857
ITSN1	0.7462	0.628	0.732	0.6108
MT-CO2	0.4734	0.5986	0.3228	0.4512
MT-CYB	0.567	0.6828	0.4648	0.5982
MT-ND2	0.2346	0.3656	0.1292	0.222
MT-CO1	0.8366	0.7988	0.7834	0.7334
MT-ND3	0.204	0.3268	0.1162	0.1698
MT-ND4	0.3146	0.4436	0.1824	0.249
MT-ND1	0.3534	0.4866	0.2198	0.3784
MT-ATP6	0.3524	0.5214	0.222	0.3784
MT-CO3	0.5166	0.6564	0.355	0.493
MT-RNR2	0.1936	0.2538	0.1614	0.2188
MT-RNR1	0.4	0.41	0.3208	0.319
