gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
RASA1	0.2558	0.1924	0.1716	0.1224
FBXL17	0.1372	0.164	0.0638	0.0763
FER	0.1716	0.178	0.0836	0.0963
ADGRV1	0.9182	0.9376	0.9076	0.9218
RHOBTB3	0.1402	0.111	0.1318	0.1044
TENT2	0.5854	0.8152	0.596	0.8394
TBCA	0.38	0.5128	0.3378	0.4874
EFNA5	0.111	0.1256	0.0369	0.0359
TMEM232	0.1506	0.1476	0.1314	0.1258
PJA2	0.9714	0.9818	0.941	0.978
NR2F1-AS1	0.4172	0.4	0.2684	0.2636
LINC00461	0.614	0.608	0.5302	0.539
TMEM161B-AS1	0.0373	0.029	0.0327	0.0307
MEF2C-AS1	0.0284	0.0287	0.0307	0.0363
_ENSG00000271904	0.3358	0.3176	0.2822	0.2538
FAM13B	0.6748	0.9402	0.699	0.9414
CTNNA1	0.4138	0.4134	0.2758	0.3034
AFF4	0.6976	0.4598	0.6542	0.3818
SIL1	0.9848	0.9016	0.9854	0.8976
APC	0.7374	0.7224	0.7414	0.7328
COMMD10	0.6662	0.4374	0.629	0.3936
MEGF10	0.8404	0.7306	0.7956	0.6534
SPOCK1	0.3442	0.3936	0.3134	0.3146
GRAMD2B	0.2878	0.2468	0.226	0.2004
ACSL6	0.7924	0.8288	0.7406	0.8018
ALDH7A1	0.2704	0.183	0.1644	0.101
ZNF608	0.4404	0.4402	0.3156	0.3486
MCC	0.2838	0.2956	0.325	0.3406
DMXL1	0.3948	0.3792	0.2288	0.2516
_ENSG00000279118	0.3566	0.3002	0.1984	0.191
CYFIP2	0.658	0.5784	0.5908	0.531
CSNK1A1	0.283	0.2084	0.3	0.1892
PDGFRB	0.0741	0.1428	0.0624	0.1312
CYSTM1	0.727	0.4876	0.5868	0.365
NDFIP1	0.6442	0.6438	0.4276	0.5286
ARHGAP26	0.5342	0.5484	0.5166	0.511
PSD2	0.7832	0.9092	0.7802	0.9052
PPP2R2B	0.2602	0.2034	0.1622	0.1432
SGCD	0.6276	0.6378	0.6122	0.6084
JAKMIP2	0.859	0.8192	0.7326	0.7028
SPRY4-AS1	0.6524	0.6104	0.6472	0.6036
_ENSG00000247199	0.3314	0.3026	0.3096	0.2804
FBXW11	0.107	0.1122	0.033	0.0479
RNF130	0.8668	0.9042	0.8602	0.911
WWC1	0.4508	0.4302	0.305	0.3184
CPEB4	0.9684	0.6722	0.9482	0.5354
SLC22A23	0.1268	0.093	0.0665	0.0652
TUBB2B	0.8262	0.6362	0.7842	0.5656
TENM2	0.0597	0.0916	0.0404	0.0621
NSD1	0.305	0.1946	0.294	0.1684
SH3PXD2B	0.2518	0.348	0.1318	0.2166
KCNIP1	0.5532	0.5392	0.3314	0.3432
GMDS-DT	0.3862	0.1384	0.3464	0.1404
JARID2	0.9934	0.629	0.9904	0.6368
CARMIL1	0.3038	0.3072	0.2912	0.2768
HIVEP1	0.3654	0.3734	0.3726	0.371
PHACTR1	0.4032	0.536	0.4178	0.5438
ATXN1	0.241	0.1752	0.2192	0.1586
KIF13A	0.8108	0.609	0.8186	0.6328
KIAA0319	0.1934	0.1454	0.196	0.1708
FARS2	0.3322	0.2398	0.3076	0.2168
CDKAL1	0.1292	0.1214	0.1588	0.171
RNF182	0.4934	0.4636	0.5206	0.4824
ELOVL2	0.9696	0.9728	0.9724	0.971
GABBR1_ENSG00000204681	0.7368	0.9634	0.684	0.9632
ELOVL5	0.8952	0.9364	0.8948	0.933
UBR2	0.7766	0.5006	0.7218	0.4314
FAM135A	0.546	0.4732	0.5764	0.4624
HSP90AB1	0.9816	0.876	0.969	0.8482
BICRAL	0.3344	0.2926	0.3494	0.333
VEGFA	0.7582	0.8494	0.6908	0.8138
ADGRB3	0.0683	0.0882	0.0354	0.0522
DAAM2	0.6636	0.9564	0.6086	0.937
DST	0.0746	0.0449	0.1564	0.0917
ZFAND3	0.8884	0.7302	0.8868	0.6852
LMBRD1	0.5508	0.7746	0.4378	0.7048
PAQR8	0.5212	0.4464	0.4996	0.4064
BTBD9	0.332	0.449	0.2608	0.3392
SUPT3H	0.071	0.0245	0.0549	0.0075
_ENSG00000230910	0.4776	0.701	0.4938	0.7072
ME1	0.667	0.568	0.6814	0.577
RIMS1	0.4562	0.4094	0.228	0.2316
BCKDHB	0.1138	0.1144	0.1014	0.1
BACH2	0.8136	0.973	0.7624	0.976
SOBP	0.9824	0.8542	0.9786	0.8474
SENP6	0.8692	0.871	0.831	0.8258
HMGN3	0.605	0.5134	0.6656	0.5844
FOXO3	0.6292	0.871	0.658	0.8756
OGFRL1	0.8814	0.8392	0.7686	0.7626
PNISR	0.4654	0.4588	0.4664	0.479
PHIP	0.7958	0.9672	0.7124	0.9542
PDSS2	0.2074	0.2768	0.218	0.2964
FUT9	0.2392	0.2252	0.0932	0.0966
KLHL32	0.9782	0.9458	0.9644	0.9444
ZNF292	0.9072	0.7732	0.8944	0.7216
MYO6	0.5602	0.5758	0.508	0.5238
_ENSG00000271860	0.152	0.1304	0.1188	0.0963
REV3L	0.3512	0.3012	0.319	0.2864
FYN	0.9486	0.7986	0.945	0.7654
HIVEP2	0.7948	0.5136	0.766	0.4818
EPB41L2	0.6754	0.477	0.5658	0.3144
CEP85L	0.7102	0.5638	0.6444	0.4552
FAM184A	0.7634	0.6398	0.7492	0.6376
TPD52L1	0.3358	0.2494	0.3206	0.2306
AKAP7	0.6214	0.5892	0.559	0.5144
MAP7	0.4544	0.335	0.3474	0.2644
NHSL1	0.3242	0.2678	0.3238	0.2734
AHI1	0.7708	0.7988	0.7586	0.7912
REPS1	0.238	0.221	0.1494	0.1664
SLC18B1	0.1774	0.1542	0.1106	0.1238
AIG1	0.4402	0.3898	0.4404	0.3742
GJA1	0.2282	0.2028	0.1302	0.1212
PTPRK_ENSG00000152894	0.6568	0.507	0.4302	0.2836
PDE7B	0.543	0.4984	0.4798	0.4466
NKAIN2	0.7358	0.5524	0.513	0.3316
SLC35F1	0.4876	0.389	0.4486	0.3496
MAP3K5	0.684	0.5824	0.6318	0.5496
TRAF3IP2-AS1	0.8146	0.8928	0.7218	0.8796
HS3ST5	0.0414	0.0553	0.0237	0.0307
ARID1B	0.1902	0.2022	0.2282	0.2574
TAB2	0.9702	0.9396	0.9686	0.9298
RPS6KA2	0.3266	0.388	0.1492	0.2278
EZR	0.5962	0.574	0.5104	0.529
SASH1	0.0623	0.0826	0.0812	0.0965
QKI	0.432	0.5232	0.3084	0.4522
FAM120B_ENSG00000112584	0.5186	0.5086	0.5324	0.544
PLEKHG1	0.305	0.2754	0.2556	0.2602
AFDN	0.4998	0.3636	0.244	0.1674
AKAP12	0.113	0.1564	0.1084	0.1434
SYNE1	0.9714	0.859	0.9586	0.8316
SHPRH	0.0806	0.0606	0.0531	0.0375
TIAM2	0.8444	0.6486	0.8004	0.5968
UTRN	0.2256	0.178	0.1928	0.1916
STXBP5	0.1656	0.2366	0.0626	0.1364
MICALL2	0.6106	0.6158	0.405	0.4736
PRKN	0.134	0.1452	0.1254	0.1412
SCAF8	0.4636	0.627	0.5342	0.6672
THSD7A	0.5656	0.4036	0.5528	0.3762
ACTB	0.8406	0.7078	0.7266	0.5396
AVL9	0.6876	0.413	0.6222	0.314
TAX1BP1	0.0081	0.007	0.0178	0.0268
PHF14	0.736	0.5592	0.541	0.363
HNRNPA2B1	0.7128	0.6484	0.455	0.484
DGKB	0.8524	0.8676	0.8086	0.843
MMD2	0.3108	0.5584	0.3608	0.5778
TRA2A	0.182	0.174	0.1618	0.1742
NDUFA4	0.0846	0.096	0.0869	0.0933
TOMM7	0.37	0.6594	0.4204	0.6952
UMAD1	0.1049	0.0881	0.0808	0.0617
DPY19L1P1	0.9662	0.998	0.9518	0.9988
CDK13	0.2134	0.2584	0.2262	0.2802
GLI3	0.6196	0.5594	0.5696	0.525
BBS9	0.3252	0.2576	0.2772	0.2018
SEPTIN7	0.3368	0.1722	0.2582	0.1168
TNS3	0.849	0.5422	0.8606	0.5962
EGFR	0.1312	0.0746	0.0679	0.0545
_ENSG00000146677	0.3934	0.6816	0.4206	0.6848
NIPSNAP2	0.5336	0.718	0.5688	0.7218
SUGCT	0.3554	0.305	0.2868	0.2926
DMTF1	0.8868	0.8508	0.7352	0.7346
CACNA2D1	0.9784	0.7632	0.9316	0.533
AUTS2	0.2196	0.2064	0.2436	0.2296
TPST1	0.3748	0.5114	0.3634	0.399
CALN1	0.537	0.6006	0.3854	0.5364
MAGI2	0.0659	0.0591	0.0577	0.0536
GRM3	0.741	0.627	0.7182	0.5608
_ENSG00000205485	0.5508	0.6818	0.5404	0.6532
ANKIB1	0.306	0.2746	0.2646	0.2122
VPS50	0.5556	0.4186	0.56	0.3938
KMT2E	0.616	0.209	0.6398	0.2454
CDK14	0.6364	0.5294	0.6216	0.4938
NRCAM	0.0284	0.0229	0.0361	0.0387
SLC26A3	0.3052	0.237	0.2498	0.2008
PON2	0.454	0.468	0.3984	0.404
AKAP9	0.2494	0.3172	0.271	0.3406
SEM1	0.3172	0.2056	0.2264	0.1332
DOCK4	0.739	0.7728	0.6958	0.7596
CDHR3	0.5578	0.5322	0.342	0.3498
PRKRIP1	0.5834	0.7542	0.6174	0.7636
PNPLA8	0.416	0.4226	0.391	0.424
SRPK2	0.637	0.5724	0.522	0.4602
ATXN7L1	0.5336	0.5294	0.3412	0.3776
PPP1R9A	0.4756	0.3134	0.409	0.2722
COG5	0.8344	0.8834	0.8478	0.9036
TSC22D4	0.5934	0.6972	0.475	0.6356
IMMP2L	0.2082	0.192	0.2252	0.2136
SPDYE2	0.8578	0.9526	0.684	0.9218
_ENSG00000236197	0.2358	0.208	0.194	0.186
CUX1	0.5966	0.7132	0.5076	0.6406
AASS	0.3676	0.453	0.3278	0.4076
HIPK2	0.4648	0.3004	0.4112	0.2728
CNOT4	0.1188	0.1196	0.1328	0.1464
PTN	0.2904	0.2792	0.295	0.281
PTPRZ1	0.1262	0.0964	0.0893	0.074
NRF1	0.3436	0.3776	0.34	0.3546
CHCHD3	0.3708	0.496	0.3176	0.4356
MKLN1	0.2098	0.1314	0.2064	0.1396
EXOC4	0.1178	0.0827	0.1116	0.0883
DENND2A	0.4954	0.6692	0.5164	0.7104
BRAF	0.8098	0.8866	0.8466	0.906
AHCYL2	0.5886	0.4804	0.5576	0.4328
UBE2H	0.9064	0.9552	0.8952	0.96
LINC-PINT	0.6818	0.5762	0.6742	0.5598
LINC00513	0.654	0.6624	0.4944	0.5514
TMEM178B	0.7528	0.7048	0.7136	0.661
KMT2C	0.6568	0.7056	0.5748	0.6484
WDR60	0.3886	0.5466	0.2608	0.4652
DPP6	0.5392	0.443	0.4728	0.3974
NLGN4X	0.1572	0.1256	0.1438	0.1016
DHRSX	0.4578	0.3678	0.2324	0.241
CNTNAP2_ENSG00000174469	0.7492	0.7136	0.6486	0.5998
ANOS1	0.8082	0.8558	0.7972	0.8394
GPM6B	0.95	0.9752	0.9254	0.9652
TBL1X	0.6838	0.9986	0.5644	0.9964
MID1	0.2746	0.2188	0.212	0.189
SAT1	0.3882	0.4358	0.3684	0.4362
CASK	0.6062	0.867	0.5798	0.869
KDM6A	0.5538	0.3994	0.555	0.39
TSPAN7	0.5664	0.4992	0.5012	0.4424
IL1RAPL1	0.447	0.3348	0.357	0.2856
BCOR	0.3858	0.3834	0.3672	0.373
DMD	0.4294	0.3448	0.3808	0.275
TMSB4X	0.1116	0.1254	0.0906	0.109
PTCHD1-AS	0.0648	0.0857	0.0833	0.1034
OPHN1	0.8388	0.7422	0.7752	0.6908
MAGED1	0.4906	0.3362	0.4346	0.235
LINC01278	0.3052	0.4514	0.3004	0.413
PHKA1	0.9852	0.9794	0.9832	0.9766
ATRX	0.9794	0.9276	0.9768	0.907
HDAC8	0.6414	0.8352	0.5682	0.826
ZMAT1	0.4976	0.7218	0.3852	0.6518
JPX	0.7296	0.7218	0.5214	0.6196
XIST	0.9176	0.9844	0.8538	0.98
FTX	0.2464	0.2214	0.1934	0.2082
CHRDL1	0.9642	0.8022	0.9696	0.8118
THOC2	0.139	0.1066	0.1492	0.1228
TMEM164	0.199	0.294	0.1298	0.2094
DANT2	0.5238	0.69	0.3586	0.6216
ARHGEF10_ENSG00000104728	0.2902	0.3514	0.1478	0.2522
RBMX	0.0813	0.089	0.0666	0.1008
CSMD1	0.624	0.4176	0.5384	0.3362
LINC00894	0.1278	0.1356	0.114	0.1258
PCM1	0.908	0.9778	0.8764	0.9746
FDFT1	0.181	0.3906	0.0912	0.2238
DPYSL2	0.1144	0.0845	0.1734	0.1114
INTS10	0.1904	0.1688	0.1228	0.111
CLU	0.4588	0.3302	0.4278	0.337
ADRA1A	0.9398	0.948	0.9424	0.9486
PPP3CC	0.6978	0.6404	0.6544	0.6144
MTUS1	0.6288	0.4966	0.5902	0.4702
MFHAS1	0.3668	0.4592	0.3202	0.403
CSGALNACT1	0.146	0.0781	0.1198	0.0757
PSD3	0.1772	0.1182	0.182	0.1202
DLC1	0.0375	0.0299	0.0342	0.0297
SCARA3	0.1796	0.129	0.1372	0.0772
XKR6	0.9294	0.955	0.9304	0.9548
TNKS	0.758	0.6154	0.7682	0.6446
MSRA	0.2292	0.2234	0.2402	0.2032
_ENSG00000253944	0.7244	0.7116	0.7032	0.7262
RPS20	0.7702	0.9048	0.7398	0.8958
RB1CC1	0.0479	0.045	0.0221	0.0356
ATP6V1H	0.9424	0.9732	0.936	0.9622
KAT6A	0.4954	0.4434	0.5102	0.4514
SARAF	0.1052	0.0402	0.0719	0.0309
HMBOX1	0.4088	0.293	0.3938	0.2918
RGS20	0.1554	0.1346	0.1956	0.1786
TACC1	0.7016	0.7122	0.6444	0.6224
NSD3	0.8896	0.738	0.8218	0.711
UNC5D	0.8388	0.8986	0.773	0.8554
SPIDR	0.9458	0.8144	0.9246	0.798
WRN	0.2448	0.2752	0.2378	0.283
SLC20A2	0.535	0.892	0.3886	0.8594
STAU2	0.1568	0.1864	0.19	0.1916
PREX2	0.6064	0.4836	0.553	0.4022
ARFGEF1	0.7812	0.4258	0.7608	0.3904
RUNX1T1	0.1212	0.0049	0.0774	0.0012
ZFHX4	0.5698	0.5202	0.4652	0.4194
CSPP1	0.3628	0.3778	0.2476	0.2636
EYA1	0.2866	0.297	0.3108	0.3262
GDAP1	0.5926	0.5538	0.46	0.4062
RAB2A	0.7354	0.8192	0.4918	0.7226
NCOA2	0.0929	0.145	0.0789	0.1116
NKAIN3	0.4184	0.391	0.396	0.3856
ASPH	0.8172	0.7426	0.8206	0.7522
TOX	0.038	0.0494	0.0445	0.0677
_ENSG00000251136	0.9594	0.9192	0.9112	0.8518
RNF19A	0.6698	0.6926	0.6686	0.6364
CPQ	0.4686	0.393	0.4644	0.427
STK3	0.504	0.6208	0.419	0.5504
EIF3E	0.225	0.1552	0.167	0.1136
TRPS1	0.1974	0.2478	0.0926	0.1382
UBR5	0.5342	0.4692	0.4236	0.416
VPS13B	0.3702	0.3224	0.321	0.2726
MTDH	0.504	0.723	0.4654	0.6876
UQCRB	0.6348	0.9344	0.652	0.944
NSMCE2	0.379	0.3162	0.3886	0.3304
OXR1	0.5096	0.4934	0.2976	0.3228
BAALC	0.0167	0.0205	0.0339	0.04
SDC2	0.9574	0.9506	0.9542	0.9486
ZFPM2	0.3648	0.537	0.324	0.4538
ZHX2	0.946	0.969	0.9272	0.9534
EXT1	0.7726	0.679	0.802	0.6888
RFX3	0.5666	0.541	0.4192	0.4144
SMARCA2	0.7782	0.7632	0.7164	0.6718
KANK1	0.6526	0.468	0.5776	0.3898
GLIS3	0.9892	0.9372	0.989	0.9112
EFR3A	0.7246	0.6224	0.709	0.6386
AK3	0.2192	0.2008	0.1436	0.1414
ASAP1	0.2338	0.2076	0.273	0.2378
PTPRD	0.8806	0.8184	0.7764	0.7544
ADCY8	0.4136	0.3342	0.3512	0.2548
TRAPPC9	0.673	0.7888	0.6304	0.7966
PTK2	0.273	0.4008	0.294	0.3664
KIAA2026	0.8946	0.8558	0.8572	0.788
KCNQ3	0.3902	0.3722	0.2814	0.2864
RFX3-AS1	0.6258	0.5408	0.5648	0.486
MPDZ	0.1332	0.1294	0.038	0.0395
RNF38	0.7888	0.699	0.7894	0.6594
DENND4C	0.3114	0.3778	0.2642	0.3578
NFIB	0.1686	0.172	0.1138	0.0995
ZCCHC7	0.2304	0.4722	0.2588	0.51
CCDC171	0.227	0.2716	0.2264	0.2752
MLLT3	0.3072	0.3146	0.2002	0.2136
ZDHHC21	0.1292	0.0982	0.0293	0.032
FOCAD	0.3968	0.4534	0.3012	0.3398
TRPM3	0.531	0.5512	0.4338	0.4828
PCSK5	0.106	0.1096	0.1204	0.1274
CNTNAP3	0.2744	0.3092	0.223	0.28
APBA1_ENSG00000107282	0.1824	0.1124	0.1934	0.1416
ZFAND5	0.6202	0.8202	0.4652	0.793
FAM189A2	0.3298	0.3516	0.3096	0.2892
GNA14	0.2918	0.2876	0.2628	0.207
GNAQ	0.909	0.775	0.8636	0.6878
ALDH1A1	0.8764	0.8898	0.8496	0.856
PTAR1	0.3548	0.3198	0.2044	0.163
TLE1	0.36	0.372	0.3568	0.361
VPS13A	0.5178	0.553	0.5324	0.5584
RORB	0.5644	0.5086	0.527	0.469
GNA14-AS1	0.3908	0.515	0.345	0.3546
_ENSG00000233926	0.3612	0.3502	0.3688	0.359
FRG1HP	0.5804	0.5156	0.4354	0.408
SLC44A1	0.7128	0.614	0.6026	0.4794
CDC14B	0.5702	0.7682	0.5254	0.773
SPIN1	0.1402	0.1314	0.0687	0.0688
INVS	0.1262	0.1396	0.1224	0.1202
NTRK2	0.0885	0.1128	0.0879	0.1032
AUH	0.7048	0.3976	0.715	0.4238
AOPEP	0.4912	0.4974	0.3154	0.3206
ZNF462	0.9272	0.735	0.9118	0.6844
DAPK1	0.4324	0.4636	0.419	0.4428
RABGAP1	0.6638	0.7476	0.5498	0.638
BRINP1	0.623	0.8584	0.6246	0.8696
ABL1	0.305	0.2922	0.2174	0.2036
LHX2	0.3516	0.2908	0.3376	0.2862
MEGF9	0.172	0.1602	0.0893	0.0844
SETX	0.703	0.7716	0.6878	0.7192
DENND1A	0.1008	0.0877	0.1112	0.0957
ECPAS	0.7474	0.6158	0.6518	0.4512
RALGPS1	0.6058	0.5078	0.6358	0.5624
GARNL3	0.5086	0.4934	0.522	0.5212
GSN	0.8946	0.8668	0.8804	0.8324
ASTN2	0.3792	0.282	0.3436	0.2506
KIAA1958	0.4332	0.2894	0.3842	0.263
STRBP	0.5034	0.178	0.4464	0.134
FNBP1	0.2166	0.2024	0.1284	0.14
MVB12B	0.8236	0.7758	0.7944	0.71
SPTAN1	0.6106	0.447	0.561	0.4036
PTGDS	0.1492	0.1726	0.08	0.0856
CD81	0.3896	0.3018	0.188	0.1656
OLFM1	0.4272	0.437	0.328	0.3708
STIM1	0.32	0.294	0.2568	0.2974
RPLP2	0.283	0.1876	0.1788	0.0886
EHMT1	0.6544	0.7618	0.6916	0.7722
PIK3C2A	0.944	0.9184	0.9496	0.9314
DKK3	0.9134	0.745	0.9052	0.7184
MRVI1	0.4852	0.626	0.3788	0.5264
GALNT18	0.4442	0.4558	0.2468	0.2832
SOX6	0.3876	0.4514	0.2904	0.3474
STK33	0.6306	0.9116	0.6182	0.923
SBF2	0.4116	0.235	0.3498	0.228
PDE3B	0.7786	0.6784	0.7674	0.6344
RIC3	0.983	0.9048	0.9484	0.8216
PLEKHA7	0.5188	0.3768	0.5268	0.4408
NAV2	0.0878	0.1404	0.0544	0.0768
USP47	0.8232	0.6494	0.7716	0.5664
TEAD1	0.8648	0.8498	0.8702	0.8496
LGR4	0.9762	0.9242	0.9696	0.9328
SPON1	0.249	0.2956	0.2898	0.3212
TTC17	0.2018	0.1614	0.2058	0.1906
MPPED2	0.9288	0.882	0.8776	0.8214
ELP4	0.2056	0.1558	0.1892	0.15
FNBP4	0.4098	0.6012	0.434	0.6272
SLC1A2	0.756	0.8616	0.694	0.8212
AMBRA1	0.8322	0.8178	0.6728	0.7244
LRP4	0.857	0.9482	0.8152	0.939
PHF21A	0.5224	0.6968	0.5296	0.7036
LRRC4C	0.6582	0.5872	0.5986	0.5252
HSD17B12	0.87	0.9568	0.8666	0.9542
PAMR1	0.4376	0.4914	0.4806	0.534
DGKZ	0.6416	0.662	0.537	0.5928
PTPRJ	0.891	0.7044	0.8502	0.644
C11orf49	0.878	0.9818	0.8016	0.975
CELF1	0.3622	0.2914	0.233	0.1968
TRIM44	0.3502	0.4994	0.2736	0.4434
METTL15	0.2562	0.3486	0.1826	0.253
RTN3	0.3738	0.4574	0.2504	0.3874
FADS2	0.214	0.2352	0.1788	0.1946
ASRGL1	0.2082	0.2366	0.103	0.1282
FTH1	0.457	0.556	0.128	0.3758
SLC3A2	0.8668	0.8816	0.8696	0.8764
NEAT1	0.8092	0.9096	0.796	0.9156
RSF1	0.9134	0.9844	0.908	0.9806
FAM168A	0.1576	0.2064	0.1798	0.229
ACER3	0.5174	0.5512	0.5342	0.5342
PPP6R3	0.846	0.7898	0.8736	0.799
CHKA	0.8488	0.991	0.8596	0.9896
PPFIA1	0.287	0.49	0.1064	0.3634
FCHSD2	0.6352	0.507	0.6024	0.4582
KDM2A	0.648	0.811	0.61	0.7892
PACS1	0.6374	0.7992	0.5448	0.755
RAB6A	0.092	0.1844	0.0904	0.1676
MALAT1	0.9304	0.9276	0.8992	0.8906
_ENSG00000254604	0.509	0.4944	0.342	0.3098
PICALM	0.354	0.432	0.323	0.3938
YAP1	0.7724	0.8024	0.6386	0.753
SESN3	0.772	0.6912	0.6704	0.5616
TENM4	0.3898	0.3818	0.2546	0.2816
ATM	0.5538	0.5106	0.495	0.4228
DLG2	0.3016	0.3502	0.2646	0.307
GRIA4	0.4728	0.3298	0.2238	0.2424
FAT3	0.9336	0.8196	0.9084	0.7748
ARHGAP42	0.366	0.3078	0.2882	0.2446
TAF1D	0.5634	0.4168	0.35	0.2208
TMEM135	0.9092	0.8662	0.9118	0.8666
MAML2	0.6922	0.784	0.555	0.7182
DYNC2H1	0.905	0.8546	0.847	0.7948
MIR4300HG	0.8428	0.6954	0.7914	0.5912
GRAMD1B	0.865	0.8434	0.821	0.7908
ZBTB16	0.8938	0.8498	0.8534	0.806
KMT2A	0.6714	0.5594	0.6318	0.5154
RPS25_ENSG00000118181	0.366	0.5564	0.3522	0.53
SORL1	0.6252	0.6396	0.5034	0.5206
NCAM1	0.6328	0.6726	0.5672	0.5992
GRIK4	0.7182	0.857	0.7468	0.8598
SIK3	0.7478	0.6902	0.7478	0.6584
HEPACAM	0.4866	0.4026	0.4484	0.3884
SIK2	0.6664	0.9954	0.691	0.9958
CADM1	0.5552	0.3184	0.5158	0.3162
OAF	0.387	0.3924	0.4636	0.4382
ARHGEF12	0.63	0.5002	0.6088	0.4886
HEPN1	0.8292	0.7758	0.6662	0.6592
MIR100HG	0.7398	0.866	0.6274	0.8252
_ENSG00000255580	0.6346	0.6426	0.4906	0.511
ZMYND11	0.6578	0.8814	0.4416	0.8412
CELF2	0.2776	0.2286	0.1596	0.1322
NEBL	0.3552	0.2534	0.2858	0.2052
MLLT10	0.1336	0.1932	0.1404	0.1814
ARHGAP21	0.4154	0.4738	0.4096	0.4592
PLXDC2	0.598	0.5488	0.5296	0.4906
ARHGAP32	0.4356	0.3934	0.1984	0.203
DNAJC1	0.5344	0.6032	0.5672	0.6158
FAM171A1	0.9028	0.9056	0.8888	0.886
SLC39A12	0.5694	0.5454	0.5916	0.565
PIP4K2A	0.3872	0.3312	0.3978	0.3732
DIP2C	0.4648	0.649	0.387	0.6864
FRMD4A	0.818	0.728	0.8056	0.7336
CACNB2	0.7428	0.7378	0.7404	0.7402
PFKFB3	0.1708	0.1832	0.1406	0.137
NTM	0.814	0.9468	0.8222	0.9432
CAMK1D	0.4884	0.5536	0.3538	0.406
OPCML	0.3156	0.2474	0.2932	0.2344
SFMBT2	0.4664	0.2574	0.481	0.2746
NSUN6	0.2548	0.1574	0.2232	0.1388
WAC	0.708	0.7094	0.6826	0.6608
NRP1	0.8022	0.9104	0.7746	0.9194
RASSF4	0.3834	0.4162	0.3038	0.3354
MAPK8	0.893	0.8824	0.8492	0.8294
ANKRD26	0.145	0.1786	0.182	0.1714
CCNY	0.7848	0.8938	0.7322	0.8504
EPC1	0.1888	0.297	0.1424	0.26
ABI1	0.8892	0.8634	0.8438	0.8108
PARD3	0.2694	0.1964	0.2456	0.1726
ZEB1	0.8726	0.796	0.8088	0.7098
ZNF438	0.9108	0.4712	0.9066	0.455
SGMS1	0.8484	0.6462	0.8512	0.6552
ZNF37BP	0.7208	0.958	0.7454	0.9622
ZMIZ1	0.1222	0.1336	0.0875	0.0788
BICC1	0.5864	0.52	0.531	0.47
P4HA1	0.4744	0.5464	0.4964	0.5608
RPS24	0.7268	0.4912	0.7478	0.5232
HERC4	0.3282	0.3106	0.2368	0.2306
CAMK2G	0.7206	0.9782	0.7374	0.972
ADK	0.2458	0.284	0.2402	0.2684
KCNMA1	0.1624	0.1552	0.2166	0.1936
KAT6B_ENSG00000156650	0.4396	0.47	0.3798	0.4032
PHYHIPL	0.9834	0.939	0.975	0.9084
STOX1	0.2758	0.1558	0.1776	0.1212
JMJD1C	0.5262	0.417	0.4878	0.3304
PRKG1	0.4242	0.72	0.328	0.6776
NRG3	0.0659	0.0622	0.0492	0.0459
PSAP	0.7764	0.9278	0.7362	0.9222
NUTM2B-AS1	0.6606	0.7554	0.6438	0.7418
LINC00595	0.15	0.1714	0.1712	0.2074
NT5C2	0.8486	0.937	0.8122	0.9342
BTAF1	0.9144	0.8548	0.9212	0.8628
SORBS1	0.8354	0.6022	0.8088	0.554
CCSER2	0.8814	0.9188	0.827	0.9314
BMPR1A	0.5642	0.4606	0.5178	0.4126
GBF1	0.674	0.651	0.58	0.5994
CPEB3	0.0239	0.0289	0.0344	0.0408
LGI1	0.8366	0.8024	0.7722	0.7408
PPP1R3C	0.5266	0.6752	0.363	0.5464
ARMH3	0.413	0.415	0.4206	0.4456
GLUD1	0.5994	0.4702	0.4964	0.3518
CNNM2	0.5442	0.4884	0.5592	0.514
BTRC	0.0894	0.1568	0.0963	0.181
PTEN	0.2592	0.2762	0.1568	0.179
HPSE2	0.6168	0.5614	0.6264	0.5676
ZNF518A	0.9184	0.8074	0.885	0.7158
PCGF5	0.7478	0.6264	0.7538	0.6464
GRID1	0.734	0.9276	0.7448	0.9388
LCOR	0.0616	0.05	0.0666	0.0514
OGA	0.6194	0.5716	0.4862	0.3958
NUTM2A-AS1	0.313	0.2988	0.2864	0.2598
ENTPD1-AS1	0.5604	0.523	0.3242	0.3788
WNK1	0.4136	0.493	0.2846	0.3888
FGFR2	0.185	0.2132	0.1296	0.1338
TULP3	0.7164	0.8446	0.6696	0.8176
ERC1	0.0637	0.0543	0.0535	0.0451
ABLIM1	0.6418	0.5316	0.6396	0.5358
RAB11FIP2	0.64	0.7342	0.33	0.6386
GPAM	0.5566	0.4226	0.4608	0.3676
MXI1	0.4366	0.4562	0.4276	0.4468
ADD3	0.265	0.306	0.242	0.2488
TCF7L2	0.8388	0.7136	0.8176	0.7076
DOCK1	0.4072	0.3624	0.3562	0.3258
CACNA1C	0.239	0.3806	0.0733	0.2228
VTI1A	0.2354	0.1498	0.208	0.1542
HTRA1	0.5824	0.6228	0.477	0.5534
EMX2	0.2166	0.195	0.1626	0.17
CTBP2	0.3402	0.249	0.2684	0.1546
EMX2OS	0.2378	0.2622	0.1382	0.2154
MGST1	0.9978	0.8694	0.9956	0.8286
LMO3	0.457	0.4984	0.2648	0.3116
LRP6_ENSG00000070018	0.8054	0.7568	0.7934	0.7392
GAPDH	0.2862	0.3072	0.2396	0.2476
