gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
USP39	0.7358	0.9542	0.5892	0.9326
MAT2A	0.0933	0.0644	0.111	0.0763
LRRTM4	0.7292	0.718	0.71	0.6902
KCMF1	0.059	0.2486	0.0668	0.2636
PCBP1-AS1	0.4308	0.3384	0.4284	0.323
TET3	0.1726	0.1764	0.1578	0.1426
SPRED2	0.01	0.0199	0.0102	0.0165
GFPT1	0.643	0.6502	0.6174	0.6342
_ENSG00000204929	0.0929	0.0424	0.1104	0.0566
INPP4A	0.6118	0.7102	0.6392	0.74
MAP4K4	0.4502	0.5176	0.3592	0.4232
MGAT4A	0.3802	0.5176	0.3742	0.5364
RPL31	0.4254	0.5166	0.3116	0.417
TMEM131	0.1546	0.1662	0.156	0.1806
COX5B	0.0214	0.0189	0.01	0.0072
REV1	0.9126	0.858	0.8984	0.8528
TSGA10	0.6068	0.4986	0.651	0.529
GCC2	0.318	0.2116	0.2808	0.1572
MRPS9	0.2512	0.3118	0.2416	0.2776
ANKRD36	0.678	0.912	0.6834	0.9056
LSP1P4	0.2674	0.412	0.1986	0.3498
MRPS5	0.2762	0.4528	0.3076	0.4586
ZC3H8	0.71	0.808	0.5892	0.723
AFF3	0.3352	0.2596	0.3478	0.2742
RANBP2	0.1095	0.1134	0.0892	0.1034
EIF5B	0.9702	0.6874	0.9612	0.6024
CCDC138	0.8804	0.9802	0.7986	0.9684
RNF149	0.4466	0.588	0.4288	0.5464
NPAS2	0.0923	0.1064	0.0434	0.0651
LONRF2	0.1898	0.1938	0.174	0.1604
SH3RF3	0.4788	0.427	0.514	0.4458
ANKRD36C	0.6574	0.5382	0.6278	0.5118
CREG2	0.0661	0.0507	0.0863	0.0613
ZC3H6	0.1224	0.163	0.1414	0.1648
ANKRD36B	0.1624	0.2004	0.136	0.1646
TBC1D8	0.848	0.8466	0.8548	0.863
_ENSG00000230606	0.6694	0.669	0.63	0.6258
PANTR1	0.33	0.66	0.3384	0.6692
LINC01102	0.856	0.7886	0.8628	0.7944
_ENSG00000241962	0.873	0.7688	0.8106	0.596
R3HDM1	0.0065	0.0075	0.0021	0.0017
CLASP1	0.7424	0.705	0.7426	0.6994
CCNT2	0.2696	0.2878	0.334	0.3484
PTPN4	0.2136	0.1512	0.1776	0.0924
DDX18	0.7908	0.8214	0.7568	0.7766
SLC35F5	0.803	0.6948	0.8006	0.7054
ACTR3	0.8774	0.7756	0.867	0.7644
EPB41L5	0.0269	0.014	0.042	0.0254
PLEKHB2	0.493	0.211	0.4438	0.1886
RAB3GAP1	0.1306	0.0797	0.1302	0.0798
DARS1	0.179	0.2566	0.1024	0.2032
GTDC1	0.2304	0.1712	0.208	0.1604
ZRANB3	0.9182	0.8538	0.8606	0.7802
CCDC93	0.653	0.491	0.6518	0.4284
ARHGEF4	0.5392	0.5156	0.5636	0.5286
WDR33	0.5716	0.4382	0.515	0.3108
BIN1	0.41	0.2988	0.1382	0.0949
UGGT1	0.8674	0.8054	0.86	0.805
UBXN4	0.634	0.4624	0.6414	0.4592
SPOPL	0.0709	0.0832	0.0504	0.0672
THSD7B	0.8844	0.846	0.8614	0.846
FAM168B	0.6894	0.7604	0.6328	0.6776
MGAT5	0.7402	0.5782	0.7084	0.507
TMEM163	0.5226	0.3344	0.4968	0.2942
CNTNAP5	0.2604	0.4066	0.2244	0.356
ANKRD30BL	0.612	0.47	0.5512	0.3848
CFAP221	0.3642	0.5864	0.3136	0.518
IWS1	0.201	0.1846	0.1904	0.1994
LRP1B	0.4416	0.2158	0.4564	0.1812
ZEB2	0.0371	0.0332	0.0338	0.0371
MAP3K2	0.0369	0.0409	0.0476	0.0518
DPP10	0.6634	0.1728	0.628	0.0796
NCKAP5	0.7506	0.526	0.7308	0.4902
CCNT2-AS1	0.1408	0.1204	0.1108	0.1168
UPP2	0.9422	0.9962	0.9322	0.9936
AGPS	0.2074	0.1288	0.1922	0.1148
DYNC1I2	0.7832	0.964	0.7728	0.9636
OSBPL6	0.677	0.7422	0.6722	0.743
RIF1	0.2424	0.4558	0.2752	0.4462
RAPGEF4	0.4452	0.617	0.3998	0.597
STAM2	0.6976	0.8766	0.649	0.8572
GPD2	0.796	0.7202	0.7292	0.707
PSMD14	0.2382	0.1276	0.2364	0.1162
SLC25A12	0.3016	0.4044	0.2746	0.3886
ORC4	0.5636	0.6938	0.5786	0.698
RND3	0.8586	0.934	0.8456	0.9268
ATF2	0.7878	0.8214	0.7438	0.7836
ACVR2A	0.1838	0.46	0.1768	0.4488
TTC21B	0.4056	0.5762	0.3854	0.5574
BAZ2B	0.057	0.0385	0.0495	0.0349
MTX2	0.6458	0.6038	0.6294	0.5868
CHN1	0.5222	0.6248	0.392	0.5244
GAD1	0.6854	0.5586	0.7002	0.5534
HAT1	0.388	0.7008	0.2722	0.6012
EPC2	0.0697	0.0747	0.0606	0.0681
SCN2A	0.2058	0.1512	0.15	0.0967
MARCHF7	0.3876	0.5708	0.4214	0.5968
TANK	0.325	0.4414	0.3242	0.4372
SSB	0.7212	0.6738	0.6782	0.591
PPIG	0.7008	0.812	0.639	0.7786
FASTKD1	0.5264	0.505	0.5134	0.4898
OLA1	0.412	0.33	0.409	0.3016
CIR1	0.7764	0.7842	0.7564	0.7564
GALNT13	0.5204	0.3762	0.539	0.4098
PKP4	0.0663	0.0569	0.0324	0.0277
SCN1A	0.0372	0.0652	0.0427	0.0721
SLC4A10	0.726	0.7852	0.6756	0.7336
LNPK	0.1544	0.1562	0.1322	0.1194
ZNF385B	0.075	0.2228	0.076	0.2268
DLX1	0.7836	0.681	0.7346	0.6352
UBR3	0.3702	0.393	0.2234	0.3028
LYPD6B	0.0091	0.0053	0.0235	0.0114
PPP1R1C	0.0465	0.032	0.0309	0.0327
CCDC148	0.056	0.1516	0.0612	0.1462
RBMS1	0.292	0.223	0.279	0.2222
SCN3A	0.9552	0.7492	0.9628	0.7528
ATP5MC3	0.0827	0.0754	0.0462	0.0313
FMNL2	0.4438	0.4562	0.4546	0.4636
ARL5A	0.0079	0.0078	0.0026	0.0031
KCNJ3	0.0464	0.0633	0.0475	0.0575
GPR155	0.9982	0.8576	0.9986	0.8448
KIF5C_ENSG00000168280	0.9812	0.951	0.976	0.941
UBE2E3	0.3032	0.6996	0.2576	0.6658
HNRNPA3	0.161	0.2752	0.1012	0.2078
CERS6	0.0232	0.0185	0.0098	0.0088
SP3	0.4798	0.8274	0.4778	0.845
METAP1D	0.7048	0.628	0.6658	0.5688
CSRNP3	0.0307	0.046	0.034	0.051
PRKRA	0.5692	0.729	0.4998	0.656
FIGN	0.214	0.596	0.1244	0.5128
CACNB4	0.16	0.1388	0.1344	0.1128
KCNH7	0.1048	0.152	0.113	0.1564
SESTD1	0.5698	0.8246	0.5386	0.7838
WDSUB1	0.0506	0.0549	0.0768	0.0884
PRPF40A	0.41	0.3104	0.451	0.3448
TLK1	0.8678	0.8398	0.8736	0.8406
STK39	0.8136	0.997	0.761	0.9978
MBD5	0.3192	0.2298	0.351	0.2634
KLHL23	0.3742	0.3922	0.3578	0.3798
_ENSG00000218175	0.657	0.5914	0.635	0.5598
_ENSG00000228222	0.1594	0.1024	0.1128	0.07
MMADHC-DT	0.4068	0.5328	0.4286	0.5186
_ENSG00000233762	0.0107	0.0031	0.0156	0.0062
TTN-AS1	0.787	0.4822	0.777	0.4482
_ENSG00000237844	0.2878	0.4078	0.2714	0.3672
ALS2	0.403	0.4268	0.3756	0.4192
CLK1	0.8532	0.722	0.8094	0.66
NDUFS1	0.5742	0.8436	0.5602	0.8028
NOP58	0.0099	0.0097	0.0129	0.0173
NCKAP1	0.158	0.208	0.05	0.0775
PMS1	0.8042	0.7698	0.801	0.7694
ANKRD44	0.1518	0.1812	0.1998	0.2394
ZC3H15	0.3714	0.3028	0.3486	0.2594
DNAJC10	0.976	0.8922	0.9754	0.8738
MAP2	0.1918	0.1688	0.1158	0.1018
INO80D	0.862	0.552	0.7926	0.385
ADAM23	0.9446	0.731	0.8894	0.5782
PIKFYVE	0.3854	0.3228	0.29	0.2476
PDE1A	0.5962	0.8176	0.5606	0.803
LANCL1	0.7562	0.889	0.7012	0.8564
WDR75	0.8198	0.679	0.7758	0.608
GLS	0.8358	0.7756	0.7602	0.6972
SF3B1	0.5946	0.548	0.6072	0.5492
PLCL1	0.4754	0.3406	0.4414	0.2918
ORC2	0.176	0.301	0.0854	0.1688
TRAK2	0.5392	0.308	0.588	0.3364
SUMO1	0.2952	0.4252	0.1516	0.211
PARD3B	0.4526	0.6458	0.4812	0.6208
CREB1	0.6158	0.6576	0.5992	0.6488
KLF7	0.961	0.7898	0.933	0.7064
STAT4	0.4042	0.5236	0.3336	0.3886
HECW2	0.4026	0.5276	0.3608	0.443
FAM117B	0.0786	0.0823	0.0941	0.1132
WDR12	0.957	0.9698	0.925	0.9476
ABI2	0.9162	0.8204	0.9064	0.7736
ITGAV	0.6156	0.674	0.6168	0.6612
TMEFF2	0.187	0.2066	0.1838	0.2242
GULP1	0.2124	0.4714	0.1542	0.4224
FAM171B	0.0688	0.1242	0.0299	0.073
HSPD1	0.0089	0.0161	0.0409	0.0324
UNC80	0.0329	0.0373	0.0202	0.0277
NBEAL1	4e-04	3e-04	5e-04	0.0013
KANSL1L	0.0975	0.1428	0.0966	0.1276
SPAG16	0.0892	0.1316	0.1136	0.1698
ANKAR	0.9924	0.9602	0.992	0.9428
MFSD6	0.1246	0.0769	0.146	0.092
FAM126B	0.4696	0.4908	0.5002	0.526
ICA1L	0.5428	0.7594	0.4974	0.7062
ZNF804A	0.2726	0.2184	0.2646	0.1938
RAPH1	0.8836	0.6222	0.8958	0.6018
VWC2L	0.3102	0.581	0.2966	0.552
PLEKHM3	0.3262	0.5186	0.2842	0.463
ERBB4	0.0839	0.1706	0.0559	0.1496
C2orf88	0.7334	0.885	0.7168	0.8826
SPATS2L	0.2126	0.1644	0.2074	0.133
SLC39A10	0.9392	0.9544	0.9216	0.959
PGAP1	0.5656	0.4524	0.4708	0.3436
_ENSG00000197585	0.209	0.1684	0.1136	0.0561
HIBCH	0.2972	0.3694	0.333	0.416
ZDBF2	0.52	0.7784	0.4546	0.7322
BMPR2	0.223	0.1262	0.2482	0.1876
CUL3	0.9396	0.961	0.9252	0.9432
PTPRN	0.079	0.1232	0.0639	0.0813
HDAC4	0.8626	0.6034	0.8734	0.605
ASIC4	0.1574	0.0875	0.1452	0.0915
DGKD_ENSG00000077044	0.821	0.4008	0.8048	0.3844
XRCC5	0.2348	0.3398	0.251	0.3026
WDFY1	1	0.5874	0.9998	0.6198
SLC4A3	0.1048	0.1018	0.1006	0.0859
NCL	0.8666	0.7964	0.8364	0.7276
IGFBP5	0.1062	0.1412	0.0385	0.1008
EPHA4	0.4618	0.3374	0.475	0.3224
FARSB	0.112	0.0976	0.0292	0.0176
ACSL3	0.4514	0.4562	0.3376	0.3298
OBSL1	6e-04	3e-04	1e-04	1e-04
LRRFIP1	0.1298	0.289	0.1688	0.3146
TUBA4A	0.3134	0.2586	0.2866	0.243
PNKD	0.5128	0.8438	0.5196	0.8386
ILKAP	0.0433	0.0554	0.0282	0.0518
DOCK10	0.7902	0.6468	0.7118	0.5254
USP37	0.0271	0.0243	0.0368	0.0353
ITM2C	0.8546	0.9334	0.837	0.914
DNAJB2	0.6068	0.683	0.4598	0.5312
ARMC9	0.8616	0.9488	0.7748	0.9294
CAB39	0.6426	0.5	0.6472	0.511
NYAP2	0.6296	0.7074	0.6182	0.6868
RHBDD1	0.789	0.9838	0.7784	0.9838
DIS3L2	0.6058	0.7902	0.557	0.7334
RETREG2	0.5804	0.5592	0.5764	0.5576
MARCHF4	0.0373	0.0253	0.0543	0.0495
PID1	0.675	0.6066	0.6614	0.6092
TRIP12	0.1892	0.3604	0.1786	0.3506
AGAP1	0.2966	0.2188	0.2616	0.1918
ARPC2	0.212	0.4282	0.2368	0.4488
MFF	0.0835	0.0714	0.0204	0.0228
IRS1	0.0593	0.0397	0.0444	0.0349
SCG2	0.8246	0.5178	0.8348	0.5228
PSMD1	0.0778	0.0837	0.0403	0.0432
AGFG1	0.1166	0.0609	0.0913	0.0481
PTMA	0.0206	0.0235	0.0279	0.0349
DNER	0.224	0.264	0.0843	0.1448
ARL4C	0.407	0.4522	0.2094	0.2852
RPL37A	0.3966	0.482	0.2644	0.3466
GIGYF2	0.4386	0.7164	0.454	0.7368
DIRC3	0.6318	0.7526	0.6126	0.7046
_ENSG00000236886	0.692	0.7816	0.652	0.7464
FARP2	0.565	0.9888	0.5892	0.9868
SLC4A7	0.4012	0.617	0.3494	0.6182
GPC1	0.7574	0.5722	0.6668	0.4138
RARB	0.1728	0.1226	0.1698	0.1028
TOP2B	0.4156	0.534	0.448	0.5542
CRBN	0.6902	0.95	0.6608	0.9268
KAT2B	0.1916	0.1714	0.2184	0.2052
HDLBP	0.8562	0.7502	0.8604	0.7344
KIF1A	0.4244	0.3584	0.3448	0.2866
NDUFA10	0.0131	0.0109	0.014	0.0101
MRPS25	3e-04	4e-04	1e-04	1e-04
SH3BP5	0.3176	0.239	0.364	0.2826
HACL1	0.9014	0.9886	0.865	0.9872
TBC1D5	0.6702	0.7162	0.6684	0.7124
CAPN7	0.5108	0.4714	0.513	0.4332
RAF1	0.9036	0.8976	0.8964	0.8774
SLC6A11	0.5518	0.3596	0.57	0.4124
ARL8B	0.0318	0.0332	0.0289	0.0343
CNTN6	0.0155	0.0462	0.0191	0.0442
CHL1	0.1566	0.5148	0.1064	0.4642
SUMF1	0.6586	0.3734	0.6212	0.3334
VGLL4	0.1502	0.1556	0.1676	0.171
GRIP2	0.1722	0.2928	0.1894	0.335
CNTN4	0.8536	0.8384	0.8532	0.8194
RBMS3	0.0283	0.0215	0.0335	0.0246
IQSEC1	0.8732	0.8034	0.8656	0.801
RPL32	0.9744	0.8234	0.9744	0.761
ITPR1	0.0077	0.0072	0.0138	0.0161
THRB	0.4438	0.5478	0.4692	0.5646
NGLY1	0.8778	0.8166	0.8732	0.816
ZNF385D	0.5102	0.835	0.489	0.8298
TSEN2	0.0577	0.1064	0.0389	0.0864
PLCL2	0.5512	0.5252	0.5166	0.493
LHFPL4	0.5206	0.5986	0.5502	0.611
ATP2B2	0.6346	0.6392	0.6258	0.626
SLC6A1	0.9054	0.9818	0.9046	0.9856
SYN2	0.0807	0.12	0.0622	0.1088
NEK10	0.6686	0.4354	0.5472	0.2548
AZI2	0.2432	0.1696	0.2312	0.1338
CRELD1	0.829	0.9992	0.833	1
SETD5	0.6816	0.8202	0.6198	0.7742
SEPTIN2	0.9936	0.94	0.992	0.952
ATG4B	0.0433	0.031	0.0388	0.0302
UBE2E1	0.2898	0.4108	0.2092	0.352
COPS9	0.3628	0.2344	0.3748	0.2484
NR1D2	0.5962	0.8952	0.5532	0.8628
RPL15	0.782	0.6484	0.6962	0.4892
LRRN1	0.7366	0.5984	0.7352	0.5858
NR2C2	0.704	0.8504	0.7198	0.8586
LRRC3B	0.1738	0.3876	0.1974	0.423
UBE2E2	0.4502	0.7816	0.467	0.7954
SRGAP3	0.2	0.247	0.2362	0.2744
GRM7	0.4454	0.5186	0.4488	0.5224
ATG7	0.7048	0.7138	0.6548	0.668
ANKRD28	0.0535	0.1218	0.0609	0.1284
COLQ	0.1514	0.1292	0.1448	0.1168
METTL6	0.7742	0.81	0.7868	0.7964
THUMPD3-AS1	0.5434	0.4578	0.4126	0.327
LMCD1-AS1	0.202	0.3786	0.1118	0.2226
SLC6A1-AS1	0.1378	0.1654	0.0543	0.0803
_ENSG00000237838	0.6258	0.4704	0.6016	0.4562
BRK1	0.4236	0.3972	0.3952	0.346
RBM5	0.924	0.8728	0.9104	0.8352
RBM6	0.1954	0.1104	0.213	0.129
UQCRC1	0.4204	0.3684	0.442	0.3828
LARS2	0.0956	0.1069	0.0825	0.0821
MAP4	0.2884	0.4504	0.2794	0.435
RHOA	0.7302	0.5852	0.7148	0.5138
IP6K2	0.4584	0.4416	0.4588	0.4506
LRRFIP2	0.131	0.1292	0.0763	0.0737
PRKAR2A	0.0783	0.0944	0.103	0.124
USP4	0.9516	0.6626	0.9428	0.5976
CSPG5	0.6886	0.7582	0.6492	0.7678
SCAP	0.6896	0.4492	0.5678	0.3916
WDR48	0.9586	0.7212	0.9502	0.6796
EIF1B	0.5644	0.5472	0.4378	0.4366
NKTR	0.4638	0.6782	0.4742	0.6794
DHX30	0.959	0.762	0.9544	0.7434
DYNC1LI1	0.1524	0.1346	0.1464	0.1366
OSBPL10	0.4694	0.7816	0.5224	0.798
ITGA9	0.3716	0.5676	0.2536	0.4376
GOLGA4	0.3236	0.6584	0.3504	0.6762
CTDSPL	0.2942	0.1908	0.2524	0.1624
FBXL2	0.882	0.6304	0.8502	0.5754
UBP1	0.173	0.1726	0.1256	0.1444
EXOG	0.4338	0.3684	0.2674	0.2424
ANO10	0.3142	0.3988	0.3386	0.3862
STT3B	0.05	0.0723	0.0388	0.0635
CLASP2	0.6654	0.789	0.567	0.6866
SNRK	0.2306	0.2812	0.2218	0.2536
ZNF589	0.4558	0.314	0.4022	0.2874
BSN	0.7664	0.6408	0.7448	0.625
CAMKV	0.5178	0.525	0.4278	0.4298
TRANK1	0.0478	0.0305	0.0633	0.0397
RPSA	0.7278	0.847	0.5778	0.7718
ENTPD3	0.7444	0.5562	0.6176	0.397
CTNNB1	0.0414	0.0284	0.0509	0.044
ULK4	0.5682	0.2058	0.565	0.2108
MYRIP	0.6256	0.6936	0.6162	0.6886
PDCD6IP	0.389	0.4394	0.3492	0.392
GLB1	0.3998	0.2384	0.3728	0.2158
OXSR1	0.6498	0.7488	0.6142	0.7114
ARPP21	0.401	0.35	0.3844	0.3746
SMARCC1	0.6378	0.7834	0.6652	0.796
IP6K1	0.8546	0.9056	0.8612	0.913
ARIH2	0.131	0.1236	0.1076	0.0942
P4HTM	0.0368	0.0247	0.0192	0.014
EPM2AIP1	0.0465	0.0448	0.0468	0.0527
TCAIM	0.3896	0.2396	0.3498	0.2122
SETD2	0.0911	0.0866	0.0982	0.0846
TRAK1	0.8598	0.7854	0.8326	0.725
CNOT10	0.939	0.7732	0.937	0.7632
CCK	0.0751	0.0375	0.0888	0.0252
RPL14	0.69	0.9088	0.56	0.8476
QRICH1	0.4062	0.4842	0.4064	0.4782
SACM1L	0.6396	0.3868	0.6408	0.388
ENTPD3-AS1	0.7222	0.9362	0.6874	0.9146
KIF9-AS1	0.5234	0.3832	0.5474	0.4122
TMA7	0.8634	0.9606	0.812	0.948
ITGA9-AS1	0.9906	0.933	0.9844	0.9218
ZKSCAN7-AS1_ENSG00000236869	0.5698	0.585	0.4758	0.4598
NISCH	0.7684	0.6168	0.7324	0.548
EPHA3	0.835	0.8204	0.8066	0.7996
DOCK3	0.0868	0.1144	0.088	0.1166
CNTN3	0.1404	0.1268	0.1322	0.1132
SELENOK	0.9262	0.8752	0.8906	0.7924
C3orf14	0.9604	0.7076	0.9478	0.6164
GBE1	0.2424	0.1564	0.2278	0.1524
FRMD4B	0.62	0.5548	0.6294	0.5792
FOXP1	0.4758	0.3032	0.455	0.2846
SPCS1	0.0546	0.3402	0.0445	0.2814
PDZRN3	0.6332	0.3446	0.593	0.252
FLNB	0.4642	0.6998	0.4956	0.723
PTPRG	0.6192	0.5296	0.5316	0.439
SLC25A26	0.8168	0.8328	0.813	0.8406
UBA3	0.9114	0.6422	0.8754	0.5184
ARL6IP5	0.7706	0.7442	0.7598	0.7344
TMF1	0.5424	0.5696	0.5414	0.5968
MAGI1	0.0511	0.051	0.0679	0.0771
CACNA1D	0.1084	0.1412	0.0808	0.1412
CACNA2D3	0.2976	0.521	0.2518	0.4596
APPL1	0.1366	0.1906	0.1404	0.1592
RPL29	0.7792	0.996	0.7106	0.9942
CGGBP1	0.3288	0.5238	0.2874	0.4516
EIF4E3	0.1374	0.0778	0.0689	0.0352
RYBP	0.1932	0.2978	0.1582	0.265
PPP4R2	0.6952	0.4252	0.6282	0.301
CADPS	0.8672	0.66	0.8622	0.6092
SYNPR	0.933	0.842	0.924	0.8298
ATXN7	0.1874	0.1238	0.0992	0.0637
PRICKLE2	0.3776	0.534	0.379	0.529
SLMAP	0.4022	0.449	0.4044	0.425
TKT	0.0794	0.071	0.113	0.0875
PBRM1	0.6714	0.5512	0.6676	0.518
TASOR	0.9466	0.8172	0.93	0.762
ARHGEF3	0.23	0.1628	0.1568	0.104
RAD54L2	0.0275	0.0208	0.032	0.0266
WDR82	0.1002	0.0697	0.0417	0.0347
PXK	0.5788	0.5326	0.5364	0.4804
ROBO1	0.1364	0.1172	0.095	0.0793
DENND6A	0.631	0.7432	0.653	0.7614
CADM2	0.6036	0.7036	0.5842	0.7104
CCDC66	0.9294	0.8816	0.9058	0.8624
TAFA1	0.7812	0.6208	0.7182	0.5066
ROBO2	0.9696	0.8782	0.9666	0.834
MITF	0.6644	0.8516	0.5866	0.7842
ERC2	0.9224	0.564	0.9318	0.5972
FHIT	0.4732	0.7144	0.4958	0.6858
ADAMTS9-AS2	0.6862	0.928	0.6576	0.921
DCP1A	0.7322	0.853	0.6826	0.7968
TBC1D23	0.6784	0.5276	0.7088	0.5562
DCBLD2	0.2188	0.1632	0.251	0.1998
SIDT1	0.0139	0.0242	0.0132	0.0244
EPHA6	0.1932	0.4074	0.1064	0.3136
PCNP	0.8036	0.491	0.7578	0.3992
GSK3B	0.8164	0.7144	0.7192	0.5618
CD200	0.2712	0.2122	0.2622	0.1894
ARL6	0.468	0.6034	0.4164	0.5496
KPNA1	0.0274	0.0435	0.0214	0.0327
TFG	0.7892	0.712	0.7144	0.6478
RPL24	0.4904	0.744	0.3574	0.6402
CBLB	0.674	0.511	0.6754	0.488
BBX	0.7028	0.8666	0.6762	0.8666
SNX4	0.248	0.3906	0.2474	0.3806
ATP6V1A	0.4464	0.7894	0.4832	0.7906
SEC22A	0.7806	0.5378	0.7794	0.5522
NAA50	0.456	0.359	0.4058	0.2688
SENP7	0.0258	0.0311	0.0188	0.0215
TAGLN3	0.8876	0.7784	0.889	0.776
IGSF11	0.6928	0.5406	0.734	0.5906
STXBP5L	0.5962	0.675	0.5568	0.622
TOMM70	0.507	0.4632	0.5064	0.4498
CHCHD6	0.0809	0.0622	0.0943	0.0771
KALRN	0.1764	0.1164	0.1704	0.1048
ZNF148	0.1478	0.1288	0.1134	0.1136
FILIP1L	0.291	0.2168	0.1606	0.1084
ALCAM	0.5222	0.4688	0.4442	0.3982
GAP43	0.6766	0.7958	0.663	0.7654
ADCY5	0.8664	0.5828	0.8712	0.5578
IQCB1	0.5732	0.5518	0.508	0.4544
GOLGB1	0.569	0.6154	0.6122	0.6526
CCDC14	0.6508	0.906	0.5916	0.8686
NECTIN3	0.9916	0.7688	0.9912	0.748
ZBTB20	0.7174	0.7596	0.7192	0.749
CEP97	0.4108	0.6938	0.349	0.6034
CMSS1	0.7404	0.8104	0.698	0.8108
LSAMP	0.2428	0.1096	0.224	0.1074
CD47	0.414	0.3184	0.3796	0.3124
DZIP3	0.9524	0.802	0.9482	0.82
HACD2	0.6008	0.6728	0.6138	0.6758
_ENSG00000239268	0.3736	0.3374	0.3382	0.2986
LSAMP-AS1	0.3808	0.2912	0.3386	0.215
_ENSG00000242299	0.7728	0.83	0.7428	0.8074
LINC00882	0.792	0.8914	0.7416	0.8572
DUBR	0.6216	0.46	0.5524	0.3674
ATP2C1	0.212	0.3092	0.1704	0.2316
PIK3CB	0.9766	0.7058	0.9688	0.7182
ATP1B3	0.011	0.0049	0.011	0.0047
HLTF	0.6782	0.4076	0.6668	0.4012
PPP2R3A	0.3712	0.3814	0.3154	0.2742
MGLL	0.1934	0.3736	0.1284	0.2924
RAB7A	3e-04	1e-04	4e-04	0.0011
RNF13	0.297	0.2996	0.2692	0.2542
ARMC8	0.8412	0.693	0.8204	0.66
CEP70	0.9976	0.9144	0.9966	0.8752
SLC25A36	0.2506	0.2234	0.133	0.1552
TFDP2	0.3596	0.4922	0.2066	0.377
XRN1	0.5494	0.8526	0.557	0.8492
PODXL2	0.6082	0.756	0.371	0.6222
NEK11	0.8254	0.9766	0.8442	0.9728
STAG1	0.0054	0.0049	0.0129	0.0101
SERP1	0.9062	0.558	0.8722	0.4292
PLS1	0.4822	0.7774	0.4278	0.7202
DNAJC13	0.1552	0.1864	0.1036	0.1622
TMEM108	0.9736	0.9788	0.9734	0.9782
MED12L	0.2342	0.2804	0.1776	0.2488
TRPC1	0.005	0.0023	0.0049	0.0038
MBNL1	0.0284	0.0393	0.0321	0.0404
RAB6B	0.3892	0.3246	0.3672	0.29
EPHB1	0.1554	0.11	0.1268	0.1038
RASA2	0.551	0.6974	0.4966	0.6648
CLSTN2	0.0553	0.0838	0.0736	0.1086
U2SURP	0.9786	0.9362	0.9722	0.9364
RYK	0.327	0.242	0.272	0.2002
RPN1	0.2262	0.2826	0.2764	0.3378
SLC35G2	0.6374	0.724	0.666	0.7452
TMCC1	0.9344	0.6434	0.915	0.5428
GPR149	0.0471	0.0423	0.0686	0.0674
DHX36_ENSG00000174953	0.0689	0.0874	0.0501	0.0729
ATR	0.0514	0.0594	0.049	0.0587
GK5	0.0299	0.0281	0.0376	0.0288
ZBTB38	0.1904	0.1614	0.1208	0.1066
SLC9A9	0.854	0.5768	0.8674	0.582
CEP63	0.7998	0.6706	0.7976	0.6964
CPNE4	0.1656	0.1108	0.1546	0.0946
TSC22D2	0.0899	0.0781	0.0546	0.0588
SELENOT	0.7788	0.7044	0.773	0.6988
ARHGEF26-AS1_ENSG00000243069	0.356	0.3272	0.2958	0.2734
_ENSG00000248932	0.208	0.1286	0.2024	0.1228
SEC62	0.7432	0.9556	0.6772	0.942
SLC7A14	0.083	0.1962	0.0804	0.1836
CLDN11	0.8634	0.9606	0.8426	0.9548
MCF2L2	0.5274	0.6428	0.4468	0.5566
USP13	0.315	0.2854	0.2982	0.2542
ATP11B	0.7798	0.5878	0.7928	0.5798
DGKG	0.4888	0.3234	0.2836	0.1696
MAP3K13	0.3362	0.3156	0.3326	0.3082
FNDC3B	0.547	0.7178	0.5552	0.7148
MCCC1	0.9752	0.8312	0.9674	0.774
DNAJB11	0.2712	0.302	0.2212	0.2452
FXR1	0.0529	0.0432	0.0309	0.0283
PEX5L	0.3818	0.2268	0.418	0.2542
ABCC5	0.3536	0.3032	0.3842	0.348
KLHL24	0.0061	0.0048	0.0108	0.0102
PIK3CA	0.226	0.4152	0.217	0.3952
TRA2B	0.6852	0.8042	0.5376	0.722
NCEH1	0.1556	0.3514	0.1464	0.3534
EIF2B5	0.1286	0.1132	0.0463	0.0456
TNIK	0.2918	0.1524	0.2982	0.167
VPS8	0.4676	0.5524	0.4812	0.5814
SERPINI1	0.0589	0.0256	0.0188	0.0042
PRKCI	0.1902	0.1454	0.174	0.1218
PPM1L	0.4504	0.3158	0.4608	0.334
GMPS	0.4726	0.339	0.4514	0.3064
TTC14	0.8752	0.7952	0.8764	0.7868
YEATS2	0.2772	0.3262	0.2596	0.3238
SENP2	0.4948	0.3662	0.3816	0.2616
GFM1	0.9968	0.7224	0.998	0.7286
NMD3	0.0302	0.0521	0.0446	0.0639
B3GALNT1	0.8206	0.7846	0.7688	0.7542
KCNAB1	0.088	0.0598	0.1074	0.0881
NLGN1	0.0656	0.0681	0.0434	0.0438
MFN1	0.336	0.6314	0.3962	0.6018
ZMAT3	0.6908	0.8618	0.5898	0.815
PHC3	0.1048	0.234	0.1164	0.2054
RSRC1	0.5734	0.5888	0.5964	0.5936
TBL1XR1	0.1502	0.0767	0.0338	0.0134
NAALADL2	0.4184	0.5976	0.365	0.535
KPNA4	0.6634	0.6948	0.6156	0.6296
EGFEM1P	0.1234	0.0203	0.1366	0.0259
KCNMB2-AS1	0.12	0.1484	0.0525	0.0539
