gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
FOXP1	0.7552	0.8078	0.7686	0.8096
SPCS1	0.0158	0.0149	0.0175	0.0195
NEK4	0.9622	0.968	0.9656	0.9686
PDZRN3	0.4322	0.5454	0.3514	0.4698
FLNB	0.0502	0.1862	0.0242	0.126
PTPRG	0.217	0.243	0.191	0.199
SHQ1	0.7498	0.75	0.7354	0.7298
SLC25A26	0.0524	0.0631	0.0312	0.0323
UBA3	0.8966	0.928	0.8612	0.8952
ARL6IP5	0.8794	0.632	0.8776	0.6484
TMF1	0.2968	0.3592	0.3232	0.3802
LRTM1	0.8208	0.6376	0.7504	0.45
DCAF1	0.7292	0.9996	0.7048	0.9998
MAGI1	0.2072	0.2446	0.1458	0.1764
CACNA1D	0.5556	0.7984	0.4284	0.7272
CACNA2D3	0.9716	0.9576	0.9566	0.948
APPL1	0.3928	0.3646	0.276	0.265
RPL29	0.9368	0.8224	0.9126	0.7644
CGGBP1	0.9252	0.6782	0.8888	0.5818
EIF4E3	0.4692	0.5274	0.4424	0.4966
RYBP	0.8906	0.6898	0.8136	0.5022
PPP4R2	0.7922	0.5382	0.7182	0.4208
CADPS	0.6196	0.6952	0.5976	0.6756
SYNPR	0.5632	0.8116	0.4802	0.6978
THOC7	0.676	0.5796	0.6004	0.4762
ATXN7	0.1538	0.2064	0.0788	0.1252
PSMD6	0.1382	0.1332	0.1074	0.117
PRICKLE2	0.5266	0.4518	0.4118	0.2906
SLMAP	0.4696	0.439	0.382	0.3758
ABHD6	0.6562	0.7606	0.5908	0.7098
C3orf67	0.929	0.8434	0.9106	0.8098
BAP1	0.3556	0.7522	0.179	0.6652
TKT	0.9728	0.857	0.9712	0.85
SFMBT1	0.7908	0.9308	0.7538	0.9212
GNL3	0.4312	0.216	0.489	0.276
PBRM1	0.5642	0.3642	0.4466	0.2152
TASOR	0.2502	0.2352	0.2746	0.2534
ARHGEF3	0.9548	0.916	0.9406	0.8776
RAD54L2	0.5846	0.6084	0.5762	0.5796
TEX264	0.1926	0.1136	0.1724	0.1048
GRM2	0.7226	0.9584	0.6018	0.9464
WDR82	0.2218	0.3128	0.0861	0.1616
SMIM4	0.6522	0.9216	0.5814	0.902
PDHB	0.9742	0.7786	0.9708	0.7784
PXK	0.8656	0.6704	0.8802	0.6914
ARF4	0.171	0.1896	0.1252	0.1178
ARL13B	0.0216	0.0438	0.0219	0.0709
ROBO1	0.3274	0.5532	0.3526	0.5378
DENND6A	0.5626	0.7894	0.553	0.7882
PDE12	0.4638	0.3314	0.3652	0.224
CADM2	0.1314	0.298	0.058	0.168
NSUN3	0.2128	0.389	0.2098	0.3746
C3orf38	0.8144	0.7834	0.8096	0.7294
CCDC66	0.6982	0.5262	0.57	0.3216
TAFA1	0.1134	0.0161	0.0763	0.011
ROBO2	0.2946	0.1842	0.1846	0.1001
ERC2	0.6836	0.7804	0.6322	0.736
FHIT	0.2768	0.449	0.2086	0.3698
_ENSG00000224479	0.5696	0.465	0.2784	0.2552
RPL10AP6	0.4512	0.4034	0.4014	0.3758
ZNF717	0.5674	0.4562	0.5588	0.4254
LINC02008	0.83	0.8026	0.816	0.7894
DENND6A-AS1	0.4542	0.3428	0.3988	0.3296
ENPP7P2	0.6286	0.61	0.486	0.4484
PTPRG-AS1	0.7962	0.9292	0.7486	0.9106
C3orf67-AS1	0.821	0.905	0.6644	0.8012
_ENSG00000272710	0.937	0.8224	0.9254	0.8116
DCP1A	0.182	0.4396	0.1958	0.3926
_ENSG00000277855	0.0272	0.0285	0.0372	0.044
_ENSG00000281392	0.3388	0.6064	0.2402	0.519
TBC1D23	0.1922	0.2128	0.2206	0.2248
DCBLD2	0.203	0.3212	0.1734	0.279
ST3GAL6	0.5242	0.369	0.5082	0.3184
PDIA5	0.1522	0.1318	0.0889	0.0863
NDUFB4	0.433	0.3406	0.4184	0.322
MYLK	0.236	0.238	0.2014	0.178
ZBTB11	0.6776	0.5696	0.6258	0.4864
ZXDC	0.4102	0.2688	0.442	0.2738
SIDT1	0.857	0.6986	0.8486	0.7016
EPHA6	0.2314	0.0813	0.2524	0.1064
CPOX	0.4832	0.7092	0.3892	0.6576
CLDND1	0.0086	0.007	0.0143	0.0113
PCNP	0.1202	0.1586	0.1374	0.16
SEMA5B	0.6584	0.9514	0.638	0.924
GSK3B	0.3754	0.4476	0.2108	0.2656
CD200	0.3148	0.4664	0.2378	0.3978
TIMMDC1	0.8012	0.9948	0.7932	0.9956
ARL6	0.5134	0.386	0.3706	0.2264
NIT2	0.4494	0.4096	0.3108	0.3226
FAM162A	0.761	0.7678	0.764	0.7628
KPNA1	0.1914	0.1828	0.1044	0.0964
TFG	0.3968	0.2824	0.2342	0.1588
RPL24	0.177	0.6474	0.1164	0.5492
CBLB	0.184	0.2832	0.1952	0.2856
BBX	0.8852	0.9806	0.8722	0.971
IFT57	0.8914	0.687	0.8424	0.5444
UMPS	0.7336	0.985	0.5504	0.974
SNX4	0.6896	0.5774	0.5844	0.4522
SLC41A3	0.7654	0.7442	0.7522	0.7266
PLXNA1	0.6558	0.3838	0.4372	0.1362
ATP6V1A	0.6056	0.5104	0.5914	0.4948
SEC22A	0.5636	0.6702	0.3732	0.5512
NAA50	0.591	0.6408	0.561	0.6052
SLC35A5	0.79	0.7914	0.762	0.7484
SLC49A4	0.162	0.1988	0.1364	0.1558
SENP7	0.2684	0.2264	0.3284	0.2826
COX17	0.8752	0.7322	0.8752	0.7364
NFKBIZ	0.731	0.4064	0.6888	0.3276
NXPE3	0.5548	0.4298	0.5834	0.4508
PHLDB2	0.7616	0.562	0.7056	0.462
ABHD10	0.1792	0.1872	0.1548	0.1814
TAGLN3	0.791	0.663	0.7444	0.6082
RABL3	0.954	0.7614	0.9528	0.7046
IGSF11	0.1854	0.255	0.2138	0.2866
OSBPL11	0.8494	0.86	0.81	0.832
STXBP5L	0.7178	0.7768	0.6524	0.6932
EAF2	0.6808	0.5284	0.6636	0.5352
QTRT2	0.0079	0.0036	0.0054	0.0069
TOMM70	0.2358	0.6734	0.1772	0.5866
CHCHD6	0.2776	0.2744	0.1334	0.1266
KALRN	0.3678	0.3756	0.234	0.2614
POGLUT1	0.7146	0.5454	0.6934	0.4796
SLC15A2	0.5188	0.352	0.528	0.3844
LRRC58	0.4622	0.4604	0.261	0.2716
CIP2A	0.134	0.1734	0.0742	0.093
GTPBP8	0.591	0.488	0.5972	0.4828
NEPRO	0.2542	0.1302	0.2816	0.152
SPICE1	0.523	0.482	0.5616	0.5206
CCDC191	0.2558	0.4112	0.1844	0.3558
ZNF148	0.5204	0.3212	0.5546	0.3872
FILIP1L	0.6652	0.6478	0.4938	0.4474
ALCAM	0.439	0.1202	0.3784	0.0639
RIOX2	0.4582	0.7212	0.4476	0.722
GAP43	0.9882	0.99	0.981	0.9932
ADCY5	0.0502	0.0306	0.0405	0.021
IQCB1	0.9302	0.853	0.9184	0.827
GOLGB1	0.478	0.4036	0.3562	0.252
TRMT10C	0.2058	0.174	0.2324	0.1854
CCDC14	0.4724	0.4832	0.4738	0.4474
USF3	0.3748	0.522	0.3118	0.4616
NECTIN3	0.5398	0.5254	0.3612	0.3864
GRAMD1C	0.4548	0.3914	0.4198	0.309
ZBTB20	0.4182	0.357	0.419	0.3878
CEP97	0.2746	0.3682	0.2896	0.3466
MAATS1	0.2892	0.3402	0.3286	0.3764
CMSS1	0.5552	0.6006	0.535	0.5516
ZDHHC23	0.185	0.1552	0.1472	0.1154
LSAMP	0.6804	0.963	0.6916	0.9528
CD47	0.734	0.965	0.6078	0.9458
TXNRD3	0.0342	0.0481	0.0136	0.0283
DZIP3	0.6114	0.6614	0.5846	0.6158
HACD2	0.3562	0.5676	0.258	0.509
CFAP44	0.8112	0.593	0.7948	0.5638
SLC12A8	0.3386	0.4856	0.2318	0.408
_ENSG00000239268	0.8216	0.8136	0.8206	0.8136
_ENSG00000239828	0.5976	0.5378	0.4954	0.395
_ENSG00000240057	0.7202	0.9098	0.645	0.8802
LSAMP-AS1	0.475	0.4722	0.4284	0.3922
ENPP7P4	0.1992	0.3006	0.1912	0.2736
LINC02614	0.1994	0.2608	0.205	0.2608
LINC00903	0.4878	0.3682	0.3396	0.1682
NECTIN3-AS1	0.8838	0.6666	0.872	0.6812
_ENSG00000242299	0.5638	0.6954	0.511	0.6082
LINC00882	0.454	0.8324	0.3204	0.7666
_ENSG00000243276	0.037	0.0482	0.0299	0.0525
DUBR	0.2284	0.1776	0.2196	0.191
_ENSG00000272840	0.6512	0.6676	0.58	0.6384
PLXND1	0.4292	0.3638	0.1976	0.1542
ATP2C1	0.263	0.3106	0.1666	0.2374
WWTR1	0.1006	0.0489	0.0682	0.0435
PIK3CB	0.512	0.2388	0.4634	0.223
SEC61A1	0.1942	0.1084	0.141	0.0667
ATP1B3	0.134	0.1554	0.1116	0.1038
HLTF	0.5682	0.3602	0.5616	0.3664
PPP2R3A	0.9724	0.9368	0.9688	0.9294
MGLL	0.4376	0.3178	0.2898	0.1664
RAB7A	0.365	0.3412	0.3892	0.3778
UBA5	0.6854	0.8858	0.5444	0.8218
RNF13	0.8902	0.9776	0.852	0.9698
TF	0.1386	0.0827	0.0847	0.0615
PCCB	0.9044	0.7002	0.8812	0.636
ARMC8	0.9854	0.9274	0.9562	0.907
CEP70	0.7154	0.7206	0.6786	0.672
SLC25A36	0.7538	0.7258	0.6316	0.595
RNF7	0.0396	0.0407	0.049	0.0539
TFDP2	0.5224	0.7558	0.3832	0.6526
XRN1	0.5408	0.6192	0.536	0.578
ABTB1	0.255	0.1732	0.1088	0.0785
PODXL2	0.9024	0.9222	0.8094	0.8436
NEK11	0.0237	0.0188	0.0161	0.0082
MRPL3	0.4454	0.53	0.4146	0.43
COMMD2	0.9678	0.9438	0.9738	0.9488
STAG1	0.9416	0.9018	0.9256	0.8952
SERP1	0.2136	0.1666	0.0937	0.0767
PLS1	0.3446	0.2164	0.2678	0.1514
ANAPC13	0.5398	0.5578	0.5464	0.5582
MBD4	0.4898	0.3326	0.5108	0.3572
EEFSEC	0.988	0.9956	0.9792	0.9932
DNAJC13	0.6806	0.8838	0.6448	0.8564
SRPRB	0.7382	0.9478	0.7076	0.939
TMEM108	0.2256	0.2102	0.2368	0.2352
MED12L	0.3074	0.3824	0.3404	0.3986
EIF2A	0.691	0.9062	0.6726	0.8988
TRPC1	0.4888	0.4154	0.4044	0.3356
IGSF10	0.3822	0.4026	0.248	0.2708
MBNL1	0.0201	0.0249	0.0235	0.0273
PLOD2	0.9986	0.9994	0.9978	1
RAB6B	0.4262	0.7004	0.3424	0.6214
EPHB1	0.2054	0.1818	0.185	0.2008
PXYLP1	0.7756	0.6854	0.7886	0.6912
RASA2	0.9988	0.9014	0.997	0.8808
NCK1	0.1928	0.1284	0.1448	0.103
MRAS	0.6394	0.6776	0.5304	0.5808
CLSTN2	0.757	0.6148	0.76	0.578
U2SURP	0.9412	0.8794	0.9404	0.875
HPS3	0.4678	0.37	0.4962	0.3604
TOPBP1	0.0771	0.0644	0.0686	0.0555
RYK	0.5904	0.8274	0.5478	0.8056
NMNAT3	0.4164	0.524	0.4426	0.5208
RPN1	0.9172	0.7936	0.917	0.8032
IFT122	0.7818	0.8022	0.7288	0.7814
SLC35G2	0.4572	0.3836	0.3042	0.2626
CNBP	0.418	0.4356	0.407	0.4276
TMCC1	0.0821	0.1252	0.1236	0.1684
MSL2	0.5086	0.5244	0.4276	0.3978
P2RY14	0.8324	0.8054	0.8084	0.7672
DHX36_ENSG00000174953	0.8692	0.9396	0.8412	0.9312
ATR	0.0983	0.0939	0.0848	0.0798
GK5	0.8682	0.9904	0.8692	0.9906
MRPS22	0.0415	0.0323	0.0274	0.033
RUVBL1	0.6284	0.5108	0.595	0.497
ZBTB38	0.5456	0.7076	0.4334	0.6334
ACAD9	0.5748	0.6322	0.5246	0.576
NME9	0.295	0.3738	0.1438	0.2338
DIPK2A	0.9544	0.9106	0.928	0.8862
SIAH2	0.8656	0.7728	0.8614	0.7058
COPG1	0.3462	0.4332	0.2818	0.3734
SLC9A9	0.112	0.0886	0.0609	0.0495
CEP63	0.1774	0.2414	0.1056	0.1222
HMCES	0.6992	0.6602	0.6822	0.6186
COPB2	0.1772	0.0947	0.1554	0.0735
H1-10	0.5206	0.7198	0.3738	0.6032
KBTBD12	0.2262	0.5598	0.2096	0.589
CPNE4	0.5718	0.4712	0.4392	0.2826
TSC22D2	0.3846	0.7306	0.2536	0.6288
PIK3R4	0.8748	0.75	0.799	0.6878
SELENOT	0.9502	0.9486	0.9312	0.9402
ANKUB1	0.5634	0.6012	0.4774	0.5448
INHCAP	0.0741	0.0449	0.0368	0.0161
_ENSG00000248932	0.2216	0.1564	0.1956	0.1316
_ENSG00000249417	0.192	0.157	0.0803	0.0599
_ENSG00000250608	0.446	0.5148	0.4664	0.493
RPL32P3	0.7392	0.742	0.6588	0.6754
SEC62	0.419	0.4722	0.2894	0.3276
SLC7A14	0.7562	0.925	0.751	0.9266
CLDN11	0.401	0.4778	0.2992	0.3636
DCUN1D1	0.5632	0.7362	0.52	0.7084
MCF2L2	0.6732	0.8394	0.6298	0.8204
USP13	0.109	0.1406	0.0905	0.1228
ATP11B	0.0598	0.0864	0.0734	0.1006
DGKG	0.977	0.9206	0.9602	0.8956
MAP3K13	0.2774	0.142	0.2732	0.1326
FNDC3B	0.77	0.7056	0.7868	0.7118
MCCC1	0.0622	0.0569	0.0177	0.0192
MYNN	0.252	0.224	0.2548	0.1948
DNAJB11	0.2838	0.3128	0.2902	0.3226
PDCD10	0.4338	0.3714	0.2878	0.2554
FXR1	0.2586	0.488	0.2968	0.5018
GNB4	0.5194	0.3068	0.5028	0.2664
PEX5L	0.857	0.9476	0.8624	0.9398
ABCC5	0.2032	0.2458	0.1478	0.1742
KLHL24	0.0049	0.0023	0.0038	0.001
PLCH1	0.5498	0.5002	0.5342	0.4528
SSR3	0.9662	0.7408	0.9564	0.6996
RARRES1	0.4352	0.6516	0.3552	0.5544
MFSD1	0.321	0.8116	0.1978	0.7098
PIK3CA	0.5354	0.8012	0.5534	0.8166
NDUFB5	0.8752	0.8628	0.8754	0.8684
MRPL47	0.3722	0.6376	0.3134	0.594
TRA2B	0.829	0.5964	0.7798	0.5084
SKIL	0.8872	0.9158	0.8414	0.8926
NCEH1	0.1056	0.227	0.0735	0.1772
CCDC39	0.3834	0.261	0.3674	0.265
EIF2B5	0.748	0.6188	0.6678	0.5194
TNIK	0.2996	0.3172	0.2888	0.28
VPS8	0.9386	0.9848	0.9332	0.9828
SERPINI1	0.2484	0.2814	0.1428	0.1652
PRKCI	0.805	0.9876	0.7874	0.9892
PPM1L	0.9624	0.9866	0.971	0.986
GMPS	0.0996	0.1306	0.079	0.1146
CCNL1	0.3762	0.3338	0.3384	0.28
TTC14	0.7534	0.6726	0.7268	0.6588
YEATS2	0.6996	0.956	0.693	0.9542
TMEM41A	0.4164	0.3306	0.427	0.2784
SENP2	0.4308	0.4476	0.3658	0.3956
GFM1	0.0592	0.0396	0.0905	0.0598
ZBBX	0.7756	0.9438	0.7884	0.9386
NMD3	0.6936	0.6772	0.6158	0.6084
B3GALNT1	0.129	0.118	0.119	0.1122
KCNAB1	0.0534	0.0565	0.0482	0.0546
SLC33A1	0.0302	0.0369	0.0421	0.0536
NLGN1	0.6774	0.5428	0.6132	0.4532
MFN1	0.9436	0.864	0.9408	0.8404
ZMAT3	0.0779	0.0849	0.0236	0.0244
PHC3	0.761	0.9906	0.7244	0.9872
RSRC1	0.4432	0.434	0.4324	0.4436
C3orf33	0.4588	0.5456	0.3934	0.5034
PARL	0.0087	0.0081	0.0219	0.0263
MAGEF1	0.7142	0.4778	0.6526	0.4382
TBL1XR1	0.3604	0.355	0.3328	0.349
NAALADL2	0.6364	0.4384	0.5512	0.3646
MLF1	0.4702	0.577	0.4592	0.5548
C3orf80	0.0951	0.0904	0.0341	0.0222
KPNA4	0.0639	0.0627	0.0303	0.0377
SPTSSB	0.1592	0.1356	0.1612	0.1152
DNAJC19	0.6512	0.4876	0.6398	0.5148
EGFEM1P	0.56	0.8022	0.528	0.7576
_ENSG00000223930	0.2418	0.2704	0.202	0.2282
KCNMB2-AS1	0.7818	0.8182	0.6804	0.7268
SOX2-OT	0.4422	0.2374	0.3984	0.2438
_ENSG00000243176	0.9544	0.9692	0.9466	0.9676
IL12A-AS1	0.9722	0.6734	0.9692	0.6358
LINC01322	0.0517	0.0448	0.0109	0.0071
ETV5	0.9014	0.9622	0.8858	0.953
MAN2B2	0.2238	0.233	0.2574	0.2616
TNK2	0.8182	0.612	0.6328	0.2978
RNF4	0.5694	0.5354	0.5046	0.453
TFRC	0.2856	0.5228	0.161	0.3406
CRMP1	0.8614	0.9648	0.8108	0.9662
ST6GAL1	0.2124	0.3208	0.2572	0.3646
PPP2R2C	0.9516	0.8928	0.9452	0.8992
DLG1	0.9622	0.9196	0.9482	0.9006
ACOX3	0.66	0.418	0.665	0.4104
ADD1	0.831	0.7614	0.806	0.7286
MAEA	0.3302	0.321	0.1522	0.176
P3H2	0.9406	0.961	0.924	0.9608
NSD2	0.4374	0.395	0.3576	0.3066
MFSD10	0.1668	0.1104	0.0903	0.0353
FGF12	0.6024	0.9294	0.5566	0.9078
ACAP2	0.9858	0.8484	0.986	0.8502
IQCG	0.2878	0.3654	0.2032	0.2634
NCBP2	0.2026	0.1674	0.211	0.1458
PIGZ	0.961	0.989	0.9516	0.9894
SENP5	0.7512	0.653	0.7042	0.554
FYTTD1	0.6662	0.8624	0.4996	0.7876
FAM193A	0.2076	0.1454	0.212	0.162
GRK4	0.5134	0.885	0.4138	0.857
TMEM175	0.2472	0.2552	0.2538	0.2438
POLN	0.2968	0.2672	0.2646	0.1982
ZNF141	0.1452	0.0919	0.1472	0.1054
TBC1D14	0.2292	0.3744	0.1074	0.2066
TMEM128	0.0236	0.0168	0.0333	0.0322
ATP13A3	0.5582	0.786	0.4934	0.7526
LPP	0.9216	0.9204	0.9104	0.9034
TMEM44	0.1838	0.243	0.1704	0.2256
RUBCN	0.6678	0.645	0.5946	0.5816
DGKQ	0.5086	0.2456	0.2114	0.0735
STK32B	0.1952	0.2894	0.1544	0.2088
JAKMIP1	0.416	0.5536	0.412	0.5328
TRMT44	0.0709	0.1076	0.085	0.1184
EIF4A2	0.21	0.2438	0.1962	0.234
SST	0.0139	0.0094	0.0047	0.0034
CTBP1	0.3628	0.5946	0.1724	0.3834
ZFYVE28	0.4874	0.4822	0.4778	0.473
RGS12	0.0143	0.1492	0.0077	0.0603
PCYT1A	0.2414	0.1682	0.2558	0.1976
BDH1_ENSG00000161267	0.1782	0.191	0.1326	0.1418
SLBP	0.7258	0.4558	0.6592	0.321
LRPAP1	0.0296	0.027	0.0316	0.0289
UBXN7	0.4716	0.4114	0.4512	0.3176
RNF168	0.0105	0.0106	0.0122	0.0122
PIGX	0.7732	0.7498	0.7466	0.683
ABLIM2	0.9866	0.6766	0.9848	0.6692
STX18	0.5682	0.7548	0.5464	0.7262
NSG1	0.4266	0.8058	0.4578	0.7564
LETM1	0.5278	0.4286	0.498	0.3758
CPLX1	0.49	0.748	0.3182	0.6072
ATP5ME	0.752	0.8066	0.6624	0.781
KIAA0232	0.6644	0.7312	0.657	0.7242
XXYLT1	0.5382	0.4882	0.5724	0.5228
FBXO45	0.1272	0.1168	0.071	0.0601
PIGG	0.0033	0.0022	0.0011	0.0039
GAK	0.1452	0.1208	0.0768	0.0638
MRFAP1L1	0.7692	0.8708	0.7482	0.8776
MRFAP1	0.784	0.9732	0.784	0.976
PAK2	0.4316	0.2922	0.4272	0.2742
MB21D2	0.0397	0.0462	0.0249	0.0433
C4orf50	0.0398	0.0259	0.0573	0.0388
RPL35A	0.2952	0.4626	0.1856	0.3442
ZNF721	0.2316	0.196	0.2456	0.198
PPP1R2	0.8404	0.7066	0.8066	0.652
SORCS2	0.2966	0.2522	0.3026	0.245
NELFA	0.203	0.1628	0.0666	0.0595
PCGF3	0.8758	0.4772	0.8302	0.3392
LMLN	0.7714	0.5826	0.774	0.5314
NAT8L	0.8912	0.5334	0.8256	0.27
LRCH3	0.9636	0.7754	0.942	0.6856
APOD	0.3446	0.4828	0.31	0.4608
IL1RAP	0.5202	0.8342	0.5094	0.8188
AFAP1	0.0235	0.0105	0.0146	0.0071
HTT	0.3152	0.2692	0.3072	0.248
ZNF876P	0.0181	0.0174	0.0281	0.0343
OPA1	0.4906	0.9208	0.357	0.8706
_ENSG00000214135	0.5546	0.5644	0.4996	0.5274
TMED11P	0.7948	0.443	0.7806	0.4108
RPS20P14	0.2252	0.8156	0.1254	0.7902
LINC00884	0.9414	0.8154	0.937	0.8092
MUC20-OT1_ENSG00000242086	0.585	0.7608	0.5606	0.746
C4orf48	0.715	0.8396	0.618	0.682
STX18-AS1	0.7962	0.8428	0.7578	0.8188
_ENSG00000249592	0.385	0.218	0.344	0.186
ENPP7P10	0.81	0.89	0.7764	0.8648
ZNF718	0.4402	0.6074	0.2634	0.4316
_ENSG00000251148	0.4394	0.3494	0.388	0.2994
_ENSG00000251652	0.9754	0.537	0.9682	0.5128
NCBP2AS2	0.1808	0.1016	0.1112	0.0394
ZNF595	0.1308	0.1164	0.1176	0.0938
_ENSG00000281016	0.5816	0.8198	0.4292	0.7478
SLC30A9	0.3628	0.4222	0.3132	0.3798
RFC1	0.9776	0.6044	0.9396	0.5224
BOD1L1	0.5384	0.5108	0.517	0.4308
ARAP2	0.5696	0.5286	0.584	0.562
FAM184B	0.6054	0.4838	0.61	0.5126
CC2D2A	0.6262	0.5888	0.6392	0.6068
ANAPC4	0.1066	0.0863	0.0249	0.0219
LIMCH1	0.223	0.382	0.1224	0.2768
TBC1D1	0.4432	0.69	0.4228	0.6592
WDR1	0.774	0.3352	0.4952	0.0947
FRYL	0.894	0.8362	0.8864	0.8462
UBE2K	0.2108	0.217	0.21	0.2098
SEL1L3	0.2686	0.2918	0.251	0.2552
TMEM33	0.4824	0.3678	0.4128	0.273
GABRA4	0.195	0.1362	0.1496	0.082
SLAIN2	0.5484	0.7312	0.5178	0.6974
OCIAD1	0.7114	0.503	0.7218	0.5302
DHX15	0.738	0.8236	0.7416	0.8332
TBC1D19	0.5046	0.4772	0.2204	0.259
CLNK	0.2216	0.1782	0.0722	0.0759
STIM2	0.9964	0.7696	0.9958	0.759
KLHL5	0.6468	0.7402	0.6648	0.7238
UGDH	0.138	0.0821	0.126	0.0501
PPARGC1A	0.7778	0.6838	0.696	0.5858
FBXL5	0.204	0.4512	0.1748	0.3788
MED28	0.1466	0.1536	0.1196	0.1458
PDS5A	0.3412	0.326	0.3242	0.306
NDUFB4P12	0.8916	0.7218	0.8586	0.6604
ATP8A1	0.0466	0.0589	0.0269	0.0332
CPEB2	0.2034	0.283	0.0547	0.1092
SLIT2	0.8054	0.8314	0.758	0.8008
ATP10D	0.5042	0.353	0.447	0.2748
OCIAD2	0.9266	0.5984	0.9064	0.4542
QDPR	0.3312	0.2824	0.3286	0.3044
GUF1	0.612	0.9674	0.4592	0.9522
GABRA2	0.1336	0.1146	0.0773	0.0887
UCHL1	0.9554	0.8224	0.935	0.6814
WDR19	0.3262	0.3206	0.2974	0.3242
RAB28	0.728	0.5194	0.7328	0.5084
PACRGL	0.8892	0.7454	0.8388	0.6528
DCAF16	0.0127	0.0091	0.0137	0.0139
GNPDA2	0.2326	0.517	0.2484	0.5202
GABRG1	0.7414	0.6804	0.566	0.595
GABRB1	0.0234	0.0684	0.01	0.0375
SMIM14	0.1898	0.2818	0.1328	0.2222
APBB2	0.6738	0.6084	0.6312	0.572
RBPJ	0.4264	0.7446	0.3224	0.6762
LDB2	0.0466	0.0734	0.0648	0.1112
TAPT1	0.5312	0.4872	0.4312	0.3504
PCDH7	0.1594	0.2902	0.1354	0.2528
NFXL1	0.6906	0.6666	0.701	0.6802
NWD2	0.908	0.9498	0.8584	0.9262
LCORL	0.8204	0.906	0.729	0.8662
CCDC149	0.2948	0.4016	0.2622	0.3472
KCTD8	0.2276	0.501	0.2054	0.4614
KCNIP4_ENSG00000185774	0.9764	0.7478	0.9744	0.7178
KLF3-AS1	0.467	0.2982	0.264	0.1906
FAM200B	0.4552	0.5994	0.4402	0.6098
C1QTNF7-AS1	0.8132	0.8734	0.7936	0.875
UGDH-AS1	0.7424	0.4996	0.671	0.3674
RAC1P2	0.515	0.5892	0.4866	0.5726
GBA3	0.5808	0.6764	0.4352	0.5746
_ENSG00000250092	0.8258	0.6182	0.828	0.6408
_ENSG00000250137	0.7492	0.6548	0.7234	0.6102
_ENSG00000260918	0.2024	0.1236	0.179	0.1146
TAPT1-AS1	0.5366	0.6492	0.4618	0.6134
RUFY3	0.3664	0.4312	0.4008	0.4582
UBA6	0.0434	0.0804	0.0401	0.077
POLR2B	0.859	0.7406	0.8356	0.6642
LNX1	0.0887	0.0735	0.0806	0.0536
SLC4A4	0.6062	0.4346	0.6108	0.4328
YTHDC1_ENSG00000083896	0.5942	0.974	0.4722	0.9508
EXOC1	0.3588	0.4596	0.3712	0.4806
DCUN1D4	0.6012	0.7612	0.5724	0.7728
USP46	0.2476	0.5122	0.2062	0.4396
CHIC2	0.421	0.4258	0.4176	0.3992
CCNI	0.6424	0.7132	0.6362	0.6822
SRD5A3	0.1568	0.2842	0.177	0.282
PPAT	0.5786	0.89	0.591	0.9008
GRSF1	0.4444	0.7556	0.3318	0.6742
ANKRD17	0.7336	0.727	0.7264	0.7034
TMEM165	0.6874	0.674	0.6114	0.6154
CLOCK	0.176	0.1994	0.1732	0.1674
HNRNPD	0.7984	0.797	0.7962	0.7648
RASGEF1B	0.8652	0.4936	0.799	0.4448
FGF5	0.8484	0.879	0.8372	0.8892
NAAA	0.7914	0.7798	0.7484	0.7472
NUP54	0.2118	0.355	0.1696	0.2852
BMP2K	0.2348	0.1786	0.2008	0.1608
G3BP2	0.2876	0.3332	0.1398	0.214
SEPTIN11	0.4038	0.3092	0.3018	0.2006
FRAS1	0.464	0.4092	0.492	0.4312
SCARB2	0.3264	0.6044	0.245	0.5126
CCNG2	0.7872	0.8858	0.7334	0.879
CNOT6L	0.9726	0.9844	0.9724	0.9832
USO1	0.333	0.481	0.2916	0.411
CDKL2	0.7648	0.7076	0.711	0.6848
SHROOM3	0.649	0.7578	0.536	0.6506
FIP1L1	0.8188	0.6518	0.813	0.6318
CENPC	0.3968	0.6528	0.4144	0.6548
EPHA5	0.3962	0.617	0.1866	0.422
SCD5	0.8766	0.6874	0.768	0.4428
ENOPH1	0.4292	0.5976	0.366	0.5186
ADGRL3	0.0287	0.0324	0.0113	0.0089
PRDM8	0.1878	0.1966	0.133	0.1428
HNRNPDL	0.9876	0.7746	0.9884	0.7776
DCK	0.7292	0.8128	0.6162	0.7496
ADAMTS3	0.1982	0.149	0.2382	0.1804
ART3	0.7806	0.8792	0.6916	0.8194
AASDH	0.5788	0.6724	0.3872	0.5618
SGCB	0.7354	0.5308	0.672	0.3754
PAQR3	0.7334	0.4036	0.6782	0.2914
MTHFD2L	0.307	0.7204	0.2854	0.6844
RCHY1	0.8266	0.8362	0.8248	0.801
PARM1	0.275	0.6644	0.1922	0.5646
MRPL1	0.456	0.5268	0.4048	0.4742
HOPX	0.89	0.8216	0.8462	0.7474
MOB1B	0.4192	0.4814	0.4078	0.4698
SRP72	0.8046	0.5172	0.7486	0.4168
SCFD2	0.535	0.442	0.4646	0.3464
CFAP299	0.3026	0.3306	0.306	0.3136
SDAD1	0.6568	0.8314	0.5832	0.7954
_ENSG00000224218	0.9962	0.7518	0.9966	0.7178
DANCR	0.5674	0.3944	0.5868	0.4382
TXNP6	0.9354	0.9664	0.9204	0.9668
UBA6-AS1	0.0581	0.0518	0.0506	0.0339
