gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
DLG1	0.8026	0.771	0.7602	0.753
ADD1	0.3494	0.3472	0.3446	0.3606
MAEA	0.7544	0.8876	0.7376	0.8782
P3H2	0.3854	0.785	0.2762	0.6694
NSD2	0.3052	0.225	0.2868	0.1938
MFSD10	0.211	0.1352	0.194	0.1132
FGF12	0.1892	0.328	0.1896	0.323
ACAP2	0.4266	0.6648	0.4484	0.649
IQCG	0.6674	0.521	0.5668	0.3748
PIGZ	0.4478	0.6644	0.4784	0.6898
SENP5	0.5252	0.6182	0.5406	0.6022
FYTTD1	0.8494	0.8138	0.8238	0.792
FAM193A	0.1578	0.1306	0.0886	0.0808
GRK4	0.3674	0.2858	0.3144	0.2086
TMEM175	0.1378	0.1944	0.0726	0.1286
POLN	0.4876	0.4732	0.5428	0.5162
TBC1D14	0.2378	0.2388	0.2172	0.2012
ATP13A3	0.6816	0.5574	0.4666	0.3414
LPP	0.9184	0.9766	0.8954	0.969
RUBCN	0.0867	0.059	0.0659	0.0469
CCDC50	0.9004	0.8112	0.9064	0.811
JAKMIP1	0.7988	0.9896	0.7784	0.991
EIF4A2	0.3652	0.2962	0.3348	0.278
CTBP1	0.5336	0.8956	0.3508	0.8388
ZFYVE28	0.43	0.4948	0.4356	0.5032
RGS12	0.9824	0.86	0.9812	0.8496
PCYT1A	0.5672	0.62	0.5248	0.5714
BDH1_ENSG00000161267	0.664	0.6154	0.6144	0.56
LRPAP1	0.0517	0.0592	0.0747	0.0934
UBXN7	0.2322	0.1242	0.1302	0.0705
RNF168	0.8898	0.9524	0.7622	0.9264
PIGX	0.7008	0.5784	0.6548	0.501
ABLIM2	0.1648	0.179	0.1986	0.2172
STX18	0.1364	0.1502	0.1194	0.1206
NSG1	0.755	0.9904	0.699	0.978
LETM1	0.4614	0.8758	0.375	0.861
CPLX1	0.4406	0.2014	0.134	0.0176
ATP5ME	0.8318	0.692	0.8004	0.6888
KIAA0232	0.6206	0.6786	0.6108	0.6518
XXYLT1	0.4198	0.3668	0.384	0.2812
PIGG	0.7416	0.937	0.6816	0.923
GAK	0.252	0.1146	0.1826	0.0711
MRFAP1	0.7086	0.7006	0.6662	0.6678
PAK2	0.6686	0.8712	0.6386	0.8234
MB21D2	0.173	0.2336	0.1254	0.1618
C4orf50	0.9788	0.783	0.981	0.8006
RPL35A	0.8146	0.806	0.7712	0.7612
ZNF721	0.4766	0.4284	0.4556	0.3592
PPP1R2	0.5452	0.5192	0.5424	0.5122
SORCS2	0.2888	0.8932	0.223	0.8666
NELFA	0.2572	0.3124	0.112	0.1912
PCGF3	0.2158	0.17	0.2472	0.2092
LMLN	0.7524	0.844	0.5682	0.7336
NAT8L	0.4198	0.3678	0.1148	0.0919
LRCH3	0.6428	0.7708	0.587	0.7626
IL1RAP	0.4422	0.5792	0.3386	0.4882
AFAP1	0.1792	0.0842	0.1732	0.0888
HTT	0.3938	0.2344	0.2632	0.1348
ZNF876P	0.5132	0.3622	0.4712	0.3434
OPA1	0.6922	0.7966	0.6684	0.7638
_ENSG00000214135	0.838	0.9172	0.8392	0.9196
TMED11P	0.6396	0.7784	0.6252	0.74
RPS20P14	0.681	0.8414	0.5902	0.811
MUC20-OT1_ENSG00000242086	0.6658	0.5876	0.6686	0.586
C4orf48	0.9732	0.96	0.9622	0.9582
STX18-AS1	0.9164	0.7632	0.909	0.7254
_ENSG00000249592	0.3416	0.41	0.3302	0.3812
ENPP7P10	0.6768	0.83	0.596	0.8026
ZNF718	0.9062	0.5872	0.9044	0.5018
_ENSG00000251148	0.2384	0.1792	0.2302	0.1856
HS3ST1	0.2082	0.3624	0.2058	0.3456
SLC30A9	0.23	0.1644	0.2162	0.149
RFC1	0.5142	0.7194	0.4282	0.667
BOD1L1	0.8172	0.5704	0.8152	0.576
ARAP2	0.5174	0.735	0.5226	0.7298
FAM184B	0.7016	0.921	0.6536	0.9154
ANAPC4	0.0626	0.055	0.0608	0.0537
LIMCH1	0.5738	0.7952	0.534	0.8028
TBC1D1	0.4262	0.3688	0.4346	0.3804
FRYL	0.3728	0.288	0.3152	0.2562
UBE2K	0.7472	0.8552	0.7224	0.8388
SEL1L3	0.4152	0.4778	0.4058	0.4526
TMEM33	0.7472	0.5106	0.6722	0.3988
GABRA4	0.8446	0.6986	0.8576	0.703
SLAIN2	0.9764	0.7102	0.9674	0.7036
OCIAD1	0.3698	0.2536	0.366	0.2606
DHX15	0.1052	0.1076	0.1112	0.1112
TBC1D19	0.4996	0.6502	0.152	0.4418
STIM2	0.198	0.3716	0.179	0.3018
KLHL5	0.3886	0.3738	0.35	0.3522
PPARGC1A	0.629	0.5222	0.5274	0.377
FBXL5	0.185	0.1118	0.2248	0.1534
MED28	0.0012	7e-04	0.0013	0.0021
PDS5A	0.5424	0.5866	0.5334	0.6022
ATP8A1	0.105	0.1182	0.0536	0.0601
CPEB2	0.7546	0.973	0.6266	0.9584
SLIT2	0.4686	0.2172	0.4466	0.1878
QDPR	0.9504	0.748	0.962	0.7374
GUF1	0.7746	0.591	0.8178	0.6036
GABRA2	0.8052	0.5106	0.7324	0.3914
UCHL1	0.6122	0.5092	0.5748	0.4624
WDR19	0.2072	0.1386	0.0718	0.0624
RAB28	0.6756	0.9152	0.7118	0.9198
PACRGL	0.2768	0.1534	0.2774	0.1446
GNPDA2	0.2062	0.1568	0.1348	0.0802
GABRG1	0.7758	0.9836	0.7368	0.97
GABRB1	0.3532	0.3974	0.2498	0.3112
SMIM14	0.7806	0.848	0.785	0.8334
APBB2	0.8858	0.8092	0.8828	0.8156
RBPJ	0.2512	0.2632	0.2102	0.2166
LDB2	0.7608	0.8486	0.6858	0.7878
TAPT1	0.5326	0.9226	0.4932	0.8978
PCDH7	0.0381	0.0175	0.0456	0.0159
NFXL1	0.0873	0.0914	0.1026	0.1192
NWD2	0.1406	0.0846	0.069	0.0501
LCORL	0.6202	0.95	0.611	0.9352
CCDC149	0.7846	0.8494	0.6096	0.8022
KCTD8	0.71	0.6988	0.6014	0.5952
KCNIP4_ENSG00000185774	0.7126	0.2272	0.6546	0.146
KLF3-AS1	0.8788	0.7538	0.8574	0.7286
FAM200B	0.1964	0.1374	0.2322	0.178
C1QTNF7-AS1	0.8316	0.8344	0.8448	0.8284
GBA3	0.9622	0.9316	0.9614	0.9324
_ENSG00000260918	0.0603	0.0498	0.0586	0.0576
TAPT1-AS1	0.9634	0.9282	0.9612	0.9242
RUFY3	0.356	0.8052	0.357	0.7944
UBA6	0.3462	0.2718	0.3552	0.2866
POLR2B	0.2822	0.3218	0.1802	0.2362
LNX1	0.6296	0.3802	0.6566	0.4148
SLC4A4	0.2462	0.1812	0.1558	0.1016
YTHDC1_ENSG00000083896	0.8874	0.7572	0.869	0.6712
EXOC1	0.68	0.6246	0.6796	0.5938
DCUN1D4	0.6918	0.6832	0.6666	0.6786
USP46	0.4418	0.7394	0.3242	0.6758
CHIC2	0.4366	0.9506	0.4444	0.9444
CRACD	0.4438	0.8368	0.2594	0.7816
CCNI	0.7014	0.4666	0.7014	0.4668
SRD5A3	0.5772	0.3712	0.5696	0.3548
GRSF1	0.2638	0.2338	0.2584	0.24
ANKRD17	0.125	0.1232	0.1528	0.1434
TMEM165	0.7228	0.7262	0.6754	0.6864
CLOCK	0.7078	0.9956	0.713	0.9926
HNRNPD	0.7252	0.9522	0.6344	0.9236
RASGEF1B	0.8556	0.5	0.802	0.4072
NUP54	0.5514	0.4106	0.5272	0.3404
BMP2K	0.5956	0.6436	0.5984	0.6504
G3BP2	0.3812	0.5538	0.3216	0.4982
SEPTIN11	0.1836	0.212	0.1578	0.2036
FRAS1	0.4086	0.5114	0.4266	0.5358
SCARB2	0.536	0.5242	0.5076	0.4956
CCNG2	0.2214	0.1454	0.249	0.1838
CNOT6L	0.7246	0.7246	0.7234	0.6732
USO1	0.4526	0.7706	0.4222	0.7536
CDKL2	0.8628	0.8024	0.8638	0.8254
SHROOM3	0.3502	0.5818	0.224	0.4954
FIP1L1	0.8902	0.7178	0.879	0.7056
CENPC	0.4466	0.522	0.4262	0.5102
EPHA5	0.2504	0.304	0.1326	0.156
SCD5	0.9268	0.8896	0.879	0.8454
ENOPH1	0.7274	0.4924	0.697	0.4574
ADGRL3	0.1468	0.1162	0.0675	0.0466
HNRNPDL	0.3004	0.3146	0.2868	0.2964
AASDH	0.993	0.8452	0.9924	0.7762
SGCB	0.7048	0.911	0.6818	0.9032
PAQR3	0.4648	0.517	0.4116	0.4662
MTHFD2L	0.354	0.219	0.3248	0.1732
RCHY1	0.8948	0.8822	0.8888	0.8384
PARM1				
MRPL1	0.7074	0.4232	0.605	0.3546
MOB1B	0.5236	0.4234	0.4548	0.3694
SRP72	0.8522	0.8318	0.8232	0.8024
SCFD2	0.9922	0.9402	0.9924	0.9396
CFAP299	0.149	0.086	0.1464	0.0811
SDAD1	0.4812	0.415	0.4484	0.3898
UBA6-AS1	0.4496	0.777	0.4582	0.7906
TMEM150C	0.3926	0.405	0.4022	0.3774
_ENSG00000250075	0.4154	0.5432	0.4402	0.577
LINC02232	0.9338	0.5508	0.9074	0.4016
_ENSG00000250220	0.4292	0.8528	0.466	0.8498
EPHA5-AS1	0.543	0.4814	0.524	0.457
NFKB1	0.0472	0.0648	0.0566	0.0648
MANBA	0.0019	0.003	0.0019	0.0042
UBE2D3	0.894	0.9542	0.883	0.9408
MAPK10	0.393	0.5282	0.3026	0.4318
RPL34	0.3226	0.4118	0.1314	0.2396
PKD2	0.5126	0.3934	0.4992	0.3502
PLA2G12A	0.8738	0.9046	0.8364	0.8836
FAM13A	0.8276	0.7722	0.7338	0.6928
HERC3	0.5872	0.7062	0.551	0.6542
ZGRF1	0.8674	0.819	0.8492	0.8092
AP1AR	0.285	0.5106	0.1546	0.4122
COPS4	0.756	0.8582	0.6482	0.812
SEC31A	0.6136	0.9614	0.6308	0.9518
RAP1GDS1	0.589	0.6746	0.5616	0.6418
PDE5A	0.794	0.8776	0.7438	0.7988
PPA2	0.209	0.442	0.235	0.4518
GSTCD	0.33	0.789	0.3006	0.765
INTS12	0.7782	0.8888	0.7844	0.8796
PAPSS1	0.9612	0.9146	0.9542	0.9058
SEC24B	0.1474	0.1023	0.1266	0.0759
PPP3CA	0.2794	0.6042	0.1614	0.4608
KLHL8	0.5354	0.7538	0.5662	0.764
SNCA	0.5788	0.4492	0.5508	0.4032
TBCK	0.671	0.6674	0.6392	0.5604
CAMK2D	0.0436	0.0455	0.0152	0.0279
CISD2	0.541	0.6336	0.5436	0.6334
ANK2	0.1578	0.1	0.1738	0.1174
METTL14	0.788	0.9362	0.7718	0.9358
USP53	0.0546	0.0379	0.0374	0.0338
SEC24D	0.7416	0.9838	0.6714	0.9784
EIF4E	0.694	0.369	0.7104	0.402
GRID2	0.7456	0.9758	0.6016	0.9608
SPARCL1	0.9404	0.69	0.9246	0.606
DKK2	0.4394	0.1776	0.3124	0.092
CYP2U1	0.8168	0.7948	0.8082	0.773
SMARCAD1	0.7106	0.9752	0.6738	0.9718
STPG2	0.5208	0.3304	0.437	0.2406
CDS1	0.4628	0.4756	0.3986	0.421
WDFY3	0.1582	0.1002	0.153	0.1
PTPN13	0.7574	0.9728	0.7362	0.9568
PPM1K	0.1094	0.1324	0.0986	0.115
METAP1	0.3748	0.2156	0.4122	0.2356
DNAJB14	0.2998	0.4428	0.2316	0.3606
H2AZ1	0.6404	0.601	0.577	0.5788
SLC9B2	0.5962	0.7036	0.5724	0.703
C4orf3	0.4862	0.682	0.4022	0.6544
NDST3	0.62	0.8324	0.6542	0.8662
TET2	0.2154	0.2244	0.2146	0.2544
CXXC4	0.0112	0.0081	0.0081	0.0064
TSPAN5	0.6166	0.5086	0.5002	0.3654
NUDT9	0.4496	0.332	0.4544	0.3268
ELOVL6	0.1188	0.1012	0.0947	0.0795
SYNPO2	0.8136	0.4478	0.757	0.3458
AFF1	0.864	0.9612	0.8208	0.953
LARP7	0.1302	0.1904	0.1498	0.2302
NAP1L5	0.3302	0.2338	0.2992	0.2092
ARSJ	0.6788	0.9124	0.583	0.8818
UNC5C	0.0256	0.0329	0.0099	0.0141
HSP90AB3P	0.722	0.9586	0.5862	0.9184
CCSER1	0.7956	0.7052	0.7922	0.6672
GPRIN3	0.8276	0.9762	0.7966	0.9666
COL25A1	0.4836	0.8476	0.4916	0.842
LIN54	0.2308	0.29	0.1922	0.2176
ADH5	0.2476	0.2726	0.2524	0.277
LINC01378	0.119	0.4062	0.0497	0.2452
RPL7AP30	0.674	0.9982	0.5498	0.9966
_ENSG00000245293	0.4454	0.2842	0.4194	0.2302
CXXC4-AS1	0.2544	0.2916	0.2582	0.275
_ENSG00000245958	0.6102	0.5746	0.6096	0.5666
ANK2-AS1	0.652	0.4184	0.6096	0.3426
MAPK10-AS1	0.7654	0.6904	0.6548	0.58
_ENSG00000250938	0.755	0.9686	0.761	0.9652
_ENSG00000251095	0.114	0.1922	0.0561	0.0985
FNIP2	0.307	0.3746	0.3332	0.409
GATB	0.0251	0.0168	0.0285	0.0241
GUCY1B1	0.114	0.1342	0.0695	0.0845
ARHGAP10	0.1528	0.169	0.1556	0.161
JADE1	0.3056	0.346	0.1668	0.213
ELF2	0.6774	0.92	0.6778	0.919
NDUFC1	0.0636	0.051	0.0678	0.0601
TBC1D9	0.7142	0.8344	0.7308	0.8152
INPP4B	0.3384	0.4476	0.3234	0.3204
GAB1	0.4566	0.3904	0.4342	0.3662
TRIM2	0.785	0.6098	0.7866	0.6174
FBXW7	0.7408	0.6902	0.6944	0.6254
SH3D19	0.4094	0.4298	0.3088	0.3426
GLRB	0.9034	0.5774	0.9002	0.6034
GRIA2	0.3782	0.5094	0.2786	0.4226
SLC10A7	0.5948	0.6992	0.5032	0.6708
PCDH10	0.5774	0.3174	0.5662	0.2768
BBS7	0.518	0.584	0.4372	0.4998
KIAA1109	0.878	0.951	0.873	0.9436
LARP1B	0.8278	0.9816	0.8416	0.9874
TRPC3	0.8808	0.7252	0.8808	0.697
SPATA5	0.223	0.1298	0.1598	0.0914
SETD7	0.695	0.938	0.6944	0.9222
RNF175	0.8152	0.9468	0.816	0.9532
PDGFC	0.5716	0.85	0.516	0.8046
ANKRD50	0.1976	0.258	0.1782	0.2514
SCLT1	0.3924	0.6504	0.3474	0.6224
ZNF827	0.8604	0.9224	0.8484	0.9142
NR3C2	0.1798	0.2238	0.1282	0.1484
SCOC	0.7532	0.6922	0.6858	0.6164
SMARCA5	0.9054	0.4782	0.8646	0.3934
PGRMC2	0.5024	0.5186	0.4826	0.4452
INTU	0.8158	0.688	0.7636	0.6052
HSPA4L	0.4462	0.3832	0.449	0.3544
MFSD8	0.9934	0.8234	0.9896	0.7944
ABHD18	0.109	0.113	0.0149	0.0254
TMEM155	0.9062	0.745	0.8404	0.6218
MAP9	0.3066	0.2976	0.2246	0.2292
GUCY1A1	0.4972	0.7178	0.3456	0.5716
TMEM144	0.9642	0.9656	0.9478	0.9512
GASK1B	0.8752	0.3812	0.7836	0.1206
NAA15	0.6404	0.5828	0.645	0.6044
FAM160A1	0.7848	0.7218	0.7542	0.6264
ARFIP1	0.2758	0.2816	0.2772	0.2706
HHIP	0.303	0.1742	0.1668	0.0551
ANAPC10	0.379	0.2506	0.3704	0.2668
ABCE1	0.1616	0.3754	0.2064	0.4224
OTUD4	0.3718	0.3164	0.3976	0.3372
TMEM184C	0.0516	0.0741	0.0866	0.1022
PRMT9	0.0016	0.0036	0.0011	0.003
RNF150	0.374	0.5028	0.2486	0.3788
SMAD1	0.2512	0.2578	0.29	0.315
DCLK2	0.588	0.8296	0.5788	0.8106
PPID	0.2426	0.1798	0.2392	0.1824
ETFDH	0.7584	0.6306	0.75	0.6404
RXFP1	0.714	0.816	0.6122	0.7528
PLRG1	0.9798	0.9354	0.9836	0.93
MAML3	0.1636	0.124	0.1842	0.1622
DCHS2	0.2618	0.1504	0.191	0.1006
LRBA	0.7504	0.576	0.6864	0.4554
FAM198B-AS1	0.2242	0.545	0.1954	0.5102
_ENSG00000250241	0.404	0.364	0.3816	0.304
RTN3P1	0.8172	0.7118	0.825	0.65
_ENSG00000251555	0.682	0.7562	0.6682	0.7614
_ENSG00000273247	0.9924	0.8842	0.9838	0.8586
BRD9	0.5636	0.3072	0.4234	0.1878
TLL1	0.565	0.6408	0.393	0.492
CLPTM1L_ENSG00000049656	0.8248	0.6038	0.7898	0.5716
MSMO1	0.9362	0.6572	0.9222	0.514
HPF1	0.3412	0.3752	0.3708	0.3824
SDHA	0.4988	0.9168	0.4858	0.9224
KLHL2	0.9062	0.858	0.8722	0.7858
CPE	0.2894	0.418	0.2244	0.3556
FRG1_ENSG00000109536	0.2176	0.1192	0.1886	0.1038
CLCN3	0.5194	0.3188	0.516	0.3068
GALNT7	0.7968	0.8784	0.7954	0.8812
RAPGEF2	0.1202	0.265	0.044	0.1612
SNX25	0.3858	0.6446	0.3926	0.6122
LRP2BP	0.1162	0.0825	0.1156	0.0839
NACA3P	0.5994	0.5174	0.388	0.2822
PALLD	0.3998	0.2956	0.2118	0.1896
SPCS3	0.6788	0.4822	0.5184	0.2942
NEK1	0.796	0.7132	0.7772	0.6754
NAF1	0.6724	0.968	0.6616	0.9632
MARCHF1	0.2616	0.7224	0.142	0.591
CBR4	0.4816	0.429	0.365	0.3152
GLRA3	0.4848	0.7962	0.441	0.7398
NDUFS6	0.0056	0.0057	0.0059	0.0087
GPM6A	0.0525	0.0901	0.0366	0.0672
WDR17	0.1618	0.3584	0.1224	0.2642
WWC2	0.9322	0.8176	0.8812	0.7424
ACSL1	0.9112	0.965	0.9162	0.9624
SLC25A4	0.023	0.0191	0.0308	0.0346
LPCAT1_ENSG00000153395	0.5208	0.3122	0.2954	0.0929
SH3RF1	0.1862	0.0715	0.137	0.0529
SORBS2	0.1878	0.4408	0.083	0.3068
NPY1R	0.9214	0.7784	0.9124	0.7056
TRAPPC11	0.2792	0.1548	0.2702	0.1546
FSTL5	0.5698	0.3178	0.4712	0.1934
TMEM192	0.1558	0.1012	0.0721	0.0446
TPPP	0.3642	0.6768	0.1638	0.528
STOX2	0.0477	0.098	0.0519	0.0883
GALNTL6	0.1764	0.395	0.1244	0.3116
EXOC3	0.2476	0.283	0.261	0.2772
SDHAP3	0.9998	0.9016	0.998	0.8642
SPOCK3	0.0194	0.0347	0.0049	0.0092
C4orf47	0.1498	0.1028	0.0907	0.0696
ZDHHC11B	0.1536	0.1286	0.148	0.1212
TENM3	0.2002	0.3934	0.1008	0.3132
FRG1-DT_ENSG00000245685	0.4176	0.2286	0.3754	0.1998
NSUN2	0.6364	0.5066	0.6308	0.5068
TRIO	0.4012	0.8196	0.3894	0.8144
CDH10	0.298	0.473	0.1388	0.3962
ZFR	0.4972	0.5204	0.552	0.5188
ADCY2	0.879	0.812	0.8354	0.7738
WDR70	0.973	0.8792	0.9734	0.869
C5orf22	0.0829	0.1061	0.1244	0.1118
SEMA5A	0.454	0.722	0.3266	0.633
TENT4A	0.1418	0.1366	0.1626	0.1674
CDH9	0.0764	0.1146	0.0361	0.0937
DROSHA	0.0132	0.0232	0.0226	0.0386
CDH6	0.3952	0.3658	0.366	0.305
GOLPH3	0.6366	0.499	0.5758	0.374
SUB1	0.396	0.4622	0.2748	0.3532
LIFR	0.6358	0.77	0.5748	0.7256
MTRR	0.6934	0.6626	0.5894	0.6084
MED10	0.9186	0.8414	0.903	0.8216
PDZD2	0.3334	0.2304	0.2474	0.1756
MARCHF6	0.1824	0.2046	0.1546	0.151
CDH18	0.1306	0.135	0.1254	0.1354
SRD5A1	0.1238	0.0606	0.1056	0.0546
MYO10	0.411	0.3976	0.3862	0.4006
MTMR12	0.6512	0.4056	0.6078	0.3606
CCT5	0.7266	0.5206	0.7048	0.4094
ATPSCKMT	0.9832	0.7166	0.9722	0.6594
SPEF2	0.767	0.9856	0.7782	0.9848
NADK2	0.1976	0.35	0.221	0.373
ANKH	0.1396	0.2542	0.1422	0.2176
RETREG1	0.8726	0.8144	0.8702	0.7722
CDH12	0.9458	0.823	0.932	0.7426
ICE1	0.5148	0.7686	0.3474	0.6504
LMBRD2	0.7822	0.826	0.6776	0.7328
NIPBL	0.0599	0.0457	0.0656	0.0434
ANKRD33B	0.503	0.4038	0.4388	0.3162
CTNND2	0.2108	0.246	0.1106	0.1442
BASP1	0.7704	0.6692	0.728	0.652
MARCHF11	0.5206	0.926	0.4408	0.9064
GUSBP1	0.8988	0.8042	0.8912	0.7888
CPLANE1	0.7694	0.9318	0.631	0.8832
_ENSG00000215158	0.2618	0.2456	0.2048	0.1902
BASP1-AS1	0.6122	0.5408	0.5986	0.5346
UBE2QL1	0.8948	0.794	0.8692	0.75
LINC02217	0.3704	0.3996	0.3368	0.3304
LINC02223	0.441	0.2986	0.4326	0.3174
_ENSG00000251294	0.5642	0.4402	0.4508	0.2952
LINC02241	0.5468	0.5202	0.5616	0.5062
C1QTNF3-AMACR	0.3324	0.4898	0.2532	0.3806
MTREX	0.93	0.72	0.9416	0.7348
ERCC8	0.3948	0.315	0.3796	0.293
GPBP1	0.7756	0.586	0.707	0.4324
PLPP1	0.0812	0.0331	0.0504	0.0246
DHX29	0.0616	0.0374	0.0442	0.0401
KIF2A	0.5682	0.446	0.5166	0.4032
MAST4	0.622	0.6602	0.5568	0.5706
TNPO1	0.2268	0.221	0.252	0.2192
OXCT1	0.4132	0.3356	0.4252	0.3002
IPO11	0.9968	0.7888	0.9946	0.751
ERBIN	0.6628	0.8714	0.655	0.8522
GHR	0.2052	0.3244	0.0954	0.1958
HMGCS1	0.2964	0.2224	0.25	0.1478
NNT	0.5144	0.6364	0.5268	0.653
MRPS27	0.0473	0.149	0.0537	0.1412
PDE4D	0.6726	0.6466	0.6538	0.6424
PPWD1	0.964	0.9496	0.9492	0.939
TRIM23	0.7646	0.9898	0.7026	0.9792
TRAPPC13	0.6812	0.5486	0.6298	0.519
NLN	0.5294	0.433	0.5216	0.4028
ZSWIM6	0.7596	0.6264	0.753	0.6178
MAP1B	0.6214	0.4116	0.6048	0.3948
MCCC2_ENSG00000131844	0.1314	0.0973	0.157	0.1182
PRKAA1	0.5328	0.728	0.3368	0.663
MRPS36_ENSG00000134056	0.0301	0.0225	0.0154	0.0139
CDK7_ENSG00000134058	0.9024	0.9858	0.812	0.9738
IL6ST	0.3152	0.7318	0.1936	0.5996
RPL37	0.7992	0.8024	0.7354	0.7488
PLK2	0.4474	0.7554	0.4318	0.7672
PIK3R1	0.0469	0.0838	0.0417	0.0821
BDP1_ENSG00000145734	0.2086	0.181	0.2256	0.1938
SLC30A5	0.826	0.668	0.7256	0.5542
BTF3	0.6958	0.7866	0.5944	0.7026
TMEM267	0.8462	0.8932	0.8208	0.8834
PARP8	0.7306	0.8618	0.6566	0.7778
PART1	0.787	0.4564	0.7616	0.4254
RAB3C	0.6584	0.5866	0.6178	0.5638
RAD17_ENSG00000152942	0.6012	0.4848	0.5622	0.3876
SREK1IP1	0.5358	0.3342	0.4648	0.2612
CWC27	0.2964	0.3918	0.2568	0.3666
SREK1	0.4596	0.5176	0.4632	0.522
FCHO2	0.2416	0.171	0.2394	0.1504
MOCS2	0.0094	0.0041	0.0128	0.0065
NDUFAF2	0.2066	0.395	0.0743	0.2158
RNF180	0.8422	0.6854	0.8222	0.6526
NDUFS4	0.3288	0.2916	0.3004	0.268
RICTOR	0.9258	0.6522	0.9116	0.5942
HCN1	0.135	0.0904	0.1714	0.1086
EMB	0.2072	0.346	0.218	0.3654
PAIP1	0.4244	0.3626	0.4276	0.3758
ZNF131	0.8074	0.815	0.7966	0.8086
SLC38A9	0.4026	0.4356	0.3618	0.3886
NIM1K	0.61	0.9878	0.5464	0.9788
PLCXD3	0.8694	0.7494	0.8226	0.6462
CCDC125_ENSG00000183323	0.9654	0.901	0.94	0.8708
ARL15	0.3868	0.3232	0.4054	0.3226
RGS7BP	0.1198	0.185	0.1162	0.1574
SGTB	0.4672	0.5908	0.4688	0.5822
ARHGEF28	0.1076	0.1818	0.0391	0.0898
RPL26P19	0.7272	0.4316	0.7282	0.3552
_ENSG00000249335	0.7532	0.6752	0.723	0.626
_ENSG00000249436	0.5398	0.3436	0.509	0.2668
MRPS30-DT	0.046	0.0648	0.0563	0.0857
ZFYVE16	0.7536	0.537	0.7234	0.4182
HEXB	0.6948	0.7586	0.5794	0.6926
MEF2C	0.3864	0.3124	0.2258	0.1262
SCAMP1	0.312	0.3482	0.2034	0.2662
MAN2A1	0.407	0.6684	0.3076	0.5856
HMGCR	0.0889	0.1962	0.0979	0.2024
CERT1	0.358	0.4438	0.3984	0.4754
PDE8B	0.0252	0.0129	0.0323	0.0157
ARSB	0.1822	0.3022	0.16	0.2722
MSH3	0.3032	0.2086	0.2994	0.1726
RASGRF2	0.5622	0.6306	0.5382	0.6334
FAM172A	0.8006	0.8684	0.6962	0.7068
LNPEP	0.8618	0.9024	0.786	0.865
ELL2	0.1536	0.2018	0.1714	0.214
POLK	0.0141	0.0529	0.0164	0.0446
COX7C	0.4974	0.5306	0.4178	0.4334
DMGDH	0.6084	0.3522	0.504	0.2352
AP3B1	0.1172	0.1048	0.1056	0.0941
SLF1	0.463	0.4454	0.3906	0.3394
CCNH	0.6172	0.356	0.61	0.3602
LHFPL2	0.3978	0.2704	0.2962	0.1856
SSBP2	0.3094	0.576	0.2794	0.5254
RASA1	0.0052	0.1047	0.0081	0.1086
PPIP5K2	0.6758	0.626	0.654	0.5758
PAM	0.4132	0.3266	0.3242	0.2708
FBXL17	0.284	0.5114	0.3166	0.5138
FER	0.654	0.9382	0.6472	0.9434
ATG10	0.7544	0.6928	0.7266	0.6722
JMY	0.302	0.2158	0.3204	0.2346
HOMER1	0.8046	0.8542	0.8134	0.8672
XRCC4	0.5836	0.5598	0.5314	0.4904
CAST	0.175	0.2904	0.1868	0.2654
CHD1	0.1408	0.129	0.0883	0.0958
EDIL3	0.832	0.5816	0.8246	0.5462
TMEM161B	0.0516	0.0537	0.0251	0.0266
ADGRV1	0.4582	0.466	0.3712	0.3756
SLC25A46	0.0925	0.0723	0.0472	0.0553
AGGF1	0.6208	0.4254	0.5446	0.3586
WDR41	0.2132	0.2208	0.1678	0.167
RHOBTB3	0.5828	0.5216	0.5156	0.4076
SERINC5	0.3756	0.3102	0.4242	0.3492
ERAP1	0.2034	0.148	0.1336	0.0849
TENT2	0.6132	0.6758	0.6304	0.6832
NSA2	0.245	0.141	0.1194	0.061
GFM2	0.699	0.5128	0.6808	0.4322
TBCA	0.1124	0.222	0.0967	0.1662
ENC1	0.252	0.2428	0.0812	0.082
FAM174A	0.5972	0.9018	0.5004	0.8796
RGMB	0.368	0.4064	0.2556	0.3164
TMEM167A	0.6846	0.6298	0.5542	0.5134
PCSK1	0.4646	0.3032	0.435	0.2236
MCTP1	0.5294	0.3208	0.4286	0.1922
NR2F1	0.6212	0.944	0.5452	0.9472
MTX3	0.3722	0.6488	0.3316	0.6132
EFNA5	0.345	0.7782	0.3136	0.7432
KIAA0825	0.6542	0.9196	0.6294	0.9218
RPS23	0.743	0.3788	0.687	0.3382
TMEM232	0.5564	0.5002	0.5372	0.4574
TTC37	0.1862	0.1154	0.0843	0.0427
FAM169A	0.384	0.2176	0.3058	0.1466
PJA2	0.2684	0.3222	0.1796	0.2252
ATP6AP1L	0.61	0.6256	0.5388	0.5776
NR2F1-AS1	0.3686	0.5682	0.1542	0.3564
LINC00461	0.6292	0.7034	0.5208	0.5724
_ENSG00000247121	0.9698	0.719	0.9706	0.7274
CKMT2-AS1	0.4562	0.324	0.2806	0.1838
TMEM161B-AS1	0.183	0.2396	0.1788	0.2238
MEF2C-AS1	0.2578	0.2566	0.1674	0.1266
LINC02062	0.6544	0.8668	0.6706	0.8602
