gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
EXOC6B	0.5956	0.472	0.5774	0.4646
TGOLN2	0.6644	0.9892	0.688	0.9482
USP39	0.5052	0.3552	0.286	0.1838
MAT2A	0.8802	0.9654	0.962	0.8448
LRRTM4	0.4826	0.3864	0.4106	0.3364
KCMF1	0.8152	0.9228	0.8	0.9034
PCBP1-AS1	0.3412	0.4234	0.1532	0.313
TET3	0.343	0.2776	0.3402	0.278
SPRED2	0.9848	0.857	0.8914	0.7274
GFPT1	0.4528	0.797	0.1912	0.6534
_ENSG00000204929	0.7364	0.4582	0.7394	0.4376
INPP4A	0.837	0.478	0.7802	0.4424
MAP4K4	0.0645	0.1232	0.0646	0.105
MGAT4A	0.8304	0.5948	0.6964	0.4812
RPL31	0.0406	0.0395	0.0076	0.0098
TMEM131	0.26	0.2496	0.2572	0.2506
COX5B	0.318	0.3446	0.2742	0.296
REV1	0.216	0.325	0.2532	0.4064
TSGA10	0.122	0.244	0.0752	0.19
GCC2	0.668	0.888	0.7306	0.986
MRPS9	0.3988	0.4536	0.296	0.3804
ANKRD36	0.2874	0.2218	0.2224	0.1692
LSP1P4	0.832	0.8664	0.684	0.746
MRPS5	0.3214	0.1538	0.3436	0.1764
ZC3H8	0.5412	0.5328	0.3832	0.38
AFF3	0.5618	0.5464	0.597	0.5638
RANBP2	0.9146	0.811	0.9014	0.7592
EIF5B	0.377	0.6756	0.353	0.7038
CCDC138	0.5906	0.6344	0.5132	0.5698
RNF149	0.5082	0.6606	0.4018	0.6704
NPAS2	0.8912	0.8978	0.8994	0.9314
LONRF2	0.328	0.4338	0.1808	0.3154
SH3RF3	0.1992	0.2358	0.207	0.2544
ANKRD36C	0.4246	0.44	0.3236	0.369
CREG2	0.3366	0.6358	0.2666	0.6318
ZC3H6	0.569	0.3674	0.5154	0.345
ANKRD36B	0.6208	0.7308	0.6026	0.7644
TBC1D8	0.898	0.642	0.7756	0.474
_ENSG00000230606	0.2732	0.196	0.1668	0.1706
PANTR1	0.2054	0.1856	0.2286	0.211
LINC01102	0.7086	0.6948	0.7012	0.677
_ENSG00000241962	0.4986	0.5384	0.2802	0.446
R3HDM1	0.92	0.8904	0.8374	0.8268
CLASP1	0.4174	0.351	0.3472	0.2776
CCNT2	0.2974	0.8146	0.3304	0.9112
PTPN4	0.7934	0.38	0.7864	0.3918
DDX18	0.346	0.3232	0.2592	0.2046
SLC35F5	0.7968	0.6836	0.717	0.6006
ACTR3	0.9658	0.9504	0.9786	0.979
EPB41L5	0.8728	0.7354	0.8898	0.5974
PLEKHB2	0.4528	0.5318	0.3556	0.4938
RAB3GAP1	0.8056	0.8134	0.7058	0.7728
DARS1	0.2784	0.3916	0.129	0.2618
GTDC1	0.8074	0.6604	0.8492	0.614
ZRANB3	0.6292	0.7766	0.4796	0.7762
CCDC93	0.3256	0.6088	0.2668	0.583
ARHGEF4	0.77	0.8854	0.6366	0.7938
WDR33	0.8856	0.718	0.9064	0.8338
BIN1	0.6786	0.705	0.4662	0.6946
UGGT1	0.8724	0.9456	0.8302	0.9562
UBXN4	0.873	0.6624	0.8458	0.7514
SPOPL	0.727	0.948	0.6746	0.9596
THSD7B	0.4644	0.6554	0.4274	0.6682
FAM168B	0.501	0.663	0.3584	0.601
MGAT5	0.566	0.6428	0.3474	0.5218
TMEM163	0.1894	0.2838	0.1932	0.3232
CNTNAP5	0.6456	0.8002	0.5564	0.6858
ANKRD30BL	0.6824	0.8836	0.604	0.8438
CFAP221	0.6474	0.6904	0.5458	0.6656
IWS1	0.2236	0.1646	0.108	0.105
LRP1B	0.1554	0.1718	0.2126	0.2366
ZEB2	0.9622	0.8298	0.974	0.858
MAP3K2	0.3038	0.4016	0.1926	0.3086
DPP10	0.6756	0.995	0.522	0.9752
NCKAP5	0.323	0.3448	0.263	0.3152
CCNT2-AS1	0.7272	0.8258	0.6454	0.6872
UPP2	0.6672	0.6732	0.5244	0.5636
AGPS	0.7992	0.662	0.7188	0.541
DYNC1I2	0.4148	0.413	0.4852	0.5324
OSBPL6	0.868	0.6448	0.777	0.5442
RIF1	0.7138	0.4118	0.6516	0.3152
RAPGEF4	0.9884	0.9046	0.9808	0.8234
STAM2	0.3296	0.3236	0.2658	0.2618
GPD2	0.9736	0.8876	0.9992	0.8466
PSMD14	0.7852	0.982	0.7916	0.9678
SLC25A12	0.9558	0.7498	0.843	0.5912
ORC4	0.2844	0.1932	0.2342	0.1438
RND3	0.2306	0.185	0.2338	0.2336
ATF2	0.7936	0.8566	0.7974	0.8756
ACVR2A	0.6612	0.5998	0.6412	0.5436
TTC21B	0.717	0.7998	0.6676	0.7768
BAZ2B	0.0234	0.025	0.0243	0.0248
MTX2	0.687	0.9906	0.5424	0.9892
CHN1	0.9878	0.5222	0.9728	0.357
GAD1	0.0791	0.103	0.0781	0.1032
HAT1	0.7242	0.794	0.7196	0.8282
EPC2	0.3776	0.2108	0.1844	0.0864
SCN2A	0.4808	0.3942	0.4094	0.3226
MARCHF7	0.0269	0.109	0.0245	0.1254
TANK	0.3552	0.4968	0.4202	0.5776
SSB	0.989	0.8382	0.9588	0.6754
PPIG	0.7192	0.9862	0.6296	0.978
FASTKD1	0.6184	0.8842	0.3948	0.8318
OLA1	0.3602	0.0728	0.2916	0.026
CIR1	0.516	0.7712	0.413	0.837
GALNT13	0.904	0.8286	0.9642	0.8842
PKP4	0.5186	0.4082	0.4408	0.3644
SCN1A	0.9992	0.7996	0.9864	0.715
SLC4A10	0.4592	0.4746	0.2608	0.303
LNPK	0.5752	0.7624	0.463	0.6792
ZNF385B	0.6046	0.5974	0.602	0.5638
DLX1	0.4876	0.4946	0.4408	0.476
UBR3	0.3442	0.2338	0.1084	0.0334
LYPD6B	0.3338	0.3172	0.1698	0.165
PPP1R1C	0.2974	0.5066	0.2332	0.4112
CCDC148	0.5738	0.6374	0.5112	0.6544
RBMS1	0.7146	0.58	0.6834	0.5094
SCN3A	0.6886	0.6918	0.6996	0.742
ATP5MC3	0.733	0.6312	0.658	0.5598
FMNL2	0.0599	0.0317	0.0301	0.0165
ARL5A	0.4632	0.4352	0.327	0.3084
KCNJ3	0.9524	0.9186	0.9134	0.9068
GPR155	0.6966	0.6764	0.4918	0.4702
KIF5C_ENSG00000168280	0.0850999999999999	0.1558	0.075	0.169
UBE2E3	0.8452	0.8664	0.8918	0.7508
HNRNPA3	0.6946	0.776	0.7014	0.8198
CERS6	0.5468	0.4472	0.4648	0.3716
SP3	0.5958	0.343	0.4536	0.2246
METAP1D	0.7346	0.8522	0.6668	0.8204
CSRNP3	0.557	0.577	0.523	0.5492
PRKRA	0.6748	0.8104	0.6416	0.7368
FIGN	0.991	0.8766	0.9236	0.935
CACNB4	0.8494	0.9808	0.8162	0.984
KCNH7	0.7988	0.8974	0.817	0.8994
SESTD1	0.6292	0.6812	0.5442	0.5714
WDSUB1	0.5378	0.6888	0.3976	0.667
PRPF40A	0.1892	0.2442	0.1488	0.1894
TLK1	0.3824	0.3282	0.3564	0.3264
STK39	0.7764	0.6854	0.7194	0.5844
MBD5	0.5594	0.429	0.5522	0.4566
KLHL23	0.746	0.9604	0.797	0.9674
_ENSG00000218175	0.364	0.3716	0.3096	0.3402
_ENSG00000228222	0.5174	0.4202	0.5088	0.3866
MMADHC-DT	0.7846	0.4046	0.7946	0.4082
_ENSG00000233762	0.3014	0.1992	0.3272	0.2298
TTN-AS1	0.7314	0.951	0.556	0.7492
_ENSG00000237844	0.2674	0.3884	0.2338	0.3516
ALS2	0.9938	0.9078	0.9026	0.7718
CLK1	0.8232	0.8968	0.6786	0.8406
NDUFS1	0.333	0.445	0.3196	0.4696
NOP58	0.5268	0.6326	0.5204	0.6848
NCKAP1	0.5552	0.6072	0.4164	0.575
PMS1	0.6758	0.8212	0.6298	0.8714
ANKRD44	0.0853000000000001	0.1926	0.1056	0.1846
ZC3H15	0.6014	0.7194	0.693	0.845
DNAJC10	0.6532	0.2824	0.459	0.1392
MAP2	0.7134	0.8654	0.685	0.9146
INO80D	0.4802	0.501	0.4094	0.4182
ADAM23	0.2688	0.2018	0.0711	0.0438
PIKFYVE	0.639	0.797	0.4934	0.8102
PDE1A	0.7542	0.959	0.7048	0.8438
LANCL1	0.4922	0.3946	0.5012	0.4224
WDR75	0.4988	0.595	0.3928	0.5508
GLS	0.7496	0.8168	0.5166	0.7214
SF3B1	0.2792	0.1626	0.0548	0.0341
PLCL1	0.6998	0.5404	0.5544	0.423
ORC2	0.5916	0.8416	0.4934	0.912
TRAK2	0.38	0.3484	0.387	0.3564
SUMO1	0.9578	0.807	0.8484	0.6492
PARD3B	0.2592	0.2818	0.185	0.217
CREB1	0.7276	0.3868	0.6786	0.3658
KLF7	0.98	0.9042	0.931	0.739
STAT4	0.9172	0.9414	0.962	0.9106
HECW2	0.7866	0.8892	0.7916	0.8156
FAM117B	0.8718	0.6232	0.8682	0.6452
WDR12	0.7222	0.501	0.457	0.254
ABI2	0.6234	0.9996	0.5628	0.9864
ITGAV	0.4994	0.3386	0.3072	0.2062
TMEFF2	0.8154	0.7956	0.7878	0.7824
GULP1	0.00790000000000002	0.021	0.0039	0.0124
FAM171B	0.696	0.7906	0.6972	0.8446
HSPD1	0.8494	0.9488	0.9422	0.989
UNC80	0.5644	0.7546	0.4608	0.65
NBEAL1	0.1994	0.1306	0.0517	0.0432
KANSL1L	0.183	0.235	0.0824	0.152
SPAG16	0.416	0.4872	0.3592	0.4288
ANKAR	0.1922	0.2292	0.039	0.0867
MFSD6	0.3662	0.4518	0.28	0.4622
FAM126B	0.4898	0.4896	0.4246	0.448
ICA1L	0.898	0.866	0.893	0.7584
ZNF804A	0.7316	0.394	0.5942	0.321
RAPH1	0.7936	0.7498	0.592	0.576
VWC2L	0.568	0.8542	0.5656	0.8652
PLEKHM3	0.3872	0.4788	0.1482	0.3376
ERBB4	0.9906	0.722	0.9544	0.6656
C2orf88	0.8836	0.633	0.747	0.4566
SPATS2L	0.174	0.1286	0.1696	0.1258
SLC39A10	0.7028	0.7918	0.656	0.6448
PGAP1	0.7056	0.816	0.6682	0.8334
_ENSG00000197585	0.5032	0.525	0.344	0.3398
HIBCH	0.0707	0.1494	0.0185	0.0668
ZDBF2	0.6852	0.899	0.4958	0.8498
BMPR2	0.8084	0.3784	0.7596	0.4824
CUL3	0.3754	0.6066	0.3904	0.6608
PTPRN	0.1892	0.2032	0.0867	0.1228
HDAC4	0.7256	0.8044	0.76	0.845
ASIC4	0.7022	0.5478	0.7172	0.5032
DGKD_ENSG00000077044	0.71	0.6446	0.6802	0.5698
XRCC5	0.6356	0.7506	0.6818	0.6566
WDFY1	0.9714	0.848	0.9252	0.6864
SLC4A3	0.2772	0.2854	0.1716	0.2158
NCL	0.8254	0.7524	0.8302	0.6912
IGFBP5	0.6222	0.6994	0.5104	0.6046
EPHA4	0.4318	0.5296	0.376	0.5272
FARSB	0.2418	0.2538	0.1348	0.1698
ACSL3	0.5432	0.5524	0.4628	0.5744
OBSL1	0.101	0.0929	0.017	0.0269
LRRFIP1	0.9796	0.958	0.9914	0.8474
TUBA4A	0.4556	0.763	0.4276	0.7882
PNKD	0.8958	0.681	0.8516	0.6676
ILKAP	0.3976	0.2764	0.3866	0.2856
DOCK10	0.0205	0.0836	0.0304	0.0903
USP37	0.748	0.455	0.6262	0.3408
ITM2C	0.643	0.8436	0.6538	0.8764
DNAJB2	0.6406	0.7062	0.6024	0.7202
ARMC9	0.3484	0.3778	0.1676	0.2292
CAB39	0.8754	0.6498	0.7288	0.584
NYAP2	0.997	0.832	0.975	0.8292
RHBDD1	0.1084	0.1186	0.0441	0.0405
DIS3L2	0.5724	0.9478	0.5194	0.9088
RETREG2	0.2586	0.3898	0.2242	0.4072
MARCHF4	0.8146	0.6288	0.8008	0.5904
PID1	0.86	0.7572	0.8254	0.6918
TRIP12	0.894	0.8306	0.7722	0.6994
AGAP1	0.1936	0.1554	0.1444	0.1202
ARPC2	0.9618	0.8086	0.9508	0.861
MFF	0.7696	0.8278	0.6488	0.7858
IRS1	0.363	0.392	0.3996	0.4722
SCG2	0.3664	0.325	0.3632	0.3234
PSMD1	0.8978	0.9776	0.8564	0.9712
AGFG1	0.7562	0.525	0.5134	0.338
PTMA	0.0913	0.102	0.0803	0.1008
DNER	0.9164	0.8188	0.9684	0.6288
ARL4C	0.2734	0.2058	0.1936	0.1434
RPL37A	0.1688	0.117	0.0366	0.0141
GIGYF2	0.4576	0.5678	0.4464	0.6282
DIRC3	0.9488	0.7622	0.9734	0.736
_ENSG00000236886	0.6642	0.5872	0.5572	0.5512
FARP2	0.3766	0.6608	0.2878	0.5606
SLC4A7	0.809	0.7896	0.6648	0.706
GPC1	0.6778	0.7534	0.515	0.7208
RARB	0.4818	0.7904	0.4424	0.7678
TOP2B	0.4502	0.8362	0.2968	0.8072
CRBN	0.3652	0.1214	0.4168	0.1746
KAT2B	0.0494	0.0413	0.0349	0.0315
HDLBP	0.8474	0.9068	0.8238	0.9308
KIF1A	0.3706	0.3064	0.1602	0.1558
NDUFA10	0.3998	0.4776	0.2544	0.425
MRPS25	0.4644	0.5176	0.3914	0.4142
SH3BP5	0.3856	0.4674	0.1886	0.3344
HACL1	0.7228	0.7462	0.6728	0.6874
TBC1D5	0.2118	0.1414	0.2386	0.1776
CAPN7	0.5496	0.6982	0.4512	0.7024
RAF1	0.1368	0.0338000000000001	0.0539	0.0217
SLC6A11	0.9906	0.9876	0.9628	0.96
ARL8B	0.6982	0.9016	0.6926	0.7454
CNTN6	0.1574	0.414	0.1256	0.3338
CHL1	0.8966	0.8338	0.8976	0.74
SUMF1	0.5818	0.7318	0.4196	0.7506
VGLL4	0.3424	0.3894	0.2734	0.2638
GRIP2	0.679	0.7594	0.715	0.8116
CNTN4	0.7746	0.9134	0.7736	0.891
RBMS3	0.246	0.262	0.284	0.2536
IQSEC1	0.248	0.2418	0.2716	0.2882
RPL32	0.3708	0.3376	0.2508	0.2
ITPR1	0.0322	0.1052	0.041	0.1138
THRB	0.8406	0.816	0.8784	0.898
NGLY1	0.8472	0.64	0.6576	0.4906
ZNF385D	0.8164	0.6728	0.7176	0.5752
TSEN2	0.573	0.5712	0.4168	0.4326
PLCL2	0.8712	0.8454	0.8318	0.7834
LHFPL4	0.3438	0.6374	0.3924	0.6988
ATP2B2	0.2554	0.4576	0.1994	0.4662
SLC6A1	0.805	0.5018	0.7356	0.4658
SYN2	0.7542	0.922	0.7264	0.8426
NEK10	0.5944	0.5726	0.2518	0.2804
AZI2	0.3244	0.43	0.2058	0.3282
CRELD1	0.8718	0.7922	0.876	0.8042
SETD5	0.4008	0.4354	0.407	0.4348
SEPTIN2	0.198	0.1422	0.1282	0.1246
ATG4B	0.72	0.9208	0.805	0.9934
UBE2E1	0.123	0.1052	0.0286	0.0418
COPS9	0.7308	0.5796	0.7894	0.6482
NR1D2	0.7532	0.2044	0.7276	0.2108
RPL15	0.999	0.8602	0.8844	0.7018
LRRN1	0.959	0.671	0.9428	0.6494
NR2C2	0.46	0.1438	0.2004	0.0399
LRRC3B	0.6716	0.5076	0.6354	0.4742
UBE2E2	0.2894	0.1558	0.2462	0.1332
SRGAP3	0.634	0.8488	0.6368	0.8832
GRM7	0.7534	0.8756	0.773	0.8464
ATG7	0.302	0.2514	0.1038	0.128
ANKRD28	0.8768	0.991	0.8688	0.9722
COLQ	0.81	0.9822	0.8196	0.9862
METTL6	0.6658	0.5166	0.6196	0.4438
THUMPD3-AS1	0.4794	0.4508	0.2934	0.2786
LMCD1-AS1	0.8902	0.8456	0.8284	0.7886
SLC6A1-AS1	0.831	0.9764	0.7978	0.9758
_ENSG00000237838	0.4762	0.6416	0.436	0.5774
BRK1	0.974	0.947	0.9726	0.8832
RBM5	0.5028	0.3702	0.2434	0.2188
RBM6	0.2394	0.2386	0.1508	0.2012
UQCRC1	0.3102	0.2812	0.307	0.2832
LARS2	0.7396	0.9256	0.722	0.8192
MAP4	0.6542	0.912	0.634	0.817
RHOA	0.9542	0.7426	0.9646	0.78
IP6K2	0.842	0.9234	0.8544	0.977
LRRFIP2	0.5346	0.5862	0.4782	0.5844
PRKAR2A	0.9834	0.5702	0.9754	0.5462
USP4	0.3064	0.2846	0.1958	0.2062
CSPG5	0.5548	0.647	0.5154	0.675
SCAP	0.8788	0.8406	0.6044	0.5064
WDR48	0.8468	0.6656	0.9046	0.5516
EIF1B	0.5262	0.3912	0.44	0.3164
NKTR	0.1118	0.1034	0.0408	0.0655
DHX30	0.4068	0.438	0.274	0.3772
DYNC1LI1	0.9856	0.9428	0.9254	0.8706
OSBPL10	0.5442	0.4346	0.557	0.4246
ITGA9	0.4544	0.397	0.3156	0.3026
GOLGA4	0.0201	0.0164	0.0214	0.0171
CTDSPL	0.492	0.5944	0.294	0.5036
FBXL2	0.9992	0.9496	0.9948	0.8904
UBP1	0.5052	0.6706	0.4012	0.6786
EXOG	0.7598	0.8724	0.7218	0.8944
ANO10	0.9686	0.8238	0.9834	0.711
STT3B	0.5994	0.8982	0.532	0.9204
CLASP2	0.8606	0.8634	0.8652	0.8332
SNRK	0.5988	0.6252	0.4788	0.5138
ZNF589	0.9094	0.6426	0.8134	0.4672
BSN	0.4144	0.9402	0.2624	0.9222
CAMKV	0.4034	0.5692	0.1974	0.4434
TRANK1	0.32	0.4608	0.2576	0.4234
RPSA	0.7632	0.8908	0.782	0.9932
ENTPD3	0.9972	0.9324	0.8746	0.8692
CTNNB1	0.9972	1	0.964	0.9686
ULK4	0.8552	0.8582	0.8676	0.735
MYRIP	0.9104	0.7292	0.8754	0.702
PDCD6IP	0.8658	0.5754	0.6586	0.3826
GLB1	0.5162	0.6442	0.3784	0.5368
OXSR1	0.7028	0.7744	0.5942	0.7178
ARPP21	0.6046	0.6974	0.3864	0.622
SMARCC1	0.4174	0.6346	0.2874	0.5184
IP6K1	0.6194	0.8532	0.4702	0.8926
ARIH2	0.2304	0.1278	0.2092	0.0822
P4HTM	0.3206	0.2726	0.1532	0.1866
EPM2AIP1	0.6236	0.6392	0.6342	0.6654
TCAIM	0.3886	0.384	0.241	0.2676
SETD2	0.1348	0.1774	0.0756	0.1356
TRAK1	0.0602	0.1154	0.0262	0.0667
CNOT10	0.866	0.761	0.89	0.6402
CCK	0.2546	0.138	0.2884	0.129
RPL14	0.6344	0.7624	0.622	0.8096
QRICH1	0.9752	0.7144	0.9048	0.5976
SACM1L	0.5056	0.5956	0.5232	0.6686
ENTPD3-AS1	0.6918	0.7194	0.4606	0.5654
KIF9-AS1	0.5512	0.7054	0.4412	0.6878
TMA7	0.8436	0.8538	0.7774	0.6826
ITGA9-AS1	0.5246	0.6278	0.2808	0.4852
ZKSCAN7-AS1_ENSG00000236869	0.4196	0.4542	0.207	0.2658
NISCH	0.6718	0.8034	0.5334	0.8234
EPHA3	0.7228	0.9122	0.6916	0.9038
DOCK3	0.8172	0.9052	0.8374	0.9116
CNTN3	0.8118	0.755	0.7666	0.728
SELENOK	0.9954	0.8268	0.9406	0.6852
C3orf14	0.599	0.5424	0.513	0.4182
GBE1	0.5546	0.4534	0.458	0.3428
FRMD4B	0.1796	0.3064	0.1986	0.3192
FOXP1	0.804	0.9258	0.8952	0.783
SPCS1	0.4142	0.4366	0.357	0.3184
PDZRN3	0.5508	0.5094	0.3738	0.3598
FLNB	0.9284	0.6734	0.8994	0.5948
PTPRG	0.2742	0.2878	0.239	0.2604
SLC25A26	0.778	0.9872	0.78	0.9246
UBA3	0.636	0.904	0.5648	0.9728
ARL6IP5	0.808	0.881	0.8662	0.8418
TMF1	0.4938	0.7136	0.3986	0.7128
MAGI1	0.3818	0.5348	0.4006	0.5152
CACNA1D	0.7638	0.5508	0.6592	0.4468
CACNA2D3	0.7342	0.8018	0.6678	0.7792
APPL1	0.4024	0.4512	0.2434	0.3786
RPL29	0.6116	0.778	0.6658	0.8792
CGGBP1	0.58	0.6448	0.4982	0.6544
EIF4E3	0.2112	0.1632	0.0721	0.0363
RYBP	0.857	0.9572	0.9	0.863
PPP4R2	0.9516	0.9722	0.9638	0.88
CADPS	0.696	0.9592	0.624	0.9022
SYNPR	0.3438	0.4138	0.379	0.4592
ATXN7	0.913	0.9136	0.7844	0.831
PRICKLE2	0.484	0.5088	0.3604	0.337
SLMAP	0.407	0.543	0.275	0.4912
TKT	0.3752	0.436	0.3958	0.519
PBRM1	0.0845	0.1049	0.0336	0.0759
TASOR	0.6828	0.5102	0.5394	0.3708
ARHGEF3	0.3108	0.283	0.1546	0.1894
RAD54L2	0.7228	0.9138	0.6708	0.8138
WDR82	0.5522	0.6182	0.5462	0.6024
PXK	0.18	0.304	0.149	0.289
ROBO1	0.923	0.6384	0.882	0.5808
DENND6A	0.5572	0.3326	0.5446	0.2982
CADM2	0.454	0.4314	0.4272	0.404
CCDC66	0.3364	0.3452	0.2492	0.2972
TAFA1	0.924	0.892	0.9318	0.8928
ROBO2	0.2924	0.6384	0.1722	0.5206
MITF	0.3752	0.5536	0.4348	0.5938
ERC2	0.998	0.7952	0.9982	0.7358
FHIT	0.0253	0.014	0.0302	0.0174
ADAMTS9-AS2	0.248	0.3202	0.2576	0.3402
DCP1A	0.6068	0.7232	0.4894	0.71
TBC1D23	0.7254	0.7534	0.756	0.7892
DCBLD2	0.8948	0.7928	0.9686	0.9302
SIDT1	0.5982	0.5168	0.4774	0.4184
EPHA6	0.5214	0.8008	0.405	0.7242
PCNP	0.8782	0.7666	0.8682	0.7292
GSK3B	0.8574	0.9808	0.8454	0.9808
CD200	0.5042	0.5938	0.5004	0.6334
ARL6	0.3296	0.286	0.3388	0.3016
KPNA1	0.306	0.1072	0.1032	0.0429
TFG	0.8628	0.5756	0.5782	0.3764
RPL24	0.6	0.7796	0.56	0.8112
CBLB	0.6066	0.611	0.569	0.5508
BBX	0.3186	0.194	0.282	0.1746
SNX4	0.372	0.4386	0.1454	0.1824
ATP6V1A	0.1372	0.0968	0.1676	0.1256
SEC22A	0.1376	0.1442	0.0442	0.074
NAA50	0.9458	0.7118	0.9882	0.7108
SENP7	0.1516	0.2722	0.1504	0.2648
TAGLN3	0.4426	0.9026	0.4036	0.8918
IGSF11	0.6618	0.4656	0.6626	0.4994
STXBP5L	0.982	0.975	0.9902	0.9536
TOMM70	0.4442	0.6466	0.3034	0.6206
CHCHD6	0.9396	0.9318	0.9884	0.9608
KALRN	0.884	0.8606	0.8432	0.7742
ZNF148	0.787	0.5354	0.6552	0.4484
FILIP1L	0.9374	0.8928	0.839	0.7712
ALCAM	0.729	0.768	0.6528	0.6588
GAP43	0.7758	0.8004	0.8038	0.833
ADCY5	0.8182	0.806	0.7788	0.7712
IQCB1	0.2862	0.311	0.1394	0.2058
GOLGB1	0.0256	0.00229999999999997	0.0348	0.0039
CCDC14	0.4898	0.7004	0.4406	0.7476
NECTIN3	0.7214	0.9828	0.6368	0.9342
ZBTB20	0.985	0.8328	0.9434	0.776
CEP97	0.7306	0.8696	0.7714	0.9102
CMSS1	0.8112	0.888	0.7986	0.8832
LSAMP	0.9196	0.7214	0.8466	0.6598
CD47	0.4084	0.5498	0.269	0.5246
DZIP3	0.5804	0.565	0.5418	0.5952
HACD2	0.5296	0.5292	0.3926	0.4724
_ENSG00000239268	0.826	0.5772	0.7668	0.5006
LSAMP-AS1	0.7728	0.7688	0.7612	0.7526
_ENSG00000242299	0.2178	0.2394	0.1724	0.2072
LINC00882	0.5382	0.446	0.3938	0.3592
DUBR	0.5962	0.6098	0.4508	0.501
ATP2C1	0.6088	0.4196	0.5064	0.3248
PIK3CB	0.1486	0.1332	0.1708	0.1736
ATP1B3	0.9066	0.9754	0.934	0.971
HLTF	0.2336	0.186	0.0721	0.0856
PPP2R3A	0.5692	0.6256	0.3418	0.5164
MGLL	0.573	0.7114	0.6036	0.723
RAB7A	0.954	0.724	0.9478	0.711
RNF13	0.3966	0.267	0.2632	0.2184
ARMC8	0.479	0.3016	0.2798	0.1622
CEP70	0.828	0.8206	0.785	0.8048
SLC25A36	0.6818	0.7972	0.5182	0.7864
TFDP2	0.5788	0.751	0.4274	0.7334
XRN1	0.134	0.2442	0.1414	0.253
PODXL2	0.5584	0.7602	0.2802	0.6972
NEK11	0.5104	0.491	0.4168	0.46
STAG1	0.2402	0.285	0.1884	0.2526
SERP1	0.5664	0.3682	0.3186	0.1558
PLS1	0.8008	0.7102	0.68	0.5524
DNAJC13	0.3674	0.0783	0.1226	0.0274
TMEM108	0.5728	0.5966	0.527	0.5692
MED12L	0.485	0.3288	0.3806	0.2386
TRPC1	0.51	0.635	0.4662	0.5814
MBNL1	0.6094	0.5206	0.5154	0.4444
RAB6B	0.3822	0.662	0.3512	0.6902
EPHB1	0.6804	0.713	0.655	0.7198
RASA2	0.7852	0.5734	0.6908	0.491
CLSTN2	0.3064	0.3426	0.3108	0.3606
U2SURP	0.1622	0.1614	0.0869	0.0614
RYK	0.6894	0.4912	0.6218	0.4388
RPN1	0.712	0.7538	0.712	0.7822
SLC35G2	0.2496	0.1746	0.192	0.1478
TMCC1	0.4636	0.6462	0.457	0.6478
GPR149	0.2766	0.4774	0.2926	0.49
DHX36_ENSG00000174953	0.3926	0.3444	0.1784	0.197
ATR	0.5276	0.6716	0.4092	0.6638
GK5	0.4514	0.4306	0.3982	0.3316
ZBTB38	0.8092	0.899	0.8718	0.7704
SLC9A9	0.034	0.0901999999999999	0.0326	0.0682
CEP63	0.2442	0.284	0.2936	0.3098
CPNE4	0.6476	0.8372	0.723	0.8184
TSC22D2	0.9758	0.8538	0.867	0.74
SELENOT	0.5516	0.7848	0.5166	0.703
ARHGEF26-AS1_ENSG00000243069	0.269	0.2332	0.234	0.2138
_ENSG00000248932	0.1892	0.1852	0.0228	0.0421
SEC62	0.8228	0.9916	0.8938	0.865
SLC7A14	0.5026	0.4188	0.4524	0.3678
CLDN11	0.1996	0.252	0.1526	0.1766
MCF2L2	0.3548	0.3804	0.2136	0.3532
USP13	0.9844	0.75	0.9586	0.6332
ATP11B	0.8576	0.9494	0.7372	0.8882
DGKG	0.7372	0.9466	0.4428	0.9374
MAP3K13	0.9682	0.8118	0.892	0.6932
FNDC3B	0.2564	0.2156	0.218	0.1676
MCCC1	0.7094	0.9782	0.636	0.8374
DNAJB11	0.8044	1	0.8698	0.9896
FXR1	0.8446	0.6392	0.7668	0.5544
PEX5L	0.9748	0.8674	0.9678	0.873
ABCC5	0.989	0.7056	0.9754	0.6644
KLHL24	0.9696	0.934	0.9058	0.8754
PIK3CA	0.8326	0.6728	0.7786	0.63
TRA2B	0.7408	0.7534	0.794	0.782
NCEH1	0.6342	0.7762	0.607	0.8568
EIF2B5	0.8748	0.7128	0.7216	0.592
TNIK	0.94	0.882	0.9484	0.8426
VPS8	0.456	0.7892	0.4928	0.7482
SERPINI1	0.495	0.74	0.4116	0.7836
PRKCI	0.4814	0.9282	0.3218	0.9904
PPM1L	0.8532	0.6252	0.7848	0.5146
GMPS	0.8378	0.598	0.7876	0.5108
TTC14	0.227	0.196	0.1602	0.1448
YEATS2	0.5624	0.855	0.5258	0.8788
SENP2	0.2198	0.1062	0.0736	0.0567
GFM1	0.5486	0.3696	0.4716	0.2738
NMD3	0.293	0.3874	0.2046	0.4212
B3GALNT1	0.2196	0.2628	0.1906	0.213
KCNAB1	0.627	0.6538	0.501	0.5398
NLGN1	0.9406	0.8464	0.8766	0.7788
MFN1	0.4134	0.3208	0.3518	0.242
ZMAT3	0.6486	0.8008	0.6462	0.8324
PHC3	0.11	0.1482	0.0935	0.1276
RSRC1	0.1966	0.3232	0.2004	0.2844
TBL1XR1	0.9756	0.7776	0.9766	0.6334
NAALADL2	0.7426	0.6386	0.6428	0.5448
KPNA4	0.8302	0.8714	0.8488	0.7674
