gene	KR_saver_direct_Was	KR_saver_direct_JSD	PS_saver_direct_Was	PS_saver_direct_JSD
ATP5F1E	0.5722	0.5908	0.4064	0.4264
GPX4	0.000299999999999967	0.00190000000000001	2e-04	0.0012
BSG	0.5296	0.732	0.5262	0.7306
STMN3	0.5834	0.5832	0.5326	0.5312
TUBB4A	0.0861	0.115	0.0337	0.0547
PIN1	0.0391	0.0463	0.0067	0.0085
RPL36	0.0186	0.0209	0.0059	0.0089
ATCAY	0.4042	0.45	0.4148	0.4554
EEF2	0.1814	0.1414	0.1812	0.1546
MAST3	0.3094	0.3928	0.1992	0.2714
RAB3A	0.00970000000000004	0.0285	0.0019	0.0051
TMEM59L	0.2314	0.3464	0.2042	0.2696
FKBP8	0.2238	0.253	0.1834	0.1958
JUND	0.473	0.6104	0.2158	0.3798
CLIP3	0.118	0.1696	0.0581	0.109
APLP1	0.813	0.4578	0.7358	0.3006
COX6B1	0.2114	0.2914	0.0644	0.1236
FXYD7	0.7688	0.6112	0.6876	0.5096
AP2S1	0.00729999999999997	0.00939999999999996	0.011	0.0142
PLD3	0.1642	0.281	0.145	0.2454
RPS19	0.2022	0.3142	0.0779	0.1584
RABAC1	0.000800000000000023	0.000499999999999945	0.0031	0.0046
ATP1A3	0.587	0.2814	0.3346	0.1152
SLC8A2	0.4602	0.4254	0.3704	0.3284
TMEM160	0.3432	0.2018	0.0735	0.0149
CALM3	0.0746	0.2152	0.0466	0.1008
TTC9B	0.1062	0.0444	0.0137	0.0018
SELENOW	0.4558	0.4292	0.2362	0.1818
CA11	0.0341	0.0395	0.0264	0.0325
FTL	0.4142	0.6498	0.2084	0.4424
SLC17A7	0.3602	0.2316	0.181	0.1042
PPP2R1A	0.3442	0.3748	0.223	0.253
RPL28	0.0194	0.1346	0.0086	0.0773
ATP6V1E1	0.7664	0.9174	0.5668	0.8456
MAPK1	0.0871	0.0876	0.0219	0.0266
PI4KA	0.9274	0.7988	0.9178	0.7428
SNU13	0.2334	0.3782	0.0926	0.1892
SYNGR1	0.2548	0.1516	0.1646	0.0991
YWHAH	0.195	0.2204	0.0507	0.0709
UQCR10	0.2786	0.4522	0.117	0.2402
NPTXR	0.646	0.3452	0.4754	0.1574
SULT4A1	0.2758	0.37	0.2262	0.2976
SOD1	0.4008	0.4776	0.2028	0.2512
APP	0.8572	0.5244	0.7392	0.3288
NCAM2	0.4614	0.7934	0.3036	0.7134
SYNJ1	0.0954	0.1314	0.0933	0.1208
SON	0.3644	0.5686	0.2404	0.4294
TTC3	0.7416	0.5448	0.6928	0.4544
PCP4	0.0745	0.1088	0.0203	0.0419
MT-CO2	0.0419000000000001	0.0281	0.0372	0.0285
MT-CYB	0.1148	0.0602	0.1576	0.0878
MT-ND2	0.0191	0.0148	0.0294	0.0259
MT-ND5	0.1314	0.0933000000000001	0.1506	0.111
MT-CO1	0.5476	0.1672	0.5506	0.1732
MT-ND3	0.0505	0.0542	0.0567	0.0536
MT-ND4	0.034	0.0331	0.0366	0.0338
MT-ND1	0.0183	0.0114	0.0248	0.0235
MT-ATP6	0.2252	0.173	0.1906	0.1496
MT-CO3	0.1078	0.0648	0.079	0.051
MT-RNR2	0.8988	0.9954	0.903	0.9934
MT-RNR1	0.6814	0.9858	0.6574	0.9834
