gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
CDKL2	0.932	0.6092	0.939	0.6514
FIP1L1	0.5634	0.3298	0.5052	0.2606
CENPC	0.6642	0.6254	0.667	0.6276
EPHA5	0.4198	0.529	0.3442	0.4266
SCD5	0.1156	0.158	0.08	0.111
ENOPH1	0.0866	0.0917	0.0728	0.0704
ADGRL3	0.0859	0.0874	0.0795	0.0704
HNRNPDL	0.0907	0.0819	0.1092	0.0996
AASDH	0.5504	0.4774	0.5038	0.4882
PAQR3	0.3618	0.5456	0.2928	0.4892
MTHFD2L	0.798	0.924	0.8062	0.9174
RCHY1	0.3022	0.296	0.299	0.3268
PARM1	0.2666	0.2682	0.1426	0.1526
MRPL1	0.4606	0.6452	0.4356	0.5988
MOB1B	0.0319	0.0407	0.0454	0.0578
SRP72	0.1894	0.3626	0.2048	0.386
SCFD2	0.7414	0.6562	0.7552	0.6678
SDAD1	0.5638	0.7534	0.5736	0.7568
UBA6-AS1	0.5328	0.7802	0.4368	0.7086
TMEM150C	0.1662	0.2302	0.1842	0.2406
_ENSG00000250075	0.5572	0.5402	0.53	0.5104
_ENSG00000250220	0.4208	0.2174	0.424	0.1876
NFKB1	0.2494	0.3918	0.1556	0.2432
MANBA	0.168	0.1978	0.1206	0.1592
UBE2D3	0.5662	0.825	0.471	0.7802
MAPK10	0.1204	0.182	0.1234	0.1966
RPL34	0.577	0.414	0.4724	0.3182
PKD2	0.4704	0.5474	0.4964	0.5606
PLA2G12A	0.6772	0.5932	0.6702	0.5812
FAM13A	0.1102	0.1486	0.0575	0.0636
HERC3	0.0798	0.079	0.0681	0.071
HERC6	0.8626	0.9224	0.7854	0.9026
COPS4	0.0769	0.2398	0.0421	0.1844
SEC31A	0.5152	0.6934	0.5092	0.6548
GPAT3	0.4322	0.4434	0.3708	0.3562
RAP1GDS1	0.779	0.6242	0.795	0.603
PDE5A	0.6446	0.4986	0.511	0.2944
PPA2	0.9908	0.8084	0.9902	0.7916
GSTCD	0.8802	0.7256	0.8666	0.742
INTS12	0.914	0.9404	0.9038	0.9292
PAPSS1	0.7504	0.834	0.7542	0.85
SEC24B	0.622	0.728	0.5804	0.7062
PPP3CA	0.0364	0.0183	0.0048	0.0035
KLHL8	0.3972	0.6698	0.4356	0.6986
SNCA	0.734	0.7112	0.6962	0.6554
TBCK	0.9274	0.933	0.9136	0.9046
CAMK2D	0.4216	0.4444	0.3552	0.3494
CISD2	0.0692	0.1066	0.0614	0.1024
ANK2	0.2	0.247	0.0904	0.11
USP53	0.0012	0.0025	0.0034	0.01
EIF4E	0.2808	0.2362	0.2926	0.2132
GRID2	0.0413	0.0051	0.0635	0.0047
SPARCL1	0.409	0.1602	0.3614	0.118
CYP2U1	0.8524	0.8826	0.8596	0.8766
SMARCAD1	0.5842	0.6846	0.5448	0.6432
STPG2	0.9244	0.9702	0.8916	0.961
CDS1	0.3152	0.2428	0.2478	0.1508
WDFY3	0.4116	0.3692	0.3208	0.2896
PTPN13	0.1222	0.2172	0.1252	0.1998
PPM1K	0.6866	0.7356	0.629	0.6794
DNAJB14	0.579	0.6462	0.5504	0.616
H2AZ1	0.2904	0.6122	0.2652	0.5874
SLC9B2	0.7128	0.7244	0.6718	0.7078
C4orf3	0.1616	0.1192	0.1404	0.1018
NDST3	0.1052	0.1914	0.0391	0.1402
TET2	0.111	0.087	0.0709	0.0724
CXXC4	0.0691	0.1138	0.0352	0.0737
TSPAN5	0.3412	0.5444	0.36	0.5836
NUDT9	0.7086	0.5592	0.7064	0.5128
ELOVL6	0.5878	0.4256	0.5568	0.3764
SYNPO2	0.7818	0.8876	0.77	0.8846
AFF1	0.3406	0.2384	0.359	0.2684
LARP7	0.524	0.4596	0.4166	0.3154
NAP1L5	0.7006	0.979	0.601	0.9662
UNC5C	0.0436	0.033	0.0416	0.0338
HSP90AB3P	0.645	0.4704	0.51	0.3176
CCSER1	0.655	0.7674	0.631	0.7514
LIN54	0.6766	0.3618	0.6354	0.3252
RPL7AP30	0.5278	0.4402	0.4056	0.32
CXXC4-AS1	0.6722	0.7164	0.653	0.6644
_ENSG00000245958	0.7896	0.9044	0.7792	0.8986
MAPK10-AS1	0.5968	0.415	0.5074	0.2806
FNIP2	0.3432	0.3464	0.2932	0.3014
GUCY1B1	0.1106	0.1856	0.0629	0.12
JADE1	0.7848	0.3452	0.8036	0.3736
MGST2	0.0376	0.0369	0.0126	0.0106
ELF2	0.3222	0.2396	0.2666	0.179
NDUFC1	0.327	0.2938	0.3578	0.346
TBC1D9	0.6644	0.6548	0.4732	0.4614
INPP4B	0.6654	0.5282	0.661	0.5332
GAB1	0.972	0.9462	0.9638	0.9156
TRIM2	0.6468	0.663	0.65	0.6624
FBXW7	0.4334	0.341	0.1276	0.0886
SH3D19	0.577	0.3206	0.454	0.2426
GLRB	0.1276	0.0854	0.0629	0.0379
GRIA2	0.4614	0.3442	0.4896	0.3696
TMEM131L	0.5582	0.565	0.532	0.5052
PCDH10	0.4744	0.3016	0.4212	0.2694
BBS7	0.1009	0.1072	0.1106	0.1008
KIAA1109	0.8068	0.9492	0.7694	0.941
LARP1B	0.8162	0.7226	0.7836	0.671
SPATA5	0.605	0.5288	0.6408	0.5438
SETD7	0.0614	0.1114	0.0883	0.1482
RNF175	0.7198	0.6624	0.7262	0.6422
PDGFC	0.144	0.2822	0.155	0.2898
ANKRD50	0.428	0.4842	0.3326	0.4048
SCLT1	0.8462	0.9936	0.797	0.991
ZNF827	0.4498	0.7088	0.3638	0.6774
NR3C2	0.885	0.7528	0.867	0.7304
SCOC	0.3578	0.246	0.1724	0.076
SMARCA5	0.496	0.9866	0.4328	0.985
INTU	0.7978	0.4486	0.7474	0.3916
HSPA4L	0.2682	0.1578	0.2452	0.1342
MFSD8	0.438	0.5014	0.413	0.473
ABHD18	0.476	0.3886	0.3196	0.2658
TMEM155	0.583	0.9406	0.3334	0.902
MAP9	0.447	0.2392	0.3804	0.211
GUCY1A1	0.1644	0.1136	0.2086	0.1562
NAA15	0.0493	0.2036	0.0178	0.1162
ARFIP1	0.8382	0.6792	0.8454	0.6996
ANAPC10	0.9876	0.962	0.9754	0.9578
OTUD4	0.121	0.276	0.1154	0.2654
TMEM184C	0.2998	0.2918	0.2864	0.2436
PRMT9	0.0113	0.0196	0.009	0.0142
RNF150	0.168	0.13	0.0617	0.0445
SMAD1	0.0338	0.0359	0.0337	0.0335
DCLK2	0.3782	0.382	0.3256	0.3366
PPID	0.7996	0.9812	0.667	0.9682
ETFDH	0.2896	0.1832	0.2128	0.1308
MAML3	0.2124	0.1836	0.1366	0.1044
LRBA	0.7762	0.8656	0.7288	0.8086
_ENSG00000249806	0.2442	0.1698	0.1124	0.0548
_ENSG00000250241	0.6756	0.9468	0.6924	0.9492
_ENSG00000251555	0.6056	0.607	0.5982	0.6228
_ENSG00000273247	0.7982	0.7624	0.7744	0.7526
SDHA	0.68	0.5986	0.6634	0.607
KLHL2	0.0366	0.0231	0.0354	0.0212
CPE	0.755	0.439	0.715	0.3952
CLCN3	0.3622	0.3874	0.2778	0.3246
GALNT7	0.7624	0.5134	0.655	0.4312
RAPGEF2	0.4048	0.6166	0.3508	0.5382
SNX25	0.633	0.967	0.6146	0.9626
LRP2BP	0.3344	0.3198	0.0855	0.1036
PALLD	0.7658	0.8466	0.6586	0.7856
SPCS3	0.787	0.8458	0.7502	0.8232
NEK1	0.8432	0.6462	0.8088	0.5068
MARCHF1	0.4086	0.1858	0.3034	0.0775
CBR4	0.5816	0.7272	0.4124	0.6388
NDUFS6	0.2786	0.409	0.2464	0.3704
GPM6A	0.0156	0.0103	0.0117	0.0072
WDR17	0.3302	0.2636	0.3418	0.2602
WWC2	0.4586	0.454	0.4474	0.4368
ACSL1	0.5238	0.3944	0.4262	0.2222
SLC25A4	0.0378	0.0516	0.0354	0.0343
LPCAT1_ENSG00000153395	0.1414	0.127	0.1364	0.1208
SH3RF1	0.7106	0.6568	0.7172	0.6538
SORBS2	0.5904	0.7584	0.6098	0.7688
SCRG1	0.0931	0.0899	0.0428	0.0531
PRIMPOL	0.5734	0.6784	0.471	0.6254
IRF2	0.6024	0.5394	0.5286	0.466
TRAPPC11	0.0107	0.0103	0.0013	0.0022
FSTL5	0.1098	0.0776	0.0753	0.0503
TMEM192	0.456	0.4154	0.408	0.348
TPPP	0.5192	0.8688	0.3196	0.8104
STOX2	0.905	0.8598	0.8974	0.834
GALNTL6	0.454	0.6022	0.4992	0.6066
TENM3-AS1	0.7792	0.6824	0.7698	0.6458
SDHAP3	0.4342	0.4714	0.4388	0.4716
_ENSG00000188002	0.3778	0.5986	0.3968	0.6298
SPOCK3	0.3124	0.4566	0.2246	0.3388
C4orf47	0.5414	0.8302	0.4294	0.78
ZDHHC11B	0.9918	0.8318	0.9856	0.7998
TENM3	0.772	0.5942	0.7914	0.6066
FRG1-DT_ENSG00000245685	0.4912	0.2698	0.4204	0.2102
TRIO	0.9388	0.8226	0.9214	0.7736
CDH10	0.216	0.3146	0.1708	0.2708
ZFR	0.6998	0.8222	0.725	0.8352
ADCY2	0.7084	0.9894	0.7038	0.9894
WDR70	0.3982	0.592	0.4414	0.6194
SEMA5A	0.9764	0.9134	0.9736	0.8974
CDH9	0.5892	0.7664	0.594	0.756
DROSHA	0.2194	0.1374	0.189	0.1282
CDH6	0.541	0.2844	0.4342	0.2016
GOLPH3	0.5774	0.916	0.5668	0.8926
SUB1	0.8264	0.9938	0.7834	0.992
BRIX1	0.559	0.7006	0.4562	0.6062
LIFR	0.4702	0.5166	0.4102	0.466
PDZD2	0.4226	0.476	0.3278	0.3964
MARCHF6	0.1886	0.3208	0.0822	0.1982
CDH18	0.4644	0.287	0.454	0.2594
MYO10	0.107	0.1736	0.0615	0.1302
MTMR12	0.2778	0.3264	0.2692	0.2846
ANKH	0.3096	0.398	0.2458	0.326
RETREG1	0.6888	0.8724	0.671	0.8406
CDH12	0.2808	0.4224	0.2354	0.3514
ICE1	0.2906	0.6138	0.3052	0.605
LMBRD2	0.363	0.3964	0.2338	0.28
NIPBL	0.12	0.092	0.1114	0.0823
ANKRD33B	0.0044	0.0068	0.0069	0.0113
DNAJC21	0.489	0.446	0.461	0.3536
CTNND2	0.4184	0.5546	0.3868	0.5354
BASP1	0.2748	0.2026	0.184	0.1192
MARCHF11	0.0067	0.0064	0.0105	0.0115
GUSBP1	0.9172	0.69	0.899	0.6744
CPLANE1	0.103	0.0728	0.0593	0.0532
_ENSG00000215158	0.4576	0.255	0.4574	0.2526
UBE2QL1	0.1396	0.144	0.071	0.0802
LINC02241	0.9804	0.895	0.9752	0.8728
C1QTNF3-AMACR	0.3668	0.5258	0.288	0.4754
MTREX	0.1936	0.5176	0.1132	0.4072
ERCC8	0.3154	0.3094	0.231	0.2616
ADAMTS6	0.0895	0.1039	0.0695	0.0743
GPBP1	0.0166	0.012	0.0038	0.0034
PLPP1	0.8244	0.9258	0.805	0.9212
DHX29	0.0023	0.0017	0.0021	0.0025
KIF2A	0.4368	0.421	0.343	0.3178
MAST4	0.626	0.5786	0.6274	0.606
TNPO1	0.571	0.6798	0.5562	0.6308
OXCT1	0.9618	0.9754	0.928	0.9526
IPO11	0.0675	0.0808	0.0687	0.0831
ERBIN	0.8834	0.9922	0.8604	0.99
GHR	0.6554	0.6352	0.6738	0.6528
HMGCS1	0.377	0.3698	0.408	0.3632
NNT	0.3604	0.2296	0.2514	0.1432
MRPS27	0.9264	0.8022	0.9216	0.8068
PDE4D	0.1288	0.0821	0.115	0.0687
PPWD1	0.3534	0.2268	0.2692	0.1588
TRIM23	0.9242	0.7318	0.9238	0.751
TRAPPC13	0.609	0.5174	0.5828	0.4898
NLN	0.409	0.5096	0.3588	0.4182
ZSWIM6	0.712	0.692	0.6278	0.629
MAP1B	0.5338	0.7068	0.4868	0.683
PRKAA1	0.653	0.8606	0.67	0.8674
MRPS36_ENSG00000134056	0.2244	0.1938	0.1782	0.1574
IL6ST	0.073	0.0743	0.0238	0.0139
RPL37	0.4424	0.6566	0.3338	0.6156
PIK3R1	0.9026	0.7732	0.8724	0.7114
BDP1_ENSG00000145734	0.6906	0.4772	0.7178	0.5084
SLC30A5	0.156	0.1756	0.1752	0.2086
BTF3	0.259	0.138	0.1732	0.091
TMEM267	0.5318	0.4988	0.442	0.4184
PARP8	0.9884	0.7996	0.9812	0.738
RAB3C	0.141	0.182	0.0612	0.0921
SREK1IP1	0.8368	0.5312	0.853	0.5428
CWC27	0.6592	0.7986	0.6568	0.7574
SREK1	0.5414	0.5952	0.5178	0.5478
FCHO2	0.547	0.8462	0.5442	0.8238
ELOVL7	0.7674	0.9234	0.7116	0.9256
NDUFAF2	0.4554	0.546	0.4922	0.568
RNF180	0.879	0.72	0.8596	0.6874
NDUFS4	0.4424	0.4144	0.3474	0.3318
RICTOR	0.2936	0.346	0.2926	0.3334
ANKRD55	0.164	0.1626	0.1346	0.1446
HCN1	0.1112	0.0507	0.0783	0.0368
PAIP1	0.2446	0.2682	0.1534	0.1754
ZNF131	0.0426	0.0365	0.0144	0.0174
SLC38A9	0.4234	0.4022	0.3672	0.349
NIM1K	0.8454	0.8406	0.8312	0.8096
PLCXD3	0.0012	0.0043	0.0017	0.0065
ARL15	0.906	0.9044	0.8618	0.8624
RGS7BP	0.979	0.8884	0.972	0.885
SGTB	0.8044	0.965	0.7826	0.963
RPL26P19	0.646	0.4444	0.5948	0.3544
NNT-AS1	0.355	0.4146	0.3748	0.4392
MRPS30-DT	0.0617	0.0494	0.0504	0.0419
ZFYVE16	0.0325	0.0375	0.0509	0.0541
HEXB	0.1606	0.1188	0.1478	0.0908
MEF2C	0.0516	0.0298	0.0154	0.0109
SCAMP1	0.3914	0.4416	0.127	0.1792
MAN2A1	0.6978	0.5846	0.541	0.3848
HMGCR	0.668	0.675	0.5624	0.5836
CERT1	0.7394	0.6622	0.7402	0.6586
PDE8B	0.2624	0.157	0.2452	0.1588
ARSB	0.1286	0.1042	0.1566	0.1338
MSH3	0.1514	0.1828	0.1068	0.131
RASGRF2	0.1456	0.1416	0.1156	0.0883
FAM172A	0.9964	0.9682	0.9962	0.9622
LNPEP	0.395	0.4988	0.1952	0.307
ST8SIA4	0.0856	0.0468	0.0365	0.0172
ELL2	0.8494	0.8064	0.8586	0.8196
POLK	0.429	0.3508	0.425	0.2974
COX7C	0.8316	0.7766	0.807	0.7466
CKMT2	0.3276	0.231	0.3702	0.2484
AP3B1	0.0282	0.0459	0.0294	0.0481
SLF1	0.6118	0.5468	0.5556	0.4744
CCNH	0.5156	0.2932	0.4936	0.2438
HAPLN1	0.7584	0.8622	0.7686	0.8572
SSBP2	0.2766	0.6926	0.2632	0.6694
IQGAP2	0.217	0.213	0.2368	0.2444
CRHBP	0.6374	0.3708	0.492	0.2188
RASA1	0.2334	0.5282	0.2696	0.5128
PPIP5K2	0.376	0.4052	0.3188	0.3566
PAM	0.2464	0.4262	0.1668	0.328
FBXL17	0.2846	0.234	0.2592	0.2058
FER	0.401	0.3604	0.3838	0.357
ATG10	0.3028	0.3062	0.2598	0.2732
JMY	0.0522	0.0484	0.0648	0.0567
HOMER1	0.7628	0.6948	0.762	0.6882
CAST	0.0201	0.0348	0.0173	0.0367
CHD1	0.6424	0.456	0.6212	0.4362
EDIL3	0.0115	0.016	0.0084	0.012
TMEM161B	0.7082	0.8558	0.6922	0.804
SLC25A46	0.6306	0.573	0.4386	0.4152
AGGF1	0.7536	0.5814	0.6208	0.4626
WDR41	0.3086	0.6904	0.231	0.6518
RHOBTB3	0.0931	0.0442	0.0833	0.0368
SERINC5	0.4386	0.736	0.343	0.6984
TENT2	0.4992	0.5418	0.4846	0.531
GFM2	0.6806	0.501	0.6124	0.3668
TBCA	0.2856	0.1702	0.2732	0.1702
ENC1	0.743	0.6356	0.5382	0.2738
FAM174A	0.2874	0.1692	0.1294	0.0581
TMEM167A	0.5874	0.6778	0.5604	0.662
MCTP1	0.8576	0.6428	0.8646	0.6488
NR2F1	0.948	0.531	0.8896	0.4202
EFNA5	0.766	0.5246	0.785	0.5276
KIAA0825	0.7472	0.769	0.7372	0.7644
RPS23	0.7326	0.8346	0.6962	0.7682
TMEM232	0.0699	0.0733	0.0748	0.0652
TTC37	0.861	0.848	0.8234	0.773
FAM169A	0.0856	0.0882	0.0174	0.0254
PJA2	0.2276	0.3558	0.1282	0.26
ATP6AP1L	0.9942	0.9034	0.9938	0.8832
NR2F1-AS1	0.8556	0.619	0.8202	0.6008
LINC00461	0.3946	0.6356	0.3788	0.5636
_ENSG00000247121	0.1376	0.3488	0.1676	0.3544
CKMT2-AS1	0.847	0.9528	0.786	0.9268
TMEM161B-AS1	0.5784	0.7686	0.5348	0.7364
MEF2C-AS1	0.2618	0.2562	0.261	0.259
LINC02062	0.2302	0.1932	0.2948	0.2464
_ENSG00000249776	0.1272	0.2496	0.067	0.1598
_ENSG00000250049	0.6962	0.574	0.648	0.4984
EDIL3-DT	0.7158	0.8826	0.6664	0.8824
_ENSG00000251314	0.238	0.1788	0.1594	0.1266
FAM13B	0.4652	0.3158	0.414	0.2802
JADE2	0.124	0.3298	0.0906	0.287
CTNNA1	0.0315	0.0538	0.0204	0.0321
YTHDC2	0.1288	0.2538	0.0294	0.1194
FSTL4	0.4052	0.7066	0.4058	0.6892
SLC12A2	0.6902	0.65	0.5914	0.5514
SNX24	0.7148	0.7662	0.7034	0.7522
SNCAIP	0.0416	0.0334	0.0516	0.0573
AFF4	0.2452	0.4024	0.1866	0.3252
KCNN2	0.7046	0.5168	0.7066	0.5148
NME5	0.5216	0.7306	0.526	0.7264
BRD8	0.3586	0.3102	0.316	0.296
HSPA9	0.6916	0.5538	0.731	0.6018
RAD50	0.1702	0.1276	0.1954	0.1688
SKP1	0.6962	0.9714	0.6504	0.9662
SEC24A	0.2036	0.2514	0.227	0.2796
TXNDC15	2e-04	2e-04	1e-04	4e-04
MACROH2A1	0.9964	0.7616	0.9964	0.7252
SMAD5	0.144	0.2134	0.103	0.1784
UBE2B	0.2272	0.1868	0.2502	0.2046
ETF1	0.3446	0.1834	0.249	0.1252
SIL1	0.3164	0.3426	0.1716	0.1978
PAIP2	0.1504	0.1198	0.1038	0.0678
KDM3B	0.1586	0.2484	0.1734	0.259
REEP5	0.8508	0.9194	0.8596	0.9276
KIF3A	0.5508	0.6588	0.466	0.5664
REEP2	0.6572	0.7278	0.5734	0.6608
HSD17B4	0.161	0.19	0.1786	0.2064
APC	0.7674	0.6676	0.6722	0.585
NREP	0.4704	0.6614	0.3412	0.5738
COMMD10	0.0792	0.101	0.0935	0.1124
ADAMTS19	0.3536	0.3474	0.285	0.2804
DDX46	0.2154	0.1512	0.2248	0.1784
LRRTM2	0.0397	0.0559	0.0546	0.0695
KLHL3	0.8146	0.6952	0.8202	0.656
CSNK1G3	0.126	0.1526	0.0169	0.0448
SRFBP1	0.445	0.5558	0.4106	0.5422
SPOCK1	0.1914	0.3716	0.0961	0.258
CAMK4	0.2326	0.4184	0.2678	0.4196
SAR1B	0.5082	0.8992	0.4772	0.8742
CDC42SE2	0.0197	0.0202	0.0087	0.0087
ACSL6	0.3366	0.4078	0.211	0.3144
SEPTIN8	0.182	0.0773	0.0512	0.0138
UQCRQ	0.0476	0.052	0.0498	0.0536
CAMLG	0.6198	0.5436	0.6492	0.5604
ZNF608	0.7268	0.7174	0.6462	0.6224
CEP120	0.168	0.2592	0.1532	0.2174
HINT1	0.0748	0.1162	0.0769	0.1216
DTWD2	0.8882	0.7576	0.8162	0.6752
HSPA4	0.7822	0.7308	0.7896	0.7266
MCC	0.5062	0.4414	0.481	0.395
DCP2	0.1514	0.121	0.1252	0.1024
DMXL1	0.6396	0.7874	0.6494	0.7896
HNRNPA0	0.9262	0.8648	0.8932	0.8004
AP3S1	0.9064	0.9946	0.8912	0.9932
C5orf24	0.1876	0.4874	0.0912	0.3816
PRR16	0.034	0.0103	0.0188	0.0054
LYRM7	0.9168	0.7734	0.9072	0.7568
PTMAP2	0.0582	0.0306	0.0665	0.0348
CHSY3	0.4914	0.6706	0.4184	0.6028
SNX2	0.5722	0.5324	0.5202	0.4684
VDAC1	0.6184	0.5598	0.5972	0.574
MIR3936HG	0.8692	0.9314	0.8616	0.9254
LINC01184	0.3254	0.2942	0.2882	0.2688
_ENSG00000250159	0.3962	0.332	0.1722	0.113
_ENSG00000251680	0.8736	0.789	0.8532	0.746
RNF14	0.1426	0.1964	0.1518	0.2016
MFAP3	0.6314	0.7638	0.4902	0.6652
CYFIP2	0.7406	0.9066	0.6708	0.8602
CAMK2A	0.8906	0.5636	0.827	0.404
DELE1	0.45	0.3128	0.3104	0.1972
PFDN1	0.6402	0.602	0.5592	0.485
PCDHB3	0.8546	0.564	0.7726	0.4906
CLINT1	0.4338	0.4792	0.4162	0.4292
TTC1	0.466	0.3486	0.3016	0.1954
FGF1	0.3224	0.3822	0.2676	0.3268
NR3C1	0.3044	0.5256	0.2756	0.4654
TCERG1	0.446	0.4964	0.4258	0.4654
CSNK1A1	0.505	0.71	0.4682	0.6822
CYSTM1	0.0896	0.132	0.0553	0.0805
SLC36A1	0.8288	0.7538	0.8116	0.737
NDUFA2	0.0634	0.1124	0.0586	0.101
DIAPH1	0.962	0.6842	0.9438	0.5994
NDFIP1	0.2052	0.3578	0.0586	0.1586
UBE2D2	0.6918	0.5696	0.6922	0.5598
DCTN4	0.1656	0.205	0.1756	0.2146
LARS1	0.8866	0.8424	0.852	0.8124
CCNJL	0.61	0.7138	0.5964	0.6952
ARHGAP26	0.511	0.3512	0.5216	0.3728
RNF145	0.1354	0.1384	0.095	0.0982
GABRB2	0.0385	0.0483	0.0347	0.0462
FBXO38	0.9274	0.9024	0.9034	0.8778
G3BP1	0.4912	0.6494	0.4256	0.579
LARP1	0.5018	0.4932	0.4966	0.508
GRIA1	0.4046	0.4528	0.3328	0.3584
PPARGC1B	0.9834	0.887	0.9836	0.8886
PPP2R2B	0.4508	0.3916	0.297	0.2726
NRG2	0.8108	0.872	0.8054	0.8616
HTR4	0.2642	0.2826	0.2452	0.2186
UBLCP1	0.1288	0.1038	0.1	0.0711
RPS14	0.7846	0.4532	0.7506	0.3694
RELL2	0.8756	0.7152	0.8586	0.6712
PWWP2A	0.5698	0.5484	0.5998	0.5758
HARS1	0.0203	0.0152	0.0184	0.0229
DNAJC18	0.287	0.5984	0.2526	0.5592
SGCD	0.107	0.3406	0.1252	0.3564
HDAC3	0.366	0.474	0.4052	0.4578
ABLIM3	0.9734	0.9042	0.9808	0.907
JAKMIP2	0.6562	0.751	0.6384	0.7456
ATOX1	0.0618	0.0508	0.0352	0.0248
TAF7	0.674	0.7328	0.665	0.737
KCTD16	0.566	0.8328	0.5658	0.8274
PURA	0.4632	0.4472	0.2548	0.2514
ANXA6	0.2358	0.3082	0.2344	0.3064
SPRY4-AS1	0.0227	0.0334	0.0205	0.0299
_ENSG00000247199	0.0113	0.023	0.0141	0.0324
LINC01470	0.301	0.1856	0.1194	0.104
_ENSG00000254373	0.6412	0.5796	0.5334	0.4828
JAKMIP2-AS1	0.2288	0.1784	0.1522	0.1074
GABRA1	0.3122	0.2994	0.1598	0.158
MAPK9	0.0756	0.2082	0.0537	0.1662
FBXW11	0.8796	0.9286	0.8028	0.8894
SNCB	0.4644	0.6556	0.3258	0.4622
UIMC1	0.883	0.8476	0.8622	0.8208
EXOC2	0.0925	0.1274	0.0652	0.0825
GMDS	0.3276	0.253	0.3412	0.2816
PRPF4B	0.6502	0.7774	0.6376	0.7406
FAF2	0.9068	0.8414	0.8726	0.828
CLK4	0.173	0.12	0.2004	0.1146
RNF130	0.7666	0.719	0.7776	0.7352
GABRG2	0.2882	0.4258	0.2272	0.3502
RARS1	0.3318	0.4392	0.2048	0.296
ERGIC1	0.5298	0.7018	0.4226	0.6078
ATP6V0E1	0.215	0.1792	0.1444	0.1212
CPEB4	0.5596	0.6992	0.5262	0.662
ZNF346	0.0202	0.0204	0.0139	0.0115
PANK3	0.7432	0.652	0.6542	0.5574
NQO2	0.4414	0.489	0.4228	0.4508
CANX	0.4584	0.587	0.276	0.428
SLC22A23	0.1566	0.1782	0.129	0.1436
TUBB2A	0.694	0.519	0.607	0.3828
RIPK1	0.068	0.0916	0.0703	0.0818
TUBB2B	0.9082	0.5286	0.9178	0.4894
RMND5B	0.2052	0.1562	0.1134	0.0882
TENM2	0.0844	0.1504	0.0713	0.1492
FAM193B	0.3694	0.3682	0.3384	0.3192
RNF44	0.7384	0.911	0.6356	0.8678
RASGEF1C	0.0762	0.1082	0.0464	0.0623
MRNIP	0.0376	0.0705	0.0139	0.0477
SQSTM1	0.1606	0.1326	0.1086	0.0979
MAML1	0.0955	0.0757	0.0364	0.0297
CREBRF	0.683	0.9988	0.667	0.999
SFXN1	0.5558	0.685	0.592	0.6962
NSD1	0.9136	0.941	0.9316	0.9468
HNRNPH1	0.5842	0.617	0.6302	0.6362
FAM153A	0.1126	0.2812	0.1424	0.2956
SIMC1	0.3086	0.3984	0.1566	0.316
NSG2	0.511	0.3762	0.514	0.3864
SERPINB9	0.4294	0.3256	0.4048	0.2816
CLTB	0.7052	0.7314	0.6078	0.6402
RUFY1	0.0293	0.0254	0.0058	0.0098
PSMG4	0.2434	0.3152	0.2058	0.27
NPM1	0.389	0.4326	0.3814	0.406
KCNIP1	0.5734	0.3754	0.521	0.3618
FAM153B	0.0269	0.0157	0.033	0.0288
SLIT3	0.4338	0.3106	0.4166	0.2878
TBC1D9B	0.0632	0.0653	0.0866	0.0957
RACK1	0.1116	0.0674	0.0687	0.0423
FAM153CP	0.2558	0.1884	0.2556	0.178
RANBP17	0.4514	0.5612	0.4694	0.5728
_ENSG00000218227	0.8506	0.8236	0.819	0.7992
_ENSG00000241956	0.2474	0.1448	0.191	0.1248
_ENSG00000246596	0.76	0.8978	0.6932	0.8826
GMDS-DT	0.9218	0.8858	0.917	0.8828
JARID2	0.8458	0.8808	0.8348	0.8486
RANBP9	0.5786	0.4804	0.4446	0.3076
DTNBP1	0.5998	0.5362	0.5936	0.5232
CARMIL1	0.299	0.2376	0.2906	0.232
HIVEP1	0.1694	0.139	0.1594	0.1298
TDP2	0.725	0.4548	0.7384	0.4356
MAK	0.54	0.7492	0.4712	0.6838
RIPOR2	0.173	0.2176	0.1862	0.2484
PHACTR1	0.718	0.7596	0.7176	0.7624
CAP2	0.8208	0.4548	0.8252	0.45
E2F3	0.4152	0.2536	0.4438	0.2646
GPLD1	0.4782	0.8234	0.4108	0.7778
ALDH5A1	0.1052	0.1492	0.0711	0.1144
C6orf62	0.9276	0.7854	0.8934	0.645
SIRT5	0.919	0.7106	0.9114	0.6346
MRS2	0.1494	0.32	0.1214	0.2564
SSR1	0.1062	0.151	0.123	0.158
ATXN1	0.3892	0.463	0.4042	0.46
NUP153	0.6076	0.8122	0.6444	0.816
KIF13A	0.2946	0.2386	0.1828	0.1514
KIAA0319	0.0804	0.2212	0.1004	0.2514
RNF144B	0.1078	0.2546	0.1082	0.292
FARS2	0.7606	0.672	0.735	0.638
GFOD1	0.7774	0.6128	0.7632	0.5882
CDKAL1	0.629	0.76	0.5032	0.7038
NRSN1	0.8036	0.4318	0.7868	0.397
CDYL	0.5386	0.5816	0.5094	0.55
TMEM170B	0.6094	0.8358	0.5998	0.8266
LYRM4	0.409	0.554	0.3454	0.4826
SMIM13	0.2716	0.374	0.0928	0.176
NOL7	0.7942	0.7216	0.7168	0.5652
ZSCAN16-AS1	0.3428	0.367	0.2776	0.3032
CASC15	0.0841	0.084	0.0266	0.0454
TAF11	0.2744	0.2234	0.1938	0.1608
ANKS1A	0.8628	0.6058	0.8772	0.6134
UHRF1BP1	0.9216	0.9526	0.928	0.9504
SRPK1	0.9668	0.9832	0.9688	0.982
