"gene","theta_formula"
"MANBA",0.0468916230337183
"UBE2D3",0.0173481268202491
"MAPK10",0.0312075675371866
"RPL34",0.709577158932446
"PKD2",0.0161401248562059
"PLA2G12A",0.0439193145214927
"ARHGAP24",0.138304061837409
"FAM13A",0.18603227699037
"HERC3",0.0140247350944786
"HERC6",0.00610426379114152
"ZGRF1",0.00244490006237334
"AP1AR",0.981642125759576
"COPS4",0.0221537638481907
"SEC31A",0.0576722924976786
"BMPR1B",0.478031889392405
"RAP1GDS1",0.220850596267906
"PDE5A",0.0657829474045691
"PPA2",0.00173790889767121
"GSTCD",0.302250344427082
"INTS12",0.049203339607139
"PAPSS1",0.228297020608647
"SEC24B",0.0252352491930811
"PPP3CA",0.561485992611433
"KLHL8",0.286986132176915
"SNCA",0.954174285044456
"TBCK",0.0345277418049017
"CAMK2D",0.0634370064713827
"CISD2",0.91156717888728
"ANK2",0.185542558362524
"METTL14",0.0384594936565118
"USP53",0.00027770833660406
"SEC24D",0.0216378474896925
"EIF4E",0.0556648400476197
"GRID2",0.760416952054135
"SPARCL1",0.288057401792256
"BANK1",0.19198851888679
"DKK2",0.0672618308156378
"CYP2U1",0.763817311220555
"SMARCAD1",0.154067258360824
"STPG2",0.100384908275251
"MRPS18C",0.436880600770324
"CDS1",0.893891484133595
"WDFY3",0.0126544078598038
"PTPN13",0.0482206264369373
"PPM1K",0.191946271533934
"AIMP1",0.796959930005372
"METAP1",0.0859289623642567
"DNAJB14",0.131865398264099
"H2AZ1",0.450546261335401
"SLC9B2",0.287449706410899
"C4orf3",0.751718763309753
"NDST3",0.930186520525622
"TET2",0.0341859592505176
"TSPAN5",0.0805643917321656
"NUDT9",0.0133229200049854
"ELOVL6",0.0279603532551178
"SYNPO2",0.454726884839215
"AFF1",0.0139341950542723
"LARP7",0.163614783690488
"NAP1L5",0.313106798124891
"UNC5C",0.152399855249918
"HSP90AB3P",0.955928905550732
"CCSER1",0.671707254821053
"COL25A1",0.608367882588257
"LIN54",0.0421020986987481
"ADH5",0.797944459225177
"LINC02263",0.294031415657202
"LINC01378",0.514451245311835
"RPL7AP30",0.963043452872303
"_ENSG00000245293",0.0792201314915197
"CXXC4-AS1",0.0378683844280686
"_ENSG00000245958",0.231563292222264
"SEC24B-AS1",0.010444343719074
"ANK2-AS1",0.577850207913058
"MAPK10-AS1",0.378972027797128
"_ENSG00000250938",0.119869501666276
"_ENSG00000251095",0.829256799423369
"SNHG8",0.731236365060168
"FNIP2",0.0162923934925341
"GATB",0.108315070905969
"GUCY1B1",0.689620027716719
"ARHGAP10",0.104656881013098
"JADE1",0.733336901133125
"ELF2",0.451412343223723
"NDUFC1",0.90646540795468
"TBC1D9",0.523203458068476
"INPP4B",0.00779126657226251
"GAB1",0.0951075402172269
"TRIM2",0.396862120953642
"FBXW7",0.0804444303228768
"SH3D19",0.0278163744503476
"GLRB",0.293427025358598
"GRIA2",0.261110254652104
"SLC10A7",0.0285077331699005
"TMEM131L",0.0489601495305648
"PCDH10",0.645585242066572
"BBS7",0.116391462116429
"KIAA1109",0.00937375393728383
"LARP1B",0.212109008755719
"SPATA5",0.0272813245186027
"RPS3A",0.449895107965058
"RNF175",0.0172724580837685
"PDGFC",0.0539595827538848
"ANKRD50",0.46965655558087
"SCLT1",0.000269089148045203
"ZNF827",0.0859609623194393
"NR3C2",0.127395277338446
"SCOC",0.315368887118649
"SMARCA5",0.277309815181036
"PGRMC2",0.788208603869294
"INTU",0.651270899653097
"HSPA4L",0.63615402334416
"MFSD8",0.0132332482180972
"ABHD18",0.00916195276552348
"TMEM155",0.221969575039538
"MAP9",0.927215990099529
"GUCY1A1",0.744360978439715
"C4orf45",0.0679360699837139
"NAA15",0.0125173258428658
"ARFIP1",0.0371333842784277
"HHIP",0.174452457453992
"ANAPC10",0.203305951875559
"ABCE1",0.128174342307476
"OTUD4",0.0302997080946193
"LSM6",0.853066939182894
"TMEM184C",0.748437157312416
"PRMT9",0.566827428476002
"RNF150",0.2647097614861
"USP38",0.319112454019999
"SMAD1",0.168434995118335
"DCLK2",0.117611327046501
"PPID",0.774608342674352
"ETFDH",0.0171953223195983
"RXFP1",0.0159640423959683
"PLRG1",0.115064856926715
"FREM3",0.0239563978937945
"MAML3",0.0861930826430959
"LRBA",0.00805304058126576
"GUSBP5",0.566948075570652
"_ENSG00000250241",0.380674941573974
"_ENSG00000250326",0.11128928613574
"RTN3P1",0.691689774961849
"_ENSG00000251555",0.197311250748982
"_ENSG00000251600",0.345321137214584
"_ENSG00000273247",0.039873335535476
"BRD9",0.0221397894738124
"CLPTM1L_ENSG00000049656",0.184418082320375
"MSMO1",0.176284433076719
"HPF1",0.0576800951050149
"SDHA",0.530064331800493
"KLHL2",0.0058333270212632
"CPE",0.812228558300514
"FRG1_ENSG00000109536",0.202687224745704
"CLCN3",0.898271620618845
"GALNT7",0.0248203294016315
"RAPGEF2",0.0741010855219423
"SNX25",0.0475394222479863
"LRP2BP",0.116384695115887
"NACA3P",0.595297843732019
"PALLD",0.375136827706872
"SPCS3",0.165868317319859
"NEK1",0.00921710525311292
"NAF1",0.24747585887764
"MARCHF1",0.379804352703273
"CBR4",0.0260861136685026
"GLRA3",0.0402546555050264
"NDUFS6",0.00264553213691865
"GPM6A",0.244759755845127
"WDR17",0.199364854605074
"WWC2",0.00509937966070413
"SLC25A4",0.304369672295287
"LPCAT1_ENSG00000153395",0.00253144446971348
"SH3RF1",0.037585062210002
"SORBS2",0.591220223463435
"SCRG1",0.500202952693292
"CEP44",0.093521737491676
"NPY1R",0.384873009910659
"IRF2",0.00933246336191003
"TRAPPC11",0.00960233644940591
"FSTL5",0.225593261462464
"TMEM192",0.572083865740561
"TPPP",0.274818533127358
"STOX2",0.0324551692893147
"GALNTL6",0.227261902699946
"EXOC3",0.0200646548708593
"SDHAP3",0.00118988714568272
"_ENSG00000188002",0.00180158311557971
"ZDHHC11",0.609856876702705
"SPOCK3",0.0183470988294385
"MFAP3L",0.219401452560493
"C4orf47",0.0885354946847988
"ZDHHC11B",0.362231020418262
"TENM3",0.142907417732433
"FRG1-DT_ENSG00000245685",0.345600783418324
"_ENSG00000250131",0.332625297014572
"_ENSG00000250410",0.0231461613554999
"NSUN2",0.00832494139636232
"TRIO",0.0213977368464859
"DNAH5",0.104269277995264
"RAI14",0.0677750664411262
"CDH10",0.368466713249624
"ZFR",0.044367441319255
"ADCY2",0.898275576533323
"WDR70",0.0272685367253264
"C5orf22",0.073867795595196
"SEMA5A",0.000971393184163861
"TENT4A",0.143623001564879
"CDH9",0.564821941487113
"DROSHA",0.0992102445049382
"CDH6",0.0284020895145307
"GOLPH3",0.196922384740304
"SUB1",0.797920107204666
"BRIX1",0.488816520743869
"NUP155",0.0243015864025184
"LIFR",0.14319821470818
"MTRR",0.18856059373835
"MED10",0.420339912528728
"PDZD2",0.976992617026251
"MARCHF6",0.656369394637186
"CDH18",0.293405772328878
"ADAMTS16",0.285259828991339
"SRD5A1",0.0305741554726368
"MYO10",0.109705330738854
"MTMR12",0.101156384096173
"CCT5",0.768851466164868
"ATPSCKMT",0.0711866421222317
"SPEF2",0.775876409873122
"NADK2",0.696408154167303
"ANKH",0.00268586117781368
"RETREG1",0.0628158376552909
"CDH12",0.417157594592658
"ICE1",0.0234340504038208
"LMBRD2",0.827492083290614
"NIPBL",0.0114672452345333
"ANKRD33B",0.0459777645748534
"DNAJC21",0.123925990680879
"CTNND2",0.373510904959057
"BASP1",0.14604582768523
"FBXL7",0.125218083572635
"MARCHF11",0.144872731773485
"GUSBP1",0.118065151981222
"CPLANE1",0.0484571014887544
"TTC23L",0.00575219621270585
"_ENSG00000215158",0.00183380997451972
"BASP1-AS1",0.056013458561043
"UBE2QL1",0.876441422698615
"_ENSG00000240376",0.95605873862113
"LINC02217",0.0464914481808652
"LINC02223",0.0279424629844488
"_ENSG00000251294",0.771543988535877
"LINC02241",0.133609974801418
"C1QTNF3-AMACR",0.00569119207252698
"MTREX",0.00702252390420308
"ERCC8",0.0679514812723471
"GPBP1",0.00710233798335411
"PLPP1",0.0101085820441695
"DHX29",0.000786447656215202
"KIF2A",0.0100481938784874
"MAST4",0.449993406418086
"TNPO1",0.179460606369341
"OXCT1",0.492280910525439
"AK6_ENSG00000085231",0.0493369558174037
"DIMT1",0.076066174246809
"IPO11",0.0353303893626412
"ERBIN",0.0483588848484715
"GHR",0.0300652682993665
"HMGCS1",0.741532340644088
"NNT",0.00673856716262702
"MRPS30",0.188877666794651
"MRPS27",0.25174286060771
"PDE4D",0.742869261351187
"PPWD1",0.169154619946635
"TRIM23",0.940247320389823
"TRAPPC13",0.136847225080413
"TTC33",0.204902403436916
"NLN",0.122415354758598
"ZSWIM6",0.872585240468131
"MAP1B",0.168323048171567
"MCCC2_ENSG00000131844",0.0485313972382142
"PRKAA1",0.00728575583057546
"MRPS36_ENSG00000134056",0.888530617349797
"CDK7_ENSG00000134058",0.0153517917070627
"IL6ST",0.390833538520077
"RPL37",0.528584207595628
"PLK2",0.958321287389309
"PIK3R1",0.874112930520986
"BDP1_ENSG00000145734",0.955551055828557
"SLC30A5",0.0110326892998272
"BTF3",0.878188636953254
"TMEM267",0.0299470490312653
"PARP8",0.330729519123852
"PART1",0.285357617911803
"RAB3C",0.547795349342055
"RAD17_ENSG00000152942",0.0466913195479285
"SREK1IP1",0.455799106635133
"CWC27",0.0139184927092305
"SREK1",0.0137971317589541
"FCHO2",0.0022769773428609
"MOCS2",0.646086701808385
"ELOVL7",0.00579098446337826
"NDUFAF2",0.0340877680053158
"RNF180",0.176398587853776
"NDUFS4",0.164235222236521
"RICTOR",0.0270442811493696
"HCN1",0.175854008656024
"PAIP1",0.689038857920634
"ZNF131",0.0338463327624473
"SLC38A9",0.035748559662162
"NIM1K",0.325987325905776
"CCDC125_ENSG00000183323",0.0163885622691701
"ARL15",0.114995123562522
"RGS7BP",0.355589494747124
"SGTB",0.868484580027767
"ARHGEF28",0.0498063753200441
"RPL26P19",0.875245668812871
"GTF2H2B",0.0105940361963864
"_ENSG00000249335",0.472472837735164
"_ENSG00000249364",0.0581332583742379
"_ENSG00000249436",0.543816066104618
"NAIP_ENSG00000249437",0.189500341666643
"LINC02197_ENSG00000250387",0.211764794101364
"MRPS30-DT",0.0189124259899584
"ZFYVE16",0.0197924389577004
"HEXB",0.0316277329802727
"MEF2C",0.323920324147633
"SCAMP1",0.246578447109601
"MAN2A1",0.228125555358202
"HMGCR",0.446347690594054
"CERT1",0.0537036740032049
"PDE8B",0.567960026514483
"ARSB",0.0457864983668654
"MSH3",0.100801806964366
"RASGRF2",0.266406031995194
"POLR3G",0.732566347725503
"FAM172A",0.275898878423906
"LNPEP",0.309634147362527
"ST8SIA4",0.199086661636615
"ELL2",0.313627118531149
"POLK",0.0240747843523775
"SV2C",0.546240424516082
"COX7C",0.65139685923275
"CKMT2",0.0144072799983752
"ZCCHC9",0.22780739065848
"DMGDH",0.0286310925377484
"AP3B1",0.00400206333074924
"SLF1",0.249820076914411
"CCNH",0.906310344413814
"LHFPL2",0.00700811726780608
"SSBP2",0.690594377344606
"RASA1",0.0805427338098731
"PPIP5K2",0.0164482933499028
"PAM",0.685638104981792
"FBXL17",0.104214490468872
"FER",0.0861177714182822
"ATG10",0.00262857992295587
"POC5",0.224582107445467
"FAM151B",0.072016906285602
"JMY",0.925837050231577
"HOMER1",0.678923779662777
"XRCC4",0.0592167700225874
"CAST",0.0167828812138464
"CHD1",0.213387946628
"EDIL3",0.0803598704655262
"TMEM161B",0.957144318325467
"ADGRV1",0.0600910193650273
"SLC25A46",0.0160332092297726
"AGGF1",0.240048748011336
"WDR41",0.0015837831292456
"RHOBTB3",0.042292352045862
"SERINC5",0.484595417324185
"CMYA5",0.00745536086920269
"TENT2",0.110929945890576
"NSA2",0.677188685666577
"GFM2",0.00768334743901481
"TBCA",0.559452396333976
"ENC1",0.597809296583855
"FAM174A",0.0389082509458951
"RGMB",0.351205070123236
"TMEM167A",0.491412900893511
"PCSK1",0.0452498078328065
"MCTP1",0.437628931310202
"NR2F1",0.481618138472959
"MTX3",0.776639297833757
"C5orf30",0.605546488847422
"EFNA5",0.0551175546558376
"KIAA0825",0.0205010598055913
"RPS23",0.923516699322522
"TMEM232",0.0631184195548478
"TTC37",0.00209592184309791
"FAM169A",0.119510827613569
"PJA2",0.982012334885721
"ATP6AP1L",0.0808545420509839
"NR2F1-AS1",0.547048893366809
"LINC00461",0.134182250438098
"_ENSG00000247121",0.0239584438383415
"CKMT2-AS1",0.56748300756575
"TMEM161B-AS1",0.0470348074338863
"MEF2C-AS1",0.604654271779453
"LINC02062",0.0605525344482444
"LINC01331",0.585299151436873
"_ENSG00000249776",0.724522126236683
"_ENSG00000250049",0.123998037928362
"EDIL3-DT",0.0108122691962296
"_ENSG00000251314",0.196668916822116
"LIX1-AS1",0.151093308134276
"FAM13B",0.00394014313490525
"JADE2",0.0698277220977837
"CTNNA1",0.683909505828527
"YTHDC2",0.0226902973824831
"FSTL4",0.44728712680782
"SLC12A2",0.00453562529698426
"SNX24",0.0141514060893759
"SNCAIP",0.838135966822647
"AFF4",0.00999824617226325
"KCNN2",0.994318012742263
"CDC23",0.0334724438929415
"NME5",0.026406416297721
"BRD8",0.0946561247032564
"HSPA9",0.646902494959792
"RAD50",0.00547496572233601
"SKP1",0.167184412609921
"SEC24A",0.0629968982156572
"TXNDC15",0.00571579004534287
"MACROH2A1",0.00935962621636544
"SMAD5",0.130502264246144
"UBE2B",0.0669421979061692
"ETF1",0.0352786957497769
"FAM53C",0.36026866081237
"SIL1",0.0356591926907893
"PAIP2",0.081764301970967
"KDM3B",0.0127271894565784
"EGR1",0.1261215672058
"CDO1",0.28589289912969
"REEP5",0.15005860614331
"KIF3A",0.733390287565347
"REEP2",0.0161208139397193
"HSD17B4",0.0132693474090768
"APC",0.0221869955583494
"NREP",0.500016826349463
"WDR36",0.456008057662864
"COMMD10",0.0169075211125848
"ATG12",0.647473287473461
"ADAMTS19",0.308142633362119
"DDX46",0.00750371717176733
"LRRTM2",0.708996976384712
"KLHL3",0.0382123576373556
"CSNK1G3",0.0136034456565382
"SRFBP1",0.0242338788439172
"SPOCK1",0.215720626997314
"CAMK4",0.75264841928139
"TRIM36",0.168863407366417
"SAR1B",0.0684103593025262
"ZCCHC10",0.287860279282117
"CDC42SE2",0.00490549588047209
"STARD4",0.0221529920084983
"PGGT1B",0.170172444133405
"CCDC112",0.321596951011035
"ACSL6",0.200215422305067
"SEPTIN8",0.365265942634286
"UQCRQ",0.516977089024682
"CAMLG",0.89122385978641
"PHAX",0.991746923160343
"ZNF608",0.399423580204239
"CEP120",0.133588141300234
"HINT1",0.104512571110798
"DTWD2",0.0138504864341981
"HSPA4",0.426053573599731
"DCP2",0.648727785003626
"DMXL1",0.00415781373070898
"HNRNPA0",0.921347624524553
"AP3S1",0.036338442290766
"C5orf24",0.817064354839986
"PRR16",0.332597098172839
"_ENSG00000185641",0.652321357150266
"LYRM7",0.98249453000704
"PTMAP2",0.0259069229254523
"CHSY3",0.979141778505868
"SNX2",0.0457228805261666
"VDAC1",0.332868139932192
"CCDC192",0.0349338986723801
"_ENSG00000230612",0.446863382596101
"MIR3936HG",0.0013272886593841
"LINC01184",0.0214630967064513
"STARD4-AS1",0.173253134214615
"_ENSG00000248268",0.330691742322101
"_ENSG00000250159",0.0954234643813263
"_ENSG00000251293",0.782907151039369
"_ENSG00000251680",0.109075009614026
"SLC6A7",0.433944090999453
"RNF14",0.0714973179018651
"MFAP3",0.243331665763207
"CYFIP2",0.916825555764197
"NDST1",0.0085060346903537
"CAMK2A",0.752009818752285
"DELE1",0.00437492957051624
"GEMIN5",0.0664666534826543
"PFDN1",0.322931123593838
"APBB3",0.161462913855276
"SPARC",0.134529402839781
"PCDHB3",0.22308020092213
"CLINT1",0.0196359042348355
"TTC1",0.316661329727634
"GNPDA1",0.883066496677239
"FGF1",0.0672200104779632
"NR3C1",0.0265878403150929
"TCERG1",0.0601292228919607
"DPYSL3",0.325448178483035
"CSNK1A1",0.0212102301953329
"HMGXB3",0.0101180650347742
"CYSTM1",0.123325268547909
"SLC36A1",0.00483753442900761
"NDUFA2",0.440767515181553
"DIAPH1",0.0350274054105374
"NDFIP1",0.694582521914411
"UBE2D2",0.00213701404650238
"DCTN4",0.0282540027842039
"LARS1",0.00415690899651788
"ADAM19",0.00223286536281619
"HAVCR2",0.019941217294442
"YIPF5",0.994547766120789
"ARHGAP26",0.0374489217057532
"RNF145",0.0144935084026646
"GABRA6",0.0316351043383742
"GABRB2",0.992963320942198
"FBXO38",0.0222831897143124
"G3BP1",0.503053695107252
"ZMAT2",0.991821855994427
"LARP1",0.231201683257549
"CNOT8",0.275839968666328
"GRIA1",0.832994200185246
"PPARGC1B",0.00508533812758615
"PCDH1",0.0672588339983194
"SH3RF2",0.505334101706975
"PPP2R2B",0.100126256249527
"NRG2",0.0655650213072856
"HTR4",0.662877658430931
"UBLCP1",0.231094759519395
"RPS14",0.937509636889617
"SLU7",0.422261017954791
"RELL2",0.00152724208286838
"ADRA1B",0.143136951601999
"PWWP2A",0.0426557186554791
"HARS1",0.043383930724256
"DNAJC18",0.181751263108042
"SGCD",0.16696339025447
"CXXC5",0.486056508216817
"HDAC3",0.011319772306747
"SYNPO",0.203588418163851
"ABLIM3",0.0127721944589742
"PLAC8L1",0.199494009696881
"JAKMIP2",0.04610303846753
"ATOX1",0.785924606245128
"TAF7",0.444777484972735
"IGIP",0.160230427473048
"KCTD16",0.0933118941276928
"PURA",0.702628211975129
"PRELID2",0.492967465648243
"ANXA6",0.601715909938106
"SRA1",0.00197318866193024
"ARHGAP26-AS1",0.0670814805989197
"SPRY4-AS1",0.0059557812845413
"_ENSG00000247199",0.0388984271758422
"_ENSG00000249429",0.000613289145920782
"LINC01470",0.0820087620730919
"_ENSG00000249881",0.0423188450381271
"_ENSG00000251556",0.720068617601869
"_ENSG00000254373",0.680009528345542
"_ENSG00000279983",0.114036484729414
"JAKMIP2-AS1",0.327129035898007
"GABRA1",0.739892148053345
"MAT2B",0.324281215692677
"TSPAN17",0.0448115022576872
"MAPK9",0.0945925945616075
"COL23A1",0.741223187992186
"STK10",0.00599689201003075
"FBXW11",0.00634155263531808
"SNCB",0.033217671170983
"ADAMTS2",0.955154099320758
"UIMC1",0.00713594025354781
"EXOC2",0.00416806728660178
"GMDS",0.0229156927720351
"PRPF4B",0.0697973988466703
"FAF2",0.0140193269105079
"CLK4",0.276522562421835
"RNF130",0.138953013838267
"CNOT6",0.0370515390355252
"GABRG2",0.457818548309854
"RARS1",0.120917346637352
"WWC1",0.675249904040586
"ERGIC1",0.00271277739388438
"ATP6V0E1",0.0119290474083893
"CPEB4",0.587220221440963
"HRH2",0.114657686934534
"DBN1",0.00561703967435573
"ZNF346",0.0475020311213845
"UNC5A",0.0972426195837891
"PANK3",0.0233523285317158
"KIAA1191",0.8476062564602
"WRNIP1",0.963135808458991
"NQO2",0.00408724573615597
"CANX",0.903938836035015
"PRR7",0.0584194990312401
"GFPT2",0.086807880828634
"DOCK2",0.8973131931253
"SLC22A23",0.0424934532601892
"TUBB2A",0.807483450731082
"RIPK1",0.00381160105565169
"NHP2",0.813310908760598
"RMND5B",0.00961375745102539
"CPLX2",0.434944152787819
"TENM2",0.763702121656194
"FAM193B",0.00322501416509532
"RNF44",0.0564230025689653
"RASGEF1C",0.00314994246791546
"MRNIP",0.029103524124972
"SQSTM1",0.0320292317650865
"MAML1",0.0404891113416324
"CREBRF",0.0549600835616023
"SFXN1",0.119222539602554
"NSD1",0.0258772846386041
"UBTD2",0.0297650813605794
"HNRNPH1",0.128355384838455
"ZNF354A",0.0223229458527736
"FAM153A",0.00660131564934571
"SIMC1",0.196588128043322
"_ENSG00000170089",0.0869533961729144
"NSG2",0.811358749108702
"NUDCD2",0.0270641436335176
"SH3PXD2B",0.0546009241276754
"PHYKPL",0.0028032922043527
"ARL10",0.0113425407811161
"CLTB",0.140961027975381
"RUFY1",0.0519648594095349
"NPM1",0.281006869441503
"KCNIP1",0.0079875900255558
"FAM153B",0.032443384902865
"SLIT3",0.84352406540108
"TMED9",0.237251727231397
"TBC1D9B",0.0024333056338905
"RACK1",0.852007671998683
"FAM153CP",0.141775815704444
"RANBP17",0.0290343937668483
"INSYN2B",0.398086608960566
"NEURL1B",0.052616154673357
"_ENSG00000218227",0.832204355382028
"_ENSG00000241956",0.694698756873231
"_ENSG00000244945",0.318890437578346
"_ENSG00000246596",0.543326142960792
"_ENSG00000250101",0.269513613396365
"GMDS-DT",0.122176058703927
"_ENSG00000253693",0.117627669441395
"_ENSG00000253925",0.313032792477163
"LINC01202",0.322656806644585
"MYLIP",0.108747919257498
"JARID2",0.0187217037751967
"RANBP9",0.0570955689463371
"DTNBP1",0.0558823594550793
"MCUR1",0.0410896249101707
"CARMIL1",0.84340459370939
"HIVEP1",0.00704834164942968
"ZNF184",0.492866120048273
"TDP2",0.897363390424547
"MAK",0.575766223330212
"NEDD9",0.0415032397936867
"RIPOR2",0.195623298786617
"PHACTR1",0.929438780792619
"CAP2",0.0420689396839886
"E2F3",0.267298559360601
"GPLD1",0.0203509484717342
"ALDH5A1",0.260661411292466
"C6orf62",0.27228719863065
"SIRT5",0.0183290443390473
"MRS2",0.00776935499675935
"SOX4",0.605121744077722
"SSR1",0.0409346667702768
"NRN1",0.48178811618428
"SLC35B3",0.190485154637009
"ATXN1",0.0555297161438869
"NUP153",0.0368538106518301
"KIF13A",0.0308231396229929
"KIAA0319",0.128611376558652
"PGBD1",0.00859011489569537
"TPMT",0.364397137275812
"FAM8A1",0.936040272502729
"FARS2",0.00518679482252485
"GFOD1",0.0285902482949578
"CDKAL1",0.159302633642916
"DCDC2",0.993321847047968
"NRSN1",0.464392434315257
"CDYL",0.165712160351742
"SYCP2L",0.0377280371530474
"KDM1B",0.0323746393941381
"CMAHP",0.00406079076207097
"OFCC1",0.121181387851359
"ZNF204P",0.879197110694632
"TMEM170B",0.942106345423539
"LYRM4",0.00274773219829495
"LY86-AS1",0.276151901379331
"SMIM13",0.959443031290749
"NOL7",0.0363550721720947
"ZSCAN31",0.0266636159267758
"GUSBP2",0.0309349932320554
"_ENSG00000272162",0.00438111033415573
"CASC15",0.0904122874049654
"TAF11",0.0522284230838311
"ANKS1A",0.00417818254570761
"ZNF76",0.00609963643948844
"UHRF1BP1",0.018429087789347
"SRPK1",0.0208608360103132
"BRPF3",0.588770265475482
"PPARD",0.000231708523282116
"SLC26A8",0.0629082423002416
"MAPK14",0.0375747458573199
"KCTD20",0.0315917225544238
"STK38",0.00513697670303418
"SRSF3",0.718343263879514
"PHF1_ENSG00000112511",0.0261813609196774
"CUTA_ENSG00000112514",0.269926378085231
"PACSIN1",0.00836312456823515
"SNRPC",0.607663135263484
"UQCC2",0.0803265731609802
"FLOT1_ENSG00000137312",0.582289139208888
"SMIM29",0.150284545727733
"TUBB_ENSG00000196230",0.426742152256193
"ILRUN",0.0260432210037717
"SYNGAP1_ENSG00000197283",0.105766957065852
"LHFPL5",0.324279106011541
"RPL10A",0.464765569115015
"PFDN6_ENSG00000204220",0.784300215789674
"RING1_ENSG00000204227",0.0145586764885852
"RXRB_ENSG00000204231",0.227083669631019
"BRD2_ENSG00000204256",0.340142882427615
"AGPAT1_ENSG00000204310",0.690597187477014
"PRRT1_ENSG00000204314",0.892194136211625
"EHMT2_ENSG00000204371",0.0325498648456917
"HSPA1A_ENSG00000204389",0.991435455590437
"PRRC2A_ENSG00000204469",0.0265064328322155
"C6orf136_ENSG00000204564",0.044083738586
"PPP1R10_ENSG00000204569",0.45379292923979
"ABCF1_ENSG00000204574",0.252944926087673
"PRR3_ENSG00000204576",0.355726466541027
"GNL1_ENSG00000204590",0.0643463047251412
"ZNRD1ASP_ENSG00000204623",0.0609496591524255
"GABBR1_ENSG00000204681",0.489068079217105
"TRIM27_ENSG00000204713",0.00306817941866379
"ATF6B_ENSG00000213676",0.17437825276239
"RPL35P2",0.585687330277687
"VPS52_ENSG00000223501",0.0728624427626865
"_ENSG00000225339",0.0466823964635767
"WDR46_ENSG00000227057",0.58023066610181
"RPS18_ENSG00000231500",0.858931683465041
"TAPBP_ENSG00000231925",0.046664744695488
"HCG17_ENSG00000270604",0.0600956983600781
"NUDT3",0.95710543667661
"SYNGAP1-AS1",0.193355422557129
"GCLC",0.0748819070586158
"ENPP4",0.620250871078246
"ELOVL5",0.529025913187665
"UBR2",0.00808393550506875
"TBC1D22B",0.0313699482652036
"ADGRF5",0.0438675675908291
"FAM135A",0.0357910570402195
"COL19A1",0.318558158346705
"TMEM14A",0.249103232883915
"EFHC1",0.006046203439213
"HSP90AB1",0.6973900678553
"CDC5L",0.468406617741574
"RNF8",0.0217886885806215
"MDGA1",0.6472260064464
"FBXO9",0.0940757669271645
"ZNF451",0.00448514546202419
"RAB23",0.387816834213908
"KHDRBS2",0.0342534903048784
"PTP4A1",0.982602858787653
"SMAP1",0.0053937680626798
"CCND3",0.0374023095497589
"BICRAL",0.112457078549331
"PPP2R5D",0.179943565400355
"CUL9",0.416653592023799
"SLC29A1",0.0510079738207558
"ENPP5",0.92176574887961
"PHF3",0.0286791371862668
"TRERF1",0.179545175112127
"XPO5",0.00123028993308715
"ABCC10",0.000371897695425069
"PEX6",0.00896545709148191
"KLHDC3",0.878711835106971
"GLO1",0.810268963673088
"CPNE5",0.208066495092589
"ADGRB3",0.247972383168968
"KLC4",0.0140388445327477
"CMTR1",0.0339866476245985
"YIPF3",0.575791278951601
"TMEM63B",0.300221902178543
"MTCH1",0.567692621722261
"TNFRSF21",0.242869021337227
"PRIM2",0.0107654467236477
"MLIP",0.145551099852715
"HMGCLL1",0.158280922161898
"TTBK1",0.0127612936966703
"RPL7L1",0.762483965296628
"DST",0.0106350744223833
"BEND6",0.120425971415853
"SLC25A27",0.0299844729033495
"LRFN2",0.898205652059399
"ZFAND3",0.688430602135114
"USP49",0.0678066258708265
"KIAA1586",0.48557761413785
"LMBRD1",0.00638403040253659
"POLH",0.0225469072396074
"GSTA4",0.242382175751888
"PAQR8",0.00879194572128448
"ZNF318",0.0322433942607553
"RCAN2",0.00557179265114309
"_ENSG00000180211",0.198781586959624
"RPL24P4",0.598632263864081
"BTBD9",0.708565854687228
"EYS",0.12771131465088
"SUPT3H",0.0430318835758257
"CD2AP",0.0678422627696231
"C6orf89",0.138304469064326
"LINC00680",0.0214478414032167
"ZNF451-AS1",0.40548808088313
"COX6A1P2",0.970015037069075
"_ENSG00000230910",0.0311785172289295
"DST-AS1",0.389996173831222
"PTCHD4",0.125063747989137
"KHDRBS2-OT",0.00364339853478624
"_ENSG00000272316",0.744421346790381
"IBTK",0.00591978499331418
"UFL1",0.314172498277412
"RRAGD",0.454058205308724
"SEC63",0.0318297145477919
"ATG5",0.000709441993512528
"SNAP91",0.0380269949279136
"CYB5R4",0.00294342042975924
"ME1",0.280075822105176
"RIMS1",0.666219833553253
"SESN1",0.262749434488635
"OSTM1",0.0980853605194087
"DOP1A",0.108032577206762
"LYRM2",0.490228398765348
"BCKDHB",0.0904473535508248
"PREP",0.058342109442022
"HACE1",0.0716559601817578
"SMIM8",0.0810795077383051
"RNGTT",0.0626474726428252
"MDN1",0.0107687010864108
"BACH2",0.00748816707309961
"GPR63",0.508058247327845
"FBXL4",0.183710073440709
"CCNC",0.0173529910070766
"ASCC3",0.0113360071388759
"B3GAT2",0.0476263419548538
"SOBP",0.407220583965596
"SNX3",0.107874326555879
"COX7A2",0.926275179026671
"TMEM30A",0.610776927062065
"SENP6",0.00110620508012135
"ELOVL4",0.470517158465461
"CASP8AP2",0.0256265160596265
"HMGN3",0.557500287656659
"UBE3D",0.0246875924028126
"CNR1",0.054594005484222
"FOXO3",0.607529855747822
