gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
FER	0.9966	0.9142	0.995	0.8974
ADGRV1	0.7922	0.9878	0.8012	0.983
RHOBTB3	0.0021	0.0056	8e-04	0.0032
TENT2	0.993	0.8346	0.9906	0.7726
TBCA	0.8236	0.4302	0.8252	0.4422
EFNA5	0.4208	0.4908	0.4304	0.4844
TMEM232	0.1542	0.1568	0.121	0.081
PJA2	0.9078	0.749	0.907	0.7268
NR2F1-AS1	0.69	0.968	0.6768	0.9632
LINC00461	0.1652	0.1624	0.1644	0.1452
TMEM161B-AS1	0.2082	0.163	0.1324	0.0651
MEF2C-AS1	0.1402	0.1946	0.1156	0.1522
_ENSG00000271904	0.2732	0.193	0.2976	0.214
FAM13B	0.5546	0.8806	0.5538	0.8688
CTNNA1	0.4834	0.7464	0.4796	0.7428
AFF4	0.2164	0.1312	0.2152	0.1444
SIL1	0.9238	0.8454	0.9152	0.84
APC	0.8842	0.5292	0.8848	0.5106
COMMD10	0.8854	0.7792	0.7872	0.711
MEGF10	0.9256	0.8654	0.9332	0.8788
SPOCK1	0.0528	0.1138	0.0579	0.1042
GRAMD2B	0.1094	0.0905	0.118	0.107
ACSL6	0.5208	0.5272	0.455	0.4848
ALDH7A1	0.8016	0.566	0.8042	0.5644
ZNF608	0.8858	0.9638	0.8814	0.967
MCC	0.4634	0.837	0.445	0.8182
DMXL1	0.0108	0.0159	0.0064	0.0152
_ENSG00000279118	0.1312	0.0626	0.1098	0.0618
CYFIP2	0.9952	0.9846	0.9894	0.9792
CSNK1A1	0.942	0.7068	0.931	0.6662
PDGFRB	0.1994	0.2218	0.1202	0.1618
CYSTM1	0.7164	0.9394	0.7026	0.9376
NDFIP1	0.705	0.6926	0.7458	0.7246
ARHGAP26	0.4458	0.8156	0.485	0.8024
PSD2	0.5546	0.6486	0.5438	0.6418
PPP2R2B	0.3562	0.2926	0.185	0.1188
SGCD	0.2174	0.1132	0.2444	0.12
JAKMIP2	0.6528	0.9366	0.6472	0.9316
SPRY4-AS1	0.6318	0.4658	0.659	0.4668
_ENSG00000247199	0.974	0.931	0.9764	0.9348
FBXW11	0.654	0.9898	0.5882	0.9912
RNF130	0.6058	0.7122	0.5862	0.6812
WWC1	0.5414	0.3894	0.4582	0.3024
CPEB4	0.885	0.6728	0.7906	0.4582
SLC22A23	0.8538	0.9898	0.8178	0.9852
TUBB2B	0.9648	0.7462	0.9708	0.754
TENM2	0.9022	0.5996	0.8742	0.5526
NSD1	0.9106	0.7826	0.867	0.7414
SH3PXD2B	0.3058	0.3028	0.2726	0.242
KCNIP1	0.1992	0.1682	0.1444	0.126
GMDS-DT	0.9508	0.879	0.9298	0.8404
JARID2	0.592	0.8054	0.5568	0.7746
CARMIL1	0.653	0.8304	0.6718	0.8436
HIVEP1	0.2062	0.2382	0.2178	0.2122
PHACTR1	0.6618	0.4778	0.6566	0.4904
ATXN1	0.1086	0.0811	0.1296	0.1008
KIF13A	0.4882	0.399	0.4082	0.3604
KIAA0319	0.262	0.1664	0.2156	0.1376
FARS2	0.2456	0.2296	0.2676	0.2428
CDKAL1	0.2344	0.2048	0.1912	0.1572
RNF182	0.1372	0.0757	0.1442	0.0769
ELOVL2	0.5518	0.3746	0.5356	0.3612
GABBR1_ENSG00000204681	0.9228	0.6842	0.9072	0.6516
ELOVL5	0.4028	0.5906	0.3712	0.5868
UBR2	0.7552	0.802	0.7598	0.8068
FAM135A	0.0947	0.133	0.0809	0.0891
HSP90AB1	0.5494	0.8138	0.5212	0.7868
BICRAL	0.9968	0.7878	0.998	0.7592
VEGFA	0.9842	0.7934	0.982	0.771
ADGRB3	0.319	0.3102	0.2018	0.1792
DAAM2	0.3674	0.6828	0.374	0.6892
DST	0.4432	0.4202	0.4214	0.421
ZFAND3	0.2712	0.2644	0.2794	0.2152
LMBRD1	0.3136	0.2446	0.3212	0.272
PAQR8	0.6724	0.8664	0.4932	0.8506
BTBD9	0.218	0.24	0.2576	0.2824
SUPT3H	0.7996	0.69	0.7836	0.69
_ENSG00000230910	0.3044	0.7368	0.2168	0.6212
ME1	0.5392	0.4878	0.5672	0.5244
RIMS1	0.3406	0.2544	0.3002	0.204
BCKDHB	0.224	0.1546	0.2566	0.1974
BACH2	0.2338	0.2834	0.248	0.271
SOBP	0.0559	0.0365	0.0617	0.0489
SENP6	0.7486	0.6574	0.5278	0.4362
HMGN3	0.9812	0.9834	0.9822	0.981
FOXO3	0.8092	0.9824	0.7652	0.9734
OGFRL1	0.489	0.4902	0.3514	0.3958
PNISR	0.0671	0.054	0.076	0.0585
PHIP	0.977	0.9836	0.9616	0.977
PDSS2	0.4314	0.4246	0.4086	0.4022
FUT9	0.162	0.1902	0.1112	0.1254
KLHL32	0.8842	0.7954	0.8704	0.7922
ZNF292	0.8532	0.8866	0.8456	0.8698
MYO6	0.1614	0.2232	0.1648	0.2064
_ENSG00000271860	0.6398	0.9994	0.6396	0.9986
REV3L	0.7598	0.785	0.7394	0.7764
FYN	0.406	0.2832	0.3398	0.185
HIVEP2	0.6334	0.974	0.6156	0.9706
EPB41L2	0.812	0.9158	0.7578	0.8668
CEP85L	0.8538	0.86	0.7742	0.8044
FAM184A	0.6634	0.565	0.5944	0.4836
TPD52L1	0.7728	0.6024	0.7904	0.606
AKAP7	0.3954	0.2996	0.3802	0.2766
MAP7	0.0735	0.0675	0.0598	0.0548
NHSL1	0.3472	0.2882	0.3432	0.2776
AHI1	0.9944	0.8066	0.9932	0.715
REPS1	0.8444	0.576	0.7936	0.414
SLC18B1	0.1886	0.115	0.1184	0.0742
AIG1	0.3488	0.516	0.3532	0.4968
GJA1	0.2192	0.1368	0.1702	0.109
PTPRK_ENSG00000152894	0.8602	0.9886	0.8444	0.9892
PDE7B	0.3208	0.4696	0.3092	0.438
NKAIN2	0.8018	0.9846	0.7502	0.9834
SLC35F1	0.995	0.9478	0.9948	0.9478
MAP3K5	0.9958	0.8372	0.9954	0.8222
TRAF3IP2-AS1	0.5634	0.4818	0.479	0.4622
HS3ST5	0.0594	0.1326	0.0068	0.0465
ARID1B	0.483	0.3408	0.5086	0.3488
TAB2	0.9462	0.9966	0.9534	0.9972
RPS6KA2	0.6054	0.7376	0.5562	0.693
EZR	0.4816	0.3976	0.2828	0.3158
SASH1	0.9898	0.7476	0.9862	0.7504
QKI	0.6046	0.8672	0.4654	0.8322
FAM120B_ENSG00000112584	0.1482	0.131	0.0962	0.0883
PLEKHG1	0.7002	0.9388	0.6824	0.9348
AFDN	0.3764	0.2976	0.234	0.1406
AKAP12	0.4176	0.4092	0.3556	0.349
SYNE1	0.1968	0.306	0.1838	0.2806
SHPRH	0.0396	0.0345	0.0454	0.0421
TIAM2	0.746	0.8098	0.7474	0.805
UTRN	0.5116	0.6908	0.4826	0.7308
STXBP5	0.3056	0.2082	0.3376	0.2364
MICALL2	0.3958	0.2614	0.2436	0.153
PRKN	0.4898	0.6198	0.5092	0.6046
SCAF8	0.7984	0.6776	0.8118	0.71
THSD7A	0.6948	0.7824	0.6318	0.7236
ACTB	0.6526	0.5258	0.5446	0.3882
AVL9	0.9864	0.8672	0.9812	0.8548
TAX1BP1	0.7408	0.9808	0.7358	0.9778
PHF14	0.414	0.4184	0.2214	0.2932
HNRNPA2B1	0.1816	0.0947	0.0832	0.044
DGKB	0.621	0.5066	0.5892	0.487
MMD2	0.1588	0.185	0.181	0.2064
TRA2A	0.943	0.6166	0.9264	0.5746
NDUFA4	0.1864	0.0964	0.187	0.0775
TOMM7	0.559	0.5692	0.5114	0.5014
UMAD1	0.1124	0.1836	0.0801	0.1148
DPY19L1P1	0.7144	0.6336	0.7018	0.6216
CDK13	0.1686	0.1052	0.1422	0.0911
GLI3	0.5278	0.3222	0.5342	0.2818
BBS9	0.9024	0.725	0.8644	0.6638
SEPTIN7	0.9516	0.7402	0.95	0.746
TNS3	0.756	0.8804	0.721	0.851
EGFR	0.3782	0.5686	0.3644	0.551
_ENSG00000146677	0.9286	0.7334	0.9182	0.6764
NIPSNAP2	0.335	0.3412	0.2812	0.329
SUGCT	0.471	0.4458	0.3132	0.3998
DMTF1	0.6696	0.726	0.5658	0.661
CACNA2D1	0.702	0.6602	0.538	0.4816
AUTS2	0.998	0.7092	0.9982	0.7116
TPST1	0.504	0.5836	0.4358	0.5304
CALN1	0.151	0.1832	0.0784	0.1048
MAGI2	0.5872	0.3808	0.5182	0.2894
GRM3	0.1952	0.1756	0.212	0.182
_ENSG00000205485	0.9318	0.7354	0.9214	0.7004
ANKIB1	0.7288	0.8042	0.7396	0.8154
VPS50	0.6904	0.8064	0.7112	0.8196
KMT2E	0.1704	0.1848	0.2184	0.221
CDK14	0.5086	0.5464	0.5462	0.5702
NRCAM	0.8648	0.8554	0.8166	0.8312
SLC26A3	0.959	0.6946	0.932	0.5592
PON2	0.764	0.7428	0.7438	0.7292
AKAP9	0.089	0.1286	0.0638	0.103
SEM1	0.3958	0.8004	0.4114	0.785
DOCK4	0.8618	0.7226	0.8462	0.7056
CDHR3	0.7484	0.726	0.62	0.6526
PRKRIP1	0.8074	0.8512	0.582	0.787
PNPLA8	0.407	0.7212	0.3752	0.6716
SRPK2	0.2062	0.1764	0.2338	0.1898
ATXN7L1	0.8054	0.7654	0.7476	0.7308
PPP1R9A	0.1988	0.1126	0.1596	0.0649
COG5	0.4658	0.6528	0.3818	0.6124
TSC22D4	0.287	0.2592	0.222	0.1974
IMMP2L	0.6048	0.8554	0.5496	0.8356
SPDYE2	0.3848	0.492	0.2132	0.2718
_ENSG00000236197	0.4222	0.3116	0.4396	0.3402
CUX1	0.4872	0.7818	0.4572	0.7602
AASS	0.4574	0.8928	0.4168	0.8682
HIPK2	0.917	0.8258	0.9148	0.826
CNOT4	0.893	0.9288	0.8404	0.924
PTN	0.8504	0.7318	0.8372	0.7194
PTPRZ1	0.4564	0.5278	0.3886	0.4564
NRF1	0.609	0.5904	0.5398	0.5428
CHCHD3	0.983	0.9122	0.985	0.914
MKLN1	0.0945	0.1108	0.1014	0.105
EXOC4	0.3752	0.387	0.1762	0.2188
DENND2A	0.086	0.0762	0.1036	0.0931
BRAF	0.0177	0.0306	0.029	0.0504
AHCYL2	0.969	0.756	0.9558	0.7272
UBE2H	0.07	0.0902	0.0748	0.1044
LINC-PINT	0.935	0.82	0.94	0.8008
LINC00513	0.6892	0.5924	0.5742	0.546
TMEM178B	0.807	0.4836	0.7742	0.4118
KMT2C	0.8392	0.9066	0.7504	0.8652
WDR60	0.0568	0.0919	0.0198	0.0452
DPP6	0.8392	0.8682	0.8206	0.8566
NLGN4X	0.5714	0.803	0.5766	0.8242
DHRSX	0.1806	0.113	0.1716	0.1104
CNTNAP2_ENSG00000174469	0.3826	0.3266	0.326	0.2814
ANOS1	0.3886	0.2512	0.1698	0.1376
GPM6B	0.1598	0.0869	0.1194	0.0655
TBL1X	0.3286	0.4432	0.3174	0.4716
MID1	0.7516	0.5496	0.7568	0.5806
SAT1	0.9436	0.6152	0.9442	0.6158
CASK	0.1798	0.1418	0.2004	0.157
KDM6A	0.2628	0.1856	0.2584	0.1924
TSPAN7	0.883	0.8406	0.8684	0.8488
IL1RAPL1	0.8348	0.4552	0.4948	0.385
BCOR	0.7124	0.9064	0.5492	0.8596
DMD	0.2968	0.3378	0.3316	0.3936
TMSB4X	0.1366	0.0901	0.0654	0.0402
PTCHD1-AS	0.9714	0.7922	0.9416	0.778
OPHN1	0.9228	0.7998	0.9152	0.717
MAGED1	0.7702	0.7088	0.7528	0.6492
LINC01278	0.3022	0.3	0.298	0.2874
PHKA1	0.1914	0.1958	0.1704	0.1732
ATRX	0.6594	0.8618	0.6626	0.847
HDAC8	0.979	0.9274	0.978	0.9198
ZMAT1	0.2258	0.2298	0.2318	0.2252
JPX	0.9042	0.578	0.8236	0.3412
XIST	0.8344	0.929	0.4212	0.5198
FTX	0.874	0.5948	0.8714	0.5592
CHRDL1	0.1902	0.102	0.1748	0.0885
THOC2	0.3528	0.2374	0.3698	0.2512
TMEM164	0.562	0.701	0.4302	0.611
DANT2	0.1502	0.1948	0.0339	0.0392
ARHGEF10_ENSG00000104728	0.3378	0.8302	0.2958	0.7862
RBMX	0.0811	0.0291	0.0525	0.0233
CSMD1	0.4954	0.3724	0.353	0.2216
LINC00894	0.6266	0.5538	0.6396	0.5576
PCM1	0.9766	0.7804	0.9704	0.735
FDFT1	0.2166	0.1486	0.148	0.1082
DPYSL2	0.8938	0.993	0.8724	0.9926
INTS10	0.3318	0.2584	0.3362	0.29
CLU	0.5678	0.8606	0.52	0.8348
ADRA1A	0.9386	0.935	0.9444	0.9492
PPP3CC	0.248	0.2698	0.2212	0.246
MTUS1	0.6212	0.4894	0.5676	0.3684
MFHAS1	0.127	0.1954	0.0922	0.1576
CSGALNACT1	0.0528	0.0465	0.0385	0.0378
PSD3	0.7124	0.7768	0.6934	0.7836
DLC1	0.0029	0.0037	0.0026	0.0031
SCARA3	0.0834	0.0739	0.0389	0.047
XKR6	0.6236	0.6302	0.6214	0.635
TNKS	0.2868	0.1726	0.2512	0.1646
MSRA	0.4192	0.3806	0.3174	0.2438
_ENSG00000253944	0.527	0.4624	0.5406	0.4496
RPS20	0.1128	0.0965	0.0872	0.052
RB1CC1	0.9848	0.9706	0.974	0.9608
ATP6V1H	0.8162	0.7306	0.731	0.6656
KAT6A	0.936	0.5656	0.9242	0.5784
SARAF	0.673	0.7166	0.6704	0.7148
HMBOX1	0.7542	0.8054	0.7678	0.8042
RGS20	0.998	0.8434	0.9984	0.8488
TACC1	0.1686	0.1752	0.0682	0.069
NSD3	0.5208	0.3036	0.3912	0.1728
UNC5D	0.3652	0.5124	0.2848	0.419
SPIDR	0.9104	0.8536	0.8912	0.7578
WRN	0.434	0.5548	0.4382	0.5536
SLC20A2	0.1722	0.0787	0.2018	0.109
STAU2	0.4752	0.3636	0.396	0.2954
PREX2	0.7972	0.8124	0.7552	0.7728
ARFGEF1	0.8722	0.9604	0.8412	0.9392
RUNX1T1	0.4248	0.5056	0.4528	0.5046
ZFHX4	0.0097	0.0095	0.0196	0.025
CSPP1	0.384	0.3326	0.3786	0.322
EYA1	0.4486	0.7042	0.471	0.7138
GDAP1	0.6504	0.7596	0.6216	0.7508
RAB2A	0.3452	0.4328	0.3886	0.4612
NCOA2	0.7304	0.9596	0.7498	0.9688
NKAIN3	0.5672	0.621	0.5972	0.6128
ASPH	0.632	0.844	0.665	0.846
TOX	0.136	0.1718	0.119	0.1422
_ENSG00000251136	0.0246	0.0398	0.0138	0.0287
RNF19A	0.315	0.181	0.172	0.0693
CPQ	0.4376	0.5338	0.3458	0.4628
STK3	0.632	0.4742	0.614	0.4146
EIF3E	0.4868	0.41	0.4662	0.413
TRPS1	0.0472	0.1138	0.014	0.0405
UBR5	0.1934	0.2284	0.1486	0.1662
VPS13B	0.6976	0.8894	0.7196	0.8902
MTDH	0.7426	0.8018	0.7398	0.7872
UQCRB	0.9428	0.6836	0.9288	0.644
NSMCE2	0.4324	0.4046	0.4208	0.3668
OXR1	0.8986	0.6912	0.8734	0.6072
BAALC	0.6044	0.621	0.5746	0.5892
SDC2	0.432	0.344	0.4674	0.3644
ZFPM2	0.3144	0.3206	0.3192	0.283
ZHX2	0.3086	0.268	0.3018	0.2934
EXT1	0.2932	0.4342	0.2158	0.38
RFX3	0.7666	0.5756	0.6968	0.4858
SMARCA2	0.4194	0.436	0.3634	0.3818
KANK1	0.3156	0.2232	0.3046	0.214
GLIS3	0.6776	0.6704	0.6806	0.6802
EFR3A	0.4366	0.5374	0.4784	0.5786
AK3	0.7976	0.9658	0.7886	0.969
ASAP1	0.4942	0.5502	0.5248	0.5464
PTPRD	0.1828	0.2098	0.0745	0.0797
ADCY8	0.8972	0.944	0.8568	0.904
TRAPPC9	0.1022	0.2098	0.0742	0.1754
PTK2	0.8342	0.8146	0.828	0.8258
KIAA2026	0.819	0.8804	0.7782	0.8608
KCNQ3	0.8368	0.8258	0.8468	0.8544
RFX3-AS1	0.7354	0.683	0.7538	0.72
MPDZ	0.6982	0.6674	0.5914	0.5748
RNF38	0.4032	0.244	0.1938	0.1464
DENND4C	0.3646	0.3024	0.344	0.296
NFIB	0.1892	0.2738	0.123	0.206
ZCCHC7	0.651	0.4824	0.6706	0.4936
CCDC171	0.4638	0.7858	0.4102	0.765
MLLT3	0.0018	0.0031	6e-04	0.0022
ZDHHC21	0.468	0.3564	0.4358	0.3298
FOCAD	0.6534	0.5258	0.5414	0.4208
TRPM3	0.2478	0.1168	0.2978	0.166
PCSK5	0.7934	0.8	0.7688	0.7464
CNTNAP3	0.2948	0.1872	0.3314	0.2004
APBA1_ENSG00000107282	0.6762	0.6952	0.491	0.6022
ZFAND5	0.5114	0.7698	0.4018	0.7546
FAM189A2	0.8548	0.9508	0.7544	0.9368
GNA14	0.6996	0.868	0.5738	0.8326
GNAQ	0.9818	0.8622	0.967	0.799
ALDH1A1	0.7592	0.4062	0.7488	0.3866
PTAR1	0.0843	0.0701	0.0332	0.0337
TLE1	0.7662	0.9026	0.7446	0.8928
VPS13A	0.1118	0.129	0.1316	0.1418
RORB	0.2638	0.1852	0.249	0.1772
GNA14-AS1	0.5912	0.8186	0.4502	0.6872
_ENSG00000233926	0.7964	0.536	0.7382	0.4476
FRG1HP	0.283	0.3194	0.2346	0.2944
SLC44A1	0.206	0.1816	0.2078	0.1584
CDC14B	0.7044	0.3826	0.6714	0.2992
SPIN1	0.5084	0.4436	0.488	0.4088
INVS	0.3122	0.1474	0.3636	0.168
NTRK2	0.4276	0.3384	0.392	0.2912
AUH	0.9114	0.8538	0.906	0.8492
AOPEP	0.2906	0.1898	0.2776	0.184
ZNF462	0.0059	0.0145	0.0059	0.0157
DAPK1	0.3034	0.2438	0.3232	0.22
RABGAP1	0.5266	0.4866	0.4046	0.4432
BRINP1	0.2482	0.2384	0.2296	0.2034
ABL1	0.195	0.262	0.0979	0.1914
LHX2	0.4196	0.1582	0.4024	0.1512
MEGF9	0.5206	0.7818	0.4074	0.6838
SETX	0.4476	0.5242	0.4164	0.4026
DENND1A	0.357	0.4046	0.375	0.4048
ECPAS	0.7126	0.5544	0.4234	0.3734
RALGPS1	0.4016	0.3548	0.4146	0.354
GARNL3	0.648	0.4346	0.6656	0.4802
GSN	0.2578	0.1356	0.2406	0.1366
ASTN2	0.2402	0.2536	0.2724	0.2404
KIAA1958	0.9154	0.7236	0.9248	0.7462
STRBP	0.9476	0.8726	0.9348	0.8364
FNBP1	0.6852	0.9532	0.6044	0.9386
MVB12B	0.2774	0.1908	0.2866	0.1916
SPTAN1	0.5848	0.5342	0.5484	0.55
PTGDS	0.0029	0.0043	0.003	0.0041
CD81	0.6076	0.7204	0.6516	0.7366
OLFM1	0.2782	0.1822	0.0899	0.0489
STIM1	0.9878	0.7448	0.9876	0.647
RPLP2	0.2806	0.189	0.275	0.1634
EHMT1	0.47	0.6126	0.4202	0.5408
PIK3C2A	0.7126	0.5584	0.7164	0.5368
DKK3	0.2202	0.1362	0.257	0.154
MRVI1	0.6004	0.4706	0.5532	0.395
GALNT18	0.3956	0.295	0.3594	0.2368
SOX6	0.3878	0.3544	0.325	0.2894
STK33	0.4684	0.4802	0.4682	0.4664
SBF2	0.2994	0.2186	0.3366	0.2538
PDE3B	0.751	0.6948	0.7676	0.69
RIC3	0.5118	0.3214	0.3636	0.1502
PLEKHA7	0.1888	0.1386	0.183	0.1208
NAV2	0.103	0.1742	0.0692	0.1024
USP47	0.0628	0.0502	0.0706	0.0682
TEAD1	0.8454	0.9514	0.8152	0.9302
LGR4	0.508	0.7208	0.5018	0.6876
SPON1	0.6364	0.3794	0.5964	0.3036
TTC17	0.0221	0.0237	0.0149	0.0224
MPPED2	0.3038	0.206	0.2696	0.1704
ELP4	0.2552	0.2646	0.2064	0.199
FNBP4	0.9168	0.8282	0.9078	0.819
SLC1A2	0.3442	0.4528	0.3112	0.4168
AMBRA1	0.403	0.2454	0.2858	0.173
LRP4	0.6896	0.5646	0.6982	0.6004
PHF21A	0.9474	0.6512	0.9518	0.6448
LRRC4C	0.7146	0.7318	0.6504	0.6596
HSD17B12	0.5432	0.5588	0.5202	0.5556
PAMR1	0.8132	0.5588	0.8106	0.5794
DGKZ	0.5722	0.9108	0.5686	0.9004
PTPRJ	0.5748	0.4192	0.4704	0.3052
C11orf49	0.71	0.493	0.6686	0.3868
CELF1	0.8796	0.8362	0.8394	0.7606
TRIM44	0.2868	0.2598	0.3268	0.2964
METTL15	0.3932	0.3394	0.4032	0.3622
RTN3	0.2724	0.3046	0.193	0.2658
FADS2	0.8378	0.702	0.8504	0.7202
ASRGL1	0.2986	0.7134	0.3174	0.7148
FTH1	0.9554	0.8892	0.9476	0.8644
SLC3A2	0.0511	0.0551	0.0494	0.0514
NEAT1	0.8384	0.7356	0.8392	0.7612
RSF1	0.7046	0.7518	0.4322	0.5934
FAM168A	0.532	0.696	0.5688	0.7082
ACER3	0.1392	0.1736	0.1592	0.1878
PPP6R3	0.367	0.4234	0.292	0.3996
CHKA	0.6028	0.6092	0.4604	0.5356
PPFIA1	0.016	0.043	0.0086	0.0198
FCHSD2	0.5256	0.492	0.3222	0.3264
KDM2A	0.6242	0.7818	0.6376	0.775
PACS1	0.0513	0.075	0.0281	0.0461
RAB6A	0.0726	0.1842	0.0337	0.105
MALAT1	0.528	0.4248	0.2966	0.2392
_ENSG00000254604	0.5618	0.698	0.4314	0.6174
PICALM	0.405	0.3398	0.312	0.2628
YAP1	0.6386	0.6728	0.6118	0.643
SESN3	0.647	0.4002	0.5346	0.31
TENM4	0.3702	0.248	0.3726	0.2484
ATM	0.07	0.0655	0.0899	0.1054
DLG2	0.643	0.8548	0.6158	0.8534
GRIA4	0.1894	0.3202	0.1414	0.2906
FAT3	0.6208	0.6282	0.6024	0.598
ARHGAP42	0.3104	0.514	0.2644	0.4944
TAF1D	0.9956	0.7822	0.99	0.708
TMEM135	0.5504	0.429	0.5156	0.4124
MAML2	0.433	0.3346	0.4034	0.2686
DYNC2H1	0.0615	0.0838	0.0398	0.0542
MIR4300HG	0.0522	0.04	0.0743	0.0543
GRAMD1B	0.9642	0.692	0.9628	0.6478
ZBTB16	0.7592	0.4968	0.6416	0.206
KMT2A	0.7394	0.742	0.6606	0.6976
RPS25_ENSG00000118181	0.77	0.709	0.7352	0.6518
SORL1	0.606	0.7468	0.4606	0.6972
NCAM1	0.5428	0.6582	0.5304	0.6764
GRIK4	0.0493	0.0292	0.0433	0.0291
SIK3	0.5466	0.4428	0.5556	0.4574
HEPACAM	0.253	0.1158	0.1404	0.0732
SIK2	0.528	0.664	0.5434	0.6724
CADM1	0.1256	0.1758	0.1072	0.168
OAF	0.6212	0.8832	0.6226	0.888
ARHGEF12	0.1236	0.0822	0.0694	0.0496
HEPN1	0.885	0.769	0.824	0.664
MIR100HG	0.0627	0.0407	0.0823	0.0536
_ENSG00000255580	0.98	0.821	0.9748	0.8
ZMYND11	0.4704	0.4194	0.398	0.3906
CELF2	0.9678	0.8848	0.9516	0.841
NEBL	0.7292	0.654	0.6804	0.5926
MLLT10	0.1908	0.3212	0.223	0.374
ARHGAP21	0.3124	0.3084	0.3556	0.3596
PLXDC2	0.759	0.6852	0.6242	0.5524
ARHGAP32	0.1964	0.3116	0.1084	0.1986
DNAJC1	0.924	0.7894	0.9156	0.7854
FAM171A1	0.944	0.838	0.9518	0.8448
SLC39A12	0.5672	0.3668	0.5572	0.3548
PIP4K2A	0.4846	0.4352	0.5038	0.4924
DIP2C	0.3496	0.3576	0.236	0.1876
FRMD4A	0.557	0.65	0.5084	0.6014
CACNB2	0.2778	0.3312	0.2724	0.3076
PFKFB3	0.1244	0.0605	0.1176	0.048
NTM	0.4734	0.5558	0.4376	0.5294
CAMK1D	0.1023	0.0943	0.0839	0.0609
OPCML	0.5624	0.683	0.3858	0.5654
SFMBT2	0.4738	0.5582	0.4192	0.5136
NSUN6	0.9506	0.9104	0.9462	0.8982
WAC	0.914	0.8798	0.8664	0.8366
NRP1	0.8494	0.9264	0.8458	0.9226
RASSF4	0.4934	0.4866	0.4082	0.3986
MAPK8	0.1962	0.2766	0.2138	0.2932
ANKRD26	0.2426	0.228	0.1734	0.1556
CCNY	0.4516	0.6482	0.4376	0.5688
EPC1	0.7186	0.6946	0.6728	0.6232
ABI1	0.6272	0.5002	0.5334	0.4266
PARD3	0.7318	0.8918	0.742	0.8958
ZEB1	0.644	0.4804	0.628	0.4412
ZNF438	0.412	0.376	0.3666	0.2876
SGMS1	0.4318	0.4248	0.353	0.305
ZNF37BP	0.584	0.7008	0.548	0.6812
ZMIZ1	0.3858	0.6102	0.3808	0.568
BICC1	0.2174	0.1858	0.1326	0.1138
P4HA1	0.8052	0.7894	0.7896	0.7762
RPS24	0.5866	0.8008	0.487	0.7652
HERC4	0.304	0.1818	0.2662	0.1478
CAMK2G	0.2294	0.2402	0.2348	0.2574
ADK	0.5832	0.4726	0.516	0.431
KCNMA1	0.9032	0.9642	0.896	0.9604
KAT6B_ENSG00000156650	0.229	0.1652	0.2558	0.1926
PHYHIPL	0.657	0.4836	0.6602	0.4664
STOX1	0.0324	0.0254	0.024	0.0208
JMJD1C	0.2068	0.1654	0.2	0.1474
PRKG1	0.1622	0.1292	0.0745	0.0621
NRG3	0.3476	0.3954	0.2968	0.3658
PSAP	0.381	0.2362	0.3844	0.276
NUTM2B-AS1	0.8384	0.8894	0.8212	0.8842
LINC00595	0.6894	0.8686	0.684	0.8554
NT5C2	0.366	0.4104	0.3102	0.2764
BTAF1	0.6494	0.8968	0.5986	0.8722
SORBS1	0.6574	0.7348	0.5872	0.65
CCSER2	0.903	0.9116	0.819	0.8398
BMPR1A	0.1422	0.3582	0.15	0.3494
GBF1	0.983	0.6372	0.9814	0.6656
CPEB3	0.7056	0.7516	0.706	0.748
LGI1	0.368	0.2896	0.3984	0.324
PPP1R3C	0.712	0.8526	0.5496	0.7896
ARMH3	0.1106	0.1046	0.1044	0.0791
GLUD1	0.8498	0.6942	0.843	0.7054
CNNM2	0.3688	0.296	0.3694	0.263
BTRC	0.4932	0.3394	0.4962	0.327
PTEN	0.6574	0.875	0.6512	0.8586
HPSE2	0.8836	0.6526	0.8872	0.665
ZNF518A	0.5752	0.551	0.5548	0.5108
PCGF5	0.7268	0.9454	0.6518	0.9414
GRID1	0.7064	0.9844	0.6694	0.982
LCOR	0.649	0.999	0.6756	0.9992
OGA	0.1358	0.1526	0.163	0.1822
NUTM2A-AS1	0.3218	0.6806	0.3248	0.6352
ENTPD1-AS1	0.8814	0.651	0.8792	0.6472
WNK1	0.2636	0.3798	0.2384	0.3142
FGFR2	0.0244	0.0284	0.0151	0.0152
TULP3	0.1214	0.1024	0.112	0.0832
ERC1	0.1656	0.1982	0.1592	0.1944
ABLIM1	0.9352	0.8992	0.938	0.8952
RAB11FIP2	0.874	0.869	0.8788	0.8562
GPAM	0.0252	0.013	0.0239	0.0168
MXI1	0.5886	0.4532	0.557	0.4182
ADD3	0.6462	0.5714	0.5888	0.511
TCF7L2	0.3298	0.375	0.2612	0.3052
DOCK1	0.1506	0.182	0.1164	0.1604
CACNA1C	0.2972	0.26	0.2212	0.1284
VTI1A	0.6766	0.657	0.6732	0.643
HTRA1	0.7032	0.7896	0.602	0.7266
EMX2	0.0714	0.0586	0.0693	0.0752
CTBP2	0.256	0.2182	0.083	0.0413
EMX2OS	0.6068	0.5908	0.5094	0.4718
MGST1	0.7256	0.6662	0.6816	0.5498
LMO3	0.2246	0.2416	0.0597	0.1142
LRP6_ENSG00000070018	0.6528	0.8606	0.6838	0.8668
GAPDH	0.8086	0.84	0.819	0.8476
RERG	0.7154	0.8674	0.6822	0.8458
ETV6	0.7294	0.8316	0.6482	0.7906
