gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
EXOC6B	0.6566	0.8262	0.5682	0.772
TGOLN2	0.1932	0.2048	0.2104	0.2304
USP39	0.754	0.429	0.5884	0.2476
MAT2A	0.2108	0.3116	0.1316	0.2616
LRRTM4	0.1918	0.192	0.1444	0.1544
KCMF1	0.8342	0.508	0.7812	0.3774
PCBP1-AS1	0.546	0.5316	0.4096	0.414
TET3	0.0796	0.1414	0.1008	0.166
SPRED2	0.4138	0.6416	0.4566	0.6596
GFPT1	0.7838	0.685	0.6662	0.5692
_ENSG00000204929	0.1025	0.2044	0.0898	0.1854
INPP4A	0.2438	0.3466	0.1606	0.2944
MAP4K4	0.5194	0.8358	0.4646	0.8334
MGAT4A	0.1564	0.4048	0.0659	0.3232
RPL31	0.268	0.219	0.1236	0.1026
TMEM131	0.4698	0.6432	0.341	0.5478
COX5B	0.0052	0.0044	9e-04	8e-04
REV1	0.5604	0.8982	0.4964	0.877
TSGA10	0.8584	0.954	0.8454	0.9124
GCC2	0.7978	0.6704	0.7126	0.5466
MRPS9	0.1608	0.4648	0.1478	0.4242
ANKRD36	0.6044	0.8314	0.4738	0.7798
LSP1P4	0.4072	0.4646	0.2232	0.3056
MRPS5	0.0886	0.0912	0.0984	0.127
ZC3H8	0.7202	0.7256	0.5548	0.552
AFF3	0.1976	0.2566	0.1416	0.2042
RANBP2	0.1088	0.0414	0.0181	0.0051
EIF5B	0.3642	0.2336	0.16	0.0839
CCDC138	0.2596	0.5136	0.2242	0.4766
RNF149	0.1272	0.1118	0.0608	0.0628
NPAS2	0.3238	0.5586	0.3322	0.5738
LONRF2	0.3278	0.4256	0.1362	0.241
SH3RF3	0.2968	0.2794	0.3418	0.3096
ANKRD36C	0.889	0.5936	0.795	0.384
CREG2	0.5846	0.5382	0.5178	0.4858
ZC3H6	0.1222	0.1588	0.0289	0.0428
ANKRD36B	0.4384	0.2272	0.2142	0.0703
TBC1D8	0.0926	0.0806	0.0197	0.026
_ENSG00000230606	0.5126	0.4664	0.3968	0.3924
PANTR1	0.0051	0.0235	0.0061	0.0239
LINC01102	0.1556	0.3274	0.0928	0.2638
_ENSG00000241962	0.531	0.5426	0.3448	0.4442
R3HDM1	0.7164	0.523	0.6946	0.413
CLASP1	0.0987	0.0982	0.0665	0.0728
CCNT2	0.481	0.411	0.402	0.3928
PTPN4	0.939	0.8782	0.9368	0.8632
DDX18	0.9536	0.9142	0.9346	0.8834
SLC35F5	0.663	0.9396	0.6126	0.908
ACTR3	0.7372	0.7738	0.7124	0.7528
EPB41L5	0.0183	0.019	0.0119	0.0109
PLEKHB2	0.4122	0.509	0.2894	0.4584
RAB3GAP1	0.0028	0.0069	0.0027	0.0029
DARS1	0.5154	0.683	0.2888	0.5404
GTDC1	0.2088	0.1526	0.0714	0.0686
ZRANB3	0.6862	0.6118	0.424	0.4208
CCDC93	0.1376	0.1324	0.107	0.1226
ARHGEF4	0.4506	0.6494	0.375	0.5818
WDR33	0.0148	0.0165	0.0031	0.0027
BIN1	0.7922	0.6134	0.5984	0.3904
UGGT1	0.4812	0.2688	0.3298	0.1432
UBXN4	0.0093	0.0373	0.0087	0.0759
SPOPL	0.7354	0.6254	0.6706	0.5738
THSD7B	0.3386	0.5234	0.2854	0.4312
FAM168B	0.4826	0.4804	0.312	0.3296
MGAT5	0.4494	0.386	0.1236	0.0793
TMEM163	0.2352	0.2572	0.0512	0.0914
CNTNAP5	0.2058	0.319	0.1836	0.2588
ANKRD30BL	0.2626	0.2876	0.1336	0.1826
CFAP221	0.0525	0.1142	0.0116	0.1238
IWS1	0.4744	0.5746	0.4668	0.531
LRP1B	0.314	0.2408	0.2384	0.1608
ZEB2	0.0539	0.0577	0.0042	0.0129
MAP3K2	0.469	0.4598	0.226	0.2702
DPP10	0.0323	0.0522	0.0053	0.0031
NCKAP5	0.9714	0.8678	0.9432	0.8112
CCNT2-AS1	0.1536	0.3108	0.1934	0.3632
UPP2	0.3018	0.4772	0.1794	0.401
AGPS	0.6938	0.5622	0.3424	0.293
DYNC1I2	0.3448	0.1574	0.2472	0.0823
OSBPL6	0.7898	0.857	0.6588	0.7884
RIF1	0.224	0.2312	0.1486	0.1738
RAPGEF4	0.7628	0.9096	0.611	0.8798
STAM2	0.0719	0.2286	0.0298	0.248
GPD2	0.103	0.0709	0.0061	0.0071
PSMD14	0.039	0.0556	0.0161	0.0398
SLC25A12	0.2614	0.2234	0.123	0.1252
ORC4	0.046	0.0296	0.0576	0.039
RND3	0.8372	0.9032	0.773	0.8764
ATF2	0.0425	0.0283	0.0147	0.0138
ACVR2A	0.021	0.0227	8e-04	0.0015
TTC21B	0.3122	0.3242	0.1968	0.2312
BAZ2B	0.0762	0.066	0.0961	0.0897
MTX2	0.5234	0.5278	0.3592	0.4582
CHN1	0.113	0.1142	0.0651	0.0638
GAD1	0.5194	0.4566	0.5086	0.4446
HAT1	0.0546	0.0548	0.0183	0.0181
EPC2	0.1726	0.17	0.0366	0.0484
SCN2A	0.025	0.0531	0.0257	0.06
MARCHF7	0.3296	0.3388	0.1304	0.2058
TANK	0.0027	0.0067	0.0022	0.0034
SSB	0.8988	0.7436	0.8304	0.5806
PPIG	0.1066	0.195	0.0298	0.08
FASTKD1	0.2804	0.2406	0.176	0.2028
OLA1	0.0259	0.0143	0.0274	0.0183
CIR1	0.2376	0.1876	0.0698	0.0567
GALNT13	0.5582	0.7122	0.5564	0.6834
PKP4	0.1176	0.119	0.0591	0.0803
SCN1A	0.549	0.626	0.5608	0.5956
SLC4A10	0.596	0.6048	0.4604	0.5172
LNPK	0.153	0.1232	0.0401	0.0331
ZNF385B	0.1536	0.0924	0.1254	0.0756
DLX1	0.4044	0.7442	0.2532	0.6712
UBR3	0.6376	0.4144	0.4294	0.1998
LYPD6B	0.1612	0.105	0.167	0.138
PPP1R1C	0.0091	0.0107	0.01	0.0131
CCDC148	0.0172	0.055	0.0229	0.06
RBMS1	0.9664	0.8646	0.9448	0.7834
SCN3A	0.0081	0.0147	0.0054	0.0122
ATP5MC3	0.1976	0.263	0.1356	0.1814
FMNL2	0.0168	0.0111	0.0028	0.0065
ARL5A	0.1246	0.1378	0.0179	0.0396
KCNJ3	0.0518	0.0758	0.0224	0.0384
GPR155	0.419	0.3326	0.2254	0.1572
KIF5C_ENSG00000168280	0.3754	0.2372	0.36	0.2362
UBE2E3	0.0788	0.0582	0.0094	0.0105
HNRNPA3	0.154	0.2468	0.0508	0.141
CERS6	0.1464	0.1184	0.0627	0.0623
SP3	0.1866	0.1486	0.0417	0.0827
METAP1D	0.4598	0.5132	0.3124	0.372
CSRNP3	0.0363	0.0299	0.0045	0.0059
PRKRA	0.2612	0.4206	0.3034	0.476
FIGN	0.7094	0.4448	0.6644	0.3718
CACNB4	0.5588	0.7368	0.4218	0.711
KCNH7	0.153	0.2694	0.0795	0.1944
SESTD1	0.1662	0.1448	0.091	0.0923
WDSUB1	0.359	0.3002	0.277	0.263
PRPF40A	0.4252	0.6394	0.3602	0.6508
TLK1	0.439	0.535	0.4344	0.5722
STK39	0.5888	0.3646	0.3318	0.1392
MBD5	0.0367	0.0463	0.0462	0.0613
KLHL23	0.6734	0.741	0.6378	0.7078
_ENSG00000218175	0.5334	0.6076	0.426	0.4794
_ENSG00000228222	0.105	0.112	0.0442	0.0566
MMADHC-DT	0.2314	0.2638	0.2492	0.278
_ENSG00000233762	0.0082	0.0037	0.0032	0.0029
TTN-AS1	0.469	0.5762	0.24	0.4012
_ENSG00000237844	0.3016	0.5416	0.105	0.4666
ALS2	0.1614	0.0413	0.107	0.0771
CLK1	0.6808	0.9942	0.497	0.9936
NDUFS1	0.9734	0.9224	0.9742	0.9038
NOP58	0.242	0.2778	0.1898	0.2666
NCKAP1	0.2418	0.2424	0.0867	0.1144
PMS1	0.485	0.4872	0.3394	0.3564
ANKRD44	0.0174	0.3412	0.019	0.2986
ZC3H15	0.8512	0.9488	0.799	0.927
DNAJC10	0.242	0.2388	0.0892	0.1862
MAP2	0.123	0.1466	0.0353	0.0573
INO80D	0.7482	0.7444	0.688	0.7012
ADAM23	0.863	0.9496	0.8206	0.917
PIKFYVE	0.476	0.573	0.2714	0.4664
PDE1A	0.8926	0.7534	0.8706	0.7092
LANCL1	0.8282	0.8968	0.7906	0.8936
WDR75	0.8836	0.7122	0.8258	0.5414
GLS	0.425	0.5318	0.1402	0.354
SF3B1	0.5586	0.6174	0.277	0.4588
PLCL1	0.7898	0.3418	0.7772	0.3482
ORC2	0.0979	0.1084	0.0158	0.0412
TRAK2	0.4842	0.7768	0.3104	0.718
SUMO1	0.5198	0.5542	0.3576	0.3874
PARD3B	0.9562	0.8754	0.9126	0.837
CREB1	0.148	0.3582	0.138	0.3742
KLF7	0.5526	0.525	0.5308	0.543
STAT4	0.6032	0.4404	0.5964	0.3994
HECW2	0.2912	0.2952	0.1138	0.1682
FAM117B	0.0074	0.0032	0.0081	0.0087
WDR12	0.7772	0.9918	0.6652	0.9896
ABI2	0.0305	0.0754	0.0176	0.0671
ITGAV	0.2352	0.3974	0.1812	0.3536
TMEFF2	0.0641	0.0575	0.013	0.0224
GULP1	0.8138	0.8632	0.762	0.8286
FAM171B	0.0967	0.133	0.0204	0.0398
HSPD1	0.1944	0.3136	0.2274	0.344
UNC80	0.4854	0.5558	0.4054	0.5228
NBEAL1	0.4672	0.5154	0.2732	0.361
KANSL1L	0.1864	0.1382	0.1434	0.1072
SPAG16	0.1002	0.1788	0.1024	0.2038
ANKAR	0.569	0.7474	0.5466	0.7368
MFSD6	0.5294	0.6466	0.416	0.603
FAM126B	0.1472	0.2426	0.0568	0.1402
ICA1L	0.6008	0.72	0.4612	0.6558
ZNF804A	0.7218	0.537	0.607	0.4184
RAPH1	0.2314	0.2532	0.102	0.0962
VWC2L	0.5422	0.277	0.5338	0.278
PLEKHM3	0.8152	0.9264	0.7598	0.9214
ERBB4	0.438	0.5808	0.2786	0.421
C2orf88	0.7124	0.6008	0.396	0.339
SPATS2L	0.0124	0.0151	0.0089	0.0129
SLC39A10	0.0562	0.0486	0.0573	0.0512
PGAP1	0.1258	0.1058	0.01	0.016
_ENSG00000197585	0.1078	0.0883	0.0364	0.0183
HIBCH	0.0313	0.0581	0.0464	0.0895
ZDBF2	0.9018	0.6806	0.7888	0.5292
BMPR2	0.0053	0.0037	0.0067	0.0067
CUL3	0.7688	0.8166	0.656	0.7456
PTPRN	0.8384	0.7218	0.7782	0.6612
HDAC4	0.0022	0.0068	0.0045	0.0075
ASIC4	0.164	0.1388	0.1522	0.126
DGKD_ENSG00000077044	0.2254	0.2804	0.0616	0.1544
XRCC5	0.0641	0.0679	0.0444	0.0337
WDFY1	0.937	0.9142	0.9146	0.9076
SLC4A3	0.4026	0.3798	0.198	0.2088
NCL	0.2958	0.3706	0.2468	0.3284
IGFBP5	0.2562	0.2	0.0525	0.0403
EPHA4	0.8666	0.8234	0.8404	0.8264
FARSB	0.3382	0.4142	0.3482	0.4204
ACSL3	0.229	0.3158	0.1288	0.2102
OBSL1	0.1712	0.2594	0.0801	0.2016
LRRFIP1	0.1698	0.3724	0.1712	0.3628
TUBA4A	0.2868	0.3448	0.265	0.3202
PNKD	0.0568	0.078	0.0755	0.1104
ILKAP	0.0104	0.0144	0.0096	0.0238
DOCK10	0.6862	0.5352	0.6958	0.513
USP37	0.0057	0.0127	0.0055	0.017
ITM2C	0.2756	0.308	0.2874	0.318
DNAJB2	0.5494	0.8684	0.328	0.8388
ARMC9	0.1262	0.135	0.0599	0.0701
CAB39	0.0796	0.0735	0.0421	0.0445
NYAP2	0.1322	0.1146	0.0265	0.0271
RHBDD1	0.0747	0.1462	0.0774	0.1694
DIS3L2	0.0426	0.0305	0.0321	0.0218
RETREG2	0.621	0.3836	0.6334	0.423
MARCHF4	0.9358	0.649	0.935	0.6604
PID1	0.0536	0.0565	0.0074	0.0135
TRIP12	0.0615	0.0641	0.0096	0.0157
AGAP1	0.8058	0.9734	0.716	0.9612
ARPC2	0.0042	0.0023	0.0045	0.0059
MFF	0.261	0.3068	0.0292	0.0903
IRS1	0.3562	0.667	0.3078	0.6506
SCG2	0.7892	0.718	0.8086	0.735
PSMD1	0.4544	0.4222	0.3804	0.3456
AGFG1	0.0877	0.0316	0.0257	0.028
PTMA	0.176	0.2856	0.1346	0.2328
DNER	0.1514	0.169	0.0388	0.0509
ARL4C	0.2888	0.4482	0.1354	0.3244
RPL37A	0.301	0.322	0.1268	0.1442
GIGYF2	0.5596	0.5598	0.4618	0.4658
DIRC3	0.2682	0.2416	0.0802	0.0838
_ENSG00000236886	0.9298	0.841	0.89	0.77
FARP2	0.668	0.3616	0.6832	0.4
SLC4A7	0.1934	0.2232	0.0436	0.0496
GPC1	0.7114	0.5304	0.4538	0.2682
RARB	0.078	0.0386	0.0469	0.0215
TOP2B	0.7064	0.7282	0.589	0.6472
CRBN	0.253	0.2994	0.218	0.2872
KAT2B	0.7372	0.725	0.5164	0.6292
HDLBP	0.2608	0.5582	0.2894	0.5998
KIF1A	0.9944	0.7746	0.9914	0.709
NDUFA10	0.0273	0.0322	0.0032	0.0086
MRPS25	0.0024	0.0062	0.0013	0.004
SH3BP5	0.3944	0.379	0.246	0.264
HACL1	0.5888	0.4234	0.5356	0.4434
TBC1D5	0.0561	0.0944	0.0585	0.1034
CAPN7	0.9352	0.7626	0.9032	0.7006
RAF1	0.1946	0.0903	0.1004	0.059
SLC6A11	0.1068	0.0511	0.0499	0.0273
ARL8B	0.3912	0.7236	0.2682	0.6746
CNTN6	0.0155	0.0223	0.013	0.0137
CHL1	0.0838	0.0741	0.0163	0.0226
SUMF1	0.6456	0.9138	0.5192	0.8908
VGLL4	0.403	0.5094	0.2712	0.4382
GRIP2	0.0415	0.062	0.0393	0.0653
CNTN4	0.64	0.5818	0.5576	0.4692
RBMS3	0.0635	0.0497	0.0223	0.0185
IQSEC1	0.0356	0.0313	0.032	0.024
RPL32	0.6536	0.6464	0.5432	0.5234
ITPR1	0.1058	0.1212	0.0276	0.0313
THRB	0.0224	0.0211	0.0085	0.011
NGLY1	0.4786	0.6836	0.2768	0.6748
ZNF385D	0.3782	0.3466	0.1418	0.1672
TSEN2	0.3508	0.4364	0.1898	0.284
PLCL2	0.6066	0.4246	0.4714	0.307
LHFPL4	0.5944	0.5748	0.5648	0.5042
ATP2B2	0.3322	0.3144	0.2902	0.285
SLC6A1	0.2068	0.2306	0.1468	0.175
SYN2	0.0666	0.038	0.0079	0.0037
NEK10	0.5326	0.5012	0.2282	0.2396
AZI2	0.1494	0.166	0.0787	0.125
CRELD1	0.1188	0.1216	0.1002	0.1048
SETD5	0.985	0.942	0.9832	0.9184
SEPTIN2	0.1626	0.1592	0.077	0.086
ATG4B	0.0011	8e-04	0.0019	0.0019
UBE2E1	0.44	0.7632	0.4474	0.8104
COPS9	0.1712	0.2068	0.1578	0.1858
NR1D2	0.2468	0.2008	0.2662	0.1986
RPL15	0.9102	0.8242	0.8536	0.7352
LRRN1	0.0545	0.0223	0.0249	0.0236
NR2C2	0.0893	0.1772	0.0321	0.1226
LRRC3B	0.0083	0.0063	0.0056	0.0077
UBE2E2	0.2334	0.188	0.1782	0.1462
SRGAP3	0.2058	0.3108	0.191	0.2844
GRM7	0.104	0.133	0.1188	0.1278
ATG7	0.3954	0.4724	0.2954	0.3816
ANKRD28	0.4362	0.5964	0.323	0.5096
COLQ	0.279	0.3818	0.1632	0.2846
METTL6	0.4916	0.5544	0.4192	0.514
THUMPD3-AS1	0.806	0.8322	0.6706	0.7288
LMCD1-AS1	0.2516	0.3438	0.1624	0.252
SLC6A1-AS1	0.4442	0.5754	0.2162	0.4422
_ENSG00000237838	0.0625	0.0525	0.0514	0.0375
BRK1	0.5544	0.6158	0.4374	0.4814
RBM5	0.6222	0.824	0.3212	0.7024
RBM6	0.2374	0.222	0.1776	0.1664
UQCRC1	0.1014	0.196	0.1328	0.2318
LARS2	0.1848	0.1496	0.0486	0.0537
MAP4	0.4846	0.6128	0.4102	0.5738
RHOA	0.8368	0.7086	0.8212	0.6736
IP6K2	0.6612	0.5842	0.5036	0.4678
LRRFIP2	0.1934	0.2574	0.0267	0.1302
PRKAR2A	0.0669	0.0639	0.0376	0.0384
USP4	0.4922	0.8192	0.3474	0.7716
CSPG5	0.2312	0.3092	0.0888	0.2006
SCAP	0.166	0.0952	0.1052	0.0902
WDR48	0.2702	0.272	0.1804	0.196
EIF1B	0.9626	0.8968	0.948	0.8694
NKTR	0.373	0.1136	0.4054	0.1382
DHX30	0.878	0.7818	0.8186	0.682
DYNC1LI1	0.0336	0.0208	0.0416	0.0731
OSBPL10	0.6986	0.5896	0.6622	0.4986
ITGA9	0.261	0.3034	0.1148	0.1928
GOLGA4	0.2116	0.1344	0.1806	0.1034
CTDSPL	0.8586	0.7936	0.8276	0.753
FBXL2	0.5274	0.4844	0.2714	0.3456
UBP1	0.4336	0.579	0.1592	0.3706
EXOG	0.3572	0.2888	0.1662	0.1372
ANO10	0.1078	0.1044	0.06	0.0608
STT3B	0.4312	0.4546	0.1636	0.2706
CLASP2	0.4604	0.6432	0.381	0.6434
SNRK	0.0523	0.0501	0.0302	0.0312
ZNF589	0.3886	0.3568	0.384	0.359
BSN	0.626	0.5152	0.556	0.4748
CAMKV	0.6062	0.7524	0.4954	0.709
TRANK1	0.1446	0.165	0.1006	0.1436
RPSA	0.8464	0.8842	0.7574	0.814
ENTPD3	0.3898	0.3658	0.097	0.1082
CTNNB1	0.0132	0.0066	0.0029	0.0015
ULK4	0.1316	0.1416	0.0701	0.0969
MYRIP	0.3934	0.5722	0.2612	0.4556
PDCD6IP	0.6274	0.784	0.2426	0.6138
GLB1	0.0265	0.4776	0.0498	0.4714
OXSR1	0.9228	0.7354	0.8762	0.6342
ARPP21	0.8856	0.5042	0.7572	0.2748
SMARCC1	0.5118	0.4248	0.3408	0.2396
IP6K1	0.596	0.674	0.386	0.5066
ARIH2	0.014	0.0177	0.0201	0.0285
P4HTM	0.1304	0.1152	0.0364	0.0409
EPM2AIP1	0.0667	0.1312	0.0315	0.0714
TCAIM	0.0252	0.0496	0.0354	0.0609
SETD2	0.1172	0.1828	0.1318	0.1912
TRAK1	0.5824	0.614	0.5086	0.5528
CNOT10	0.1012	0.2688	0.0605	0.2518
CCK	0.0387	0.0187	0.0026	4e-04
RPL14	0.6798	0.6962	0.5346	0.5482
QRICH1	0.402	0.5566	0.335	0.4996
SACM1L	0.5358	0.7312	0.4952	0.7274
ENTPD3-AS1	0.5098	0.553	0.357	0.419
KIF9-AS1	0.0369	0.0401	0.0372	0.0523
TMA7	0.6534	0.7192	0.4666	0.5848
ITGA9-AS1	0.8264	0.9352	0.8304	0.9296
ZKSCAN7-AS1_ENSG00000236869	0.6268	0.7176	0.5256	0.6296
NISCH	0.8626	0.724	0.767	0.6078
EPHA3	0.793	0.7658	0.6726	0.6706
DOCK3	0.7094	0.777	0.716	0.7628
CNTN3	0.04	0.0938	0.022	0.0659
SELENOK	0.2012	0.2698	0.126	0.1732
C3orf14	0.6736	0.658	0.5916	0.5664
GBE1	0.006	0.015	0.0062	0.015
FRMD4B	0.062	0.0544	0.049	0.0344
FOXP1	0.2344	0.0555	0.0563	0.0168
SPCS1	0.0233	0.0639	0.0056	0.0196
PDZRN3	0.0369	0.028	0.0228	0.0191
FLNB	0.909	0.9582	0.889	0.9386
PTPRG	0.6808	0.6234	0.6936	0.61
SLC25A26	0.3872	0.0288	0.4076	0.0692
UBA3	0.816	0.641	0.7508	0.6054
ARL6IP5	0.8238	0.9056	0.7938	0.876
TMF1	0.721	0.849	0.6554	0.7508
MAGI1	0.2838	0.1916	0.3004	0.1956
CACNA1D	0.1604	0.1148	0.1128	0.0706
CACNA2D3	0.5748	0.6444	0.4946	0.5752
APPL1	0.3372	0.3352	0.3002	0.3142
RPL29	0.7434	0.9126	0.6524	0.8756
CGGBP1	0.627	0.5898	0.5846	0.5574
EIF4E3	0.1256	0.1498	0.0173	0.1094
RYBP	0.4714	0.5448	0.1322	0.3338
PPP4R2	0.1808	0.3616	0.1068	0.3204
CADPS	0.3976	0.2378	0.3612	0.2034
SYNPR	0.0355	0.041	0.0473	0.0629
ATXN7	0.6202	0.8892	0.3648	0.7814
PRICKLE2	0.1918	0.2038	0.1368	0.1368
SLMAP	0.2412	0.1756	0.1594	0.148
TKT	0.282	0.4076	0.2562	0.3602
PBRM1	0.5882	0.5998	0.597	0.603
TASOR	0.1894	0.3762	0.0609	0.2428
ARHGEF3	0.0294	0.0295	0.0055	0.0078
RAD54L2	0.0591	0.0361	0.0404	0.0234
WDR82	0.1662	0.2182	0.0441	0.1046
PXK	0.0162	0.0171	0.0202	0.0493
ROBO1	0.1478	0.1864	0.1458	0.182
DENND6A	0.6272	0.716	0.614	0.7048
CADM2	0.2188	0.3458	0.1378	0.2726
CCDC66	0.6222	0.6674	0.5192	0.5826
TAFA1	0.1248	0.1334	0.0107	0.0163
ROBO2	0.2952	0.43	0.226	0.3394
MITF	0.2794	0.552	0.266	0.5408
ERC2	0.7456	0.7736	0.75	0.772
FHIT	0.0283	0.0361	0.0336	0.0524
ADAMTS9-AS2	0.0026	0.0043	0.0042	0.0093
DCP1A	0.7216	0.9202	0.6162	0.809
TBC1D23	0.4564	0.3982	0.4604	0.4264
DCBLD2	0.0118	0.0433	0.0059	0.0231
SIDT1	0.0868	0.0776	0.036	0.0439
EPHA6	0.0173	0.018	0.0131	0.0133
PCNP	0.6608	0.7332	0.6914	0.7614
GSK3B	0.6134	0.6566	0.2384	0.3622
CD200	0.0415	0.0453	0.0131	0.0232
ARL6	0.0828	0.0625	0.116	0.0904
KPNA1	0.127	0.1792	0.0043	0.0736
TFG	0.7268	0.4244	0.3858	0.1514
RPL24	0.407	0.4554	0.2542	0.294
CBLB	0.0327	0.0289	0.018	0.0209
BBX	0.0048	0.0077	0.0113	0.0191
SNX4	0.4454	0.3956	0.1864	0.1782
ATP6V1A	0.7418	0.9494	0.7518	0.9444
SEC22A	0.2416	0.6052	0.2536	0.6044
NAA50	0.5128	0.629	0.3238	0.4992
SENP7	0.2752	0.3088	0.2292	0.2578
TAGLN3	0.6652	0.5718	0.6428	0.5352
IGSF11	0.9236	0.8342	0.8352	0.7022
STXBP5L	0.889	0.8172	0.8936	0.8108
TOMM70	0.78	0.6294	0.7062	0.545
CHCHD6	0.6544	0.4478	0.6554	0.4544
KALRN	0.8312	0.8654	0.794	0.8324
ZNF148	0.2764	0.3058	0.077	0.2248
FILIP1L	0.1546	0.1678	0.0525	0.045
ALCAM	0.3638	0.3488	0.259	0.2236
GAP43	0.3082	0.315	0.3134	0.3186
ADCY5	0.333	0.594	0.3874	0.619
IQCB1	0.4464	0.8538	0.4768	0.8708
GOLGB1	0.2024	0.0569	0.1702	0.0694
CCDC14	0.6428	0.4954	0.4914	0.3482
NECTIN3	0.257	0.28	0.0449	0.0963
ZBTB20	0.0508	0.0492	0.0233	0.0189
CEP97	0.0577	0.2144	0.0148	0.1602
CMSS1	0.0647	0.048	0.0526	0.0623
LSAMP	0.0601	0.0921	0.0194	0.0434
CD47	0.4418	0.5668	0.249	0.4672
DZIP3	0.9388	0.7996	0.9278	0.7614
HACD2	0.1742	0.2552	0.1094	0.2154
_ENSG00000239268	0.1238	0.1186	0.0439	0.0536
LSAMP-AS1	0.2712	0.3506	0.15	0.162
_ENSG00000242299	0.7864	0.7264	0.7054	0.614
LINC00882	0.5954	0.6976	0.562	0.6974
DUBR	0.0154	0.0018	0.0297	0.0068
ATP2C1	0.199	0.3888	0.089	0.2972
PIK3CB	0.0414	0.0489	0.041	0.0596
ATP1B3	0.0054	0.0027	0.0014	8e-04
HLTF	0.5974	0.6478	0.4892	0.5764
PPP2R3A	0.6992	0.7878	0.6068	0.7324
MGLL	0.631	0.5964	0.618	0.617
RAB7A	0.1114	0.2272	0.1488	0.251
RNF13	0.9208	0.9714	0.9034	0.9638
ARMC8	0.0164	0.0053	0.0016	3e-04
CEP70	0.5514	0.4082	0.5752	0.4492
SLC25A36	0.9568	0.7846	0.9002	0.677
TFDP2	0.2352	0.2912	0.11	0.1686
XRN1	0.0827	0.044	0.1072	0.057
PODXL2	0.9832	0.7084	0.9588	0.5618
NEK11	0.1012	0.3284	0.0398	0.3164
STAG1	0.228	0.187	0.2388	0.187
SERP1	0.5292	0.5342	0.3784	0.3844
PLS1	0.122	0.1496	0.055	0.076
DNAJC13	0.9296	0.6898	0.836	0.4246
TMEM108	0.0351	0.0756	0.0488	0.0822
MED12L	0.1336	0.0937	0.1254	0.1108
TRPC1	0.4768	0.4454	0.4566	0.4362
MBNL1	0.0775	0.0681	0.048	0.0437
RAB6B	0.532	0.4746	0.511	0.44
EPHB1	0.899	0.8498	0.8162	0.7934
RASA2	0.9472	0.8172	0.8962	0.793
CLSTN2	0.1248	0.0764	0.0899	0.0461
U2SURP	0.1976	0.1346	0.0803	0.0495
RYK	0.1396	0.1846	0.0426	0.0605
RPN1	0.634	0.5386	0.6448	0.5618
SLC35G2	0.1768	0.318	0.1094	0.2322
TMCC1	0.4484	0.39	0.1082	0.1648
GPR149	0.0048	0.0067	0.0052	0.0095
DHX36_ENSG00000174953	0.3296	0.1714	0.1198	0.051
ATR	0.1098	0.0641	0.0606	0.0464
GK5	0.0384	0.0334	0.0129	0.0612
ZBTB38	0.4258	0.5234	0.3862	0.5194
SLC9A9	0.7254	0.5578	0.5896	0.4284
CEP63	0.0682	0.0345	0.1	0.0527
CPNE4	0.4036	0.5346	0.3374	0.4818
TSC22D2	0.4506	0.6844	0.2668	0.6184
SELENOT	0.1874	0.1174	0.1782	0.124
ARHGEF26-AS1_ENSG00000243069	5e-04	9e-04	3e-04	5e-04
_ENSG00000248932	0.9494	0.8644	0.9252	0.8124
SEC62	0.7608	0.6848	0.6272	0.5198
SLC7A14	0.0809	0.1238	0.0203	0.048
CLDN11	0.0752	0.0583	0.0205	0.0147
MCF2L2	0.7868	0.8424	0.7308	0.8124
USP13	0.604	0.7774	0.511	0.756
ATP11B	0.3394	0.463	0.1018	0.303
DGKG	0.5348	0.5936	0.2332	0.3624
MAP3K13	0.3296	0.523	0.2488	0.4654
FNDC3B	0.1336	0.0714	0.09	0.0433
MCCC1	0.5362	0.5712	0.36	0.4412
DNAJB11	0.9382	0.799	0.9166	0.7328
FXR1	0.0221	0.0268	0.0138	0.0144
PEX5L	0.8164	0.5522	0.7118	0.419
ABCC5	0.0454	0.0295	0.0523	0.0364
KLHL24	0.0169	0.0136	0.009	0.0057
PIK3CA	0.0371	0.0467	0.0303	0.0348
TRA2B	0.9988	0.7998	0.9938	0.6328
NCEH1	0.0534	0.0381	0.0519	0.0382
EIF2B5	0.3634	0.541	0.1934	0.4312
TNIK	0.125	0.0269	0.154	0.0314
VPS8	0.233	0.0919	0.0622	0.013
SERPINI1	0.246	0.1858	0.1408	0.084
PRKCI	0.2706	0.2644	0.0782	0.103
PPM1L	0.1338	0.117	0.0787	0.0741
GMPS	0.5408	0.4462	0.426	0.3174
TTC14	0.7116	0.6672	0.5704	0.5706
YEATS2	0.1364	0.1522	0.1606	0.1622
SENP2	0.973	0.971	0.9498	0.9486
GFM1	0.0166	0.0183	0.0162	0.0163
NMD3	0.0038	0.0054	0.0036	0.0059
B3GALNT1	0.4312	0.3928	0.4278	0.4082
KCNAB1	0.589	0.8922	0.4328	0.854
NLGN1	0.0578	0.0654	0.0218	0.0244
MFN1	0.5018	0.353	0.314	0.2186
ZMAT3	0.1462	0.2486	0.0455	0.1148
PHC3	0.0057	0.0038	0.0121	0.0088
RSRC1	0.3208	0.3176	0.3572	0.3472
TBL1XR1	0.1692	0.1228	0.0151	0.0169
NAALADL2	0.3434	0.2294	0.1518	0.0898
