gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
TMEM165	0.2462	0.3434	0.0557	0.2644
CLOCK	0.0207	0.0179	0.0037	0.0036
HNRNPD	0.2202	0.1942	0.0196	0.0296
PRKG2	0.0707	0.14	0.0683	0.125
RASGEF1B	0.9426	0.86	0.9324	0.8444
NAAA	0.2398	0.3088	0.0756	0.1472
NUP54	0.135	0.0709	0.0911	0.0383
BMP2K	0.6142	0.635	0.5058	0.506
G3BP2	0.1352	0.1754	0.0581	0.0853
SEPTIN11	0.0734	0.1932	0.0133	0.0658
FRAS1	0.0616	0.0499	0.0459	0.034
SCARB2	0.1834	0.3206	0.0734	0.2268
CNOT6L	0.0409	0.0274	0.0084	0.0044
USO1	0.7132	0.9836	0.6778	0.9814
CDKL2	0.7832	0.6618	0.6824	0.4742
FIP1L1	0.3452	0.5818	0.3038	0.5744
CENPC	0.6392	0.7506	0.5916	0.7354
EPHA5	0.1516	0.1604	0.1188	0.1438
SCD5	0.1102	0.0676	0.0316	0.022
ENOPH1	0.2634	0.38	0.1722	0.273
ADGRL3	0.0656	0.0786	0.024	0.0342
HNRNPDL	0.1602	0.2078	0.1152	0.1572
KIT	0.1306	0.3412	0.0758	0.2382
AASDH	0.9966	0.8838	0.9974	0.8236
PAQR3	0.6076	0.731	0.3738	0.6128
RCHY1	0.08	0.0523	0.013	0.0076
MRPL1	0.2746	0.2534	0.0941	0.0849
MOB1B	0.0756	0.0815	0.047	0.0452
SRP72	0.1174	0.1012	0.0294	0.018
SCFD2	0.477	0.619	0.4472	0.5174
SDAD1	0.6526	0.513	0.438	0.3724
UBA6-AS1	0.3612	0.3766	0.3198	0.3526
_ENSG00000250075	0.1576	0.1002	0.172	0.1112
_ENSG00000250220	0.7506	0.9868	0.7608	0.9822
MCUB	0.4664	0.3212	0.383	0.2618
NFKB1	0.504	0.3386	0.2654	0.2132
MANBA	0.0529	0.0439	0.0581	0.0438
UBE2D3	0.1976	0.126	0.0309	0.0208
MAPK10	0.1132	0.1346	0.1214	0.1484
RPL34	0.1998	0.2258	0.0375	0.0675
PKD2	0.1952	0.309	0.1758	0.3018
PLA2G12A	0.2966	0.3224	0.0771	0.1766
HERC3	0.19	0.1904	0.155	0.1576
COPS4	0.2476	0.3744	0.1442	0.2432
SEC31A	0.7776	0.6246	0.722	0.5992
RAP1GDS1	0.1066	0.058	0.1112	0.0576
PDE5A	0.5394	0.6	0.2	0.2726
PRDM5	0.3564	0.3646	0.1006	0.1822
PPA2	0.6308	0.53	0.2474	0.2006
GSTCD	0.376	0.3016	0.3798	0.3172
PAPSS1	0.2794	0.3624	0.1272	0.1982
SEC24B	0.1338	0.2154	0.0646	0.1382
PPP3CA	0.0508	0.0341	0.0105	0.0051
SNCA	0.6286	0.679	0.4856	0.5876
TBCK	0.1027	0.0701	0.112	0.0567
CAMK2D	0.106	0.0876	0.0177	0.013
ANK2	0.1054	0.0953	0.0522	0.0576
USP53	0.0028	0.0047	0.0057	0.0114
EIF4E	0.702	0.8228	0.7164	0.89
GRID2	0.0082	0.0154	0.0058	0.0081
SPARCL1	0.935	0.9424	0.9042	0.9104
CYP2U1	0.2558	0.2134	0.0856	0.0916
SMARCAD1	0.1582	0.1982	0.058	0.0729
STPG2	0.3772	0.6032	0.29	0.569
CDS1	0.2924	0.3158	0.2144	0.2734
WDFY3	0.704	0.8518	0.5456	0.751
PTPN13	0.1118	0.103	0.1606	0.1314
PPM1K	0.0037	0.0044	0.0036	0.0029
DNAJB14	0.1286	0.1314	0.0373	0.0442
H2AZ1	0.937	0.8476	0.9108	0.7608
SLC9B2	0.3904	0.3284	0.3424	0.2906
C4orf3	0.7666	0.5132	0.736	0.443
PRSS12	0.3144	0.3888	0.1188	0.2376
TET2	0.0623	0.1506	0.0396	0.0905
CXXC4	0.0012	6e-04	0.001	8e-04
TSPAN5	0.737	0.7522	0.7218	0.7336
ELOVL6	0.4086	0.2276	0.4196	0.2508
NAP1L5	0.8064	0.9376	0.754	0.9238
UNC5C	0.7444	0.7744	0.7278	0.742
HSP90AB3P	0.7078	0.778	0.5248	0.6118
CCSER1	0.4328	0.4776	0.3004	0.349
COL25A1	0.4864	0.706	0.5056	0.6762
TECRP1	0.3536	0.47	0.2482	0.3408
RPL7AP30	0.7276	0.7346	0.5076	0.5572
_ENSG00000245958	0.284	0.3018	0.2154	0.2634
MAPK10-AS1	0.3626	0.4054	0.179	0.1788
FNIP2	0.1138	0.0681	0.0204	0.0142
GUCY1B1	0.1214	0.1684	0.0392	0.0826
JADE1	0.0023	0.0027	0.0011	0.0028
MGST2	0.2894	0.2636	0.0678	0.0712
ELF2	0.375	0.465	0.2652	0.4234
NDUFC1	0.0575	0.0526	0.0639	0.0593
TBC1D9	0.3778	0.4086	0.1414	0.1868
INPP4B	0.2516	0.2014	0.1872	0.1506
TRIM2	0.1652	0.2206	0.1106	0.1898
FBXW7	0.844	0.8712	0.6866	0.747
SH3D19	0.0758	0.0525	0.0101	0.0117
GLRB	0.5444	0.6248	0.1458	0.3126
GRIA2	0.0879	0.079	0.0446	0.0484
SLC10A7	0.763	0.856	0.7092	0.8268
TMEM131L	0.6816	0.8032	0.7146	0.7886
PCDH10	0.0278	0.0325	0.0037	0.0038
BBS7	0.0098	0.0151	0.0031	0.0053
KIAA1109	0.9388	0.946	0.8648	0.8918
LARP1B	0.9506	0.8586	0.9434	0.7998
TRPC3	0.1328	0.0934	0.0167	0.0116
SPATA5	0.399	0.4824	0.456	0.5322
SETD7	0.244	0.3172	0.1654	0.2294
RNF175	0.6826	0.4414	0.6744	0.4444
SCLT1	0.9264	0.5314	0.9242	0.4856
ZNF827	0.0153	0.0171	0.0137	0.0193
NR3C2	0.1624	0.156	0.1242	0.1368
SCOC	0.1382	0.1134	0.0875	0.0676
SMARCA5	0.8056	0.4574	0.6822	0.3692
INTU	0.552	0.5838	0.3848	0.4748
HSPA4L	0.0727	0.0598	0.0407	0.0289
MFSD8	0.3054	0.4968	0.21	0.4234
ABHD18	0.0497	0.0421	0.0057	0.0073
MAP9	0.4228	0.5772	0.3272	0.52
GUCY1A1	0.8976	0.845	0.895	0.858
NAA15	0.0113	0.0174	0.0093	0.0147
ARFIP1	0.0227	0.0256	0.02	0.0219
ANAPC10	0.2054	0.3594	0.1446	0.337
TMEM184C	0.0079	0.0069	0.007	0.0097
PRMT9	0.0016	6e-04	0.002	0.0018
RNF150	0.5996	0.7086	0.4326	0.5838
DCLK2	0.548	0.6712	0.2118	0.451
PPID	0.1914	0.177	0.1954	0.1758
ETFDH	0.5186	0.6356	0.297	0.4616
MAML3	0.708	0.9336	0.7028	0.918
DCHS2	0.0059	0.0045	0.0129	0.0259
LRBA	0.6396	0.6452	0.6692	0.689
_ENSG00000249806	0.2246	0.2198	0.0837	0.0785
_ENSG00000250326	0.2894	0.363	0.2892	0.3146
RTN3P1	0.7382	0.915	0.5798	0.894
_ENSG00000251555	0.7438	0.5516	0.7302	0.5288
_ENSG00000273247	0.8816	0.9626	0.8254	0.9442
FAT1	0.2794	0.2752	0.0964	0.1034
KLHL2	0.6224	0.7064	0.4294	0.5634
CPE	0.662	0.5966	0.5418	0.459
FRG1_ENSG00000109536	0.3776	0.5684	0.2168	0.4074
CLCN3	0.27	0.1384	0.2148	0.1364
GALNT7	0.407	0.3086	0.1592	0.1372
RAPGEF2	0.258	0.2512	0.1586	0.1858
SNX25	0.0098	0.0083	0.0095	0.0104
LRP2BP	0.1522	0.1738	0.0569	0.0769
NACA3P	0.631	0.6812	0.4398	0.5242
PALLD	0.5594	0.5414	0.3766	0.4044
SPCS3	0.401	0.5336	0.2858	0.4344
NEK1	0.223	0.213	0.1028	0.1132
NAF1	0.9232	0.8474	0.855	0.7618
MARCHF1	0.4368	0.488	0.398	0.4226
CBR4	0.9274	0.8652	0.8858	0.8616
NDUFS6	0.0649	0.1268	0.0498	0.101
GPM6A	0.0017	0.0026	0.001	0.0025
WDR17	0.1346	0.1544	0.0859	0.106
WWC2	0.0088	0.0256	0.009	0.0273
SLC25A4	0.1728	0.1724	0.1716	0.1614
LPCAT1_ENSG00000153395	0.7938	0.648	0.693	0.522
SH3RF1	0.5388	0.6618	0.4384	0.5846
SORBS2	0.271	0.443	0.2504	0.4354
SCRG1	0.7056	0.7588	0.603	0.6364
PRIMPOL	0.7788	0.7348	0.6766	0.6316
TRAPPC11	0.1382	0.1852	0.083	0.1178
FSTL5	0.002	0.003	0.0022	0.004
TMEM192	0.4402	0.335	0.1632	0.162
TPPP	0.318	0.5404	0.1352	0.388
STOX2	0.1638	0.168	0.0118	0.0385
GALNTL6	0.052	0.0475	0.0325	0.0305
TENM3-AS1	0.2418	0.2198	0.1236	0.1116
SPOCK3	0.2166	0.1994	0.2028	0.1404
ZDHHC11B	0.9878	0.8388	0.9788	0.8038
TENM3	0.1794	0.3564	0.0802	0.2084
FRG1-DT_ENSG00000245685	0.3914	0.865	0.3362	0.8786
TRIO	0.9866	0.8768	0.987	0.866
ZFR	0.081	0.0667	0.0209	0.0185
ADCY2	0.2004	0.7524	0.2048	0.7388
WDR70	0.5152	0.4016	0.5166	0.4016
CDH9	0.3554	0.3734	0.3464	0.3602
DROSHA	0.0812	0.0877	0.1056	0.1128
GOLPH3	0.6052	0.707	0.4352	0.623
SUB1	0.2722	0.3818	0.2068	0.3162
LIFR	0.2332	0.6926	0.1882	0.6296
MED10	0.6522	0.9164	0.5124	0.8702
PDZD2	0.124	0.1014	0.0218	0.0223
MARCHF6	0.0514	0.0449	0.024	0.0254
CDH18	0.2508	0.1486	0.2534	0.1482
MYO10	0.3214	0.2812	0.0537	0.07
MTMR12	0.2698	0.3852	0.2556	0.3414
CCT5	0.3834	0.243	0.3582	0.2396
ANKH	0.1322	0.0898	0.142	0.113
RETREG1	0.7862	0.6536	0.6914	0.4748
CDH12	0.5648	0.6902	0.5498	0.6486
ICE1	0.4284	0.3714	0.134	0.1964
LMBRD2	0.1956	0.2902	0.0608	0.1592
NIPBL	0.1772	0.216	0.2066	0.243
CTNND2	0.084	0.0682	0.0443	0.0349
BASP1	0.43	0.5194	0.2958	0.401
FBXL7	0.8678	0.7958	0.8324	0.705
MARCHF11	0.7532	0.774	0.5288	0.6494
GUSBP1	0.5176	0.3674	0.5544	0.4022
CPLANE1	0.0226	0.0304	0.0222	0.0401
_ENSG00000215158	0.0647	0.1064	0.0821	0.1544
UBE2QL1	0.4942	0.5726	0.4244	0.5168
LINC02241	0.9824	0.7472	0.974	0.7384
C1QTNF3-AMACR	0.7622	0.6878	0.7504	0.6036
MTREX	0.8642	0.8932	0.7928	0.8446
ERCC8	0.6248	0.6472	0.4916	0.5744
GPBP1	0.4774	0.4716	0.3828	0.3956
PLPP1	0.1584	0.2412	0.0848	0.1696
DHX29	0.0087	0.0359	0.0043	0.03
KIF2A	0.0343	0.0531	0.0037	0.006
MAST4	0.9556	0.9824	0.9512	0.9854
TNPO1	0.8558	0.779	0.8446	0.8282
OXCT1	0.2402	0.293	0.2044	0.271
IPO11	0.9944	0.7266	0.9968	0.6342
MAP3K1	0.1336	0.5112	0.1128	0.432
ERBIN	0.532	0.9082	0.4602	0.86
HMGCS1	0.917	0.7536	0.9074	0.6946
NNT	0.197	0.1934	0.0614	0.0667
MRPS27	0.0262	0.0325	0.0163	0.0285
PDE4D	0.6616	0.6246	0.6276	0.595
PPWD1	0.2328	0.3056	0.1006	0.1706
TRIM23	0.075	0.071	0.0336	0.0321
TRAPPC13	0.3378	0.346	0.1212	0.1492
NLN	0.6618	0.7722	0.6506	0.7664
ZSWIM6	0.185	0.1576	0.1006	0.0736
MAP1B	0.2638	0.1364	0.1988	0.1056
IL6ST	0.1124	0.1456	0.0294	0.051
RPL37	0.412	0.5354	0.223	0.3774
PLK2	0.4798	0.6152	0.3232	0.473
PIK3R1	0.1356	0.0881	0.0443	0.0234
BDP1_ENSG00000145734	0.0215	0.0133	0.015	0.01
SLC30A5	0.0051	0.014	0.0068	0.0142
BTF3	0.9976	0.9826	0.998	0.9726
PARP8	0.1858	0.186	0.0858	0.1186
RAB3C	0.0449	0.0493	0.0127	0.0153
SREK1IP1	0.4686	0.4384	0.164	0.1946
CWC27	0.045	0.0253	0.0722	0.0476
SREK1	0.5908	0.4854	0.3772	0.3512
FCHO2	0.765	0.7726	0.7538	0.7738
NDUFAF2	0.0864	0.0637	0.0576	0.0458
RNF180	0.1796	0.1884	0.2022	0.2048
NDUFS4	0.7196	0.808	0.4722	0.6592
RICTOR	0.6366	0.9138	0.5664	0.8948
ANKRD55	0.0869	0.0744	0.0572	0.038
HCN1	0.2744	0.2298	0.141	0.112
PAIP1	0.7076	0.693	0.62	0.6334
ZNF131	0.4598	0.5176	0.2434	0.377
SLC38A9	0.1702	0.1408	0.0249	0.0262
NIM1K	0.5484	0.7952	0.4614	0.6636
PLCXD3	0.5594	0.4082	0.5546	0.3858
ARL15	0.0609	0.069	0.0615	0.0703
RGS7BP	0.1876	0.2508	0.0323	0.0778
SGTB	0.2376	0.2942	0.1332	0.2188
RPL26P19	0.6752	0.73	0.6028	0.6676
NNT-AS1	0.0405	0.0271	0.0352	0.0237
VCAN	0.6284	0.689	0.6298	0.7036
ZFYVE16	0.083	0.0986	0.0807	0.1088
HEXB	0.041	0.0346	0.0063	0.0052
MEF2C	0.33	0.369	0.0949	0.1058
SCAMP1	0.1634	0.1752	0.045	0.0538
MAN2A1	0.7188	0.5044	0.3682	0.2274
HMGCR	0.4658	0.6422	0.3008	0.5466
CERT1	0.1708	0.1082	0.0189	0.0095
PDE8B	0.5558	0.5922	0.4654	0.436
ARSB	0.154	0.1694	0.119	0.1828
MSH3	0.767	0.7888	0.6748	0.7086
RASGRF2	0.274	0.4526	0.2544	0.4332
FAM172A	0.0752	0.052	0.0747	0.049
LNPEP	0.281	0.3678	0.0943	0.2172
ST8SIA4	0.7264	0.7414	0.5596	0.6006
ELL2	0.8502	0.8854	0.6258	0.7772
POLK	0.0554	0.0356	0.0509	0.0261
SV2C	0.6442	0.837	0.5278	0.7736
COX7C	0.925	0.913	0.894	0.8802
AP3B1	0.2532	0.5914	0.2282	0.7008
SLF1	0.5454	0.5338	0.3676	0.3746
CCNH	0.2126	0.2048	0.1562	0.1684
HAPLN1	0.857	0.9558	0.8314	0.9452
SSBP2	0.0567	0.0968	0.0309	0.0601
RASA1	0.0591	0.0905	0.0196	0.0487
PPIP5K2	0.416	0.389	0.162	0.2192
PAM	0.2826	0.3218	0.0959	0.134
FBXL17	0.1966	0.2258	0.1318	0.166
FER	0.2118	0.2028	0.0953	0.1126
ATG10	0.1974	0.2562	0.0777	0.192
JMY	0.7542	0.6426	0.639	0.5138
HOMER1	0.0303	0.0466	0.0306	0.0573
CAST	0.0139	0.0053	2e-04	5e-04
CHD1	0.6584	0.3024	0.408	0.1182
EDIL3	0.9266	0.845	0.8384	0.6638
TMEM161B	0.2046	0.1416	0.0567	0.0529
SLC25A46	0.4456	0.5672	0.1586	0.3308
AGGF1	0.6712	0.7064	0.3134	0.5398
WDR41	0.4306	0.94	0.123	0.764
RHOBTB3	0.6502	0.5338	0.5792	0.4704
SERINC5	0.0399	0.0138	0.0256	0.0197
TENT2	0.4486	0.4438	0.3862	0.378
NSA2	0.5174	0.5218	0.3056	0.3312
GFM2	0.0648	0.0559	0.0245	0.0249
TBCA	0.1472	0.1684	0.1002	0.1546
ENC1	0.622	0.7336	0.403	0.6156
FAM174A	0.9688	0.9854	0.9372	0.9748
RGMB	0.139	0.1076	0.0324	0.0221
TMEM167A	0.3304	0.4054	0.3456	0.4294
MCTP1	0.5812	0.6742	0.4836	0.6026
NR2F1	0.099	0.075	0.0371	0.0347
EFNA5	0.6262	0.6104	0.5506	0.483
KIAA0825	0.091	0.1552	0.0852	0.1178
RPS23	0.4048	0.4824	0.2518	0.3346
TMEM232	0.2644	0.299	0.26	0.3224
TTC37	0.9274	0.9608	0.8918	0.9528
FAM169A	0.1308	0.1872	0.0334	0.0695
PJA2	0.2104	0.2872	0.0801	0.1384
ATP6AP1L	0.7168	0.6328	0.4566	0.5138
NR2F1-AS1	0.519	0.576	0.3114	0.4402
LINC00461	0.7094	0.9758	0.7014	0.978
_ENSG00000247121	0.2994	0.4154	0.1716	0.3202
CKMT2-AS1	0.831	0.8686	0.71	0.779
TMEM161B-AS1	0.0277	0.0284	0.0461	0.0459
MEF2C-AS1	0.1268	0.133	0.1104	0.1158
LINC02062	0.1824	0.2324	0.1316	0.1616
_ENSG00000250049	0.8966	0.8804	0.872	0.8394
_ENSG00000251314	0.0609	0.0761	0.0091	0.0155
FAM13B	0.0268	0.0646	0.0157	0.051
CTNNA1	0.1488	0.1032	0.0175	0.0155
YTHDC2	0.729	0.4258	0.3758	0.1066
SLC12A2	0.0307	0.1496	0.0404	0.1762
SNX24	0.5408	0.4334	0.5126	0.3946
SNCAIP	0.1338	0.1256	0.0611	0.0595
AFF4	0.1676	0.1848	0.186	0.1964
KCNN2	0.8402	0.7636	0.7386	0.6276
SEMA6A	0.0622	0.0766	0.071	0.0875
NME5	0.2312	0.3088	0.0791	0.1492
BRD8	0.5178	0.6646	0.3192	0.5378
HSPA9	0.6808	0.332	0.6516	0.2584
SLC27A6	0.7296	0.6636	0.624	0.5956
RAD50	0.0477	0.0407	0.0149	0.0232
SKP1	0.8292	0.827	0.8302	0.8198
SEC24A	0.0563	0.0786	0.0401	0.0573
TXNDC15	0.129	0.2494	0.0827	0.1826
MACROH2A1	0.5458	0.5536	0.4168	0.5162
SMAD5	0.0582	0.0623	0.0168	0.0184
UBE2B	0.6936	0.7872	0.612	0.7134
SIL1	0.1974	0.1688	0.0729	0.0662
PAIP2	0.0125	0.0199	0.0212	0.0404
KDM3B	0.6086	0.7996	0.4926	0.7704
CDO1	0.9186	0.855	0.914	0.8448
REEP5	0.349	0.1672	0.3608	0.1936
KIF3A	0.3446	0.3996	0.1924	0.247
REEP2	0.5496	0.4558	0.34	0.2806
HSD17B4	0.548	0.5466	0.5062	0.5054
APC	0.6286	0.7518	0.553	0.6964
NREP	0.2478	0.163	0.193	0.1326
FBN2	0.6798	0.513	0.5118	0.35
COMMD10	0.0615	0.0533	0.0607	0.0464
ATG12	0.4564	0.2718	0.3462	0.1672
ADAMTS19	0.1512	0.1624	0.0471	0.0622
CXCL14	0.7964	0.6836	0.6702	0.5572
DDX46	0.2832	0.2642	0.228	0.2444
LRRTM2	0.0585	0.0968	0.0493	0.1294
KLHL3	0.9472	0.9672	0.948	0.963
CSNK1G3	0.259	0.2504	0.032	0.0432
SRFBP1	0.734	0.618	0.569	0.4214
SPOCK1	0.5692	0.6564	0.396	0.5252
CAMK4	0.1174	0.3752	0.0586	0.2346
TRIM36	0.7398	0.695	0.6842	0.632
SAR1B	0.2122	0.1532	0.2256	0.1496
CDC42SE2	0.3474	0.464	0.1188	0.297
ACSL6	0.2738	0.2198	0.1126	0.0917
SEPTIN8	0.3546	0.5274	0.2382	0.419
UQCRQ	0.1602	0.2794	0.1568	0.2632
CAMLG	0.1812	0.193	0.1886	0.1884
ZNF608	0.1398	0.289	0.0934	0.2398
HINT1	0.2486	0.422	0.2028	0.3524
DTWD2	0.8398	0.9846	0.6972	0.975
HSPA4	0.5922	0.6512	0.589	0.6746
MCC	0.233	0.2622	0.2054	0.264
DCP2	0.4388	0.4984	0.2994	0.4052
DMXL1	0.2274	0.172	0.1656	0.1146
MARCHF3	0.9864	0.8366	0.9694	0.748
AP3S1	0.7194	0.5274	0.5216	0.368
C5orf24	0.162	0.228	0.055	0.106
PRR16	0.1212	0.1001	0.0464	0.0365
_ENSG00000185641	0.7082	0.7302	0.5032	0.5442
LYRM7	0.0759	0.0821	0.0729	0.0807
IRF1-AS1	0.8462	0.9816	0.8294	0.9784
PTMAP2	0.0331	0.0357	0.0459	0.0506
CHSY3	0.238	0.242	0.1158	0.1394
SNX2	0.2848	0.2968	0.0349	0.0391
VDAC1	0.9026	0.5316	0.9006	0.4906
MIR3936HG	0.32	0.3534	0.1758	0.1996
LINC01184	0.9904	0.8916	0.9824	0.857
_ENSG00000250159	0.0947	0.2444	0.0912	0.2336
_ENSG00000251680	0.4102	0.3574	0.2536	0.2506
MFAP3	0.829	0.773	0.811	0.744
CYFIP2	0.0655	0.041	0.0549	0.041
CAMK2A	0.477	0.4108	0.2418	0.2162
DELE1	0.1976	0.1336	0.1106	0.0756
PFDN1	0.8686	0.7276	0.7646	0.5706
PCDHB3	0.0115	0.007	0.0064	0.0054
CLINT1	0.5052	0.7642	0.3282	0.6792
TTC1	0.7078	0.807	0.5618	0.702
FGF1	0.1794	0.1298	0.1006	0.0445
NR3C1	0.5184	0.3074	0.4354	0.2102
TCERG1	0.4218	0.2526	0.126	0.0722
CSNK1A1	0.571	0.4414	0.2668	0.1956
CYSTM1	0.1114	0.1324	0.0376	0.0443
NDUFA2	0.3866	0.809	0.3778	0.8078
DIAPH1	0.357	0.4558	0.1954	0.3264
NDFIP1	0.4638	0.745	0.3256	0.6856
UBE2D2	0.0413	0.0729	0.0352	0.0636
DCTN4	0.5704	0.67	0.4458	0.5868
LARS1	0.6992	0.6826	0.6718	0.633
CCNJL	0.4318	0.4148	0.1826	0.249
ARHGAP26	0.0263	0.0902	0.0341	0.1128
RNF145	0.608	0.6832	0.3352	0.4958
GABRB2	0.0592	0.0765	0.0441	0.0572
G3BP1	0.1452	0.1994	0.0493	0.1026
ZMAT2	0.461	0.315	0.4374	0.306
LARP1	0.0945	0.0662	0.0549	0.0473
GRIA1	0.066	0.2636	0.0591	0.23
PPARGC1B	0.0436	0.0522	0.0457	0.0483
PPP2R2B	0.7742	0.8796	0.737	0.8604
NRG2	0.8358	0.848	0.7766	0.8132
UBLCP1	0.2426	0.3368	0.1116	0.2028
RPS14	0.699	0.6552	0.6284	0.5454
PWWP2A	0.1298	0.2462	0.1694	0.33
HARS1	0.1442	0.1614	0.1312	0.1658
DNAJC18	0.5362	0.667	0.3562	0.5254
SGCD	0.0774	0.1024	0.1206	0.1266
ABLIM3	0.888	0.9722	0.8614	0.9604
JAKMIP2	0.4856	0.5204	0.4694	0.5078
ATOX1	0.4022	0.7028	0.294	0.6418
TAF7	0.297	0.4026	0.3088	0.3998
KCTD16	0.2162	0.2512	0.1466	0.1862
PURA	0.1892	0.2052	0.0491	0.0574
PRELID2	0.402	0.554	0.3766	0.512
ANXA6	0.8194	0.8074	0.819	0.798
SPRY4-AS1	0.0739	0.0428	0.0596	0.0369
_ENSG00000247199	0.0404	0.1306	0.0529	0.1382
_ENSG00000250842	0.53	0.6572	0.3886	0.591
_ENSG00000254373	0.3116	0.367	0.0968	0.1612
JAKMIP2-AS1	0.1354	0.1284	0.0211	0.0176
GABRA1	0.111	0.1108	0.0614	0.0646
MAPK9	0.3136	0.3192	0.1484	0.1992
FBXW11	0.524	0.4232	0.1664	0.1754
SNCB	0.6088	0.9128	0.4084	0.8804
ADAMTS2	0.1422	0.1468	0.0163	0.0413
UIMC1	0.0283	0.0896	0.0265	0.0818
EXOC2	0.753	0.6796	0.6672	0.5674
GMDS	0.5676	0.6552	0.3754	0.5386
PRPF4B	0.4814	0.399	0.3704	0.275
FAF2	0.2442	0.1312	0.0792	0.0441
CLK4	0.174	0.2534	0.1378	0.2132
RNF130	0.9144	0.856	0.8778	0.7958
GABRG2	0.0746	0.0853	0.0173	0.0246
RARS1	0.7528	0.89	0.581	0.8208
WWC1	0.394	0.3556	0.2562	0.2154
ERGIC1	0.0932	0.0963	0.085	0.0918
ATP6V0E1	0.1956	0.1382	0.0337	0.0231
CPEB4	0.2678	0.315	0.0919	0.1138
ZNF346	0.0625	0.0541	0.0456	0.0299
PANK3	0.3124	0.3748	0.1008	0.1544
KIAA1191	0.1206	0.1558	0.0757	0.1054
NQO2	0.0224	0.023	0.0117	0.02
CANX	0.1442	0.2172	0.0646	0.111
SLC22A23	0.1502	0.081	0.1738	0.1026
TUBB2A	0.9616	0.6734	0.9372	0.5996
NHP2	0.1046	0.1436	0.1014	0.1242
CPLX2	0.4972	0.6392	0.3096	0.4964
TENM2	0.2796	0.3464	0.269	0.298
FAM193B	0.041	0.0394	0.0109	0.007
MRNIP	0.1404	0.1416	0.0277	0.0375
SQSTM1	0.8336	0.8944	0.7878	0.8446
MAML1	0.0338	0.0878	0.0096	0.0427
CREBRF	0.0408	0.0391	0.0139	0.013
SFXN1	0.0876	0.1312	0.0745	0.1344
NSD1	0.0797	0.0798	0.0746	0.0666
UBTD2	0.3952	0.3038	0.3752	0.2612
HNRNPH1	0.9544	0.9604	0.9532	0.951
FAM153A	0.0261	0.0517	0.008	0.0334
SIMC1	0.6548	0.6814	0.501	0.5856
NSG2	0.158	0.0894	0.127	0.0683
CLTB	0.4038	0.311	0.2084	0.1582
RUFY1	0.0506	0.0339	0.0078	0.0059
NPM1	0.4716	0.4738	0.2126	0.2058
KCNIP1	0.4962	0.2998	0.4772	0.256
FAM153B	0.0026	0.002	0.0016	9e-04
SLIT3	0.4744	0.6012	0.4736	0.608
TBC1D9B	0.0088	0.0073	0.0176	0.0144
RACK1	0.9046	0.7954	0.837	0.6682
FAM153CP	0.0238	0.0139	0.0037	0.0029
RANBP17	0.716	0.775	0.6948	0.757
_ENSG00000218227	0.6788	0.586	0.5846	0.4796
_ENSG00000246596	0.9394	0.9572	0.9314	0.9508
GMDS-DT	0.481	0.605	0.3664	0.5416
JARID2	0.378	0.222	0.3462	0.2184
RANBP9	0.3934	0.5028	0.2062	0.3574
CARMIL1	0.4854	0.6756	0.4312	0.6422
HIVEP1	0.9246	0.895	0.8922	0.8412
MAK	0.1336	0.1636	0.0381	0.0373
RIPOR2	0.9978	0.915	0.9964	0.9018
PHACTR1	0.3566	0.4966	0.3172	0.4688
CAP2	0.3066	0.3438	0.248	0.2998
E2F3	0.906	0.9356	0.91	0.9272
GPLD1	0.1582	0.1626	0.0914	0.093
ALDH5A1	0.3002	0.4138	0.2096	0.3472
C6orf62	0.2804	0.347	0.0901	0.167
SIRT5	0.0294	0.0276	0.0307	0.03
SSR1	0.1476	0.1646	0.055	0.125
ATXN1	0.2082	0.3176	0.1534	0.257
NUP153	0.8008	0.6356	0.7292	0.5288
KIF13A	0.786	0.4054	0.7044	0.342
KIAA0319	0.0801	0.025	0.0586	0.0353
FARS2	0.5982	0.7768	0.5578	0.7416
GFOD1	0.7324	0.5182	0.7322	0.517
CDKAL1	0.653	0.7184	0.6152	0.6582
NRSN1	0.7346	0.9036	0.6972	0.8878
CDYL	0.2574	0.5038	0.28	0.5248
BMP6	0.1096	0.0716	0.1054	0.0747
TMEM170B	0.094	0.1308	0.0231	0.0427
LYRM4	0.1332	0.172	0.1092	0.1366
SMIM13	0.1762	0.2308	0.0534	0.1084
CASC15	0.1472	0.11	0.0172	0.0272
TAF11	0.4282	0.5204	0.2238	0.3698
ANKS1A	0.0081	0.0225	0.006	0.0192
UHRF1BP1	0.338	0.2932	0.2254	0.1724
SRPK1	0.1634	0.1506	0.0633	0.1076
MAPK14	0.1416	0.1502	0.1528	0.2
KCTD20	0.011	0.0122	0.0176	0.0173
STK38	0.128	0.08	0.0295	0.0186
SRSF3	0.4838	0.6714	0.3942	0.5714
CUTA_ENSG00000112514	0.0163	0.0246	0.0267	0.033
PACSIN1	0.557	0.5254	0.4358	0.421
UQCC2	0.2338	0.3856	0.2316	0.3578
FLOT1_ENSG00000137312	0.2958	0.2224	0.2712	0.2124
SMIM29	0.2588	0.2214	0.2366	0.1938
TUBB_ENSG00000196230	0.6548	0.813	0.5224	0.738
ILRUN	0.6758	0.9814	0.517	0.9694
SYNGAP1_ENSG00000197283	0.508	0.574	0.3294	0.483
RPL10A	0.5418	0.6794	0.4554	0.5914
