"gene","DESeq2_qvalue","PS_dca_direct_Was_qvalue","log_mean_pvalue","log_pseudo_theta_pvalue"
"NR2F1-AS1","0.417216298798026","0.141425419664269","0.020584704376716","0.547048893366809"
"LINC00461","0.587284871583575","0.604839152521373","0.886033191545188","0.134182250438098"
"_ENSG00000247121","0.683031518499524","0.442955313924939","0.439517280053533","0.0239584438383415"
"CKMT2-AS1","0.617100678685002","0.48588005098789","0.836003351251384","0.56748300756575"
"TMEM161B-AS1","0.336359927388523","0.192110036275695","0.0768725973312787","0.0470348074338863"
"MEF2C-AS1","0.256730997339641","0.184017965653897","0.073544091592581","0.604654271779453"
"LINC02062","0.546395318030454","0.239128054118583","0.15992126871825","0.0605525344482444"
"LINC01331","0.589066883185585","0.540860211416491","0.902182687645265","0.585299151436873"
"_ENSG00000249776","0.311407198509589","0.14611711517761","0.0225071806166789","0.724522126236683"
"_ENSG00000250049","0.6036091431044","0.517589301983835","0.542780656516784","0.123998037928362"
"EDIL3-DT","0.671531767463415","0.55283834326084","0.862486211785097","0.0108122691962296"
"_ENSG00000251314","0.7224119000267","0.297464985673352","0.345738170763403","0.196668916822116"
"LIX1-AS1","0.553771440623199","0.434387778576564","0.415489704178159","0.151093308134276"
"FAM13B","0.774739387907435","0.125833222591362","0.0155899995628965","0.00394014313490525"
"JADE2","0.615035716771397","0.444527974838372","0.473214531020096","0.0698277220977837"
"CTNNA1","0.558498431056751","0.250504957137533","0.216670836275948","0.683909505828527"
"YTHDC2","0.709108003423835","0.305293706681453","0.254206514152798","0.0226902973824831"
"FSTL4","0.782155556426681","0.453934766291368","0.442965441241135","0.44728712680782"
"SLC12A2","0.78876850633486","0.110470093457944","0.0102561387758095","0.00453562529698426"
"SNX24","0.664024087466847","0.510149169783097","0.752568821913121","0.0141514060893759"
"SNCAIP","0.720266077528568","0.132534620689655","0.0243192134490179","0.838135966822647"
"AFF4","0.532769915782231","0.30864174386921","0.244863748372135","0.00999824617226325"
"KCNN2","0.587284871583575","0.571237479978644","0.732050965458412","0.994318012742263"
"CDC23","0.466673073541831","0.267198374534372","0.149401265486686","0.0334724438929415"
"NME5","0.735967847312042","0.349988063844552","0.230878106505122","0.026406416297721"
"BRD8","0.748692816995404","0.601805491762357","0.867516443407242","0.0946561247032564"
"HSPA9","0.751477553710863","0.541854893138358","0.971159200776767","0.646902494959792"
"RAD50","0.476454212804011","0.273778947368421","0.126658375396834","0.00547496572233601"
"SKP1","0.738770187480305","0.594719939271255","0.957981514017107","0.167184412609921"
"SEC24A","0.725183309984322","0.381647633073848","0.444362027550644","0.0629968982156572"
"TXNDC15","0.484683032784134","0.207068693009119","0.0849671809295657","0.00571579004534287"
"MACROH2A1","0.394353679211729","0.384946528066528","0.587138041071052","0.00935962621636544"
"SMAD5","0.354176535978424","0.136526854219949","0.019055371038565","0.130502264246144"
"UBE2B","0.76771792477808","0.604611029867394","0.918506235098041","0.0669421979061692"
"ETF1","0.647427717324656","0.484236965914546","0.45596649593136","0.0352786957497769"
"FAM53C","0.774675723454872","0.55497581870941","0.833478151281168","0.36026866081237"
"SIL1","0.791089839100666","0.310788206654044","0.208813097548879","0.0356591926907893"
"PAIP2","0.179403556845702","0.110255421686747","0.0472812780912712","0.081764301970967"
"KDM3B","0.74416302790291","0.408130046224962","0.416607116221104","0.0127271894565784"
"EGR1","0.710645069165675","0.39969374136229","0.651192128838186","0.1261215672058"
"CDO1","0.707031626089006","0.55237582478514","0.819081472549614","0.28589289912969"
"REEP5","0.732923998180058","0.566442162016444","0.636547466241003","0.15005860614331"
"KIF3A","0.732923998180058","0.402208873184138","0.392786202467823","0.733390287565347"
"REEP2","0.746788219200117","0.268200398142004","0.111848589897116","0.0161208139397193"
"HSD17B4","0.652022197694528","0.405531918208374","0.477846197552583","0.0132693474090768"
"APC","0.393834569432366","0.596368897290485","0.701180753545156","0.0221869955583494"
"NREP","0.55433783408248","0.348245122235157","0.184096987684774","0.500016826349463"
"WDR36","0.700679498120113","0.16748691588785","0.0386918551361056","0.456008057662864"
"COMMD10","0.402119494256574","0.193633568075117","0.073702821791613","0.0169075211125848"
"ATG12","0.635669160897412","0.444971976967371","0.457005179909089","0.647473287473461"
"ADAMTS19","0.60307451130114","0.436702564102564","0.500838658086206","0.308142633362119"
"DDX46","0.723311213852023","0.461144598894658","0.404396100067699","0.00750371717176733"
"LRRTM2","0.346267989839572","0.113229398663697","0.0109507772133653","0.708996976384712"
"KLHL3","0.579032995447289","0.364546924428823","0.70750490174561","0.0382123576373556"
"CSNK1G3","0.316228036515649","0.228058865248227","0.0532314740383337","0.0136034456565382"
"SRFBP1","0.630763387648986","0.267198374534372","0.158743908669989","0.0242338788439172"
"SPOCK1","0.758460546613607","0.464441237113402","0.439977091304183","0.215720626997314"
"CAMK4","0.759079065821609","0.380654822335025","0.327168460082709","0.75264841928139"
"TRIM36","0.778226263173484","0.59340185067816","0.827332293984364","0.168863407366417"
"SAR1B","0.541893440800483","0.230351578037181","0.087946143597716","0.0684103593025262"
"ZCCHC10","0.768834809319892","0.566199217801753","0.676974627986257","0.287860279282117"
"CDC42SE2","0.287432041624323","0.266121103448276","0.132148965583135","0.00490549588047209"
"STARD4","0.656778946464816","0.555485769496204","0.31055419883608","0.0221529920084983"
"PGGT1B","0.394353679211729","0.102009061488673","0.00564107946293494","0.170172444133405"
"CCDC112","0.746241419138407","0.399406915629322","0.325904491814729","0.321596951011035"
"ACSL6","0.778439221261423","0.406995129493622","0.476216326558214","0.200215422305067"
"SEPTIN8","0.42624307168481","0.284074096568479","0.215930994073221","0.365265942634286"
"UQCRQ","0.738087478528241","0.486225278573703","0.551731295833015","0.516977089024682"
"CAMLG","0.298996086508102","0.348245122235157","0.304258320946984","0.89122385978641"
"PHAX","0.76624801603432","0.343215446960667","0.312526242745412","0.991746923160343"
"ZNF608","0.743612849895591","0.581578787878788","0.844699507115308","0.399423580204239"
"CEP120","0.315938091848457","0.267198374534372","0.141715739871689","0.133588141300234"
"HINT1","0.569775748402167","0.306821905805038","0.327104653913583","0.104512571110798"
"DTWD2","0.583497186442211","0.533921505989732","0.418877524113097","0.0138504864341981"
"HSPA4","0.728259725696249","0.596739461092924","0.914427877493651","0.426053573599731"
"DCP2","0.784007254623025","0.378951794436186","0.341890413664242","0.648727785003626"
"DMXL1","0.599103716208826","0.273878950735765","0.151648871555074","0.00415781373070898"
"HNRNPA0","0.640766522008872","0.423369136943264","0.522468667715753","0.921347624524553"
"AP3S1","0.638843179745758","0.407816913889424","0.383727135808661","0.036338442290766"
"C5orf24","0.322629478859133","0.161179089376054","0.0486274092979457","0.817064354839986"
"PRR16","0.372942420280176","0.202027947598253","0.0604440113746717","0.332597098172839"
"_ENSG00000185641","0.251999507851814","0.252987302752294","0.261525490087702","0.652321357150266"
"LYRM7","0.742718253404755","0.267198374534372","0.144335981326732","0.98249453000704"
"PTMAP2","0.251999507851814","0.239247058823529","0.17945926758115","0.0259069229254523"
"CHSY3","0.349538491690919","0.194100175131349","0.0569321214367916","0.979141778505868"
"SNX2","0.79057615508331","0.397339776357828","0.187313454682927","0.0457228805261666"
"VDAC1","0.698812616831658","0.610129928799411","0.889207242113682","0.332868139932192"
"CCDC192","0.383923763207104","0.144374364640884","0.030611134918012","0.0349338986723801"
"_ENSG00000230612","0.519598514631622","0.414580068207654","0.227499569922501","0.446863382596101"
"MIR3936HG","0.561223547008992","0.363430938739533","0.216801424425463","0.0013272886593841"
"LINC01184","0.773329568942345","0.528251392477749","0.742587531813839","0.0214630967064513"
"STARD4-AS1","0.311407198509589","0.184872727272727","0.0381660413126325","0.173253134214615"
"_ENSG00000248268","0.727381801872966","0.442753964912281","0.276972025224034","0.330691742322101"
"_ENSG00000250159","0.292697033669462","0.129837538461538","0.0299920158964017","0.0954234643813263"
"_ENSG00000251293","0.538706822129208","0.143380224719101","0.117628983371352","0.782907151039369"
"_ENSG00000251680","0.705131219936485","0.297486628571429","0.288621917824459","0.109075009614026"
"SLC6A7","0.774266812181553","0.601839102244389","0.894716397689327","0.433944090999453"
"RNF14","0.699798101298107","0.405771750534292","0.382047701234767","0.0714973179018651"
"MFAP3","0.747334622718021","0.612804677222899","0.957394976538998","0.243331665763207"
"CYFIP2","0.476454212804011","0.262560671798461","0.122496349998527","0.916825555764197"
"NDST1","0.681022369608585","0.603361947342275","0.997494107457525","0.0085060346903537"
"CAMK2A","0.600064544502068","0.424525714285714","0.575769942440386","0.752009818752285"
"DELE1","0.497556102232561","0.593745242620043","0.976572173693274","0.00437492957051624"
"GEMIN5","0.729727953838353","0.290256203731122","0.187876086052236","0.0664666534826543"
"PFDN1","0.7807134724049","0.389381803312206","0.797581131414997","0.322931123593838"
"APBB3","0.675685624500045","0.568917319034853","0.725023707514276","0.161462913855276"
"SPARC","0.535715649975322","0.373045333333333","0.158243182049469","0.134529402839781"
"PCDHB3","0.689245241247734","0.1183258382643","0.0577042806063642","0.22308020092213"
"CLINT1","0.721069329955712","0.399858405682715","0.3872558234577","0.0196359042348355"
"TTC1","0.785823311517168","0.548576","0.720129526553366","0.316661329727634"
"GNPDA1","0.413185607875225","0.324653401015228","0.249804584505888","0.883066496677239"
"FGF1","0.64234129721868","0.289953946587537","0.0773709049341171","0.0672200104779632"
"NR3C1","0.597349404614116","0.512260116123269","0.795623175445082","0.0265878403150929"
"TCERG1","0.647735524759051","0.320260291060291","0.249049147634799","0.0601292228919607"
"DPYSL3","0.792109086683204","0.445293165969317","0.857328172238319","0.325448178483035"
"CSNK1A1","0.649210145116553","0.186424273724984","0.439024575729301","0.0212102301953329"
"HMGXB3","0.695120331800742","0.165835238095238","0.0365634477527474","0.0101180650347742"
"CYSTM1","0.546395318030454","0.235129760923331","0.0699133818436737","0.123325268547909"
"SLC36A1","0.543452450002335","0.175011095305832","0.0496656584953357","0.00483753442900761"
"NDUFA2","0.723181453219021","0.508094103489771","0.612027881556089","0.440767515181553"
"DIAPH1","0.728259725696249","0.567271681891456","0.527515426401681","0.0350274054105374"
"NDFIP1","0.561301092525931","0.444060213548048","0.555002424185964","0.694582521914411"
"UBE2D2","0.656680776265826","0.210225529817644","0.0873620346323377","0.00213701404650238"
"DCTN4","0.78329107070665","0.474849079354734","0.518506433598049","0.0282540027842039"
"LARS1","0.692793059461211","0.50390362915523","0.992181092762701","0.00415690899651788"
"ADAM19","0.780978281871764","0.210225529817644","0.156931263355617","0.00223286536281619"
"HAVCR2","0.440046851970079","0.2249921005386","0.0905860355482363","0.019941217294442"
"YIPF5","0.582922373382493","0.363046575342466","0.234937118327478","0.994547766120789"
"ARHGAP26","0.671531767463415","0.192334457831325","0.0537938123480569","0.0374489217057532"
"RNF145","0.407906884119385","0.331466732673267","0.344423056092476","0.0144935084026646"
"GABRA6","0.731272778044249","0.53979335876784","0.560903137116496","0.0316351043383742"
"GABRB2","0.34878571012809","0.185354166666667","0.055499351122155","0.992963320942198"
"FBXO38","0.772052976104136","0.179292496589359","0.0621697396189285","0.0222831897143124"
"G3BP1","0.256730997339641","0.195176143601621","0.0821098640595518","0.503053695107252"
"ZMAT2","0.740497420496919","0.440206565478292","0.436620084781729","0.991821855994427"
"LARP1","0.539913810994138","0.267198374534372","0.16997038318667","0.231201683257549"
"CNOT8","0.750560385740957","0.411959236641221","0.448605445291446","0.275839968666328"
"GRIA1","0.465430434514703","0.301965753037581","0.333384154100568","0.832994200185246"
"PPARGC1B","0.687745136964724","0.25392198323004","0.140016997282662","0.00508533812758615"
"PCDH1","0.758460546613607","0.327248917966784","0.278842115296022","0.0672588339983194"
"SH3RF2","0.415954779306054","0.560354301369863","0.789806502928057","0.505334101706975"
"PPP2R2B","0.67518539516817","0.568360230779552","0.768668314968681","0.100126256249527"
"NRG2","0.656778946464816","0.489379327837666","0.516039169342969","0.0655650213072856"
"HTR4","0.566319908116686","0.402375382203058","0.405092706042857","0.662877658430931"
"UBLCP1","0.589503531028273","0.219804829157175","0.133044031464989","0.231094759519395"
"RPS14","0.445179296915896","0.339504065431802","0.375123180164048","0.937509636889617"
"SLU7","0.74409257280601","0.346047735849057","0.276586053544121","0.422261017954791"
"RELL2","0.257741131341382","0.133498231292517","0.00428909948216365","0.00152724208286838"
"ADRA1B","0.578236274794304","0.501925057541814","0.46831289458459","0.143136951601999"
"PWWP2A","0.390521812497656","0.511809029950827","0.668319940620787","0.0426557186554791"
"HARS1","0.793099864511535","0.43752773826458","0.3495103628702","0.043383930724256"
"DNAJC18","0.726434365599865","0.426910716248397","0.381896722519989","0.181751263108042"
"SGCD","0.541702548334899","0.470592036854229","0.602838826813586","0.16696339025447"
"CXXC5","0.513713364243078","0.243874661508704","0.321757486040071","0.486056508216817"
"HDAC3","0.582922373382493","0.342665007180469","0.271237834788177","0.011319772306747"
"SYNPO","0.479589771597819","0.30202832157969","0.275364828258433","0.203588418163851"
"ABLIM3","0.392917717671271","0.294754450867052","0.231100164640706","0.0127721944589742"
"PLAC8L1","0.59378227582687","0.258662844858474","0.334585568348283","0.199494009696881"
"JAKMIP2","0.544007186731772","0.383102085070892","0.368998432186444","0.04610303846753"
"ATOX1","0.688267001485437","0.413858823529412","0.608284901685934","0.785924606245128"
"TAF7","0.738770187480305","0.411150162430728","0.527848506845288","0.444777484972735"
"IGIP","0.329355287677712","0.196612356979405","0.0687591231691219","0.160230427473048"
"KCTD16","0.256730997339641","0.136526854219949","0.0287858199586569","0.0933118941276928"
"PURA","0.425768182178309","0.202027947598253","0.0901890931120659","0.702628211975129"
"PRELID2","0.416020537788382","0.186926207340631","0.0462810907637772","0.492967465648243"
"ANXA6","0.736048697520704","0.541204621020006","0.286932782263252","0.601715909938106"
"SRA1","0.367106588185437","0.108675184275184","0.0110175019163355","0.00197318866193024"
"ARHGAP26-AS1","0.756924029108293","0.273653247588424","0.153338691011125","0.0670814805989197"
"SPRY4-AS1","0.411459136581928","0.164","0.030181795180641","0.0059557812845413"
"_ENSG00000247199","0.57672121922218","0.245340482573727","0.224684057500245","0.0388984271758422"
"_ENSG00000249429","0.788059322740623","0.124216404886562","0.0198905387331333","0.000613289145920782"
"LINC01470","0.633326347023542","0.382602635431918","0.608116859298706","0.0820087620730919"
"_ENSG00000249881","0.772052976104136","0.179740871934605","0.0328517422427648","0.0423188450381271"
"_ENSG00000251556","0.717395037548641","0.30899222614841","0.279518973066439","0.720068617601869"
"_ENSG00000254373","0.239357339606918","0.192110036275695","0.119282099909738","0.680009528345542"
"_ENSG00000279983","0.733130178204405","0.612558488726386","0.942702327775098","0.114036484729414"
"JAKMIP2-AS1","0.617495414678095","0.382577386934673","0.173216917132351","0.327129035898007"
"GABRA1","0.512053027867103","0.333102580486606","0.261261516421841","0.739892148053345"
"MAT2B","0.462607550491878","0.27259173126615","0.234491593561728","0.324281215692677"
"TSPAN17","0.687745136964724","0.362434913602127","0.157452974350672","0.0448115022576872"
"MAPK9","0.496420410471749","0.214850902184236","0.277436197863218","0.0945925945616075"
"COL23A1","0.633310669803975","0.185354166666667","0.0913162665969576","0.741223187992186"
"STK10","0.589066883185585","0.14611711517761","0.0330372289838242","0.00599689201003075"
"FBXW11","0.408895112362501","0.591229213483146","0.889625215099258","0.00634155263531808"
"SNCB","0.597349404614116","0.472632329842932","0.326264792687271","0.033217671170983"
"ADAMTS2","0.580562861373421","0.584986531724406","0.764205728166179","0.955154099320758"
"UIMC1","0.764429890822421","0.410147634552768","0.131985000525279","0.00713594025354781"
"EXOC2","0.659851235913214","0.51934373993264","0.384204735332554","0.00416806728660178"
"GMDS","0.638293671771904","0.470592036854229","0.59334368337126","0.0229156927720351"
"PRPF4B","0.685601836010407","0.573510285335103","0.897357878121883","0.0697973988466703"
"FAF2","0.531971428340458","0.20596717948718","0.0802784719084536","0.0140193269105079"
"CLK4","0.721540180267424","0.306821905805038","0.308987390419604","0.276522562421835"
"RNF130","0.564215787101923","0.567271681891456","0.86047881415745","0.138953013838267"
"CNOT6","0.632866297992783","0.0939696682464455","0.00134456234974265","0.0370515390355252"
"GABRG2","0.199296056112849","0.118626666666667","0.0108894051086962","0.457818548309854"
"RARS1","0.638843179745758","0.59543499684144","0.431784319489908","0.120917346637352"
"WWC1","0.660583985738018","0.39402279959718","0.399436577005333","0.675249904040586"
"ERGIC1","0.69858716733474","0.21983614019117","0.0577287854022165","0.00271277739388438"
"ATP6V0E1","0.78331969742761","0.232301013513514","0.0918132759171158","0.0119290474083893"
"CPEB4","0.268264851364826","0.230695205479452","0.152101062631456","0.587220221440963"
"HRH2","0.226425679850863","0.151106423777565","0.0346050506936529","0.114657686934534"
"DBN1","0.697591020908013","0.517589301983835","0.304079722986234","0.00561703967435573"
"ZNF346","0.565581425181688","0.302840123630233","0.0716142384530118","0.0475020311213845"
"UNC5A","0.251466102110679","0.131270185449358","0.0138004766116188","0.0972426195837891"
"PANK3","0.556442164711157","0.277684144818976","0.194030960553819","0.0233523285317158"
"KIAA1191","0.382378272069875","0.206375051124744","0.0953133448532162","0.8476062564602"
"WRNIP1","0.47279216364893","0.227723200715244","0.0786188408395448","0.963135808458991"
"NQO2","0.659335010232157","0.148551476793249","0.0274005518723205","0.00408724573615597"
"CANX","0.398754018611595","0.236408045052293","0.112939440969113","0.903938836035015"
"PRR7","0.501667923547817","0.365308022797019","0.0792868151680797","0.0584194990312401"
"GFPT2","0.39094577522076","0.200193103448276","0.0859178128933363","0.086807880828634"
"DOCK2","0.745930167575591","0.345514563106796","0.109928070409564","0.8973131931253"
"SLC22A23","0.72668956653205","0.43365145945946","0.367791818031881","0.0424934532601892"
"TUBB2A","0.47220803485356","0.599024226481273","0.11017961339495","0.807483450731082"
"RIPK1","0.645824902726292","0.0940651982378855","0.00321426947458298","0.00381160105565169"
"NHP2","0.546870449272904","0.368559599913025","0.475913779252689","0.813310908760598"
"RMND5B","0.48620867892346","0.131619914651494","0.0195612624596897","0.00961375745102539"
"CPLX2","0.729911706382799","0.474473486702562","0.720086856143959","0.434944152787819"
"TENM2","0.416560867203547","0.320553191489362","0.236271537489587","0.763702121656194"
"FAM193B","0.763649749214444","0.190372834890966","0.0769935671327812","0.00322501416509532"
"RNF44","0.505901184557471","0.335546478186693","0.576310281679892","0.0564230025689653"
"RASGEF1C","0.569775748402167","0.164482352941177","0.0321444567581392","0.00314994246791546"
"MRNIP","0.60526933057015","0.276259009151152","0.145853537078635","0.029103524124972"
"SQSTM1","0.790880493753089","0.150637037037037","0.0802807965298213","0.0320292317650865"
"MAML1","0.565581425181688","0.133498231292517","0.0306427747345288","0.0404891113416324"
"CREBRF","0.256249959209507","0.123978245614035","0.0158700918216383","0.0549600835616023"
"SFXN1","0.446565746585711","0.287951435406699","0.192544456521134","0.119222539602554"
"NSD1","0.736937422343169","0.236683012820513","0.127007629188089","0.0258772846386041"
"UBTD2","0.699159972958323","0.452972932330827","0.626474644325115","0.0297650813605794"
"HNRNPH1","0.249408998149697","0.478668524218371","0.270919026203505","0.128355384838455"
"ZNF354A","0.796136745683574","0.234289598010775","0.0813181167236654","0.0223229458527736"
"FAM153A","0.251466102110679","0.107445360824742","0.00600884204229746","0.00660131564934571"
"SIMC1","0.49258995386704","0.405573084402956","0.52033618538748","0.196588128043322"
"_ENSG00000170089","0.555343567105957","0.607951231527094","0.902264271146395","0.0869533961729144"
"NSG2","0.788199726664592","0.47476075619296","0.568568013921683","0.811358749108702"
"NUDCD2","0.654738057557838","0.349022511627907","0.443888548135689","0.0270641436335176"
"SH3PXD2B","0.699099744197009","0.188007165706974","0.0594705958167069","0.0546009241276754"
"PHYKPL","0.465430434514703","0.140594567901235","0.0158167779457909","0.0028032922043527"
"ARL10","0.614118027538723","0.60129236917697","0.97930751610332","0.0113425407811161"
"CLTB","0.548815553336122","0.431269168026101","0.0625610401030417","0.140961027975381"
"RUFY1","0.544007186731772","0.184017965653897","0.023915332948946","0.0519648594095349"
"NPM1","0.695452953842674","0.390663085063085","0.408529875174937","0.281006869441503"
"KCNIP1","0.318205893120029","0.156875174825175","0.0136055470336754","0.0079875900255558"
"FAM153B","0.316228036515649","0.102009061488673","0.00339576811081689","0.032443384902865"
"SLIT3","0.747055295795247","0.559358508158508","0.958960937714109","0.84352406540108"
"TMED9","0.511026777808306","0.471817865923619","0.584891660366593","0.237251727231397"
"TBC1D9B","0.457005012349513","0.173419241982507","0.0533882553166765","0.0024333056338905"
"RACK1","0.758460546613607","0.445635660804458","0.739753058700119","0.852007671998683"
"FAM153CP","0.600064544502068","0.194744051073709","0.035715611066633","0.141775815704444"
"RANBP17","0.394353679211729","0.434151654676259","0.53390516214603","0.0290343937668483"
"INSYN2B","0.672660909080148","0.447518506998445","0.891645058996919","0.398086608960566"
"NEURL1B","0.564215787101923","0.611302355250245","0.677410770390791","0.052616154673357"
"_ENSG00000218227","0.478320099930713","0.351924351618086","0.414025019869181","0.832204355382028"
"_ENSG00000241956","0.679218727158035","0.595115336957896","0.668056355869167","0.694698756873231"
"_ENSG00000244945","0.743425993971457","0.42770600913242","0.49386680374743","0.318890437578346"
"_ENSG00000246596","0.359974989708947","0.337451117589893","0.296588708907632","0.543326142960792"
"_ENSG00000250101","0.248700392296806","0.177430545957153","0.0457452078769651","0.269513613396365"
"GMDS-DT","0.435834457153749","0.447518506998445","0.743368534464425","0.122176058703927"
"_ENSG00000253693","0.586340555475627","0.604328098250837","0.814349287606409","0.117627669441395"
"_ENSG00000253925","0.726434365599865","0.305798177299089","0.149884059758308","0.313032792477163"
"LINC01202","0.205610689319409","0.471440657894737","0.449335533019428","0.322656806644585"
"MYLIP","0.511026777808306","0.405971483920961","0.190097563537327","0.108747919257498"
"JARID2","0.714318575143201","0.454606099846652","0.485675920536346","0.0187217037751967"
"RANBP9","0.256730997339641","0.159420962199313","0.0361850024791621","0.0570955689463371"
"DTNBP1","0.699159972958323","0.495523076923077","0.608807028663923","0.0558823594550793"
"MCUR1","0.690490361778726","0.609130186823992","0.984574864716401","0.0410896249101707"
"CARMIL1","0.78460467935011","0.499673790010824","0.525729219022334","0.84340459370939"
"HIVEP1","0.769657479991944","0.228297838553154","0.120205989171701","0.00704834164942968"
"ZNF184","0.194228924587451","0.122461313868613","0.0141176640263033","0.492866120048273"
"TDP2","0.747334622718021","0.230695205479452","0.100361617995325","0.897363390424547"
"MAK","0.69413047454851","0.241698360655738","0.107127529353313","0.575766223330212"
"NEDD9","0.623956838681968","0.132534620689655","0.0274796320476051","0.0415032397936867"
"RIPOR2","0.789119944971631","0.522044340723454","0.543405871095905","0.195623298786617"
"PHACTR1","0.727256371544675","0.392138383633786","0.384139222528003","0.929438780792619"
"CAP2","0.519644343036566","0.348059377195036","0.385247937108631","0.0420689396839886"
"E2F3","0.670464222615819","0.357931838565022","0.361907345393371","0.267298559360601"
"GPLD1","0.554511449892135","0.274116533418612","0.194683234577946","0.0203509484717342"
"ALDH5A1","0.642725722553731","0.297486628571429","0.225359298649203","0.260661411292466"
"C6orf62","0.493199626915103","0.284296539162113","0.200524362131214","0.27228719863065"
"SIRT5","0.782581333812627","0.30202832157969","0.26338734543788","0.0183290443390473"
"MRS2","0.427725225682966","0.214420610687023","0.142412396515638","0.00776935499675935"
"SOX4","0.728756165456538","0.402616144200627","0.562479681414562","0.605121744077722"
"SSR1","0.717920627939464","0.201505140961857","0.0626993943230978","0.0409346667702768"
"NRN1","0.311941034060896","0.262732587412587","0.146395416133441","0.48178811618428"
"SLC35B3","0.796136745683574","0.524676459510358","0.778545748061984","0.190485154637009"
"ATXN1","0.712915179595662","0.296200805987335","0.171821924964515","0.0555297161438869"
"NUP153","0.794606527770876","0.509923067705213","0.604743290675429","0.0368538106518301"
"KIF13A","0.346267989839572","0.355580805794477","0.255563709823308","0.0308231396229929"
"KIAA0319","0.768225474428772","0.57479501986755","0.830782963251607","0.128611376558652"
"PGBD1","0.656292548031861","0.1183258382643","0.0123565075151741","0.00859011489569537"
"TPMT","0.646129126142602","0.51934373993264","0.721381641888702","0.364397137275812"
"FAM8A1","0.70310322326318","0.337451117589893","0.371227568621037","0.936040272502729"
"FARS2","0.633326347023542","0.567048377978194","0.868512785507698","0.00518679482252485"
"GFOD1","0.617495414678095","0.51934373993264","0.694196217611061","0.0285902482949578"
"CDKAL1","0.705459734353979","0.524070369293399","0.605783013111804","0.159302633642916"
"DCDC2","0.720266077528568","0.526920547156228","0.86804923840698","0.993321847047968"
"NRSN1","0.706483265425922","0.357581136312598","0.288511238399127","0.464392434315257"
"CDYL","0.646352759933399","0.55237582478514","0.917004481370152","0.165712160351742"
"SYCP2L","0.443919213296329","0.263246894626657","0.215485153577051","0.0377280371530474"
"KDM1B","0.706483265425922","0.307178585086042","0.234726340154439","0.0323746393941381"
"CMAHP","0.706483265425922","0.36181999111506","0.226027069440299","0.00406079076207097"
"OFCC1","0.597349404614116","0.180366689234936","0.181885376927003","0.121181387851359"
"ZNF204P","0.656680776265826","0.387819286007386","0.35247623473915","0.879197110694632"
"TMEM170B","0.349133606034247","0.110880742459397","0.00878644751067939","0.942106345423539"
"LYRM4","0.410371188360807","0.119905660377359","0.0341411069060443","0.00274773219829495"
"LY86-AS1","0.268264851364826","0.235158411788784","0.090639916348626","0.276151901379331"
"SMIM13","0.413185607875225","0.212465671641791","0.129442520823851","0.959443031290749"
"NOL7","0.626672611432025","0.303956477846326","0.314132649086432","0.0363550721720947"
"ZSCAN31","0.541893440800483","0.339178404434804","0.500947088668036","0.0266636159267758"
"GUSBP2","0.747146174156808","0.584600468384075","0.749001040354345","0.0309349932320554"
"_ENSG00000272162","0.251999507851814","0.126688673139159","0.0176739984605409","0.00438111033415573"
"CASC15","0.510808906628892","0.260764060841882","0.152279018912618","0.0904122874049654"
"TAF11","0.655336006892011","0.350434533702678","0.218513006741672","0.0522284230838311"
"ANKS1A","0.565465350511039","0.102009061488673","0.00581063306818751","0.00417818254570761"
"ZNF76","0.371522531933618","0.167205337519623","0.0394398501604661","0.00609963643948844"
"UHRF1BP1","0.732923998180058","0.291027561837456","0.200704801218761","0.018429087789347"
"SRPK1","0.793737576952544","0.404336875","0.347895487568237","0.0208608360103132"
"BRPF3","0.743612849895591","0.356808113590264","0.256090332130449","0.588770265475482"
"PPARD","0.402119494256574","0.110470093457944","0.00996527333711036","0.000231708523282116"
"SLC26A8","0.659595936344167","0.234904290429043","0.0977997213949015","0.0629082423002416"
"MAPK14","0.730135074317135","0.404377508785631","0.394632586531252","0.0375747458573199"
"KCTD20","0.646457508224442","0.110470093457944","0.0137856363925496","0.0315917225544238"
"STK38","0.587284871583575","0.500322690112602","0.614465462434096","0.00513697670303418"
"SRSF3","0.532861390102214","0.315818133756278","0.249280795435798","0.718343263879514"
"PHF1_ENSG00000112511","0.616618867389757","0.511359785042544","0.861184154037879","0.0261813609196774"
"CUTA_ENSG00000112514","0.37508042863656","0.2318789428815","0.172308650548688","0.269926378085231"
"PACSIN1","0.699143636433273","0.395184445780718","0.213117378586919","0.00836312456823515"
"SNRPC","0.706483265425922","0.612462834126694","0.9435931788525","0.607663135263484"
"UQCC2","0.786541052554095","0.502727800703041","0.590009715653416","0.0803265731609802"
"FLOT1_ENSG00000137312","0.728259725696249","0.447237112688247","0.326291522294173","0.582289139208888"
"SMIM29","0.241771862373079","0.331980425111221","0.123409828038761","0.150284545727733"
"TUBB_ENSG00000196230","0.746788219200117","0.494024882186617","0.901354987180884","0.426742152256193"
"ILRUN","0.644731620417382","0.233203186582809","0.121175055693191","0.0260432210037717"
"SYNGAP1_ENSG00000197283","0.504917855588352","0.408596808306095","0.556899519428797","0.105766957065852"
"LHFPL5","0.467116414137867","0.495033615023474","0.777370305783674","0.324279106011541"
"RPL10A","0.610182649758929","0.545207561966111","0.566578145533616","0.464765569115015"
"PFDN6_ENSG00000204220","0.732576902634994","0.565896392379408","0.830466571237976","0.784300215789674"
