gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
SLC41A3	0.1186	0.1688	0.0958	0.1308
PLXNA1	0.3268	0.2418	0.0947	0.0528
ATP6V1A	0.3564	0.4598	0.3716	0.4698
SEC22A	0.6482	0.4984	0.6166	0.4902
NAA50	0.1136	0.115	0.0349	0.0418
SLC49A4	0.8246	0.845	0.8134	0.8208
SENP7	0.887	0.8818	0.888	0.8794
COX17	0.4324	0.5142	0.3948	0.4928
NXPE3	0.4246	0.341	0.3678	0.3024
TAGLN3	0.9782	0.913	0.975	0.8938
RABL3	0.1048	0.1302	0.1352	0.156
IGSF11	0.939	0.8996	0.931	0.8808
OSBPL11	0.8728	0.9528	0.8618	0.9524
STXBP5L	0.7438	0.7824	0.7076	0.7616
QTRT2	0.2818	0.2916	0.282	0.2978
TOMM70	0.0678	0.0644	0.0218	0.0263
CHCHD6	0.0097	0.0123	7e-04	0.0027
KALRN	0.4908	0.5794	0.3762	0.4744
POGLUT1	0.5788	0.7008	0.6012	0.713
LRRC58	0.5846	0.4622	0.4506	0.275
CIP2A	0.5884	0.3806	0.5244	0.3012
NEPRO	0.5552	0.7524	0.5272	0.6814
SPICE1	0.8422	0.6518	0.7828	0.5206
CCDC191	0.64	0.5912	0.5814	0.5266
ZNF148	0.4194	0.3604	0.3546	0.2818
FILIP1L	0.3392	0.2622	0.1672	0.0725
ALCAM	0.8078	0.8786	0.797	0.8798
GAP43	0.8604	0.8956	0.8582	0.8858
ADCY5	0.4684	0.9552	0.4568	0.9472
IQCB1	0.6144	0.7894	0.4062	0.637
GOLGB1	0.1766	0.1414	0.1894	0.1348
TRMT10C	0.4014	0.4506	0.3376	0.3608
CCDC14	0.9266	0.9628	0.9084	0.958
USF3	0.013	0.0292	0.0104	0.0238
NECTIN3	0.8858	0.8866	0.7704	0.7524
GRAMD1C	0.7138	0.6974	0.5356	0.547
ZBTB20	0.8464	0.9068	0.7848	0.8374
CEP97	0.076	0.0531	0.1058	0.0747
CMSS1	0.6794	0.4476	0.6408	0.3844
ZDHHC23	0.7776	0.71	0.7804	0.704
LSAMP	0.2346	0.3236	0.199	0.3046
CD47	0.4128	0.487	0.252	0.3414
TXNRD3	0.941	0.9786	0.8978	0.9638
DZIP3	0.1002	0.1292	0.0552	0.0917
HACD2	0.2608	0.2296	0.1188	0.1286
CFAP44	0.9638	0.9062	0.9636	0.8742
SLC12A8	0.7978	0.7408	0.717	0.6442
_ENSG00000239268	0.7634	0.7744	0.7572	0.7762
LSAMP-AS1	0.997	0.9214	0.9986	0.9086
ENPP7P4	0.33	0.2766	0.2776	0.2174
LINC02614	0.681	0.6262	0.6356	0.5704
LINC00903	0.8684	0.9578	0.782	0.9206
_ENSG00000242029	0.2312	0.1292	0.0967	0.0547
NECTIN3-AS1	0.2794	0.2918	0.2838	0.3016
_ENSG00000242299	0.8338	0.9074	0.8318	0.8916
LINC00882	0.5174	0.5796	0.3466	0.4458
_ENSG00000243276	0.5786	0.7858	0.2438	0.5778
DUBR	0.177	0.148	0.0877	0.0448
_ENSG00000272840	0.4364	0.419	0.4486	0.4222
PLXND1	0.9088	0.887	0.8838	0.827
ATP2C1	0.3074	0.336	0.2966	0.3242
WWTR1	0.4116	0.2592	0.1372	0.0833
PIK3CB	0.5872	0.805	0.4166	0.6906
ATP1B3	0.1198	0.2678	0.0851	0.1912
HLTF	0.7252	0.8898	0.7226	0.8996
PPP2R3A	0.855	0.8822	0.798	0.8398
MGLL	0.9726	0.9418	0.9646	0.9258
RAB7A	0.281	0.3708	0.244	0.3592
UBA5	0.4762	0.4716	0.3876	0.403
RNF13	0.7614	0.538	0.727	0.4586
TF	0.1278	0.1676	0.0584	0.0916
PCCB	0.6434	0.5516	0.5588	0.4146
ARMC8	0.6598	0.8304	0.5776	0.7828
CEP70	0.7738	0.7782	0.7522	0.744
SLC25A36	0.7804	0.5916	0.5864	0.3376
RNF7	0.4846	0.9114	0.4668	0.8992
TFDP2	0.6714	0.8178	0.4956	0.7004
XRN1	0.3126	0.3492	0.319	0.3416
ABTB1	0.3412	0.305	0.2526	0.2406
PODXL2	0.7506	0.7182	0.5488	0.5378
NEK11	0.544	0.4676	0.3342	0.269
MRPL3	0.52	0.5	0.4528	0.3946
COMMD2	0.515	0.7298	0.3512	0.6366
STAG1	0.288	0.417	0.1968	0.3082
SERP1	0.831	0.7256	0.7186	0.5224
PLS1	0.7896	0.7076	0.757	0.69
MBD4	0.0726	0.1036	0.0855	0.1196
EEFSEC	0.0449	0.054	0.0107	0.0127
DNAJC13	0.4782	0.576	0.3062	0.4216
SRPRB	0.826	0.985	0.833	0.9822
TMEM108	0.8478	0.9662	0.8284	0.9552
MED12L	0.2652	0.2114	0.27	0.2208
EIF2A	0.9406	0.7318	0.8862	0.6004
TRPC1	0.3668	0.4182	0.3436	0.3848
IGSF10	0.395	0.3606	0.192	0.1472
MBNL1	0.0595	0.0313	0.0535	0.0297
RAB6B	0.1742	0.2296	0.1388	0.2012
EPHB1	0.733	0.6392	0.5726	0.4606
PXYLP1	0.4336	0.832	0.3554	0.8076
RASA2	0.252	0.4316	0.244	0.4036
NCK1	0.5996	0.3852	0.506	0.2976
MRAS	0.503	0.4794	0.525	0.5234
CLSTN2	0.7202	0.918	0.66	0.903
U2SURP	0.7726	0.714	0.745	0.6894
TOPBP1	0.0967	0.133	0.0516	0.0795
RYK	0.1356	0.115	0.0853	0.0614
RPN1	0.4076	0.3878	0.4352	0.4222
IFT122	0.9736	0.9634	0.9736	0.9654
SLC35G2	0.856	0.516	0.8658	0.5452
CNBP	0.293	0.3182	0.2632	0.2344
TMCC1	0.7756	0.9302	0.794	0.9382
MSL2	0.936	0.6152	0.9224	0.633
P2RY14	0.8624	0.988	0.8514	0.9792
DHX36_ENSG00000174953	0.1248	0.1284	0.076	0.0705
ATR	0.0616	0.0636	0.0479	0.0485
GK5	0.2232	0.3114	0.2194	0.3192
MRPS22	0.3522	0.324	0.1836	0.1856
RUVBL1	0.927	0.8308	0.9086	0.7946
ZBTB38	0.716	0.47	0.6274	0.3222
ACAD9	0.965	0.9424	0.9648	0.9334
NME9	0.8022	0.5792	0.7368	0.442
DIPK2A	0.335	0.1708	0.3696	0.1984
SIAH2	0.6564	0.5434	0.6752	0.5738
COPG1	0.2694	0.269	0.3022	0.2772
SLC9A9	0.9784	0.8206	0.971	0.7662
CEP63	0.4918	0.3202	0.4968	0.2728
HMCES	0.0569	0.0794	0.035	0.0468
COPB2	0.901	0.7888	0.8548	0.736
CPNE4	0.7964	0.8698	0.7826	0.862
TSC22D2	0.3566	0.3014	0.3092	0.2586
PIK3R4	0.0423	0.0647	0.0676	0.08
SELENOT	0.1562	0.2022	0.0967	0.1542
ANKUB1	0.7564	0.5728	0.611	0.3238
INHCAP	0.5012	0.2964	0.3896	0.2098
_ENSG00000248932	0.8892	0.9686	0.828	0.9602
_ENSG00000249417	0.117	0.1366	0.0079	0.0273
_ENSG00000250608	0.06	0.0758	0.0843	0.1128
RPL32P3	0.9702	0.7652	0.9526	0.6688
SEC62	0.509	0.3622	0.4608	0.3052
SLC7A14	0.483	0.5914	0.4496	0.5666
CLDN11	0.2714	0.1992	0.1278	0.0705
DCUN1D1	0.054	0.0504	0.0464	0.0408
MCF2L2	0.202	0.2042	0.1596	0.1736
USP13	0.554	0.7466	0.5466	0.7516
ATP11B	0.3106	0.2848	0.2576	0.2602
DGKG	0.7336	0.7398	0.6058	0.6152
MAP3K13	0.348	0.375	0.3674	0.3784
FNDC3B	0.9714	0.9948	0.965	0.9936
MCCC1	0.6574	0.4762	0.4028	0.2642
DNAJB11	0.8042	0.6898	0.7862	0.6806
PDCD10	0.5488	0.5998	0.3854	0.4464
FXR1	0.0915	0.212	0.123	0.238
GNB4	0.8558	0.9638	0.735	0.9422
PEX5L	0.5886	0.8756	0.5064	0.8494
ABCC5	0.253	0.261	0.2608	0.2926
KLHL24	0.4152	0.3042	0.447	0.3122
PLCH1	0.1788	0.4616	0.1026	0.3166
RARRES1	0.7444	0.8568	0.6874	0.8132
MFSD1	0.2958	0.2508	0.2008	0.1512
PIK3CA	0.0173	0.0116	0.0263	0.0177
NDUFB5	0.359	0.3404	0.3078	0.2528
TRA2B	0.1546	0.123	0.0649	0.0459
SKIL	0.8338	0.9712	0.755	0.9528
NCEH1	0.0509	0.0553	0.0594	0.0738
EIF2B5	0.6444	0.5986	0.4644	0.4512
TNIK	0.8114	0.8898	0.817	0.8916
VPS8	0.1648	0.0785	0.13	0.0721
SERPINI1	0.2342	0.3432	0.1932	0.2958
PRKCI	0.0725	0.0812	0.0597	0.0865
PPM1L	0.1942	0.1264	0.1526	0.0838
GMPS	0.4368	0.3626	0.358	0.3068
CCNL1	0.156	0.2234	0.0742	0.1228
TTC14	0.4166	0.4886	0.3504	0.4
YEATS2	0.2784	0.242	0.248	0.223
SENP2	0.5514	0.4668	0.3586	0.2606
GFM1	0.0813	0.0715	0.0758	0.0572
ZBBX	0.0974	0.1044	0.0818	0.1008
NMD3	0.6234	0.798	0.4826	0.707
B3GALNT1	0.7194	0.6668	0.6646	0.6024
KCNAB1	0.291	0.407	0.3166	0.4344
SLC33A1	0.4268	0.4766	0.4672	0.4982
NLGN1	0.3422	0.2442	0.2288	0.1362
MFN1	0.8664	0.6778	0.8414	0.6242
ZMAT3	0.1798	0.1686	0.0672	0.0894
PHC3	0.3682	0.3562	0.2414	0.2238
GOLIM4	0.4008	0.5626	0.3168	0.5116
RSRC1	0.7888	0.7586	0.8036	0.7594
C3orf33	0.9482	0.717	0.941	0.6816
PARL	0.2252	0.5046	0.1928	0.4554
MAGEF1	0.347	0.4714	0.348	0.4916
TBL1XR1	0.2236	0.1758	0.0885	0.055
NAALADL2	0.6982	0.715	0.5028	0.5864
MLF1	0.0708	0.0738	0.0664	0.0647
KPNA4	0.1636	0.1504	0.086	0.0736
C3orf70	0.0712	0.1506	0.0417	0.0781
KCNMB2	0.2482	0.1866	0.1892	0.0834
DNAJC19	0.982	0.9174	0.966	0.9034
EGFEM1P	0.5136	0.6848	0.3832	0.6258
_ENSG00000223930	0.5554	0.5768	0.4448	0.51
KCNMB2-AS1	0.8606	0.7302	0.8012	0.6036
SOX2-OT	0.9812	0.9096	0.9748	0.8676
_ENSG00000243176	0.7256	0.8476	0.7304	0.851
IL12A-AS1	0.473	0.464	0.4118	0.4024
LINC01322	0.5388	0.3226	0.3728	0.1624
ETV5	0.7958	0.7204	0.814	0.7244
MAN2B2	0.46	0.353	0.4682	0.3564
TNK2	0.3584	0.2664	0.159	0.1084
RNF4	0.2616	0.151	0.19	0.0993
TFRC	0.1414	0.157	0.1066	0.119
CRMP1	0.7324	0.7786	0.6096	0.7012
ST6GAL1	0.5352	0.6114	0.5506	0.6362
PPP2R2C	0.4712	0.4918	0.4814	0.4862
DLG1	0.8152	0.8148	0.8084	0.814
ADD1	0.2732	0.3482	0.2874	0.3704
MAEA	0.916	0.7878	0.9204	0.776
P3H2	0.5714	0.4304	0.5812	0.4678
NSD2	0.1206	0.2236	0.0906	0.165
MFSD10	0.055	0.0458	0.018	0.0111
FGF12	0.074	0.0588	0.1156	0.0856
ACAP2	0.4026	0.3052	0.3	0.2008
IQCG	0.741	0.896	0.655	0.8546
NCBP2	0.6824	0.8394	0.635	0.8334
PIGZ	0.909	0.7928	0.8914	0.7746
SENP5	0.0596	0.0471	0.0581	0.0513
FYTTD1	0.5724	0.637	0.4328	0.5216
FAM193A	0.0469	0.1164	0.0545	0.1266
GRK4	0.305	0.2478	0.2952	0.2374
PLAAT1	0.7258	0.8344	0.7232	0.8504
TMEM175	0.0435	0.0254	0.0285	0.0182
POLN	0.1312	0.116	0.137	0.1106
ZNF141	0.0728	0.1392	0.0973	0.1728
TBC1D14	0.8706	0.785	0.8588	0.7492
ATP13A3	0.786	0.9874	0.7632	0.9876
LPP	0.865	0.772	0.8346	0.7132
RUBCN	0.3622	0.4294	0.1734	0.189
JAKMIP1	0.4538	0.5522	0.516	0.583
EIF4A2	0.194	0.2028	0.2226	0.225
SPON2	0.3866	0.2314	0.3456	0.1692
CTBP1	0.3366	0.6946	0.214	0.6388
ZFYVE28	0.8766	0.6606	0.8788	0.6804
RGS12	0.0061	0.004	0.0036	0.0027
PCYT1A	0.5054	0.352	0.4692	0.3054
BDH1_ENSG00000161267	0.0671	0.236	0.0215	0.1132
SLBP	0.7588	0.6724	0.7062	0.5998
LRPAP1	0.0674	0.0349	0.0864	0.0444
UBXN7	0.1032	0.0935	0.0694	0.0723
RNF168	0.0496	0.127	0.0326	0.0676
PIGX	0.2168	0.5494	0.0777	0.4108
ABLIM2	0.1682	0.1402	0.138	0.1138
STX18	0.2128	0.2138	0.2272	0.222
NSG1	0.3394	0.3328	0.3544	0.3278
LETM1	0.5064	0.7174	0.4326	0.6722
CPLX1	0.8572	0.9256	0.7802	0.891
ATP5ME	0.5032	0.4228	0.4268	0.4034
KIAA0232	0.9634	0.8728	0.9688	0.8918
XXYLT1	0.0501	0.0388	0.0602	0.0429
FBXO45	0.28	0.2994	0.1898	0.2182
PIGG	0.0114	0.0115	0.0109	0.0138
GAK	0.0117	0.0066	2e-04	2e-04
MRFAP1L1	0.3154	0.2812	0.2756	0.241
MRFAP1	0.8158	0.8718	0.8346	0.8908
PAK2	0.0863	0.067	0.0623	0.0565
MB21D2	0.6264	0.5534	0.5346	0.458
C4orf50	0.4642	0.4064	0.4774	0.396
RPL35A	0.2552	0.4234	0.1724	0.3352
ZNF721	0.2306	0.2066	0.175	0.131
PPP1R2	0.6882	0.7932	0.645	0.762
SORCS2	0.1362	0.314	0.1096	0.2408
NELFA	0.1956	0.2992	0.2164	0.3028
PCGF3	0.628	0.6184	0.601	0.6186
LMLN	0.5716	0.5	0.247	0.1982
NAT8L	0.8792	0.7666	0.8186	0.651
LRCH3	0.0623	0.071	0.0208	0.0236
TPRG1	0.6904	0.954	0.6364	0.9564
IL1RAP	0.6976	0.7378	0.5598	0.6588
AFAP1	0.232	0.1534	0.1844	0.1094
HTT	0.6554	0.7326	0.652	0.715
ZNF876P	0.4762	0.6408	0.3518	0.549
OPA1	0.265	0.416	0.2352	0.3742
_ENSG00000214135	0.341	0.2646	0.2744	0.1614
TMED11P	0.4668	0.518	0.3492	0.3708
RPS20P14	0.1158	0.2276	0.0678	0.1412
_ENSG00000223812	0.3168	0.3898	0.1842	0.2392
LINC00884	0.8396	0.6974	0.8024	0.586
MUC20-OT1_ENSG00000242086	0.9764	0.8554	0.9778	0.857
C4orf48	0.8458	0.925	0.7904	0.906
STX18-AS1	0.1508	0.1266	0.0676	0.0527
_ENSG00000249592	0.5956	0.61	0.5882	0.6062
ENPP7P10	0.3834	0.2434	0.3304	0.2308
ZNF718	0.7904	0.57	0.7308	0.4764
_ENSG00000251148	0.8032	0.9126	0.7824	0.8924
_ENSG00000251652	0.7664	1	0.7538	1
_ENSG00000281016	0.3628	0.3528	0.2324	0.2306
SLC30A9	0.059	0.0641	0.034	0.033
RFC1	0.9714	0.8818	0.951	0.8518
BOD1L1	0.6948	0.7228	0.6974	0.7318
ARAP2	0.4166	0.5312	0.3326	0.464
FAM184B	0.865	0.9776	0.8636	0.98
CC2D2A	0.901	0.6636	0.8662	0.6214
ANAPC4	0.0499	0.031	0.0196	0.0123
LIMCH1	0.2378	0.2718	0.2598	0.2896
TBC1D1	0.3644	0.4036	0.3706	0.3818
TXK	0.1554	0.2928	0.1326	0.2576
FRYL	0.9198	0.919	0.9092	0.8938
UBE2K	0.9836	1	0.98	1
SEL1L3	0.0298	0.0488	0.0345	0.0514
TMEM33	0.1274	0.156	0.067	0.082
GABRA4	0.2542	0.217	0.1608	0.1202
SLAIN2	0.7736	0.7432	0.6684	0.6228
OCIAD1	0.9208	0.9552	0.901	0.9376
DHX15	0.5122	0.5456	0.5518	0.588
TBC1D19	0.9932	0.993	0.9818	0.9892
STIM2	0.2608	0.3394	0.2662	0.3634
PPARGC1A	0.4198	0.5076	0.1866	0.2622
FBXL5	0.6384	0.6954	0.5586	0.6536
MED28	0.1696	0.1608	0.198	0.1984
PDS5A	0.9334	0.747	0.9078	0.7128
NDUFB4P12	0.9696	0.9082	0.9596	0.8996
ATP8A1	0.2666	0.1846	0.2156	0.1336
CPEB2	0.1398	0.0796	0.0173	0.01
SLIT2	0.1942	0.128	0.238	0.1858
ATP10D	0.4676	0.7252	0.408	0.6688
QDPR	0.9348	0.9646	0.9228	0.966
GUF1	0.9402	0.8446	0.9078	0.804
GABRA2	0.0016	0.0026	0.0054	0.0062
UCHL1	0.9604	0.9878	0.955	0.9838
WDR19	0.755	0.6802	0.7366	0.6422
RAB28	0.6942	0.5452	0.694	0.549
PACRGL	0.636	0.5194	0.4852	0.338
DCAF16	0.2184	0.1608	0.2616	0.1828
GNPDA2	0.0317	0.0173	0.0442	0.0229
GABRB1	0.0385	0.0353	0.0433	0.0441
SMIM14	0.6344	0.4412	0.561	0.316
APBB2	0.3104	0.298	0.2104	0.1992
RBPJ	0.3026	0.5472	0.0521	0.2722
LDB2	0.813	0.9838	0.8324	0.982
TAPT1	0.5334	0.6842	0.4546	0.618
PCDH7	0.7808	0.6052	0.763	0.5998
NFXL1	0.3238	0.3394	0.3576	0.3546
NWD2	0.8194	0.8328	0.7066	0.7532
LCORL	0.8526	0.9024	0.8066	0.8496
CCDC149	0.1636	0.1212	0.1402	0.0818
KCTD8	0.391	0.346	0.3832	0.3192
KCNIP4_ENSG00000185774	0.7196	0.9426	0.6708	0.902
FAM200B	0.779	0.5774	0.7716	0.5436
CPEB2-DT	0.9926	0.9056	0.9864	0.8986
LINC00504	0.7084	0.889	0.667	0.8774
C1QTNF7-AS1	0.4556	0.5102	0.4136	0.477
UGDH-AS1	0.3654	0.2602	0.1007	0.0715
GBA3	0.194	0.1392	0.1658	0.1086
_ENSG00000250092	0.997	0.8828	0.9934	0.796
_ENSG00000250137	0.668	0.6194	0.6528	0.5946
_ENSG00000260918	0.0064	0.0067	0.0106	0.014
TAPT1-AS1	0.0261	0.0215	0.0202	0.0093
RUFY3	0.002	0.0017	0.0021	0.0022
UBA6	0.6548	0.5268	0.6466	0.4956
POLR2B	0.88	0.8822	0.8768	0.8718
LNX1	0.6254	0.771	0.5932	0.7566
SLC4A4	0.138	0.1842	0.1494	0.192
YTHDC1_ENSG00000083896	0.2378	0.2314	0.0504	0.079
EXOC1	0.3166	0.287	0.2884	0.2474
DCUN1D4	0.6204	0.5094	0.5776	0.405
USP46	0.3144	0.292	0.2998	0.296
CHIC2	0.7998	0.7404	0.7848	0.7038
CCNI	0.0171	0.0294	0.0031	0.008
SRD5A3	0.0562	0.0959	0.0698	0.1162
PPAT	0.9138	0.9926	0.9184	0.9912
GRSF1	0.0383	0.098	0.0181	0.0614
ANKRD17	0.508	0.461	0.5322	0.4864
TMEM165	0.2142	0.1268	0.045	0.0093
CLOCK	0.3916	0.5542	0.37	0.5402
HNRNPD	0.284	0.2382	0.249	0.1988
PRKG2	0.8612	0.9732	0.8044	0.9678
RASGEF1B	0.779	0.505	0.6944	0.4464
FGF5	0.2466	0.2488	0.2428	0.214
NUP54	0.1196	0.1544	0.1042	0.1394
BMP2K	0.1976	0.266	0.1482	0.1926
G3BP2	0.2018	0.322	0.123	0.2238
SEPTIN11	0.3244	0.286	0.3002	0.2592
FRAS1	0.8834	0.8558	0.8606	0.8406
SCARB2	0.0377	0.0285	0.0215	0.016
CCNG2	0.1536	0.23	0.1236	0.1792
CNOT6L	0.125	0.1356	0.1324	0.1186
USO1	0.7244	0.712	0.7164	0.7168
CDKL2	0.5156	0.4932	0.501	0.508
SHROOM3	0.6104	0.58	0.5804	0.548
FIP1L1	0.8962	0.8758	0.863	0.8222
CENPC	0.5318	0.3842	0.5264	0.38
EPHA5	0.298	0.203	0.1572	0.1026
SCD5	0.673	0.6276	0.5398	0.534
ENOPH1	0.3306	0.3266	0.2266	0.24
ADGRL3	0.0631	0.0555	0.0744	0.066
PRDM8	0.3326	0.3516	0.1712	0.2258
HNRNPDL	0.4466	0.3878	0.4384	0.3534
ADAMTS3	0.5858	0.517	0.6172	0.5628
ART3	0.4218	0.5182	0.3702	0.4622
AASDH	0.3938	0.4454	0.2854	0.3624
PAQR3	0.5546	0.4368	0.5464	0.4246
ANTXR2	0.5194	0.8688	0.3794	0.8212
MTHFD2L	0.26	0.2824	0.2158	0.245
RCHY1	0.2942	0.197	0.2402	0.1518
CCDC158	0.4012	0.279	0.3984	0.2568
PARM1	0.1256	0.0688	0.0851	0.0497
MRPL1	0.558	0.8876	0.4398	0.8766
HOPX	0.7886	0.6592	0.7092	0.5628
MOB1B	0.0468	0.0809	0.0565	0.0967
SRP72	0.1008	0.121	0.0528	0.0883
SCFD2	0.7392	0.4888	0.7094	0.4686
CFAP299	0.2334	0.2764	0.2632	0.2906
SDAD1	0.5168	0.618	0.4428	0.554
DANCR	0.9954	0.9966	0.9938	0.996
TXNP6	0.3538	0.6368	0.3106	0.617
UBA6-AS1	0.2044	0.2554	0.2132	0.2646
TMEM150C	0.1774	0.3134	0.1762	0.3114
LINC01088	0.5196	0.4376	0.3084	0.2434
_ENSG00000250075	0.499	0.4774	0.4904	0.4004
_ENSG00000250220	0.4722	0.5342	0.4534	0.5174
LAMTOR3	0.202	0.3472	0.1634	0.323
NFKB1	0.7318	0.872	0.6538	0.852
MANBA	0.5352	0.6484	0.5338	0.6156
UBE2D3	0.8282	0.8368	0.7956	0.7978
MAPK10	0.2602	0.4362	0.2352	0.4214
RPL34	0.0393	0.1258	0.0178	0.0606
PKD2	0.2828	0.4452	0.2652	0.414
PLA2G12A	0.362	0.4784	0.3846	0.5048
ARHGAP24	0.7812	0.9416	0.7198	0.9216
FAM13A	0.2028	0.2202	0.0819	0.1052
HERC3	0.2934	0.3516	0.2826	0.3776
HERC6	0.1752	0.4452	0.0608	0.2368
ZGRF1	0.3196	0.739	0.34	0.7252
AP1AR	0.2088	0.1184	0.1018	0.0379
COPS4	0.4064	0.3554	0.3906	0.327
SEC31A	0.3872	0.3776	0.295	0.2792
BMPR1B	0.1708	0.4702	0.1578	0.419
RAP1GDS1	0.5168	0.8738	0.4624	0.8606
PDE5A	0.884	0.797	0.8384	0.6692
PPA2	0.6602	0.4464	0.4058	0.1596
GSTCD	0.2036	0.3522	0.1542	0.3026
INTS12	0.1392	0.1236	0.0064	0.0203
PAPSS1	0.2132	0.364	0.1696	0.293
SEC24B	0.324	0.3058	0.3414	0.2968
PPP3CA	0.0433	0.032	0.031	0.0215
KLHL8	0.6634	0.7378	0.6568	0.7184
SNCA	0.1278	0.2098	0.0903	0.1544
TBCK	0.542	0.4706	0.541	0.4886
CAMK2D	0.3234	0.2982	0.1742	0.171
CISD2	0.4152	0.4576	0.4452	0.4824
ANK2	0.0294	0.0252	0.0242	0.0231
METTL14	0.8252	0.9212	0.8368	0.9086
USP53	0.0451	0.0565	0.0128	0.0165
SEC24D	0.9612	0.8852	0.9518	0.8322
EIF4E	0.4564	0.8962	0.4182	0.8862
GRID2	0.5626	0.319	0.4608	0.1888
SPARCL1	0.4212	0.2636	0.4432	0.2902
BANK1	0.4934	0.5778	0.3728	0.485
DKK2	0.4132	0.6048	0.3928	0.5786
CYP2U1	0.3278	0.5918	0.2162	0.5048
SMARCAD1	0.276	0.4362	0.2656	0.4112
STPG2	0.6172	0.6516	0.4878	0.5622
MRPS18C	0.8152	0.8108	0.727	0.7014
CDS1	0.4058	0.2996	0.3162	0.2026
WDFY3	0.94	0.7182	0.918	0.6454
PTPN13	0.4132	0.3598	0.4238	0.3566
PPM1K	0.5834	0.6986	0.5638	0.665
AIMP1	0.8216	0.9596	0.8004	0.9548
METAP1	0.8256	0.9488	0.7512	0.915
DNAJB14	0.0637	0.0551	0.0554	0.0457
H2AZ1	0.5908	0.6684	0.5074	0.6036
SLC9B2	0.8522	0.6654	0.8026	0.574
C4orf3	0.6366	0.694	0.646	0.6862
NDST3	0.6198	0.4814	0.6156	0.4864
TET2	0.5902	0.4552	0.5242	0.3794
TSPAN5	0.5814	0.5276	0.4442	0.3458
NUDT9	0.3216	0.5224	0.253	0.4688
ELOVL6	0.7738	0.8	0.76	0.7812
SYNPO2	0.7872	0.756	0.763	0.7258
AFF1	0.1524	0.154	0.0906	0.1308
LARP7	0.7778	0.9532	0.732	0.9412
NAP1L5	0.8618	0.8464	0.8264	0.8252
UNC5C	0.714	0.6466	0.6924	0.618
HSP90AB3P	0.6612	0.976	0.5536	0.9562
CCSER1	0.6228	0.6394	0.6016	0.59
COL25A1	0.4502	0.5232	0.3306	0.4368
LIN54	0.2198	0.3542	0.1508	0.2918
ADH5	0.0979	0.1098	0.0838	0.0996
LINC02263	0.8688	0.9892	0.8342	0.985
LINC01378	0.1894	0.1614	0.1322	0.1168
RPL7AP30	0.5854	0.8466	0.4572	0.7774
_ENSG00000245293	0.3932	0.3228	0.3508	0.282
CXXC4-AS1	0.6058	0.6296	0.5986	0.6108
_ENSG00000245958	0.2074	0.2154	0.15	0.1262
SEC24B-AS1	0.1766	0.257	0.1786	0.2524
ANK2-AS1	0.9146	0.5202	0.8972	0.4228
MAPK10-AS1	0.8596	0.8762	0.8166	0.825
_ENSG00000250938	0.0996	0.278	0.1534	0.3288
_ENSG00000251095	0.007	0.0105	0.001	0.0029
SNHG8	0.2364	0.4818	0.2046	0.3928
FNIP2	0.0569	0.0565	0.0522	0.0541
GATB	0.919	0.8718	0.8808	0.8206
GUCY1B1	0.0866	0.163	0.0569	0.126
ARHGAP10	0.13	0.1354	0.0232	0.0262
JADE1	0.0859	0.1142	0.0636	0.1052
ELF2	0.7718	0.847	0.6056	0.7086
NDUFC1	0.2104	0.3716	0.2394	0.4054
TBC1D9	0.1602	0.1602	0.0605	0.0695
INPP4B	0.7014	0.7842	0.6672	0.7396
GAB1	0.5726	0.4248	0.5216	0.3662
TRIM2	0.2996	0.2244	0.3126	0.247
FBXW7	0.4034	0.4462	0.3884	0.4016
SH3D19	0.5738	0.44	0.3022	0.2378
GLRB	0.6776	0.5898	0.4904	0.414
GRIA2	0.5862	0.6348	0.5676	0.5952
SLC10A7	0.0798	0.0741	0.1074	0.0896
TMEM131L	0.8218	0.949	0.8138	0.9468
PCDH10	0.29	0.3	0.254	0.2428
BBS7	0.5434	0.8246	0.5002	0.773
KIAA1109	0.3458	0.2906	0.2178	0.1774
LARP1B	0.5118	0.5484	0.5138	0.5136
SPATA5	0.3222	0.1894	0.2852	0.091
RPS3A	0.3822	0.5616	0.282	0.4574
RNF175	0.3154	0.179	0.259	0.1218
PDGFC	0.1354	0.0542	0.144	0.0612
ANKRD50	0.1166	0.0581	0.1162	0.0505
SCLT1	0.4126	0.5948	0.4322	0.583
ZNF827	0.2904	0.521	0.1824	0.4334
NR3C2	0.247	0.211	0.0357	0.0168
SCOC	0.1132	0.1386	0.0663	0.0829
SMARCA5	0.4382	0.3914	0.1882	0.2062
PGRMC2	0.017	0.0081	0.0115	0.006
INTU	0.8154	0.7292	0.7726	0.6572
HSPA4L	0.4862	0.363	0.447	0.2628
MFSD8	0.5846	0.7186	0.5006	0.6512
ABHD18	0.0966	0.0741	0.0106	0.0139
TMEM155	0.3608	0.6378	0.15	0.4384
MAP9	0.9098	0.696	0.9132	0.704
GUCY1A1	0.6802	0.9312	0.6022	0.9022
C4orf45	0.7716	0.839	0.7182	0.8008
NAA15	0.0163	0.0308	0.0019	0.0067
ARFIP1	0.2056	0.3758	0.2034	0.3652
HHIP	0.538	0.3026	0.4148	0.17
ANAPC10	0.125	0.1216	0.1052	0.108
ABCE1	0.2894	0.2214	0.2946	0.171
OTUD4	0.2236	0.343	0.1226	0.235
LSM6	0.0454	0.095	0.0535	0.1226
TMEM184C	0.0542	0.0989	0.0787	0.0683
