gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
CLIP3	0.0742	0.0903	0.027	0.0394
APLP1	0.438	0.299	0.404	0.2772
COX6B1	0.1474	0.2656	0.1244	0.2452
FXYD7	0.071	0.0284	0.0091	0.0014
AP2S1	0.0024	0.0029	0.0025	0.0038
PLD3	0.0038	0.0035	0.0064	0.0061
RPS19	0.6772	0.6496	0.5828	0.5258
RABAC1	0.0011	0.0023	0.0017	0.0018
ATP1A3	0.2872	0.1748	0.1884	0.11
SLC8A2	0.8246	0.406	0.7938	0.288
TMEM160	0.847	0.923	0.6874	0.8358
CALM3	0.0289	0.0268	0.0084	0.01
TTC9B	0.5002	0.4256	0.3218	0.208
SELENOW	0.3656	0.4462	0.152	0.222
CA11	0.0884	0.0728	0.0627	0.042
FTL	0.5184	0.8504	0.2622	0.737
SLC17A7	0.3892	0.3636	0.2174	0.2198
PPP2R1A	0.6212	0.7252	0.555	0.6722
RPL28	0.0371	0.0463	0.0162	0.0175
ATP6V1E1	0.5336	0.7976	0.4126	0.7322
MAPK1	0.2126	0.2444	0.1028	0.1568
PI4KA	0.5142	0.7744	0.4474	0.6988
SNU13	0.1384	0.1374	0.0886	0.0791
SYNGR1	0.9756	0.9784	0.9696	0.978
YWHAH	0.201	0.1888	0.0432	0.0375
UQCR10	0.0664	0.0891	0.0282	0.0484
NPTXR	0.7268	0.7614	0.6458	0.7156
SULT4A1	0.9414	0.9244	0.9376	0.9324
SOD1	0.391	0.3828	0.2598	0.2764
APP	0.6228	0.7262	0.4662	0.5946
NCAM2	0.5942	0.8826	0.5646	0.8642
SYNJ1	0.7464	0.7232	0.7106	0.6494
SON	0.3144	0.5864	0.1952	0.475
TTC3	0.5706	0.6492	0.5424	0.6116
PCP4	0.109	0.1444	0.0383	0.069
MT-CO2	0.0569	0.0521	0.0703	0.062
MT-CYB	0.8374	0.6404	0.8392	0.6598
MT-ND2	0.1716	0.1084	0.2054	0.1366
MT-ND5	0.245	0.13	0.2056	0.1122
MT-CO1	0.515	0.5862	0.4644	0.5288
MT-ND3	0.1702	0.1618	0.1986	0.17
MT-ND4	0.0701	0.1252	0.0765	0.1218
MT-ND1	0.024	0.0143	0.0328	0.023
MT-ATP6	0.3456	0.4646	0.3332	0.4464
MT-CO3	0.152	0.121	0.12	0.0955
MT-RNR2	0.964	0.875	0.9676	0.874
MT-RNR1	0.9076	0.8744	0.9108	0.874
