gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
USP46	0.264	0.2652	0.2272	0.2134
CHIC2	0.6582	0.5942	0.4414	0.4302
CCNI	0.33	0.4158	0.2702	0.3258
GRSF1	0.6102	0.665	0.5298	0.6092
ANKRD17	0.2344	0.2512	0.1784	0.2148
TMEM165	0.05	0.0705	0.002	0.0174
CLOCK	0.0312	0.0232	0.025	0.0221
HNRNPD	0.4412	0.4604	0.1836	0.2758
RASGEF1B	0.6402	0.4756	0.5676	0.4176
NUP54	0.6014	0.375	0.488	0.2758
BMP2K	0.7804	0.7176	0.722	0.6448
G3BP2	0.22	0.383	0.1268	0.28
SEPTIN11	0.2174	0.2166	0.0851	0.1058
FRAS1	0.3274	0.1996	0.3376	0.1658
SCARB2	0.2982	0.2958	0.122	0.0636
CCNG2	0.3436	0.4866	0.2808	0.4276
CNOT6L	0.119	0.2	0.1176	0.2114
USO1	0.3338	0.2228	0.3152	0.178
CDKL2	0.7012	0.386	0.4952	0.2356
SHROOM3	0.668	0.834	0.5092	0.7246
FIP1L1	0.8754	0.9416	0.8344	0.9298
CENPC	0.7936	0.97	0.7306	0.9596
EPHA5	0.4704	0.759	0.3552	0.6592
SCD5	0.954	0.9564	0.9206	0.9274
ENOPH1	0.3694	0.4322	0.3026	0.3688
ADGRL3	0.1442	0.206	0.0734	0.1162
HNRNPDL	0.536	0.5196	0.526	0.4948
AASDH	0.8776	0.9446	0.787	0.9274
PAQR3	0.9308	0.6684	0.8998	0.5694
MTHFD2L	0.03	0.031	0.0151	0.0197
RCHY1	0.1386	0.0895	0.1042	0.0483
PARM1	0.0671	0.0565	0.0613	0.0414
MRPL1	0.3516	0.2924	0.0854	0.0879
HOPX	0.8172	0.8882	0.7366	0.8492
MOB1B	0.0584	0.1338	0.0698	0.178
SRP72	0.249	0.2838	0.101	0.1496
SCFD2	0.5332	0.4308	0.496	0.3834
CFAP299	0.8628	0.8158	0.8202	0.719
SDAD1	0.6878	0.6874	0.3706	0.5126
UBA6-AS1	0.8954	0.9082	0.8676	0.8898
TMEM150C	0.6064	0.4742	0.559	0.42
_ENSG00000250075	0.0065	0.0087	0.0027	0.0032
LINC02232	0.8916	0.7768	0.902	0.8066
NFKB1	0.7748	0.975	0.6646	0.9668
MANBA	0.5222	0.2534	0.2834	0.1964
UBE2D3	0.4006	0.2506	0.206	0.1072
MAPK10	0.1342	0.2526	0.1284	0.2424
RPL34	0.1352	0.1844	0.05	0.091
PKD2	0.3392	0.4522	0.29	0.3948
PLA2G12A	0.5124	0.6438	0.4042	0.6084
FAM13A	0.347	0.2894	0.1224	0.0663
HERC3	0.26	0.25	0.2334	0.2178
COPS4	0.3026	0.389	0.14	0.2232
SEC31A	0.553	0.458	0.4852	0.4308
RAP1GDS1	0.4496	0.4794	0.49	0.514
PDE5A	0.89	0.9022	0.819	0.8202
PPA2	0.533	0.4122	0.1362	0.0818
GSTCD	0.0621	0.0479	0.0521	0.0421
PAPSS1	0.4892	0.7824	0.3222	0.6684
SEC24B	0.2114	0.3242	0.1398	0.2832
PPP3CA	0.0755	0.0562	0.0186	0.0119
KLHL8	0.3892	0.328	0.3558	0.2922
SNCA	0.4408	0.4574	0.3742	0.3684
TBCK	0.0619	0.1512	0.0805	0.1846
CAMK2D	0.4922	0.5262	0.367	0.4046
CISD2	0.3268	0.4378	0.3444	0.4774
ANK2	0.0505	0.0675	0.0218	0.0302
METTL14	0.3914	0.3742	0.3054	0.2752
USP53	0.0239	0.1134	0.0117	0.0792
SEC24D	0.136	0.1398	0.0904	0.082
EIF4E	0.995	0.839	0.9864	0.767
GRID2	0.436	0.3566	0.3506	0.2358
SPARCL1	0.7454	0.8244	0.6908	0.7842
SMARCAD1	0.0608	0.0754	0.0226	0.0396
STPG2	0.549	0.3348	0.4296	0.2636
CDS1	0.622	0.5004	0.5534	0.441
WDFY3	0.4388	0.3382	0.257	0.174
PTPN13	0.1602	0.146	0.1792	0.1666
PPM1K	0.0866	0.0761	0.0753	0.0588
DNAJB14	0.1538	0.1128	0.0798	0.0513
H2AZ1	0.7504	0.719	0.695	0.64
SLC9B2	0.6906	0.7004	0.5918	0.6652
C4orf3	0.9698	0.9466	0.9608	0.9568
NDST3	0.3812	0.4712	0.3778	0.4662
TET2	0.186	0.218	0.1146	0.1246
CXXC4	4e-04	6e-04	0.0014	0.0021
TSPAN5	0.8466	0.7636	0.7848	0.6952
NUDT9	0.5642	0.7406	0.3064	0.6058
ELOVL6	0.4304	0.4828	0.3818	0.4326
SYNPO2	0.571	0.5072	0.4516	0.3742
AFF1	0.846	0.5036	0.751	0.4168
LARP7	0.9226	0.9634	0.8578	0.936
NAP1L5	0.8134	0.8086	0.7454	0.7512
ARSJ	0.9542	0.9748	0.9346	0.9634
UNC5C	0.439	0.6144	0.4282	0.5488
HSP90AB3P	0.8046	0.9512	0.6766	0.9164
CCSER1	0.4218	0.4	0.2906	0.2598
LIN54	0.4864	0.731	0.3168	0.6626
LINC01378	0.0636	0.0781	0.0433	0.0536
RPL7AP30	0.5874	0.7558	0.4166	0.6098
_ENSG00000245293	0.249	0.4222	0.1804	0.3758
CXXC4-AS1	0.3672	0.3282	0.2332	0.2226
_ENSG00000245958	0.0651	0.0573	0.0297	0.0246
ANK2-AS1	0.418	0.419	0.2516	0.1866
MAPK10-AS1	0.5602	0.504	0.3472	0.2358
_ENSG00000251095	0.0785	0.167	0.0625	0.1424
SNHG8	0.6628	0.756	0.5884	0.6808
FNIP2	0.252	0.181	0.1432	0.0903
GUCY1B1	0.1454	0.1734	0.0676	0.0948
ARHGAP10	0.19	0.279	0.1586	0.265
JADE1	0.0073	0.0192	0.0035	0.0171
ELF2	0.9948	0.7336	0.9912	0.6184
NDUFC1	0.0861	0.1082	0.0792	0.1024
TBC1D9	0.8692	0.8044	0.793	0.7044
INPP4B	0.8694	0.7152	0.829	0.585
GAB1	0.8108	0.7292	0.7312	0.6056
TRIM2	0.4798	0.4702	0.4398	0.4062
FBXW7	0.7022	0.7936	0.5502	0.7368
SH3D19	0.0871	0.0531	0.0067	0.0031
GLRB	0.939	0.6404	0.9	0.553
GRIA2	0.2312	0.1832	0.0932	0.0666
PCDH10	0.2726	0.1808	0.109	0.0647
BBS7	0.0664	0.3804	0.0181	0.207
KIAA1109	0.6184	0.3314	0.4218	0.155
LARP1B	0.7866	0.81	0.7454	0.7846
SPATA5	0.2406	0.3876	0.2082	0.3334
RPS3A	0.6878	0.802	0.5356	0.6942
RNF175	0.8976	0.5092	0.8822	0.4552
PDGFC	0.7404	0.5016	0.7112	0.4446
SCLT1	0.6442	0.744	0.6338	0.7182
ZNF827	0.0457	0.1038	0.0388	0.0765
NR3C2	0.2996	0.2886	0.2158	0.204
TDO2_ENSG00000151790	0.515	0.6116	0.4186	0.522
SCOC	0.3176	0.3482	0.269	0.2776
SMARCA5	0.5374	0.5364	0.3808	0.3816
PGRMC2	0.163	0.1434	0.1594	0.1106
INTU	0.468	0.531	0.2694	0.414
HSPA4L	0.5052	0.395	0.5078	0.3868
MFSD8	0.6614	0.5876	0.4038	0.317
ABHD18	0.177	0.0934	0.0233	0.0144
TMEM155	0.9852	0.7976	0.9812	0.7012
MAP9	0.4686	0.4518	0.448	0.4404
GUCY1A1	0.3162	0.398	0.2822	0.3242
GASK1B	0.9084	0.902	0.8636	0.8554
NAA15	0.1	0.1172	0.0179	0.0326
ARFIP1	0.0054	0.0278	0.0123	0.0489
ANAPC10	0.0806	0.5188	0.0534	0.5482
OTUD4	0.1564	0.2224	0.0515	0.0798
PRMT9	0.0135	0.0067	0.0047	0.0032
RNF150	0.763	0.8938	0.7262	0.8864
SMAD1	0.0536	0.133	0.0288	0.0905
DCLK2	0.2738	0.472	0.1242	0.3086
PPID	0.5488	0.6854	0.5138	0.6478
ETFDH	0.9496	0.9424	0.8988	0.903
RXFP1	0.2218	0.2716	0.2006	0.263
MAML3	0.5846	0.4672	0.588	0.4344
LRBA	0.2752	0.2734	0.2664	0.2914
_ENSG00000250241	0.4944	0.444	0.398	0.3722
RTN3P1	0.4802	0.3564	0.3702	0.2462
_ENSG00000251555	0.2728	0.1614	0.1868	0.1066
_ENSG00000251600	0.5732	0.5858	0.5182	0.5604
_ENSG00000273247	0.9962	0.942	0.9948	0.9198
TLL1	0.9326	0.7358	0.9348	0.7132
MSMO1	0.4194	0.4114	0.3102	0.2672
HPF1	0.3646	0.4926	0.2764	0.395
SDHA	0.1938	0.3338	0.1654	0.3166
KLHL2	0.4792	0.8306	0.3436	0.7352
CPE	0.987	0.9218	0.969	0.88
FRG1_ENSG00000109536	0.463	0.6244	0.2958	0.4534
CLCN3	0.9494	0.8826	0.9494	0.8936
GALNT7	0.6656	0.4718	0.5588	0.3586
RAPGEF2	0.1996	0.1604	0.1032	0.0816
SNX25	0.1308	0.428	0.0483	0.218
LRP2BP	0.3818	0.4866	0.1992	0.2594
NACA3P	0.4448	0.5832	0.2852	0.4228
PALLD	0.5184	0.4398	0.2372	0.2414
SPCS3	0.7076	0.673	0.5504	0.5098
NEK1	0.6356	0.625	0.4566	0.4598
NAF1	0.445	0.3636	0.3106	0.2284
MARCHF1	0.0978	0.1296	0.052	0.1094
CBR4	0.8424	0.706	0.6158	0.4812
GLRA3	0.0077	0.0015	0.0025	9e-04
NDUFS6	0.0685	0.0977	0.0533	0.0731
GPM6A	0.0216	0.0134	0.0044	0.0043
WDR17	0.055	0.0343	0.0494	0.0289
WWC2	0.113	0.118	0.1166	0.115
SLC25A4	0.1314	0.258	0.1088	0.2074
LPCAT1_ENSG00000153395	0.4616	0.4092	0.2164	0.177
SH3RF1	0.7014	0.6062	0.6208	0.5086
SORBS2	0.0299	0.205	0.047	0.2146
NPY1R	0.5722	0.6608	0.2084	0.4094
TRAPPC11	0.3316	0.3642	0.1016	0.1264
FSTL5	0.1044	0.1416	0.0391	0.0633
TMEM192	0.8862	0.7616	0.7236	0.5032
TPPP	0.4254	0.6478	0.187	0.4808
STOX2	0.2954	0.2468	0.2558	0.1998
GALNTL6	0.0071	0.0076	0.0114	0.0113
SPOCK3	0.055	0.0287	0.0581	0.0346
MFAP3L	0.4156	0.4882	0.3958	0.4748
C4orf47	0.4134	0.3576	0.2614	0.1944
ZDHHC11B	0.7796	0.6188	0.757	0.548
TENM3	0.7466	0.6482	0.6882	0.5318
FRG1-DT_ENSG00000245685	0.5918	0.816	0.4728	0.7724
TRIO	0.9164	0.9116	0.9188	0.9042
CDH10	0.1404	0.1672	0.0599	0.0635
ZFR	0.3676	0.3006	0.1884	0.1384
ADCY2	0.4062	0.4114	0.4376	0.4644
WDR70	0.8016	0.4812	0.8064	0.4822
SEMA5A	0.0227	0.0154	0.0089	0.0071
TENT4A	0.6664	0.6702	0.6468	0.645
CDH9	0.6366	0.6468	0.628	0.6556
DROSHA	0.5346	0.364	0.4682	0.297
GOLPH3	0.8542	0.9804	0.823	0.9808
SUB1	0.4446	0.4368	0.3896	0.3488
LIFR	0.0776	0.0354	0.0693	0.0362
MED10	0.455	0.4132	0.2568	0.2448
PDZD2	0.307	0.3026	0.1724	0.1978
MARCHF6	0.0656	0.0755	0.0667	0.0682
CDH18	0.1978	0.1506	0.1744	0.1082
MYO10	0.573	0.5244	0.2508	0.3126
MTMR12	0.631	0.693	0.6002	0.649
CCT5	0.94	0.9652	0.9396	0.9648
SPEF2	0.0473	0.1442	0.0396	0.1586
NADK2	0.0465	0.0696	0.0239	0.041
ANKH	0.2028	0.254	0.0707	0.112
RETREG1	0.3606	0.1494	0.282	0.0806
CDH12	0.6014	0.4294	0.5484	0.3266
ICE1	0.3938	0.2992	0.1368	0.132
LMBRD2	0.3266	0.3026	0.1522	0.1428
NIPBL	0.0663	0.0834	0.0546	0.0665
ANKRD33B	0.0554	0.071	0.0412	0.0442
DNAJC21	0.8196	0.9006	0.8126	0.901
CTNND2	0.2098	0.2818	0.1476	0.1912
BASP1	0.5478	0.7956	0.4146	0.711
MARCHF11	0.802	0.6858	0.741	0.616
GUSBP1	0.3164	0.4214	0.3022	0.4028
CPLANE1	0.1154	0.2092	0.104	0.2238
_ENSG00000215158	0.0111	0.0237	0.0089	0.0225
BASP1-AS1	0.368	0.3294	0.2798	0.2484
UBE2QL1	0.8984	0.874	0.8604	0.8292
_ENSG00000240376	0.3956	0.4608	0.18	0.253
LINC02217	0.7848	0.9626	0.7142	0.942
LINC02223	0.1074	0.0797	0.0302	0.0263
_ENSG00000251294	0.468	0.47	0.279	0.234
LINC02241	0.3538	0.2398	0.242	0.1424
C1QTNF3-AMACR	0.2972	0.3128	0.2278	0.2662
MTREX	0.2164	0.1892	0.018	0.0283
ERCC8	0.658	0.7504	0.4456	0.654
GPBP1	0.8532	0.7782	0.8096	0.733
PLPP1	0.6842	0.679	0.5592	0.59
DHX29	0.0403	0.1272	0.0351	0.1474
KIF2A	0.9616	0.7698	0.9512	0.7
MAST4	0.7846	0.849	0.7386	0.814
TNPO1	0.0148	0.0235	0.0135	0.0267
OXCT1	0.553	0.4756	0.462	0.3708
IPO11	0.984	0.597	0.9896	0.5544
ERBIN	0.8764	0.765	0.852	0.7232
GHR	0.3058	0.1934	0.2402	0.1676
HMGCS1	0.2492	0.1264	0.1448	0.0578
NNT	0.3366	0.1616	0.1614	0.0633
MRPS27	0.1174	0.116	0.0731	0.0558
PDE4D	0.6952	0.8096	0.6372	0.759
PPWD1	0.5524	0.6698	0.325	0.4504
TRIM23	0.1096	0.0564	0.0684	0.0176
TRAPPC13	0.6098	0.6084	0.361	0.376
NLN	0.48	0.333	0.4724	0.3508
ZSWIM6	0.7288	0.553	0.6262	0.4176
MAP1B	0.9828	0.9748	0.977	0.9686
PRKAA1	0.363	0.4282	0.3332	0.4378
MRPS36_ENSG00000134056	0.3132	0.366	0.1506	0.2098
IL6ST	0.2654	0.2722	0.1524	0.156
RPL37	0.0968	0.0953	0.0389	0.0386
PLK2	0.6666	0.911	0.5708	0.8928
PIK3R1	0.106	0.1332	0.0543	0.0593
BDP1_ENSG00000145734	0.1144	0.125	0.055	0.0706
SLC30A5	0.0528	0.0606	0.0138	0.0199
BTF3	0.9754	0.8146	0.9708	0.7374
TMEM267	0.3326	0.431	0.0841	0.2014
PARP8	0.1558	0.1852	0.0762	0.0759
PART1	0.1222	0.1	0.0911	0.065
RAB3C	0.1442	0.2866	0.0755	0.1708
SREK1IP1	0.2398	0.3442	0.0758	0.2068
CWC27	0.0328	0.02	0.0325	0.0237
SREK1	0.7538	0.6392	0.6428	0.5088
FCHO2	0.6228	0.8802	0.6374	0.8868
MOCS2	0.4248	0.5648	0.4382	0.5818
NDUFAF2	0.2506	0.1894	0.1802	0.1592
RNF180	0.3694	0.3762	0.3528	0.3464
NDUFS4	0.7366	0.7306	0.5258	0.5724
RICTOR	0.4878	0.427	0.4188	0.3752
HCN1	0.4174	0.4256	0.3262	0.3298
EMB	0.7372	0.4984	0.7062	0.435
PAIP1	0.7478	0.7858	0.7124	0.7462
ZNF131	0.8234	0.811	0.7028	0.7152
SLC38A9	0.7672	0.9184	0.503	0.803
NIM1K	0.4314	0.3824	0.151	0.1362
PLCXD3	0.2442	0.134	0.2296	0.1212
ARL15	0.2098	0.44	0.1676	0.3706
RGS7BP	0.7736	0.8838	0.6682	0.8264
SGTB	0.4508	0.4852	0.361	0.3682
RPL26P19	0.4914	0.5558	0.4094	0.4472
_ENSG00000249335	0.293	0.3104	0.113	0.1834
MRPS30-DT	0.7642	0.4542	0.6698	0.2818
ZFYVE16	0.0742	0.0501	0.0483	0.044
HEXB	0.1044	0.0856	0.0068	0.0066
MEF2C	0.1938	0.302	0.1128	0.2078
SCAMP1	0.2834	0.2696	0.1376	0.1178
MAN2A1	0.7976	0.6126	0.6294	0.3716
HMGCR	0.7112	0.9098	0.56	0.8334
CERT1	0.3636	0.267	0.186	0.0936
PDE8B	0.8786	0.7662	0.8636	0.7406
ARSB	0.3688	0.4364	0.2386	0.3394
MSH3	0.7882	0.8324	0.7198	0.7992
RASGRF2	0.724	0.9554	0.704	0.951
FAM172A	0.0177	0.0125	0.0142	0.0115
LNPEP	0.4744	0.3108	0.2438	0.1428
ST8SIA4	0.654	0.6292	0.5652	0.4762
ELL2	0.827	0.8654	0.7616	0.8214
POLK	0.2192	0.4042	0.2138	0.3912
COX7C	0.9304	0.9316	0.9098	0.916
DMGDH	0.4296	0.306	0.209	0.1346
AP3B1	0.4976	0.5214	0.5038	0.5536
SLF1	0.723	0.7602	0.544	0.619
CCNH	0.3496	0.3032	0.2408	0.1982
LHFPL2	0.0798	0.1344	0.0242	0.0679
SSBP2	0.009	0.0168	0.0026	0.0043
RASA1	0.3554	0.3878	0.3124	0.3494
PPIP5K2	0.2778	0.1416	0.0805	0.028
PAM	0.504	0.5526	0.4366	0.5066
FBXL17	0.15	0.243	0.0743	0.1878
FER	0.1382	0.1458	0.0683	0.0672
ATG10	0.8176	0.8282	0.689	0.7472
JMY	0.9924	0.2748	0.9912	0.218
HOMER1	0.0927	0.137	0.0347	0.0743
XRCC4	0.6406	0.852	0.4172	0.7782
CAST	0.013	0.019	0.0045	0.0079
CHD1	0.3756	0.2918	0.1988	0.1924
EDIL3	0.3074	0.2658	0.1378	0.1226
TMEM161B	0.2038	0.1782	0.0826	0.0741
ADGRV1	0.1562	0.1328	0.0405	0.0355
SLC25A46	0.7268	0.9876	0.555	0.9816
AGGF1	0.951	0.7268	0.9088	0.6172
WDR41	0.9136	0.786	0.8572	0.6768
SERINC5	0.1294	0.129	0.132	0.1508
CMYA5	0.0233	0.0505	0.0126	0.0462
TENT2	0.954	0.5962	0.9252	0.5154
NSA2	0.182	0.1544	0.118	0.117
GFM2	0.0332	0.0745	0.0024	0.0052
TBCA	0.5432	0.6718	0.5092	0.651
ENC1	0.6154	0.7124	0.3548	0.48
FAM174A	0.4996	0.3112	0.3038	0.1598
TMEM167A	0.5906	0.6914	0.613	0.7478
PCSK1	0.0264	0.0103	0.0052	0.0028
MCTP1	0.9558	0.7292	0.958	0.7214
NR2F1	0.1492	0.1328	0.0587	0.0619
C5orf30	0.6998	0.6486	0.4882	0.4334
EFNA5	0.1466	0.1532	0.0849	0.1102
KIAA0825	0.0749	0.192	0.0926	0.2282
RPS23	0.321	0.3952	0.1908	0.2736
TMEM232	0.1484	0.1882	0.0836	0.128
TTC37	0.8678	0.8648	0.795	0.806
FAM169A	0.1926	0.178	0.0644	0.0648
PJA2	0.268	0.2958	0.1366	0.1484
ATP6AP1L	0.5632	0.625	0.2864	0.4824
NR2F1-AS1	0.0848	0.0902	0.0012	0.0042
LINC00461	0.672	0.765	0.6488	0.7518
_ENSG00000247121	0.609	0.197	0.4556	0.1536
CKMT2-AS1	0.782	0.882	0.647	0.7818
TMEM161B-AS1	0.0681	0.0833	0.0421	0.0486
MEF2C-AS1	0.0738	0.0783	0.044	0.0561
LINC02062	0.276	0.4216	0.133	0.2784
_ENSG00000249776	0.113	0.298	0.073	0.2478
_ENSG00000250049	0.7934	0.814	0.7634	0.7722
EDIL3-DT	0.4044	0.3364	0.2506	0.1798
_ENSG00000251314	0.325	0.4604	0.2012	0.4056
FAM13B	0.1458	0.1386	0.0768	0.0692
CTNNA1	0.4294	0.3764	0.1584	0.1394
YTHDC2	0.66	0.3534	0.2372	0.048
FSTL4	0.2434	0.2994	0.2478	0.2918
SLC12A2	0.0479	0.0299	0.0125	0.0072
SNX24	0.5904	0.4312	0.5354	0.339
AFF4	0.3934	0.444	0.3262	0.3776
KCNN2	0.1296	0.2608	0.0674	0.141
NME5	0.5744	0.6456	0.3484	0.478
BRD8	0.8726	0.9598	0.7918	0.9316
HSPA9	0.9068	0.598	0.9058	0.5662
RAD50	0.4106	0.9606	0.2246	0.923
SKP1	0.737	0.894	0.7506	0.8912
SEC24A	0.5182	0.4064	0.3684	0.2942
MACROH2A1	0.896	0.8698	0.8212	0.7494
UBE2B	0.9694	0.9864	0.9664	0.9824
FAM53C	0.6888	0.8584	0.4952	0.7726
SIL1	0.3764	0.2298	0.2462	0.1226
PAIP2	0.0507	0.1468	0.0312	0.0746
KDM3B	0.9278	0.8428	0.8744	0.7946
EGR1	0.7584	0.9172	0.5928	0.8612
REEP5	0.9548	0.9246	0.963	0.9288
KIF3A	0.8504	0.8646	0.8186	0.8458
REEP2	0.4002	0.3188	0.1	0.1044
HSD17B4	0.5118	0.4046	0.5314	0.3932
APC	0.8074	0.7968	0.679	0.6546
NREP	0.7074	0.5444	0.5812	0.409
WDR36	0.4184	0.3692	0.202	0.2114
COMMD10	0.1818	0.4368	0.179	0.3788
ATG12	0.9104	0.8518	0.8766	0.8032
ADAMTS19	0.4748	0.5256	0.4508	0.4876
DDX46	0.496	0.5738	0.5	0.6156
LRRTM2	0.0346	0.0468	0.0412	0.0452
KLHL3	0.0684	0.0183	0.0338	0.0198
CSNK1G3	0.6254	0.692	0.3852	0.5454
SRFBP1	0.6756	0.5072	0.4042	0.2834
SPOCK1	0.869	0.7534	0.8186	0.6546
CAMK4	0.5932	0.6552	0.4482	0.5004
SAR1B	0.2068	0.1216	0.2234	0.1218
CDC42SE2	0.5058	0.6044	0.3194	0.5672
STARD4	0.9626	0.8182	0.9344	0.7
ACSL6	0.6894	0.666	0.564	0.5134
SEPTIN8	0.5924	0.899	0.459	0.857
UQCRQ	0.4222	0.625	0.4076	0.6116
CAMLG	0.0621	0.0806	0.073	0.0877
PHAX	0.5282	0.4748	0.3218	0.3106
HINT1	0.131	0.2892	0.0962	0.212
DTWD2	0.9486	0.9488	0.939	0.9652
HSPA4	0.3732	0.5596	0.3548	0.5044
DCP2	0.5826	0.5706	0.5724	0.5534
DMXL1	0.3244	0.2722	0.2722	0.2188
MARCHF3	0.8674	0.8	0.8328	0.7428
HNRNPA0	0.6132	0.6612	0.5164	0.573
AP3S1	0.1924	0.0683	0.0402	0.0108
C5orf24	0.1558	0.1856	0.0817	0.117
PRR16	0.0305	0.0435	0.0253	0.0338
_ENSG00000185641	0.3544	0.4352	0.2082	0.3028
LYRM7	0.2932	0.4492	0.2678	0.429
PTMAP2	0.0539	0.1532	0.0608	0.1314
CHSY3	0.2588	0.2796	0.1346	0.1666
SNX2	0.5784	0.5512	0.263	0.3254
VDAC1	0.6686	0.6682	0.6422	0.6194
MIR3936HG	0.8448	0.7898	0.7656	0.722
LINC01184	0.8388	0.96	0.747	0.9374
STARD4-AS1	0.1906	0.2354	0.1088	0.1354
_ENSG00000251680	0.6902	0.5592	0.552	0.3778
SLC6A7	0.8194	0.7994	0.787	0.7776
RNF14	0.6072	0.7306	0.4994	0.6602
MFAP3	0.7492	0.601	0.5736	0.3742
CYFIP2	0.1942	0.1056	0.1452	0.0538
CAMK2A	0.6578	0.781	0.4704	0.6772
DELE1	0.7388	0.572	0.6984	0.5656
PFDN1	0.6554	0.5662	0.4148	0.338
PCDHB3	0.2872	0.4976	0.3166	0.5734
CLINT1	0.5938	0.7708	0.4272	0.6714
TTC1	0.646	0.5682	0.4446	0.3416
FGF1	0.2376	0.196	0.1442	0.1
NR3C1	0.8286	0.7562	0.5766	0.5648
TCERG1	0.7252	0.4318	0.4666	0.1918
CSNK1A1	0.31	0.594	0.2416	0.5316
CYSTM1	0.2226	0.253	0.0676	0.0792
SLC36A1	0.6154	0.8342	0.5356	0.6928
NDUFA2	0.4048	0.5268	0.3792	0.5148
DIAPH1	0.7464	0.9968	0.5834	0.9934
NDFIP1	0.7126	0.78	0.6014	0.6916
UBE2D2	0.1074	0.0874	0.0426	0.0341
DCTN4	0.5158	0.4678	0.4404	0.3832
LARS1	0.8372	0.9302	0.7686	0.9136
ADAM19	0.1124	0.1258	0.0613	0.0599
ARHGAP26	0.1552	0.1142	0.134	0.0889
RNF145	0.7992	0.6476	0.637	0.432
GABRB2	0.0455	0.03	0.0535	0.0364
FBXO38	0.2074	0.0856	0.022	0.007
G3BP1	0.2274	0.2786	0.132	0.1804
ZMAT2	0.7522	0.793	0.7082	0.7504
LARP1	0.2654	0.2624	0.0798	0.1034
GRIA1	0.6214	0.9986	0.5878	0.9992
PPARGC1B	0.1082	0.0909	0.0664	0.0441
PPP2R2B	0.719	0.7608	0.6268	0.707
NRG2	0.4392	0.718	0.3738	0.6816
UBLCP1	0.2054	0.2144	0.1004	0.1102
RPS14	0.5544	0.6192	0.4728	0.5148
SLU7	0.3694	0.5142	0.3096	0.4632
PWWP2A	0.6214	0.7532	0.6088	0.738
HARS1	0.5084	0.7228	0.5586	0.7608
DNAJC18	0.6256	0.7032	0.4022	0.548
SGCD	0.2578	0.3254	0.2758	0.3212
CXXC5	0.4148	0.6284	0.169	0.4146
HDAC3	0.2568	0.3828	0.1234	0.2248
SYNPO	0.5692	0.8224	0.3228	0.7126
ABLIM3	0.8328	0.874	0.7754	0.7982
JAKMIP2	0.1774	0.1396	0.159	0.1266
TAF7	0.1634	0.2332	0.1838	0.2538
KCTD16	0.0689	0.0742	0.051	0.0653
PURA	0.2876	0.2734	0.1328	0.1178
ANXA6	0.4592	0.3496	0.344	0.2364
SPRY4-AS1	0.0499	0.0655	0.0513	0.0752
_ENSG00000247199	0.2628	0.5446	0.1828	0.4542
_ENSG00000249881	0.088	0.1524	0.0205	0.0281
_ENSG00000254373	0.1708	0.251	0.0743	0.143
JAKMIP2-AS1	0.4594	0.4382	0.2466	0.164
GABRA1	0.18	0.123	0.1578	0.0837
MAT2B	0.2534	0.3818	0.1874	0.3132
MAPK9	0.4634	0.605	0.2764	0.4652
COL23A1	0.3948	0.4938	0.2868	0.4042
FBXW11	0.8942	0.9472	0.7882	0.92
SNCB	0.6906	0.993	0.5632	0.991
UIMC1	0.2288	0.8554	0.2518	0.8572
EXOC2	0.6916	0.5818	0.6906	0.6368
GMDS	0.8654	0.5476	0.8418	0.4812
PRPF4B	0.9494	0.9782	0.9476	0.9776
FAF2	0.3358	0.1754	0.0951	0.0533
CLK4	0.2524	0.2938	0.2456	0.2914
RNF130	0.9726	0.9622	0.9474	0.943
CNOT6	0.1842	0.21	0.1724	0.1796
GABRG2	0.0528	0.0653	0.0278	0.0315
RARS1	0.9678	0.9092	0.9524	0.855
WWC1	0.5716	0.533	0.4916	0.4152
ERGIC1	0.0958	0.0984	0.1	0.0889
ATP6V0E1	0.35	0.3004	0.0785	0.0694
CPEB4	0.4018	0.4164	0.2204	0.2304
ZNF346	0.0614	0.1034	0.0587	0.112
UNC5A	0.0453	0.0751	0.0238	0.0559
PANK3	0.7174	0.9184	0.511	0.8432
KIAA1191	0.1706	0.2754	0.1186	0.2158
WRNIP1	0.3234	0.3582	0.1196	0.1788
NQO2	0.0991	0.1132	0.0303	0.0286
CANX	0.2424	0.3072	0.1636	0.2194
GFPT2	0.1686	0.1522	0.0752	0.055
SLC22A23	0.318	0.267	0.2916	0.1768
TUBB2A	0.7014	0.497	0.5994	0.3506
NHP2	0.1302	0.1974	0.1146	0.1718
CPLX2	0.947	0.7612	0.913	0.666
TENM2	0.0384	0.0448	0.0392	0.0455
FAM193B	0.3136	0.4894	0.1868	0.4482
RASGEF1C	0.3378	0.3232	0.142	0.1668
MRNIP	0.4698	0.475	0.1848	0.2076
SQSTM1	0.4626	0.5714	0.34	0.5164
MAML1	0.2694	0.3678	0.1314	0.2246
CREBRF	0.0565	0.1172	0.0451	0.0955
SFXN1	0.3098	0.5688	0.2474	0.5614
NSD1	0.1948	0.1962	0.2028	0.1838
HNRNPH1	0.3252	0.256	0.3258	0.2498
FAM153A	0.0356	0.081	0.0073	0.0177
SIMC1	0.7388	0.734	0.466	0.4808
NSG2	0.5562	0.57	0.5072	0.5176
CLTB	0.4844	0.4608	0.3172	0.2842
RUFY1	0.237	0.1192	0.0579	0.0242
NPM1	0.516	0.7096	0.3896	0.6316
