gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
ANKIB1	0.917	0.778	0.9072	0.7444
PRKAR2B	0.0518	0.0799	0.0335	0.0685
KMT2E	0.431	0.3116	0.4196	0.288
CDK14	0.5712	0.4038	0.5284	0.3342
NRCAM	0.6182	0.351	0.5272	0.2418
SLC26A3	0.5604	0.6662	0.4788	0.6314
AKAP9	0.011	0.0173	0.0019	0.002
DOCK4	0.3088	0.2614	0.2178	0.169
SRPK2	0.1044	0.1178	0.0639	0.1024
PPP1R9A	0.7458	0.6304	0.7384	0.649
DYNC1I1	0.3402	0.317	0.3304	0.2896
COL26A1	0.0985	0.0617	0.1022	0.0647
ZNF804B	0.2878	0.4328	0.3064	0.4404
IMMP2L	0.307	0.369	0.3188	0.381
CUX1	0.8252	0.7612	0.8114	0.7912
CADPS2	0.3584	0.2262	0.3634	0.2066
CHCHD3	0.5956	0.1754	0.4134	0.0859
MKLN1	0.6764	0.8916	0.6688	0.8842
EXOC4	0.0119	0.0184	0.0146	0.0238
DGKI	0.3312	0.2744	0.308	0.2484
BRAF	0.0864	0.1786	0.0903	0.1934
AHCYL2	0.731	0.6278	0.7086	0.5602
KCND2	0.006	0.0034	0.0102	0.0107
PLXNA4	0.8726	0.9458	0.867	0.9452
LINC-PINT	0.2776	0.4754	0.2362	0.4346
TMEM178B	0.3166	0.2374	0.371	0.292
KMT2C	0.2796	0.1646	0.2678	0.1742
PRKAG2	0.3612	0.37	0.3654	0.3556
WDR60	0.0107	0.0112	0.0025	0.0035
DPP6	0.3116	0.1974	0.3618	0.233
NLGN4X	0.384	0.929	0.3846	0.9168
PTPRN2	0.853	0.9292	0.8472	0.9208
CNTNAP2_ENSG00000174469	0.8892	0.7182	0.886	0.7
GALNT11	0.9776	0.9352	0.964	0.9178
CDKL5	0.461	0.4106	0.336	0.3188
GPM6B	0.6352	0.7536	0.6268	0.7332
CNKSR2	0.0489	0.0626	0.0217	0.0318
TSPAN7	0.5832	0.4016	0.5704	0.3956
IL1RAPL1	0.0307	0.028	0.035	0.0347
FRMPD4	0.0279	0.0223	0.0257	0.0218
DMD	0.0482	0.0583	0.043	0.0432
TMSB4X	0.0032	0.0167	0.0032	0.0102
PTCHD1-AS	0.0372	0.0358	0.0245	0.0234
SYN1	0.8812	0.7708	0.8496	0.7118
SYP	0.266	0.1582	0.2512	0.1472
ARHGEF9	0.4526	0.1594	0.4394	0.1456
ATRX	0.0442	0.0235	0.053	0.0235
MORF4L2	0.0535	0.0559	0.0478	0.0517
BEX1	0.0254	0.0161	0.0171	0.0094
HDAC8	0.9458	0.6972	0.934	0.6564
DIAPH2	0.0022	0.0011	0.0053	0.0076
BEX3	0.0107	0.0107	0.0076	0.0085
TTC3P1	0.033	0.0127	0.015	0.0094
FTX	0.647	0.712	0.6098	0.6842
PAK3	0.0361	0.0274	0.0065	0.0062
GRIA3	0.2298	0.2842	0.1638	0.187
DANT2	0.2806	0.3618	0.2174	0.3112
IDS	0.5624	0.8552	0.4412	0.8274
CSMD1	0.0195	0.0185	0.0153	0.0155
DLGAP2_ENSG00000198010	0.3618	0.3036	0.3538	0.271
GDI1	0.7612	0.9416	0.6748	0.9294
LINC00632	0.893	0.5862	0.8276	0.4104
PCM1	0.244	0.3054	0.1532	0.2524
DPYSL2	0.5522	0.4532	0.5674	0.4764
CLU	0.0389	0.106	0.0372	0.0998
CSGALNACT1	0.4694	0.5296	0.4218	0.4484
MICU3	0.247	0.3566	0.129	0.2574
PSD3	0.1772	0.387	0.1822	0.354
PHYHIP	0.4742	0.7438	0.3366	0.6882
XKR6	0.7358	0.828	0.7294	0.807
TNKS	0.8072	0.4798	0.7886	0.3986
MSRA	0.1434	0.1028	0.1664	0.129
SGCZ	0.3958	0.3636	0.3044	0.265
NEFL	0.0158	0.0072	0.0065	0.003
RB1CC1	0.0098	0.0238	0.0101	0.0287
ATP6V1H	0.7988	0.9786	0.7578	0.966
FZD3	0.1334	0.2122	0.0356	0.0709
SARAF	0.1402	0.0655	0.1206	0.0671
SNTG1	0.364	0.2948	0.4044	0.342
NSD3	0.9816	0.5186	0.9712	0.3656
UNC5D	0.989	0.71	0.9854	0.728
NRG1	0.353	0.2296	0.3562	0.2232
SPIDR	0.345	0.1636	0.312	0.146
XKR4	0.5996	0.7636	0.5394	0.7304
STAU2	0.9768	0.9592	0.9772	0.9378
RUNX1T1	0.1458	0.1944	0.1254	0.1518
GDAP1	0.2578	0.394	0.2824	0.3968
RAB2A	0.456	0.4088	0.4274	0.3562
STMN2	0.0125	0.0186	0.0151	0.0282
NECAB1	0.1264	0.1662	0.0893	0.1278
NCOA2	0.7864	0.2728	0.812	0.283
MMP16	0.0859	0.0886	0.0443	0.0477
KCNB2	0.6132	0.6854	0.5924	0.6394
RALYL	0.0549	0.059	0.0333	0.0382
_ENSG00000253553	0.91	0.7832	0.908	0.7652
TRPS1	0.4772	0.4938	0.446	0.4422
NCALD	9e-04	3e-04	0.0011	0.0023
UBR5	0.4582	0.6336	0.4648	0.601
VPS13B	0.3898	0.3232	0.391	0.3316
SYBU	0.0219	0.0473	0.0139	0.0585
CSMD3	0.0434	0.0817	0.0263	0.0615
OXR1	0.5312	0.2642	0.4844	0.1892
YWHAZ	0.904	0.8454	0.8744	0.7972
PDP1	0.4348	0.6016	0.2572	0.448
ZFPM2	0.0333	0.0355	0.0311	0.0354
RIMS2	0.1046	0.1788	0.103	0.1726
SAMD12	0.1452	0.2758	0.1734	0.2662
EXT1	0.9532	0.8642	0.9602	0.8634
RFX3	0.0251	0.0273	0.0285	0.041
SMARCA2	0.0819	0.0367	0.04	0.0195
PUM3	0.11	0.1718	0.1464	0.2144
PHF20L1	0.296	0.268	0.083	0.0719
KHDRBS3	0.653	0.839	0.556	0.7622
FAM49B	6e-04	0.0046	0.001	0.0058
ASAP1	0.9684	0.795	0.962	0.7494
PTPRD	0.4408	0.5522	0.3568	0.463
PTK2	0.0966	0.0692	0.1134	0.0832
KCNQ3	0.58	0.9908	0.5256	0.9878
MPDZ	0.1334	0.1802	0.1248	0.1554
SH3GL2	0.4744	0.5482	0.3434	0.4316
NFIB	0.1444	0.1658	0.073	0.0834
ZCCHC7	0.2382	0.3124	0.2694	0.3504
SLC24A2	0.0195	0.0065	0.0239	0.0187
MLLT3	0.6996	0.7202	0.7232	0.7402
LINGO2	0.2024	0.406	0.1924	0.429
ZDHHC21	0.333	0.3856	0.1384	0.1428
FOCAD	0.9594	0.5894	0.9554	0.5554
TRPM3	0.5088	0.6072	0.4806	0.5998
APBA1_ENSG00000107282	0.3612	0.4604	0.3338	0.3954
GDA	0.2208	0.2214	0.0737	0.0698
GNAQ	0.029	0.0309	0.0063	0.0071
VPS13A	0.7024	0.5072	0.642	0.428
_ENSG00000233926	0.4228	0.3958	0.3614	0.344
FRG1HP	0.6176	0.3316	0.4206	0.1186
SLC44A1	0.8298	0.9056	0.7982	0.8958
SPIN1	0.1816	0.3358	0.078	0.2078
AGTPBP1	0.0221	0.0113	0.022	0.0202
GABBR2	0.8152	0.9144	0.7992	0.9008
NTRK2	0.475	0.4224	0.373	0.2952
AOPEP	0.8198	0.5762	0.7924	0.5052
WNK2	0.431	0.3594	0.318	0.2366
FRRS1L	0.061	0.0368	0.0808	0.0456
RABGAP1	0.2548	0.1048	0.2226	0.0983
BRINP1	0.3992	0.205	0.3868	0.1878
DNM1	0.7014	0.6372	0.5878	0.5328
DENND1A	0.2238	0.1968	0.2316	0.1842
STXBP1	0.7582	0.8352	0.6858	0.7738
GARNL3	0.3394	0.3018	0.3024	0.2544
ASTN2	0.0062	0.0093	0.01	0.0113
STRBP	0.9486	0.8278	0.9416	0.8218
SCAI	0.2526	0.2772	0.2772	0.3034
SPTAN1	0.0082	0.0119	0.0112	0.017
OLFM1	0.9882	0.8452	0.9834	0.8006
CACNA1B	0.3934	0.4448	0.3836	0.4344
GRIN1	0.9088	0.6614	0.849	0.4926
AP2A2_ENSG00000183020	0.227	0.2054	0.0676	0.0912
GALNT18	0.0927	0.1064	0.1216	0.1326
SBF2	0.871	0.6604	0.8592	0.6352
MICAL2	0.0927	0.0855	0.1198	0.1174
ANO3	0.2506	0.3042	0.1306	0.206
BTBD10	0.8188	0.9626	0.7378	0.9514
NELL1	0.5	0.5358	0.4748	0.522
NAV2	0.2866	0.2198	0.2352	0.168
LUZP2	0.6456	0.8534	0.5724	0.7952
TTC17	0.5072	0.4984	0.4356	0.4486
KIAA1549L	0.2176	0.7118	0.1376	0.6348
SLC1A2	0.2236	0.2526	0.2582	0.252
LRP4	0.4118	0.4712	0.3282	0.388
LRRC4C	0.915	0.8024	0.8976	0.7946
HSD17B12	0.4978	0.6724	0.4088	0.5966
DGKZ	0.2776	0.2332	0.115	0.1218
CELF1	0.3172	0.3998	0.164	0.2608
_ENSG00000205035	0.0054	0.0043	0.0051	0.007
NRXN2	0.872	0.9844	0.8106	0.9728
RTN3	0.3302	0.1398	0.2596	0.0856
GNG3	0.0176	0.0379	0.0164	0.0355
FTH1	0.0139	0.0095	0.0049	0.0023
SLC22A10	0.403	0.572	0.408	0.5888
FAM168A	0.9812	0.7996	0.9778	0.7516
PAK1	0.1616	0.0758	0.0323	0.0137
SHANK2	0.8348	0.8428	0.8548	0.852
PGM2L1	0.7032	0.3104	0.6662	0.264
CFL1	0.0354	0.0279	0.03	0.0258
RAB6A	0.0074	0.0072	0.0035	0.0029
MALAT1	0.7982	0.6964	0.7108	0.5374
ELMOD1	0.0711	0.1028	0.0215	0.033
SESN3	0.4716	0.8326	0.3234	0.7892
TENM4	0.2226	0.3542	0.2376	0.339
CNTN5	0.0624	0.0257	0.0562	0.025
DLG2	0.0184	0.0215	0.016	0.024
GUCY1A2	0.0651	0.1816	0.0273	0.138
GRIA4	0.0025	0.0015	0.0034	0.0038
FAT3	0.2644	0.5396	0.209	0.5086
GRM5	0.0618	0.15	0.0492	0.1326
DYNC2H1	0.457	0.5916	0.4828	0.6028
KMT2A	0.6886	0.1906	0.6644	0.2052
SORL1	0.5582	0.6914	0.4474	0.6144
NCAM1	0.1646	0.17	0.1384	0.1438
KIRREL3	0.5504	0.3608	0.5752	0.3828
THY1	0.191	0.1382	0.1776	0.1216
NRGN	0.9032	0.5156	0.897	0.364
SIK3	0.0243	0.0342	0.007	0.0143
SCN3B	0.6078	0.868	0.5202	0.8188
CADM1	0.1244	0.0951	0.0746	0.0554
ARHGEF12	0.141	0.1418	0.1122	0.1066
MIR100HG	0.0476	0.0369	0.0157	0.0153
ZMYND11	0.2302	0.315	0.1286	0.2166
CELF2	0.0386	0.0395	0.0125	0.0104
NEBL	0.1868	0.2118	0.2196	0.2186
MLLT10	0.607	0.5058	0.5956	0.5272
APLP2	0.6384	0.4008	0.5464	0.2972
ARHGAP21	0.1106	0.0845	0.0843	0.0517
KIAA1217	0.1968	0.1878	0.2014	0.1878
PLXDC2	0.7282	0.6526	0.7166	0.6382
ARHGAP32	0.034	0.0259	0.0134	0.0135
FAM171A1	0.473	0.774	0.4534	0.7662
DIP2C	0.9192	0.766	0.9162	0.721
FRMD4A	0.6468	0.742	0.6468	0.7556
CACNB2	0.0285	0.0286	0.0242	0.0297
NTM	0.5314	0.2504	0.4526	0.1922
CAMK1D	0.1508	0.163	0.1428	0.1522
OPCML	0.3904	0.3514	0.381	0.3408
MAPK8	0.9402	0.7808	0.9354	0.732
ANKRD26	0.049	0.0345	0.0299	0.0383
CCNY	0.0799	0.0862	0.0907	0.0863
ZEB1	0.0038	0.0019	0.0061	0.0044
GPR158	0.3422	0.2834	0.1946	0.1396
MICU1	0.5086	0.8724	0.3504	0.8384
PPP3CB	0.545	0.273	0.4182	0.1488
ZNF365	0.1328	0.26	0.1342	0.2878
HERC4	0.8936	0.8976	0.894	0.8852
ANK3	0.0485	0.0544	0.0455	0.0526
ADK	0.3448	0.356	0.3704	0.3844
KCNMA1	0.107	0.102	0.1174	0.106
KAT6B_ENSG00000156650	0.2434	0.4458	0.264	0.476
PHYHIPL	0.9382	0.9682	0.9404	0.9722
JMJD1C	0.973	0.7816	0.9678	0.8052
PRKG1	0.064	0.0334	0.0522	0.0202
NRG3	0.0384	0.0551	0.0373	0.0472
PSAP	0.5244	0.475	0.492	0.4618
LRRTM3	0.064	0.0717	0.065	0.0737
SORBS1	0.341	0.3342	0.313	0.3134
CCSER2	0.0859	0.193	0.0299	0.1186
CPEB3	0.5738	0.5854	0.5004	0.5512
SORCS1	0.1876	0.136	0.1712	0.124
EXOC6	0.048	0.0543	0.0321	0.0399
SORCS3	0.774	0.8132	0.7566	0.7706
HECTD2	0.3328	0.2696	0.1816	0.133
BTRC	0.2278	0.4688	0.237	0.4874
GRID1	0.1484	0.117	0.0953	0.0666
SLIT1	0.8566	0.7108	0.8254	0.6802
LCOR	0.2418	0.3932	0.2304	0.382
OGA	0.5334	0.2156	0.4522	0.1256
WNK1	0.0928	0.2326	0.0909	0.25
ERC1	0.0725	0.0379	0.0614	0.0317
ATRNL1	0.1188	0.1572	0.1134	0.1536
CACNA1C	0.3422	0.373	0.3568	0.3752
VTI1A	0.5758	0.5024	0.582	0.504
LMO3	0.1284	0.1214	0.0737	0.0562
PLEKHA5	0.0288	0.0228	0.0468	0.0367
GAPDH	0.0374	0.0832	0.0403	0.0963
TPI1	0.0538	0.076	0.0563	0.0838
ENO2	0.3422	0.3332	0.2966	0.2942
AEBP2	0.627	0.7336	0.6454	0.7356
CLSTN3	0.64	0.6274	0.4914	0.5314
PTPRO	0.0433	0.0275	0.059	0.0366
GRIN2B	0.1004	0.1648	0.073	0.1021
CNTN1	0.0699	0.1036	0.0292	0.0561
PPFIBP1	0.6754	0.8468	0.5468	0.7688
C2CD5	0.2362	0.5754	0.1598	0.5558
TUBA1B	0.0912	0.0676	0.1006	0.0723
SOX5	0.8454	0.5826	0.8366	0.588
KIF21A	0.894	0.6402	0.8248	0.4668
CPNE8	0.0202	0.0117	0.013	0.0083
TMEM117	0.4158	0.8564	0.4006	0.84
PRICKLE1	0.09	0.1108	0.1112	0.1406
SLC2A13	0.1122	0.2698	0.067	0.2348
BICD1	0.0111	0.0267	0.0163	0.0317
DENND5B	0.184	0.161	0.1802	0.144
NELL2	0.2774	0.2126	0.1038	0.0792
TESPA1	0.0812	0.0578	0.0742	0.0578
FAIM2	0.5266	0.445	0.5118	0.4188
TUBA1A	0.0099	0.0119	0.0141	0.0157
R3HDM2	0.0831	0.0656	0.1028	0.081
SCN8A	0.9696	0.8608	0.9634	0.8102
PPP1R12A	0.8918	0.758	0.878	0.7528
MON2	0.7628	0.6532	0.765	0.6662
SYT1	0.9374	0.625	0.9296	0.5094
NAV3	0.0578	0.0797	0.0281	0.042
ATP2B1	0.1044	0.0783	0.0253	0.0193
TRHDE	0.3514	0.2414	0.3858	0.269
OSBPL8	0.9942	0.998	0.9912	0.9988
PPFIA2	0.0043	0.0055	0.0021	0.0017
PTPRR	0.008	0.0184	0.01	0.017
KCNC2	0.8782	0.7204	0.8606	0.6912
MGAT4C	0.0033	0.0015	0.0043	0.005
NAP1L1	0.278	0.1298	0.1948	0.0825
TAFA2	0.0215	0.0203	0.0275	0.0321
VEZT	0.454	0.3032	0.4134	0.2834
NUAK1	0.987	0.846	0.976	0.7864
RPH3A	0.2376	0.2434	0.1552	0.174
CUX2	0.2308	0.1212	0.2628	0.1438
MED13L	0.931	0.9484	0.943	0.9514
HECTD4	0.2582	0.2182	0.17	0.1364
ATP2A2	0.7692	0.3538	0.7102	0.2624
ANKS1B	0.0116	0.0082	0.0119	0.0086
ATXN2	0.3576	0.402	0.3122	0.3924
RIMBP2	0.5234	0.5072	0.4648	0.4422
DYNLL1	0.0261	0.0633	0.0223	0.0489
PEBP1	0.0199	0.0191	0.018	0.0162
CLIP1	0.7686	0.7016	0.6562	0.61
TMEM132B	0.4626	0.4442	0.4844	0.4684
SRRM4	0.0762	0.0974	0.0797	0.1002
UBC	0.0436	0.058	0.045	0.0634
TMEM132D	0.4898	0.8236	0.5	0.8324
CABP1	0.0432	0.0212	0.0089	0.006
SPPL3	0.5566	0.562	0.419	0.3948
KSR2	0.3216	0.47	0.232	0.419
AKAP11	0.9564	0.7066	0.9404	0.6234
FRY	0.445	0.4722	0.4956	0.531
PDS5B	0.4462	0.737	0.3664	0.6986
ENOX1	0.322	0.4902	0.266	0.4506
HSPH1	0.3082	0.1454	0.2008	0.0787
ZMYM2	0.4154	0.3	0.2536	0.1904
ATP8A2	0.2074	0.1864	0.2168	0.1836
MTUS2	0.1662	0.0772	0.2042	0.1064
DCLK1	0.586	0.552	0.5228	0.5016
NBEA	0.4918	0.9306	0.4078	0.9276
HMGB1	0.0233	0.0225	0.0071	0.0066
MPHOSPH8	0.39	0.3184	0.2268	0.1752
N4BP2L2	0.5024	0.4716	0.3316	0.3494
MYCBP2	0.9622	0.8902	0.95	0.8674
NDFIP2	0.3882	0.516	0.1824	0.3574
FNDC3A	0.628	0.1622	0.6472	0.1876
TSC22D1	0.6092	0.7786	0.4956	0.732
ZC3H13	0.1764	0.0709	0.0518	0.0119
ITM2B	0.1196	0.0551	0.0824	0.0314
RBM26	0.1092	0.1348	0.0503	0.0824
PCDH9	0.1674	0.4086	0.104	0.2698
DOCK9	0.6818	0.418	0.6514	0.4012
NALCN	0.054	0.0415	0.0685	0.058
FGF14	0.127	0.158	0.1276	0.1396
UGGT2	0.365	0.4436	0.3936	0.4848
ARHGEF7	0.3076	0.2924	0.1688	0.1764
ARGLU1	0.0212	0.0097	0.0015	0.001
MBNL2	0.0415	0.068	0.0415	0.0787
GPC6	0.0969	0.1	0.0899	0.0847
HS6ST3	0.0068	0.0062	0.0091	0.0112
FAM155A	0.0854	0.1428	0.0701	0.1116
PABPN1	0.7558	0.796	0.6842	0.7222
NOVA1	0.0513	0.0577	0.0571	0.0469
AKAP6	0.613	0.5634	0.6046	0.5048
NPAS3	0.138	0.1328	0.0824	0.0725
RALGAPA1	0.0133	0.0063	0.0085	0.0061
PRKD1	0.713	0.6702	0.7166	0.7038
MNAT1	0.3814	0.2642	0.3238	0.2
NIN	0.1964	0.3486	0.2328	0.3852
TRIM9	0.2064	0.2402	0.169	0.181
DAAM1	0.0898	0.082	0.0728	0.0907
MDGA2	0.5792	0.5192	0.5324	0.4422
RTN1	0.1956	0.0833	0.1258	0.0442
PPP2R5E	0.6546	0.6042	0.599	0.5706
LRFN5	0.0237	0.0293	0.0209	0.0269
ATL1	0.4224	0.2438	0.3226	0.1728
NRXN3	0.3864	0.4024	0.3382	0.3288
FUT8	0.0217	0.0555	0.0096	0.0303
ACTN1	0.6252	0.4944	0.472	0.3304
PCNX1	0.2306	0.2136	0.1886	0.198
RBM25	0.574	0.2534	0.5298	0.2092
GPHN	0.0598	0.0604	0.0711	0.0765
RGS6	0.0201	0.029	0.0291	0.0435
FLRT2	0.068	0.0602	0.0827	0.0731
SIPA1L1	0.0134	0.0112	0.0184	0.0153
CALM1	0.3192	0.2588	0.276	0.2086
CYP46A1	0.9558	0.8212	0.9346	0.749
MARK3	0.53	0.932	0.4572	0.9104
HSP90AA1	0.0451	0.116	0.0439	0.1082
KLC1	0.794	0.6406	0.7466	0.5818
UNC79_ENSG00000133958	0.6416	0.7402	0.6508	0.7238
CKB	0.3208	0.261	0.2288	0.1872
EVL	0.0211	0.011	0.0058	0.0037
DYNC1H1	0.0072	0.0042	0.0055	0.0034
MEG3	0.735	0.8046	0.7286	0.7912
_ENSG00000258399	0.862	0.8168	0.8312	0.7694
UBE3A	0.0728	0.132	0.0381	0.0912
GABRB3	0.0102	0.0082	0.0156	0.0187
GABRG3	0.3028	0.5732	0.2632	0.5504
SNHG14	0.0714	0.1346	0.0809	0.1296
APBA2_ENSG00000034053	0.0966	0.072	0.1044	0.0736
TJP1_ENSG00000104067	0.885	0.747	0.8946	0.7358
MEIS2	0.0077	0.0018	0.0061	0.0056
SPRED1	0.4436	0.4648	0.3028	0.3254
CASC4	0.0359	0.0443	0.0169	0.0411
SCG5_ENSG00000166922	0.0544	0.1308	0.0528	0.1352
OTUD7A	0.9784	0.9208	0.9792	0.9238
FRMD5	0.752	0.5542	0.7168	0.5088
RYR3	0.4546	0.4028	0.394	0.3408
FMN1	0.1716	0.1142	0.1672	0.0895
RORA	0.103	0.0691	0.0373	0.0205
HERC1	0.0157	0.0187	0.0051	0.0089
RAB11A	0.9196	0.7182	0.8948	0.6094
DMXL2	0.648	0.7568	0.435	0.6026
ARPP19	0.842	0.8262	0.8122	0.8056
VPS13C	0.006	0.0032	0.0039	0.0058
SEMA6D	0.9456	0.8998	0.9554	0.8966
SECISBP2L	0.534	0.1398	0.5394	0.1312
TLN2	0.718	0.8348	0.6434	0.7822
DENND4A	0.0245	0.0286	0.0245	0.0339
ZNF609	0.5544	0.3652	0.4874	0.296
MYO5A	0.7568	0.458	0.6718	0.3358
PIAS1	0.0997	0.2348	0.117	0.2406
MYO9A	0.0344	0.0152	0.029	0.016
PKM	0.2306	0.2398	0.2298	0.2408
MAP2K5	0.2862	0.8708	0.3044	0.8616
SCAPER	0.3902	0.3812	0.298	0.274
SH3GL3	0.4462	0.5664	0.4422	0.5392
NPTN	0.2304	0.3344	0.0782	0.1742
LINGO1	0.6468	0.799	0.5744	0.7802
ARNT2	0.2542	0.2678	0.271	0.2914
MORF4L1	0.147	0.1704	0.1478	0.1544
SCAMP5	0.4164	0.3922	0.335	0.3014
MEF2A	0.6902	0.8202	0.5558	0.7384
IGF1R	0.389	0.542	0.4004	0.5128
NTRK3	0.0575	0.0323	0.0602	0.0407
SV2B	0.2522	0.205	0.1146	0.1094
RBFOX1	0.0697	0.085	0.0768	0.0867
GRIN2A	0.335	0.3274	0.3264	0.2918
SHISA9	0.12	0.0792	0.1468	0.104
CACNG3	0.5992	0.5686	0.6118	0.605
TNRC6A	0.5748	0.8898	0.6066	0.879
XYLT1	0.6666	0.7402	0.6904	0.7588
PRKCB	0.3178	0.3576	0.294	0.3476
PDXDC1_ENSG00000179889	0.6166	0.3954	0.4994	0.23
MRTFB	0.0245	0.0238	0.0108	0.0097
ITFG1	0.5392	0.3752	0.3274	0.1744
ALDOA	0.0389	0.0522	0.0406	0.0533
GNAO1	0.7918	0.6928	0.7058	0.6096
NFAT5	0.0466	0.0436	0.0631	0.0632
NDRG4	0.6212	0.4646	0.5224	0.383
FTO	0.139	0.1232	0.148	0.1384
CDH11	0.6228	0.5738	0.5382	0.4804
CDH8	0.9114	0.8986	0.9274	0.8906
CHD9	0.0053	0.0105	0.0055	0.0146
CMTM4	0.1778	0.1388	0.0466	0.0302
GLG1	0.0547	0.2	0.0432	0.2218
COX4I1	0.012	0.0407	0.0099	0.0308
CDH13	0.0115	0.0052	0.0212	0.0106
CMIP	0.7332	0.7738	0.6194	0.682
TERF2IP	0.5066	0.471	0.443	0.3966
ANKRD11	0.0556	0.0398	0.0519	0.0355
WWOX	0.0672	0.036	0.0141	0.0102
PAFAH1B1	0.0078	0.0041	0.0092	0.0107
_ENSG00000007237	0.4634	0.856	0.3294	0.7966
RABEP1	0.0749	0.0986	0.0794	0.1636
YWHAE_ENSG00000108953	0.1106	0.1026	0.1018	0.0955
_ENSG00000132359	0.431	0.322	0.4362	0.3012
MYH10	0.2302	0.2196	0.2078	0.19
VPS53	0.2638	0.184	0.0957	0.0572
ABR_ENSG00000159842	0.1136	0.085	0.1562	0.1118
ARHGAP44	0.4474	0.4456	0.423	0.4696
MAP2K4	0.7798	0.9196	0.697	0.879
WSB1	0.0112	0.0115	0.01	0.0263
USP22	0.545	0.8408	0.3756	0.771
MPRIP	0.5164	0.4642	0.4884	0.4114
NCOR1	0.0318	0.0168	0.0025	0.0022
NLK	0.0556	0.1034	0.0279	0.0606
ASIC2	0.1888	0.0994	0.1952	0.1248
SSH2	0.532	0.6512	0.476	0.583
TAOK1	0.367	0.272	0.2004	0.1454
MYO1D	0.9914	0.837	0.9924	0.816
CDK5R1	0.2554	0.4238	0.106	0.2718
NF1	0.5394	0.3034	0.4692	0.2242
SUZ12P1	0.6064	0.4998	0.6262	0.5364
ACACA_ENSG00000278540	0.8798	0.9428	0.8822	0.9492
ATP6V0A1	0.081	0.0894	0.0602	0.0565
NSF_ENSG00000073969	0.661	0.864	0.5828	0.8276
KANSL1_ENSG00000120071	0.789	0.6468	0.7608	0.5868
EIF1	0.0139	0.0284	0.0131	0.0283
GPATCH8	0.9552	0.9068	0.9566	0.902
MAPT_ENSG00000186868	0.3946	0.4338	0.3464	0.3896
LUC7L3	0.1376	0.0835	0.0872	0.0513
CLTC	0.1566	0.1178	0.108	0.0781
BCAS3	0.2056	0.2488	0.1486	0.2124
CA10	0.529	0.5616	0.5024	0.5162
TANC2	0.0056	0.0079	0.0065	0.0081
PPM1E	0.7006	0.8078	0.6842	0.7898
TNRC6C	0.0446	0.0611	0.0455	0.0644
DDX5	0.0375	0.0109	0.0073	8e-04
PRKCA	0.354	0.2234	0.329	0.1918
RBFOX3	0.1038	0.0647	0.1162	0.0779
BPTF	0.129	0.1328	0.0576	0.0927
RPL38	0.4254	0.4962	0.46	0.509
EPB41L3	0.2798	0.4936	0.2194	0.4652
ANKRD12	0.5826	0.7652	0.5842	0.7726
SPIRE1	0.0415	0.0159	0.0429	0.0203
LDLRAD4	0.4676	0.665	0.4676	0.6604
DLGAP1	0.1416	0.1508	0.1512	0.1804
ACTG1	0.2186	0.196	0.194	0.1766
DLGAP1-AS4	0.4892	0.5122	0.5312	0.5568
CELF4	0.8572	0.765	0.776	0.673
ST8SIA5	0.4818	0.4182	0.5138	0.4534
NOL4	0.1888	0.3046	0.1382	0.2864
MIB1	0.7086	0.8644	0.6414	0.8454
KCTD1	0.0499	0.0266	0.0572	0.0302
DTNA	0.0714	0.0609	0.0863	0.0787
ASXL3	0.0856	0.1688	0.0275	0.0655
GAREM1	0.1578	0.1078	0.104	0.0745
OSBPL1A	0.1672	0.1898	0.1652	0.1804
DYM	0.6802	0.25	0.6344	0.174
SETBP1	0.7266	0.9902	0.7368	0.9898
MAPRE2	0.6588	0.9702	0.6054	0.964
CDH2	0.1004	0.1806	0.0254	0.0634
DCC	0.0103	0.0055	0.0088	0.0059
AQP4-AS1	0.6868	0.7114	0.6818	0.6988
NEDD4L	0.0546	0.0559	0.0226	0.0225
C20orf194	0.3886	0.4202	0.3216	0.3428
WDR7	0.1346	0.1768	0.1172	0.1428
PTPRA	0.0097	0.0112	0.0038	0.0071
RELCH	0.4078	0.6956	0.2878	0.6636
CBLN2	0.0078	0.0065	0.0153	0.0127
NETO1	0.0537	0.0717	0.0517	0.059
ATP9B_ENSG00000166377	0.4582	0.5224	0.4898	0.5628
TCF4	0.1614	0.3168	0.1016	0.2596
DOK6	0.023	0.0242	0.0157	0.0138
TASP1	0.8846	0.9034	0.8654	0.8786
PAK5	0.6238	0.4644	0.5384	0.3454
SYNDIG1	0.4676	0.6824	0.471	0.6786
NAPB	0.7054	0.472	0.6326	0.3974
PCSK2	0.0505	0.0514	0.0548	0.06
SNAP25	0.8338	0.7824	0.7778	0.7372
PRNP	0.4638	0.7386	0.3512	0.6812
MACROD2	0.0857	0.1282	0.0774	0.1134
PLCB1	0.2582	0.5016	0.2714	0.4994
CBFA2T2	0.8688	0.737	0.8598	0.7002
ZMYND8	0.0995	0.0436	0.0991	0.0663
SLC12A5	0.6266	0.8748	0.5164	0.8498
SERINC3	0.7766	0.9822	0.7256	0.979
KCNB1	0.601	0.7112	0.6288	0.7294
YWHAB	0.3138	0.239	0.2714	0.2006
PTPRT	0.008	0.004	0.0125	0.0087
NORAD	0.5704	0.8804	0.4658	0.8496
ATP9A	0.903	0.9666	0.8638	0.9504
KCNQ2_ENSG00000075043	0.894	0.8232	0.8464	0.7418
