gene	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
MYO9B	0.6056	0.514	0.571	0.4602
RYR1	0.853	0.6664	0.8212	0.6006
RPS19	0.0803	0.0993	0.0399	0.0484
APOE	0.4414	0.303	0.1904	0.1366
FTL	0.3202	0.5128	0.1636	0.3814
TTC28	0.5998	0.4746	0.5236	0.38
DDX17	0.336	0.3892	0.3164	0.3264
AP1B1	0.995	0.748	0.994	0.7004
TNRC6B	0.4374	0.6984	0.4028	0.6866
YWHAH	0.533	0.385	0.4172	0.205
TBC1D22A	0.7894	0.5362	0.7184	0.4234
PPP6R2	0.895	0.9938	0.893	0.9944
SAMSN1	0.8024	0.578	0.759	0.4868
NRIP1	0.6312	0.4178	0.615	0.3948
MIR99AHG	0.301	0.3778	0.3582	0.4074
BACH1	0.9896	0.7828	0.986	0.7114
TIAM1	0.7962	0.6464	0.7336	0.5706
DYRK1A	0.559	0.3974	0.5428	0.3848
SON	0.1682	0.179	0.1808	0.2292
RUNX1	0.8832	0.6168	0.8288	0.5244
DSCAM	0.9916	0.8876	0.9796	0.849
TTC3	0.6274	0.4956	0.4932	0.3484
DIP2A	0.8064	0.7876	0.7484	0.663
MT-CO2	0.9302	0.98	0.8724	0.967
MT-CYB	0.8502	0.7452	0.8226	0.6698
MT-CO1	0.7216	0.498	0.6672	0.3556
MT-ND3	0.8622	0.9828	0.793	0.975
MT-ND4	0.94	0.9136	0.883	0.8694
MT-ND1	0.9418	0.9718	0.9146	0.9604
MT-ATP6	0.9662	0.9094	0.9262	0.876
MT-CO3	0.9598	0.8078	0.896	0.7276
MT-RNR2	0.7326	0.5872	0.7002	0.5024
