gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
PTPN4	0.3806	0.3668	0.3336	0.334
DDX18	0.7046	0.4984	0.6764	0.4508
SLC35F5	0.9088	0.8622	0.8666	0.8518
ACTR3	0.7156	0.6926	0.6884	0.6652
EPB41L5	0.126	0.2272	0.1356	0.2374
PLEKHB2	0.814	0.6268	0.6898	0.4354
RAB3GAP1	0.8494	0.71	0.8432	0.6824
DARS1	0.7824	0.859	0.782	0.8626
GTDC1	0.6498	0.6736	0.6886	0.6984
ZRANB3	0.6748	0.6106	0.6532	0.5922
CCDC93	0.2008	0.2532	0.196	0.2448
ARHGEF4	0.0633	0.0687	0.0319	0.0324
WDR33	0.0412	0.0954	0.06	0.1188
BIN1	0.7676	0.5554	0.7086	0.4402
UBXN4	0.396	0.4278	0.3906	0.3894
NXPH2	0.32	0.2792	0.2852	0.2664
MZT2B	0.0393	0.0159	0.0013	4e-04
FAM168B	0.7628	0.5838	0.6966	0.4666
MGAT5	0.7532	0.5276	0.7294	0.4812
CNTNAP5	0.3038	0.2618	0.2614	0.2414
ANKRD30BL	0.5436	0.6024	0.564	0.5776
IWS1	0.218	0.2506	0.1654	0.175
LRP1B	0.4884	0.8188	0.534	0.8276
ZEB2	0.0418	0.0768	0.0574	0.0867
MAP3K2	0.2778	0.4502	0.2706	0.4196
DPP10	0.8312	0.7046	0.8238	0.715
NCKAP5	0.6262	0.763	0.6202	0.7514
UPP2	0.9356	0.8306	0.915	0.7922
AGPS	0.1338	0.27	0.1708	0.3164
DYNC1I2	0.5464	0.5632	0.5554	0.583
OSBPL6	0.3118	0.2938	0.2904	0.2714
RIF1	0.1364	0.2628	0.1366	0.2774
RAPGEF4	0.2586	0.2066	0.2052	0.1558
GPD2	0.7076	0.8546	0.6694	0.8788
TANC1	0.71	0.5396	0.7088	0.5652
PSMD14	0.5436	0.4554	0.51	0.4486
SLC25A12	0.1804	0.1658	0.1722	0.1708
ORC4	0.382	0.2562	0.3698	0.2702
ATF2	0.1604	0.2634	0.1576	0.2448
ACVR2A	0.1434	0.1162	0.1078	0.0637
TTC21B	0.2264	0.5516	0.1442	0.4564
BAZ2B	0.9852	0.9768	0.9796	0.9698
MTX2	0.725	0.6062	0.6714	0.544
CHN1	0.738	0.7996	0.6412	0.7146
GAD1	0.9962	0.9906	0.9954	0.9886
HAT1	0.4108	0.4106	0.4034	0.39
EPC2	0.5936	0.3546	0.5746	0.3364
SCN2A	0.0877	0.111	0.1114	0.1312
MARCHF7	0.9152	0.994	0.9116	0.9924
TANK	0.1162	0.0609	0.12	0.0597
SSB	0.0307	0.0483	0.0144	0.0278
PPIG	0.9352	0.5232	0.9198	0.5284
FASTKD1	0.2944	0.243	0.173	0.124
OLA1	0.9738	0.5216	0.9708	0.457
GALNT13	0.1462	0.4472	0.1536	0.4298
PKP4	0.0058	0.0078	0.0073	0.0133
SCN1A	0.4718	0.494	0.4994	0.5392
SLC4A10	0.1916	0.2064	0.1368	0.1172
LNPK	0.1034	0.0553	0.055	0.032
ZNF385B	0.102	0.1024	0.0869	0.0642
DLX1	0.2498	0.2954	0.1036	0.1756
UBR3	0.4114	0.5454	0.3374	0.5278
CCDC148	0.1076	0.2068	0.0956	0.1926
PLA2R1	0.0227	0.0158	0.0337	0.0269
RBMS1	0.0805	0.1302	0.1126	0.1776
SCN3A	0.1342	0.1748	0.1092	0.1258
ATP5MC3	0.2466	0.3292	0.1794	0.256
FMNL2	0.8472	0.8612	0.8178	0.8444
ARL5A	0.9606	0.8432	0.9686	0.8628
KCNJ3	0.4712	0.6458	0.4644	0.6038
GPR155	0.358	0.2846	0.321	0.2668
KIF5C_ENSG00000168280	0.675	0.8634	0.616	0.829
SCN9A	0.623	0.7628	0.619	0.7842
UBE2E3	0.5166	0.3366	0.3796	0.1838
HNRNPA3	0.1282	0.1194	0.0348	0.0362
CERS6	0.1806	0.2564	0.1974	0.2728
CSRNP3	0.3894	0.3732	0.3642	0.3472
PRKRA	0.9912	0.7376	0.9904	0.7564
CACNB4	0.2378	0.3982	0.265	0.4308
KCNH7	0.1014	0.19	0.1216	0.1856
SESTD1	0.9938	0.9528	0.9926	0.9568
WDSUB1	0.0986	0.17	0.0355	0.0688
PRPF40A	0.5448	0.3608	0.516	0.286
TLK1	0.0313	0.0641	0.0181	0.0433
STK39	0.004	0.0044	0.0057	0.0074
MBD5	0.21	0.2148	0.2582	0.2558
KLHL23	0.6712	0.6456	0.7026	0.6692
_ENSG00000218175	0.0423	0.1482	0.0275	0.0874
_ENSG00000228222	0.4278	0.6194	0.4364	0.6186
_ENSG00000233762	0.0103	0.0126	0.0098	0.0135
SCN1A-AS1	0.4638	0.7096	0.3824	0.6682
TTN-AS1	0.8228	0.5438	0.8156	0.5352
ALS2	0.7252	0.6198	0.6532	0.5458
CLK1	0.288	0.3032	0.2208	0.2636
NDUFS1	0.1072	0.1118	0.1202	0.1148
NOP58	0.2106	0.193	0.1764	0.1832
NCKAP1	0.8472	0.9674	0.8186	0.9628
PMS1	0.9944	0.8778	0.9922	0.8816
ANKRD44	0.5554	0.506	0.5438	0.4822
ZC3H15	0.8918	0.9334	0.8754	0.9304
DNAJC10	0.714	0.6032	0.6326	0.5396
MAP2	0.0248	0.0186	0.0111	0.0093
INO80D	0.761	0.795	0.6378	0.725
ADAM23	0.9206	0.8808	0.8948	0.8568
PIKFYVE	0.59	0.8436	0.5612	0.8198
PDE1A	0.0397	0.122	0.046	0.1396
LANCL1	0.9408	0.833	0.935	0.8284
GLS	0.4698	0.3006	0.3328	0.1636
SF3B1	0.6356	0.4944	0.5716	0.428
PLCL1	0.449	0.3984	0.49	0.4142
ORC2	0.5464	0.6726	0.5372	0.653
TRAK2	0.7058	0.7442	0.612	0.6398
SUMO1	0.6266	0.766	0.6106	0.7624
CREB1	0.6342	0.4138	0.6222	0.3702
ORMDL1	0.2156	0.3082	0.2004	0.2646
STAT4	0.498	0.7164	0.3654	0.5908
HECW2	0.7042	0.8132	0.6778	0.7778
FAM117B	0.2002	0.357	0.2252	0.3786
ABI2	0.2736	0.2514	0.318	0.2984
TMEFF2	0.5366	0.591	0.5586	0.5962
GULP1				
FAM171B	0.4656	0.438	0.409	0.3996
HSPD1	0.1042	0.13	0.0627	0.0674
UNC80	0.8674	0.7468	0.867	0.7566
NBEAL1	0.0419	0.0742	0.0347	0.0601
KANSL1L	0.5732	0.5908	0.3822	0.414
SPAG16	0.4166	0.4046	0.3588	0.3534
ANKAR	0.138	0.1216	0.1648	0.1212
MFSD6	0.338	0.6254	0.3532	0.6416
FAM126B	0.1432	0.2476	0.1156	0.235
ICA1L	0.7382	0.966	0.7582	0.9718
ZNF804A	0.13	0.1148	0.163	0.1322
RAPH1	0.5726	0.6974	0.5888	0.6968
PLEKHM3	0.4128	0.605	0.3844	0.5474
ERBB4	0.1736	0.027	0.1104	0.0309
SPATS2L	0.3586	0.534	0.3564	0.5244
SLC39A10	0.7962	0.6306	0.783	0.576
PGAP1	0.4332	0.265	0.4404	0.2726
HIBCH	0.1652	0.2126	0.1562	0.2104
ZDBF2	0.4054	0.5764	0.3528	0.5854
BMPR2	0.0712	0.0899	0.081	0.1028
CUL3	0.636	0.4746	0.5832	0.4058
PTPRN	0.6186	0.96	0.5096	0.9536
HDAC4	0.0155	0.0174	0.0051	0.0088
DGKD_ENSG00000077044	0.8982	0.8798	0.9028	0.8832
XRCC5	0.7094	0.792	0.5718	0.7046
FARSB	0.0044	0.0042	0.0078	0.0151
ACSL3	0.3684	0.4304	0.103	0.2198
LRRFIP1	0.109	0.0783	0.1046	0.0789
TUBA4A	0.6924	0.7174	0.6432	0.6726
PNKD	0.2652	0.1984	0.2924	0.1896
DOCK10	0.7836	0.6098	0.7786	0.5766
USP37	0.0011	0.0013	0.0016	0.0014
ITM2C	0.8068	0.6684	0.81	0.6788
DNAJB2	0.5694	0.4272	0.4534	0.259
ARMC9	0.6172	0.5532	0.628	0.5372
CAB39	0.0898	0.0892	0.1142	0.1178
NYAP2	0.5908	0.853	0.5342	0.8288
DIS3L2	0.6124	0.6684	0.5764	0.644
RETREG2	0.6424	0.799	0.5436	0.8644
MARCHF4	0.272	0.298	0.2752	0.2764
SPHKAP	0.0701	0.0421	0.0846	0.0562
PID1	0.8098	0.897	0.7814	0.8804
TRIP12	0.5448	0.4674	0.4642	0.3716
AGAP1	0.21	0.2508	0.159	0.1912
ARPC2	0.0182	0.0156	0.0259	0.0261
MFF	0.0785	0.141	0.0926	0.1682
CDK5R2	0.3382	0.368	0.0762	0.0972
SCG2	0.841	0.906	0.796	0.8778
PSMD1	0.1414	0.1018	0.1606	0.128
AGFG1	0.7908	0.6832	0.7806	0.6592
PTMA	0.6816	0.5378	0.6632	0.5066
DNER	0.4234	0.7012	0.1972	0.5294
ARL4C	0.6764	0.5926	0.5476	0.4952
RPL37A	0.8676	0.778	0.8368	0.7198
GIGYF2	0.4652	0.5184	0.4116	0.4508
SLC4A7	0.7224	0.9966	0.7348	0.998
GPC1	0.1334	0.0618	0.0218	0.0071
TOP2B	0.9996	0.919	0.9998	0.9018
CRBN	0.9384	0.9042	0.9404	0.9168
HDLBP	0.8376	0.922	0.75	0.9154
KIF1A	0.6822	0.8844	0.6254	0.8836
NDUFA10	0.0475	0.0544	0.0525	0.074
SH3BP5	0.453	0.3438	0.3168	0.2224
HACL1	0.9252	0.9788	0.9326	0.9786
TBC1D5	0.9652	0.9372	0.9686	0.946
CAPN7	0.532	0.7532	0.4548	0.6974
RAF1	0.1668	0.339	0.1744	0.3258
ARL8B	0.0872	0.1276	0.0759	0.0935
CNTN6	0.9116	0.7004	0.9116	0.6594
CHL1	0.0452	0.0415	0.0373	0.0358
SUMF1	0.5554	0.416	0.5154	0.3932
VGLL4	0.6642	0.9474	0.6136	0.9282
GRIP2	0.0204	0.0427	0.0212	0.0447
CNTN4	0.6464	0.321	0.616	0.3156
RBMS3	0.3694	0.3914	0.3996	0.3964
IQSEC1	0.4784	0.3786	0.4304	0.3014
RPL32	0.4128	0.3632	0.372	0.2926
ITPR1	0.253	0.176	0.2018	0.106
THRB	0.0208	0.022	0.0116	0.0145
NGLY1	0.3194	0.63	0.347	0.6338
ZNF385D	0.8576	0.9452	0.8608	0.9482
TSEN2	0.4734	0.4344	0.4626	0.4122
PLCL2	0.0353	0.0931	0.0379	0.1044
LHFPL4	0.9854	0.932	0.9832	0.9228
ATP2B2	0.8628	0.9548	0.8602	0.9616
SLC6A1	0.687	0.9944	0.6164	0.9934
SYN2	0.5898	0.7982	0.5864	0.7806
SNED1	0.205	0.176	0.1914	0.1622
NEK10	0.0512	0.0622	0.0464	0.0745
AZI2	0.2518	0.3032	0.2524	0.282
CRELD1	0.9084	0.7326	0.8812	0.6868
SETD5	0.5002	0.51	0.4702	0.511
SEPTIN2	0.0017	0.0054	0.0014	0.0068
ATG4B	0.0625	0.0916	0.0549	0.0803
UBE2E1	0.0891	0.0909	0.0828	0.0835
COPS9	0.9564	0.8626	0.958	0.874
NR1D2	0.2814	0.2474	0.2122	0.1906
RPL15	0.27	0.244	0.235	0.2048
NR2C2	0.2654	0.2524	0.297	0.2858
UBE2E2	0.429	0.3334	0.4386	0.3548
SRGAP3	0.2028	0.2038	0.218	0.1928
GRM7	0.121	0.1544	0.1256	0.1572
ATG7	0.7148	0.5156	0.6906	0.5082
ANKRD28	0.8928	0.9002	0.8986	0.9102
METTL6	0.103	0.1668	0.0539	0.0955
THUMPD3-AS1	0.6222	0.4818	0.4872	0.3516
SATB1-AS1	0.3708	0.2922	0.3444	0.2674
SLC6A1-AS1	0.1604	0.1478	0.0727	0.0728
RBMS3-AS3	0.1484	0.1916	0.0278	0.0516
BRK1	0.9026	0.9332	0.9004	0.9338
RBM5	0.416	0.4082	0.417	0.4256
RBM6	0.565	0.4934	0.594	0.5278
UQCRC1	0.8094	0.757	0.776	0.797
MAP4	0.0498	0.1176	0.047	0.1126
IP6K2	0.1025	0.0871	0.0851	0.0749
LRRFIP2	0.8916	0.7956	0.8644	0.7238
PRKAR2A	0.1324	0.0923	0.0911	0.0671
CSPG5	0.5554	0.6	0.4912	0.5398
SCAP	0.0242	0.0276	0.0198	0.0293
WDR48	0.988	0.9624	0.9686	0.948
EIF1B	0.7746	0.5868	0.7734	0.5914
NKTR	0.0855	0.1456	0.0701	0.1304
DHX30	0.8924	0.8224	0.8576	0.7938
DYNC1LI1	0.1408	0.2332	0.1276	0.1976
OSBPL10	0.9224	0.9216	0.9152	0.9006
ITGA9	0.1326	0.118	0.0785	0.0948
GOLGA4	0.0746	0.0712	0.083	0.0881
CTDSPL	0.4302	0.4326	0.2944	0.2964
FBXL2	0.4506	0.7128	0.433	0.6856
UBP1	0.8592	0.939	0.8324	0.9398
ANO10	0.0627	0.0548	0.0649	0.0621
STT3B	0.821	0.7506	0.7834	0.7072
CLASP2	0.8672	0.7034	0.8712	0.7122
SNRK	0.0821	0.0863	0.0274	0.0301
BSN	0.9346	0.7482	0.9332	0.7062
CAMKV	0.2992	0.1642	0.1886	0.1034
TRANK1	0.0775	0.0967	0.0819	0.1028
ENTPD3	0.3322	0.3656	0.2928	0.333
CTNNB1	0.0042	0.2118	0.0162	0.1838
ULK4	0.5676	0.9784	0.4732	0.9746
MYRIP	0.3736	0.3748	0.2684	0.284
PDCD6IP	0.731	0.7166	0.7302	0.7154
CMTM8	0.3112	0.3592	0.2862	0.3562
OXSR1	0.2284	0.1352	0.2474	0.1532
ARPP21	0.9118	0.967	0.8934	0.9562
SMARCC1	0.6856	0.3696	0.6978	0.4174
IP6K1	0.4324	0.6454	0.3374	0.5948
ARIH2	0.497	0.3134	0.4556	0.2762
P4HTM	0.0678	0.0741	0.0607	0.0592
EPM2AIP1	0.2508	0.307	0.2112	0.2756
TCAIM	0.438	0.6838	0.4502	0.6722
SETD2	0.5286	0.561	0.4824	0.4996
TRAK1	0.1022	0.0627	0.0793	0.0567
CNOT10	0.2942	0.2358	0.2504	0.199
CCK	0.2456	0.1988	0.1282	0.0545
RPL14	0.366	0.2704	0.2378	0.1356
QRICH1	0.8286	0.5826	0.8446	0.605
KIF9-AS1	0.0556	0.046	0.0425	0.0383
TMA7	0.943	0.9902	0.9446	0.9864
ITGA9-AS1	0.5398	0.954	0.4542	0.94
CACNA2D2	0.585	0.6448	0.4378	0.525
NISCH	0.1144	0.1035	0.1098	0.1032
DOCK3	0.0678	0.0688	0.0433	0.046
CNTN3	0.0903	0.1326	0.0783	0.1236
GBE1	0.9022	0.8526	0.9122	0.8504
FRMD4B	0.8292	0.8906	0.8572	0.891
FOXP1	0.161	0.0751	0.1414	0.0561
SPCS1	0.2422	0.2938	0.2846	0.3242
PDZRN3	0.826	0.9334	0.7966	0.9206
PTPRG	0.384	0.3604	0.3382	0.2718
SLC25A26	0.632	0.8264	0.6046	0.8076
UBA3	0.9296	0.9998	0.9296	1
ARL6IP5	0.2198	0.167	0.1738	0.1304
TMF1	0.3456	0.3012	0.2374	0.1598
LRTM1	0.8904	0.921	0.87	0.9144
MAGI1	0.1322	0.118	0.1192	0.1068
CACNA1D	0.1184	0.1332	0.1176	0.124
CACNA2D3	0.1658	0.022	0.1218	0.0319
APPL1	0.6528	0.7018	0.5746	0.6422
RPL29	0.3132	0.3372	0.2834	0.327
RYBP	0.1388	0.2898	0.0907	0.2164
PPP4R2	0.3948	0.5586	0.437	0.6068
CADPS	0.2854	0.4204	0.2826	0.4164
SYNPR	0.0582	0.0529	0.0751	0.0734
ATXN7	0.2274	0.143	0.1372	0.0714
PRICKLE2	0.231	0.231	0.2594	0.2496
SLMAP	0.1712	0.2442	0.1	0.1554
PBRM1	0.906	0.9324	0.9132	0.9378
TASOR	0.101	0.0804	0.1008	0.0685
ARHGEF3	0.0463	0.0513	0.0497	0.0444
WDR82	0.1292	0.1482	0.061	0.0893
PXK	0.4092	0.5062	0.409	0.5192
ROBO1	0.1886	0.2572	0.1822	0.2814
DENND6A	0.6406	0.646	0.604	0.5792
CADM2	0.0246	0.0192	0.0088	0.007
CCDC66	0.8264	0.8994	0.813	0.899
TAFA1				
ROBO2	0.5258	0.602	0.527	0.5834
MITF	0.0956	0.132	0.0795	0.1124
ERC2	0.8896	0.8276	0.8902	0.8222
FHIT	0.0368	0.0735	0.0394	0.0821
ADAMTS9-AS2	0.9516	0.957	0.9434	0.9452
C3orf67-AS1	0.0017	0.0091	0.0014	0.0042
DCP1A	0.1216	0.0958	0.0818	0.064
TBC1D23	0.7204	0.6372	0.6704	0.5262
SIDT1	0.6242	0.4588	0.605	0.4558
EPHA6	0.5728	0.5176	0.5024	0.498
PCNP	0.0644	0.0307	0.0678	0.0338
GSK3B	0.388	0.3904	0.2426	0.2124
ITGB5	0.0687	0.1062	0.0704	0.0927
CD200	0.2016	0.392	0.1984	0.377
ARL6	0.7742	0.8106	0.7678	0.7904
KPNA1	0.677	0.5458	0.6228	0.465
TFG	0.4786	0.441	0.4724	0.4718
RPL24	0.6588	0.628	0.6224	0.5508
CBLB	0.0683	0.048	0.0676	0.0504
BBX	0.5408	0.5118	0.5726	0.56
SNX4	0.8776	0.9576	0.848	0.9474
ATP6V1A	0.9516	0.9396	0.9386	0.9414
SEC22A	0.6028	0.6652	0.5882	0.6348
NAA50	0.2258	0.3296	0.13	0.2146
SLC49A4	0.1062	0.1552	0.099	0.1204
SENP7	0.838	0.8974	0.8462	0.9016
TAGLN3	0.6906	0.6192	0.6966	0.6648
STXBP5L	0.5346	0.6294	0.5648	0.6474
CHCHD6	0.495	0.5438	0.4846	0.5118
KALRN	0.5482	0.4756	0.5236	0.4838
ZNF148	0.9062	0.7328	0.898	0.7172
ALCAM	0.3626	0.742	0.3592	0.7386
GAP43	0.7844	0.9794	0.7888	0.9806
ADCY5	0.8778	0.9264	0.892	0.9326
IQCB1	0.758	0.3998	0.762	0.3784
GOLGB1	0.0714	0.0848	0.0837	0.1042
CCDC14	0.4118	0.2926	0.3732	0.2728
ZBTB20	0.3562	0.1654	0.2968	0.1222
CEP97	0.7348	0.8866	0.7208	0.873
CMSS1	0.9698	0.7932	0.9644	0.788
LSAMP	0.2642	0.1926	0.2212	0.173
CD47	0.3742	0.2662	0.2954	0.212
DZIP3	0.0939	0.0894	0.114	0.109
SLC12A8	0.925	0.6184	0.9124	0.5516
_ENSG00000239268	0.813	0.3666	0.7704	0.2694
LSAMP-AS1	0.0524	0.037	0.031	0.0208
_ENSG00000242299	0.2916	0.3024	0.2638	0.2594
LINC00882	0.5614	0.4292	0.5326	0.3676
ATP2C1	0.1176	0.0795	0.0338	0.0168
PIK3CB	0.11	0.0998	0.1382	0.1218
ATP1B3	0.103	0.1416	0.0976	0.135
HLTF	0.813	0.5746	0.8114	0.5434
PPP2R3A	0.6518	0.5826	0.6542	0.6004
MGLL	0.2242	0.4326	0.1452	0.3366
RAB7A	0.6684	0.6578	0.6634	0.6602
RNF13	0.5878	0.5454	0.4418	0.4384
ARMC8	0.3232	0.4984	0.3654	0.5632
CEP70	0.3268	0.3078	0.2164	0.1718
SLC25A36	0.8924	0.8388	0.8332	0.7912
TFDP2	0.3376	0.4152	0.3726	0.4454
XRN1	0.3352	0.4786	0.3288	0.4394
PODXL2	0.9572	0.8498	0.8798	0.6676
STAG1	0.8656	0.9812	0.862	0.9824
SERP1	0.991	0.9896	0.99	0.9932
DNAJC13	0.7602	0.6344	0.7342	0.615
TMEM108	0.1854	0.2606	0.152	0.2346
MED12L	0.5504	0.4914	0.5588	0.4992
TRPC1	0.7982	0.751	0.8076	0.757
MBNL1	0.1458	0.1704	0.124	0.1298
PLOD2	0.0333	0.0435	0.0312	0.0475
RAB6B	0.4214	0.6684	0.3618	0.6658
EPHB1	0.203	0.1734	0.2316	0.2
RASA2	0.4856	0.496	0.397	0.4252
CLSTN2	0.0704	0.0481	0.0475	0.0289
U2SURP	0.9602	0.726	0.9606	0.7516
RYK	0.0798	0.1292	0.0663	0.089
RPN1	0.2434	0.3916	0.2186	0.3664
SLC35G2	0.4948	0.4194	0.4712	0.3742
TMCC1	0.7606	0.6322	0.787	0.6332
DHX36_ENSG00000174953	0.5188	0.9098	0.4802	0.9142
ATR	0.0887	0.0769	0.0893	0.0839
GK5	0.4274	0.3852	0.443	0.4032
ZBTB38	0.621	0.8112	0.5956	0.7918
DIPK2A	0.2512	0.3734	0.1382	0.2784
SLC9A9	0.2272	0.6866	0.1884	0.6262
CEP63	0.9944	0.8396	0.9954	0.8128
CPNE4	0.9488	0.8494	0.9222	0.8222
TSC22D2	0.507	0.5142	0.4612	0.4764
SELENOT	0.3144	0.5082	0.2894	0.4832
_ENSG00000240086	0.822	0.9584	0.7918	0.9428
_ENSG00000248932	0.2062	0.1764	0.2162	0.1934
SEC62	0.8534	0.8646	0.8268	0.8314
SLC7A14	0.3748	0.3432	0.2806	0.2656
MCF2L2	0.9134	0.9782	0.915	0.983
USP13	0.8468	0.7166	0.8408	0.6412
ATP11B	0.1364	0.1402	0.1284	0.1282
DGKG	0.2026	0.158	0.0981	0.0951
MAP3K13	0.1508	0.4228	0.1672	0.4296
FNDC3B	0.8782	0.7524	0.883	0.7472
MCCC1	0.9444	0.7218	0.9428	0.7214
DNAJB11	0.166	0.161	0.1218	0.1134
FXR1	0.2464	0.2352	0.2854	0.2756
PEX5L	0.349	0.293	0.3588	0.2794
ABCC5	0.9836	0.9972	0.9846	0.9972
KLHL24	0.0589	0.0335	0.0194	0.0115
PLCH1	0.1062	0.0716	0.1146	0.1012
PIK3CA	0.0696	0.104	0.0912	0.13
TRA2B	0.5448	0.574	0.5728	0.6116
NCEH1	0.5232	0.6952	0.4404	0.617
EIF2B5	0.1998	0.2012	0.1974	0.2076
TNIK	0.6418	0.6614	0.6192	0.6154
VPS8	0.2446	0.1384	0.21	0.1064
SERPINI1	0.3362	0.4978	0.3304	0.416
PRKCI	0.8258	0.926	0.8014	0.9192
PPM1L	0.4138	0.3936	0.4096	0.3598
GMPS	0.3882	0.639	0.3562	0.6238
TTC14	0.4172	0.385	0.465	0.4488
YEATS2	0.2534	0.4192	0.2578	0.4124
SENP2	0.758	0.9006	0.6916	0.8546
NMD3	0.1042	0.0935	0.1028	0.1132
KCNAB1	0.8954	0.7358	0.9012	0.7388
NLGN1	0.9652	0.6678	0.9708	0.6558
MFN1	0.7064	0.6166	0.7208	0.6286
ZMAT3	0.4242	0.4392	0.362	0.4264
PHC3	0.1186	0.0456	0.1524	0.0671
RSRC1	0.7096	0.7366	0.6916	0.7146
TBL1XR1	0.781	0.743	0.7132	0.6446
NAALADL2	0.7766	0.9134	0.807	0.933
KPNA4	0.2808	0.271	0.2378	0.2188
KCNMB2-AS1	0.5546	0.4028	0.5382	0.3792
SOX2-OT				
LINC01322	0.4144	0.7484	0.3384	0.7076
ETV5	0.2762	0.272	0.2558	0.2646
TNK2	0.9352	0.7044	0.931	0.6886
RNF4	0.4798	0.3188	0.4388	0.2596
CRMP1	0.5912	0.4084	0.4696	0.282
ST6GAL1	0.2704	0.282	0.2478	0.2426
PPP2R2C	0.7246	0.6646	0.727	0.6782
DLG1	0.0317	0.0391	0.0306	0.0462
ADD1	0.861	0.9954	0.7818	0.9938
NSD2	0.1082	0.1094	0.1188	0.1134
FGF12	0.4526	0.7266	0.4714	0.6816
ACAP2	0.8358	0.7928	0.8464	0.7812
SENP5	0.0484	0.034	0.0673	0.0571
FAM193A	0.2144	0.2418	0.1374	0.141
GRK4	0.8682	0.7562	0.864	0.7914
ATP13A3	0.9912	0.9108	0.9914	0.887
LPP	0.845	0.7238	0.8084	0.6974
RUBCN	0.2104	0.27	0.2254	0.2718
JAKMIP1	0.8222	0.5896	0.8438	0.5976
EIF4A2	0.1364	0.1394	0.1274	0.127
SST	0.0018	0.0036	0.002	0.0047
CTBP1	0.435	0.6872	0.2594	0.5602
ZFYVE28	0.1678	0.1734	0.1498	0.1508
BDH1_ENSG00000161267	0.0392	0.0165	0.0286	0.0161
UBXN7	0.686	0.4864	0.662	0.5016
ABLIM2	0.2234	0.172	0.2344	0.1792
NSG1	0.521	0.6834	0.4388	0.6334
CPLX1	0.485	0.3754	0.2104	0.0971
ATP5ME	0.0422	0.102	0.0312	0.0714
KIAA0232	0.1888	0.1694	0.1556	0.127
MRFAP1	0.1298	0.32	0.1566	0.341
PAK2	0.735	0.9744	0.735	0.9778
RPL35A	0.6732	0.5796	0.614	0.5122
NELFA	0.9658	0.8996	0.9586	0.8944
NAT8L	0.4598	0.2868	0.2306	0.107
LRCH3	0.1282	0.088	0.0584	0.0308
AFAP1	0.8202	0.7694	0.8138	0.7456
HTT	0.9444	0.788	0.9456	0.8192
OPA1	0.4446	0.4552	0.352	0.3846
_ENSG00000214135	0.5506	0.5714	0.5212	0.5524
MUC20-OT1_ENSG00000242086	0.6894	0.8246	0.6778	0.813
C4orf48	0.6866	0.4728	0.3546	0.0805
STX18-AS1	0.5636	0.8202	0.5834	0.8324
_ENSG00000249592	0.8012	0.5404	0.8204	0.5614
SLC30A9	0.3698	0.3776	0.3436	0.3368
BOD1L1	0.829	0.8434	0.7098	0.8124
FAM184B	0.2648	0.3174	0.2432	0.2658
LIMCH1	0.1124	0.202	0.1256	0.225
FRYL	0.6118	0.3398	0.5974	0.3184
UBE2K	0.2452	0.2468	0.1452	0.1412
SEL1L3	0.2388	0.4074	0.2616	0.4248
GABRA4	0.7322	0.8588	0.6448	0.8092
OCIAD1	0.4708	0.6276	0.5494	0.6898
DHX15	0.287	0.228	0.3174	0.2818
TBC1D19	0.1852	0.2382	0.0232	0.0803
STIM2	0.803	0.8816	0.812	0.8868
KLHL5	0.649	0.6162	0.6038	0.5908
PPARGC1A	0.476	0.7044	0.4454	0.6678
FBXL5	0.459	0.5418	0.4364	0.5162
PDS5A	0.978	0.8468	0.975	0.8396
ATP8A1	0.2586	0.2448	0.1582	0.1478
CPEB2	0.4352	0.6286	0.3734	0.6076
SLIT2	0.0426	0.0292	0.0582	0.0291
QDPR	0.561	0.5844	0.4766	0.4934
GABRA2	0.1712	0.1266	0.2004	0.1716
UCHL1	0.8408	0.7586	0.8338	0.763
WDR19	0.3576	0.505	0.2424	0.3922
RAB28	0.3378	0.4204	0.37	0.4402
GABRB1	0.2744	0.2476	0.3064	0.2556
SMIM14	0.8532	0.933	0.8478	0.9202
APBB2	0.5592	0.6138	0.538	0.5734
RBPJ	0.7274	0.9074	0.6794	0.8804
LDB2	0.4292	0.5096	0.3794	0.4626
TAPT1	0.5746	0.3856	0.594	0.4124
PCDH7	0.511	0.7942	0.5326	0.788
LCORL	0.0659	0.0567	0.0719	0.0692
KCTD8	0.0691	0.0727	0.1018	0.0893
KCNIP4_ENSG00000185774	0.1362	0.0293	0.1372	0.0094
KLF3-AS1	0.1446	0.1258	0.107	0.1074
TAPT1-AS1	0.1632	0.1554	0.18	0.1546
RUFY3	0.331	0.3376	0.3508	0.3558
UBA6	0.1514	0.1068	0.1792	0.1402
POLR2B	0.989	0.7774	0.9872	0.7618
LNX1	0.9054	0.7206	0.9198	0.7348
YTHDC1_ENSG00000083896	0.7568	0.899	0.7056	0.8658
EXOC1	0.0501	0.0487	0.0242	0.024
DCUN1D4	0.6772	0.9662	0.7092	0.9642
NMU	0.2646	0.3284	0.3044	0.3456
CRACD	0.9692	0.998	0.9646	0.9966
CCNI	0.5052	0.851	0.5202	0.8548
ANKRD17	0.1084	0.1994	0.1138	0.2106
TMEM165	0.2674	0.196	0.2742	0.2176
CLOCK	0.285	0.2962	0.2996	0.2806
HNRNPD	0.5738	0.661	0.5864	0.684
PRKG2	0.8622	0.9342	0.8756	0.9484
RASGEF1B	0.903	0.6436	0.8508	0.5462
BMP2K	0.8134	0.7112	0.8004	0.6926
G3BP2	0.0339	0.0277	0.0172	0.0126
