gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
_ENSG00000214135	0.0367	0.0361	0.0407	0.0337
LINC00884	0.0249	0.038	0.0229	0.0387
MUC20-OT1_ENSG00000242086	0.5902	0.8732	0.6032	0.8624
C4orf48	0.7566	0.8604	0.6504	0.7666
STX18-AS1	0.9174	0.7138	0.8834	0.6588
_ENSG00000249592	0.3038	0.2598	0.328	0.27
ZNF718	0.0256	0.0092	0.0403	0.0154
SLC30A9	0.1848	0.1576	0.0933	0.0989
RFC1	0.8012	0.4762	0.705	0.3474
BOD1L1	0.0332	0.0209	0.0468	0.0396
CC2D2A	0.166	0.3172	0.0652	0.145
ANAPC4	0.3704	0.3552	0.2908	0.309
LIMCH1	0.421	0.6662	0.384	0.6188
TBC1D1	0.152	0.339	0.145	0.3092
FRYL	0.7844	0.9042	0.7948	0.906
UBE2K	0.7272	0.8512	0.6746	0.831
TMEM33	0.4192	0.3732	0.3166	0.2924
GABRA4	0.5664	0.766	0.5348	0.731
SLAIN2	0.4644	0.2612	0.2508	0.0995
OCIAD1	0.14	0.1382	0.1508	0.156
DHX15	0.019	0.0346	0.0175	0.0409
TBC1D19	0.4258	0.4902	0.2492	0.3448
STIM2	0.1332	0.1508	0.0589	0.1016
KLHL5	0.4632	0.3188	0.5002	0.3502
FBXL5	0.7754	0.611	0.7636	0.6224
PDS5A	0.1804	0.201	0.1474	0.1652
ATP8A1	0.019	0.0243	0.002	0.0039
CPEB2	0.3274	0.3376	0.1624	0.1712
SLIT2	0.4342	0.5452	0.3776	0.489
ATP10D	0.0122	0.0103	0.0157	0.0107
QDPR	0.7384	0.8012	0.7668	0.8094
GABRA2	0.3268	0.6908	0.3026	0.6738
UCHL1	0.2424	0.2674	0.1982	0.211
WDR19	0.4092	0.2518	0.3784	0.1856
RAB28	0.723	0.6752	0.7282	0.6638
PACRGL	0.3716	0.4236	0.4062	0.4702
GABRB1	0.8932	0.819	0.8806	0.8012
SMIM14	0.8748	0.9088	0.8656	0.8832
APBB2	0.0429	0.0699	0.0368	0.0571
RBPJ	0.4748	0.923	0.43	0.924
LDB2	0.1932	0.331	0.14	0.2132
TAPT1	0.0055	0.0044	0.013	0.0154
PCDH7	0.6058	0.7602	0.6186	0.7772
NWD2	0.5338	0.7054	0.4416	0.6438
LCORL	0.9532	0.8436	0.9496	0.8346
KCTD8	0.5496	0.5162	0.5384	0.5224
KCNIP4_ENSG00000185774	0.8502	0.7244	0.8366	0.6636
KLF3-AS1	0.5764	0.4986	0.5284	0.4246
FAM200B	0.1146	0.0684	0.1412	0.0848
C1QTNF7-AS1	0.5332	0.3176	0.527	0.3124
_ENSG00000260918	0.7936	0.6522	0.7858	0.6654
TAPT1-AS1	0.1266	0.145	0.1416	0.1678
RUFY3	0.1572	0.1304	0.1292	0.1074
UBA6	0.494	0.5772	0.5312	0.6032
POLR2B	0.9374	0.7484	0.9324	0.7398
LNX1	0.891	0.8918	0.9008	0.8978
SLC4A4	0.0491	0.0651	0.0627	0.0783
YTHDC1_ENSG00000083896	0.8744	0.817	0.849	0.7852
EXOC1	0.6642	0.7106	0.595	0.6342
DCUN1D4	0.2624	0.177	0.247	0.1444
CHIC2	0.7958	0.4978	0.766	0.4604
CRACD	0.7292	0.649	0.7186	0.6312
CCNI	0.024	0.0348	0.0143	0.0179
SRD5A3	0.1886	0.2404	0.219	0.2386
GRSF1	0.0188	0.0388	0.0237	0.0515
ANKRD17	0.9442	0.9576	0.9498	0.9688
TMEM165	0.4592	0.577	0.3456	0.502
CLOCK	0.363	0.477	0.3632	0.4854
HNRNPD	0.7548	0.5674	0.7582	0.524
PRKG2	0.0078	0.0036	0.0102	0.0044
RASGEF1B	0.9308	0.654	0.8954	0.5666
NAAA	0.7266	0.8042	0.634	0.771
NUP54	0.1928	0.2116	0.1712	0.215
BMP2K	0.1118	0.3562	0.1526	0.4166
G3BP2	0.1702	0.1206	0.1032	0.0848
SEPTIN11	0.3448	0.2834	0.3702	0.3026
FRAS1	0.2578	0.3116	0.2054	0.263
SCARB2	0.048	0.027	0.0531	0.0248
CNOT6L	0.076	0.2026	0.062	0.181
USO1	0.0524	0.0746	0.0657	0.0861
CDKL2	0.9138	0.767	0.9032	0.741
FIP1L1	0.4064	0.3376	0.3766	0.2946
CENPC	0.3092	0.2178	0.319	0.225
EPHA5	0.8178	0.8178	0.8334	0.8338
SCD5	0.4426	0.9642	0.3936	0.9574
ENOPH1	0.2958	0.319	0.1736	0.2064
ADGRL3	0.0461	0.0498	0.0577	0.0614
HNRNPDL	0.4796	0.7158	0.4102	0.6544
KIT	0.0567	0.0694	0.0434	0.0651
AASDH	0.3558	0.338	0.3442	0.3222
PAQR3	0.7392	0.781	0.6556	0.7464
RCHY1	0.9476	0.963	0.9474	0.9584
MRPL1	0.4708	0.7522	0.473	0.7594
MOB1B	0.1088	0.2764	0.0943	0.2434
SRP72	0.9492	0.686	0.9412	0.6932
SCFD2	0.0451	0.1076	0.034	0.0872
SDAD1	0.8996	0.8692	0.8918	0.845
UBA6-AS1	0.2904	0.2542	0.2958	0.2466
_ENSG00000250075	0.264	0.5272	0.2366	0.5006
_ENSG00000250220	0.5472	0.5766	0.576	0.5974
MCUB	0.0648	0.1075	0.0762	0.1178
NFKB1	0.3052	0.3758	0.2818	0.3766
MANBA	0.4728	0.4206	0.4382	0.4154
UBE2D3	0.4926	0.4136	0.5172	0.4322
MAPK10	0.4416	0.5034	0.4376	0.4928
RPL34	0.595	0.7828	0.4728	0.7184
PKD2	0.8048	0.8812	0.79	0.867
PLA2G12A	0.4294	0.3168	0.3954	0.2982
HERC3	0.668	0.69	0.689	0.7328
COPS4	0.8056	0.7532	0.8022	0.7446
SEC31A	0.864	0.8962	0.8446	0.8792
RAP1GDS1	0.5542	0.5072	0.5682	0.5086
PDE5A	0.3822	0.7648	0.1954	0.6272
PRDM5	0.6398	0.8274	0.585	0.8058
PPA2	0.4534	0.5294	0.414	0.4862
GSTCD	0.9206	0.8294	0.9252	0.8172
PAPSS1	0.9242	0.928	0.9298	0.9288
SEC24B	0.6334	0.5172	0.6504	0.5358
PPP3CA	0.0523	0.0554	0.03	0.0371
SNCA	0.6422	0.9318	0.3688	0.8952
TBCK	0.2556	0.1572	0.2846	0.1696
CAMK2D	0.7042	0.6106	0.7156	0.5998
ANK2	0.5484	0.5242	0.5206	0.5018
USP53	0.1328	0.0895	0.1578	0.1432
EIF4E	0.5896	0.4306	0.604	0.4172
GRID2	0.7056	0.6796	0.6768	0.6704
SPARCL1	0.3026	0.7616	0.307	0.7576
CYP2U1	0.9166	0.958	0.8866	0.9508
SMARCAD1	0.3164	0.324	0.3396	0.35
STPG2	0.9096	0.8428	0.9	0.8476
CDS1	0.0481	0.0912	0.0484	0.0715
WDFY3	0.1568	0.0788	0.1264	0.068
PTPN13	0.3598	0.4164	0.27	0.3446
PPM1K	0.3896	0.4878	0.388	0.4914
DNAJB14	0.4246	0.7558	0.4364	0.7522
H2AZ1	0.6884	0.86	0.6346	0.8082
SLC9B2	0.461	0.7912	0.4664	0.74
C4orf3	0.5598	0.9196	0.5552	0.9042
PRSS12	0.0635	0.0423	0.0765	0.0461
TET2	0.4002	0.355	0.3538	0.259
CXXC4	0.1188	0.241	0.125	0.2144
TSPAN5	0.0723	0.0436	0.0588	0.0298
ELOVL6	0.4232	0.4214	0.4022	0.3874
NAP1L5	0.2594	0.147	0.0935	0.0294
UNC5C	0.1	0.1086	0.0692	0.0847
HSP90AB3P	0.3404	0.6874	0.2036	0.5862
CCSER1	0.9184	0.9258	0.908	0.915
COL25A1	0.3202	0.4338	0.261	0.3848
TECRP1	0.2872	0.1904	0.2502	0.1856
RPL7AP30	0.7616	0.6756	0.681	0.6146
_ENSG00000245958	0.4342	0.5844	0.4056	0.5594
MAPK10-AS1	0.0867	0.087	0.0555	0.0536
FNIP2	0.498	0.5902	0.5288	0.6024
GUCY1B1	0.3858	0.6206	0.2152	0.5584
JADE1	0.3576	0.313	0.3544	0.242
MGST2	0.8274	0.881	0.7804	0.8232
ELF2	0.3822	0.3198	0.3456	0.2488
NDUFC1	0.116	0.1412	0.1358	0.1744
TBC1D9	0.0904	0.105	0.0645	0.0719
INPP4B	0.5002	0.8636	0.3908	0.8448
TRIM2	0.0849	0.0726	0.0938	0.0806
FBXW7	0.6798	0.4726	0.6296	0.397
SH3D19	0.0035	0.0054	0.0046	0.0068
GLRB	0.8198	0.9946	0.8182	0.9908
GRIA2	0.7662	0.7868	0.7274	0.7566
SLC10A7	0.6196	0.5202	0.5644	0.4142
TMEM131L	0.2898	0.193	0.3288	0.2224
PCDH10	0.4488	0.6402	0.4178	0.626
BBS7	0.7404	0.6696	0.7274	0.669
KIAA1109	0.0656	0.0315	0.0657	0.0323
LARP1B	0.3836	0.374	0.326	0.278
TRPC3	0.0758	0.0486	0.092	0.0713
SPATA5	0.7162	0.5114	0.7048	0.4942
SETD7	0.7924	0.804	0.7606	0.796
RNF175	0.9124	0.8632	0.9148	0.8526
SCLT1	0.9212	0.8264	0.917	0.8092
ZNF827	0.6688	0.9436	0.5594	0.9412
NR3C2	0.0612	0.0707	0.0581	0.081
SCOC	0.0172	0.0211	0.0033	0.0038
SMARCA5	0.7916	0.8696	0.7372	0.8158
INTU	0.2688	0.2054	0.2742	0.2018
HSPA4L	0.0714	0.0585	0.0799	0.0651
MFSD8	0.3598	0.4876	0.3372	0.446
ABHD18	0.4052	0.2856	0.3658	0.2478
MAP9	0.9766	0.9362	0.9802	0.9382
GUCY1A1	0.045	0.045	0.0522	0.0582
NAA15	0.1334	0.1914	0.1372	0.2044
ARFIP1	0.9172	0.8304	0.9084	0.7994
ANAPC10	0.0227	0.0156	0.0258	0.0249
TMEM184C	0.0826	0.0894	0.0639	0.0853
PRMT9	0.0077	0.0306	0.0077	0.0165
RNF150	0.4566	0.5612	0.423	0.5292
DCLK2	0.4956	0.3954	0.4532	0.3394
PPID	0.984	0.7288	0.977	0.6402
ETFDH	0.8224	0.8658	0.8284	0.8626
MAML3	0.0613	0.1374	0.0654	0.1276
DCHS2	0.843	0.7556	0.8252	0.7272
LRBA	0.5654	0.6138	0.5306	0.5794
_ENSG00000249806	0.3922	0.349	0.3324	0.308
_ENSG00000250326	0.2416	0.169	0.2524	0.1456
RTN3P1	0.916	0.7552	0.918	0.7428
_ENSG00000251555	0.8646	0.7242	0.8638	0.7318
_ENSG00000273247	0.308	0.2586	0.207	0.2278
FAT1	0.3204	0.189	0.31	0.202
KLHL2	0.5634	0.805	0.3994	0.7508
CPE	0.339	0.246	0.2686	0.201
FRG1_ENSG00000109536	0.8476	0.871	0.843	0.8672
CLCN3	0.4496	0.4176	0.4814	0.4418
GALNT7	0.18	0.1614	0.1104	0.1202
RAPGEF2	0.916	0.9808	0.8984	0.977
SNX25	0.0729	0.0551	0.0949	0.0805
LRP2BP	0.0705	0.109	0.0711	0.1078
NACA3P	0.4244	0.395	0.223	0.2714
PALLD	0.9484	0.979	0.9402	0.9816
SPCS3	0.0166	0.0575	0.0027	0.0139
NEK1	0.1474	0.1134	0.1064	0.0786
NAF1	0.132	0.0757	0.1548	0.0819
MARCHF1	0.3058	0.3344	0.2544	0.3106
CBR4	0.1186	0.0631	0.097	0.0525
NDUFS6	0.0453	0.1066	0.0502	0.0936
GPM6A	0.0171	0.021	0.0056	0.0056
WDR17	0.489	0.3416	0.484	0.3388
WWC2	0.5642	0.5428	0.5756	0.5424
SLC25A4	0.9374	0.8272	0.9446	0.7842
LPCAT1_ENSG00000153395	0.192	0.3372	0.1338	0.2474
SH3RF1	0.5198	0.1954	0.3808	0.1106
SORBS2	0.5992	0.798	0.5598	0.7902
SCRG1	0.8196	0.5544	0.7252	0.392
PRIMPOL	0.5636	0.449	0.5882	0.4624
TRAPPC11	0.5628	0.4658	0.5376	0.4518
FSTL5	0.3168	0.188	0.3166	0.213
TMEM192	0.1408	0.1808	0.1466	0.1866
TPPP	0.1102	0.0333	0.0255	0.0053
STOX2	0.492	0.6196	0.4862	0.5958
GALNTL6	0.873	0.4282	0.8162	0.3864
TENM3-AS1	0.2074	0.2286	0.2386	0.2654
SPOCK3	0.549	0.9386	0.4666	0.9274
ZDHHC11B	0.6836	0.601	0.684	0.6348
TENM3	0.5486	0.8628	0.5272	0.8566
FRG1-DT_ENSG00000245685	0.8064	0.7068	0.7516	0.6452
TRIO	0.5154	0.9362	0.447	0.9264
ZFR	0.9652	0.9722	0.9648	0.9718
ADCY2	0.7778	0.8096	0.7364	0.7462
WDR70	0.307	0.418	0.368	0.459
CDH9	0.8018	0.9922	0.764	0.9926
DROSHA	0.6064	0.6402	0.5872	0.6576
GOLPH3	0.4036	0.5854	0.3918	0.5682
SUB1	0.7866	0.555	0.7074	0.517
LIFR	0.368	0.2504	0.4034	0.2952
MED10	0.64	0.4808	0.6052	0.4278
PDZD2	0.81	0.7126	0.7944	0.6872
MARCHF6	0.0278	0.0251	0.0398	0.0374
CDH18	0.0691	0.0994	0.0697	0.0806
MYO10	0.8294	0.992	0.7748	0.9912
MTMR12	0.875	0.8106	0.8796	0.8162
CCT5	0.2976	0.2792	0.2804	0.1848
ANKH	0.9366	0.7794	0.9268	0.7586
RETREG1	0.4924	0.4912	0.4946	0.496
CDH12	0.1618	0.0351	0.1338	0.0396
ICE1	0.6672	0.7692	0.5072	0.6618
LMBRD2	0.978	0.9366	0.9822	0.9368
NIPBL	0.738	0.78	0.7572	0.8138
CTNND2	0.5832	0.3822	0.5282	0.3232
BASP1	0.3368	0.2986	0.2646	0.2362
FBXL7	0.4672	0.3554	0.412	0.2874
MARCHF11	0.308	0.251	0.3058	0.2126
GUSBP1	0.512	0.8332	0.5372	0.8304
CPLANE1	0.3144	0.4244	0.3332	0.4608
_ENSG00000215158	0.3568	0.522	0.3624	0.5414
UBE2QL1	0.214	0.1266	0.2524	0.1606
LINC02241	0.473	0.4202	0.4224	0.3662
C1QTNF3-AMACR	0.5358	0.536	0.5686	0.5428
MTREX	0.4804	0.9552	0.45	0.9578
ERCC8	0.0734	0.1394	0.0641	0.161
GPBP1	0.7466	0.5212	0.6274	0.3466
PLPP1	0.471	0.5102	0.4056	0.4404
DHX29	0.0224	0.0245	0.0127	0.0132
KIF2A	0.1926	0.0751	0.2198	0.0897
MAST4	0.62	0.6564	0.6464	0.6864
TNPO1	0.9698	0.998	0.9632	0.9974
OXCT1	0.6536	0.6746	0.623	0.6492
IPO11	0.04	0.0538	0.0611	0.0795
MAP3K1	0.0685	0.1152	0.0578	0.1006
ERBIN	0.0404	0.0509	0.0378	0.0445
HMGCS1	0.0272	0.0613	0.0241	0.0577
NNT	0.5346	0.371	0.5484	0.3738
MRPS27	0.2428	0.3964	0.296	0.4238
PDE4D	0.9426	0.9842	0.9402	0.9778
PPWD1	0.944	0.7994	0.9464	0.8188
TRIM23	0.0099	0.012	0.0186	0.022
TRAPPC13	0.2914	0.3396	0.2644	0.3014
NLN	0.581	0.5142	0.5202	0.4586
ZSWIM6	0.9412	0.8866	0.9284	0.8582
MAP1B	0.0572	0.0732	0.0656	0.0892
IL6ST	0.0965	0.1166	0.0595	0.0769
RPL37	0.8826	0.9484	0.875	0.9346
PLK2	0.3504	0.4762	0.3292	0.4544
PIK3R1	0.1618	0.179	0.1144	0.1632
BDP1_ENSG00000145734	0.763	0.8668	0.7988	0.888
SLC30A5	0.5242	0.634	0.4816	0.588
BTF3	0.2382	0.1744	0.115	0.0781
PARP8	0.5958	0.7922	0.613	0.7796
RAB3C	0.0109	0.0065	0.0031	0.0037
SREK1IP1	0.1072	0.2642	0.111	0.2848
CWC27	0.4214	0.4446	0.4074	0.4448
SREK1	0.24	0.5394	0.1948	0.4788
FCHO2	0.5928	0.591	0.6082	0.6052
NDUFAF2	0.7068	0.4904	0.6764	0.4524
RNF180	0.0612	0.0629	0.0424	0.0413
NDUFS4	0.8578	0.9746	0.8334	0.9712
RICTOR	0.0331	0.1032	0.0449	0.1334
ANKRD55	0.0745	0.0881	0.0917	0.1116
HCN1	0.107	0.1188	0.0492	0.0507
PAIP1	0.606	0.4102	0.615	0.4008
ZNF131	0.4696	0.328	0.3772	0.2124
SLC38A9	0.9616	0.9	0.9512	0.8772
NIM1K	0.4174	0.4298	0.4562	0.4584
PLCXD3	0.109	0.182	0.1302	0.1822
ARL15	0.3876	0.515	0.3644	0.5054
RGS7BP	0.8788	0.733	0.8842	0.7628
SGTB	0.4624	0.2752	0.3306	0.1836
RPL26P19	0.8264	0.931	0.7942	0.9048
NNT-AS1	0.8388	0.6938	0.8218	0.6708
VCAN	0.3252	0.2568	0.3054	0.2698
ZFYVE16	0.4658	0.4866	0.484	0.4974
HEXB	0.0355	0.0173	0.0025	0.0012
MEF2C	0.0737	0.047	0.0269	0.0081
SCAMP1	0.0217	0.0167	0.0093	0.0104
MAN2A1	0.9634	0.9072	0.953	0.863
HMGCR	0.9334	0.942	0.8758	0.9068
CERT1	0.0183	0.049	0.0211	0.0629
PDE8B	0.8742	0.7532	0.8656	0.7436
ARSB	0.91	0.765	0.9038	0.7816
MSH3	0.7132	0.6832	0.7202	0.6644
RASGRF2	0.0875	0.0941	0.0874	0.0767
FAM172A	0.0238	0.0407	0.0298	0.0456
LNPEP	0.2542	0.4858	0.2056	0.4406
ST8SIA4	0.5474	0.8116	0.3364	0.7648
ELL2	0.0245	0.0313	0.0091	0.013
POLK	0.5758	0.4806	0.6054	0.5206
SV2C	0.5454	0.4582	0.5242	0.4394
COX7C	0.7096	0.6744	0.6712	0.5774
AP3B1	0.3348	0.2182	0.3388	0.2006
SLF1	0.6656	0.563	0.6022	0.4492
CCNH	0.6062	0.7534	0.534	0.6642
HAPLN1	0.9216	0.8252	0.9128	0.823
SSBP2	0.2484	0.3858	0.2786	0.385
RASA1	0.3208	0.6124	0.1876	0.5006
PPIP5K2	0.9854	0.8804	0.9858	0.8946
PAM	0.122	0.1272	0.0845	0.0718
FBXL17	0.8726	0.9814	0.858	0.9784
FER	0.2642	0.299	0.2748	0.3274
ATG10	0.5064	0.7814	0.495	0.7646
JMY	0.6246	0.3264	0.5982	0.2972
HOMER1	0.9364	0.8952	0.9562	0.9104
CAST	0.1738	0.2882	0.1982	0.3114
CHD1	0.9154	0.8886	0.9138	0.894
EDIL3	0.7942	0.645	0.7502	0.621
TMEM161B	0.13	0.197	0.1502	0.2214
SLC25A46	0.4768	0.8032	0.3582	0.7588
AGGF1	0.7716	0.6096	0.696	0.541
WDR41	0.8732	0.8172	0.8676	0.7914
RHOBTB3	0.8628	0.8064	0.8686	0.8178
SERINC5	0.1592	0.2952	0.152	0.2778
TENT2	0.9388	0.823	0.9258	0.7724
NSA2	0.4892	0.5076	0.4514	0.5244
GFM2	0.698	0.243	0.6026	0.2376
TBCA	0.4172	0.499	0.3924	0.4366
ENC1	0.5316	0.9636	0.3764	0.9482
FAM174A	0.9566	0.7382	0.9612	0.718
RGMB	0.9812	0.9414	0.9614	0.9174
TMEM167A	0.794	0.581	0.7508	0.539
MCTP1	0.0356	0.0854	0.028	0.0729
NR2F1	0.0319	0.0248	0.0461	0.0362
EFNA5	0.7008	0.8572	0.7198	0.8252
KIAA0825	0.5774	0.3538	0.5902	0.3888
RPS23	0.8744	0.8848	0.8466	0.8342
TMEM232	0.897	0.751	0.8556	0.6452
TTC37	0.6404	0.6424	0.5476	0.5072
FAM169A	0.021	0.0093	0.005	0.004
PJA2	0.1598	0.1886	0.0631	0.079
ATP6AP1L	0.6968	0.609	0.7178	0.637
NR2F1-AS1	0.2688	0.4516	0.1378	0.3432
LINC00461	0.7112	0.4366	0.7034	0.4202
_ENSG00000247121	0.2228	0.3188	0.2442	0.3158
CKMT2-AS1	0.2872	0.271	0.1828	0.2098
TMEM161B-AS1	0.0929	0.0615	0.1038	0.0805
MEF2C-AS1	0.251	0.2392	0.238	0.2296
LINC02062	0.9784	0.9346	0.9742	0.912
_ENSG00000250049	0.8614	0.896	0.8258	0.8748
_ENSG00000251314	0.2938	0.285	0.2588	0.228
FAM13B	0.216	0.234	0.1566	0.1494
CTNNA1	0.0183	0.1106	0.009	0.0639
YTHDC2	0.13	0.1106	0.0922	0.063
SLC12A2	0.7604	0.8352	0.717	0.805
SNX24	0.1462	0.0861	0.176	0.0923
SNCAIP	0.5306	0.3578	0.5268	0.3792
AFF4	0.7256	0.997	0.726	0.9962
KCNN2	0.8002	0.8084	0.837	0.8436
SEMA6A	0.1738	0.1334	0.1034	0.0609
NME5	0.3276	0.187	0.3814	0.2232
BRD8	0.7594	0.733	0.7138	0.6834
HSPA9	0.7904	0.9228	0.7808	0.905
SLC27A6	0.4662	0.9248	0.4332	0.9146
RAD50	0.0892	0.1644	0.0824	0.1292
SKP1	0.877	0.9852	0.8506	0.9812
SEC24A	0.0598	0.0351	0.0459	0.0268
TXNDC15	0.0258	0.0342	0.04	0.0529
MACROH2A1	0.841	0.85	0.813	0.8252
SMAD5	0.083	0.0486	0.0577	0.0386
UBE2B	0.966	0.7298	0.961	0.6998
SIL1	0.867	0.9302	0.8598	0.9126
PAIP2	0.0329	0.0253	0.0187	0.0207
KDM3B	0.486	0.6106	0.4466	0.5892
CDO1	0.5106	0.6778	0.467	0.645
REEP5	0.0719	0.0668	0.0624	0.08
KIF3A	0.0126	0.0063	0.0089	0.0075
REEP2	0.9032	0.9162	0.851	0.8898
HSD17B4	0.7536	0.8032	0.7442	0.804
APC	0.2288	0.279	0.2382	0.314
NREP	0.6924	0.9516	0.65	0.9422
FBN2	0.398	0.5634	0.3758	0.5398
COMMD10	0.3518	0.749	0.3784	0.7416
ATG12	0.3958	0.8596	0.3704	0.8622
ADAMTS19	0.8236	0.751	0.8442	0.7536
CXCL14	0.2474	0.2142	0.18	0.116
DDX46	0.4456	0.4078	0.2556	0.2896
LRRTM2	0.0485	0.0313	0.0506	0.0336
KLHL3	0.8132	0.9774	0.7868	0.9674
CSNK1G3	0.081	0.0784	0.0477	0.0469
SRFBP1	0.3422	0.4496	0.2952	0.3414
SPOCK1	0.0751	0.1606	0.0596	0.1582
CAMK4	0.2456	0.4282	0.1674	0.2928
TRIM36	0.65	0.6714	0.6394	0.6556
SAR1B	0.4218	0.5064	0.3614	0.4492
CDC42SE2	0.1996	0.4164	0.1394	0.3194
ACSL6	0.1732	0.1906	0.0742	0.1028
SEPTIN8	0.6436	0.5062	0.538	0.395
UQCRQ	0.971	0.846	0.9704	0.8444
CAMLG	0.509	0.8748	0.4684	0.8548
ZNF608	0.623	0.5992	0.57	0.5436
HINT1	0.2588	0.203	0.2918	0.2532
DTWD2	0.9024	0.5902	0.8722	0.4886
HSPA4	0.3008	0.3914	0.313	0.3888
MCC	0.0147	0.0101	0.0149	0.0134
DCP2	0.3398	0.327	0.3828	0.3628
DMXL1	0.8494	0.5686	0.8362	0.5424
MARCHF3	0.2706	0.2986	0.2212	0.2476
AP3S1	0.8238	0.9082	0.8196	0.9064
C5orf24	0.0228	0.0845	0.0408	0.1078
PRR16	0.672	0.5598	0.6274	0.482
_ENSG00000185641	0.4842	0.3276	0.4082	0.245
LYRM7	0.6456	0.9864	0.6528	0.9894
IRF1-AS1	0.21	0.2062	0.1754	0.149
PTMAP2	0.0455	0.101	0.0488	0.102
CHSY3	0.9172	0.6922	0.9126	0.688
SNX2	0.5294	0.4092	0.4174	0.2928
VDAC1	0.2024	0.4352	0.2176	0.434
MIR3936HG	0.1606	0.3218	0.1628	0.3486
LINC01184	0.9084	0.6244	0.8814	0.57
_ENSG00000250159	0.7574	0.9638	0.739	0.9594
_ENSG00000251680	0.308	0.233	0.214	0.1384
MFAP3	0.0903	0.0414	0.0833	0.0474
CYFIP2	0.0302	0.0249	0.0486	0.0404
CAMK2A	0.7988	0.6924	0.7508	0.6298
DELE1	0.2982	0.1918	0.266	0.1734
PFDN1	0.632	0.4538	0.5474	0.34
PCDHB3	0.4918	0.577	0.5086	0.614
CLINT1	0.6036	0.2992	0.6204	0.3306
TTC1	0.8144	0.744	0.75	0.6914
FGF1	0.0806	0.1074	0.0557	0.0576
NR3C1	0.3196	0.5226	0.325	0.5246
TCERG1	0.0251	0.0618	0.0331	0.0712
CSNK1A1	0.164	0.1278	0.1494	0.111
CYSTM1	0.7122	0.5986	0.7012	0.618
NDUFA2	0.1934	0.161	0.1706	0.1496
DIAPH1	0.838	0.8976	0.8082	0.8978
NDFIP1	0.4404	0.7044	0.4234	0.6838
UBE2D2	0.1106	0.0922	0.1378	0.1184
DCTN4	0.668	0.5506	0.691	0.571
LARS1	0.2724	0.2494	0.255	0.2518
CCNJL	0.1078	0.1464	0.1068	0.1596
ARHGAP26	0.7672	0.6456	0.7124	0.5912
RNF145	0.441	0.7358	0.3782	0.7058
GABRB2	0.0783	0.0556	0.0822	0.0614
G3BP1	0.4068	0.3664	0.3672	0.3292
ZMAT2	0.9728	0.6932	0.9728	0.6952
LARP1	0.4138	0.5276	0.3608	0.4298
GRIA1	0.54	0.5764	0.5796	0.5944
PPARGC1B	0.8324	0.7502	0.828	0.739
PPP2R2B	0.48	0.6176	0.4746	0.6202
NRG2	0.9288	0.937	0.9364	0.937
UBLCP1	0.0371	0.0194	0.0393	0.0261
RPS14	0.4894	0.3778	0.4504	0.3584
PWWP2A	0.6106	0.7408	0.5668	0.6758
HARS1	0.2976	0.2466	0.3184	0.287
DNAJC18	0.7898	0.4704	0.707	0.4004
SGCD	0.936	0.9142	0.926	0.915
ABLIM3	0.1618	0.1696	0.1928	0.1842
JAKMIP2	0.184	0.1604	0.1982	0.1724
ATOX1	0.2484	0.301	0.248	0.2762
TAF7	0.8742	0.8392	0.8748	0.8294
KCTD16	0.9306	0.5624	0.9216	0.5358
PURA	0.0113	0.0054	0.003	0.0013
PRELID2	0.595	0.3516	0.5074	0.2618
ANXA6	0.764	0.4854	0.7464	0.4728
SPRY4-AS1	0.1046	0.0816	0.1398	0.108
_ENSG00000247199	0.132	0.172	0.1232	0.173
_ENSG00000250842	0.6952	0.9332	0.668	0.9218
_ENSG00000254373	0.2996	0.5482	0.0999	0.4116
JAKMIP2-AS1	0.7894	0.6938	0.7312	0.571
GABRA1	0.7168	0.4664	0.487	0.2752
MAPK9	0.1908	0.1234	0.1854	0.1288
FBXW11	0.7636	0.6652	0.6758	0.5838
SNCB	0.28	0.4572	0.1344	0.2532
ADAMTS2	0.4626	0.5864	0.4604	0.571
UIMC1	0.0195	0.021	0.0293	0.0327
EXOC2	0.8378	0.9596	0.792	0.9468
GMDS	0.4526	0.4486	0.4678	0.4518
PRPF4B	0.5146	0.6592	0.4334	0.5648
FAF2	0.4006	0.4468	0.2798	0.3358
CLK4	0.5694	0.874	0.572	0.8682
RNF130	0.9438	0.9956	0.9436	0.9966
GABRG2	0.0215	0.0315	0.0138	0.0163
RARS1	0.5916	0.6112	0.5444	0.5854
WWC1	0.8682	0.8666	0.8194	0.8342
ERGIC1	0.3664	0.388	0.209	0.2532
ATP6V0E1	0.0177	0.0441	0.0032	0.0124
CPEB4	0.1284	0.0651	0.1204	0.0615
ZNF346	0.0569	0.0431	0.0649	0.0538
PANK3	0.1326	0.126	0.1158	0.1206
KIAA1191	0.5408	0.9194	0.4552	0.9172
NQO2	0.225	0.1906	0.2296	0.1674
CANX	0.0452	0.0313	0.0345	0.0305
SLC22A23	0.6086	0.7068	0.5616	0.6742
TUBB2A	0.777	0.556	0.6614	0.3792
NHP2	0.1656	0.4136	0.2004	0.445
CPLX2	0.135	0.176	0.0692	0.12
TENM2	0.0573	0.1816	0.0714	0.2052
FAM193B	0.8698	0.6322	0.8876	0.6234
MRNIP	0.0169	0.0177	0.0092	0.0175
SQSTM1	0.9624	0.8854	0.969	0.8972
MAML1	0.0077	0.0149	0.0126	0.0218
CREBRF	0.0433	0.0519	0.0473	0.0459
