gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
EXOC2	0.6454	0.8522	0.592	0.8604
GMDS	0.0915	0.0879	0.0757	0.0773
PRPF4B	0.2782	0.301	0.2886	0.2914
RNF130	0.2088	0.333	0.2152	0.3456
CPEB4	0.8044	0.4456	0.781	0.4126
DUSP1	0.8298	0.9938	0.7586	0.9884
SERPINB6	0.6812	0.812	0.645	0.7894
CANX	0.9414	0.654	0.944	0.6388
SQSTM1				
NSD1	0.4576	0.3276	0.4364	0.3408
BTNL9	0.387	0.52	0.3496	0.4738
HNRNPH1	0.7062	0.5824	0.7442	0.604
RANBP17	0.898	0.968	0.8724	0.9504
_ENSG00000218227	0.0096	0.0155	0.0031	0.0028
GMDS-DT				
JARID2	0.506	0.3776	0.5006	0.3662
NEDD9	0.752	0.8306	0.7372	0.8122
PHACTR1	0.6932	0.6238	0.532	0.4876
ATXN1	0.886	0.9932	0.8178	0.9918
KIF13A	0.4828	0.6172	0.4766	0.6204
RNF144B	0.622	0.4856	0.5632	0.4264
FARS2	0.4688	0.6846	0.4774	0.6862
CDKAL1	0.0915	0.1314	0.0843	0.1506
CASC15	0.654	0.7968	0.6132	0.7982
ANKS1A	0.3894	0.2228	0.386	0.2382
PPARD	0.9646	0.996	0.9358	0.9966
RPL10A	0.738	0.8488	0.7418	0.8288
HSPA1B_ENSG00000204388	0.2014	0.2212	0.1978	0.1868
HSPA1A_ENSG00000204389	0.2474	0.4508	0.2198	0.3722
HLA-C_ENSG00000204525	0.0192	0.031	0.0141	0.0243
HLA-E_ENSG00000204592	0.1444	0.0648	0.1068	0.0169
HLA-A_ENSG00000206503	0.0425	0.0587	0.0233	0.0317
RPS18_ENSG00000231500				
ELOVL5	0.719	0.5026	0.751	0.555
UBR2	0.0521	0.1316	0.0693	0.1488
ADGRF5	0.4918	0.2266	0.3476	0.0844
HSP90AB1	0.7702	0.5972	0.7398	0.5926
SMAP1	0.8728	0.95	0.8788	0.9456
CCND3	0.721	0.4474	0.7626	0.4792
PHF3	0.2002	0.1572	0.0915	0.0565
ADGRB3	0.6562	0.9448	0.6262	0.9382
DAAM2	0.5978	0.52	0.5118	0.5338
DST				
ZFAND3	0.325	0.3556	0.3356	0.3266
LMBRD1	0.034	0.0588	0.0437	0.0683
BTBD9	0.6098	0.7592	0.4756	0.6544
SUPT3H	0.6136	0.6706	0.5176	0.556
CD2AP	0.3228	0.2252	0.0828	0.0313
ASCC3	0.8052	0.9866	0.7934	0.9864
SNX3	0.6408	0.589	0.6374	0.6064
COX7A2	0.0829	0.0849	0.0132	0.0086
SENP6	0.0541	0.0325	0.0659	0.0542
FOXO3	0.972	0.8176	0.9624	0.8158
PNISR	0.7832	0.9206	0.7826	0.9182
PHIP	0.6928	0.5044	0.6428	0.3996
EEF1A1	0.2778	0.2934	0.3176	0.3124
PDSS2	0.6284	0.8082	0.6092	0.8132
ZNF292	0.8512	0.7548	0.8092	0.7064
MYO6	0.6016	0.9528	0.6112	0.9412
OOEP	0.9396	0.7278	0.9116	0.6546
REV3L	0.5958	0.348	0.514	0.3474
FYN	0.559	0.5064	0.5832	0.5174
HIVEP2	0.081	0.1256	0.0418	0.0701
BCLAF1	0.409	0.4594	0.3564	0.3992
EPB41L2	0.2914	0.214	0.3162	0.2328
CEP85L				
SERINC1	0.2502	0.581	0.2028	0.5006
RPS12	0.3228	0.2694	0.321	0.2406
ARFGEF3	0.558	0.3626	0.4908	0.289
LAMA4				
AHI1	0.2386	0.3626	0.2014	0.3032
PTPRK_ENSG00000152894	0.1576	0.1908	0.1292	0.154
PDE7B	0.8196	0.927	0.8188	0.927
NT5DC1	0.741	0.5186	0.6258	0.3288
NKAIN2	0.4006	0.0851	0.3236	0.0195
LAMA2	0.1328	0.1294	0.0795	0.0777
RPS27AP11				
TRAF3IP2-AS1	0.0162	0.0474	0.019	0.0566
ARID1B	0.6304	0.6394	0.6524	0.6398
TAB2	0.2496	0.1294	0.2714	0.1416
RPS6KA2	0.2938	0.2562	0.2382	0.1946
SASH1	0.943	0.95	0.9282	0.95
UST	0.5222	0.6068	0.467	0.6028
SOD2	0.6774	0.6652	0.6362	0.5866
QKI	0.7366	0.7322	0.5666	0.564
PDE10A	0.1912	0.4482	0.1898	0.3608
FAM120B_ENSG00000112584	0.1876	0.3292	0.2008	0.3404
PLEKHG1	0.5096	0.8632	0.5164	0.8552
AFDN	0.4936	0.5136	0.3424	0.375
AKAP12				
SYNE1	0.58	0.3712	0.5436	0.3358
SHPRH	0.309	0.343	0.3588	0.3846
UTRN	0.515	0.6036	0.4596	0.548
STXBP5	0.336	0.5174	0.2128	0.3812
PRKN	0.7056	0.7852	0.7078	0.8146
SCAF8	0.632	0.5322	0.6038	0.4856
_ENSG00000218426	0.9036	0.974	0.8662	0.9572
THSD7A	0.2726	0.3886	0.258	0.2748
CYTH3	0.9802	0.6908	0.9774	0.6802
SNX13	0.933	0.9716	0.932	0.9708
ACTB	0.961	0.811	0.9576	0.7864
AVL9				
TAX1BP1	0.6766	0.5084	0.6652	0.4822
PHF14	0.4916	0.7002	0.411	0.6614
HNRNPA2B1	0.3794	0.3564	0.424	0.4206
RAPGEF5	0.7526	0.8038	0.7184	0.7994
RAC1	0.7136	0.5654	0.5922	0.4314
DGKB	0.5614	0.7432	0.4758	0.6058
JAZF1	0.2484	0.198	0.1624	0.0848
TRA2A	0.8706	0.7612	0.8506	0.6992
NDUFA4	0.3078	0.4648	0.328	0.4732
TOMM7				
CDK13	0.1882	0.155	0.1846	0.153
GRB10	0.5632	0.4616	0.491	0.3882
CHCHD2	0.1904	0.2372	0.234	0.2828
BBS9	0.895	0.4834	0.858	0.4146
SEPTIN7	0.3438	0.8528	0.3584	0.8384
EGFR	0.806	0.945	0.7154	0.9452
_ENSG00000146677	0.8936	0.2718	0.8796	0.2232
VOPP1	0.4392	0.4894	0.2746	0.3286
ELMO1	0.1394	0.0637	0.1004	0.0389
PPIA	0.36	0.3208	0.2836	0.2132
ABCB1	0.8648	0.845	0.8376	0.7828
RUNDC3B	0.7126	0.9784	0.508	0.9644
HSPB1	0.6604	0.5914	0.6058	0.5162
HIP1	0.3686	0.5338	0.373	0.5482
PTPN12	0.4416	0.5726	0.4374	0.5712
DMTF1	0.4948	0.4594	0.4684	0.4464
CACNA2D1	0.7844	0.4836	0.7858	0.4768
AUTS2	0.3618	0.4004	0.3458	0.4182
YWHAG	0.3992	0.4232	0.234	0.2438
MAGI2	0.281	0.504	0.2658	0.5206
GRM3	0.1968	0.1044	0.138	0.0663
_ENSG00000205485	0.977	0.7836	0.9768	0.7384
RPL35P5	0.5564	0.545	0.595	0.5764
ANKIB1	0.7514	0.9154	0.7092	0.9226
KMT2E	0.7706	0.7276	0.602	0.596
CDK14	0.5736	0.6658	0.4816	0.6316
SLC26A3	0.9808	0.937	0.9416	0.9102
CDK6	0.1578	0.2318	0.1938	0.2628
NAMPT	0.5504	0.6138	0.5668	0.665
PON2	0.8566	0.674	0.8544	0.6344
ZKSCAN1	0.9368	0.9516	0.9258	0.9392
AKAP9				
GNG11	0.863	0.9754	0.8256	0.9584
SEM1	0.2498	0.3342	0.2162	0.3078
DOCK4	0.85	0.9224	0.7996	0.886
SRPK2	0.0262	0.0372	0.0119	0.0197
COG5	0.34	0.3766	0.109	0.1926
GPR85	0.644	0.5458	0.549	0.3582
IMMP2L	0.2032	0.26	0.184	0.2456
SMURF1	0.7042	0.8848	0.6886	0.8808
ARPC1A	0.2292	0.2542	0.183	0.2012
CUX1	0.2234	0.365	0.1538	0.2958
KDM7A				
CNOT4	0.7838	0.9364	0.7688	0.9202
CADPS2	0.1314	0.167	0.1184	0.1496
NDUFB2	0.2968	0.2842	0.3052	0.306
PTN	0.597	0.965	0.4588	0.9456
CHCHD3	0.1014	0.0987	0.0501	0.0438
CALD1	0.68	0.8228	0.5384	0.7924
PODXL	0.5526	0.4604	0.3236	0.1782
MKLN1	0.5682	0.4594	0.403	0.297
EXOC4	0.1002	0.0724	0.1102	0.0906
DENND2A	0.4332	0.9038	0.3316	0.876
BRAF	0.1314	0.2276	0.1514	0.235
AHCYL2	0.1056	0.167	0.0635	0.1382
GRM8	0.2558	0.4092	0.2202	0.3634
UBE2H	0.518	0.5208	0.5022	0.5306
CAPZA2	0.6568	0.744	0.5272	0.5772
LINC-PINT	0.4568	0.5164	0.3748	0.475
UBE3C	0.9856	0.8202	0.981	0.805
KMT2C				
LMBR1	0.8294	0.8704	0.799	0.8568
DNAJB6	0.9366	0.8052	0.941	0.809
ESYT2	0.8134	0.7956	0.6568	0.745
WDR60	0.5386	0.347	0.4792	0.3138
SLC25A6	0.9696	0.9774	0.959	0.9778
CNTNAP2_ENSG00000174469	0.685	0.8342	0.6476	0.8368
ARHGAP6	0.6274	0.6284	0.5216	0.5186
TBL1X				
USP9X	0.2304	0.3776	0.265	0.4174
SAT1	0.897	0.516	0.8912	0.5392
SH3KBP1	0.3496	0.4088	0.336	0.3796
KDM6A	0.1426	0.2024	0.1874	0.2446
DIPK2B	0.3136	0.473	0.2202	0.4232
IL1RAPL1	0.6174	0.6424	0.5728	0.5852
RPS6KA3	0.5006	0.3688	0.511	0.3764
AP1S2	0.6528	0.7686	0.5612	0.7118
BCOR	0.9772	0.4494	0.9818	0.4826
NHS	0.791	0.831	0.73	0.7874
DMD	0.763	0.8826	0.5748	0.7024
TMSB4X	0.1004	0.147	0.0526	0.0947
SLC38A5	0.5926	0.5338	0.252	0.172
HUWE1	0.6362	0.7112	0.6346	0.6984
SYP	0.9918	0.915	0.9914	0.9338
MSN	0.5048	0.3884	0.523	0.4114
SHROOM4	0.9168	0.9876	0.8804	0.9808
RPS23P8	0.3112	0.3044	0.2956	0.2564
ITM2A	0.2466	0.2854	0.2256	0.1834
ATRX	0.8036	0.574	0.8158	0.598
MORF4L2	0.7892	0.7676	0.6462	0.7344
BEX1	0.5488	0.5352	0.4768	0.4532
HDAC8	0.5594	0.6582	0.5552	0.6536
DIAPH2	0.8482	0.7656	0.8708	0.8014
BEX3	0.1352	0.0556	0.0636	0.0141
RPS4X	0.5104	0.6722	0.5336	0.679
JPX				
FTX	0.514	0.471	0.4462	0.399
STAG2	0.9138	0.4384	0.8872	0.4614
THOC2	0.9812	0.97	0.9718	0.9732
_ENSG00000227008	0.9448	0.897	0.9472	0.9126
IDS				
ARHGEF10_ENSG00000104728	0.791	0.7318	0.8256	0.7628
RBMX	0.836	0.8618	0.7656	0.8554
RPL10	0.5436	0.3068	0.563	0.3524
TDRP	0.4224	0.4074	0.4584	0.4648
BGN				
CSMD1	0.8368	0.8894	0.8342	0.884
GDI1	0.792	0.6376	0.727	0.5354
PCM1	0.5346	0.4776	0.57	0.513
DPYSL2	0.5884	0.189	0.4606	0.0628
CLU				
PPP3CC				
MTUS1	0.3126	0.3716	0.2944	0.3788
MFHAS1	0.6754	0.5558	0.595	0.4688
MICU3	0.1534	0.2528	0.1072	0.1812
PSD3	0.4294	0.9564	0.372	0.9592
DLC1	0.3892	0.5092	0.368	0.529
XKR6	0.9012	0.8102	0.886	0.777
TNKS	0.3558	0.4252	0.2958	0.3778
MSRA	0.4822	0.311	0.2918	0.135
PPP2R2A	0.916	0.704	0.93	0.7276
RPS20	0.3422	0.3314	0.3978	0.3772
RB1CC1	0.2786	0.236	0.3266	0.2948
KAT6A	0.0411	0.0367	0.0113	0.009
PPP2CB	0.9516	0.8934	0.9506	0.9028
SARAF	0.1336	0.1498	0.0713	0.0796
HMBOX1	0.3812	0.7158	0.3806	0.7052
TACC1	0.8438	0.7338	0.86	0.7486
NSD3	0.9376	0.9804	0.9464	0.984
RBPMS	0.5882	0.6802	0.4776	0.6572
SPIDR	0.5126	0.4506	0.5024	0.4226
PCMTD1	0.7106	0.8558	0.72	0.8558
SLC20A2	0.2892	0.7018	0.2314	0.6808
STAU2	0.4814	0.2932	0.4738	0.2462
PREX2	0.6766	0.484	0.5512	0.325
ARFGEF1	0.1466	0.1308	0.1692	0.1418
PAG1	0.862	0.9228	0.8812	0.9336
RUNX1T1				
RAB2A	0.2716	0.3682	0.093	0.2014
STMN2	0.7954	0.6052	0.8138	0.6528
WWP1	0.4542	0.4952	0.3984	0.4234
SDCBP	0.8192	0.7962	0.7288	0.7194
NCOA2	0.1234	0.1776	0.1294	0.1462
ZNF704	0.6452	0.5934	0.6336	0.5964
TOX	0.6498	0.487	0.589	0.3944
RNF19A				
PABPC1	0.5132	0.5222	0.5264	0.5226
CPQ	0.9982	0.7414	0.9988	0.738
STK3				
TRPS1				
NCALD	0.4134	0.4534	0.4352	0.4722
UBR5	0.3534	0.5554	0.402	0.5872
VPS13B	0.2674	0.2234	0.311	0.2412
MTDH	0.1536	0.1904	0.1932	0.2298
UQCRB	0.853	0.816	0.8054	0.7938
RPL30	0.038	0.024	0.0326	0.0156
NSMCE2	0.0876	0.0644	0.0775	0.0662
RAD21	0.7736	0.7468	0.7442	0.7102
OXR1	0.3642	0.1782	0.2366	0.0658
COX6C	0.5146	0.6112	0.512	0.5996
YWHAZ	0.2916	0.235	0.1676	0.1342
ZFPM2	0.479	0.2944	0.3354	0.1844
MTSS1	0.6862	0.8982	0.7208	0.9
SNTB1	0.5012	0.3284	0.5158	0.351
RIMS2	0.5754	0.6214	0.4472	0.5302
SAMD12	0.5772	0.7332	0.3974	0.5848
EXT1	0.162	0.2078	0.1412	0.1838
RPL34P18	0.0604	0.1076	0.0867	0.142
ST3GAL1	0.5646	0.7648	0.5204	0.7288
RFX3	0.4622	0.4176	0.4052	0.364
SMARCA2	0.1084	0.1872	0.0153	0.0426
JAK2	0.6644	0.3402	0.6756	0.366
EEF1D_ENSG00000104529	0.483	0.4076	0.3612	0.2932
SLC1A1	0.9882	0.7698	0.9786	0.6844
KANK1	0.6488	0.5538	0.6688	0.5378
EFR3A	0.3162	0.1954	0.2986	0.1868
FAM49B	0.1666	0.1892	0.0745	0.101
ASAP1	0.3672	0.5144	0.3078	0.4812
PTPRD	0.7958	0.9544	0.7932	0.9622
LY6E_ENSG00000160932	0.0598	0.0707	0.0305	0.0211
RPL8	0.8702	0.4526	0.8712	0.4852
TRAPPC9	0.8112	0.8772	0.8406	0.9018
PTK2	0.3842	0.4058	0.3582	0.3642
KIAA2026	0.2812	0.3376	0.3132	0.3596
CNTLN	0.2298	0.188	0.2318	0.1722
MPDZ	0.0661	0.0419	0.0623	0.0332
TEK	0.297	0.3978	0.1354	0.193
MOB3B	0.573	0.7618	0.5564	0.7584
RNF38	0.0994	0.0728	0.092	0.0576
DENND4C				
RPS6	0.7576	0.6296	0.7358	0.621
NFIB	0.121	0.0792	0.0884	0.0498
ZCCHC7	0.2798	0.7148	0.257	0.6838
MLLT3	0.284	0.3074	0.215	0.26
ZDHHC21	0.526	0.6488	0.5142	0.67
FOCAD	0.9844	0.8528	0.9868	0.8634
UNC13B	0.9544	0.941	0.9342	0.9272
TLE4	0.4582	0.4202	0.4226	0.4072
PIP5K1B				
ZFAND5	0.2376	0.4142	0.2238	0.3872
CEMIP2	0.5148	0.732	0.5048	0.7226
PGM5	0.8774	0.8352	0.8364	0.7896
GNAQ	0.4348	0.6448	0.329	0.5552
FRMD3	0.2822	0.2404	0.2866	0.2798
PTAR1	0.8116	0.4244	0.825	0.4128
TLE1	0.368	0.2454	0.34	0.2436
SMC5	0.5954	0.5166	0.5852	0.4796
_ENSG00000233926				
FRG1HP	0.0858	0.1128	0.0875	0.1172
FAM120A				
SLC44A1	0.611	0.8494	0.5222	0.813
CDC14B	0.4952	0.4018	0.4276	0.366
TMEM245	0.7866	0.6168	0.7042	0.4662
INVS	0.695	0.9406	0.5326	0.914
AGTPBP1	0.3868	0.3848	0.4128	0.3924
NTRK2	0.7452	0.7654	0.733	0.7078
AOPEP	0.1354	0.1816	0.1716	0.2198
HNRNPK	0.6168	0.8028	0.5162	0.7464
RABGAP1				
ABL1	0.5186	0.3552	0.385	0.2766
ENG	0.6034	0.5128	0.4378	0.337
RAPGEF1				
SETX				
MAPKAP1				
DENND1A				
PRRC2B	0.972	0.7874	0.8892	0.7628
DAB2IP	0.9702	0.955	0.9632	0.9554
STXBP1	0.6388	0.5494	0.5202	0.3716
RPL35	0.4992	0.557	0.5202	0.5514
STOM	0.0962	0.1574	0.141	0.198
GSN	0.177	0.1504	0.1822	0.132
RPL7A_ENSG00000148303	0.136	0.121	0.1362	0.0955
C9orf16	0.532	0.4634	0.4386	0.3586
FNBP1	0.8842	0.931	0.746	0.93
SPTAN1	0.7232	0.5048	0.7098	0.4844
EDF1	0.7236	0.5348	0.7062	0.4702
PTGDS				
CD81	0.5098	0.2978	0.4514	0.2038
IFITM3	0.5516	0.856	0.5634	0.861
EGFL7	0.1932	0.1846	0.0543	0.0351
RPLP2	0.0252	0.0224	0.019	0.017
POLR2L	0.2952	0.3848	0.2952	0.3766
EHMT1				
AP2A2_ENSG00000183020	0.4476	0.2752	0.5124	0.3088
IFITM2	0.4798	0.8054	0.4572	0.7558
PIK3C2A				
EIF4G2	0.5832	0.4358	0.625	0.4802
GALNT18	0.7652	0.9396	0.6374	0.8266
SWAP70	0.4046	0.5776	0.455	0.6284
SBF2	0.1008	0.1758	0.1009	0.1856
RPL27A	0.7288	0.8652	0.7146	0.8458
DENND2B	0.2554	0.2276	0.2198	0.2254
PLEKHA7	0.4646	0.5206	0.4792	0.479
NAV2	0.5522	0.344	0.5386	0.2604
USP47	0.5136	0.8326	0.5512	0.8442
DENND5A	0.414	0.3578	0.3854	0.308
TEAD1				
FAR1	0.0978	0.0928	0.0436	0.0409
TTC17	0.5554	0.7614	0.5554	0.744
MPPED2	0.3582	0.7184	0.3512	0.7466
CD59	0.9132	0.6768	0.9206	0.6626
ELP4				
HIPK3	0.822	0.7086	0.7792	0.6312
AMBRA1	0.4924	0.442	0.4434	0.4452
LRP4				
LMO2	0.3806	0.4876	0.2356	0.353
PHF21A	0.8904	0.9414	0.8746	0.9374
LRRC4C	0.6692	0.7806	0.5998	0.77
HSD17B12	0.2548	0.204	0.1758	0.1352
CELF1	0.851	0.8466	0.7984	0.8718
TRIM44				
METTL15	0.816	0.8904	0.8	0.86
LDLRAD3	0.1986	0.2586	0.2152	0.2746
AHNAK	0.3892	0.406	0.2994	0.3142
PRDX5	0.1586	0.1654	0.14	0.1408
RTN3	0.1064	0.0514	0.1152	0.0492
FAU				
FTH1	0.515	0.5438	0.3002	0.3112
SLC3A2	0.7536	0.5258	0.6698	0.3942
NEAT1	0.5194	0.5212	0.5486	0.5398
RSF1	0.6722	0.667	0.5328	0.538
ACER3	0.1054	0.071	0.0771	0.0387
GSTP1	0.1218	0.1524	0.0466	0.0523
KMT5B				
PPP6R3	0.6696	0.5694	0.6428	0.5578
FCHSD2				
SLCO2B1	0.0743	0.0423	0.0099	0.0051
RPS3	0.622	0.5932	0.5336	0.5692
CFL1	0.4072	0.2876	0.371	0.2428
KDM2A				
PACS1	0.9282	0.7148	0.8854	0.647
RAB6A				
CCDC85B	0.6856	0.835	0.5588	0.7232
UVRAG				
_ENSG00000227615	0.0845	0.1058	0.0665	0.0768
MALAT1	0.8278	0.4716	0.7616	0.1948
PICALM	0.1576	0.2998	0.1784	0.3186
YAP1	0.8852	0.9864	0.8074	0.9696
SESN3	0.5596	0.4588	0.579	0.4448
ATM	0.1106	0.1112	0.1336	0.1262
DLG2	0.9166	0.4184	0.9074	0.3936
GUCY1A2	0.669	0.963	0.6034	0.9478
CWF19L2	0.0258	0.0277	0.0352	0.03
TMEM123	0.4658	0.367	0.3702	0.285
ARHGAP42				
AMOTL1	0.0454	0.122	0.0251	0.0811
CUL5	0.6324	0.9098	0.618	0.9106
MAML2	0.3836	0.6284	0.3266	0.5912
RPS28P7	0.549	0.35	0.5492	0.3822
ZBTB16	0.6466	0.673	0.6464	0.6634
HSPA8	0.4802	0.5462	0.4806	0.5164
DDX6	0.9122	0.4674	0.8854	0.4428
KMT2A	0.1686	0.3598	0.1268	0.2812
RPS25_ENSG00000118181	0.0139	0.0165	0.0148	0.011
RDX				
ESAM	0.5154	0.3172	0.345	0.156
THY1	0.8424	0.9436	0.824	0.9394
NRGN	0.7334	0.5886	0.6408	0.3488
SIK3				
ATP5MG				
SIK2	0.5664	0.5516	0.545	0.579
ARHGEF12	0.6508	0.864	0.5054	0.8022
ZMYND11	0.8778	0.7782	0.8736	0.7698
VIM	0.3488	0.2852	0.332	0.252
CELF2	0.94	0.6134	0.9288	0.5942
KLF6	0.274	0.4386	0.2996	0.4912
NEBL	0.795	0.6652	0.6638	0.5502
MLLT10	0.9678	0.719	0.9576	0.674
APLP2	0.2648	0.3634	0.2692	0.3396
ARHGAP21	0.717	0.7632	0.7036	0.774
TASOR2	0.135	0.1182	0.1026	0.0995
PLXDC2	0.864	0.8458	0.8558	0.8188
ITIH5	0.7212	0.9212	0.6962	0.92
RBM17				
ARHGAP32	0.0063	0.0205	0.016	0.0234
ETS1				
DNAJC1	0.5896	0.6598	0.5118	0.6082
USP6NL	0.2392	0.3942	0.1342	0.2848
ST8SIA6				
PIP4K2A	0.5858	0.7756	0.555	0.7858
DIP2C	0.1224	0.124	0.108	0.1216
UPF2	0.0376	0.0247	0.0162	0.0097
CCDC3	0.717	0.8064	0.7204	0.8106
FRMD4A	0.6722	0.8076	0.5354	0.6666
FLI1	0.6312	0.9068	0.6046	0.909
TAF3	0.6964	0.787	0.7146	0.8104
CACNB2	0.9228	0.2604	0.913	0.2424
NET1	0.6032	0.823	0.5572	0.7988
NTM	0.152	0.1356	0.1632	0.1596
CAMK1D	0.6182	0.9994	0.6126	0.9992
OPCML				
SFMBT2	0.2756	0.2572	0.2388	0.2182
WAC	0.6702	0.6988	0.5468	0.6032
NRP1	0.2298	0.1196	0.0436	0.0087
MAPK8	0.768	0.9126	0.7782	0.9228
CCNY	0.9098	0.975	0.9064	0.965
EPC1	0.5702	0.637	0.5672	0.6242
ABI1	0.5588	0.3766	0.4972	0.282
PARD3	0.6966	0.625	0.6828	0.6062
ZEB1	0.742	0.8138	0.7026	0.792
ITGB1	0.71	0.5504	0.6632	0.5124
JCAD	0.1804	0.2522	0.1328	0.1492
KIF5B	0.246	0.191	0.2736	0.2102
SVIL	0.7308	0.66	0.5612	0.5556
SGMS1	0.6108	0.6052	0.5852	0.5716
SVIL-AS1				
VCL	0.9024	0.9492	0.9018	0.9508
RHOBTB1	0.9658	0.6652	0.965	0.6386
PALD1	0.691	0.3514	0.6342	0.2712
VSIR	0.9124	0.9804	0.7948	0.942
SPOCK2	0.423	0.358	0.2408	0.2242
MICU1	0.6858	0.7494	0.5436	0.5514
PPP3CB	0.4276	0.4218	0.4474	0.4164
TSPAN14	0.6346	0.7926	0.67	0.7998
SRGN	0.1388	0.0809	0.1498	0.0886
RPS24	0.7106	0.772	0.7376	0.7844
HERC4	0.3816	0.235	0.3596	0.2484
LRMDA	0.7534	0.6058	0.6986	0.5586
MCU	0.5316	0.3672	0.5252	0.3216
ADK	0.7824	0.4776	0.7984	0.4962
KAT6B_ENSG00000156650	0.026	0.0189	0.022	0.0108
REEP3	0.684	0.8684	0.6382	0.8428
ANAPC16	0.81	0.8316	0.6116	0.6402
USP54	0.6114	0.6398	0.558	0.6304
JMJD1C	0.8478	0.673	0.647	0.5354
PRKG1				
NRG3	0.6988	0.7932	0.6612	0.7788
PSAP	0.6666	0.4698	0.4672	0.1654
NUTM2B-AS1	0.694	0.4056	0.6728	0.358
SLK	0.349	0.2936	0.3878	0.343
NT5C2	0.1842	0.2138	0.1846	0.1948
TM9SF3	0.3888	0.542	0.3566	0.4638
SORBS1	0.763	0.9524	0.7516	0.9462
CCSER2	0.7108	0.6114	0.6526	0.5442
TNKS2				
GBF1	0.8174	0.7714	0.8422	0.7854
EXOC6	0.5774	0.4672	0.373	0.3056
PLCE1	0.5536	0.6406	0.4568	0.5266
ADIRF	0.8424	0.4598	0.8342	0.4208
PTEN	0.5116	0.869	0.5118	0.8522
ZNF518A	0.5	0.7222	0.4686	0.6984
PCGF5	0.7658	0.7484	0.675	0.772
LCOR	0.961	0.765	0.9584	0.7834
OGA	0.2588	0.2672	0.2666	0.2742
PAPSS2	0.2126	0.3938	0.1862	0.414
NUTM2A-AS1	0.1994	0.3236	0.1602	0.2984
RPL13AP5	0.3472	0.7102	0.3016	0.6634
ADIPOR2	0.748	0.869	0.718	0.8554
TSPAN9	0.5074	0.673	0.4278	0.6022
WNK1				
KDM5A	0.6108	0.6724	0.5722	0.7112
ERC1	0.4706	0.4772	0.4026	0.4404
ABLIM1	0.397	0.7772	0.438	0.8034
ATRNL1	0.515	0.5864	0.4892	0.5688
SHOC2	0.2188	0.2114	0.2126	0.1674
SLC6A12				
TCF7L2				
DOCK1	0.355	0.2382	0.3464	0.2198
CACNA1C	0.6066	0.4482	0.5102	0.4186
VTI1A	0.3758	0.5364	0.257	0.453
CTBP2				
GRK5	0.6478	0.4818	0.6594	0.4686
RPL17P36	0.9764	0.7462	0.9768	0.7338
ANO2	0.0573	0.1128	0.0319	0.1118
PLEKHA5	0.3164	0.3588	0.3098	0.3554
SLC2A3	0.8638	0.53	0.8302	0.4952
VWF	0.891	0.8722	0.8098	0.7864
GAPDH	0.4308	0.3154	0.4202	0.2924
TPI1	0.7296	0.6198	0.7374	0.6028
ETV6	0.3752	0.4484	0.3548	0.4084
AEBP2	0.517	0.7334	0.556	0.7448
EPS8	0.4414	0.525	0.4036	0.4552
PTMS	0.0815	0.0611	0.0137	0.0046
RIMKLB	0.4812	0.4654	0.4084	0.3844
ATF7IP	0.7764	0.9536	0.768	0.9572
PDE3A	0.5168	0.5146	0.4332	0.4492
A2M	0.4134	0.786	0.3258	0.7618
APOLD1	0.4992	0.6508	0.4722	0.6716
YAF2	0.6378	0.7034	0.619	0.6796
ABCC9	0.3236	0.572	0.2924	0.568
SLCO1A2	0.6736	0.8236	0.6006	0.7706
PPFIBP1	0.6618	0.3358	0.6656	0.3502
C2CD5	0.2006	0.2216	0.2162	0.2198
RASSF8	0.2788	0.255	0.2712	0.2464
ITPR2	0.4524	0.7958	0.2852	0.7622
CCDC91	0.1994	0.1264	0.2032	0.1358
TUBA1B	0.763	0.2844	0.6874	0.1178
SLC38A2	0.419	0.7072	0.328	0.6376
SOX5				
CPNE8	0.62	0.5868	0.5592	0.532
FGD4	0.0962	0.0448	0.114	0.0548
ETNK1	0.591	0.5306	0.5772	0.5076
SCAF11				
SLC2A13	0.7426	0.6262	0.7436	0.6106
BICD1				
DENND5B	0.3314	0.3742	0.305	0.379
ANO6	0.4942	0.4048	0.4494	0.3358
ARID2	0.782	0.6366	0.804	0.6864
DIP2B	0.6758	0.6642	0.6952	0.6876
RBMS2	0.3178	0.3872	0.3296	0.3418
MYL6	0.5374	0.5168	0.5144	0.5168
ATP5F1B	0.7904	0.9264	0.8046	0.9222
PTGES3	0.593	0.465	0.5634	0.3758
TNS2	0.0639	0.0468	0.0819	0.0521
PFDN5	0.3952	0.6384	0.324	0.586
CD63	0.0344	0.0176	0.0491	0.0203
TFCP2	0.1366	0.0952	0.1286	0.0856
TMBIM6	0.4192	0.513	0.3888	0.4958
FMNL3	0.749	0.8088	0.6942	0.7878
TUBA1A	0.1556	0.1606	0.1224	0.1054
R3HDM2	0.8252	0.9278	0.7504	0.8908
NDUFA4L2	0.6082	0.2304	0.6	0.2258
PCBP2	0.2924	0.658	0.2514	0.6202
RPL41	0.4744	0.8542	0.4224	0.8388
DCN	0.722	0.8964	0.5848	0.8854
PPP1R12A	0.8684	0.712	0.8394	0.7176
MON2	0.8708	0.9508	0.8042	0.951
SYT1	0.5932	0.5564	0.4658	0.3644
ATP2B1	0.1452	0.2666	0.0758	0.156
OSBPL8				
PPM1H	0.152	0.1694	0.169	0.2022
