gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
UBE2QL1	0.7226	0.8622	0.6708	0.8358
GPBP1	0.7622	0.847	0.7582	0.846
KIF2A	0.1432	0.1146	0.1366	0.1324
MAST4	0.6476	0.2258	0.5776	0.1476
OXCT1	0.1724	0.2382	0.0699	0.1106
HMGCS1	1	0.7818	1	0.7884
PDE4D	0.5462	0.7106	0.4868	0.665
TRIM23	0.2708	0.3074	0.16	0.1532
MAP1B	0.2008	0.4046	0.2252	0.4372
PLK2	0.6558	0.5874	0.6468	0.5558
PIK3R1	0.0013	0.0011	0.0022	0.0026
PART1	0.5106	0.592	0.3816	0.4918
RAB3C	0.7024	0.8544	0.6592	0.834
HCN1	0.8142	0.9242	0.798	0.9134
RGS7BP	0.7414	0.9106	0.6906	0.899
SGTB	0.8024	0.943	0.7458	0.9334
RPL26P19	0.4858	0.447	0.4062	0.3164
MEF2C	0.3374	0.4102	0.1622	0.2524
SCAMP1	0.7752	0.8878	0.7768	0.8878
HMGCR	0.1069	0.0558	0.1006	0.0699
CERT1	0.3834	0.2714	0.3514	0.2266
RASGRF2	0.5914	0.6148	0.593	0.609
LNPEP	0.826	0.3994	0.7474	0.3486
COX7C	0.912	0.8566	0.8784	0.7836
SSBP2	0.7624	0.97	0.7764	0.9654
PAM	0.346	0.515	0.3524	0.5136
FBXL17	0.3376	0.4	0.2722	0.335
HOMER1	0.3744	0.4286	0.3046	0.3832
EDIL3	0.6372	0.5946	0.566	0.4828
SLC25A46	0.9462	0.8946	0.8956	0.8692
TBCA	0.6858	0.4896	0.554	0.3204
ENC1	0.3998	0.5194	0.3444	0.426
FAM174A	0.7272	0.8156	0.6558	0.7564
PCSK1	0.0885	0.1088	0.0754	0.0865
MCTP1	0.7466	0.8052	0.7774	0.816
NR2F1	0.4544	0.5054	0.3416	0.4094
EFNA5	0.9064	0.9742	0.914	0.981
RPS23	0.66	0.9194	0.5634	0.8658
FAM169A	0.9872	0.9774	0.9584	0.966
PJA2	0.3782	0.2688	0.2944	0.1868
NR2F1-AS1	0.49	0.4184	0.3878	0.3208
HSPA9	0.8024	0.939	0.7966	0.936
SKP1	0.3484	0.4706	0.2422	0.2968
UBE2B	0.5484	0.5122	0.494	0.4364
PAIP2	0.0073	0.0118	0.0136	0.0217
EGR1	0.9084	0.8184	0.851	0.686
REEP5	0.0509	0.039	0.0288	0.0337
KIF3A	0.5806	0.8978	0.5626	0.8792
REEP2	0.1532	0.1372	0.1432	0.1452
NREP	0.5524	0.69	0.5366	0.6674
SPOCK1	0.1544	0.2802	0.1798	0.2836
CAMK4	0.9266	0.9274	0.9204	0.9334
CDC42SE2	0.8252	0.8588	0.813	0.8434
ACSL6	0.6382	0.7616	0.6384	0.7904
SEPTIN8	0.878	0.8418	0.8778	0.8574
UQCRQ	0.3506	0.3594	0.298	0.2882
CAMLG	0.023	0.0353	0.0133	0.0226
HINT1	0.186	0.365	0.0957	0.2014
HSPA4	0.3928	0.5092	0.3866	0.5022
AP3S1	0.2322	0.1478	0.191	0.1078
PTMAP2	0.0077	0.0107	0.0026	0.0027
VDAC1	0.7486	0.6516	0.6588	0.5496
CYFIP2	0.4456	0.4498	0.3854	0.3892
CAMK2A	0.979	0.9612	0.9576	0.9586
NR3C1	0.6976	0.8038	0.7074	0.7988
NDUFA2	0.2732	0.2062	0.2428	0.1816
NDFIP1	0.467	0.3868	0.345	0.2564
UBE2D2	0.3994	0.305	0.3808	0.3116
LARS1	0.3018	0.2934	0.2826	0.2706
ARHGAP26	0.6668	0.7122	0.645	0.7044
RNF145	0.0349	0.0169	0.0581	0.0279
GABRB2	0.261	0.3188	0.124	0.1494
ZMAT2	0.4698	0.4498	0.4718	0.4584
LARP1	0.9506	0.9806	0.9468	0.9772
GRIA1	0.3216	0.3898	0.3474	0.3788
PPP2R2B	0.8894	0.6786	0.8014	0.6884
RPS14	0.4444	0.7054	0.2676	0.5808
CXXC5	0.6416	0.796	0.5622	0.7464
SYNPO	0.175	0.0723	0.0581	0.0272
ATOX1	0.9964	0.7594	0.997	0.6992
KCTD16	0.1592	0.1294	0.1528	0.1254
PURA	0.5428	0.5328	0.523	0.496
ANXA6	0.6418	0.648	0.5746	0.5808
GABRA1	0.6234	0.8284	0.4408	0.661
MAPK9	0.1708	0.2808	0.1974	0.3132
FBXW11	0.6676	0.5412	0.6504	0.5368
SNCB	0.4782	0.4566	0.1712	0.2362
GABRG2	0.2388	0.4226	0.2658	0.4276
CPEB4	0.0479	0.0318	0.0121	0.008
PANK3	0.5436	0.8896	0.4764	0.8698
CANX	0.1036	0.2168	0.0455	0.0949
TUBB2A	0.0202	0.0144	0.027	0.0191
NHP2	0.7846	0.9016	0.775	0.8906
CPLX2	0.805	0.7456	0.736	0.7152
TENM2	0.8984	0.6088	0.8678	0.5886
SQSTM1	0.4414	0.3644	0.4154	0.326
PRELID1	0.3826	0.2486	0.3594	0.2198
NSG2	0.5212	0.4528	0.5268	0.4056
CLTB	0.0917	0.0372	0.0392	0.0101
NPM1	0.197	0.3892	0.1734	0.3488
TMED9	0.4538	0.3144	0.3192	0.1978
RACK1	0.7738	0.8538	0.7682	0.839
_ENSG00000218227	0.9916	0.9358	0.9952	0.9412
PHACTR1	0.2006	0.36	0.18	0.3
CAP2	0.9632	0.6324	0.9498	0.5556
C6orf62	1	0.9608	1	0.9618
SSR1	0.3316	0.4276	0.2754	0.368
NRN1	0.1002	0.2058	0.0091	0.0349
ATXN1	0.6972	0.9798	0.6358	0.9792
GFOD1	0.3982	0.3356	0.352	0.3044
NRSN1	0.3634	0.29	0.2978	0.25
SMIM13	0.6478	0.3932	0.3946	0.2578
CUTA_ENSG00000112514	0.0021	0.0079	5e-04	0.0015
PACSIN1	0.0473	0.0453	0.0464	0.0405
FLOT1_ENSG00000137312	0.0606	0.0284	0.038	0.0192
SMIM29	0.1886	0.1762	0.1002	0.1014
TUBB_ENSG00000196230	0.9568	0.9984	0.9566	0.999
SYNGAP1_ENSG00000197283	0.6662	0.4996	0.4534	0.3872
RPL10A	0.5426	0.5486	0.5128	0.4828
AGPAT1_ENSG00000204310	0.621	0.324	0.4764	0.2916
PRRT1_ENSG00000204314	0.3492	0.452	0.3416	0.425
GABBR1_ENSG00000204681	0.165	0.361	0.1138	0.292
RPS18_ENSG00000231500	0.702	0.485	0.6604	0.4422
NUDT3	0.7166	0.9028	0.6518	0.865
ENPP4	0.8824	0.9694	0.8656	0.9662
TMEM14A	0.1006	0.1788	0.0811	0.1638
HSP90AB1	0.201	0.2144	0.0842	0.0739
KHDRBS2	0.303	0.2154	0.322	0.1944
KLHDC3	0.7824	0.988	0.6322	0.9802
ADGRB3	0.4692	0.8222	0.432	0.763
TMEM63B	0.758	0.4896	0.5778	0.2872
MTCH1	0.6962	0.5042	0.7368	0.5494
DST	0.5196	0.5644	0.4764	0.4994
LMBRD1	0.3666	0.3722	0.3582	0.3658
RCAN2	0.9348	0.9416	0.9402	0.937
C6orf89	0.9328	0.5296	0.9162	0.4836
COX6A1P2	0.5432	0.5448	0.5138	0.528
SNAP91	0.5102	0.6226	0.4492	0.5878
RIMS1	0.2144	0.2158	0.2276	0.2126
SOBP	0.0582	0.0337	0.0618	0.037
SNX3	0.1204	0.198	0.0492	0.1206
COX7A2	0.4076	0.442	0.2132	0.2528
TMEM30A	0.9258	0.9656	0.9312	0.9696
ELOVL4	0.284	0.342	0.2886	0.3632
HMGN3	0.7832	0.9444	0.7522	0.929
OGFRL1	0.1312	0.1052	0.0685	0.0712
FAXC	0.4552	0.6106	0.4286	0.5944
EEF1A1	0.6536	0.9394	0.6198	0.9286
GRIK2	0.734	0.9208	0.656	0.9172
FUT9	0.359	0.5766	0.3172	0.5376
KCNQ5	0.9172	0.8764	0.894	0.8462
OOEP	0.718	0.9648	0.6982	0.9594
FYN	0.2422	0.2666	0.2308	0.2046
HIVEP2	0.4918	0.5558	0.2156	0.2882
DSE	0.1466	0.0926	0.1014	0.0618
SERINC1	0.6448	0.8242	0.6	0.7906
NCOA7	0.323	0.3304	0.2348	0.2144
WASF1	0.7406	0.7322	0.7354	0.714
ARFGEF3	0.729	0.9512	0.7156	0.9396
AMD1	0.2268	0.3206	0.2188	0.287
CLVS2	0.5466	0.7326	0.4402	0.6814
PTPRK_ENSG00000152894	0.5174	0.563	0.5342	0.5824
TSPYL4	0.0323	0.0243	0.0492	0.0347
NKAIN2	0.8964	0.5928	0.898	0.607
TSPYL1	0.778	0.5972	0.6908	0.4834
SLC35F1	0.7644	0.9118	0.7276	0.9182
RPS27AP11	0.8598	0.8672	0.8274	0.8442
MARCKS	0.884	0.9122	0.8438	0.874
PSMB1_ENSG00000008018	0.4996	0.4104	0.396	0.2676
IPCEF1	0.2714	0.4478	0.2388	0.3694
SOD2	0.3162	0.6406	0.2496	0.5722
PCMT1	0.1758	0.591	0.0967	0.4738
TCP1	0.1202	0.1048	0.1368	0.0951
AKAP12	0.7498	0.8948	0.7494	0.901
SYNE1	0.1284	0.4652	0.1362	0.4202
TTYH3	0.5872	0.328	0.2946	0.1618
TMEM181	0.3164	0.2964	0.2962	0.2962
C7orf50	0.2892	0.3248	0.1118	0.1264
STXBP5	0.1888	0.3234	0.0806	0.2192
ZDHHC14	0.5672	0.812	0.575	0.8158
PRKAR1B	0.6548	0.731	0.6488	0.7236
HDAC9	0.897	0.8474	0.898	0.844
FSCN1	0.5998	0.3352	0.5716	0.2816
ACTB	0.9404	0.9274	0.9486	0.9268
SNX10	0.639	0.3494	0.5368	0.211
TAX1BP1	0.4438	0.3568	0.3498	0.2782
GARS1	0.2812	0.234	0.2886	0.2154
PHF14	0.0497	0.1462	0.028	0.1024
TMEM106B	0.8716	0.8408	0.8276	0.8006
TSPAN13	0.65	0.5926	0.5048	0.4836
HNRNPA2B1	0.4218	0.4816	0.36	0.4256
SCRN1	0.5274	0.8168	0.514	0.8116
RAPGEF5	0.105	0.164	0.0818	0.1286
RAC1	0.8028	0.8982	0.7174	0.8686
DGKB	0.6944	0.7726	0.6818	0.7494
WIPI2	0.4176	0.3616	0.4522	0.3722
CYCS	0.9446	0.692	0.9424	0.672
MTURN	0.41	0.3938	0.382	0.3528
NDUFA4	0.0748	0.141	0.0224	0.0408
TOMM7	0.8746	0.8624	0.788	0.846
VPS41	0.05	0.0872	0.072	0.1088
NUDCD3	0.5278	0.537	0.5462	0.5128
CAMK2B	0.028	0.0218	0.0128	0.0075
AMPH	0.5844	0.6628	0.5462	0.6538
EPDR1	0.7108	0.6618	0.6648	0.59
CHCHD2	0.0011	0.0053	0.0012	0.0019
SEPTIN7	0.327	0.1906	0.2926	0.1662
SEC61G	0.558	0.6628	0.4858	0.6006
_ENSG00000146677	0.387	0.6228	0.3316	0.5714
VOPP1	0.5468	0.2962	0.5028	0.2842
ELMO1	0.3868	0.5496	0.3776	0.552
ADCY1	0.8102	0.9794	0.7598	0.9774
PPIA	0.8498	0.958	0.798	0.9536
RHBDD2	0.3336	0.3788	0.3112	0.3662
ADAM22	0.394	0.3356	0.4012	0.3294
STX1A	0.7696	0.4298	0.677	0.2562
TMEM248	0.138	0.2382	0.165	0.2808
EIF4H	0.8784	0.9176	0.8712	0.9176
MDH2	0.898	0.8044	0.8818	0.7722
CACNA2D1	0.7918	0.9134	0.7328	0.8962
AUTS2	0.2428	0.4978	0.2256	0.465
YWHAG	0.9888	0.9868	0.9812	0.9844
GALNT17	0.9066	0.93	0.8786	0.9252
PCLO	0.5262	0.4994	0.4866	0.466
MAGI2	0.4386	0.7128	0.3914	0.7244
GRM3	0.5024	0.3612	0.4846	0.3668
RPL35P5	0.8674	0.8164	0.8438	0.799
PRKAR2B	0.5666	0.4604	0.5362	0.427
CDK14	0.644	0.9492	0.6428	0.948
BCAP29	0.8804	0.8728	0.8354	0.8142
NRCAM	0.4716	0.7414	0.4738	0.7514
SLC26A3	0.3788	0.469	0.1964	0.316
NPTX2	0.7346	0.8608	0.732	0.8472
AP1S1	0.3808	0.3434	0.2832	0.278
AKAP9	0.5498	0.3238	0.5402	0.3514
SEM1	0.0165	0.0226	0.0158	0.008
CASD1	0.6934	0.9258	0.6466	0.9148
DOCK4	0.6226	0.7286	0.6134	0.7338
VGF	0.2766	0.297	0.1838	0.1468
SRPK2	0.0859	0.1534	0.107	0.1884
PPP1R9A	0.8118	0.9126	0.7306	0.8652
DYNC1I1	0.1694	0.18	0.0691	0.0934
TMEM130	0.6362	0.6894	0.5462	0.6068
COPS6	0.0152	0.0153	0.0085	0.0092
GPR22	0.775	0.972	0.7162	0.9532
GNB2	0.8494	0.7224	0.8432	0.733
LRRN3	0.1902	0.1464	0.1538	0.1124
LAMTOR4	0.564	0.5924	0.5532	0.5836
FIS1	0.324	0.2698	0.3172	0.2714
SLC26A4-AS1	0.8714	0.7564	0.866	0.7496
ARPC1A	0.962	0.8966	0.9576	0.899
PEG10	0.9132	0.4662	0.8766	0.4406
ARF5	0.0367	0.0631	0.008	0.0211
CADPS2	0.2792	0.4306	0.1774	0.3376
NDUFB2	0.0017	0.0034	4e-04	6e-04
MTPN	0.5756	0.691	0.3786	0.5632
WASL	0.6076	0.7588	0.5784	0.7506
CHCHD3	0.7594	0.91	0.6744	0.8828
ATP6V1F	0.5042	0.4782	0.4322	0.4058
MKLN1	0.4586	0.6104	0.429	0.5992
NDUFA5	0.8498	0.7682	0.8066	0.7022
DGKI	0.4096	0.3748	0.316	0.327
BRAF	0.9282	0.9626	0.9286	0.96
KCND2	0.7438	0.7766	0.7162	0.7346
FAM3C	0.9682	0.7906	0.9484	0.7338
CAPZA2	0.8152	0.6336	0.836	0.6204
TMEM178B	0.2058	0.3032	0.231	0.3024
DNAJB6	0.6126	0.6822	0.5678	0.6064
EPHB6_ENSG00000106123	0.4396	0.604	0.3588	0.5632
RHEB	0.3462	0.4446	0.3146	0.42
DPP6	0.247	0.4182	0.1138	0.2702
AGAP3	0.8844	0.7858	0.8724	0.7688
ACTR3B	0.848	0.749	0.8468	0.7516
NLGN4X	0.2488	0.2992	0.2428	0.3056
PTPRN2	0.6746	0.742	0.6354	0.6694
FAM131B	0.547	0.519	0.536	0.5008
SLC25A6	0.0156	0.03	0.0098	0.0192
ATP6V0E2	0.0417	0.127	0.0118	0.0674
CNTNAP2_ENSG00000174469	0.7536	0.764	0.7414	0.7324
GALNT11	0.5868	0.9394	0.5324	0.9248
TCAF1	0.6188	0.599	0.5924	0.5816
SEPTIN7P6	0.8804	0.9794	0.771	0.9624
CDKL5	0.1168	0.0826	0.0848	0.0536
GPM6B	0.8112	0.4608	0.8076	0.4754
CLCN4	0.8158	0.8374	0.7584	0.784
SMS	0.6912	0.699	0.6028	0.6288
USP9X	0.4272	0.2872	0.287	0.157
CNKSR2	0.577	0.6838	0.5574	0.6782
TSPAN7	0.4288	0.5488	0.407	0.5304
DYNLT3	0.3078	0.331	0.2048	0.2272
IL1RAPL1	0.496	0.8718	0.4284	0.8558
REPS2	0.632	0.6716	0.5942	0.6254
FRMPD4	0.3542	0.3786	0.249	0.2874
EIF1AX	0.3914	0.342	0.3532	0.2922
ATP6AP2	0.126	0.1274	0.0581	0.0605
MAP7D2	0.7998	0.5138	0.7834	0.457
DMD	0.4818	0.6602	0.4392	0.6026
TMSB4X	0.2578	0.3342	0.2258	0.2768
SYN1	0.4152	0.6884	0.4062	0.648
HUWE1	0.9794	0.748	0.9806	0.7448
SYP	0.9812	0.7702	0.9806	0.7652
PCSK1N	0.7384	0.6188	0.419	0.2686
USP11	0.8496	0.9708	0.843	0.9652
IQSEC2	0.3036	0.422	0.3472	0.4396
UBA1	0.8462	0.517	0.8196	0.5112
ARHGEF9	0.4022	0.5202	0.3218	0.462
NDUFB11	0.005	0.0079	0.0049	0.0055
MAGED1	0.8362	0.7838	0.8356	0.7804
TSPYL2	0.89	0.9044	0.867	0.8804
MAGEH1	0.3568	0.3146	0.2744	0.2238
UBQLN2	0.6102	0.8874	0.52	0.8736
RPS23P8	0.758	0.9992	0.7332	0.9994
ATRX	0.1894	0.3196	0.088	0.2026
PGK1	0.5804	0.8266	0.445	0.7748
ARMCX3	0.5628	0.5396	0.5406	0.5456
BEX4	0.5796	0.624	0.508	0.5614
MORF4L2	0.2886	0.2834	0.3048	0.303
HNRNPH2	0.1354	0.1128	0.1708	0.1382
TMEM35A	0.3632	0.6318	0.3864	0.65
COX7B	0.7642	0.7092	0.7476	0.6938
RLIM	0.8144	0.5372	0.8026	0.5442
BEX2	0.1674	0.515	0.0859	0.3878
TCEAL4	0.1936	0.2568	0.1978	0.2112
BEX1	0.0014	0.0255	8e-04	0.0052
PCDH19	0.9924	0.8306	0.9884	0.8126
BEX3	0.0476	0.1664	0.0088	0.0459
TCEAL1	0.04	0.0386	0.0588	0.0652
TCEAL7	0.7144	0.3702	0.7196	0.3978
BEX5	0.0028	0.0036	3e-04	0.0011
TCEAL2	0.0176	0.0151	0.009	0.0068
NAP1L3	0.3228	0.6248	0.326	0.6272
NAP1L2	0.828	0.9992	0.7972	0.9994
CHM	0.3226	0.3964	0.3408	0.4046
RPS4X	0.623	0.9772	0.6114	0.9684
TCEAL5	0.0569	0.1027	0.0574	0.1002
TTC3P1	0.1078	0.0714	0.0922	0.0493
ACSL4	0.8988	0.798	0.8638	0.7594
PAK3	0.797	0.5706	0.7354	0.5222
PGRMC1	0.6594	0.7162	0.6944	0.7308
NDUFA1	0.0067	0.0148	0.0044	0.0062
GRIA3	0.074	0.1304	0.051	0.0897
RTL8C	0.1248	0.0519	0.1444	0.0623
HPRT1	0.343	0.3492	0.3398	0.347
SLC9A6	0.9248	0.5842	0.884	0.4664
_ENSG00000227008	0.5808	0.5504	0.4452	0.4248
IDS	0.472	0.6184	0.4428	0.5892
PDZD4	0.5266	0.742	0.48	0.7188
ATP2B3	0.6346	0.7606	0.5042	0.7208
ATP6AP1	0.6598	0.6288	0.6144	0.6098
CD99L2	0.207	0.2458	0.1628	0.1896
RPL10	0.9022	0.7062	0.889	0.6394
VMA21	0.8104	0.688	0.7814	0.6452
SLITRK4	0.549	0.9742	0.5004	0.971
CSMD1	0.979	0.5306	0.9726	0.4976
BCAP31	0.7234	0.4184	0.6848	0.2956
LAGE3	0.0239	0.0292	0.0078	0.0115
L1CAM	0.8906	0.888	0.8708	0.8798
GDI1	0.9808	0.9714	0.9764	0.9664
FTH1P8	0.8348	0.765	0.799	0.7518
RHOBTB2	0.9472	0.663	0.9298	0.6106
STMN4	0.8054	0.9706	0.7536	0.96
PCM1	0.453	0.5656	0.426	0.527
FDFT1	0.4592	0.4368	0.4782	0.424
DPYSL2	0.5572	0.5568	0.5226	0.5204
MTMR9	0.152	0.1608	0.1034	0.1
NEFM	0.4758	0.3414	0.444	0.3006
TUSC3	0.9642	0.8388	0.9486	0.83
ASAH1	0.3354	0.3074	0.3024	0.2772
BNIP3L	0.7788	0.9124	0.7866	0.9008
CLU	0.432	0.6084	0.1668	0.3676
PTK2B	0.8664	0.9762	0.872	0.9762
ATP6V1B2	0.1188	0.2204	0.147	0.2634
MICU3	0.7828	0.9748	0.7318	0.9634
PSD3	0.0933	0.3016	0.0915	0.3116
DMTN	0.2656	0.1582	0.2506	0.184
CTSB	0.251	0.2392	0.1764	0.1722
LGI3	0.7212	0.922	0.6622	0.9104
PHYHIP	0.4604	0.9246	0.4022	0.9038
EGR3	0.2006	0.1396	0.193	0.1234
CNOT7	0.6336	0.8454	0.588	0.828
PPP2R2A	0.2224	0.1732	0.2022	0.1562
PNMA2	0.2466	0.4304	0.2528	0.4296
NEFL	0.4006	0.8378	0.3564	0.766
RPS20	0.2284	0.445	0.1662	0.3426
EXTL3	0.6178	0.7056	0.6216	0.6994
RB1CC1	0.244	0.1712	0.1718	0.1532
ATP6V1H	0.4158	0.4566	0.39	0.426
AP3M2	0.963	0.9934	0.9618	0.9914
VDAC3	0.825	0.9914	0.6912	0.9852
DDHD2	0.018	0.0109	0.0236	0.0166
FZD3	0.2208	0.224	0.163	0.1226
IMPAD1	0.5244	0.603	0.431	0.502
PPP2CB	0.8016	0.539	0.7984	0.5302
SARAF	0.1192	0.1138	0.0834	0.0951
SNTG1	0.9682	0.9846	0.9532	0.985
TACC1	0.027	0.085	0.0309	0.0942
NSD3	0.9158	0.9432	0.8864	0.9436
UNC5D	0.2094	0.1554	0.16	0.1138
UBE2V2	0.7318	0.7044	0.7432	0.7044
XKR4	0.7652	0.933	0.7584	0.9262
PRKDC	0.7208	0.7498	0.7082	0.7512
STAU2	0.4852	0.366	0.5282	0.4062
GDAP1	0.762	0.797	0.6988	0.7606
RAB2A	0.3132	0.5794	0.3066	0.5414
STMN2	0.8206	0.451	0.7314	0.3018
NECAB1	0.9156	0.994	0.9024	0.993
SDCBP	0.5624	0.6988	0.576	0.6992
ELOC	0.0058	0.0096	0.0081	0.012
MMP16	0.638	0.5876	0.5948	0.578
VXN	0.4696	0.6266	0.3828	0.5464
RALYL	0.7892	0.8796	0.8048	0.8752
ASPH	0.1468	0.276	0.1082	0.2146
OTUD6B-AS1	0.2116	0.1382	0.24	0.1564
NCALD	0.2562	0.2244	0.308	0.2594
ENY2	0.1584	0.1504	0.1918	0.1814
ZNF706	0.0105	0.0064	0.0019	7e-04
SYBU	0.7156	0.999	0.7534	0.9984
MTDH	0.3538	0.4526	0.3634	0.4272
POLR2K	0.2688	0.2034	0.1818	0.123
MAL2	0.1804	0.1608	0.1344	0.1222
NDUFB9	0.3646	0.3674	0.305	0.3032
AZIN1	0.1664	0.2074	0.109	0.1596
ATP6V1C1	0.5098	0.6466	0.456	0.6234
UQCRB	0.4134	0.37	0.3416	0.294
RAD21	0.939	0.6434	0.9038	0.5368
KCNV1	0.3614	0.3438	0.3514	0.3272
CSMD3	0.4096	0.2168	0.3718	0.1984
OXR1	0.148	0.2072	0.196	0.2544
COX6C	0.2292	0.3286	0.2174	0.2988
YWHAZ	0.9438	0.7232	0.8786	0.6376
BAALC	0.3462	0.4364	0.2246	0.3164
PDP1	0.9078	0.7518	0.8548	0.6364
RIMS2	0.9144	0.9358	0.9154	0.9322
RPL34P18	0.575	0.7164	0.5262	0.693
RFX3	0.7308	0.8878	0.7104	0.8792
SMARCA2	0.688	0.7992	0.6748	0.7914
KHDRBS3	0.1604	0.3168	0.1664	0.2932
EFR3A	0.144	0.1276	0.0926	0.0578
FAM49B	0.5506	0.4876	0.5982	0.467
ASAP1	0.665	0.4708	0.3946	0.316
PTPRD	0.5516	0.9354	0.5408	0.9372
LY6E_ENSG00000160932	0.5804	0.509	0.521	0.4856
RPL8	0.0086	0.0127	0.0068	0.0121
PTK2	0.7898	0.9642	0.708	0.955
LY6H_ENSG00000176956	0.0408	0.0139	0.005	3e-04
GRINA	0.3294	0.262	0.316	0.2454
CYC1	0.1582	0.2112	0.0787	0.1362
LYNX1	0.9672	0.9672	0.9538	0.952
KCNQ3	0.4036	0.1644	0.3714	0.1596
DNAJA1	0.0242	0.0283	0.0159	0.0138
CHMP5	0.1766	0.1134	0.2126	0.1368
ELAVL2	0.339	0.3788	0.3068	0.3722
SH3GL2	0.834	0.6012	0.8122	0.528
CLTA	0.2874	0.1762	0.3066	0.2044
PHF24	0.5612	0.8122	0.546	0.8078
RPS6	0.8738	0.8114	0.8496	0.7736
NFIB	0.9818	0.8108	0.9764	0.8168
RRAGA	0.7984	0.7692	0.7842	0.77
SLC24A2	0.7348	0.3556	0.6684	0.3728
FAM219A	0.7074	0.9806	0.6316	0.9726
PSIP1	0.668	0.2772	0.6472	0.2286
VCP	0.228	0.2674	0.2436	0.2792
ZDHHC21	0.9198	0.8476	0.9268	0.8408
PRUNE2	0.3802	0.567	0.3074	0.5472
ZFAND5	0.338	0.2186	0.1226	0.0536
GDA	0.7574	0.6664	0.7794	0.693
KLF9	0.3082	0.5156	0.3	0.497
RFK	0.5782	0.7352	0.5672	0.7336
GNAQ	0.4718	0.6142	0.3752	0.535
VPS13A	0.7204	0.888	0.645	0.8694
RORB	0.0216	0.0288	0.0213	0.0202
_ENSG00000233926	0.7018	0.7764	0.4348	0.638
SLC44A1	0.592	0.7432	0.574	0.6854
SPIN1	0.3008	0.6258	0.249	0.594
TMEM245	0.296	0.4932	0.2324	0.4352
RAD23B	0.8848	0.879	0.8758	0.8562
UBQLN1	0.818	0.59	0.8354	0.6212
AGTPBP1	0.6518	0.8448	0.6022	0.8228
ISCA1	0.0216	0.0221	0.0283	0.0292
TXN	0.2834	0.3918	0.1726	0.252
GABBR2	0.9798	0.9864	0.9686	0.9748
NTRK2	0.179	0.3174	0.1208	0.2542
DIRAS2	0.5412	0.3672	0.4422	0.2642
HNRNPK	0.3638	0.2722	0.4078	0.3046
PGAP4	0.28	0.1712	0.3006	0.181
WNK2	0.9068	0.7092	0.8972	0.6904
SEPTIN7P7	0.7366	0.8378	0.68	0.7978
FRRS1L	0.3148	0.304	0.2646	0.3032
RABGAP1	0.7618	0.8198	0.7536	0.8206
HSPA5	0.2946	0.287	0.303	0.2982
BRINP1	0.8644	0.927	0.865	0.9174
MEGF9	0.8792	0.874	0.864	0.85
PTGR1	0.7076	0.6736	0.6886	0.6516
DNM1	0.8688	0.846	0.8458	0.8056
NCS1	0.8276	0.6822	0.8364	0.7148
SET	0.3762	0.6534	0.3402	0.6366
PTPA	0.7824	0.7458	0.7182	0.7036
RAB14	0.604	0.3564	0.6496	0.4084
NDUFA8	0.0082	0.0149	0.0109	0.0164
PRRC2B	0.8184	0.9692	0.8078	0.9714
STXBP1	0.2832	0.2274	0.3082	0.261
ATP6V1G1	0.8526	0.559	0.8014	0.4902
RPL35	0.6524	0.6772	0.6232	0.6548
ARPC5L	0.0461	0.0445	0.0286	0.0244
RPL7A_ENSG00000148303	0.7188	0.5868	0.6848	0.559
SH3GLB2	0.3724	0.4604	0.3596	0.4338
ZER1	0.7796	0.5164	0.7844	0.4982
STRBP	0.2662	0.2516	0.2662	0.259
C9orf16	0.0134	0.0055	9e-04	4e-04
ZNF483	0.8006	0.802	0.7958	0.7738
SPTAN1	0.5526	0.518	0.5844	0.547
TOLLIP	0.8172	0.9678	0.7582	0.9536
EDF1	0.0243	0.0344	0.0199	0.021
PTGDS	0.8598	0.4844	0.8062	0.4266
ABCA2	0.0816	0.0571	0.0795	0.0553
CD81	0.3886	0.2222	0.3788	0.2184
OLFM1	0.2058	0.1932	0.2296	0.2314
NSMF	0.8216	0.6274	0.8172	0.5976
EGFL7	0.03	0.0233	0.0096	0.0068
GRIN1	0.6402	0.7266	0.3748	0.3148
SLC25A22	0.4472	0.3134	0.3114	0.2708
RPLP2	0.535	0.4154	0.546	0.3952
POLR2L	0.6636	0.5764	0.657	0.5992
MRPL41	0.7834	0.594	0.7402	0.5498
AP2A2_ENSG00000183020	0.3124	0.2878	0.1702	0.1938
CEND1	0.908	0.8408	0.8982	0.8284
TUBB4B	0.467	0.4052	0.4474	0.371
NAP1L4_ENSG00000205531	0.2724	0.225	0.2868	0.2344
DKK3	0.9558	0.6856	0.9432	0.5936
EIF4G2	0.647	0.9678	0.6354	0.9646
MICAL2	0.4488	0.7108	0.3872	0.6826
LDHA	0.8646	0.728	0.7786	0.5634
ANO3	0.9698	0.9496	0.9592	0.9378
BTBD10	0.994	0.8274	0.984	0.7636
NELL1	0.805	0.9296	0.7976	0.9228
APBB1	0.3504	0.2982	0.3588	0.2704
RPL27A	0.794	0.7362	0.744	0.704
TMEM9B	0.5862	0.665	0.5174	0.6246
IPO7	0.5348	0.3946	0.5546	0.3994
SYT13	0.782	0.9068	0.7366	0.881
CD59	0.898	0.9174	0.8414	0.8708
KIAA1549L	0.6798	0.4106	0.6506	0.3478
FBXO3	0.8248	0.636	0.8284	0.6228
SLC1A2	0.521	0.557	0.5254	0.602
MADD	0.75	0.6484	0.754	0.677
