gene	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD
HNRNPDL	0.7174	0.6012	0.6888	0.587
AASDH	0.3734	0.5064	0.3216	0.4748
PAQR3	0.9166	0.7418	0.9054	0.7156
MTHFD2L	0.4314	0.3308	0.4092	0.3162
RCHY1	0.2398	0.1648	0.1434	0.0844
PARM1	0.0891	0.063	0.1006	0.0607
MRPL1	0.6068	0.3798	0.4882	0.2254
HOPX	0.5724	0.567	0.4352	0.422
MOB1B	0.1654	0.172	0.1408	0.1304
SRP72	0.6878	0.8308	0.6894	0.8256
SCFD2	0.4668	0.5532	0.4456	0.4928
CFAP299	0.2362	0.2948	0.251	0.3018
SDAD1	0.1584	0.0972	0.1316	0.0573
UBA6-AS1	0.138	0.165	0.1382	0.165
TMEM150C	0.0153	0.0101	0.0061	0.0031
_ENSG00000250075	0.7236	0.9626	0.6346	0.9538
LINC02232	0.185	0.2868	0.123	0.2216
NFKB1	0.2014	0.1092	0.2412	0.1292
MANBA	7e-04	4e-04	6e-04	0.0018
UBE2D3	0.5078	0.5044	0.5152	0.5218
MAPK10	0.244	0.4858	0.2298	0.4608
RPL34	0.1878	0.2994	0.0929	0.209
PKD2	0.4712	0.3494	0.4734	0.3374
PLA2G12A	0.7014	0.7126	0.7276	0.7396
FAM13A	0.3742	0.374	0.1284	0.0972
HERC3	0.6878	0.8726	0.6332	0.824
COPS4	0.4338	0.6338	0.4126	0.6218
SEC31A	0.6086	0.665	0.5078	0.5656
RAP1GDS1	0.5076	0.3534	0.5306	0.3872
PDE5A	0.7052	0.7008	0.5826	0.5324
PPA2	0.7294	0.8658	0.6286	0.8318
GSTCD	0.6568	0.523	0.6736	0.5666
PAPSS1	0.5544	0.588	0.4056	0.4654
SEC24B	0.555	0.6428	0.5406	0.6214
PPP3CA	0.028	0.0291	0.0148	0.0166
KLHL8	0.6866	0.8132	0.641	0.7946
SNCA	0.9566	0.9532	0.9432	0.956
TBCK	0.467	0.456	0.5092	0.4882
CAMK2D	0.219	0.237	0.1176	0.1576
CISD2	0.9196	0.7958	0.9072	0.7908
ANK2	0.0551	0.0792	0.0333	0.0521
METTL14	0.798	0.8922	0.7332	0.863
USP53	0.0085	0.0141	0.0114	0.0209
SEC24D	0.4732	0.7462	0.414	0.7206
EIF4E	0.877	0.9616	0.8702	0.9626
GRID2	0.1858	0.4228	0.1204	0.3056
SPARCL1	0.5364	0.6634	0.4242	0.5464
SMARCAD1	0.1932	0.2166	0.104	0.131
STPG2	0.4018	0.6084	0.268	0.5314
CDS1	0.6486	0.7516	0.61	0.7438
WDFY3	0.7876	0.7774	0.7368	0.7508
PTPN13	0.4096	0.5862	0.1634	0.3392
PPM1K	0.3834	0.3154	0.3554	0.2652
DNAJB14	0.3112	0.3494	0.2634	0.289
H2AZ1	0.3416	0.294	0.2612	0.221
SLC9B2	0.8286	0.9024	0.7948	0.8892
C4orf3	0.772	0.7322	0.6918	0.6618
NDST3	0.4848	0.3704	0.4732	0.362
TET2	0.7458	0.9804	0.6916	0.9754
CXXC4	0.0429	0.073	0.0427	0.0554
TSPAN5	0.7798	0.787	0.7188	0.7278
NUDT9	0.269	0.2832	0.288	0.2856
ELOVL6	0.4504	0.3104	0.2972	0.1688
SYNPO2	0.0355	0.0369	0.0172	0.0132
AFF1	0.9716	0.877	0.9604	0.8174
LARP7	0.3228	0.2988	0.0526	0.0855
NAP1L5	0.282	0.2632	0.1262	0.1094
ARSJ	0.0738	0.1158	0.0468	0.0841
UNC5C	0.0295	0.0371	0.0217	0.0284
HSP90AB3P	0.7258	0.9092	0.5918	0.8538
CCSER1	0.8842	0.7428	0.849	0.6618
LIN54	0.5886	0.544	0.5354	0.4126
LINC01378	0.274	0.1814	0.23	0.1224
RPL7AP30	0.4868	0.6128	0.313	0.44
_ENSG00000245293	0.9126	0.9466	0.914	0.9378
CXXC4-AS1	0.7414	0.8446	0.6582	0.7688
_ENSG00000245958	0.6004	0.7412	0.588	0.7148
ANK2-AS1	0.9062	0.9856	0.8596	0.9742
MAPK10-AS1	0.8598	0.682	0.8408	0.6342
_ENSG00000251095	0.1002	0.132	0.0657	0.103
SNHG8	0.7112	0.7256	0.7044	0.706
FNIP2	0.0453	0.061	0.0164	0.0296
GUCY1B1	0.1768	0.2898	0.1108	0.2086
ARHGAP10	0.9734	0.8506	0.954	0.7734
JADE1	0.11	0.1104	0.0881	0.1112
ELF2	0.6566	0.8744	0.5844	0.8584
NDUFC1	0.3392	0.5024	0.3718	0.516
TBC1D9	0.5586	0.51	0.4972	0.4314
INPP4B	0.52	0.3018	0.5254	0.3462
GAB1	0.762	0.896	0.6942	0.8594
TRIM2	0.402	0.4078	0.37	0.4052
FBXW7	0.4144	0.3644	0.3226	0.2614
SH3D19	0.1408	0.1198	0.0485	0.0499
GLRB	0.3972	0.4428	0.2552	0.3466
GRIA2	0.267	0.1962	0.2062	0.1396
PCDH10	0.1952	0.1662	0.1098	0.1032
BBS7	0.0612	0.2134	0.0307	0.1128
KIAA1109	0.1822	0.1496	0.1238	0.0993
LARP1B	0.6342	0.5414	0.6254	0.4866
SPATA5	0.7972	0.7714	0.804	0.784
RPS3A	0.7334	0.902	0.6914	0.891
RNF175	0.1102	0.0726	0.1078	0.0784
PDGFC	0.5912	0.4034	0.6096	0.402
SCLT1	0.26	0.3908	0.2752	0.3934
ZNF827	0.0108	0.0093	0.0059	0.0077
NR3C2	0.906	0.6194	0.8912	0.4416
TDO2_ENSG00000151790	0.8942	0.8958	0.8744	0.869
SCOC	0.7028	0.67	0.552	0.4954
SMARCA5	0.1774	0.1378	0.0883	0.0651
PGRMC2	0.0729	0.1328	0.0935	0.1612
INTU	0.7524	0.6832	0.6944	0.602
HSPA4L	0.665	0.5222	0.6602	0.5252
MFSD8	0.0827	0.2456	0.0798	0.197
ABHD18	0.1186	0.1162	0.0435	0.0449
TMEM155	0.8172	0.6976	0.7222	0.5876
MAP9	0.3422	0.2692	0.3368	0.2432
GUCY1A1	0.3532	0.2408	0.349	0.2844
GASK1B	0.9926	0.7992	0.9916	0.7346
NAA15	0.0491	0.04	0.0226	0.0189
ARFIP1	0.4738	0.5572	0.4744	0.5634
ANAPC10	0.2262	0.139	0.2364	0.1508
OTUD4	0.7688	0.6624	0.726	0.6106
PRMT9	0.0208	0.0202	0.0269	0.0234
RNF150	0.4924	0.4096	0.4556	0.3834
SMAD1	0.1696	0.2048	0.1144	0.1266
DCLK2	0.6914	0.9022	0.6044	0.8302
PPID	0.3552	0.5026	0.3094	0.4332
ETFDH	0.906	0.783	0.8696	0.7296
RXFP1	0.6412	0.6302	0.655	0.6636
MAML3	0.9012	0.8564	0.8668	0.7932
LRBA	0.5068	0.3904	0.3968	0.232
_ENSG00000250241	0.7656	0.8442	0.7548	0.8092
RTN3P1	0.412	0.4138	0.372	0.4032
_ENSG00000251555	0.6822	0.5958	0.6626	0.6124
_ENSG00000251600	0.2452	0.5394	0.1892	0.4084
_ENSG00000273247	0.991	0.9482	0.9838	0.914
TLL1	0.2116	0.2368	0.1904	0.2194
MSMO1	0.4614	0.4634	0.3962	0.4048
HPF1	0.8364	0.8654	0.8372	0.8518
SDHA	0.59	0.6312	0.6164	0.6464
KLHL2	0.244	0.2592	0.0822	0.1178
CPE	0.5644	0.4506	0.407	0.3138
FRG1_ENSG00000109536	0.1718	0.1562	0.1016	0.1044
CLCN3	0.9242	0.9458	0.928	0.9346
GALNT7	0.7646	0.7934	0.7418	0.7656
RAPGEF2	0.3748	0.585	0.372	0.5842
SNX25	0.151	0.0737	0.0882	0.0442
LRP2BP	0.447	0.3706	0.2074	0.1268
NACA3P	0.6124	0.9896	0.4224	0.991
PALLD	0.188	0.1148	0.0307	0.0205
SPCS3	0.6722	0.8916	0.5188	0.8514
NEK1	0.877	0.9556	0.842	0.9432
NAF1	0.8366	0.7708	0.8516	0.7802
MARCHF1	0.096	0.196	0.0669	0.1378
CBR4	0.523	0.4586	0.3298	0.286
GLRA3	0.0064	0.0086	0.0053	0.0096
NDUFS6	0.0412	0.0694	0.0475	0.0598
GPM6A	0.0151	0.0089	0.0052	0.0053
WDR17	0.4402	0.6062	0.371	0.5582
WWC2	0.7084	0.5862	0.6794	0.5436
SLC25A4	0.0628	0.2864	0.0476	0.199
LPCAT1_ENSG00000153395	0.0474	0.035	0.0089	0.0048
SH3RF1	0.942	0.7264	0.9022	0.6506
SORBS2	0.4072	0.323	0.3334	0.2518
NPY1R	0.3604	0.5044	0.1104	0.292
TRAPPC11	0.1132	0.113	0.0991	0.0894
FSTL5	0.26	0.1324	0.1234	0.0622
TMEM192	0.1804	0.1798	0.1134	0.103
TPPP	0.3908	0.709	0.2108	0.6092
STOX2	0.376	0.4602	0.3186	0.4148
GALNTL6	0.0838	0.0403	0.0932	0.051
SPOCK3	0.5762	0.4894	0.6144	0.5176
MFAP3L	0.2632	0.1944	0.2862	0.2012
C4orf47	0.5454	0.5062	0.4392	0.3462
ZDHHC11B	0.4712	0.4818	0.463	0.4942
TENM3	0.9862	0.8964	0.9762	0.873
FRG1-DT_ENSG00000245685	0.9036	0.9704	0.9016	0.9678
TRIO	0.1244	0.0839	0.1434	0.0997
CDH10	0.588	0.5446	0.5518	0.4874
ZFR	0.1498	0.1514	0.0928	0.0914
ADCY2	0.2164	0.1868	0.2256	0.1918
WDR70	0.3856	0.3202	0.3636	0.2898
SEMA5A	0.577	0.8558	0.5772	0.8364
TENT4A	0.8282	0.8812	0.8394	0.8892
CDH9	0.5854	0.5328	0.5884	0.5448
DROSHA	0.4634	0.4782	0.4656	0.4746
GOLPH3	0.3552	0.2222	0.3464	0.2204
SUB1	0.3572	0.5148	0.3054	0.4534
LIFR	0.1948	0.3156	0.1896	0.3222
MED10	0.8656	0.9292	0.8066	0.9048
PDZD2	0.7632	0.7616	0.7264	0.727
MARCHF6	0.9882	0.9666	0.9908	0.9634
CDH18	0.2266	0.2354	0.2006	0.1736
MYO10	0.7572	0.5976	0.6346	0.4544
MTMR12	0.3838	0.664	0.4288	0.708
CCT5	0.4662	0.3058	0.4564	0.3258
SPEF2	0.697	0.8022	0.6778	0.7994
NADK2	0.0362	0.05	0.0245	0.0362
ANKH	0.7804	0.8234	0.7858	0.8092
RETREG1	0.1023	0.0834	0.1316	0.1002
CDH12	0.1034	0.0876	0.1006	0.0907
ICE1	0.3706	0.4278	0.3258	0.3912
LMBRD2	0.3592	0.3674	0.192	0.238
NIPBL	0.6296	0.6732	0.6382	0.7012
ANKRD33B	0.06	0.059	0.0424	0.0362
DNAJC21	0.4766	0.934	0.4504	0.914
CTNND2	0.2672	0.453	0.2108	0.3668
BASP1	0.4366	0.4514	0.3598	0.3556
MARCHF11	0.5056	0.3896	0.485	0.3578
GUSBP1	0.6414	0.4324	0.6514	0.4506
CPLANE1	0.1154	0.0824	0.117	0.0921
_ENSG00000215158	0.401	0.2948	0.4226	0.3264
BASP1-AS1	0.2798	0.337	0.21	0.2852
UBE2QL1	0.7136	0.636	0.663	0.57
_ENSG00000240376	0.19	0.1976	0.04	0.0587
LINC02217	0.1094	0.132	0.1208	0.1366
LINC02223	0.2084	0.3742	0.0702	0.2028
_ENSG00000251294	0.3684	0.2484	0.253	0.1412
LINC02241	0.1056	0.1534	0.1124	0.1444
C1QTNF3-AMACR	0.317	0.216	0.32	0.217
MTREX	0.5368	0.4214	0.463	0.337
ERCC8	0.9296	0.798	0.9164	0.7658
GPBP1	0.5932	0.5906	0.5622	0.549
PLPP1	0.8976	0.939	0.8848	0.9312
DHX29	0.0014	0.002	4e-04	8e-04
KIF2A	0.985	0.9198	0.9712	0.892
MAST4	0.7182	0.6168	0.6612	0.5918
TNPO1	0.294	0.2014	0.2472	0.1676
OXCT1	0.5124	0.6296	0.4718	0.5916
IPO11	0.6072	0.9162	0.6026	0.8956
ERBIN	0.6178	0.868	0.4524	0.754
GHR	0.2542	0.1622	0.1792	0.1154
HMGCS1	0.9788	0.701	0.9796	0.7
NNT	0.3358	0.239	0.2704	0.1874
MRPS27	0.5924	0.4454	0.5762	0.3742
PDE4D	0.8298	0.8132	0.7706	0.7366
PPWD1	0.6784	0.9656	0.6614	0.9638
TRIM23	0.2262	0.18	0.1826	0.1244
TRAPPC13	0.3964	0.6412	0.2062	0.4902
NLN	0.2144	0.2848	0.1526	0.1748
ZSWIM6	0.7114	0.6082	0.6656	0.5514
MAP1B	0.8268	0.7746	0.7974	0.7566
PRKAA1	0.6758	0.9558	0.6452	0.9438
MRPS36_ENSG00000134056	0.2042	0.1838	0.0851	0.0627
IL6ST	0.727	0.6948	0.6808	0.6274
RPL37	0.1454	0.2894	0.1009	0.2482
PLK2	0.8526	0.8994	0.8346	0.8828
PIK3R1	0.163	0.2372	0.1594	0.2266
BDP1_ENSG00000145734	0.0854	0.0896	0.1056	0.0937
SLC30A5	0.3038	0.3822	0.2192	0.2546
BTF3	0.6528	0.572	0.4938	0.3946
TMEM267	0.9192	0.8738	0.9112	0.8798
PARP8	0.1035	0.1994	0.0813	0.1728
PART1	0.8206	0.6502	0.8122	0.6438
RAB3C	0.0798	0.0767	0.0346	0.0342
SREK1IP1	0.4794	0.322	0.3422	0.196
CWC27	0.6226	0.479	0.6228	0.5082
SREK1	0.0462	0.0421	0.0292	0.0265
FCHO2	0.687	0.455	0.6918	0.421
MOCS2	0.1102	0.2014	0.1	0.1936
NDUFAF2	0.9148	0.9842	0.903	0.9776
RNF180	0.7614	0.6752	0.7478	0.6572
NDUFS4	0.5702	0.5	0.3782	0.3228
RICTOR	0.603	0.7696	0.5858	0.7518
HCN1	0.3262	0.3752	0.3168	0.338
EMB	0.303	0.2512	0.3132	0.2338
PAIP1	0.8722	0.8058	0.8638	0.8074
ZNF131	0.543	0.743	0.16	0.4506
SLC38A9	0.9652	0.944	0.9618	0.923
NIM1K	0.0877	0.1013	0.0579	0.0586
PLCXD3	0.8758	0.941	0.8378	0.9166
ARL15	0.3952	0.3768	0.4436	0.4118
RGS7BP	0.756	0.5358	0.6896	0.4642
SGTB	0.269	0.1634	0.2732	0.1714
RPL26P19	0.2604	0.5304	0.2072	0.4554
_ENSG00000249335	0.9384	0.7754	0.9086	0.7114
MRPS30-DT	0.9422	0.749	0.9222	0.646
ZFYVE16	0.0844	0.056	0.0218	0.0146
HEXB	0.0897	0.248	0.0057	0.0734
MEF2C	0.4438	0.4854	0.345	0.3814
SCAMP1	0.6238	0.6232	0.4844	0.5276
MAN2A1	0.9142	0.9904	0.8448	0.984
HMGCR	0.343	0.64	0.1726	0.4962
CERT1	0.3638	0.3928	0.303	0.2898
PDE8B	0.2088	0.2572	0.204	0.2766
ARSB	0.0088	0.0076	0.0045	0.0055
MSH3	0.5896	0.5414	0.6134	0.559
RASGRF2	0.6028	0.849	0.4368	0.8036
FAM172A	0.16	0.1376	0.1484	0.1112
LNPEP	0.2078	0.2206	0.0942	0.1322
ST8SIA4	0.6858	0.8044	0.6906	0.812
ELL2	0.8608	0.5068	0.8066	0.3806
POLK	0.4666	0.6058	0.4538	0.5936
COX7C	0.4288	0.6422	0.358	0.5576
DMGDH	0.85	0.7378	0.8316	0.6934
AP3B1	0.0705	0.0656	0.0786	0.0696
SLF1	0.9182	0.7892	0.8842	0.6548
CCNH	0.2162	0.3634	0.1464	0.2812
LHFPL2	0.0093	0.0171	0.0141	0.0206
SSBP2	0.0541	0.0597	0.0189	0.0202
RASA1	0.78	0.5636	0.7518	0.501
PPIP5K2	0.4626	0.453	0.4356	0.42
PAM	0.4736	0.5872	0.327	0.4956
FBXL17	0.9974	0.9768	0.9982	0.9798
FER	0.643	0.6512	0.6402	0.6502
ATG10	0.9492	0.8128	0.9172	0.6224
JMY	0.8178	0.398	0.7566	0.3022
HOMER1	0.1308	0.1522	0.1092	0.1494
XRCC4	0.5532	0.782	0.555	0.7556
CAST	0.501	0.3286	0.4792	0.3474
CHD1	0.0324	0.0101	0.0124	0.0056
EDIL3	0.6986	0.8642	0.6688	0.8354
TMEM161B	0.0775	0.0973	0.0123	0.0269
ADGRV1	0.5448	0.4866	0.5288	0.4628
SLC25A46	0.5676	0.772	0.4382	0.72
AGGF1	0.9636	0.8788	0.9558	0.8656
WDR41	0.5392	0.4464	0.5408	0.3968
SERINC5	0.1806	0.1362	0.145	0.0956
CMYA5	0.0163	0.0292	0.0214	0.0386
TENT2	0.247	0.4084	0.19	0.3778
NSA2	0.4476	0.3132	0.4042	0.2934
GFM2	0.1994	0.2932	0.1684	0.2254
TBCA	0.3236	0.263	0.3012	0.2832
ENC1	0.4852	0.407	0.2012	0.1088
FAM174A	0.5798	0.6772	0.4788	0.6062
TMEM167A	0.9918	0.8478	0.9938	0.8298
PCSK1	0.2462	0.144	0.2776	0.164
MCTP1	0.6822	0.9838	0.6788	0.984
NR2F1	0.2238	0.3576	0.2346	0.3376
C5orf30	0.4852	0.5388	0.3702	0.3798
EFNA5	0.6124	0.503	0.5528	0.4432
KIAA0825	0.3648	0.6156	0.3864	0.635
RPS23	0.2368	0.441	0.1328	0.3324
TMEM232	0.1406	0.1224	0.0508	0.026
TTC37	0.7462	0.596	0.6748	0.4418
FAM169A	0.4834	0.5824	0.3052	0.464
PJA2	0.1674	0.2346	0.1036	0.142
ATP6AP1L	0.711	0.595	0.6036	0.4514
NR2F1-AS1	0.678	0.9572	0.5148	0.9132
LINC00461	0.635	0.6776	0.5766	0.589
_ENSG00000247121	0.1458	0.2106	0.164	0.2166
CKMT2-AS1	0.3152	0.4704	0.1032	0.2652
TMEM161B-AS1	0.3496	0.3684	0.2884	0.2564
MEF2C-AS1	0.0404	0.0247	0.0413	0.0305
LINC02062	0.3292	0.2564	0.2794	0.2482
_ENSG00000249776	0.2786	0.197	0.279	0.1988
_ENSG00000250049	0.6874	0.5228	0.6482	0.47
EDIL3-DT	0.4608	0.5236	0.419	0.4596
_ENSG00000251314	0.907	0.9782	0.883	0.973
FAM13B	0.241	0.1482	0.2206	0.1424
CTNNA1	0.2458	0.3734	0.125	0.232
YTHDC2	0.2176	0.1428	0.0408	0.0205
FSTL4	0.3468	0.3388	0.3822	0.3396
SLC12A2	0.2654	0.1632	0.2468	0.1522
SNX24	0.7386	0.5468	0.7178	0.5322
AFF4	0.4162	0.3942	0.4286	0.4182
KCNN2	0.2818	0.2154	0.2504	0.1916
NME5	0.7994	0.9756	0.7278	0.9718
BRD8	0.4242	0.3558	0.3944	0.2762
HSPA9	0.944	0.9514	0.9352	0.949
RAD50	0.0104	0.0248	8e-04	0.0033
SKP1	0.619	0.52	0.5824	0.4742
SEC24A	0.557	0.5402	0.5446	0.5296
MACROH2A1	0.7442	0.6492	0.7256	0.6482
UBE2B	0.4962	0.5498	0.5052	0.5468
FAM53C	0.6064	0.4568	0.5012	0.3438
SIL1	0.9496	0.7078	0.935	0.679
PAIP2	0.0163	0.0078	0.0098	0.0074
KDM3B	0.5908	0.5404	0.6116	0.5582
EGR1	0.5078	0.6634	0.3664	0.5632
REEP5	0.6822	0.771	0.698	0.7854
KIF3A	0.8624	0.593	0.8086	0.5166
REEP2	0.9448	0.851	0.9028	0.7292
HSD17B4	0.887	0.806	0.9062	0.8252
APC	0.1736	0.2448	0.0541	0.0972
NREP	0.6114	0.6134	0.5908	0.552
WDR36	0.9574	0.6774	0.9412	0.7066
COMMD10	0.5904	0.2398	0.6004	0.2198
ATG12	0.8446	0.8826	0.8038	0.8218
ADAMTS19	0.5918	0.788	0.6286	0.8098
DDX46	0.071	0.1704	0.0547	0.1532
LRRTM2	0.216	0.199	0.273	0.24
KLHL3	0.98	0.936	0.9692	0.9062
CSNK1G3	0.7066	0.4594	0.65	0.385
SRFBP1	0.5512	0.566	0.479	0.4524
SPOCK1	0.7228	0.7766	0.6878	0.7362
CAMK4	0.2998	0.286	0.2694	0.23
SAR1B	0.2482	0.377	0.2758	0.3714
CDC42SE2	0.0238	0.0244	0.0052	0.0057
STARD4	0.7554	0.84	0.641	0.798
ACSL6	0.677	0.638	0.6036	0.5668
SEPTIN8	0.7208	0.9282	0.6574	0.9152
UQCRQ	0.8862	0.9934	0.8764	0.9938
CAMLG	0.0851	0.0619	0.1005	0.0848
PHAX	0.4624	0.4788	0.2166	0.2624
HINT1	0.2412	0.2788	0.2072	0.2388
DTWD2	0.5028	0.385	0.4208	0.2726
HSPA4	0.782	0.7672	0.7784	0.7804
DCP2	0.9928	0.9072	0.9924	0.9168
DMXL1	0.705	0.6768	0.6724	0.6514
MARCHF3	0.6078	0.6354	0.5556	0.58
HNRNPA0	0.5614	0.35	0.4378	0.222
AP3S1	0.2644	0.275	0.1408	0.1624
C5orf24	0.1894	0.2396	0.124	0.1622
PRR16	0.3376	0.2488	0.345	0.237
_ENSG00000185641	0.3694	0.5156	0.224	0.4164
LYRM7	0.0701	0.2386	0.0618	0.2188
PTMAP2	0.0016	0.0014	0.0013	0.0029
CHSY3	0.1872	0.177	0.101	0.093
SNX2	0.4264	0.2706	0.2308	0.1394
VDAC1	0.7956	0.6616	0.7742	0.6014
MIR3936HG	0.4788	0.692	0.2682	0.5046
LINC01184	0.412	0.3936	0.3698	0.341
STARD4-AS1	0.177	0.233	0.096	0.1506
_ENSG00000251680	0.7098	0.8242	0.712	0.805
SLC6A7	0.7546	0.705	0.7082	0.6494
RNF14	0.7532	0.4264	0.7348	0.3924
MFAP3	0.4786	0.6364	0.4074	0.5592
CYFIP2	0.3954	0.4042	0.3698	0.381
CAMK2A	0.7988	0.8896	0.7308	0.862
DELE1	0.8852	0.7824	0.8824	0.7714
PFDN1	0.8606	0.7488	0.7858	0.6386
PCDHB3	0.7246	0.949	0.6854	0.9202
CLINT1	0.2908	0.2952	0.3008	0.3258
TTC1	0.8922	0.9684	0.8062	0.9526
FGF1	0.4166	0.3178	0.334	0.2226
NR3C1	0.6066	0.5624	0.3914	0.3354
TCERG1	0.2712	0.237	0.2388	0.215
CSNK1A1	0.0358	0.0824	0.0438	0.1008
CYSTM1	0.4464	0.4352	0.341	0.3406
SLC36A1	0.1014	0.1244	0.1144	0.1374
NDUFA2	0.7066	0.7538	0.674	0.7366
DIAPH1	0.6808	0.7304	0.6612	0.691
NDFIP1	0.6532	0.6064	0.5358	0.4572
UBE2D2	0.3834	0.23	0.3794	0.2306
DCTN4	1	0.8078	1	0.7068
LARS1	0.3792	0.677	0.2246	0.5598
ADAM19	0.3452	0.2144	0.2972	0.1934
ARHGAP26	0.3044	0.2366	0.2734	0.1914
RNF145	0.653	0.7442	0.4856	0.6208
GABRB2	0.2252	0.1362	0.2608	0.1694
FBXO38	0.2224	0.2396	0.2006	0.2558
G3BP1	0.334	0.5472	0.3538	0.5644
ZMAT2	0.484	0.5626	0.4696	0.5724
LARP1	0.394	0.4328	0.3212	0.3598
GRIA1	0.7356	0.9688	0.6764	0.9604
PPARGC1B	0.8718	0.7384	0.8426	0.6198
PPP2R2B	0.708	0.6988	0.6046	0.5932
NRG2	0.9412	0.9374	0.946	0.9352
UBLCP1	0.4854	0.6578	0.3932	0.5786
RPS14	0.3862	0.6178	0.3312	0.543
SLU7	0.0824	0.0985	0.0842	0.0987
PWWP2A	0.3378	0.173	0.3674	0.2088
HARS1	0.4082	0.386	0.4088	0.3578
DNAJC18	0.3644	0.335	0.2816	0.262
SGCD	0.858	0.8894	0.8152	0.8456
CXXC5	0.4974	0.8502	0.3182	0.7986
HDAC3	0.8166	0.773	0.7882	0.7464
SYNPO	0.5834	0.7634	0.4522	0.6808
ABLIM3	0.259	0.3502	0.1188	0.2206
JAKMIP2	0.659	0.7012	0.5944	0.6296
TAF7	0.2822	0.4134	0.2598	0.3806
KCTD16	0.7304	0.7492	0.6738	0.7004
PURA	0.8062	0.8028	0.7688	0.7766
ANXA6	0.9336	0.961	0.8684	0.944
SPRY4-AS1	0.0498	0.0418	0.0568	0.0489
_ENSG00000247199	0.404	0.6094	0.394	0.6106
_ENSG00000249881	0.3898	0.3178	0.3058	0.2116
_ENSG00000254373	0.0578	0.172	0.022	0.0957
JAKMIP2-AS1	0.4968	0.5514	0.3746	0.3688
GABRA1	0.5464	0.4322	0.5204	0.3876
MAT2B	0.4408	0.491	0.3562	0.412
MAPK9	0.5688	0.8364	0.419	0.736
COL23A1	0.9224	0.997	0.9228	0.9912
FBXW11	0.8726	0.9348	0.8212	0.9064
SNCB	0.7902	0.6516	0.693	0.4722
UIMC1	0.0803	0.0618	0.1026	0.0884
EXOC2	0.522	0.3556	0.4858	0.3364
GMDS	0.8308	0.9148	0.8058	0.909
PRPF4B	0.2226	0.2754	0.193	0.262
FAF2	0.5216	0.5064	0.3324	0.331
CLK4	0.287	0.3364	0.3348	0.3944
RNF130	0.6102	0.5536	0.4848	0.4034
CNOT6	0.1924	0.2726	0.1746	0.2514
GABRG2	0.1616	0.179	0.131	0.1448
RARS1	0.7374	0.7588	0.58	0.6472
WWC1	0.9882	0.7546	0.982	0.6626
ERGIC1	0.658	0.6382	0.6696	0.633
ATP6V0E1	0.648	0.8556	0.5672	0.8326
CPEB4	0.2424	0.3484	0.133	0.2146
ZNF346	0.078	0.162	0.0744	0.1258
UNC5A	0.1674	0.1862	0.0995	0.0974
PANK3	0.9532	0.828	0.912	0.701
KIAA1191	0.3956	0.5014	0.318	0.478
WRNIP1	0.242	0.307	0.0559	0.0971
NQO2	0.2896	0.3172	0.139	0.1408
CANX	0.2902	0.3054	0.1878	0.2032
GFPT2	0.5686	0.886	0.4422	0.8404
SLC22A23	0.3616	0.4354	0.3568	0.4188
TUBB2A	0.916	0.9572	0.8946	0.9418
NHP2	0.1934	0.34	0.1718	0.3314
CPLX2	0.1768	0.1646	0.0745	0.0622
TENM2	0.461	0.5044	0.3932	0.4172
FAM193B	0.0385	0.0672	0.0267	0.0554
RASGEF1C	0.2782	0.173	0.1552	0.0914
MRNIP	0.39	0.2306	0.2072	0.0903
SQSTM1	0.6824	0.7134	0.6506	0.6674
MAML1	0.0635	0.0611	0.0355	0.0277
CREBRF	0.7262	0.9646	0.7268	0.9618
SFXN1	0.0565	0.0371	0.067	0.0475
NSD1	0.5514	0.651	0.4686	0.5798
HNRNPH1	0.9782	0.9542	0.9738	0.939
FAM153A	0.0175	0.0161	0.0215	0.0117
SIMC1	0.934	0.9304	0.9256	0.9028
NSG2	0.7748	0.5898	0.7628	0.5796
CLTB	0.5246	0.4162	0.4046	0.2784
RUFY1	0.0714	0.0659	0.005	0.0089
NPM1	0.9026	0.6846	0.866	0.6018
FAM153B	0.0765	0.0638	0.0317	0.0275
SLIT3	0.1428	0.0818	0.1454	0.0986
TMED9	0.029	0.0183	0.0349	0.0263
TBC1D9B	0.8484	0.7502	0.8428	0.7154
RACK1	0.9024	0.5582	0.856	0.4426
FAM153CP	0.4354	0.364	0.4226	0.348
RANBP17	0.8942	0.7946	0.8812	0.763
_ENSG00000218227	0.6088	0.8712	0.4808	0.8284
_ENSG00000241956	0.6074	0.1342	0.5732	0.127
_ENSG00000246596	0.0946	0.1	0.0848	0.0713
GMDS-DT	0.2586	0.165	0.2342	0.159
_ENSG00000253693	0.5514	0.442	0.5572	0.4488
LINC01202	0.289	0.234	0.253	0.214
JARID2	0.4444	0.393	0.445	0.3912
RANBP9	0.9386	0.8148	0.9444	0.8088
CARMIL1	0.4412	0.9026	0.4344	0.9014
HIVEP1	0.8032	0.858	0.7836	0.8288
TDP2	0.0698	0.0896	0.1013	0.1138
MAK	0.3408	0.281	0.1944	0.1018
RIPOR2	0.471	0.6158	0.4764	0.614
PHACTR1	0.4818	0.6772	0.4544	0.6274
CAP2	0.6136	0.9318	0.5756	0.9136
E2F3	0.2416	0.3194	0.2326	0.31
GPLD1	0.7536	0.6234	0.7282	0.5946
C6orf62	0.455	0.5734	0.1676	0.2846
SIRT5	0.923	0.6612	0.9312	0.6986
MRS2	0.4248	0.6468	0.3978	0.6778
