geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.735	0.796	0.781	0.556	0.753	0.796	0.801	0.537	0.886127856654244	0.0968837161530701	0.990313591816502
EE	0.772	0.648	0.848	0.587	0.767	0.654	0.832	0.593	0.963905228764483	7.66627051828034e-10	0.92013026224441
EE	0.308	0.289	0.37	0.733	0.327	0.325	0.379	0.781	0.347396120084594	7.26338952466323e-08	0.578362492558578
EE	0.541	0.453	0.327	0.051	0.545	0.429	0.29	0.067	0.966913581577237	0.0388069130459112	0.0702057807872043
EE	0.025	0.025	0.023	0.044	0.031	0.022	0.039	0.05	0.0465965425443702	4.56774428272032e-12	0.0789101691648241
EE	0.679	0.533	0.871	0.875	0.676	0.507	0.87	0.89	0.579972974134953	6.53599988670848e-08	0.567638469129701
EE	0.666	0.773	0.539	0.885	0.649	0.734	0.539	0.878	0.576934565860892	0.0826618680740806	0.540727685936833
EE	0.011	0.005	0.021	0.014	0.015	0.009	0.016	0.02	0.0719165058841678	1.29126837658432e-05	0.0994676638022396
EE	0.478	0.616	0.4	0.545	0.418	0.588	0.388	0.51	0.569737951176411	0.324867625293548	0.707737636515263
EE	0.374	0.599	0.58	0.805	0.368	0.616	0.59	0.824	0.1196609314384	0.0177822021197598	0.204846684474672
varDE	0.403	0.276	0.674	0.527	0.402	0.308	0.685	0.545	0.328803725899146	3.08265114495474e-13	0.00174180936507439
EE	0.437	0.447	0.41	0.41	0.477	0.432	0.442	0.334	0.514387497920127	0.00331718566203434	0.813921824526013
EE	0.666	0.418	0.784	0.364	0.676	0.424	0.816	0.371	0.653508115608785	0.0776385823738839	0.68214976007639
meanDE	0.024	0.021	0.059	0.038	0.027	0.026	0.045	0.033	0.0301247595245662	8.06500948509018e-49	0.035245017753864
EE	0.099	0.104	0.161	0.173	0.102	0.111	0.167	0.158	0.16566719007052	0.00094914705184805	0.0576697202344623
meanDE	0.027	0.04	0.004	0.098	0.021	0.025	0.01	0.084	0.0192731987270991	1.31262160987102e-10	0.268058588333137
meanDE	0.205	0.26	0.266	0.477	0.206	0.294	0.276	0.495	0.247330609339794	1.07508104679572e-22	0.295248716459936
EE	0.831	0.664	0.912	0.463	0.836	0.619	0.899	0.485	0.682153168105894	5.77102958858836e-06	0.571094691624096
EE	0.601	0.464	0.689	0.433	0.596	0.456	0.665	0.424	0.286006328465362	2.02849828583972e-06	0.24115500992997
EE	0.783	0.771	0.751	0.997	0.749	0.731	0.706	0.994	0.472054682974662	0.253605014784107	0.49350953616672
EE	0.451	0.425	0.521	0.569	0.482	0.427	0.528	0.557	0.780235146773016	0.954393806242904	0.661468732495947
EE	0.619	0.605	0.515	0.628	0.613	0.583	0.526	0.634	0.59926037881218	1.27082661581256e-16	0.620637639339399
EE	0.437	0.253	0.421	0.943	0.442	0.269	0.429	0.966	0.265787449220098	2.81336098073189e-12	0.320583970432553
varDE	0.328	0.166	0.102	0.015	0.318	0.163	0.112	0.03	0.893404576517622	6.51592380263393e-24	6.29397970388371e-05
EE	0.289	0.176	0.301	0.323	0.293	0.16	0.298	0.272	0.206764633008203	1.7098338136061e-11	0.151992408422366
EE	0.641	0.712	0.819	0.832	0.496	0.605	0.753	0.808	0.569228897717837	8.89396117099606e-26	0.926572001598755
EE	0.654	0.483	0.585	0.816	0.674	0.5	0.593	0.788	0.654102103261678	0.0041074545261903	0.877899329630738
EE	0.347	0.623	0.356	0.498	0.332	0.643	0.368	0.527	0.22263340831002	8.77050449848326e-13	0.0202083429570981
EE	0.102	0.219	0.175	0.259	0.118	0.238	0.18	0.28	0.274171468023597	8.03333416941731e-23	0.215329641179886
EE	0.745	0.575	0.635	0.689	0.704	0.575	0.671	0.626	0.515981962674839	0.572150045768651	0.773469411847727
EE	0.659	0.845	0.782	0.982	0.599	0.827	0.772	0.984	0.613462310089778	0.132607449487555	0.387153601913711
varDE	0.055	0.068	0.013	0.249	0.05	0.052	0.02	0.242	0.387649125606674	3.51386779644853e-25	3.12516930938894e-05
EE	0.582	0.526	0.405	0.176	0.53	0.525	0.397	0.118	0.529675756031491	0.115572258005836	0.615907855997604
EE	0.081	0.08	0.085	0.081	0.091	0.095	0.084	0.072	0.10931216099493	5.73823851318765e-08	0.175197424489408
EE	0.942	0.947	0.911	0.904	0.933	0.95	0.906	0.873	0.845991890744057	2.73066009241324e-29	0.982361982628775
EE	0.465	0.644	0.693	0.641	0.51	0.653	0.726	0.656	0.593180221863334	0.000737641876693016	0.825509122969331
varDE	0.156	0.131	0.112	0.142	0.166	0.101	0.11	0.139	0.185028788576088	3.16923030595973e-26	0.0945483445490562
EE	0.911	0.601	0.833	0.841	0.918	0.571	0.83	0.842	0.812432262617698	0.780828161283043	0.93921846061264
varDE	0.645	0.667	0.92	0.458	0.683	0.659	0.903	0.446	0.672937543733213	3.46189689367415e-38	0.0765429240880234
EE	0.28	0.26	0.326	0.322	0.301	0.262	0.353	0.336	0.332578666868929	4.31601586115337e-08	0.273520518781989
EE	0.354	0.476	0.463	0.441	0.34	0.448	0.458	0.434	0.51843832410459	0.00652119202495965	0.307561054810617
varDE	0.138	0.031	0.225	0.592	0.136	0.037	0.224	0.567	0.493516263973835	5.63645785548867e-18	7.57903077272633e-06
EE	0.442	0.657	0.504	0.056	0.476	0.66	0.519	0.076	0.250895187667282	0.00483198415319057	0.489648803852963
meanDE	0.004	0.013	0.016	0.047	0.009	0.011	0.019	0.04	0.00953386360284251	3.22431522065721e-18	9.26385935969967e-05
EE	0.587	0.537	0.434	0.233	0.643	0.546	0.441	0.216	0.031434585239108	1.85830181159408e-25	0.0897874816273485
meanDE	0.131	0.068	0.127	0.159	0.13	0.079	0.145	0.15	0.0935105137279305	1.78753327976227e-11	0.0382181335226092
EE	0.492	0.387	0.418	0.375	0.482	0.385	0.388	0.413	0.556724723220576	3.14204970835203e-08	0.783671300685092
EE	0.769	0.152	0.484	0.787	0.753	0.165	0.491	0.784	0.667577125522395	0.317046914990777	0.672083978244462
EE	0.794	0.602	0.881	0.59	0.783	0.594	0.886	0.613	0.979302053475743	0.882407430856553	0.79462002122694
EE	0.451	0.501	0.41	0.02	0.43	0.478	0.409	0.042	0.220731185335936	9.78150810486838e-06	0.311194138810129
EE	0.501	0.647	0.754	0.885	0.539	0.653	0.749	0.877	0.572835594777668	0.062840367562226	0.611416459735099
EE	0.505	0.427	0.281	0.216	0.515	0.471	0.293	0.202	0.22348717756485	9.63406221551462e-16	0.193846341650005
varDE	0.309	0.389	0.14	0.374	0.268	0.307	0.114	0.29	0.757166331267888	2.56144387476176e-20	0.000930770202755392
EE	0.269	0.267	0.25	0.505	0.281	0.292	0.253	0.522	0.403998722354466	0.000622997193597744	0.641965947966255
EE	0.907	0.743	0.901	0.984	0.898	0.736	0.879	0.987	0.381037917426896	0.265480389160974	0.275517014742561
EE	0.132	0.12	0.175	0.142	0.077	0.05	0.094	0.061	0.0735150864964181	6.07255371260626e-13	0.0487775269189783
varDE	0.04	0.002	0.046	0.001	0.036	0.001	0.031	0.002	0.0543094808006344	3.28015212967356e-24	3.27475324423143e-05
EE	0.315	0.195	0.306	0.168	0.321	0.217	0.362	0.226	0.763892868778462	0.00894980240670216	0.82460540183457
meanDE	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.001	5.08555585466518e-07	2.27613906131302e-20	1.42926836147564e-07
varDE	0.071	0.096	0.12	0.055	0.042	0.058	0.072	0.047	0.0373413324204288	5.23183463183355e-19	0.000795208163640677
EE	0.897	0.904	0.675	0.826	0.865	0.91	0.68	0.837	0.687135707352379	1.45165390368014e-18	0.126685089105623
EE	0.078	0.169	0.165	0.95	0.091	0.16	0.175	0.958	0.222121005116156	0.0500272528807554	0.167143989216561
varDE	0.016	0.013	0.016	0.4	0.034	0.023	0.029	0.417	0.312729136955483	1.23582898856143e-20	0.000678878679189982
EE	0.13	0.25	0.081	0.365	0.162	0.285	0.106	0.342	0.0316392104830153	4.88141833292518e-07	0.115237000727607
EE	0.435	0.596	0.315	0.613	0.436	0.619	0.306	0.615	0.358560393007943	2.67900451762693e-27	0.301831052505093
meanDE	0.337	0.626	0.077	0.431	0.342	0.619	0.116	0.39	0.0673796819424686	2.29493288071097e-11	0.223279752799208
meanDE	0.42	0.205	0.772	0.929	0.42	0.173	0.742	0.924	0.338374995137708	0.0211767981373333	0.311365130808311
EE	0.469	0.476	0.939	0.83	0.472	0.475	0.902	0.769	0.542005538523472	0.332432951560425	0.447659006766319
EE	0.305	0.16	0.468	0.245	0.277	0.149	0.442	0.29	0.450349174370399	0.046674289325019	0.978245698791346
EE	0.424	0.472	0.59	0.526	0.406	0.466	0.572	0.532	0.676244407498132	0.00488277567033427	0.717941206668861
EE	0.309	0.322	0.465	0.569	0.326	0.346	0.472	0.553	0.39772582322179	3.40267697021097e-29	0.440040106695027
EE	0.451	0.702	0.616	0.482	0.462	0.698	0.642	0.437	0.340820784739318	6.57052260000293e-11	0.3372250748256
EE	0.849	0.965	0.996	0.971	0.873	0.961	0.999	0.96	0.998769113465052	0.269774593297293	0.928192745562533
EE	0.736	0.622	0.696	0.887	0.733	0.638	0.692	0.9	0.283667105030748	7.90475815149491e-25	0.676332444491746
EE	0.588	0.55	0.6	0.693	0.604	0.565	0.629	0.729	0.609240405006269	0.0011315963571349	0.684883632834156
EE	0.16	0.393	0.205	0.452	0.156	0.367	0.187	0.458	0.0461774172009602	0.00122657420713895	0.0207857896986412
EE	0.423	0.32	0.465	0.752	0.432	0.332	0.454	0.731	0.296819800849529	0.412092022828759	0.358296034009622
EE	0.984	0.988	0.915	0.817	0.968	0.989	0.921	0.819	0.678834864571215	0.0131761492909541	0.900717081849195
EE	0.621	0.571	0.607	0.894	0.604	0.571	0.567	0.905	0.96235794536182	0.466628189861658	0.730877741034292
EE	0.94	0.908	0.435	0.216	0.943	0.889	0.423	0.232	0.143648561083606	0.00158993623463449	0.172272151826188
EE	0.177	0.115	0.09	0.127	0.192	0.103	0.088	0.125	0.137268491152353	2.68828129504616e-57	0.0716576054872645
meanDE	0.008	0.025	0.017	0.134	0.025	0.028	0.021	0.154	0.0217628626894236	2.30720597959866e-05	0.00163368131957017
varDE	0.275	0.204	0.268	0.045	0.275	0.197	0.25	0.055	0.534215766365796	1.5839688876924e-15	0.0271131484157304
EE	0.469	0.497	0.635	0.565	0.414	0.466	0.602	0.543	0.295925313982427	1.33277494213922e-14	0.250781327581094
varDE	0.023	0.016	0.023	0.035	0.019	0.009	0.016	0.036	0.246429346313882	1.75684159384708e-32	0.0118604076433551
EE	0.592	0.899	0.756	0.77	0.568	0.894	0.764	0.768	0.547794100820432	0.446108081783116	0.602263863301216
EE	0.776	0.498	0.83	0.545	0.771	0.548	0.844	0.573	0.830758709345353	0.86596282576577	0.656823248837444
EE	0.609	0.519	0.782	0.257	0.594	0.464	0.772	0.272	0.619026483001393	0.69485235314163	0.759607441238677
EE	0.28	0.67	0.017	0.068	0.252	0.663	0.016	0.069	0.0493687374000335	0.0166848890938057	0.8867189872367
EE	0.676	0.553	0.597	0.636	0.627	0.5	0.575	0.653	0.493936595331549	0.000427553704087436	0.443021535976873
EE	0.144	0.191	0.196	0.915	0.158	0.182	0.208	0.899	0.53164848768462	0.0123322373374441	0.461991893648826
meanDE	0.357	0.374	0.926	0.546	0.356	0.365	0.921	0.515	0.938642739875805	0.0444568957744649	0.833059453276891
EE	0.33	0.382	0.401	0.357	0.331	0.376	0.406	0.376	0.339609502388959	0.498201019373418	0.442696518862565
EE	0.683	0.797	0.872	0.935	0.671	0.773	0.864	0.943	0.777759556194385	0.473955255131115	0.821881675391442
EE	0.816	0.752	0.942	0.817	0.787	0.725	0.926	0.839	0.536053927883147	0.369837809784406	0.648459142500858
EE	0.525	0.93	0.498	0.775	0.554	0.918	0.523	0.798	0.262962628842642	0.00319156203694125	0.398139879170332
varDE	0.283	0.318	0.405	0.52	0.285	0.314	0.423	0.525	0.0947268394436812	5.77021307694713e-18	1.81717619437857e-05
EE	0.946	0.887	0.87	0.227	0.936	0.857	0.834	0.217	0.876674250547283	0.354784327499362	0.746579213886608
meanDE	0.524	0.458	0.32	0.829	0.537	0.481	0.319	0.873	0.18344206197241	0.00755443114236513	0.143928233958581
EE	0.116	0.245	0.168	0.481	0.125	0.262	0.166	0.483	0.196030579010293	3.37786498240514e-05	0.164739846018137
varDE	0.014	0.011	0.003	0.025	0.012	0.006	0.002	0.037	0.13512192524378	4.06443235271246e-21	0.591678989375709
EE	0.417	0.568	0.483	0.662	0.426	0.597	0.512	0.664	0.480311857378301	0.0250165317093042	0.519717815004123
EE	0.344	0.605	0.31	0.615	0.386	0.592	0.328	0.654	0.150688001076071	9.78784377548516e-15	0.483578159262278
meanDE	0.665	0.711	0.714	0.931	0.662	0.708	0.721	0.941	0.484095575916982	0.524799695962884	0.803080325289775
meanDE	0.006	0.007	0.027	0.02	0.015	0.013	0.036	0.021	0.255115839432738	0.00848080705593565	0.991393421617064
EE	0.498	0.665	0.68	0.552	0.453	0.66	0.67	0.624	0.713983833720469	0.329089477121433	0.399819291324212
EE	0.596	0.877	0.501	0.471	0.586	0.866	0.512	0.455	0.523749081838698	0.019198509867382	0.689026744321901
EE	0.492	0.746	0.648	0.525	0.5	0.729	0.652	0.558	0.86492931428239	0.192762054484152	0.945671673238518
varDE	0.391	0.216	0.437	0.854	0.39	0.233	0.416	0.872	0.0496367544120822	1.51471465849787e-21	0.00497498579915922
meanDE	0.517	0.396	0.553	0.516	0.543	0.38	0.54	0.452	0.18724299704274	0.00188500337094044	0.118264783415003
EE	0.548	0.437	0.596	0.931	0.557	0.417	0.55	0.935	0.527660753866578	0.842570785486802	0.807128239443787
EE	0.365	0.348	0.474	0.722	0.384	0.321	0.466	0.716	0.295160786432454	0.230346075518898	0.278772289771358
EE	0.712	0.663	0.803	0.81	0.714	0.641	0.806	0.771	0.613114153794412	1.58971715078391e-05	0.707940488453139
meanDE	0.004	0.004	0.001	0.161	0.005	0.007	0.001	0.14	8.93152135586029e-06	3.18077546133958e-28	3.08194627978506e-06
varDE	0.041	0.075	0.095	0.037	0.043	0.066	0.096	0.039	0.0809095313931226	4.50841709830419e-20	0.000439693772097638
EE	0.605	0.361	0.593	0.728	0.614	0.389	0.642	0.751	0.47180674255271	0.0329805045088099	0.539401182221374
meanDE	0.03	0.014	0.042	0.053	0.02	0.013	0.037	0.055	0.0318553209830537	2.94297136636483e-57	0.392592766326844
meanDE	0.609	0.947	0.366	0.577	0.602	0.918	0.297	0.566	0.216928245890119	0.00885797589327711	0.193537190708397
EE	0.977	0.976	0.459	0.769	0.979	0.973	0.485	0.771	0.222840417502984	0.0376379321319582	0.304441311670823
meanDE	0.773	0.621	0.702	0.334	0.775	0.598	0.693	0.272	0.914579939198229	0.000577352622100042	0.693578230886493
varDE	0.508	0.337	0.613	0.589	0.539	0.33	0.584	0.542	0.811932721446865	2.72487595216547e-24	0.110939625244024
EE	0.835	0.983	0.529	0.801	0.826	0.982	0.489	0.823	0.112488399040786	0.000154610011552351	0.115420780132612
meanDE	0.704	0.604	0.767	0.898	0.63	0.554	0.714	0.886	0.468933128825094	5.06597070011586e-11	0.641070826311301
EE	0.134	0.201	0.262	0.808	0.132	0.21	0.278	0.804	0.190506348158302	0.00362313743035732	0.185518660580136
EE	0.951	0.985	0.746	0.185	0.962	0.99	0.752	0.175	0.56055862888625	0.323500974253095	0.716388025804141
EE	0.351	0.317	0.15	0.704	0.356	0.288	0.117	0.729	0.161761559569192	0.0117401039932047	0.183078750644352
EE	0.754	0.583	0.766	0.961	0.763	0.573	0.778	0.973	0.565580281016517	0.0118805476596219	0.718017101449262
varDE	0.015	0.005	0.009	0.199	0.024	0.012	0.018	0.217	0.207001237315972	1.49335139821412e-33	4.91956357258947e-05
meanDE	0.657	0.832	0.643	0.42	0.598	0.827	0.63	0.441	0.143543956098105	7.8253961367474e-34	0.224524668259809
meanDE	0.004	0.002	0.019	0.482	0.003	0.003	0.015	0.431	0.0032321086711189	1.16343162474685e-05	0.0077743704999498
EE	0.915	0.759	0.598	0.759	0.899	0.754	0.606	0.787	0.424522078358723	0.239191808245808	0.561258054484176
meanDE	0.058	0.137	0.05	0.236	0.041	0.093	0.044	0.185	0.0889206777578567	4.73067755105935e-32	0.0985161258712487
EE	0.251	0.323	0.308	0.701	0.253	0.318	0.289	0.7	0.156639264265661	9.74354762821147e-09	0.217012088237531
EE	0.601	0.895	0.562	0.079	0.622	0.893	0.567	0.056	0.580748054175248	0.0859827475617477	0.616202779074039
EE	0.238	0.397	0.208	0.485	0.28	0.406	0.248	0.516	0.47384681857447	0.0922142319408763	0.688973445291355
EE	0.168	0.176	0.164	0.233	0.155	0.174	0.123	0.204	0.0888375183029919	1.34375715049261e-06	0.117805953328772
EE	0.239	0.25	0.117	0.561	0.19	0.213	0.091	0.529	0.127031336160119	0.328648481832714	0.198357703713051
EE	0.677	0.93	0.958	0.963	0.669	0.904	0.968	0.961	0.815912368102119	0.0033248568338914	0.87418519938931
meanDE	0.818	0.906	0.628	0.205	0.805	0.919	0.604	0.199	0.553843013625738	0.0324073513216877	0.675687460313308
varDE	0.337	0.218	0.269	0.709	0.373	0.221	0.303	0.729	0.616203955869612	1.38961890614337e-15	0.00077545501822214
EE	0.273	0.351	0.329	0.276	0.271	0.341	0.359	0.25	0.365863562275708	0.484421766055427	0.790184982620962
meanDE	0.477	0.474	0.13	0.575	0.508	0.485	0.139	0.595	0.0865513211147239	0.00492635130262854	0.0888701866761788
varDE	0.127	0.143	0.173	0.427	0.134	0.132	0.162	0.397	0.287285381311207	3.45843066533206e-28	6.04011036011785e-10
varDE	NA	NA	0.254	0.031	NA	NA	0.262	0.02	0.355366583878703	2.61324291144546e-14	8.91740243226777e-06
varDE	0.003	0.003	0.001	0.304	0.002	0.001	0.001	0.336	0.994981519430412	3.14090672204183e-26	2.19133464793762e-09
varDE	0.044	0.003	0.001	0.023	0.049	0.003	0.002	0.032	0.886641609840111	5.73003702734941e-18	0.000116725996155777
meanDE	0.042	0.119	0.043	0.199	0.039	0.096	0.045	0.197	0.0089899273772105	3.94883699078904e-21	0.00133819532203759
EE	0.969	0.817	0.986	0.894	0.967	0.823	0.986	0.893	0.652428691664099	1.45678014586938e-07	0.847574650632149
EE	0.291	0.491	0.27	0.276	0.328	0.477	0.243	0.321	0.156215133010946	0.000290354704192906	0.217772683940004
EE	0.814	0.948	0.85	0.936	0.779	0.945	0.829	0.915	0.331615923414509	0.0626995143871073	0.159131388079225
EE	0.031	0.012	0.021	0.023	0.03	0.019	0.014	0.023	0.0108226090821306	0	0.000258565130863298
EE	0.109	0.094	0.189	0.71	0.104	0.118	0.225	0.697	0.986000196041883	0.609241740842919	0.258891642561843
EE	0.564	0.574	0.989	0.505	0.51	0.52	0.99	0.471	0.881852641061342	0.227254344538633	0.934507764921465
EE	0.12	0.126	0.325	0.266	0.158	0.144	0.346	0.277	0.443417369865543	0.132573072998592	0.320690677486309
EE	0.606	0.753	0.704	0.786	0.608	0.736	0.705	0.775	0.527381342641577	1.08418645127628e-05	0.783778699695427
EE	0.621	0.547	0.464	0.354	0.615	0.509	0.451	0.375	0.195344559493142	0.000517822765881707	0.104978588213097
EE	0.63	0.678	0.885	0.541	0.682	0.675	0.905	0.488	0.877551901087985	0.364582202342989	0.887947770700768
EE	0.935	0.763	0.906	0.879	0.932	0.777	0.916	0.893	0.526429315697132	1.05386766475077e-50	0.452724872016836
EE	0.798	0.716	0.385	0.361	0.832	0.727	0.393	0.391	0.698304825167339	0.00897143915425485	1
meanDE	0.156	0.091	0.256	0.165	0.1	0.054	0.192	0.167	0.0692322428681431	2.40702266722358e-09	0.0293134238226914
EE	0.593	0.546	0.721	0.501	0.585	0.539	0.727	0.528	0.637137480912757	0.00575331619643505	0.595983900048035
varDE	0.156	0.013	0.093	0.106	0.156	0.015	0.09	0.1	0.578085218239571	1.55324375918942e-17	3.99377646908657e-06
EE	0.717	0.589	0.595	0.258	0.737	0.567	0.605	0.294	0.726647480363518	8.0567308385881e-11	0.644694409027894
EE	0.811	0.655	0.882	0.946	0.842	0.668	0.915	0.954	0.587430577488925	0.442452255408297	0.32960762901959
EE	0.851	0.804	0.874	0.917	0.879	0.805	0.9	0.935	0.91452643893565	0.0143666755065729	0.385810251648078
EE	0.357	0.565	0.404	0.537	0.263	0.53	0.345	0.489	0.530019658995512	0.0436397083612651	0.479695448297185
EE	0.212	0.307	0.27	0.874	0.204	0.282	0.263	0.855	0.167354616253741	7.87835719048074e-40	0.280330196064753
EE	0.541	0.364	0.923	0.478	0.516	0.36	0.928	0.534	0.697732203527008	0.152514520823838	0.364802429860609
EE	0.67	0.48	0.317	0.574	0.706	0.478	0.333	0.574	0.200502581737667	2.74006864582839e-08	0.265302245055451
EE	0.441	0.458	0.318	0.366	0.465	0.477	0.356	0.391	0.355308191196013	9.65302312839854e-07	0.434091687610115
EE	0.06	0.07	0.077	0.125	0.075	0.066	0.078	0.093	0.0131899605989724	1.52004151279387e-96	0.0172840891494774
EE	0.618	0.494	0.517	0.506	0.593	0.467	0.518	0.461	0.68263912554446	0.000267602748849649	0.749452254451706
meanDE	0.054	0.173	0.021	0.033	0.082	0.171	0.027	0.064	0.00202661102883394	2.53113259262734e-14	0.139007727766066
EE	0.909	0.857	0.921	1	0.911	0.861	0.895	1	0.540759927204354	0.0172167449924075	0.525239115774374
varDE	0.211	0.169	0.2	0.165	0.21	0.154	0.177	0.166	0.0221285403565133	1.25508442669672e-50	0.0706272738637721
EE	0.138	0.17	0.156	0.175	0.133	0.183	0.157	0.197	0.151004658031574	4.29880852865244e-07	0.197136617636402
EE	0.358	0.311	0.551	0.31	0.36	0.329	0.536	0.341	0.341586411260037	0.279872440367761	0.262428383358674
EE	0.21	0.126	0.107	0.147	0.229	0.151	0.132	0.156	0.159320009666304	5.56286158850893e-27	0.041916144794229
EE	0.988	0.746	0.934	0.702	0.987	0.75	0.936	0.689	0.798566778193844	0.000127097481155417	0.841621654472776
EE	0.948	0.978	0.99	0.936	0.946	0.971	0.993	0.944	0.875259028295943	0.270611201235899	0.990281854686286
EE	0.814	0.722	0.302	0.318	0.796	0.701	0.303	0.344	0.623426523328022	0.313751024828524	0.75013439219993
EE	0.572	0.603	0.525	0.506	0.581	0.607	0.521	0.475	0.936758420783262	0.49254103497943	0.968141325214984
EE	0.154	0.199	0.1	0.154	0.176	0.253	0.124	0.171	0.0748091397837522	5.03209807905819e-22	0.0801505948004125
EE	0.266	0.26	0.249	0.271	0.247	0.231	0.242	0.258	0.0603759879396329	1.77723842840846e-49	0.0310899898224836
EE	0.281	0.431	0.248	0.704	0.285	0.445	0.247	0.713	0.267391061450009	1.2874594990226e-09	0.400873567365702
EE	0.006	0.008	0.006	0.248	0.005	0.006	0.009	0.262	0.0786851187716751	1.42829976998861e-09	0.0661374601822692
EE	0.012	0.01	0.006	0.006	0.006	0.007	0.01	0.012	0.102541274849435	5.3398280302195e-13	0.0733151886141814
meanDE	0.093	0.135	0.03	0.105	0.091	0.108	0.035	0.12	0.0985958927109612	9.52142882438394e-13	0.289821420317977
EE	0.975	0.889	0.552	0.563	0.964	0.906	0.566	0.551	0.398683060941895	0.0979151522302222	0.583436526200468
meanDE	0.22	0.083	0.13	0.077	0.121	0.065	0.079	0.076	0.0941204976101331	9.38899113688505e-18	0.0317043911164645
EE	0.479	0.738	0.379	0.653	0.47	0.727	0.414	0.688	0.491357941659795	0.346291862164653	0.528369030228206
EE	0.312	0.284	0.159	0.122	0.333	0.308	0.17	0.152	0.463224182505158	3.84984289227299e-09	0.442665089316959
EE	0.547	0.717	0.725	0.738	0.542	0.739	0.716	0.773	0.345455897049828	1.08188830767256e-11	0.711410294527864
EE	0.417	0.261	0.468	0.419	0.409	0.271	0.469	0.408	0.474502908973796	6.57931674287384e-06	0.531849289430273
meanDE	0.146	0.167	0.058	0.242	0.155	0.147	0.05	0.239	0.023227374080217	6.48645569185602e-11	0.0192707196304494
EE	0.412	0.505	0.51	0.921	0.434	0.529	0.507	0.896	0.263170276481179	2.74579482437362e-07	0.296386250391246
EE	0.091	0.156	0.115	0.107	0.106	0.156	0.118	0.117	0.420833066556087	3.3398785073286e-19	0.713068101004643
EE	0.962	0.742	0.958	0.733	0.951	0.724	0.938	0.757	0.73909287973208	0.544984463427754	0.847973258567924
EE	0.208	0.168	0.141	0.77	0.189	0.145	0.123	0.741	0.0598630673954614	3.68035598878812e-07	0.0206674415365191
EE	0.73	0.637	0.711	0.56	0.698	0.609	0.676	0.596	0.797460687792484	0.118972932822022	0.336152540168053
EE	0.424	0.503	0.254	0.193	0.438	0.52	0.289	0.221	0.934756578612714	0.55816138255519	0.940673932284638
varDE	0.473	0.271	0.406	0.238	0.471	0.249	0.424	0.21	0.806829255122804	2.32509566314963e-38	0.0350982540920505
meanDE	0.019	0.067	0.041	0.132	0.028	0.091	0.048	0.127	0.00451448068922992	6.24775635582489e-07	0.00451182974288538
meanDE	0.101	0.1	0.074	0.084	0.104	0.108	0.081	0.097	0.0401483693268118	3.07878604387159e-12	0.00529983568305105
EE	0.831	0.994	0.907	0.961	0.846	0.992	0.908	0.984	0.6828325820188	1.69978476717924e-08	0.847351639849276
EE	0.565	0.48	0.559	0.764	0.561	0.457	0.523	0.77	0.272451131703293	0.278722092793466	0.508677043413098
EE	0.335	0.231	0.382	0.891	0.344	0.227	0.382	0.897	0.224948303632125	0.00995023254271236	0.323590550766971
EE	0.623	0.531	0.686	0.394	0.607	0.53	0.666	0.41	0.531629158724172	3.94012886277839e-14	0.837671953884562
meanDE	0.362	0.27	0.403	0.35	0.371	0.262	0.407	0.334	0.701961787327289	2.99444527815103e-05	0.721445059352229
EE	0.85	0.598	0.697	0.878	0.859	0.576	0.68	0.867	0.562006986947654	7.759325400095e-05	0.0537182354194223
EE	0.998	0.96	0.915	0.972	0.997	0.966	0.922	0.98	0.928464573494536	0.838832493679273	0.830400696210107
EE	0.928	0.756	0.804	0.844	0.923	0.734	0.79	0.831	0.888886098861369	8.18589107398062e-09	0.365446849363259
EE	0.861	0.885	0.867	0.495	0.843	0.883	0.858	0.494	0.711340781849852	0.00263711596119102	0.994443137817449
varDE	0.224	0.101	0.101	0.1	0.202	0.097	0.097	0.104	0.0730133228913163	1.39902426844982e-73	0.0325148999276706
varDE	0.167	0.037	0.116	0.229	0.123	0.048	0.095	0.224	0.323862117658062	2.32754892692558e-20	0.0067996588750768
EE	0.074	0.278	0.124	0.559	0.076	0.301	0.129	0.526	0.103550380545921	4.69449343144415e-08	0.290045336010778
EE	0.557	0.464	0.588	0.435	0.548	0.447	0.586	0.45	0.876058478284905	0.145468760481074	0.616473963846095
EE	0.062	0.048	0.026	0.023	0.059	0.047	0.042	0.033	0.0382961693898062	1.06762711661874e-65	0.104750761118614
EE	0.59	0.586	0.483	0.375	0.557	0.603	0.493	0.357	0.566778826697767	0.0259441420670268	0.379806553189652
EE	0.448	0.547	0.444	0.612	0.46	0.535	0.467	0.645	0.439648731117174	8.9693607871933e-06	0.469146457295784
EE	0.271	0.358	0.435	0.571	0.281	0.389	0.43	0.589	0.405360300149618	4.40934114910532e-08	0.424481174140913
varDE	0.212	0.234	0.155	0.028	0.233	0.226	0.168	0.03	0.0268692472438096	4.7998022844562e-17	6.81915249365154e-05
EE	0.587	0.63	0.653	0.921	0.611	0.647	0.662	0.922	0.735409039712051	0.0157708276205286	0.924033756611487
EE	0.292	0.21	0.287	0.734	0.283	0.201	0.293	0.758	0.113003198946351	3.64660492695164e-10	0.193460167081083
EE	0.27	0.351	0.5	0.465	0.247	0.322	0.471	0.443	0.381955499465098	1.19583747694855e-08	0.356103472022205
