geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.523	0.298	0.296	0.652	0.545	0.337	0.311	0.576	0.220727733161383	0.00377382134625183	0.221077394721774	0.000227134983823027
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	2.54015068727396e-08	7.23670540385501e-91	4.52684405919784e-08	1.11667134670853e-83
EE	0.962	0.891	0.819	0.403	0.959	0.888	0.819	0.533	0.775878409425689	0.462223203643952	0.885095771054969	0.109550832093755
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	1.7666802598014e-13	0	3.23127528672719e-07	0
EE	0.357	0.528	0.415	0.082	0.332	0.515	0.394	0.101	0.312868940501272	0.00196372471860599	0.484956088569738	2.9166709731697e-05
EE	0.825	0.704	0.647	0.279	0.838	0.738	0.664	0.339	0.949171736088691	1.74029316224095e-14	0.515210370882074	4.07791791780683e-05
EE	0.915	0.956	0.809	0.846	0.953	0.948	0.782	0.803	0.960526349153267	0.068050015529263	0.906926265078355	0.00544667931702569
meanDE	0.004	0.014	0.002	0.001	0.009	0.011	0.003	0.001	1.98489306413038e-08	2.09427010689495e-37	5.70473177964735e-07	1.27436532425614e-47
EE	0.434	0.6	0.442	0.299	0.42	0.589	0.455	0.324	0.336994485867256	0.0137979703921319	0.565083969846896	1.86163307733584e-05
EE	0.43	0.379	0.58	0.265	0.516	0.451	0.639	0.313	0.709896139001646	0.101785796827454	0.757007906534194	0.0288023488407503
EE	0.639	0.787	0.844	0.823	0.615	0.754	0.847	0.805	0.708438398955118	2.97205233763819e-05	0.806857169872573	0.430026762652207
meanDE	0.00900000000000001	0.005	0.005	0.02	0.011	0.006	0.005	0.004	0.000128010540397681	3.55367993571288e-45	7.88317061049163e-05	3.51953178944227e-42
varDE	0.317	0.116	0.394	0.228	0.31	0.11	0.411	0.185	0.563766028719995	2.45625082009946e-28	0.00298269150366938	0.000321867203432736
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	1.95830048780641e-10	3.74979531887381e-99	1.13076804790778e-08	3.11490581788288e-85
EE	0.655	0.601	0.88	0.755	0.688	0.61	0.875	0.76	0.621262042624597	0.581461087776536	0.850631850598208	0.945137292925766
meanDE	0.098	0.099	0.126	0.192	0.098	0.097	0.134	0.14	0.151618236334936	7.06465601633519e-18	0.138499960681044	9.01168730336737e-20
EE	0.04	0.094	0.132	0.274	0.037	0.105	0.136	0.333	0.303379073242474	0.0100652189333542	0.313756871134273	0.0175636974796707
EE	0.291	0.307	0.33	0.841	0.292	0.295	0.295	0.786	0.187768091366759	2.84097619075903e-06	0.400592314890334	0.0194836005514359
varDE	0.012	0.003	0.00600000000000001	0.156	0.017	0.002	0.008	0.192	0.447420083674015	1.09869928051229e-59	8.10864751528178e-07	8.05331569110897e-28
varDE	0.029	0.01	0.001	0.031	0.025	0.016	0.003	0.027	0.182830508618563	2.06911405363121e-57	1.62485317420649e-06	8.80597517840071e-39
varDE	0.018	0.02	0.022	0.108	0.019	0.019	0.019	0.115	0.192606368655589	5.04331140970052e-34	1.40914062457701e-05	6.64711307979535e-25
EE	0.192	0.166	0.111	0.175	0.199	0.163	0.12	0.144	0.0385251545071208	8.31656971639436e-26	0.0436705772040201	1.03087911888094e-12
EE	0.403	0.43	0.811	0.508	0.418	0.448	0.837	0.464	0.643667078007728	0.545566817254673	0.992491934186988	0.00534547691860433
EE	0.82	0.977	0.835	0.614	0.838	0.971	0.826	0.622	0.970383965009691	0.0104582322956242	0.922409988132806	1.03449424914011e-06
EE	0.718	0.635	0.654	0.444	0.774	0.663	0.643	0.494	0.811247600578568	0.00798122552916848	0.75235624001377	0.591509675949875
EE	0.251	0.28	0.213	0.179	0.261	0.301	0.229	0.116	0.364332637545978	1.80161643350541e-06	0.363414082954021	1.10578102589356e-09
EE	0.862	0.901	0.479	0.901	0.886	0.875	0.465	0.925	0.581490128363635	0.287692958016057	0.514879029654901	0.062698630205062
varDE	0.004	0.002	0.001	0.001	0.004	0.001	0.001	0.001	0.000603208584714373	2.30452495366209e-108	1.70877628866248e-07	1.36057109348265e-103
EE	0.843	0.807	0.821	0.905	0.808	0.78	0.82	0.907	0.807880681261334	0.554862778740631	0.931905332511291	3.06410197059758e-05
EE	0.77	0.93	0.983	0.988	0.754	0.907	0.973	0.981	0.719713537917768	0.00248031551390777	0.938852427836255	0.263864548420277
EE	0.089	0.122	0.149	0.835	0.097	0.13	0.121	0.853	0.0441310909575057	3.69763786003654e-07	0.102918466336051	0.000124672485586317
EE	0.91	0.539	0.79	0.093	0.909	0.46	0.768	0.083	0.346494400904296	7.77126646293987e-09	0.574728590754221	9.83981539524412e-06
EE	0.536	0.805	0.692	0.661	0.58	0.866	0.729	0.664	0.808622585938443	0.0380427971574118	0.788488555331834	0.0831684547422529
EE	0.25	0.224	0.277	0.285	0.314	0.259	0.347	0.36	0.148019876736801	1.9102969505611e-09	0.120208071638398	7.37259841880456e-05
meanDE	0.001	0.002	0.001	0.003	0.001	0.002	0.001	0.002	7.55313461209058e-13	1.08091927511357e-102	3.82071180081901e-10	5.3008383788348e-116
varDE	0.017	0.002	0.00700000000000001	0.002	0.014	0.001	0.006	0.001	0.602122196592215	5.39400791484819e-28	5.40005615330078e-05	0.0060050743909989
EE	0.594	0.742	0.548	0.931	0.626	0.752	0.603	0.946	0.445437773246437	0.00286929411748694	0.715001203907577	0.0138378771095478
varDE	0.329	0.195	0.186	0.515	0.325	0.189	0.161	0.569	0.462011112950029	4.32239181733751e-33	0.0283272868034219	5.67456212420446e-23
varDE	0.038	0.004	0.019	0.016	0.017	0.001	0.005	0.019	0.850273131352094	9.83506259150548e-47	0.000274547758551361	6.46581892979793e-15
EE	0.96	0.98	0.779	0.609	0.947	0.992	0.818	0.52	0.695250965289808	0.285259949339844	0.853027256050044	0.0682696916373256
EE	0.382	0.374	0.389	0.522	0.28	0.301	0.306	0.45	0.175155814755215	3.61043258573716e-15	0.146746319979312	8.56579796753614e-08
EE	0.481	0.404	0.803	0.422	0.468	0.401	0.788	0.476	0.754175033995021	0.245229644901201	0.472778445255417	0.440508944325054
EE	0.742	0.631	0.658	0.479	0.654	0.621	0.629	0.481	0.693724316438496	0.00889084044501375	0.475605136948965	0.893704954608284
EE	0.107	0.124	0.166	0.268	0.114	0.102	0.15	0.285	0.482256989602857	0.18196296132858	0.515361424128895	0.215074150798244
EE	0.897	0.827	0.935	0.353	0.865	0.8	0.903	0.308	0.886328548147186	0.000433403085918465	0.704956492122515	1.63752009396189e-08
EE	0.449	0.743	0.108	0.358	0.505	0.787	0.124	0.368	0.0571023739207762	3.69740528486915e-06	0.09409854857078	1.12120236524504e-07
EE	0.299	0.266	0.29	0.63	0.275	0.212	0.24	0.67	0.19432287223203	1.84726153835539e-10	0.280667489581551	2.95216817821604e-12
EE	0.392	0.604	0.545	0.616	0.394	0.573	0.565	0.617	0.227560930621998	0.0144826741347754	0.264160773877559	0.00224192483954031
EE	0.97	0.705	0.783	0.867	0.982	0.64	0.739	0.966	0.567679001366911	0.380515047425317	0.767505949572219	0.0287795775585125
EE	0.342	0.355	0.651	0.998	0.372	0.416	0.62	0.991	0.834325182058885	0.692343587147191	0.901470880853179	0.339984961462814
meanDE	0.011	0.019	0.01	0.036	0.007	0.008	0.003	0.027	3.59768932297204e-05	1.64695610928977e-55	0.000164898671954409	1.55766600285349e-67
EE	0.032	0.085	0.015	0.777	0.04	0.094	0.015	0.788	0.00699087289454725	1.17028833079044e-08	0.458312647912696	6.47732469034198e-10
EE	0.815	0.714	0.739	0.551	0.761	0.656	0.671	0.53	0.714314925117252	0.000997558481767889	0.657377948809257	0.00197777006395373
EE	0.474	0.335	0.664	0.542	0.471	0.34	0.681	0.595	0.687025800777671	0.00700513100541603	0.861851468911549	0.141181853660494
EE	0.931	0.965	0.815	0.914	0.962	0.982	0.833	0.925	0.924664151881126	0.546248727572793	0.98107283214664	3.57451072037623e-05
varDE	0.035	0.00600000000000001	0.017	0.286	0.033	0.002	0.012	0.292	0.649279495775591	5.59857907000911e-30	1.33422230604605e-05	4.33758149907102e-09
EE	0.173	0.236	0.276	0.186	0.166	0.223	0.284	0.179	0.21740742632071	5.55616126941913e-11	0.183727918373341	3.78609657869027e-11
EE	0.668	0.699	0.532	0.645	0.671	0.712	0.565	0.653	0.729232089794759	0.0657237180282818	0.897672912449584	1.7994942242444e-08
meanDE	0.001	0.001	0.002	0.001	0.002	0.002	0.002	0.002	1.88497717942208e-07	3.09831809933127e-153	2.70559480384407e-07	1.26833389875445e-157
EE	0.153	0.107	0.089	0.071	0.169	0.121	0.116	0.066	0.106063596909016	3.63526525384065e-14	0.115256761668361	4.95777853129094e-10
varDE	0.035	0.014	0.013	0.001	0.028	0.004	0.006	0.001	0.375741923567371	3.86745429464006e-42	1.76451415237539e-05	8.51267821925234e-27
EE	0.571	0.438	0.752	0.77	0.595	0.49	0.781	0.778	0.875670459553314	0.750073705672283	0.931055515557679	0.00200201705561195
EE	0.143	0.487	0.19	0.244	0.156	0.474	0.19	0.264	0.0590254148253006	8.03805981920873e-11	0.0850260657284383	1.21517947827488e-07
EE	0.032	0.048	0.031	0.527	0.021	0.048	0.028	0.586	0.017392452112463	8.52138346696421e-27	0.0455837988273114	7.20713564459539e-13
EE	0.088	0.259	0.124	0.632	0.108	0.319	0.146	0.616	0.0588949027695527	8.24050427294623e-05	0.202223265902558	0.000102941373231856
meanDE	0.001	0.002	0.001	0.004	0.002	0.003	0.001	0.004	4.01757656471367e-11	2.54491723229557e-31	1.19390772059045e-07	1.31721551739179e-30
EE	0.587	0.862	0.723	0.848	0.592	0.908	0.73	0.874	0.511320678347791	0.087236337088895	0.85147385661978	0.869741294908364
EE	0.748	0.969	0.546	0.536	0.754	0.973	0.547	0.52	0.340980622550867	0.00141261478451963	0.465374011717634	0.00046377652561146
meanDE	0.001	0.004	0.002	0.001	0.001	0.001	0.001	0.001	2.04407366760759e-19	4.57916701437302e-69	9.61149953425526e-12	4.28291784544088e-76
EE	0.591	0.58	0.302	0.537	0.614	0.613	0.309	0.521	0.495238651892459	0.29740936630586	0.895454846027338	0.840637495136486
EE	0.121	0.144	0.117	0.292	0.108	0.124	0.083	0.273	0.122875978188602	2.30183453311874e-76	0.0527818174446829	1.15880215497055e-34
EE	0.901	0.851	0.962	0.869	0.923	0.827	0.942	0.831	0.744287987137043	0.0125360842277294	0.820981346927599	1.45435602894297e-06
EE	0.129	0.151	0.182	0.029	0.121	0.096	0.152	0.018	0.0762388713829421	1.86330544675171e-06	0.122877411828105	0.300621304788585
EE	0.787	0.735	0.958	0.449	0.775	0.762	0.967	0.459	0.901116703699384	0.986845563989145	0.896495684358361	0.179152447670844
EE	0.021	0.031	0.028	0.183	0.029	0.024	0.026	0.146	0.0720582631189635	1.81282816136046e-10	0.0291190457605709	2.17752101323949e-09
EE	0.214	0.146	0.27	0.111	0.218	0.131	0.277	0.09	0.276527740985761	0.000198641778213428	0.281112696637644	0.713534671561149
EE	0.77	0.837	0.996	0.953	0.762	0.833	0.998	0.961	0.985629069138059	0.545860977624516	0.604731388501564	0.0387925481183107
meanDE	0.002	0.003	0.003	0.002	0.002	0.001	0.001	0.001	2.10460167894215e-05	1.09167039697705e-151	7.60453379789168e-07	1.17563358192452e-171
meanDE	0.004	0.004	0.001	0.227	0.002	0.004	0.001	0.253	2.57627354615974e-06	4.60953352929313e-22	6.42462139819899e-05	8.13838328340954e-22
meanDE	0.001	0.001	0.001	0.265	0.001	0.002	0.001	0.254	1.41320105825702e-06	4.39686275355977e-19	5.65728751316547e-05	2.63904264306578e-19
EE	0.506	0.833	0.434	0.331	0.522	0.854	0.448	0.305	0.262498897875075	9.25354540590073e-07	0.366503552521775	8.80643765089599e-16
EE	0.997	0.94	0.986	0.925	0.985	0.912	0.953	0.877	0.805526113219611	0.782362098609638	0.99262879615213	0.00733765267023629
EE	0.345	0.67	0.716	0.842	0.354	0.647	0.717	0.86	0.615092380869518	0.00112397775195182	0.359316447363729	0.133074681408044
EE	0.579	0.732	0.649	0.929	0.478	0.652	0.55	0.913	0.578870260396222	0.0720262174702158	0.827608345160171	0.000324781662113033
EE	0.792	0.591	0.809	0.647	0.766	0.623	0.796	0.733	0.86702319424166	0.0297163317755204	0.762955082067618	3.43718605723789e-06
EE	0.096	0.149	0.08	0.925	0.064	0.106	0.056	0.992	0.0474340905311454	7.96551821944589e-21	0.0445033474171226	2.22176999123714e-08
EE	0.272	0.559	0.408	0.361	0.264	0.51	0.356	0.319	0.288556127708802	5.90546313023304e-06	0.802652631542266	0.0007561175993044
EE	0.511	0.509	0.135	0.26	0.564	0.51	0.139	0.221	0.309617482932088	0.021061240021006	0.382287779307018	0.00578377279762056
EE	0.858	0.912	0.691	0.022	0.852	0.884	0.732	0.029	0.746241050909159	0.622804659880813	0.956982004288763	0.52467481742111
EE	0.763	0.853	0.154	0.41	0.777	0.837	0.155	0.382	0.125055185864387	0.0016484103948948	0.267275214343307	0.00240427968443671
EE	0.4	0.432	0.799	0.304	0.434	0.49	0.822	0.287	0.781371972309826	0.0840751703803122	0.292205823259927	0.894605139287709
meanDE	0.017	0.005	0.013	0.032	0.012	0.007	0.015	0.028	0.00151352028100437	2.83631359927666e-18	0.0093887724117952	9.21952620450192e-18
meanDE	0.00900000000000001	0.00600000000000001	0.00600000000000001	0.004	0.002	0.002	0.001	0.002	4.29295285299862e-07	6.31778400703964e-91	9.69055659357416e-07	1.79116951335048e-130
EE	0.764	0.936	0.015	0.013	0.777	0.919	0.008	0.014	0.0556200402968157	0.00174986109282118	0.7174615813106	1.54668230393729e-05
meanDE	0.218	0.21	0.255	0.345	0.128	0.16	0.172	0.285	0.146731097502201	6.20665822582074e-06	0.303480115466918	3.59742304075068e-10
meanDE	0.654	0.697	0.659	0.693	0.665	0.696	0.668	0.759	0.658206768423569	0.100335348416414	0.952569235046898	0.0236588539526529
EE	0.375	0.362	0.335	0.39	0.369	0.384	0.336	0.422	0.505064980735374	0.00607852551689049	0.595386523985213	5.61688621331359e-06
meanDE	0.122	0.08	0.03	0.198	0.016	0.018	0.003	0.208	0.000920679027522812	1.08001500988308e-12	0.00154126742951005	3.46681912554797e-24
meanDE	0.012	0.013	0.001	0.001	0.011	0.012	0.001	0.002	8.847815401349e-09	9.05722138394515e-22	1.45745396973965e-07	9.15009478935712e-24
EE	0.144	0.24	0.223	0.446	0.187	0.288	0.26	0.539	0.164601597105461	1.59781638014377e-05	0.110452870810111	1.68209624856351e-08
meanDE	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.001	4.98980622993583e-12	1.32272575125465e-68	9.63260166615405e-10	1.2465020748587e-91
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	1.11419824290621e-16	3.6559265116738e-85	5.86102924130231e-11	3.28543484482848e-100
EE	0.693	0.724	0.969	0.861	0.722	0.738	0.948	0.962	0.683460865460924	0.439283133824572	0.734048040378021	0.818620489322859
meanDE	0.002	0.005	0.002	0.993	0.01	0.006	0.004	0.984	0.000724060502022906	2.6792894467782e-11	0.00148974940790096	2.44520545934801e-11
EE	0.304	0.473	0.684	0.275	0.304	0.448	0.676	0.326	0.813859976093985	0.948211672551867	0.979392623513279	0.229631126036996
EE	0.548	0.958	0.536	0.43	0.516	0.891	0.507	0.429	0.548917009126584	2.05071123789631e-05	0.41182246202651	0.00050709371625074
EE	0.965	0.935	0.872	0.977	0.94	0.946	0.83	0.975	0.93308214452769	0.383058332348807	0.962300529104911	0.282234173189261
EE	0.403	0.399	0.401	0.48	0.435	0.411	0.413	0.475	0.626659664161673	0.00350487479701238	0.663338052132935	1.64300416482175e-07
varDE	0.001	0.002	0.001	0.343	0.001	0.001	0.001	0.406	0.449967345537923	4.52593543729484e-29	2.2872472382154e-10	3.2471288381146e-08
EE	0.00600000000000001	0.00800000000000001	0.005	0.16	0.003	0.005	0.002	0.167	0.000664384185839508	5.77731210603543e-10	0.153491802190533	2.16105438248305e-08
varDE	0.001	0.001	0.001	0.03	0.001	0.001	0.001	0.027	0.0557119178572479	1.86501824349095e-52	1.09244918374767e-11	4.07423515787331e-31
EE	0.04	0.071	0.0659999999999999	0.0570000000000001	0.045	0.07	0.062	0.078	0.0739985763354621	1.63430208547863e-70	0.119219973382257	9.81647987477934e-54
EE	0.044	0.043	0.138	0.469	0.043	0.046	0.122	0.479	0.144619911561329	0.00188608674983549	0.307261474855361	0.236824633978177
varDE	0.135	0.0639999999999999	0.106	0.697	0.157	0.082	0.14	0.724	0.0730349604703827	2.30196654825223e-47	0.0179563084944151	4.99397526202491e-49
EE	0.361	0.73	0.773	0.692	0.471	0.768	0.799	0.762	0.300559663542028	3.6743890536111e-07	0.937011437924311	0.85872242211128
EE	0.092	0.0669999999999999	0.099	0.178	0.08	0.051	0.09	0.157	0.128974553294499	1.2813308928927e-09	0.0576588389358549	2.49706592639808e-06
meanDE	0.012	0.00900000000000001	0.01	0.041	0.01	0.01	0.011	0.035	0.00189495800117003	1.269691685663e-48	0.000119934675605617	1.03208343695132e-48
EE	0.672	0.762	0.597	0.913	0.631	0.783	0.593	0.9	0.82812601586086	0.0797757782623313	0.66370535757978	0.538110982818814
EE	0.431	0.423	0.435	0.534	0.401	0.371	0.381	0.526	0.210709522165464	5.52247606576888e-08	0.351330897917053	0.0190422725410504
EE	0.345	0.277	0.531	0.886	0.324	0.27	0.507	0.881	0.475394261615979	0.00217392475055809	0.503222938464913	5.14708306619922e-10
EE	0.748	0.85	0.5	0.535	0.733	0.85	0.532	0.548	0.460529774869555	2.32157518757306e-07	0.540341260316368	1.02924586183021e-06
EE	0.651	0.915	0.506	0.439	0.644	0.944	0.527	0.489	0.472924298117977	0.0267822859052937	0.704074361781904	0.326608524501676
EE	0.149	0.175	0.19	0.834	0.14	0.172	0.184	0.913	0.238565415946238	0.000151513235469362	0.305344636302092	5.90796640744413e-05
EE	0.545	0.604	0.47	0.374	0.559	0.571	0.481	0.386	0.480871220211809	0.000174575963802102	0.549313291533633	1.37035247848895e-08
EE	0.646	0.909	0.666	0.257	0.649	0.917	0.709	0.301	0.853150336545517	0.0915782091226123	0.572682177831876	0.815443794020553
EE	0.871	0.86	0.858	0.795	0.86	0.877	0.826	0.754	0.604072756102	0.644879266229359	0.716408397039009	0.000116885043042399
varDE	0.076	0.004	0.024	0.014	0.081	0.003	0.017	0.002	0.596947869528942	2.47895594091395e-28	0.146099898688161	1.45100445704094e-09
varDE	0.332	0.096	0.237	0.914	0.35	0.084	0.233	0.933	0.917911476903538	1.24760087727979e-35	9.92078299392811e-08	8.72092289882847e-11
meanDE	0.57	0.579	0.603	0.78	0.509	0.522	0.579	0.794	0.389455649664197	0.00513669229445002	0.446460593797618	1.43510743809462e-18
EE	0.824	0.785	0.744	0.446	0.8	0.773	0.692	0.356	0.82120071386012	0.404928548842058	0.780852307628215	0.814292723946118
EE	0.69	0.836	0.48	0.506	0.682	0.823	0.485	0.521	0.392359678052067	0.193612357267756	0.652401621702495	0.0268244356547575
EE	0.926	0.885	0.377	0.661	0.934	0.894	0.399	0.627	0.451307387817341	0.23392645898943	0.5884690298504	0.0631800188392198
EE	0.772	0.624	0.756	0.292	0.728	0.603	0.725	0.275	0.8892600024942	0.0272156536251188	0.489324520777627	0.0535655935739818
varDE	0.004	0.299	0.002	0.00900000000000001	0.002	0.283	0.001	0.004	0.173202424364037	1.59209096612085e-40	2.01438712722264e-07	0.00131188212835875
EE	0.687	0.665	0.719	0.979	0.667	0.667	0.72	0.989	0.859546621241279	0.310145696062205	0.898135227575235	0.763409593843756
varDE	0.012	0.002	0.004	0.001	0.012	0.001	0.001	0.001	0.130913270939411	5.94542356467162e-41	1.97524997330195e-06	9.76152966158944e-35
EE	0.647	0.703	0.709	0.484	0.654	0.681	0.667	0.517	0.479419500054309	0.0216920776365855	0.459550899666599	0.493212558327189
EE	0.927	0.934	0.972	0.731	0.913	0.978	0.971	0.793	0.870822916697697	0.768901521364626	0.98817525598547	0.107035927207159
EE	0.645	0.543	0.996	0.871	0.658	0.545	0.997	0.863	0.998375640019749	0.595044161946513	0.854693425120016	0.578164016417351
EE	0.448	0.563	0.84	0.649	0.416	0.536	0.849	0.631	0.750489849334603	0.0742195156260159	0.697571129308732	0.14569220045288
EE	0.909	0.671	0.827	0.998	0.874	0.602	0.797	0.994	0.882068284061489	0.536405030982585	0.730407401793899	0.730008499908375
EE	0.097	0.134	0.229	0.657	0.109	0.167	0.262	0.706	0.383671760265988	0.0107441887385884	0.480737388943785	0.00318152810154057
EE	0.18	0.133	0.174	0.275	0.175	0.139	0.179	0.26	0.206513043788081	4.74973892947742e-07	0.315033015636031	0.000129811088028662
EE	0.522	0.588	0.707	0.992	0.486	0.604	0.685	0.984	0.550076599793709	0.0776196448043504	0.637483014878627	0.240039129694696
EE	0.772	0.58	0.552	0.842	0.743	0.521	0.532	0.888	0.436021507331749	2.52750176367087e-05	0.534392380379695	4.87900837229407e-16
meanDE	0.001	0.001	0.002	0.001	0.001	0.001	0.001	0.001	4.83272342830205e-12	2.78876790935958e-233	2.04101870558218e-12	3.05722898789024e-279
EE	0.552	0.455	0.715	0.958	0.458	0.366	0.66	0.962	0.822752544131852	0.726718276111608	0.911652676549025	0.775154489671687
EE	0.989	0.936	0.983	0.958	0.994	0.925	0.978	0.943	0.823901801493928	0.15846356050152	0.927854021747132	0.604369058065747
varDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.761238697759185	1.67090338268149e-41	2.95189068470373e-06	8.60454835010313e-09
EE	0.662	0.683	0.765	0.301	0.685	0.716	0.777	0.366	0.908244956962861	0.834508890404056	0.984336893866369	0.87114654086174
varDE	0.001	0.001	0.001	0.03	0.001	0.001	0.001	0.03	0.346239713784529	1.2365291594998e-45	2.55746267385443e-06	1.99301374416118e-16
EE	0.447	0.39	0.348	0.569	0.449	0.392	0.36	0.585	0.515078217185184	0.0364167888857362	0.424779189185472	0.00275790827599242
EE	0.629	0.711	0.663	0.59	0.628	0.723	0.639	0.599	0.444220637098212	1.37449761943472e-07	0.8097502282975	0.801759629218199
EE	0.697	0.394	0.644	0.491	0.666	0.386	0.624	0.478	0.934285918100251	0.0732711351548448	0.950204790829518	8.03162543177107e-05
EE	0.029	0.0580000000000001	0.213	0.121	0.029	0.048	0.189	0.102	0.188252378996744	0.000156530151049845	0.350372491532944	0.0108284679542541
EE	0.733	0.631	0.882	0.558	0.715	0.606	0.889	0.555	0.983403808401608	0.531563626381327	0.833033396602956	0.00214018719850255
EE	0.987	0.812	0.846	0.455	0.991	0.827	0.831	0.489	0.576762602718327	0.00614898044473198	0.742030456838908	0.00394100213790847
EE	0.908	0.859	0.861	0.972	0.93	0.917	0.885	0.989	0.925359307533989	0.689925927100237	0.945411777296986	0.0595174313513927
EE	0.27	0.27	0.449	0.253	0.308	0.25	0.455	0.254	0.53540160674037	0.127410329601401	0.567943955731647	0.0335567692146613
EE	0.016	0.017	0.014	0.03	0.021	0.018	0.024	0.005	0.00831711166436347	1.50835231436759e-26	0.00605861292295598	1.70213808509754e-27
EE	NA	NA	0.445	0.87	NA	NA	0.39	0.857	0.167186115841181	0.000394742942115002	0.590674770189349	0.0665050264181373
EE	0.841	0.918	0.952	0.875	0.831	0.92	0.949	0.913	0.835332293951089	0.975501545758141	0.996776169957796	0.624389806135751
EE	0.925	0.681	0.707	0.723	0.872	0.649	0.657	0.649	0.929435419658342	4.14479320115843e-09	0.928767536499675	6.91589988568416e-09
EE	0.923	0.563	0.868	0.348	0.916	0.545	0.858	0.323	0.919114730095605	0.759287574704828	0.820927436209579	0.393066739228097
EE	0.206	0.183	0.37	0.91	0.183	0.156	0.31	0.909	0.155389745853684	0.000235167653050123	0.211492628768453	2.03243514608365e-06
varDE	0.016	0.001	0.034	0.045	0.018	0.001	0.042	0.055	0.774888352585319	1.38377607471886e-25	2.19266840954054e-06	5.24951272048014e-07
EE	0.41	0.458	0.396	0.485	0.399	0.452	0.38	0.513	0.206424341584507	1.50707640574039e-20	0.676870736390591	1.16577222663297e-18
EE	0.939	0.866	0.071	0.162	0.898	0.842	0.055	0.135	0.0163477954814509	0.000184195489758991	0.188756153860258	0.00624858792801765
EE	0.952	0.798	0.921	0.942	0.943	0.777	0.902	0.959	0.860527013358229	0.810686453471921	0.972691038921385	0.299135779538245
EE	0.137	0.291	0.253	0.501	0.103	0.321	0.19	0.351	0.250648624885447	0.00518798594654554	0.317724213615877	0.47082598505029
meanDE	0.0600000000000001	0.047	0.001	0.272	0.073	0.052	0.001	0.237	1.40592125918238e-06	4.2252356979554e-18	5.838405736475e-05	5.2994723527881e-19
varDE	0.001	0.001	0.001	0.003	0.001	0.001	0.001	0.005	0.189759133039647	2.52985752884232e-42	1.64154067635291e-11	2.29197023654317e-09
meanDE	0.018	0.034	0.00800000000000001	0.149	0.001	0.012	0.001	0.057	0.000532887501651789	1.83719015759385e-24	0.000256693204296222	6.40699422305372e-34
EE	0.174	0.21	0.13	0.55	0.198	0.224	0.142	0.587	0.111239230126349	3.22632548062278e-05	0.608101746136186	0.00118883314267825
EE	0.64	0.662	0.702	0.903	0.613	0.646	0.685	0.845	0.623153614652994	0.500553618082949	0.593988424345334	0.100541004882718
EE	0.794	0.695	0.816	0.846	0.843	0.753	0.817	0.837	0.693245343442557	0.0847217116508082	0.911025842887283	0.312360586143906
EE	0.736	0.733	0.843	0.928	0.718	0.761	0.862	0.94	0.768442201432792	0.361660298754668	0.834831905301901	0.000854261696734173
varDE	0.298	0.157	0.556	0.799	0.319	0.154	0.563	0.817	0.433455565250708	2.0840120506744e-13	0.000140491095506378	0.00148540209007278
varDE	0.077	0.038	0.033	0.0600000000000001	0.04	0.01	0.011	0.076	0.0386958769452049	3.60011687248363e-67	0.000404899427194348	1.51209710843786e-78
EE	0.939	0.968	0.769	0.83	0.878	0.94	0.696	0.776	0.551539253846216	0.000190731339862667	0.736599512964589	0.00742317198371998
meanDE	0.053	0.017	0.018	0.015	0.025	0.015	0.012	0.015	0.0010659323467626	7.38529698401454e-36	0.00591664353320872	2.21772104431467e-38
EE	0.683	0.865	0.642	0.289	0.71	0.881	0.692	0.279	0.903378687742563	0.947886682045934	0.984409018624429	0.0426540205387365
EE	0.023	0.0590000000000001	0.004	0.002	0.03	0.044	0.007	0.006	0.00146463791675439	3.33509167765739e-76	0.000240631648596439	1.65430152790759e-74
varDE	0.118	0.04	0.086	0.024	0.089	0.027	0.057	0.013	0.557384525235668	1.22693870933632e-30	0.000407479117520756	5.02595144704572e-14
EE	0.639	0.698	0.371	0.158	0.61	0.688	0.357	0.185	0.398366713455806	0.0177501274998914	0.507516566547616	2.19050361006827e-05
EE	0.282	0.434	0.656	0.179	0.279	0.439	0.628	0.17	0.614464606819448	0.378393810707409	0.79380894490265	0.213867172665579
varDE	0.018	0.00900000000000001	0.00600000000000001	0.003	0.011	0.008	0.003	0.004	0.00595592048250448	1.00921911729178e-64	0.00189075691187594	9.0808967027322e-52
EE	0.955	0.965	0.817	0.135	0.959	0.963	0.799	0.092	0.679679234969231	0.183714590261447	0.873900510479062	0.0975798809759927
varDE	0.171	0.247	0.134	0.476	0.164	0.269	0.159	0.444	0.0898153353792901	2.64343628334123e-18	5.45821401556586e-06	0.261248550395882
EE	0.87	0.921	0.58	0.863	0.899	0.933	0.568	0.858	0.393613864174656	0.0230127823685849	0.595330240460414	4.67004654736015e-05
EE	0.511	0.473	0.401	0.234	0.532	0.466	0.392	0.229	0.568286385682909	0.53838835051103	0.971603626717715	0.267602587987048
