geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
varDE	0.23	0.056	0.236	0.002	0.209	0.056	0.215	0.005	0.292579924150882	1.22223690877135e-55	0.0146572226843605
varDE	0.357	0.202	0.404	0.015	0.337	0.222	0.399	0.027	0.308202733065514	5.63786177097642e-40	0.0044294898571154
EE	0.278	0.252	0.198	0.598	0.288	0.282	0.206	0.581	0.169196100841127	4.36662247119619e-07	0.270750275687838
meanDE	0.416	0.266	0.451	0.305	0.416	0.257	0.431	0.286	0.333360887207062	1.69875000672267e-11	0.411175451068654
EE	0.481	0.422	0.422	0.342	0.518	0.455	0.435	0.339	0.671849624624312	0.00579978531171732	0.542097633039858
EE	0.055	0.172	0.03	0.309	0.059	0.212	0.03	0.356	0.0254595186807193	2.45044712644094e-25	0.00676817310288202
EE	0.958	0.793	0.767	0.634	0.953	0.775	0.757	0.653	0.901819934470155	8.78769407660021e-10	0.643981198068852
EE	0.699	0.553	0.883	0.567	0.704	0.557	0.871	0.554	0.603290235451273	1.25927327535555e-12	0.784454520592702
varDE	0.036	0.022	0.002	0.012	0.037	0.031	0.001	0.028	0.541108672298283	5.97066516127265e-56	4.12330383656624e-06
EE	0.864	0.856	0.749	0.808	0.869	0.846	0.735	0.837	0.702250211216397	5.90984858982433e-06	0.810295893514904
EE	0.939	0.671	0.642	0.648	0.943	0.662	0.671	0.664	0.925322284122294	1.53248295124345e-21	0.881731775078529
EE	0.011	0.007	0.009	0.022	0.005	0.005	0.005	0.027	0.00384155636190145	3.04115975775702e-126	0.0132358796022173
EE	0.61	0.62	0.562	0.582	0.594	0.618	0.544	0.478	0.541719561269303	3.3763983255245e-09	0.66653375435081
EE	0.679	0.579	0.747	0.438	0.656	0.544	0.752	0.431	0.871755719823709	0.705831750016577	0.921726165090269
EE	0.253	0.151	0.196	0.521	0.195	0.106	0.142	0.54	0.0655085280482024	1.64076189011617e-104	0.0267000660022234
EE	0.051	0.067	0.136	0.065	0.059	0.082	0.151	0.06	0.196867135544403	9.44272756335753e-06	0.204669530107706
EE	0.754	0.565	0.812	0.939	0.757	0.561	0.844	0.929	0.738841871384708	0.0740232760779272	0.792047653611546
EE	0.315	0.285	0.27	0.848	0.255	0.213	0.234	0.884	0.140745988587513	1.01289037481816e-13	0.421176024614948
EE	0.915	0.73	0.822	0.633	0.925	0.703	0.816	0.674	0.843081725952783	0.00801658174007704	0.404545300671736
EE	0.015	0.018	0.049	0.546	0.008	0.004	0.01	0.527	0.040691165859408	3.573682790176e-09	0.662039277370018
EE	0.523	0.459	0.416	0.531	0.551	0.457	0.424	0.52	0.433133855794563	1.75232814342878e-27	0.2789720544094
varDE	0.471	0.523	0.482	0.624	0.474	0.511	0.501	0.607	0.175903460940302	2.64609538562173e-71	0.00113937796428336
EE	0.971	0.977	0.542	0.405	0.965	0.974	0.601	0.407	0.76550787438267	0.144585531354826	0.810593344095826
EE	0.879	0.687	0.647	0.675	0.899	0.716	0.693	0.67	0.758723807554558	2.34156690402149e-05	0.914668924533082
EE	0.865	0.961	0.825	0.902	0.858	0.927	0.81	0.909	0.689366317175157	0.00303588432517409	0.875089117676313
EE	0.641	0.378	0.426	0.171	0.643	0.41	0.396	0.192	0.934218195684697	0.949978165517011	0.986619752422734
meanDE	0.908	0.71	0.766	0.475	0.923	0.691	0.775	0.422	0.849931120593825	2.19603281624187e-48	0.692169981167502
EE	0.35	0.359	0.268	0.441	0.316	0.331	0.255	0.45	0.147653599702004	7.83981502069059e-36	0.211114065472206
EE	1	0.933	0.994	0.531	1	0.947	0.991	0.556	0.940127936617954	0.301891954093094	0.946738927391257
EE	0.424	0.67	0.569	0.702	0.456	0.659	0.579	0.716	0.585205495937016	0.098184556085647	0.74025069266453
EE	0.031	0.023	0.063	0.824	0.033	0.032	0.058	0.832	0.0731504517728818	1.23019004351209e-15	0.125498285001337
EE	0.493	0.6	0.526	0.779	0.538	0.609	0.565	0.793	0.611061076623005	0.00940692787549975	0.90287432683751
EE	0.375	0.277	0.404	0.794	0.33	0.244	0.355	0.767	0.467683077022106	3.61017353854212e-07	0.206563721022074
varDE	0.653	0.433	0.708	0.497	0.679	0.403	0.747	0.49	0.547620521906004	7.7230115044934e-38	0.00374968295939731
EE	0.848	0.92	0.104	0.001	0.821	0.919	0.134	0.002	0.487371608642481	0.00532288212717844	0.835066175894433
meanDE	0.271	0.289	0.255	0.433	0.25	0.258	0.229	0.432	0.181520669992331	6.88718960881233e-23	0.175406519661587
EE	0.277	0.493	0.285	0.609	0.279	0.424	0.269	0.583	0.242763973357665	1.61633745776952e-12	0.231756503372669
EE	0.476	0.499	0.206	0.258	0.512	0.498	0.223	0.269	0.266621869994968	0.000352900120574046	0.362567262474456
EE	0.866	0.971	0.978	0.862	0.855	0.979	0.98	0.86	0.901942961273393	0.250426388269832	0.846137574620408
meanDE	0.169	0.086	0.111	0.057	0.174	0.078	0.125	0.061	0.0580608675009785	2.52181370406136e-35	0.0480099385013704
EE	0.775	0.847	0.833	0.935	0.744	0.824	0.832	0.926	0.720395294836586	5.83930395166743e-05	0.855920250787603
EE	0.303	0.217	0.367	0.822	0.265	0.171	0.361	0.836	0.394842589506748	5.41578572866465e-06	0.67667467358104
EE	0.78	0.578	0.962	0.71	0.726	0.455	0.94	0.628	0.84750775307665	0.19023826589679	0.916089045474373
EE	0.954	0.916	0.969	0.581	0.955	0.913	0.972	0.533	0.999938858627294	0.479789929420519	0.89062476211254
EE	0.508	0.365	0.505	0.476	0.53	0.338	0.512	0.53	0.317083029228208	1.44247109453016e-21	0.378009527927328
EE	0.697	0.636	0.653	0.783	0.701	0.634	0.658	0.789	0.725859748995212	5.58525242598977e-16	0.806573798194584
meanDE	0.001	0.002	0.001	0.01	0.001	0.001	0.001	0.008	1.93708379099969e-08	8.80847720165048e-43	1.06683988500434e-07
EE	0.094	0.119	0.083	0.263	0.077	0.091	0.055	0.209	0.0521177008965577	2.60537547579776e-13	0.523996678155931
EE	0.238	0.325	0.314	0.471	0.242	0.339	0.307	0.502	0.318546336848821	1.2586396982963e-17	0.140978573294673
EE	0.882	0.953	0.861	0.831	0.89	0.951	0.879	0.827	0.947815754947113	0.954068040707454	0.988539545595738
meanDE	0.07	0.056	0.049	0.554	0.071	0.067	0.066	0.579	0.0815854252420066	2.6813314524897e-16	0.384645728134853
EE	0.809	0.705	0.914	0.383	0.785	0.706	0.922	0.397	0.601033281491167	0.647178211654484	0.939244607463119
EE	0.735	0.957	0.973	0.564	0.733	0.95	0.961	0.566	0.772514820331668	9.71760305337673e-35	0.81194355006967
EE	0.771	0.808	0.932	0.506	0.75	0.809	0.945	0.528	0.630625612438371	0.000199065340800102	0.787060828734529
EE	0.244	0.224	0.259	0.115	0.196	0.181	0.21	0.097	0.244069475746841	5.02846800581186e-80	0.150878689119763
EE	0.214	0.302	0.379	0.965	0.252	0.326	0.408	0.911	0.357150110799989	8.57289204233746e-09	0.108799398501237
EE	0.151	0.154	0.136	0.988	0.139	0.157	0.147	0.98	0.200810739608363	0.00023950472314252	0.337715882418096
varDE	0.242	0.074	0.116	0.215	0.196	0.059	0.09	0.162	0.13917850099915	4.95852621212482e-175	0.0467611277675639
EE	0.944	0.952	0.922	0.742	0.952	0.95	0.908	0.698	0.981205594100339	0.37195979888538	0.877016751537353
meanDE	0.251	0.302	0.208	0.628	0.282	0.338	0.253	0.651	0.222610581115969	2.75751388343801e-28	0.242249837115705
EE	0.894	0.958	0.955	0.988	0.859	0.959	0.948	0.991	0.830421051791722	0.523818355132881	0.926586927385471
EE	0.956	0.956	0.947	0.851	0.959	0.954	0.949	0.831	0.841297150981142	0.541065520255323	0.771237847056732
EE	0.209	0.347	0.278	0.282	0.208	0.349	0.245	0.267	0.234753159517507	4.98059705440814e-15	0.546964749766226
meanDE	0.003	0.008	0.002	0.053	0.006	0.012	0.002	0.072	0.000325996180859275	2.72808133214763e-50	2.27054323431019e-05
varDE	0.382	0.14	0.209	0.112	0.315	0.096	0.142	0.062	0.500714666691544	6.99028056329475e-82	0.0303736976287819
EE	0.57	0.637	0.56	0.669	0.563	0.66	0.573	0.671	0.681425008510962	3.17761438178333e-08	0.876233504813256
EE	0.636	0.426	0.495	0.325	0.626	0.415	0.475	0.301	0.597409358978413	9.20379811070715e-27	0.359068106460654
EE	0.249	0.211	0.313	0.107	0.307	0.226	0.332	0.128	0.320201122095033	1.60893518682126e-12	0.289910164836568
EE	0.174	0.187	0.202	0.844	0.102	0.148	0.139	0.809	0.13058751428889	2.64996553210915e-12	0.0895837287067432
EE	0.792	0.585	0.71	0.611	0.794	0.603	0.734	0.647	0.798044179391024	1.0092087035932e-05	0.944696770776874
EE	0.943	0.763	0.883	0.724	0.928	0.802	0.87	0.736	0.785810482910009	0.000685111913365965	0.578741121873426
EE	0.61	0.6	0.567	0.159	0.609	0.631	0.588	0.188	0.572319837491126	0.00283917581072695	0.691004276647624
EE	0.766	0.629	0.801	0.376	0.78	0.626	0.801	0.355	0.80282458653797	0.0632027794609673	0.934969313223505
EE	0.816	0.652	0.683	0.91	0.842	0.683	0.67	0.904	0.724393304163407	0.294329597649638	0.93540795407071
varDE	0.002	0.001	0.001	0.022	0.002	0.001	0.001	0.031	0.2560081312369	3.29396408162772e-76	6.54069120351238e-09
EE	0.169	0.244	0.183	0.161	0.143	0.218	0.164	0.12	0.167288547276918	5.4801214770788e-10	0.235540080097112
EE	0.716	0.628	0.582	0.588	0.737	0.625	0.573	0.586	0.555713809842911	1.60844452923822e-14	0.6411649511276
EE	0.614	0.646	0.648	0.78	0.59	0.644	0.651	0.793	0.927648273060285	0.720084633325611	0.997502291926668
EE	0.806	0.935	0.901	0.744	0.825	0.94	0.88	0.718	0.882366001045698	0.00508121860104729	0.976755769762871
EE	0.803	0.614	0.641	0.048	0.79	0.595	0.627	0.048	0.710119268979417	0.0912156932331327	0.711803755751274
EE	0.549	0.821	0.649	0.872	0.497	0.8	0.642	0.874	0.455077347889082	1.41557735421858e-29	0.653406346919761
EE	0.248	0.24	0.211	0.262	0.26	0.249	0.239	0.248	0.229586193401263	6.22806449068266e-24	0.193498934803794
EE	0.251	0.162	0.274	0.174	0.269	0.158	0.288	0.149	0.302992520047919	4.7643395170612e-40	0.537550427791116
EE	0.752	0.597	0.671	0.122	0.729	0.611	0.686	0.125	0.8249493912597	0.00251868540806524	0.81718146053506
EE	0.941	0.696	0.774	0.871	0.95	0.708	0.775	0.901	0.706454755474113	0.550463252190311	0.921281632651755
varDE	0.045	0.005	0.076	0.534	0.057	0.007	0.084	0.567	0.941246722002443	1.10430465925655e-63	7.59308611828767e-05
meanDE	0.052	0.094	0.054	0.409	0.043	0.097	0.048	0.375	0.0478122083345971	6.85621444582383e-20	0.238676316046567
EE	0.533	0.517	0.553	0.682	0.448	0.452	0.508	0.597	0.376990770465144	6.40785957428144e-29	0.414477764776743
EE	0.171	0.168	0.213	0.096	0.145	0.149	0.188	0.101	0.28603552551262	6.87747506124888e-11	0.323902118384982
EE	0.798	0.925	0.964	0.699	0.822	0.96	0.967	0.682	0.789876441029764	6.31994355324949e-25	0.987874069606743
EE	0.467	0.399	0.501	0.666	0.502	0.432	0.525	0.686	0.579928768873668	0.00212461967242248	0.591591065839209
EE	0.929	0.766	0.983	0.782	0.943	0.753	0.985	0.797	0.999535023207864	0.96251261669997	0.999906557679855
EE	0.603	0.853	0.605	0.192	0.61	0.88	0.597	0.224	0.667124061925558	1.10776235551906e-08	0.819806393242056
EE	0.746	0.636	0.858	0.648	0.752	0.629	0.883	0.686	0.771097538866219	0.0842229910202105	0.848284366367809
EE	0.582	0.575	0.552	0.497	0.513	0.562	0.507	0.517	0.355070275666064	8.94726057260649e-23	0.557097756626941
EE	0.919	0.906	0.816	0.685	0.921	0.898	0.812	0.672	0.989446362462519	0.0617231326883074	0.994648650310349
EE	0.537	0.285	0.552	0.076	0.459	0.216	0.467	0.034	0.163180160839794	2.54817621909967e-14	0.304135015235525
EE	0.181	0.386	0.246	0.585	0.143	0.347	0.182	0.557	0.105866287499707	2.90900234090974e-42	0.132489948639019
EE	0.084	0.102	0.039	0.084	0.104	0.124	0.047	0.141	0.0375936561490601	2.45167207683666e-05	0.426531005658389
meanDE	0.013	0.022	0.004	0.365	0.009	0.019	0.005	0.389	0.00173748326664621	6.03035342733084e-26	0.00580241251991736
EE	0.778	0.67	0.779	0.667	0.744	0.668	0.771	0.674	0.84415810856849	9.09602219859055e-06	0.885363417309118
EE	0.817	0.842	0.914	0.749	0.789	0.834	0.888	0.728	0.761643848659875	6.70338113673346e-10	0.566675340849428
EE	0.449	0.254	0.525	0.548	0.373	0.23	0.499	0.559	0.420878924096981	0.0267021963192492	0.489214997129412
EE	0.585	0.558	0.564	0.657	0.569	0.517	0.53	0.629	0.430601843425272	2.18586293951698e-10	0.641139236641085
EE	0.999	0.934	0.849	0.664	1	0.924	0.86	0.627	0.719164408124126	0.14996329070018	0.885872885465685
EE	0.22	0.23	0.192	0.166	0.218	0.221	0.192	0.169	0.294730117416703	6.33655538879666e-31	0.16459891995038
EE	0.871	0.886	0.589	0.578	0.87	0.865	0.535	0.544	0.882036803348764	0.119996183705188	0.932778085767694
EE	0.674	0.992	0.904	0.527	0.62	0.988	0.886	0.442	0.704140655171786	0.0739883984354463	0.801958855000028
EE	0.034	0.025	0.028	0.618	0.037	0.031	0.028	0.599	0.00657151184811973	1.91741938555506e-14	0.00838126298901102
varDE	0.058	0.093	0.136	0.149	0.084	0.109	0.146	0.171	0.0115560307089601	5.97465075080686e-97	0.00015314993310729
meanDE	0.038	0.043	0.108	0.485	0.033	0.037	0.092	0.507	0.0672773394637049	3.73875425091478e-14	0.0390957183057495
EE	0.685	0.906	0.495	0.94	0.702	0.899	0.5	0.967	0.856438052429148	0.964099959310313	0.895497840750192
meanDE	0.001	0.001	0.001	0.006	0.001	0.001	0.001	0.004	1.04275682237847e-07	2.29038525648082e-54	2.1568510027761e-09
varDE	0.277	0.254	0.388	0.801	0.25	0.256	0.417	0.802	0.426812025071185	1.1686356963559e-35	0.00194528586519443
varDE	0.636	0.53	0.576	0.445	0.634	0.543	0.579	0.465	0.944380145066146	1.840223321767e-30	0.136615887084622
varDE	0.12	0.063	0.097	0.942	0.029	0.02	0.028	0.904	0.488975874460034	6.44680153369486e-64	3.87933029391013e-08
EE	0.447	0.647	0.496	0.226	0.46	0.622	0.452	0.244	0.769619925019689	0.0522592648640226	0.893209840496128
varDE	0.107	0.012	0.044	0.399	0.125	0.009	0.04	0.425	0.603291568463826	1.24943691018342e-62	5.20266239813512e-06
EE	0.446	0.576	0.275	0.275	0.46	0.544	0.227	0.262	0.239310893816883	0.000117533214954035	0.143799314429004
EE	0.537	0.507	0.542	0.899	0.526	0.503	0.494	0.841	0.644216292173971	4.36942022481628e-06	0.727147507600224
EE	0.35	0.195	0.31	0.046	0.369	0.203	0.293	0.027	0.424230341283627	0.110709527872427	0.371078390632047
varDE	0.049	0.021	0.016	0.264	0.055	0.018	0.007	0.243	0.963511976302301	4.48153035529261e-51	9.89646449602776e-09
EE	0.155	0.245	0.194	0.257	0.171	0.229	0.201	0.251	0.115588288994329	1.9614954809415e-65	0.122277323751296
EE	0.615	0.915	0.944	0.892	0.632	0.909	0.959	0.887	0.98817583263754	0.054906485366601	0.714215902055414
EE	0.493	0.373	0.611	0.974	0.491	0.359	0.601	0.967	0.511280328825638	9.13783420334713e-05	0.584507193681994
EE	0.889	0.924	0.713	0.981	0.894	0.91	0.7	0.962	0.966180959870207	1.53756492744214e-07	0.916484038168617
EE	0.339	0.338	0.324	0.018	0.302	0.322	0.316	0.022	0.974371423812364	0.877547003551478	0.827037004324365
meanDE	0.009	0.019	0.011	0.043	0.018	0.028	0.013	0.054	0.00254750013373695	2.59037334902952e-21	0.0899331115799435
EE	0.753	0.931	0.768	0.974	0.761	0.933	0.746	0.972	0.837989380310296	0.227726753849451	0.995338889856947
meanDE	0.009	0.01	0.011	0.37	0.005	0.009	0.006	0.369	0.00528506807814438	6.5099738585606e-40	0.00367680676565496
EE	0.051	0.033	0.067	0.072	0.043	0.049	0.059	0.096	0.128851225203291	2.61511708437709e-06	0.555019719211111
EE	0.882	0.735	0.964	0.74	0.86	0.72	0.973	0.762	0.700881274225542	0.406747130356779	0.911345045832483
EE	0.69	0.824	0.636	0.912	0.638	0.801	0.629	0.901	0.774297417777386	0.00310355227080862	0.46626579862618
EE	0.415	0.292	0.389	0.764	0.428	0.333	0.439	0.779	0.289792044800781	1.5990603826211e-15	0.488958190412883
EE	0.443	0.512	0.183	0.368	0.464	0.575	0.196	0.38	0.121042413521717	7.40761282741397e-06	0.11804253269651
EE	0.994	0.981	0.724	0.768	0.986	0.986	0.727	0.781	0.950529010634214	0.133562694464599	0.915136280364782
EE	0.051	0.087	0.033	0.144	0.045	0.081	0.034	0.141	0.0850796573614509	1.02212727630761e-05	0.438657083996399
meanDE	0.001	0.001	0.001	0.002	0.001	0.001	0.001	0.002	1.21253866847965e-05	1.36619317244743e-105	0.0128293288086794
EE	0.774	0.899	0.582	0.376	0.791	0.908	0.582	0.382	0.632646213070372	2.77602266851428e-05	0.671656298218778
meanDE	0.821	0.671	0.836	0.835	0.821	0.682	0.814	0.813	0.941003936891394	0.741272052844254	0.644033239877891
varDE	0.014	0.006	0.006	0.003	0.006	0.003	0.002	0.001	0.00763672556919289	4.97026233871625e-84	3.30571737466036e-05
EE	0.274	0.197	0.338	0.118	0.287	0.191	0.343	0.16	0.838141715228138	0.882875142687392	0.978918601565625
EE	0.663	0.721	0.712	0.885	0.596	0.705	0.65	0.832	0.417296646078503	1.90887567195831e-05	0.712308254953034
EE	0.328	0.272	0.486	0.36	0.305	0.271	0.452	0.346	0.337231101731516	0.0145291996903561	0.534652662174885
meanDE	0.014	0.015	0.002	0.001	0.021	0.021	0.005	0.003	0.000593944796878997	1.31562315737966e-47	0.00544030764686305
EE	0.628	0.537	0.588	0.43	0.629	0.548	0.584	0.444	0.534108666216294	1.71274382933911e-08	0.521257153195152
varDE	0.072	0.007	0.088	0.12	0.084	0.011	0.096	0.118	0.899141020615341	7.9457732130407e-49	5.2482135458291e-06
meanDE	0.044	0.064	0.009	0.014	0.036	0.048	0.005	0.017	0.00029995686743013	2.4101820306609e-35	0.00929752819715021
EE	0.457	0.488	0.462	0.485	0.461	0.501	0.442	0.456	0.441600686241432	4.69085453886438e-06	0.523988320313279
varDE	0.025	0.001	0.009	0.005	0.022	0.004	0.008	0.009	0.50396119019546	9.23454200815032e-81	0.00440716134581338
EE	0.122	0.168	0.157	0.242	0.118	0.155	0.157	0.282	0.0844892068097176	6.3154651012826e-10	0.0887612949411316
EE	0.838	0.807	0.855	0.524	0.854	0.805	0.85	0.517	0.694907354664539	0.601487656107761	0.852251212911784
varDE	0.127	0.008	0.053	0.001	0.127	0.01	0.041	0.001	0.630210742165981	1.9574826534844e-43	0.00271832638225712
EE	0.209	0.174	0.174	0.414	0.21	0.169	0.214	0.437	0.154257290609404	1.49444447668598e-24	0.0898203727535185
EE	0.231	0.341	0.254	0.305	0.212	0.329	0.256	0.308	0.0771767205821233	1.26916657274548e-146	0.148371929561845
EE	0.772	0.781	0.905	0.976	0.777	0.757	0.908	0.977	0.830157225957651	0.38470165489719	0.75437059720101
meanDE	0.267	0.168	0.179	0.124	0.1	0.045	0.046	0.075	0.00365996032417517	1.00332555477224e-183	0.0269151635529865
EE	0.697	0.526	0.854	0.575	0.7	0.512	0.872	0.569	0.858173335995045	0.00106633064124972	0.71502830048224
varDE	0.251	0.121	0.323	0.985	0.24	0.102	0.301	0.986	0.18526109919176	3.73939909477744e-41	3.62004042767563e-06
EE	0.002	0.005	0.004	0.01	0.005	0.004	0.006	0.008	0.00274269444029913	3.15215939281443e-74	0.000690526618584158
varDE	0.271	0.258	0.387	0.8	0.22	0.233	0.351	0.799	0.0598414588146821	6.02230105664204e-44	0.00111739193623705
EE	0.472	0.816	0.852	0.422	0.46	0.772	0.843	0.422	0.791928595285497	0.665355074262769	0.953173245344254
varDE	0.01	0.001	0.002	0.002	0.005	0.001	0.001	0.001	0.649926838424019	1.06518231724061e-60	1.08609759029937e-05
meanDE	0.792	0.584	0.36	0.549	0.791	0.576	0.361	0.543	0.644329042236418	9.24363575527111e-62	0.398443034146524
EE	0.72	0.702	0.607	0.895	0.665	0.664	0.538	0.889	0.566793001401999	7.91625794617307e-12	0.666484569182712
EE	0.463	0.428	0.61	0.595	0.514	0.438	0.606	0.603	0.530092609597561	0.0321892778890567	0.629865041709245
EE	0.806	0.884	0.815	0.43	0.685	0.87	0.741	0.36	0.67000668742499	1.90896750540373e-12	0.767621070634332
EE	0.905	0.866	0.752	0.262	0.897	0.878	0.762	0.252	0.813388579565473	0.00745905202680164	0.674170245369765
EE	0.029	0.022	0.025	0.176	0.017	0.017	0.021	0.162	0.0268862931303943	2.11334914766371e-20	0.0470376175954786
EE	0.632	0.637	0.758	0.931	0.619	0.616	0.788	0.94	0.600897627680916	0.00403719206226772	0.797458988054488
EE	0.789	0.935	0.441	0.416	0.762	0.928	0.426	0.419	0.496720834790661	0.0174565595269805	0.686456215650165
EE	0.126	0.523	0.123	0.024	0.14	0.533	0.113	0.031	0.224374739998116	1.62519301217275e-05	0.181577714982738
varDE	0.039	0.013	0.014	0.239	0.044	0.015	0.014	0.258	0.319477677378251	6.22072041540135e-56	1.29452359615235e-08
varDE	0.135	0.03	0.201	0.402	0.149	0.025	0.194	0.426	0.691439387555306	8.45929468260806e-59	2.51534119189387e-05
EE	0.813	0.88	0.982	0.826	0.809	0.878	0.981	0.833	0.741345759233357	1.0970800550075e-07	0.932175361166267
EE	0.579	0.607	0.652	0.575	0.523	0.584	0.611	0.549	0.481741835912528	1.01303755219755e-46	0.774180492380223
EE	0.583	0.557	0.548	0.58	0.572	0.571	0.562	0.571	0.67182543141351	7.83326915185358e-16	0.60434981222955
EE	0.251	0.333	0.287	0.705	0.239	0.326	0.288	0.717	0.203018291317706	2.14264503680853e-46	0.333749486747731
EE	0.877	0.997	0.736	0.479	0.868	0.994	0.746	0.482	0.714483668460426	7.20083443376611e-08	0.903449617646223
EE	0.25	0.711	0.272	0.416	0.167	0.661	0.189	0.384	0.353472317460708	1.0279875664367e-09	0.281050121942622
EE	0.062	0.07	0.059	0.051	0.073	0.084	0.065	0.048	0.0242177576169709	1.30115211788684e-103	0.00612597448473905
EE	0.714	0.512	0.818	0.551	0.747	0.537	0.827	0.55	0.700005946623582	0.00982652517887851	0.311660529010252
EE	0.91	0.779	0.922	0.576	0.893	0.712	0.924	0.508	0.717033032968749	0.000766170514969736	0.919170626132827
EE	0.287	0.286	0.279	0.467	0.28	0.258	0.291	0.488	0.328743293877494	8.62621764987305e-14	0.407276431924686
EE	0.508	0.42	0.61	0.084	0.545	0.425	0.646	0.1	0.922747287349251	0.987853462686423	0.995593609596486
EE	0.723	0.924	0.584	0.722	0.725	0.925	0.575	0.728	0.389930526063172	0.0118905458854071	0.340647247730211
meanDE	0.669	0.475	0.67	0.481	0.696	0.484	0.672	0.471	0.430276696845189	0.00200975246096622	0.69274265767591
EE	0.577	0.531	0.515	0.364	0.557	0.532	0.488	0.332	0.479753884140263	4.25649924499535e-07	0.445570096195777
varDE	0.167	0.047	0.135	0.137	0.172	0.062	0.138	0.129	0.615682983089693	7.26408313317852e-51	0.0337363291129157
EE	0.795	0.616	0.662	0.736	0.779	0.61	0.626	0.735	0.904467376028201	0.958896176185959	0.990401259382529
EE	0.469	0.446	0.286	0.021	0.542	0.513	0.339	0.044	0.76026701661076	0.221154250963951	0.818926287001495
EE	0.713	0.892	0.622	0.53	0.709	0.871	0.583	0.553	0.990406308598921	0.892558141532103	0.995687644848846
EE	0.222	0.36	0.268	0.147	0.243	0.42	0.276	0.146	0.250738925667309	0.00162717047575791	0.986352633573245
EE	0.772	0.739	0.729	0.76	0.751	0.749	0.778	0.776	0.542198628881214	0.234016891716826	1
EE	0.17	0.16	0.14	0.17	0.176	0.147	0.123	0.168	0.0639254856149282	8.93870688868196e-135	0.0686371698879811
EE	0.308	0.233	0.226	0.282	0.229	0.221	0.157	0.224	0.126397573550242	1.90484586575163e-12	0.125064550488561
EE	0.963	0.726	0.742	0.566	0.928	0.663	0.614	0.422	0.74013460131818	0.0502054001109804	0.60078312654234
EE	0.244	0.392	0.248	0.732	0.189	0.32	0.215	0.702	0.257286820395619	3.72452916940172e-08	0.230498448504922
varDE	0.062	0.07	0.027	0.016	0.042	0.066	0.03	0.015	0.0564533480486097	5.32810156870941e-76	0.00739047089416493
EE	0.871	0.948	0.962	0.17	0.902	0.932	0.983	0.19	0.863650625151705	0.900826493222049	0.99657443704153
EE	0.397	0.52	0.409	0.296	0.412	0.545	0.431	0.3	0.344068178532864	4.52702501371086e-38	0.330344319144217
EE	0.841	0.899	0.92	0.646	0.771	0.873	0.907	0.636	0.986878246324699	0.556840084131843	0.642016791180262
EE	0.18	0.195	0.229	0.709	0.233	0.195	0.263	0.718	0.337138251122668	0.000186069938039771	0.457394304855539
EE	0.835	0.981	0.82	0.773	0.858	0.972	0.842	0.752	0.775691216584892	0.0719162087471926	0.965524946202696
meanDE	0.493	0.43	0.532	0.567	0.472	0.447	0.547	0.562	0.426204714141785	1.37769235886162e-13	0.543556318849583
EE	0.273	0.28	0.231	0.176	0.275	0.29	0.23	0.19	0.244803164922003	2.51237647323967e-30	0.574025487926292
EE	0.251	0.186	0.382	0.321	0.174	0.141	0.304	0.274	0.227914475078021	3.32504228089893e-15	0.246028127385281
varDE	0.025	0.003	0.02	0.012	0.038	0.004	0.034	0.023	0.431562763995798	1.08212550923075e-62	0.0131561322146478
EE	0.447	0.682	0.426	0.285	0.394	0.659	0.369	0.256	0.316565427359818	0.000103220227762911	0.569878062775251
varDE	0.629	0.413	0.664	0.344	0.637	0.407	0.676	0.364	0.54361468481497	3.87190217782343e-46	0.703400268094214
EE	0.167	0.289	0.198	0.229	0.182	0.31	0.214	0.234	0.0828094567316793	1.17953892642209e-69	0.11332354004176
EE	0.381	0.427	0.335	0.542	0.412	0.421	0.375	0.536	0.411118421251391	9.20693988114544e-12	0.399953505736336
EE	0.801	0.772	0.895	0.679	0.799	0.752	0.894	0.65	0.795397154046775	0.294418748495366	0.855051835863505
meanDE	0.467	0.366	0.372	0.854	0.484	0.391	0.363	0.831	0.267667206673261	1.17427376527276e-07	0.377542064444455
meanDE	0.446	0.595	0.489	0.325	0.452	0.582	0.47	0.323	0.388693764523791	0.00151691174049715	0.509531126349067
meanDE	0.01	0.006	0.005	0.007	0.003	0.001	0.003	0.001	0.000686287419157101	1.00090049626241e-65	0.00174928825459677
EE	0.58	0.462	0.772	0.829	0.587	0.48	0.793	0.824	0.846746067099704	0.3932178509397	0.58226032412288
EE	0.289	0.229	0.217	0.048	0.312	0.228	0.212	0.055	0.100860949791079	7.2537967840799e-20	0.127920915565361
meanDE	0.1	0.072	0.078	0.08	0.085	0.076	0.078	0.08	0.0719086227923375	0	0.048136982326297
EE	0.413	0.458	0.388	0.447	0.398	0.478	0.414	0.525	0.470603306480412	8.93808939443059e-16	0.310582473277683
EE	0.741	0.8	0.654	0.712	0.753	0.806	0.662	0.701	0.790247382768997	2.62898186332141e-05	0.79941130568692
EE	0.297	0.251	0.207	0.52	0.263	0.222	0.177	0.543	0.0576156842270822	5.56952612567917e-11	0.138153752416502
EE	0.502	0.407	0.545	0.786	0.529	0.439	0.569	0.781	0.275316692333684	6.05772861782426e-11	0.67749692143527
EE	0.681	0.641	0.573	0.631	0.718	0.661	0.624	0.649	0.720462082496803	2.15126696302254e-07	0.753314875297551
