geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
varDE	0.144	0.048	0.206	0.046	0.135	0.043	0.21	0.052	0.0346363822959866	8.25143199508887e-14	1.20502925202677e-05
EE	0.494	0.661	0.509	0.568	0.48	0.656	0.481	0.539	0.695350959969585	0.0209771708122932	0.820839260417946
EE	0.314	0.426	0.428	0.848	0.29	0.416	0.505	0.847	0.294977743573102	0.000841681871419137	0.300055830568654
EE	0.316	0.438	0.529	0.386	0.285	0.433	0.49	0.367	0.253714559635505	7.67179719197721e-05	0.205339050086598
varDE	0.02	0.002	0.013	0.007	0.017	0.003	0.015	0.006	0.082755065651529	4.22457552366816e-19	9.24511702485083e-05
EE	0.789	0.91	0.925	0.77	0.778	0.913	0.939	0.801	0.985078232267479	0.122124237793119	0.609515366887817
EE	0.395	0.362	0.393	0.33	0.399	0.371	0.407	0.356	0.375830597126294	7.68510103754564e-08	0.647943262938027
EE	0.375	0.323	0.369	0.318	0.396	0.339	0.391	0.332	0.400995077202918	0.381224611876254	0.481830204232066
EE	0.425	0.48	0.732	0.171	0.441	0.495	0.743	0.179	0.629250865133935	0.630716762982962	0.400202645755342
EE	0.163	0.424	0.18	0.091	0.162	0.404	0.187	0.108	0.17315161553856	0.00011742631516862	0.2821394277685
EE	0.867	0.837	0.691	0.29	0.876	0.867	0.707	0.324	0.624129427764677	0.228844636161736	0.818047488112973
EE	0.596	0.411	0.567	0.751	0.611	0.416	0.541	0.776	0.406256979410098	5.84635558726239e-05	0.702960743586746
EE	0.852	0.845	0.921	0.889	0.853	0.814	0.903	0.881	0.93339208783043	0.484809036911792	0.970132845285071
EE	0.856	0.643	0.735	0.634	0.864	0.691	0.713	0.663	0.884341014038581	0.100615188296264	0.842221729595351
EE	0.483	0.389	0.512	0.713	0.465	0.345	0.474	0.691	0.375518852003323	0.00285330943576498	0.48350037725194
EE	0.856	0.763	0.444	0.413	0.851	0.729	0.435	0.45	0.623279174300231	0.542835929864547	0.82645815043334
EE	0.276	0.194	0.285	0.224	0.224	0.166	0.268	0.177	0.166572072021522	9.22102743677459e-13	0.12197780634137
EE	0.608	0.792	0.536	0.639	0.612	0.805	0.532	0.647	0.60663582188037	0.00680105768075949	0.603400216141903
EE	0.272	0.268	0.69	0.512	0.287	0.291	0.721	0.521	0.622303205663013	0.222235009360307	0.421626247130723
EE	0.38	0.437	0.576	0.426	0.393	0.417	0.54	0.423	0.741367397378873	0.722980383553708	0.924534579501911
EE	0.062	0.09	0.054	0.664	0.057	0.081	0.046	0.69	0.0302727893003291	5.13597842279098e-16	0.182218982805096
varDE	0.773	0.558	0.622	0.587	0.773	0.58	0.658	0.615	0.924755716873416	1.40668132407023e-11	0.453159819348219
EE	0.763	0.687	0.462	0.348	0.661	0.599	0.369	0.308	0.143530725544929	3.69410617578023e-20	0.590400887842065
EE	0.214	0.441	0.144	0.59	0.244	0.449	0.181	0.624	0.135200162092835	1.83808318585784e-12	0.117395387558883
meanDE	0.756	0.67	0.902	0.7	0.753	0.678	0.894	0.701	0.922952897960367	0.820465181061566	0.99660840733413
varDE	0.473	0.436	0.296	0.416	0.499	0.444	0.292	0.467	0.963755077700913	9.51930245952853e-22	0.00101052830090343
EE	0.528	0.684	0.544	0.204	0.506	0.682	0.577	0.235	0.482878751100884	0.0733891002660493	0.699073923553285
EE	0.119	0.068	0.219	0.544	0.104	0.089	0.219	0.554	0.212908936990951	1.03763847675413e-05	0.349533602891612
EE	0.603	0.909	0.607	0.824	0.627	0.921	0.569	0.838	0.298012989820061	6.90239158782266e-09	0.745587080257748
varDE	0.108	0.013	0.128	0.262	0.117	0.006	0.129	0.275	0.854114500960091	3.09453662401251e-29	1.37061712695204e-06
EE	0.522	0.328	0.492	0.594	0.485	0.302	0.482	0.571	0.501622049902539	5.13603547940559e-06	0.470565400984894
EE	0.708	0.902	0.612	0.977	0.7	0.919	0.635	0.972	0.47952790529815	0.0652842577804815	0.336468537548542
meanDE	0.038	0.13	0.074	0.293	0.034	0.128	0.082	0.325	0.00294314570081589	2.60519706567154e-17	0.00257317763395279
EE	0.307	0.318	0.562	0.722	0.298	0.334	0.508	0.712	0.854765545988733	0.805258550555666	0.834819300024934
EE	0.259	0.307	0.409	0.961	0.283	0.289	0.379	0.969	0.160070935665543	1.5717641900181e-10	0.297841880849209
meanDE	0.009	0.004	0.007	0.002	0.005	0.005	0.005	0.001	0.000254551606369931	6.07419184612348e-23	0.00156938060248017
EE	0.717	0.558	0.597	0.738	0.723	0.579	0.611	0.749	0.576568223606279	0.0715731016788213	0.517096512930048
EE	0.478	0.593	0.619	0.772	0.453	0.564	0.534	0.784	0.573829183720097	0.000990349025453884	0.262861019520617
EE	0.42	0.524	0.328	0.475	0.377	0.475	0.317	0.455	0.43013713358368	0.0266158732356525	0.661812982563278
EE	0.537	0.68	0.484	0.869	0.47	0.635	0.442	0.807	0.393641465215347	0.000747587087516096	0.402245561364129
EE	0.201	0.12	0.611	0.465	0.207	0.131	0.59	0.453	0.806259126960399	0.344144480368619	0.737701241782846
EE	0.096	0.137	0.092	0.555	0.077	0.105	0.082	0.595	0.0381249662558074	1.75082447141526e-36	0.0558055825701813
EE	0.822	0.872	0.924	0.619	0.813	0.877	0.899	0.589	0.88275368349926	0.456490209256191	0.780755122042057
EE	0.934	0.812	0.558	0.427	0.903	0.763	0.544	0.373	0.76034735894482	0.000200769601381558	0.642366489593872
EE	0.889	0.691	0.992	0.854	0.887	0.72	0.993	0.861	0.66812299178157	0.61205869391884	0.841552456442279
EE	0.669	0.47	0.74	0.122	0.685	0.451	0.723	0.13	0.878449090204655	0.818381295970886	0.886604171765721
EE	0.079	0.226	0.227	0.393	0.083	0.245	0.257	0.342	0.304547921096529	0.120063598824285	0.350292212538961
EE	0.539	0.477	0.513	0.519	0.506	0.403	0.467	0.497	0.660199768299195	0.103354858625493	0.851591708892018
EE	0.01	0.01	0.017	0.01	0.007	0.006	0.011	0.007	0.0103996236517072	6.50337930502901e-52	0.018731661914325
EE	0.374	0.35	0.345	0.115	0.369	0.381	0.348	0.143	0.276026756859584	0.000304300254259006	0.358557096102406
EE	0.295	0.196	0.046	0.164	0.296	0.195	0.054	0.218	0.114383890109213	0.00450240779132147	0.202120038646837
EE	0.848	0.742	0.902	0.338	0.814	0.739	0.902	0.337	0.940897246043966	0.451852925783835	0.434276122957692
EE	0.979	0.735	0.974	0.892	0.988	0.729	0.963	0.9	0.855983645694754	0.301445813992958	0.940105118362768
varDE	0.247	0.145	0.306	0.001	0.236	0.131	0.311	0.002	0.288735564529705	8.12346382294551e-10	0.0358993566523681
EE	0.148	0.208	0.2	0.408	0.136	0.209	0.189	0.427	0.127649899865223	6.86273779446058e-39	0.176134580688136
EE	0.517	0.601	0.428	0.596	0.549	0.625	0.474	0.633	0.329548483924245	1.13264335574693e-07	0.380023643267597
EE	0.502	0.593	0.6	0.528	0.495	0.564	0.576	0.544	0.373982669818586	0.141554153881963	0.25341708181017
EE	0.043	0.017	0.084	0.162	0.034	0.028	0.077	0.193	0.113324153325463	3.98652658155002e-10	0.00844304945968015
EE	0.525	0.745	0.696	0.594	0.523	0.74	0.67	0.613	0.781708736566069	0.705905622516553	0.994446513504472
EE	0.762	0.889	0.883	0.747	0.777	0.882	0.886	0.737	0.846799392191645	9.70589068802094e-06	0.78397772381587
meanDE	0.006	0.009	0.005	0.009	0.009	0.011	0.007	0.021	0.0047732894414271	2.06921760263425e-14	0.00930057996588975
EE	0.419	0.435	0.697	0.664	0.447	0.443	0.67	0.661	0.47794579810966	0.0381136156220947	0.612349994562056
EE	0.854	0.773	0.86	0.944	0.864	0.761	0.853	0.943	0.726335028931079	0.46820568991118	0.935790097832074
varDE	0.002	0.001	0.001	0.064	0.004	0.001	0.002	0.06	0.101270729432522	1.49266590959695e-20	0.00402830620307812
meanDE	0.028	0.042	0.026	0.046	0.032	0.033	0.025	0.058	0.0647677239034323	2.57175664568619e-06	0.883596180987383
EE	0.92	0.85	0.908	0.978	0.921	0.846	0.883	0.983	0.794870373636109	0.340032121548064	0.94101834882057
EE	0.963	0.996	0.73	0.573	0.967	0.998	0.746	0.581	0.492878303745833	0.170023106666598	0.643704623952322
EE	0.497	0.497	0.501	0.41	0.483	0.495	0.5	0.425	0.536694289842232	0.476873636772398	0.667937193081767
EE	0.338	0.365	0.343	0.632	0.32	0.35	0.303	0.591	0.570091855900315	0.343399085003168	0.659839430944242
EE	0.866	0.847	0.428	0.273	0.846	0.869	0.436	0.265	0.498970417433648	0.011514020157233	0.408076857877405
EE	0.395	0.58	0.347	0.162	0.398	0.627	0.359	0.195	0.345215697460487	6.06995514255004e-17	0.364679461431355
EE	0.427	0.54	0.458	0.472	0.495	0.609	0.499	0.531	0.364758238609874	0.000280176624319479	0.292358713859032
meanDE	0.318	0.634	0.338	0.238	0.332	0.619	0.356	0.24	0.172961049423269	5.19801016671803e-06	0.211342679265045
EE	0.138	0.08	0.074	0.074	0.104	0.054	0.065	0.052	0.0561026750447662	5.01266414267965e-18	0.0134637291666683
EE	0.521	0.503	0.494	0.819	0.494	0.466	0.479	0.824	0.336765237172053	0.0001034070382572	0.306807498889185
meanDE	0.19	0.268	0.201	0.306	0.181	0.265	0.182	0.301	0.104791105335486	2.1793651669017e-08	0.0903980376562842
varDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.0877072239005991	9.05574484579571e-28	0.00395259280012268
EE	0.735	0.429	0.996	0.873	0.755	0.456	0.997	0.869	0.871811936342671	0.490430895242707	0.669678099896786
EE	0.121	0.273	0.146	0.435	0.1	0.285	0.164	0.458	0.129751114223907	1.82851267006391e-05	0.172901227855621
EE	0.891	0.821	0.919	0.436	0.883	0.814	0.913	0.425	0.759504314818247	0.00248641003070833	0.364202943617527
EE	0.873	0.796	0.85	0.45	0.883	0.793	0.841	0.454	0.849669626748968	0.262553482484001	0.881929303673485
EE	0.026	0.054	0.034	0.141	0.027	0.053	0.044	0.163	0.0537981772499444	1.42599507966133e-08	0.0447118742322858
varDE	0.457	0.369	0.728	0.587	0.425	0.295	0.68	0.536	0.943658967380465	1.01994928989028e-14	0.0014825595923744
EE	0.113	0.076	0.235	0.332	0.09	0.073	0.173	0.285	0.405204275651962	0.14659679951472	0.514397585063342
EE	0.557	0.467	0.693	0.559	0.571	0.475	0.67	0.578	0.842294474620912	0.201000968754973	0.567350680592197
EE	0.16	0.177	0.038	0.06	0.185	0.206	0.063	0.073	0.0350899350608694	6.0118159672192e-27	0.0284273144315799
EE	0.912	0.756	0.874	0.863	0.929	0.743	0.864	0.865	0.746494251290471	0.529833067769719	0.944630628262103
varDE	0.674	0.388	0.628	0.346	0.672	0.363	0.625	0.344	0.802360749778382	1.2119987965614e-08	0.284038123500441
EE	0.928	0.928	0.666	0.432	0.93	0.924	0.705	0.441	0.659399284909297	0.453242845125689	0.657872811548946
EE	0.682	0.867	0.907	0.788	0.691	0.868	0.91	0.799	0.891883150442001	0.631206062394603	0.808723211473871
EE	0.521	0.458	0.909	0.962	0.506	0.469	0.924	0.955	0.717045105610354	0.661490395115565	0.845971534703554
EE	0.332	0.411	0.305	0.983	0.387	0.41	0.292	0.982	0.211176254780434	1.03228648991967e-05	0.239317823495175
varDE	0.631	0.414	0.547	0.238	0.607	0.381	0.531	0.205	0.806073619778582	2.75423872143042e-23	0.108551311232389
EE	0.618	0.907	0.526	0.183	0.647	0.923	0.58	0.196	0.980417435398099	0.637455790582912	0.988335672099167
meanDE	0.055	0.161	0.083	0.526	0.066	0.203	0.094	0.537	0.066783392427192	7.61901532935409e-05	0.125600611376664
meanDE	0.001	0.001	0.001	0.013	0.001	0.001	0.001	0.008	1.46917193500032e-06	1.23622924724167e-24	0.000729167903032945
EE	0.414	0.16	0.337	0.484	0.312	0.057	0.281	0.505	0.20410478616565	0.00901435340512685	0.886943599209418
EE	0.479	0.306	0.634	0.524	0.437	0.305	0.622	0.44	0.768049771517598	0.743068584266605	0.903101421103778
EE	0.736	0.692	0.871	0.766	0.76	0.733	0.894	0.774	0.834397616331924	0.558158505308292	0.636908241286218
EE	0.025	0.023	0.021	0.04	0.013	0.015	0.015	0.04	0.0219617915741656	3.53539606342788e-13	0.0114482370583165
varDE	0.001	0.001	0.002	0.001	0.002	0.001	0.001	0.001	0.0455701574071858	2.37633878322271e-44	0.919300969440659
EE	0.03	0.016	0.022	0.47	0.031	0.029	0.028	0.473	0.0114016389154409	5.3823325125001e-06	0.433461560784403
EE	0.333	0.233	0.419	0.158	0.323	0.211	0.393	0.14	0.183128821300896	5.0348508243085e-05	0.19495082924291
EE	0.306	0.193	0.31	0.135	0.295	0.207	0.303	0.119	0.847891038561862	0.553982402545797	0.571323537628158
EE	0.616	0.648	0.824	0.719	0.627	0.651	0.826	0.705	0.880177169736432	0.0344239141631808	1
EE	0.465	0.977	0.762	0.395	0.452	0.972	0.777	0.418	0.7457925338665	5.43489363211856e-35	0.664962427552181
EE	0.771	0.542	0.945	0.983	0.817	0.512	0.916	0.985	0.981779157205201	0.743446745897053	0.727165169640147
EE	0.719	0.624	0.858	0.616	0.735	0.654	0.856	0.647	0.520828968663881	0.0259855935499393	0.197287118082852
EE	0.728	0.416	0.427	0.896	0.707	0.414	0.422	0.88	0.528487859587519	0.00743891471552014	0.82012822577188
varDE	0.059	0.004	0.071	0.788	0.042	0.011	0.069	0.8	0.620757761317043	3.94286903793552e-25	3.87723303258446e-09
EE	0.052	0.048	0.039	0.038	0.067	0.065	0.054	0.039	0.0211724069917114	5.67932270466591e-30	0.0185842796060384
varDE	0.002	0.002	0.003	0.012	0.001	0.001	0.001	0.023	0.00845874859212714	5.82829050441407e-39	1.38523752558349e-06
EE	0.911	0.763	0.891	0.509	0.914	0.777	0.903	0.53	0.963352951378222	0.0687875608273432	0.889701888120349
EE	0.475	0.574	0.673	0.698	0.395	0.486	0.605	0.637	0.582796015495368	3.12382239484535e-07	0.668067545702338
EE	0.162	0.093	0.136	0.08	0.168	0.085	0.107	0.077	0.017722105204744	2.81178683945284e-104	0.0359878632790021
meanDE	0.056	0.037	0.046	0.057	0.061	0.051	0.066	0.108	0.054233272488776	1.34615446876085e-11	0.0574525929982721
EE	0.556	0.531	0.473	0.542	0.534	0.51	0.455	0.543	0.611766365814201	0.0104772738872844	0.545643080718532
EE	0.717	0.99	0.84	0.588	0.701	0.992	0.801	0.573	0.941148635266765	0.957464269624977	0.9866145551768
EE	0.743	0.938	0.884	0.586	0.76	0.93	0.869	0.576	0.612781709433496	0.0419916038056126	0.946143013189968
EE	0.143	0.181	0.203	0.448	0.16	0.168	0.186	0.396	0.127969213900499	4.08835750915373e-08	0.0323093814920051
EE	0.341	0.205	0.235	0.05	0.327	0.194	0.24	0.057	0.199048512843844	1.80125170433765e-10	0.253824927171016
EE	0.864	0.947	0.577	0.169	0.849	0.93	0.593	0.194	0.524554511900115	0.239219250130902	0.672108561151935
EE	0.471	0.677	0.953	0.179	0.502	0.701	0.951	0.203	0.910056842939956	0.89125248960168	0.884276445296119
EE	0.264	0.181	0.243	0.226	0.271	0.17	0.24	0.221	0.287329237673532	1.48936433164292e-08	0.0949009019048759
EE	0.784	0.533	0.57	0.484	0.773	0.54	0.59	0.487	0.553449092539522	0.251959676547067	0.743998847988024
EE	0.632	0.779	0.654	0.185	0.632	0.773	0.675	0.164	0.953086351834183	0.725873276347333	0.822240962405376
varDE	0.004	0.001	0.009	0.041	0.007	0.004	0.004	0.046	0.340442032112205	2.68723149969111e-17	3.65276351847145e-05
EE	0.82	0.889	0.885	0.935	0.8	0.908	0.882	0.929	0.75969896660783	0.0239698215286626	0.945690488223586
EE	0.644	0.843	0.878	0.899	0.65	0.826	0.876	0.878	0.696888538978873	0.00471484963533041	0.537476078806419
EE	0.853	0.857	0.836	0.719	0.861	0.868	0.843	0.708	0.786828883584775	0.433361771034034	0.924212197137474
meanDE	0.85	0.728	0.98	0.736	0.853	0.752	0.973	0.733	0.818459290564409	0.51658553256545	0.5565282314111
EE	0.416	0.391	0.127	0.498	0.38	0.383	0.107	0.491	0.0392114431830066	9.61397376972744e-08	0.0658132686873197
EE	0.624	0.794	0.463	0.248	0.619	0.825	0.508	0.245	0.484503861089252	0.330519543654301	0.771353463774581
varDE	0.163	0.013	0.039	0.001	0.145	0.01	0.057	0.001	0.724505684930776	4.94568945128096e-27	0.00021912290478344
meanDE	0.102	0.328	0.113	0.335	0.108	0.358	0.114	0.332	0.0333360217401432	4.1061749616236e-10	0.0222067308375261
EE	0.843	0.783	0.674	0.311	0.838	0.802	0.688	0.324	0.567491178786039	0.179610370402187	0.881342941593583
EE	0.676	0.546	0.71	0.804	0.655	0.52	0.691	0.786	0.792038429911021	0.139364867968723	0.856857172684441
EE	0.479	0.562	0.507	0.717	0.46	0.527	0.51	0.697	0.57133115015368	0.0130618771550419	0.567578485402445
EE	0.963	0.915	0.868	0.922	0.948	0.903	0.85	0.926	0.613962478752272	0.47681624653923	0.887396530699445
EE	0.665	0.563	0.733	0.281	0.657	0.515	0.685	0.304	0.968667294128441	0.00669576398464392	0.815486278138633
EE	0.624	0.647	0.574	0.198	0.672	0.641	0.634	0.217	0.341300258980644	8.97187280106311e-19	0.371890024072795
EE	0.2	0.302	0.234	0.161	0.217	0.253	0.228	0.16	0.390204588076086	1.49747861611438e-09	0.611527061822052
EE	0.636	0.704	0.733	0.394	0.644	0.698	0.77	0.379	0.923566000991088	0.542481224638595	0.520296147855348
varDE	0.059	0.07	0.302	0.014	0.061	0.033	0.269	0.004	0.0672483277323116	1.96422983384866e-23	2.39614690411851e-06
EE	0.618	0.414	0.646	0.759	0.618	0.396	0.661	0.774	0.469273677968953	0.0112551806587939	0.65684094198456
meanDE	0.018	0.018	0.014	0.226	0.018	0.019	0.02	0.262	0.0813474730540515	0.00235108350516264	0.025174364704953
EE	0.904	0.9	0.942	0.456	0.921	0.869	0.93	0.432	0.625068093039209	0.374648275740103	0.360614995566695
EE	0.207	0.227	0.259	0.06	0.237	0.238	0.264	0.06	0.624400762221149	0.0617079340461676	0.708888101210667
EE	0.097	0.054	0.086	0.037	0.106	0.067	0.076	0.036	0.0497670185575506	9.6942646606407e-15	0.0458080906207267
EE	0.37	0.647	0.324	0.2	0.338	0.618	0.257	0.234	0.990766701877652	0.890051187522203	0.983397532097755
EE	0.172	0.203	0.116	0.128	0.194	0.243	0.118	0.144	0.54373519054252	0.00414408907873062	0.396428746618529
varDE	0.328	0.187	0.176	0.251	0.324	0.168	0.16	0.258	0.857157641378438	1.52092170188869e-32	5.18132612042859e-05
EE	0.139	0.136	0.205	0.174	0.094	0.096	0.148	0.172	0.120430651096774	4.89712304959668e-23	0.0653677211181951
EE	0.125	0.223	0.162	0.316	0.137	0.206	0.17	0.363	0.325119703892817	0.000210021386843361	0.276388694068725
EE	0.425	0.446	0.493	0.156	0.415	0.436	0.475	0.144	0.831471405072767	0.757924660298466	0.819337446806173
EE	0.145	0.128	0.226	0.685	0.174	0.154	0.258	0.673	0.218936010263956	2.88654036722422e-09	0.28678046796878
meanDE	0.286	0.228	0.347	0.56	0.2	0.159	0.283	0.51	0.247044499201625	0.000918588929679173	0.290839075682383
EE	0.298	0.293	0.317	0.569	0.286	0.287	0.317	0.554	0.442012744164044	3.95602269744975e-09	0.42939032085962
EE	0.768	0.683	0.769	0.618	0.754	0.674	0.749	0.625	0.700349827873357	0.000914802271953589	0.830309276151977
EE	0.363	0.664	0.938	0.134	0.362	0.685	0.94	0.105	0.528339323883731	0.0943788349180337	0.628451355754145
EE	0.509	0.587	0.68	0.85	0.519	0.589	0.649	0.83	0.341704178610059	0.172302136024751	0.447203185998872
EE	0.328	0.368	0.327	0.753	0.316	0.351	0.321	0.739	0.317356136537353	5.12486115840856e-05	0.359908451823933
EE	0.56	0.705	0.506	0.691	0.502	0.676	0.45	0.691	0.831426039694515	0.010375514085131	0.870351166914889
EE	0.751	0.771	0.622	0.538	0.719	0.783	0.618	0.504	0.659547785372545	0.0208515722751769	0.68232748344777
EE	0.415	0.645	0.504	0.713	0.348	0.657	0.448	0.728	0.380899356343072	4.43600474441731e-06	0.613231118328808
varDE	0.045	0.005	0.015	0.013	0.044	0.003	0.012	0.009	0.225854137153408	7.5228364056487e-34	0.00400657804694592
EE	0.307	0.409	0.669	0.476	0.311	0.408	0.667	0.525	0.324684614623201	3.64423245162238e-05	0.253098210238651
EE	0.047	0.027	0.058	0.036	0.045	0.026	0.037	0.025	0.0363658384353778	1.87697838858389e-61	0.0147319566988573
varDE	0.525	0.62	0.513	0.991	0.465	0.59	0.468	0.921	0.438843777852171	2.82107349594976e-09	0.522015320833998
EE	0.012	0.008	0.014	0.11	0.012	0.015	0.012	0.139	0.390054878530443	0.014255083687185	0.0675971791961756
EE	0.668	0.802	0.509	0.287	0.672	0.813	0.532	0.321	0.935554287279021	0.0133911749556894	0.395325151829935
meanDE	0.074	0.079	0.103	0.365	0.091	0.087	0.13	0.4	0.141915799211755	2.09447436340028e-05	0.154212843312739
EE	0.884	0.954	0.829	0.966	0.908	0.948	0.819	0.965	0.91830355101289	0.754212891172075	0.969527122427968
EE	0.516	0.356	0.414	0.344	0.505	0.333	0.426	0.347	0.354064581730983	4.78834796933702e-05	0.425811592291251
EE	0.262	0.193	0.213	0.325	0.267	0.183	0.211	0.337	0.221316309708391	6.14414416109738e-06	0.255238584042466
EE	0.184	0.244	0.088	0.125	0.208	0.244	0.097	0.108	0.0704829011259327	1.26196003205807e-05	0.280157801278933
varDE	NA	NA	0.472	0.506	NA	NA	0.468	0.49	0.425929172780032	3.57943358942423e-11	0.0011089908434208
meanDE	0.489	0.769	0.644	0.622	0.486	0.781	0.669	0.555	0.30933965275085	1.45357226478049e-07	0.675621898962213
EE	0.267	0.397	0.542	0.622	0.299	0.406	0.517	0.627	0.975239743869788	0.291488224365996	0.447815663135644
EE	0.562	0.852	0.348	0.295	0.558	0.841	0.342	0.307	0.305895937677497	0.0207410135380527	0.349616026308525
EE	0.452	0.518	0.643	0.825	0.469	0.503	0.669	0.835	0.571792233407382	0.271915834017931	0.72222157539176
meanDE	0.348	0.345	0.333	0.495	0.343	0.311	0.304	0.499	0.287139968258208	0.000234637958560898	0.460398328339436
varDE	0.593	0.604	0.783	0.395	0.582	0.616	0.775	0.397	0.274515434044263	7.98179094572111e-31	0.0240512303010266
EE	0.21	0.261	0.172	0.316	0.174	0.252	0.164	0.298	0.0848485339115962	7.99332337562251e-36	0.126574604614778
EE	0.532	0.306	0.549	0.94	0.544	0.334	0.571	0.931	0.465777082844141	0.159692474980283	0.944622512679559
EE	0.444	0.551	0.618	0.736	0.409	0.466	0.611	0.735	0.546087590887475	0.111395560106803	0.458638348469849
EE	0.955	0.686	0.928	0.674	0.952	0.689	0.911	0.682	0.745017540561446	0.24295155248115	0.590387300777155
EE	0.69	0.402	0.735	0.737	0.701	0.412	0.746	0.761	0.733621657229896	0.390178076261832	0.906104674016662
varDE	0.186	0.124	0.226	0.791	0.232	0.142	0.25	0.815	0.368985359782434	6.52399209273844e-17	0.0455600631078577
EE	0.125	0.146	0.143	0.248	0.101	0.156	0.145	0.267	0.2653444925644	0.243689260263665	0.307763770040242
EE	0.075	0.071	0.208	0.082	0.076	0.069	0.158	0.058	0.371998246519494	0.282140675939132	0.43910654756712
EE	0.509	0.527	0.532	0.583	0.521	0.53	0.555	0.593	0.83646154717359	0.480800334379604	0.390048075827495
EE	0.169	0.178	0.192	0.261	0.141	0.155	0.169	0.259	0.217668701061556	1.26559835610145e-05	0.083317586231843
meanDE	0.199	0.466	0.342	0.303	0.222	0.5	0.383	0.305	0.207261155681636	0.000157332589090172	0.26296277779818
varDE	0.164	0.033	0.06	0.028	0.169	0.027	0.055	0.028	0.446491596454747	3.43766936699608e-16	0.313821415186216
EE	0.934	0.94	0.965	0.972	0.934	0.925	0.955	0.973	0.922783785635191	0.404129611172708	0.964590203469551
EE	0.731	0.594	0.591	0.939	0.703	0.598	0.629	0.945	0.990068212719546	0.261892927797309	0.515676566485629
EE	0.251	0.37	0.362	0.415	0.241	0.385	0.369	0.421	0.210389381178652	3.96808908099867e-15	0.312959426607441
EE	0.738	0.633	0.574	0.423	0.72	0.595	0.564	0.421	0.999532583329684	0.911870188324468	0.82070493155151
EE	0.736	0.519	0.774	0.42	0.719	0.44	0.716	0.395	0.15616357322646	1.82315471472278e-05	0.689243456361012
varDE	0.003	0.002	0.001	0.058	0.003	0.001	0.002	0.073	0.0931176415039808	2.29709552547276e-26	0.00185689534642701
EE	0.538	0.55	0.277	0.8	0.53	0.541	0.285	0.807	0.300838932410316	0.00187523462751698	0.324782685630702
EE	0.275	0.152	0.263	0.188	0.275	0.155	0.214	0.164	0.289956119233806	0.00247405887838268	0.269570098258981
EE	0.611	0.531	0.653	0.703	0.609	0.509	0.687	0.738	0.714981761355307	0.295000933075252	0.733652113032322
EE	0.367	0.387	0.263	0.327	0.361	0.38	0.3	0.355	0.43028715250686	0.000103895801784045	0.52929689167149
EE	0.421	0.213	0.481	0.374	0.381	0.231	0.444	0.326	0.631344939430624	0.672356715279925	0.937054705997088
meanDE	0.63	0.43	0.556	0.371	0.655	0.44	0.556	0.38	0.8213630370745	0.213159860749986	0.577060391401329
EE	0.41	0.436	0.388	0.431	0.345	0.37	0.318	0.377	0.278372976246306	4.61996719057114e-37	0.281591371094002
EE	0.984	0.937	0.849	0.169	0.985	0.948	0.833	0.167	0.87804588664466	0.85340090689848	0.740027555602973
varDE	0.023	0.025	0.052	0.201	0.022	0.024	0.03	0.195	0.377656091680838	1.20471961719086e-23	1.1125140876771e-06
EE	0.102	0.106	0.146	0.48	0.124	0.121	0.184	0.519	0.074719809944145	3.52979932932582e-05	0.0581040638181578
EE	0.403	0.252	0.404	0.197	0.395	0.223	0.406	0.135	0.76361135679117	0.364775884923442	0.899301225482576
EE	0.451	0.537	0.474	0.363	0.454	0.557	0.478	0.389	0.339171523190248	4.04435125825042e-07	0.309348366139169
EE	0.387	0.651	0.437	0.889	0.36	0.613	0.42	0.853	0.476416001601968	9.51370844449603e-21	0.603240988055089
EE	0.987	0.689	0.624	0.606	0.986	0.658	0.61	0.602	0.892521575856598	0.0176609373121584	0.799954863319742
EE	0.235	0.175	0.173	0.43	0.209	0.161	0.174	0.399	0.369781911031208	1.16830679924764e-05	0.262828419510322
varDE	0.075	0.063	0.207	0.366	0.081	0.065	0.194	0.412	0.115174329081606	3.6235085461113e-20	4.30972843247376e-05
varDE	0.136	0.063	0.32	0.334	0.143	0.071	0.321	0.261	0.390311687098994	1.25110201107653e-22	0.00238475562840852
varDE	0.015	0.012	0.051	0.046	0.018	0.016	0.063	0.041	0.476186924604654	7.2697216321964e-18	0.000878496117688878
EE	0.893	0.911	0.66	0.417	0.889	0.916	0.616	0.397	0.790250277194161	0.391398660818363	0.903112460777008
EE	0.604	0.685	0.899	0.747	0.557	0.648	0.898	0.731	0.790718298544159	0.206215970000959	0.360000664421414
varDE	0.006	0.004	0.002	0.033	0.007	0.016	0.004	0.038	0.103797108209569	1.95654346004181e-20	0.0673781763317446
EE	0.769	0.77	0.469	0.249	0.724	0.701	0.301	0.164	0.195408267117624	7.55528114691732e-07	0.252378874065511
EE	0.393	0.286	0.233	0.024	0.447	0.303	0.24	0.017	0.93407180947178	0.983402686099345	0.972555610678383
EE	0.223	0.201	0.189	0.168	0.215	0.187	0.169	0.15	0.213448626175962	1.36391460301178e-30	0.119408927614568
EE	0.193	0.205	0.255	0.579	0.182	0.186	0.237	0.619	0.163967487642431	8.27753632260982e-07	0.0965051083965054
