geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer	ranksum_pval
EE	0.624	0.871	0.778	0.862	0.579	0.827	0.731	0.883	0.731813918375865	0.508012260823925	0.817708583048193	0.559178618217324
EE	0.869	0.912	0.651	0.733	0.87	0.921	0.699	0.729	0.555000400183703	0.245839558903919	0.491150194948882	0.00544421602143799
EE	0.436	0.756	0.069	0.00700000000000001	0.5	0.823	0.098	0.016	0.930401036325894	0.997431117839139	0.980669738254763	0.85637448941357
varDE	0.161	0.076	0.042	0.362	0.141	0.058	0.052	0.4	0.567249384597126	0.000147514104897935	0.000993202694851145	0.0741562931776558
EE	0.022	0.035	0.042	0.0639999999999999	0.022	0.031	0.033	0.054	0.00286092636099089	1.22380760430666e-26	0.000428703896860586	9.69334153474987e-19
EE	0.592	0.728	0.543	0.081	0.622	0.738	0.58	0.093	0.490815345258154	0.534043416556038	0.667336900980147	0.367456717532886
EE	0.559	0.821	0.733	0.434	0.548	0.847	0.701	0.482	0.391482616572888	3.40401249531001e-07	0.67354731749104	3.91385349740346e-07
EE	0.824	0.935	0.92	0.943	0.805	0.948	0.926	0.939	0.929189299492565	0.0139411339890251	0.81578752994287	0.921133823858197
EE	0.634	0.407	0.535	0.148	0.564	0.239	0.403	0.091	0.35087957665136	0.00313571614208469	0.258176385132465	0.921441913736275
EE	0.541	0.703	0.2	0.039	0.496	0.658	0.188	0.044	0.035220036258487	3.12692492692193e-05	0.111214390654934	8.67620869785972e-08
varDE	0.004	0.005	0.045	0.054	0.005	0.001	0.041	0.079	0.663639580173853	6.01409717973529e-07	0.000550197467229553	0.0115220829621176
EE	0.914	0.918	0.996	0.793	0.898	0.938	0.995	0.838	0.847605916812372	0.0598316613683464	0.969181845323336	0.774401251285156
varDE	0.348	0.328	0.412	0.601	0.371	0.384	0.396	0.618	0.338325724913486	0.00698956057677934	0.0886433884235792	0.818682613927646
EE	0.509	0.899	0.597	0.155	0.491	0.879	0.517	0.136	0.780160033861142	0.448678101365323	0.790724577456946	0.249722602964692
varDE	0.086	0.138	0.492	0.262	0.101	0.144	0.526	0.309	0.184684736785964	1.40809680830688e-05	0.148995708758228	0.905715575762848
varDE	0.612	0.597	0.222	0.493	0.646	0.591	0.257	0.525	0.794545099641767	0.0673843184340199	0.134712212702335	0.839119184220688
EE	0.742	0.906	0.973	0.655	0.781	0.908	0.975	0.734	0.847898886726715	0.931246885636347	0.937901763281804	0.306770120177504
EE	0.333	0.299	0.303	0.566	0.35	0.283	0.358	0.594	0.207186158677578	0.00262997620874845	0.298383783164213	2.52998958698555e-05
EE	0.113	0.081	0.168	0.455	0.11	0.079	0.149	0.459	0.146274137186228	0.0138922879016383	0.195702404891394	0.0148374030316703
EE	0.561	0.534	0.299	0.476	0.554	0.527	0.272	0.494	0.791067534364583	0.0270777091014545	0.1580841653611	0.120140344620502
varDE	0.208	0.074	0.0590000000000001	0.201	0.233	0.075	0.071	0.219	0.217655795292315	4.08560981399803e-17	0.0500675478946798	1.33026961003381e-08
EE	0.142	0.145	0.405	0.741	0.166	0.157	0.441	0.923	0.59291370775869	0.675694964384273	0.68524987915133	0.503769087660813
meanDE	0.115	0.103	0.206	0.0649999999999999	0.096	0.066	0.178	0.045	0.338983072919498	0.137306785872235	0.157282432414433	0.202686943938563
EE	0.497	0.46	0.588	0.639	0.499	0.469	0.589	0.634	0.451162640019844	0.0127303780597569	0.504456509630522	0.127715179119961
EE	0.949	0.666	0.852	0.983	0.966	0.665	0.835	0.981	0.347503784180547	0.17689499374064	0.521658699256188	0.732461212935467
EE	0.583	0.696	0.702	0.92	0.541	0.707	0.708	0.916	0.366999050306931	0.328881475859419	0.415246936239566	0.45993922829033
EE	0.303	0.26	0.272	0.217	0.182	0.167	0.175	0.195	0.230776127913782	0.00986041039138983	0.222587652683058	0.754467063219504
varDE	0.633	0.557	0.616	0.269	0.628	0.565	0.578	0.24	0.705378306141669	0.00234873808548494	0.158171656506963	0.324639557227694
varDE	0.42	0.209	0.161	0.017	0.378	0.196	0.148	0.014	0.0948718404468018	1.90222897938925e-21	0.0988372214434497	1.98158663316364e-09
EE	0.436	0.521	0.888	0.944	0.408	0.479	0.876	0.966	0.873363423373179	0.876917185713583	0.928083288570908	0.976518285632426
varDE	0.167	0.38	0.053	0.029	0.155	0.386	0.057	0.024	0.908743063334746	1.26731919515302e-12	7.0743126329102e-05	0.019036566996019
EE	0.782	0.726	0.756	0.188	0.803	0.751	0.732	0.172	0.744787186963219	0.246562905737119	0.617235563114721	0.579251415233828
meanDE	0.014	0.01	0.011	0.047	0.013	0.015	0.012	0.028	0.00338621752157725	1.49746329368125e-14	0.00130599071992193	3.94815269567409e-18
EE	0.703	0.709	0.613	0.119	0.716	0.71	0.627	0.112	0.663675192755512	0.648361036803075	0.650071467443052	0.227172221899347
meanDE	0.197	0.227	0.156	0.24	0.155	0.171	0.098	0.173	0.297245861713613	0.258814351897684	0.730849360101871	0.137446460957492
EE	0.589	0.956	0.244	0.179	0.513	0.953	0.216	0.209	0.567111836573403	0.425642055880548	0.571775479114688	0.201567186852608
EE	0.00900000000000001	0.00800000000000001	0.037	0.047	0.007	0.006	0.025	0.055	0.00797264237651136	3.3676202898526e-07	0.0666306294781877	2.06438697327053e-07
EE	0.667	0.746	0.738	0.685	0.643	0.73	0.751	0.704	0.713172794561842	0.0305006427706672	0.717681686573403	0.41392484006981
EE	0.159	0.14	0.461	0.351	0.139	0.098	0.458	0.383	0.79518498171456	0.561082693936193	0.786377269973245	0.721626993896708
meanDE	0.636	0.426	0.838	0.965	0.626	0.435	0.836	0.963	0.869135652319382	0.193674251404982	0.586521389953779	0.0388338032791474
EE	0.521	0.455	0.802	0.651	0.496	0.408	0.793	0.686	0.841167794470849	0.74957152062932	0.894439787512575	0.926470231096228
EE	0.93	0.883	0.535	0.334	0.915	0.881	0.558	0.347	0.531684712785395	0.000201767614023247	0.511041437704863	2.24649332776928e-07
EE	0.18	0.287	0.237	0.31	0.223	0.344	0.282	0.367	0.165450218124739	4.44366134727852e-10	0.0990496203927698	9.24824388281168e-05
EE	0.054	0.09	0.0610000000000001	0.04	0.066	0.082	0.049	0.021	0.207678316071285	0.014882691145875	0.0836976757219966	0.0149339802588681
EE	0.476	0.423	0.975	0.574	0.498	0.469	0.982	0.636	0.785019378066249	0.828598828779468	0.840240133233974	0.968454531593307
varDE	0.956	0.686	0.92	0.727	0.836	0.51	0.832	0.666	0.232218600522476	0.010022244971437	0.503415461216351	9.80381554577684e-10
EE	0.258	0.238	0.29	0.212	0.301	0.277	0.327	0.227	0.247385342504437	1.81629065830608e-06	0.343755952354329	0.000983860896895424
EE	0.851	0.73	0.903	0.665	0.809	0.673	0.866	0.62	0.8169669805103	0.386616568941834	0.931844582298412	0.00934869823805133
EE	0.947	0.904	0.911	0.778	0.937	0.898	0.894	0.81	0.926590858335659	0.714999181147822	0.978277216256403	0.343977230979935
EE	0.807	0.892	0.225	0.478	0.72	0.953	0.226	0.497	0.527642109180165	0.247772771151942	0.558256363890572	0.161714221094201
EE	0.785	0.657	0.489	0.211	0.842	0.705	0.487	0.211	0.810921625249971	0.390105124153208	0.824365974199696	0.218252542212361
EE	0.158	0.086	0.159	0.379	0.16	0.097	0.163	0.373	0.275322928874085	0.0573468929558126	0.170348748027474	0.0695521964277318
meanDE	0.00900000000000001	0.04	0.005	0.00700000000000001	0.015	0.054	0.002	0.004	0.0029892512364284	2.2500192138907e-25	0.000367491400252647	4.72734400764907e-34
varDE	0.104	0.286	0.003	0.332	0.107	0.304	0.007	0.336	0.00333969886269898	3.54354563433064e-09	0.00175286710450279	2.59324953129877e-13
EE	0.651	0.909	0.932	0.821	0.615	0.905	0.904	0.847	0.487906575355332	0.219064627638377	0.734203041003193	0.00242309963037589
varDE	0.4	0.478	0.485	0.507	0.4	0.495	0.436	0.459	0.749309188452306	0.00216070241672782	0.0587780145815017	0.0591786037938948
EE	0.557	0.624	0.684	0.253	0.612	0.697	0.76	0.293	0.783710397125143	0.834009765839138	0.971015312741106	0.595003023542113
EE	0.867	0.617	0.796	0.83	0.889	0.642	0.842	0.819	0.958542565448588	0.942665048624439	0.964900623207563	0.911129406724163
EE	0.986	0.61	0.322	0.533	0.978	0.663	0.336	0.494	0.182219394235812	0.0259349739362234	0.101183905153247	0.0162231460266213
EE	0.772	0.651	0.938	0.682	0.808	0.682	0.943	0.717	0.971959797599308	0.460593603681771	0.841652848018463	0.516637375986197
EE	0.002	0.002	0.003	0.002	0.001	0.002	0.003	0.002	0.0196929010921394	6.95252108680562e-05	0.0148602518394677	0.00104522246319699
EE	0.28	0.241	0.445	0.864	0.262	0.207	0.404	0.85	0.155644335889003	0.0591434184385413	0.526701832010188	0.107627395934433
EE	0.963	0.994	0.995	0.992	0.98	0.97	0.987	0.997	0.984922952440676	0.646980694797036	0.972956868828095	0.323177504514797
EE	0.412	0.355	0.566	0.292	0.376	0.366	0.599	0.295	0.613040543979618	0.310673886285627	0.790844541777671	0.315463990818611
varDE	0.013	0.005	0.233	0.893	0.017	0.001	0.229	0.901	0.994658706207301	0.00313703632561045	0.0216414935909892	0.0445169567843052
EE	0.253	0.349	0.211	0.46	0.188	0.248	0.136	0.476	0.0332369938321845	0.0125059666413534	0.017869050879868	0.000522248781615322
EE	0.175	0.158	0.299	0.437	0.2	0.181	0.359	0.465	0.158500326673674	0.000380384127932224	0.17087532178584	0.000190318380651768
EE	0.72	0.63	0.44	0.598	0.701	0.632	0.405	0.577	0.303128002670199	0.127259753849395	0.592939243565569	0.528508038106834
EE	0.831	0.944	0.92	0.863	0.85	0.927	0.954	0.86	0.777619163524902	0.42993337159542	0.836792834628446	0.417683274705312
EE	0.093	0.073	0.0600000000000001	0.447	0.087	0.063	0.066	0.44	0.0733675467957777	0.000129910322411567	0.0722894740517953	3.57016702893807e-06
EE	0.856	0.677	0.356	0.108	0.859	0.675	0.338	0.098	0.131777086045456	0.00788109515913959	0.150045644537394	0.298768243526348
EE	0.131	0.172	0.0590000000000001	0.163	0.155	0.2	0.066	0.185	0.0724744974263275	3.50553565096312e-06	0.0340477017257736	2.36952411251774e-05
meanDE	0.745	0.826	0.486	0.401	0.751	0.83	0.511	0.395	0.760050987928855	0.519744464613027	0.725012230498776	0.98087600039788
EE	0.228	0.209	0.27	0.468	0.251	0.237	0.277	0.414	0.591412741324476	0.48263355383278	0.757222259915377	0.436801757074902
EE	0.643	0.45	0.297	0.146	0.698	0.527	0.357	0.16	0.332186936158476	0.0398108098106578	0.319692723547605	0.361234490221174
EE	0.446	0.43	0.713	0.912	0.407	0.394	0.709	0.918	0.586783730875395	0.148940917193893	0.576697651932122	0.0213501190266811
EE	0.328	0.29	0.516	0.758	0.354	0.368	0.485	0.639	0.410859221037256	0.327985236992151	0.516389443981867	0.209796203553274
meanDE	0.686	0.624	0.104	0.191	0.612	0.591	0.112	0.179	0.0486022302918176	0.00156873591949666	0.0450329370661095	0.00059611198872298
EE	0.636	0.643	0.204	0.436	0.631	0.626	0.181	0.511	0.320074695381473	0.000139989929696908	0.107890591167012	0.00803045333683819
EE	0.387	0.527	0.44	0.887	0.348	0.543	0.417	0.857	0.586529742049035	0.180218815271659	0.624982306166103	0.410368500557918
varDE	0.238	0.108	0.291	0.54	0.221	0.083	0.207	0.447	0.964392993775857	4.68392199090982e-11	0.000948974629655394	0.648028765223858
EE	0.379	0.339	0.369	0.287	0.321	0.33	0.316	0.288	0.187352960465171	1.63604264266083e-11	0.210617306585166	1.91287463577853e-21
EE	0.132	0.116	0.0590000000000001	0.142	0.112	0.124	0.049	0.117	0.0181260391879882	4.53665370786477e-16	0.0347000099660821	5.24429019619482e-20
varDE	0.64	0.502	0.827	0.916	0.664	0.521	0.852	0.929	0.514398636935974	0.000312744685189335	0.0605618921070172	0.000330973333202551
EE	0.3	0.302	0.283	0.285	0.315	0.32	0.273	0.307	0.311840863020755	0.00140334039516507	0.321193355186646	0.0114671904137938
EE	0.321	0.205	0.322	0.407	0.357	0.233	0.328	0.425	0.563030404583459	0.0274478943008175	0.0170196164178173	0.631510675752253
varDE	0.586	0.483	0.587	0.698	0.579	0.482	0.575	0.718	0.339239866174557	3.04449182585832e-08	0.029873200776136	0.132956419516577
EE	0.888	0.849	0.483	0.154	0.904	0.878	0.517	0.168	0.392271454073623	0.495128555462248	0.589266201177189	0.270555629237412
EE	0.766	0.798	0.908	0.14	0.784	0.854	0.923	0.138	0.636552676590013	0.437730406382936	0.826614678919785	0.000690101331958994
EE	0.546	0.524	0.238	0.411	0.514	0.467	0.187	0.315	0.284068058166617	0.00828216292809828	0.327228386155639	0.0569367597013721
meanDE	0.083	0.15	0.159	0.289	0.08	0.142	0.136	0.299	0.447938258399985	0.0873249185121932	0.690551156351534	0.00308924819976488
varDE	0.419	0.421	0.293	0.299	0.412	0.419	0.29	0.318	0.516103214529566	1.54813318133337e-07	0.00087762066403596	0.000553452549481093
meanDE	0.802	0.892	0.247	0.709	0.805	0.912	0.278	0.675	0.0825996918410465	0.0514839344448359	0.114211402507622	0.0650037747699048
EE	0.763	0.722	0.617	0.647	0.727	0.746	0.647	0.643	0.989986929932718	0.848243034174253	0.946054905849359	0.904248384299829
meanDE	0.017	0.00700000000000001	0.049	0.0669999999999999	0.013	0.005	0.03	0.058	0.0565889223673364	0.000501103359203233	0.0702245318862008	0.116428086833518
EE	0.466	0.468	0.52	0.974	0.442	0.391	0.525	0.979	0.825205579381973	0.247621060512004	0.823405163221518	6.32062195617502e-05
EE	0.187	0.114	0.139	0.073	0.175	0.117	0.1	0.053	0.177600749866338	0.000827703379124356	0.203629171698184	2.49242570695982e-06
EE	0.274	0.263	0.262	0.53	0.264	0.285	0.238	0.541	0.318125266607548	6.66531966575883e-05	0.310783196544013	0.348528151515005
EE	0.943	0.816	0.913	0.992	0.966	0.843	0.909	0.993	0.77400735532279	0.524374844475055	0.836931449088564	0.185544233787092
varDE	0.126	0.11	0.051	0.686	0.116	0.086	0.05	0.686	0.878713947026788	4.8813004192863e-09	0.000575608879233097	9.93899120354918e-05
EE	0.673	0.882	0.691	0.983	0.665	0.872	0.705	0.991	0.991380649040674	0.185725742931883	0.414541970730654	0.909000128115201
EE	0.126	0.176	0.091	0.16	0.121	0.175	0.101	0.183	0.244515498080277	0.0248286922263187	0.26525718673478	0.052302540709098
meanDE	0.404	0.35	0.467	0.429	0.448	0.36	0.486	0.499	0.487786753423313	0.00156062570496455	0.708397734735032	2.44626059055028e-05
EE	0.322	0.736	0.766	0.927	0.317	0.791	0.757	0.916	0.565628895847598	0.733234507527803	0.773221332689177	0.916050176624579
meanDE	0.0590000000000001	0.0570000000000001	0.03	0.0620000000000001	0.07	0.057	0.036	0.065	0.128545182529952	3.58825858784281e-08	0.0632650052147294	3.0453233497784e-08
EE	0.651	0.627	0.723	0.313	0.687	0.625	0.743	0.319	0.965554886036114	0.736618734240634	0.535875034087471	0.239587496623653
EE	0.802	0.66	0.544	0.733	0.746	0.563	0.497	0.712	0.260286695927469	0.0276648141223441	0.116164446881586	0.472536324596286
EE	0.781	0.925	0.78	0.853	0.816	0.928	0.715	0.831	0.378770855644368	0.465676432456141	0.579888510772159	0.203609649840365
EE	0.301	0.32	0.33	0.401	0.33	0.32	0.357	0.45	0.412581773325092	0.0135741716614	0.587014555521413	0.00145910274650018
EE	0.882	0.804	0.733	0.657	0.85	0.742	0.749	0.677	0.876157840187841	0.387166646282974	0.531895622859516	0.046359857612267
meanDE	0.603	0.475	0.439	0.36	0.579	0.465	0.421	0.389	0.398684026484402	0.113273081398033	0.541813481551474	0.0168917927941475
EE	0.62	0.578	0.649	0.437	0.623	0.554	0.609	0.433	0.615310940036116	0.00100959777098742	0.672462726146573	0.793331004956278
EE	NA	NA	0.261	0.509	NA	NA	0.269	0.538	0.315738237281604	2.16857391427336e-05	0.200527692311245	4.34106584159228e-05
EE	0.223	0.793	0.127	0.154	0.232	0.852	0.161	0.168	0.399241366616603	0.0484112868289664	0.319579900950756	0.00631529891421227
meanDE	0.227	0.269	0.689	0.647	0.195	0.235	0.726	0.596	0.088925121455089	0.0535384952433758	0.464965820753775	0.447660465096655
varDE	0.193	0.112	0.356	0.132	0.193	0.119	0.328	0.134	0.195014012504854	0.00625521832791414	0.0383552062553742	0.0416437721455558
EE	0.309	0.941	0.179	0.393	0.299	0.9	0.166	0.341	0.121707660015466	0.00681927887139279	0.271422776655881	0.0182755849418548
EE	0.056	0.107	0.108	0.118	0.074	0.127	0.127	0.148	0.0811333677353803	1.38442234912217e-14	0.142938515626977	2.54647410650543e-11
varDE	0.213	0.3	0.071	0.0639999999999999	0.249	0.296	0.093	0.066	0.004205453655476	8.4268828657088e-10	0.00112109812440548	0.000599748752334002
EE	0.456	0.332	0.274	0.232	0.489	0.322	0.271	0.225	0.45704178493604	0.0197607314058928	0.552936016652123	0.238553594314223
EE	0.729	0.359	0.681	0.0679999999999999	0.706	0.341	0.676	0.056	0.847650046132911	0.144050031891337	0.430458113100949	0.0997508118719389
EE	0.264	0.318	0.085	0.204	0.252	0.366	0.1	0.234	0.0992333748933872	0.000897889120963739	0.0569925182478127	0.113361874304396
meanDE	0.801	0.632	0.893	0.407	0.836	0.661	0.886	0.401	0.709188073677463	0.314684240872573	0.715379526608331	0.164998707836566
meanDE	0.873	0.9	0.365	0.427	0.906	0.887	0.368	0.415	0.0955703897317205	0.00346125285822454	0.101128706148255	0.032867869679113
EE	0.321	0.152	0.155	0.092	0.31	0.139	0.162	0.092	0.283966872571417	0.0230229857214505	0.197551530790354	0.00160908511450899
EE	0.275	0.346	0.314	0.44	0.265	0.341	0.293	0.478	0.840477004617256	0.327027446779316	0.656896188775996	0.836681740499
EE	0.72	0.781	0.858	0.913	0.722	0.805	0.841	0.848	0.699424579037497	0.34247255881082	0.484721005595189	0.420214837719091
EE	0.352	0.186	0.272	0.104	0.387	0.216	0.288	0.12	0.179204581031203	2.71285483470256e-10	0.159170719113835	1.12527561155125e-09
EE	0.673	0.824	0.915	0.371	0.646	0.787	0.89	0.405	0.71340065627096	0.374235595907024	0.728229289354265	0.534779800325024
varDE	0.582	0.175	0.48	0.402	0.559	0.133	0.461	0.394	0.896551035114864	0.00278925200516778	0.0357729543016143	0.21942221465794
meanDE	0.833	0.932	0.619	0.222	0.841	0.911	0.67	0.214	0.426678619779474	0.146719454678395	0.36959757481952	0.00591046649660561
EE	0.489	0.406	0.373	0.253	0.478	0.384	0.37	0.119	0.812637905906527	5.85759285062399e-07	0.515608395925365	0.0070062392452996
meanDE	0.396	0.492	0.229	0.079	0.338	0.452	0.248	0.099	0.467266877088351	0.297803363790471	0.609627191709858	0.115898615557412
meanDE	0.868	0.403	0.188	0.227	0.908	0.507	0.215	0.277	0.138580515259634	0.000154990093768629	0.424428750666487	0.00095374293818889
EE	0.303	0.491	0.549	0.835	0.282	0.464	0.545	0.85	0.392795542234847	0.385584457004349	0.385108851489456	0.2511352507229
varDE	0.657	0.41	0.341	0.447	0.629	0.396	0.321	0.416	0.900256494958062	0.00323005190354902	0.0386067818536385	0.0337488829697476
EE	0.752	0.949	0.914	0.948	0.722	0.93	0.898	0.915	0.988619080182442	0.190831065769852	0.601828322062345	0.00619382262254824
EE	0.548	0.469	0.876	0.824	0.523	0.47	0.856	0.831	0.45781541237776	0.368559501392135	0.65440163282026	0.841407971433551
EE	0.159	0.141	0.055	0.702	0.202	0.188	0.065	0.671	0.571092193907558	0.520063671159531	0.913957676113285	0.166590873637608
EE	0.588	0.374	0.414	0.036	0.578	0.355	0.412	0.046	0.513456469869021	0.0248003412369081	0.156087384863988	0.936212112064226
EE	0.368	0.453	0.695	0.764	0.327	0.403	0.669	0.747	0.456933392808368	0.009321427278975	0.331303086958965	0.000935689043403016
EE	0.834	0.734	0.475	0.889	0.838	0.786	0.499	0.857	0.795963713692877	0.0494790301414878	0.183161175426006	0.875382928849746
EE	0.0620000000000001	0.108	0.048	0.095	0.061	0.09	0.039	0.09	0.15674978763849	0.00121986766283476	0.227352368420611	0.0138164434991542
EE	0.01	0.003	0.011	0.00800000000000001	0.003	0.003	0.021	0.015	0.0244749006310813	9.15480706740171e-10	0.013218243886161	7.20893701777609e-07
EE	0.752	0.895	0.354	0.449	0.783	0.921	0.386	0.494	0.191078935468996	0.00018254576943416	0.147649439685338	2.06231358175682e-05
EE	0.577	0.618	0.823	0.879	0.597	0.655	0.805	0.872	0.690342199862269	0.757384315329084	0.845755562713911	0.950181486558197
EE	0.725	0.809	0.248	0.348	0.71	0.794	0.233	0.343	0.261920717825768	0.00415007728459874	0.154739090465195	0.00314499866998515
varDE	0.626	0.443	0.742	0.483	0.636	0.442	0.781	0.46	0.727426626812711	0.00215808237304053	0.353904227377644	0.0105528467504395
varDE	0.48	0.426	0.455	0.162	0.469	0.443	0.453	0.164	0.0495618137104369	3.49814989356486e-07	0.0222824869043129	0.079108607946218
meanDE	0.191	0.161	0.148	0.237	0.202	0.169	0.149	0.258	0.0155202343937517	1.41582670430463e-09	0.00971121160463902	3.63851307911361e-08
EE	0.406	0.417	0.28	0.311	0.359	0.426	0.234	0.297	0.254461551577439	0.00395754306222875	0.284040483824688	5.80212299031542e-07
EE	0.857	0.761	0.863	0.58	0.881	0.8	0.87	0.57	0.593497778863948	0.0313634111061115	0.509541030649282	0.121293400255002
EE	0.557	0.598	0.626	0.168	0.512	0.6	0.613	0.185	0.493821774594295	0.234845373642103	0.77602341582187	0.665535904951649
EE	0.055	0.056	0.018	0.039	0.049	0.056	0.017	0.036	0.00366130626580134	1.11438615476943e-12	0.0391807825602664	1.67578423656783e-11
EE	0.125	0.384	0.08	0.0580000000000001	0.082	0.325	0.055	0.044	0.0660195109310932	0.00129682986431909	0.087144796080001	0.000451978245987031
EE	0.544	0.566	0.625	0.953	0.523	0.544	0.598	0.957	0.718006664333466	0.345394023474147	0.689972172747814	0.697822722834713
EE	0.531	0.566	0.461	0.587	0.591	0.576	0.457	0.591	0.353293362372121	0.00418411841511854	0.159626653004638	2.47122567214269e-06
EE	0.602	0.38	0.861	0.945	0.654	0.451	0.843	0.952	0.725097416946112	0.42243860460796	0.601582523328092	0.687813852017544
EE	0.14	0.083	0.312	0.108	0.154	0.092	0.319	0.123	0.281727248005992	0.00942956905493453	0.324168090432278	0.00191075199085757
EE	0.272	0.176	0.314	0.695	0.274	0.129	0.334	0.689	0.615428959585947	0.806845440995569	0.972824846518377	0.528269676003082
EE	0.999	0.981	0.444	0.053	0.995	0.975	0.413	0.064	0.635943878673669	0.681335351499731	0.762405812738858	0.877326947009629
EE	0.141	0.112	0.164	0.202	0.145	0.091	0.151	0.163	0.219323227927226	1.17233319146478e-07	0.328009982242589	7.13392081635636e-05
EE	0.474	0.505	0.492	0.565	0.45	0.532	0.45	0.595	0.352239009109536	0.387631811402217	0.580399022083758	0.379828196892248
meanDE	0.422	0.378	0.328	0.944	0.444	0.433	0.384	0.952	0.106695873193517	6.42650411507707e-13	0.353232560019243	0.000115726976039976
varDE	0.192	0.042	0.332	0.557	0.241	0.065	0.37	0.537	0.482619982901678	7.26516395252467e-05	0.167404207043796	8.81031958434216e-06
varDE	0.023	0.004	0.00900000000000001	0.019	0.021	0.003	0.014	0.024	0.451249458751839	4.39916096858465e-08	0.0363942684291127	0.000689564326461243
EE	0.778	0.966	0.454	0.817	0.776	0.97	0.446	0.791	0.913778156016554	0.319003495854654	0.685894884487285	0.942011325110681
EE	0.531	0.521	0.292	0.295	0.522	0.472	0.293	0.286	0.806570312082347	0.527509723733162	0.726338090895497	0.605169622026114
meanDE	0.01	0.004	0.005	0.005	0.007	0.006	0.007	0.006	0.00142340542477753	1.33771686491541e-54	0.0116916953616471	3.41931059469044e-55
EE	0.652	0.524	0.605	0.796	0.64	0.477	0.562	0.708	0.62301339511955	0.0582873343152166	0.301539751135648	0.00216696465288522
EE	0.668	0.671	0.815	0.35	0.67	0.653	0.81	0.522	0.746240545192635	0.835382869772837	0.9088090495754	0.568421131731032
EE	0.191	0.198	0.267	0.898	0.244	0.234	0.282	0.881	0.145918574671888	4.40206468711518e-06	0.170387971720906	5.8715225273332e-06
EE	0.341	0.312	0.424	0.315	0.303	0.284	0.355	0.278	0.779974416369929	0.417516936317725	0.886933778388319	0.0033868604632708
meanDE	0.112	0.244	0.126	0.974	0.118	0.254	0.129	0.972	0.139992967718122	3.64085612945949e-07	0.0907388402685393	3.87757826957166e-05
EE	0.548	0.478	0.622	0.147	0.546	0.499	0.568	0.167	0.639007848253886	0.178563448007496	0.662365145506387	0.365115631147051
meanDE	0.14	0.132	0.288	0.337	0.12	0.128	0.265	0.346	0.259895029810255	0.00121579142758739	0.174093958898312	8.48698241322441e-07
EE	0.99	0.79	0.979	0.858	0.992	0.798	0.962	0.89	0.975903717929282	0.603719874839563	0.769838275427214	0.345617995301375
EE	0.608	0.496	0.128	0.313	0.643	0.54	0.13	0.343	0.310796136769312	0.0631540401363246	0.393948850236396	0.292811428464352
varDE	0.276	0.029	0.076	0.0649999999999999	0.27	0.033	0.089	0.032	0.827963147813097	3.944336120217e-07	0.00049534308329996	0.0326020635591021
EE	0.069	0.0570000000000001	0.0590000000000001	0.017	0.055	0.06	0.062	0.02	0.598917615562427	0.557467053090242	0.618132905496275	0.209660932369978
varDE	0.565	0.19	0.371	0.15	0.556	0.263	0.403	0.167	0.808095957753452	0.000261298447686384	0.0844612656097425	0.0157678025347967
EE	0.894	0.643	0.382	0.087	0.919	0.731	0.4	0.087	0.364537363928493	0.232836666745938	0.397692668205958	0.197128056795128
varDE	0.177	0.344	0.296	0.887	0.181	0.358	0.261	0.886	0.338542621644546	0.00111278707804338	0.0933816074428611	0.00788671769347174
EE	0.939	0.762	0.622	0.496	0.903	0.763	0.616	0.384	0.503425348381406	0.636450190743467	0.776081397310933	0.519931093048353
EE	0.365	0.594	0.31	0.409	0.332	0.614	0.306	0.398	0.106850735092319	3.57242617030907e-05	0.248571911137129	8.95091008168703e-05
varDE	0.579	0.64	0.412	0.578	0.521	0.552	0.353	0.526	0.692232100526978	0.000299742829440553	0.0841109569314599	0.720311005064959
meanDE	0.243	0.191	0.213	0.249	0.183	0.15	0.167	0.204	0.0979911020109485	8.09113826649001e-06	0.16167626562571	2.9966837594529e-09
EE	0.277	0.244	0.394	0.42	0.229	0.263	0.369	0.371	0.920016725002674	0.0324619131768325	0.580666357438852	0.857885151166498
EE	0.874	0.845	0.637	0.691	0.866	0.842	0.621	0.67	0.572978187337365	0.184607171911373	0.178244410897864	0.675217714056579
EE	0.116	0.131	0.152	0.126	0.132	0.134	0.159	0.137	0.154099814672015	1.64748113250036e-18	0.195357413704035	1.22460423269397e-16
EE	0.352	0.188	0.445	0.327	0.367	0.195	0.443	0.339	0.900598448915706	0.874402082376468	0.947290352123553	0.551478604105835
EE	0.582	0.511	0.767	0.646	0.583	0.569	0.771	0.688	0.669503823241577	0.0934206270560036	0.859891277684486	0.915938023196974
EE	0.107	0.231	0.037	0.447	0.098	0.207	0.034	0.38	0.0308944068824502	0.000246550643998871	0.0605577648873175	3.82283703067386e-05
varDE	0.453	0.584	0.169	0.087	0.46	0.609	0.133	0.072	0.339754438201143	0.000258200788883604	0.0777128446709631	0.0752217751857964
EE	0.184	0.139	0.335	0.737	0.169	0.118	0.3	0.744	0.533314712609202	0.0800907071314702	0.526691773709022	0.138918888119436
EE	0.381	0.231	0.465	0.587	0.336	0.207	0.422	0.574	0.730907054841389	0.717695065055979	0.84852586543825	0.144030065907441
EE	0.821	0.847	0.399	0.133	0.838	0.877	0.402	0.123	0.974656012945455	0.508640520664781	0.842725210812438	0.517440297150379
