geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
varDE	0.132	0.041	0.057	0.077	0.113	0.035	0.052	0.086	0.788975353487353	0.0176307139694632	0.607190285323113
varDE	0.041	0.177	0.225	0.5	0.049	0.195	0.255	0.502	0.241554328353299	3.05300217292178e-06	0.0101968401885915
varDE	0.379	0.116	0.054	0.285	0.349	0.136	0.046	0.28	0.397483199528563	5.81577551053501e-05	0.0255178047795085
EE	0.079	0.069	0.14	0.204	0.09	0.078	0.146	0.226	0.288664873146204	0.105109955348183	0.261732119360846
EE	0.357	0.456	0.167	0.042	0.418	0.451	0.196	0.063	0.312045632059045	0.0189316934942758	0.837356026166457
varDE	0.376	0.467	0.407	0.193	0.355	0.462	0.418	0.207	0.261823735688437	6.26070231391658e-05	0.0601963613421507
EE	0.954	0.581	0.829	0.811	0.956	0.587	0.84	0.824	0.930188933264956	0.702719866930772	0.897699916324373
varDE	0.286	0.393	0.282	0.809	0.304	0.39	0.264	0.845	0.433106983137665	4.68176810460016e-05	0.16512949951794
EE	0.123	0.155	0.354	0.044	0.155	0.2	0.339	0.039	0.766162056856472	0.653392117199458	0.765584396929257
EE	0.564	0.526	0.582	0.885	0.548	0.539	0.572	0.889	0.299938446415467	0.0311743058508892	0.41257942921584
EE	0.091	0.1	0.07	0.045	0.084	0.06	0.06	0.056	0.395615456367447	0.00586327674647946	0.681985714906704
meanDE	0.603	0.723	0.342	0.497	0.613	0.746	0.332	0.501	0.206415204319512	0.0496363087599815	0.650030350735413
EE	0.899	0.892	0.932	0.962	0.884	0.872	0.934	0.577	0.868657087584129	0.372593238394347	0.377729465649147
EE	0.643	0.579	0.849	0.899	0.684	0.57	0.846	0.931	0.498409921760122	0.101713235501194	0.456332620758345
EE	0.782	0.834	0.97	0.929	0.792	0.822	0.973	0.912	0.749799414805618	0.950565782976964	0.950684915780865
EE	0.605	0.687	0.271	0.648	0.631	0.68	0.27	0.642	0.108213743071907	0.0576616245022229	0.0765839765509239
EE	0.678	0.912	0.693	0.902	0.709	0.918	0.723	0.894	0.554617740627998	0.152587866827315	0.47227347994196
EE	0.631	0.635	0.777	0.856	0.503	0.46	0.629	0.788	0.958333805528114	0.00927780674748643	0.65653653706748
EE	0.385	0.246	0.322	0.389	0.374	0.233	0.306	0.365	0.66831206010305	0.622241333559643	0.954157026218211
meanDE	0.466	0.567	0.306	0.546	0.47	0.542	0.304	0.541	0.242158304503147	3.33034388324621e-05	0.0297304561986541
EE	0.486	0.372	0.496	0.871	0.469	0.35	0.512	0.87	0.756230297039925	0.907731518945956	0.941184753943629
EE	0.772	0.658	0.77	0.743	0.713	0.633	0.719	0.723	0.601679656387677	0.36912856937455	0.584271071229819
EE	0.142	0.051	0.352	0.241	0.148	0.088	0.374	0.264	0.0382866867226688	4.52359681557818e-06	0.0408821779748923
meanDE	0.096	0.104	0.071	0.038	0.092	0.106	0.083	0.051	0.0306777098139041	0.00426243986002532	0.0343961813116207
EE	0.125	0.072	0.126	0.196	0.142	0.079	0.143	0.161	0.0893281535872383	1.52561382003791e-06	0.0105038200792554
EE	0.368	0.327	0.881	0.227	0.406	0.34	0.89	0.24	0.524991173782647	0.309379459759776	0.583845882280676
EE	0.995	0.954	0.637	0.617	0.993	0.945	0.643	0.607	0.428941679884979	0.00027080958407146	0.51299773452511
EE	0.538	0.552	0.715	0.617	0.535	0.575	0.728	0.598	0.394357712770759	0.00296771760633154	0.599979358213834
meanDE	0.28	0.231	0.244	0.426	0.284	0.225	0.261	0.417	0.0859266431259104	0.00672829295683316	0.133128705282863
meanDE	0.027	0.098	0.04	0.002	0.035	0.095	0.047	0.001	0.0140381256069423	0.000142959456714025	0.00620277546804697
EE	0.733	0.698	0.742	0.81	0.73	0.691	0.75	0.819	0.948621080760321	0.995654993409145	0.980623053596694
EE	0.607	0.666	0.637	0.626	0.586	0.659	0.603	0.624	0.89565947585437	0.92178296229933	0.781680677408175
EE	0.912	0.746	0.773	0.967	0.9	0.739	0.768	0.957	0.488459946366068	0.711271706470715	0.523311016452196
varDE	0.373	0.281	0.075	0.204	0.385	0.304	0.079	0.192	0.0573247731848625	3.61805072600896e-09	0.183932071448761
EE	NA	NA	0.484	0.999	NA	NA	0.466	0.998	0.27616651039085	0.000120549704407247	0.676714812438908
varDE	0.304	0.127	0.255	0.37	0.342	0.156	0.279	0.392	0.978730061349403	8.83389767117353e-07	0.0580859586103723
EE	0.627	0.846	0.073	0.052	0.613	0.814	0.081	0.046	0.712674501302585	0.705664931818972	0.754575809862321
meanDE	0.545	0.782	0.565	0.138	0.562	0.802	0.583	0.151	0.548789169063844	0.631621697180512	0.650109885588904
varDE	0.139	0.083	0.044	0.692	0.147	0.077	0.042	0.725	0.293802119145831	2.56011819983947e-06	0.0117051100253622
meanDE	0.35	0.655	0.265	0.921	0.344	0.642	0.262	0.927	0.119720844720666	0.000313759394036888	0.130168238457985
EE	0.15	0.126	0.172	0.2	0.156	0.121	0.141	0.194	0.157095082730056	0.00407327356430474	0.246581195290753
varDE	0.532	0.275	0.649	0.393	0.524	0.293	0.629	0.407	0.654671928340144	0.441356163508931	0.529273345873667
EE	0.699	0.691	0.828	0.757	0.7	0.674	0.803	0.785	0.477835986080567	0.0035618397732875	0.670762144409329
EE	0.188	0.106	0.264	0.167	0.187	0.118	0.304	0.169	0.305813353324903	0.0609273590537394	0.348862275858399
EE	0.133	0.07	0.097	0.029	0.157	0.092	0.124	0.045	0.0267320260449228	2.54946863344965e-20	0.0220977470931949
EE	0.279	0.192	0.243	0.148	0.275	0.223	0.25	0.128	0.0718976305387486	6.72512876804336e-06	0.0220638647438156
EE	0.805	0.773	0.874	0.19	0.803	0.782	0.865	0.204	0.757583530416707	0.594000761557053	0.387479498318447
EE	0.184	0.126	0.172	0.151	0.155	0.12	0.171	0.146	0.163188174092737	1.73014050979903e-12	0.0907552923407574
varDE	0.617	0.552	0.673	0.64	0.599	0.534	0.688	0.583	0.772556088544506	1.38527105338781e-06	0.0205826497538802
meanDE	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	2.64308296370092e-05	2.80283828534501e-33	1.52113498526596e-05
EE	0.743	0.349	0.613	0.79	0.749	0.38	0.566	0.776	0.732306547153571	0.463175428946733	0.61157417333517
EE	0.087	0.068	0.076	0.038	0.074	0.061	0.086	0.033	0.526942626862614	0.533635093531891	0.566615510184984
EE	0.128	0.056	0.073	0.609	0.131	0.054	0.078	0.644	0.349289355882985	0.173303899047775	0.980535524298104
EE	0.887	0.834	0.324	0.404	0.881	0.803	0.295	0.413	0.515338273745473	0.25369064686395	0.602031269729397
EE	0.539	0.532	0.533	0.79	0.539	0.557	0.525	0.779	0.905156317701032	0.866192227930828	0.99194026805434
EE	0.209	0.176	0.126	0.247	0.186	0.193	0.109	0.272	0.252897639257456	0.000564395067264058	0.133355935756775
EE	0.738	0.588	0.964	0.744	0.73	0.563	0.952	0.768	0.814821525654343	0.778273692982308	0.814610111987664
meanDE	0.826	0.985	0.607	0.712	0.797	0.982	0.594	0.679	0.337552638271663	0.0254700928466393	0.663319485810546
EE	0.849	0.56	0.958	0.772	0.816	0.565	0.949	0.7	0.789141741737142	0.520523493564945	0.618970326802439
EE	0.123	0.201	0.101	0.138	0.117	0.183	0.108	0.129	0.0129600327903854	1.0948145618788e-18	0.0417273814322856
EE	0.953	0.721	0.648	0.441	0.941	0.7	0.645	0.472	0.560351808276226	0.780364237768506	0.810990883628274
EE	0.331	0.585	0.454	0.721	0.362	0.588	0.464	0.694	0.397808544810317	0.00168430545335901	0.642184010527657
EE	0.292	0.187	0.27	0.109	0.287	0.181	0.286	0.131	0.724899291133009	0.659895243512995	0.930306840583981
EE	0.812	0.647	0.74	0.644	0.82	0.662	0.735	0.664	0.781894305130038	0.000222555428451012	0.840538969487072
EE	0.494	0.536	0.783	0.889	0.459	0.523	0.77	0.88	0.585992588082588	0.556391056070938	0.658659197020826
EE	0.038	0.153	0.07	0.659	0.049	0.157	0.063	0.411	0.333043909428502	0.265154547802795	0.581601295845949
EE	0.798	0.765	0.61	0.482	0.797	0.776	0.615	0.48	0.320392607051511	0.0155908883763212	0.505866164180089
EE	0.183	0.17	0.143	0.12	0.155	0.15	0.126	0.114	0.0299441179754601	2.59528132681693e-11	0.0136624338149489
EE	0.636	0.711	0.828	0.897	0.645	0.69	0.815	0.911	0.530257914715191	0.232466317377107	0.332508598319965
EE	0.032	0.03	0.011	0.01	0.042	0.042	0.017	0.014	0.151336338445839	0.0226467633481665	0.142221342062855
EE	0.329	0.228	0.18	0.148	0.293	0.22	0.145	0.126	0.560542262021897	0.00283907702160019	0.592237090770018
varDE	0.14	0.012	0.194	0.753	0.154	0.011	0.185	0.764	0.954205755819692	2.06392168809509e-05	0.00047389409949461
EE	0.994	0.89	0.311	0.542	0.994	0.893	0.297	0.48	0.505658863050717	0.375048455095768	0.439778588733835
EE	0.985	0.934	0.85	0.607	0.98	0.881	0.827	0.542	0.510122940680908	0.349143256123867	0.840991227735695
EE	0.126	0.125	0.113	0.105	0.148	0.147	0.122	0.111	0.387889031821626	0.408239072281087	0.680974068897138
EE	0.839	0.619	0.984	0.771	0.804	0.629	0.977	0.639	0.983309138343069	0.689041005155217	0.765724593237013
EE	0.309	0.174	0.368	0.185	0.221	0.137	0.322	0.155	0.094505807699311	1.80570545625148e-11	0.0831445863610461
meanDE	0.171	0.062	0.147	0.214	0.097	0.043	0.082	0.19	0.0836342660038287	1.00429517599501e-06	1
EE	0.012	0.008	0.011	0.005	0.009	0.004	0.008	0.008	0.0700943625719787	0.0054716125630193	0.0135907099454116
varDE	0.111	0.204	0.199	0.242	0.108	0.205	0.179	0.251	0.229451247217955	1.6980364911976e-07	0.000587085719510929
EE	0.786	0.886	0.993	0.932	0.809	0.889	0.989	0.909	0.955556322266008	0.971568881271478	0.987906856956887
EE	0.689	0.893	0.99	0.524	0.688	0.867	0.991	0.526	0.886888302842249	0.639735896989302	0.824670241560691
EE	0.958	0.768	0.729	0.262	0.954	0.807	0.703	0.256	0.770762401597998	0.971041134806661	0.934756670129238
varDE	0.334	0.303	0.523	0.289	0.337	0.3	0.521	0.281	0.472442134252943	0.000266734854824705	0.406036215240598
EE	0.803	0.811	0.943	0.821	0.813	0.783	0.944	0.825	0.708271446194928	0.377735079801766	0.883577929102331
varDE	0.18	0.269	0.117	0.793	0.187	0.302	0.135	0.775	0.263859392127743	1.00911804291257e-07	0.0331915587972939
EE	0.153	0.1	0.089	0.323	0.137	0.078	0.076	0.295	0.00521821632053012	1.02598596267378e-33	0.0109288945657628
EE	0.923	0.901	0.776	0.909	0.89	0.908	0.808	0.917	0.658698066779292	0.310563406080767	0.476214792850516
EE	0.869	0.641	0.966	0.824	0.875	0.628	0.966	0.779	0.885143657888736	0.200221055059309	0.469245245707594
EE	0.956	0.953	0.822	0.839	0.939	0.955	0.793	0.825	0.668465211799191	0.150195569066812	0.647459810926285
EE	0.022	0.016	0.035	0.083	0.019	0.014	0.039	0.084	0.0794403513251217	0.002502509725992	0.0697438907185551
EE	0.098	0.112	0.056	0.194	0.114	0.124	0.076	0.201	0.148445861521356	0.0771885054011533	0.106919566606209
meanDE	0.286	0.393	0.451	0.29	0.296	0.398	0.465	0.254	0.217042173521991	0.09700518301807	0.228430776602586
EE	0.191	0.187	0.309	0.19	0.144	0.14	0.273	0.204	0.506030510710687	0.179788514191641	0.228908135959479
varDE	0.028	0.001	0.062	0.65	0.022	0.001	0.058	0.637	0.134833260971389	1.54616599549088e-09	0.000213795460913055
varDE	0.208	0.139	0.436	0.184	0.227	0.159	0.43	0.204	0.39006362983081	3.40294161455464e-09	0.00220546224631245
meanDE	0.527	0.455	0.775	0.857	0.536	0.433	0.776	0.843	0.735289950083392	0.218563304318142	0.446131274732366
EE	0.74	0.754	0.521	0.402	0.724	0.772	0.509	0.435	0.368496668753938	0.00894617009247192	0.635398418736051
varDE	0.571	0.273	0.191	0.259	0.542	0.243	0.202	0.261	0.600619045458143	8.37331821052515e-09	0.833898526813356
EE	0.737	0.669	0.911	0.631	0.703	0.675	0.884	0.673	0.948866610979897	0.838427451831818	0.890656774092735
varDE	0.012	0.003	0.015	0.303	0.016	0.005	0.02	0.307	0.346009336031063	4.26512508551261e-10	3.42514790174828e-05
EE	0.194	0.21	0.192	0.54	0.167	0.192	0.165	0.559	0.021664651270976	4.56165369671438e-16	0.0306798085526996
varDE	0.322	0.126	0.275	0.991	0.339	0.13	0.282	0.988	0.453470075836967	0.000136241037833838	0.000655428404973337
varDE	0.214	0.144	0.527	0.095	0.227	0.139	0.56	0.086	0.380311920678781	0.000231638172505794	0.00814389560606412
EE	0.503	0.428	0.442	0.776	0.48	0.404	0.438	0.778	0.555793554355238	0.0119129885021927	0.0442631272469316
varDE	0.24	0.073	0.389	0.07	0.247	0.073	0.413	0.078	0.465999116623051	1.2854079247345e-08	0.00536641035067047
EE	0.567	0.716	0.645	0.091	0.56	0.714	0.627	0.048	0.865586355867883	0.19035662607833	0.131096076157804
EE	0.543	0.303	0.608	0.254	0.5	0.291	0.54	0.237	0.442592106368853	0.338947262569545	0.837013763882508
EE	0.619	0.835	0.734	0.32	0.589	0.838	0.727	0.322	0.553017299090108	0.211171811059851	0.825388722251874
EE	0.08	0.058	0.033	0.03	0.049	0.036	0.023	0.032	0.0494332984232687	3.55889908178524e-16	0.0233478749763686
EE	0.549	0.824	0.731	0.834	0.547	0.832	0.745	0.815	0.650944529295685	0.433139798524084	0.466203979527206
EE	0.107	0.065	0.202	0.473	0.058	0.05	0.163	0.434	0.169160084063604	0.0445676558536861	0.244529630943567
EE	0.33	0.213	0.473	0.426	0.261	0.169	0.435	0.37	0.679295415733287	0.47207059683881	0.425429534320645
EE	0.027	0.034	0.186	0.408	0.015	0.03	0.164	0.372	0.175409674891019	0.0496093913693716	0.0849931358765978
EE	0.193	0.391	0.345	0.769	0.218	0.425	0.35	0.777	0.151130006088795	0.131563726440972	0.531162461140628
EE	0.523	0.348	0.613	0.852	0.516	0.347	0.637	0.862	0.535424558319592	0.543815031363557	0.679214095792886
meanDE	0.296	0.53	0.23	0.523	0.284	0.548	0.245	0.522	0.0497821557390626	4.95118853814944e-12	0.00898664494772387
meanDE	0.957	0.948	0.851	0.839	0.957	0.937	0.824	0.831	0.276819222485742	0.00408116715089488	0.149422893372607
varDE	0.019	0.003	0.037	0.006	0.019	0.001	0.025	0.008	0.370558663670142	2.28094087861444e-09	2.09662869420065e-05
meanDE	0.078	0.102	0.138	0.489	0.07	0.103	0.134	0.41	0.150855344482817	0.0715622981935222	0.318672366395642
EE	0.118	0.171	0.223	0.424	0.086	0.147	0.193	0.287	0.971445091700657	0.882549088345246	0.764405582730671
EE	0.771	0.653	0.78	0.119	0.765	0.656	0.748	0.118	0.848204600632073	0.856573479448781	0.977460668469875
EE	0.401	0.411	0.215	0.647	0.402	0.415	0.24	0.639	0.58649365807679	0.168130590957478	0.878057629990028
EE	0.31	0.144	0.576	0.572	0.296	0.171	0.566	0.568	0.739864917201661	0.562339640925102	0.849875074018143
EE	0.164	0.122	0.269	0.377	0.174	0.136	0.294	0.405	0.409421057861915	0.610051845195738	0.660105906895746
varDE	0.303	0.19	0.133	0.057	0.304	0.212	0.144	0.042	0.490002730858307	2.79224174196443e-06	0.0340120640763083
meanDE	0.724	0.847	0.078	0.154	0.731	0.858	0.087	0.163	0.219710177271493	0.158505947052209	0.331010855037543
varDE	0.452	0.213	0.364	0.74	0.398	0.176	0.343	0.712	0.932195451066642	7.72470060442585e-07	0.000376753043563229
varDE	0.321	0.062	0.075	0.039	0.329	0.074	0.067	0.026	0.691442478618479	1.11020958842603e-06	0.000160809230872203
EE	0.066	0.075	0.065	0.186	0.09	0.071	0.073	0.2	0.4176490839656	0.190118764851672	0.724511353848788
meanDE	0.119	0.051	0.226	0.959	0.081	0.049	0.25	0.965	0.125290548099745	0.0314137177888615	0.621739922473813
EE	0.93	0.929	0.722	0.75	0.935	0.94	0.719	0.748	0.916341854543021	0.000172657340137036	0.756342210510957
varDE	0.164	0.291	0.174	0.299	0.182	0.29	0.186	0.266	0.485398007441244	1.55022086225276e-07	0.000756892942340752
EE	0.173	0.107	0.298	0.728	0.149	0.107	0.365	0.768	0.226729627162463	0.239091108771139	0.410066684303216
meanDE	0.282	0.194	0.149	0.061	0.295	0.18	0.149	0.075	0.0475939192071962	0.0035866279328096	0.161695621051367
EE	0.068	0.11	0.115	0.066	0.079	0.121	0.125	0.076	0.0307834305512781	2.9866199653254e-14	0.0334860800287562
EE	0.041	0.023	0.077	0.053	0.043	0.048	0.072	0.056	0.00709195151366803	1.51671622607743e-26	0.00653985820715932
EE	0.984	0.872	0.488	0.347	0.974	0.874	0.524	0.357	0.364748184973364	0.127338209757555	0.308491854683459
EE	0.042	0.038	0.051	0.05	0.043	0.045	0.045	0.051	0.0431373822799786	2.92566771083759e-46	0.131897317236977
EE	0.523	0.337	0.753	0.255	0.527	0.366	0.749	0.263	0.51257452648585	0.756102285775922	0.914994381108558
EE	0.79	0.832	0.962	0.928	0.823	0.837	0.967	0.922	0.830748515893402	0.778136209877491	0.877021050109714
EE	0.099	0.126	0.061	0.063	0.113	0.15	0.09	0.08	0.347997636422737	0.0189260371336857	0.515509581813734
EE	0.07	0.031	0.064	0.028	0.067	0.05	0.079	0.04	0.502209178596223	0.220143212011807	0.0963926701118164
EE	0.161	0.191	0.051	0.893	0.173	0.196	0.06	0.881	0.0402985401850909	0.000195705934097573	0.0412041622774288
EE	0.232	0.123	0.206	0.102	0.217	0.121	0.198	0.119	0.128847541892374	2.22725330691802e-08	0.0706601538729207
EE	0.565	0.38	0.513	0.312	0.576	0.368	0.49	0.326	0.31843708670389	0.0426480861865523	0.622084826503454
EE	0.597	0.642	0.54	0.496	0.617	0.619	0.542	0.508	0.353461785389326	0.0026100324909784	0.034212148522219
varDE	0.214	0.009	0.213	0.796	0.252	0.008	0.237	0.832	0.652156545544133	0.000581460790577349	0.00448628167266994
EE	0.212	0.123	0.042	0.095	0.222	0.14	0.067	0.119	0.491471377491943	0.0245519859168549	0.992258871186606
EE	0.054	0.1	0.046	0.048	0.055	0.085	0.052	0.047	0.116902879003125	0.0250173070843804	0.121860032357078
meanDE	0.904	0.765	0.869	0.394	0.899	0.725	0.827	0.373	0.423403783012827	0.0971452328192633	0.399703485536897
EE	0.998	0.951	0.495	0.396	0.999	0.968	0.481	0.408	0.524495022548553	0.183685328822254	0.61447211549282
EE	0.9	0.917	0.904	0.813	0.92	0.913	0.88	0.807	0.54575312054153	0.739944625713944	0.810846639868487
EE	0.127	0.118	0.096	0.036	0.044	0.046	0.032	0.013	0.00143215059905195	6.94364507946818e-17	0.0032491471033304
varDE	0.034	0.015	0.01	0.039	0.026	0.018	0.008	0.053	0.195688236773064	1.36487770157971e-09	0.000145723013847473
EE	0.171	0.213	0.089	0.074	0.172	0.221	0.114	0.085	0.0236606370771116	3.15672972568648e-07	0.0246896805367625
EE	0.446	0.303	0.346	0.082	0.453	0.297	0.364	0.117	0.756490187437229	0.123316127063995	0.207688189797162
EE	0.943	0.898	0.856	0.552	0.938	0.893	0.875	0.515	0.940428989754135	0.215445285733908	0.628515592405597
EE	0.257	0.253	0.38	0.498	0.24	0.249	0.387	0.545	0.451570718266513	0.527040829853707	0.621858838450518
EE	0.86	0.874	0.968	0.961	0.854	0.89	0.965	0.963	0.977307219012911	0.62287023527291	0.396756214010038
varDE	0.631	0.595	0.79	0.799	0.653	0.615	0.817	0.782	0.510537507110076	0.0022045668119405	0.0515685962636322
EE	0.66	0.838	0.509	0.615	0.567	0.782	0.46	0.599	0.735212383567061	0.595711231146773	0.717675477594674
EE	0.616	0.614	0.882	0.168	0.64	0.614	0.881	0.19	0.869203495648105	0.738842719972271	0.936553834980587
EE	0.411	0.459	0.132	0.415	0.42	0.455	0.166	0.414	0.241045030323886	0.0368995310208141	0.864138551167485
EE	0.572	0.918	0.766	0.321	0.502	0.917	0.784	0.321	0.867269968242917	0.0717318368212307	0.158659947656691
varDE	0.389	0.331	0.395	0.187	0.4	0.344	0.404	0.192	0.101803114964187	4.72227886405509e-07	0.000104612113335619
EE	0.282	0.396	0.315	0.749	0.253	0.398	0.303	0.754	0.661981976504018	0.20734775767489	0.964847285725487
EE	0.717	0.657	0.919	0.944	0.706	0.664	0.913	0.947	0.70374391574087	0.320407189033517	0.460434534565648
EE	0.329	0.499	0.733	0.263	0.334	0.496	0.754	0.308	0.614051581822512	0.62984103618124	0.810463105561897
EE	0.359	0.25	0.374	0.261	0.348	0.261	0.381	0.271	0.307409393702184	0.000135806027071529	0.485731016123758
EE	0.191	0.325	0.273	0.32	0.201	0.33	0.279	0.315	0.21586313347988	0.0116273904280439	0.34652951455273
EE	0.091	0.053	0.163	0.835	0.12	0.071	0.178	0.817	0.314070637641914	0.00422266924541392	0.429813053533412
meanDE	0.836	0.73	0.78	0.248	0.858	0.745	0.787	0.254	0.922148298506032	0.523576401864375	0.43911688007482
EE	0.617	0.64	0.912	0.765	0.611	0.684	0.887	0.774	0.834415275797766	0.36169247804402	0.688552810662168
EE	0.501	0.383	0.638	0.901	0.551	0.385	0.622	0.855	0.667272129372803	0.448812829279613	0.609998859007105
EE	0.54	0.389	0.27	0.717	0.529	0.387	0.279	0.699	0.29863676641764	0.104514394517983	0.170379668192724
EE	0.399	0.225	0.301	0.192	0.412	0.236	0.296	0.194	0.331747126802506	0.00543224108021143	0.0614026929619979
EE	0.279	0.203	0.313	0.15	0.216	0.149	0.229	0.085	0.045102418650564	4.85273502945248e-16	0.0532687991318023
EE	0.44	0.497	0.412	0.256	0.492	0.514	0.401	0.259	0.752453218096185	0.0263421966583793	0.802048799365752
EE	0.181	0.187	0.416	0.806	0.196	0.215	0.436	0.835	0.59353054303176	0.0804134193630689	0.362979322671032
EE	0.76	0.913	0.626	0.886	0.789	0.918	0.619	0.902	0.382137756426672	0.140869626748232	0.498352669932549
EE	0.613	0.403	0.404	0.144	0.576	0.419	0.377	0.143	0.372060890723681	0.000749461026453575	0.272795971423413
EE	0.995	0.789	0.952	0.411	0.994	0.775	0.953	0.387	0.695504365119028	0.723336188938655	0.691534133404269
EE	0.921	0.962	0.292	0.194	0.88	0.958	0.303	0.209	0.30464339522699	0.254772434621825	0.588339106584755
EE	0.256	0.359	0.339	0.587	0.279	0.346	0.344	0.54	0.212719757359701	0.0864499568288122	0.940038147665647
EE	0.141	0.5	0.232	0.446	0.097	0.46	0.205	0.425	0.152863492617001	0.01098278538047	0.310909338319614
EE	0.934	0.886	0.261	0.317	0.921	0.865	0.259	0.298	0.693294181562057	0.319689392873679	0.533072102254542
EE	0.85	0.559	0.707	0.851	0.789	0.5	0.687	0.852	0.742643050329871	0.792977297803926	0.967091978561515
EE	0.67	0.563	0.628	0.477	0.685	0.592	0.663	0.497	0.416287365034665	5.42300602329631e-05	0.617785534662733
EE	0.24	0.158	0.168	0.268	0.265	0.205	0.202	0.292	0.172442895444803	9.25891195204767e-05	0.156645800133549
EE	0.19	0.135	0.259	0.288	0.144	0.099	0.214	0.287	0.20537146117168	2.65320599838818e-05	0.23861123167825
EE	0.211	0.186	0.185	0.756	0.201	0.191	0.18	0.735	0.800829530793829	0.691024511386683	0.675697550880576
varDE	0.506	0.464	0.524	0.639	0.509	0.5	0.525	0.657	0.923639915506568	3.97060864462707e-08	0.0027500055667124
EE	0.948	0.922	0.926	0.938	0.932	0.902	0.914	0.929	0.724302223547876	0.505066231643883	0.752419151538
EE	0.794	0.858	0.64	0.866	0.777	0.85	0.609	0.841	0.701829651709375	0.0326131617623001	0.773626420194781
EE	0.003	0.006	0.001	0.005	0.003	0.001	0.002	0.004	7.82962782551702e-05	1.65627926808622e-13	4.91315611616109e-05
EE	0.092	0.051	0.054	0.098	0.089	0.043	0.064	0.122	0.320392295014967	0.0336752322858016	0.331982701054099
EE	0.718	0.995	0.517	0.772	0.712	0.993	0.502	0.788	0.407769773183203	0.0933722824697125	0.529069169439278
EE	0.318	0.444	0.324	0.506	0.31	0.432	0.335	0.541	0.25992600218132	0.0892148333228944	0.360487156343934
varDE	0.173	0.027	0.067	0.095	0.206	0.033	0.074	0.101	0.324456461838016	5.57311904836904e-31	0.00560554848846959
EE	0.386	0.264	0.233	0.226	0.342	0.219	0.204	0.182	0.257646448211435	0.00496470996894837	0.353960629679149
EE	0.08	0.113	0.109	0.434	0.068	0.096	0.095	0.416	0.119251261222393	0.000827973115897654	0.269268912262128
EE	0.386	0.479	0.468	0.093	0.384	0.492	0.446	0.118	0.538263686583602	0.32827150825526	0.31933796703209
EE	0.487	0.318	0.322	0.327	0.476	0.301	0.3	0.322	0.64705782485247	0.0452099675296314	0.328166907382416
EE	0.037	0.042	0.065	0.54	0.03	0.033	0.066	0.537	0.176216139217458	0.00596221691599769	0.164651649268313
EE	0.136	0.119	0.229	0.092	0.111	0.09	0.205	0.1	0.681458579353403	0.628168926457701	0.519643171189594
EE	0.76	0.648	0.86	0.263	0.798	0.662	0.863	0.208	0.670985200792315	0.757830466932034	0.908429644920546
EE	0.681	0.763	0.862	0.473	0.655	0.735	0.872	0.503	0.932477007744865	0.756130213738543	0.768232679268276
EE	0.78	0.747	0.769	0.715	0.784	0.762	0.763	0.68	0.830627643816086	0.335961593024816	0.410631785373649
EE	0.209	0.223	0.536	0.362	0.207	0.221	0.536	0.329	0.605878745108545	0.565050502823022	0.704676198437111
EE	0.936	0.84	0.922	0.646	0.919	0.824	0.92	0.629	0.792075931404121	0.603079249419676	0.699327923133837
varDE	0.001	0.001	0.001	0.006	0.001	0.001	0.001	0.008	0.0174825929561713	1.03039658600656e-12	0.000816150433948465
EE	0.191	0.031	0.047	0.068	0.175	0.043	0.058	0.103	0.00333322096249282	4.30260304245654e-34	0.00215819992955959
EE	0.776	0.916	0.703	0.189	0.799	0.922	0.708	0.185	0.585583959464296	0.0720441292628646	0.483980095649451
EE	0.702	0.484	0.569	0.688	0.713	0.495	0.57	0.677	0.201603421336232	0.0265270604906067	0.18959713145121
EE	0.723	0.441	0.597	0.471	0.751	0.432	0.6	0.487	0.713480133133038	0.494698594219809	0.858676486194273
EE	0.836	0.828	0.954	0.639	0.837	0.839	0.945	0.644	0.973161282846369	0.735691806823479	0.431332319631286
meanDE	0.12	0.145	0.174	0.454	0.138	0.164	0.17	0.471	0.102069086493666	0.000777904576608802	0.178217838723644
EE	0.599	0.469	0.192	0.416	0.556	0.449	0.163	0.369	0.157524887267482	0.0448694811323613	0.899566005663526
EE	0.944	0.541	0.918	0.649	0.943	0.509	0.912	0.613	0.819782868426972	0.911071322450007	0.933533542901101
EE	0.54	0.294	0.936	0.694	0.549	0.276	0.948	0.703	0.597000808164744	0.413488665346744	0.672276725402885
EE	0.431	0.332	0.335	0.311	0.438	0.352	0.359	0.356	0.410854269120638	0.00260743242105934	0.502544788705615
EE	0.875	0.729	0.845	0.144	0.877	0.737	0.856	0.157	0.754087630638365	0.878892207469746	0.934905468839937
EE	0.421	0.398	0.325	0.218	0.445	0.392	0.335	0.212	0.272746545223093	0.0101681279341369	0.332883749718006
EE	0.933	0.901	0.993	0.999	0.931	0.902	0.994	0.998	0.89919188044722	0.957554915963029	0.964910478050233
EE	0.962	0.779	0.22	0.079	0.946	0.773	0.17	0.077	0.169394674159309	0.273686249199909	0.276055040567011
EE	0.057	0.201	0.502	0.795	0.052	0.217	0.514	0.809	0.142064438422382	0.0393419916407119	0.10507679428713
meanDE	0.001	0.003	0.001	0.531	0.004	0.007	0.002	0.516	0.000415653930544311	4.58537897373461e-07	0.000741515860552734
