geneType	KR_zinb_Was	KR_zinb_JSD	KR_kde_Was	KR_kde_JSD	PS_zinb_Was	PS_zinb_JSD	PS_kde_Was	PS_kde_JSD	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.719	0.729	0.783	0.782	0.721	0.84	0.689	0.765	0.630105321434502	0.18439675891556	0.231551111824994
EE	0.071	0.155	0.103	0.709	0.262	0.339	0.399	0.795	0.448159874222682	0.000621050570601613	0.123942471135317
EE	0.584	0.551	0.62	0.643	0.856	0.981	0.438	0.896	0.292812482962495	0.330466254357934	0.332016372250395
EE	0.349	0.404	0.365	0.652	0.474	0.662	0.642	0.783	0.690622441780973	0.180115765961644	0.206347043215755
EE	0.921	0.931	0.98	0.91	0.896	0.841	0.89	0.773	0.967082946864661	0.71279612446005	0.411057700909175
EE	0.464	0.783	0.465	0.782	0.668	0.841	0.546	0.703	0.345606187076505	0.12106187819402	0.331195653452969
EE	0.18	0.302	0.146	0.078	0.389	0.607	0.085	0.048	0.201777423159142	0.168401314622977	0.210639432192228
EE	0.789	0.668	0.659	0.621	0.757	0.612	0.564	0.523	0.428835423552983	9.61006937500714e-08	0.34601270563968
EE	NA	NA	0.395	0.803	NA	NA	0.618	0.88	0.53459109502326	0.0801573575672605	0.294479602111882
EE	0.397	0.419	0.249	0.344	0.438	0.519	0.338	0.288	0.121429767595428	0.0103027947611275	0.288070052022799
varDE	0.676	0.449	0.752	0.397	0.443	0.349	0.432	0.583	0.142939379574731	0.0142862268197946	0.0325109892661243
EE	0.268	0.435	0.237	0.301	0.435	0.546	0.28	0.453	0.178893731106517	0.00283333309666384	0.3668654674707
EE	0.926	0.775	0.85	0.421	0.44	0.464	0.52	0.28	0.688455178353859	0.795464896964395	0.749481455262863
EE	0.74	0.678	0.676	0.638	0.449	0.418	0.395	0.372	0.353137971486874	0.0108388978116243	0.174685094977179
EE	0.434	0.485	0.608	0.766	0.381	0.481	0.703	0.982	0.355582768597575	0.321908184958802	0.605352970385588
meanDE	0.729	0.645	0.77	0.034	0.628	0.538	0.694	0.05	0.989833110815035	0.951871982264217	0.944604405034262
varDE	0.446	0.58	0.746	0.364	0.38	0.686	0.509	0.727	0.580943720483174	0.0655391075481526	0.0644699297807803
meanDE	0.546	0.716	0.598	0.947	0.825	0.87	0.851	0.994	0.758570086003452	0.0475864301861645	0.151545221902617
EE	0.835	0.806	0.456	0.192	0.374	0.39	0.497	0.224	0.0919670978764733	0.14754768909503	0.435832382605697
EE	0.102	0.069	0.115	0.448	0.187	0.142	0.227	0.56	0.323215027492378	0.0652129812989798	0.2322504471316
EE	0.706	0.591	0.845	0.71	0.411	0.313	0.566	0.97	0.52519040897744	0.328206840592541	0.743069638174572
EE	0.391	0.322	0.467	0.383	0.207	0.179	0.269	0.199	0.366256030025401	0.0593858214259734	0.137688472150835
varDE	0.659	0.458	0.505	0.792	0.497	0.346	0.26	0.691	0.717481147711735	2.71181989301979e-05	0.041247864555273
varDE	0.535	0.385	0.832	0.596	0.736	0.641	0.922	0.946	0.864105245832067	0.193481045596032	0.391263637311869
EE	0.741	0.72	0.755	0.73	0.962	0.871	0.98	0.864	0.735377925350594	0.436977186556736	0.909252236832069
meanDE	0.777	0.788	0.745	0.778	0.763	0.66	0.693	0.757	0.926525790129265	0.299735580682604	0.705479980734062
EE	0.507	0.518	0.499	0.895	0.348	0.239	0.23	0.632	0.355748460810991	0.0880860086327802	0.307857919291878
EE	0.631	0.754	0.676	0.896	0.588	0.645	0.64	0.769	0.668133589664046	0.160756879483599	0.653037148318023
varDE	0.429	0.594	0.857	0.786	0.245	0.491	0.667	0.574	0.946232152600764	0.0110342324288911	0.211282756900199
EE	0.552	0.5	0.644	0.522	0.656	0.676	0.534	0.461	0.859276801788302	0.174985821935181	0.358386567587991
EE	0.988	0.945	0.824	0.325	0.898	0.805	0.66	0.326	0.812551229666662	0.631942157911886	0.639470910904999
varDE	0.906	0.768	0.526	0.576	0.862	0.769	0.465	0.799	0.876615592051311	0.244578909368529	0.454668255886505
EE	0.456	0.493	0.641	0.851	0.245	0.388	0.423	0.778	0.274138242176648	0.0341365662762292	0.065358999854362
varDE	0.63	0.508	0.702	0.383	0.549	0.554	0.747	0.294	0.726693448911482	0.823279097170012	0.836664448162718
EE	0.822	0.858	0.696	0.711	0.956	0.961	0.738	0.582	0.721328793465281	0.739452031436047	0.825389575587787
EE	0.692	0.533	0.869	0.877	0.548	0.45	0.691	0.829	0.595998964373466	0.011189332928413	0.033824844584553
EE	0.197	0.248	0.182	0.28	0.229	0.35	0.205	0.303	0.0944938770819361	1.04015622006588e-07	0.0358748546872502
EE	0.273	0.393	0.254	0.789	0.424	0.49	0.242	0.49	0.177508693223659	0.0602825491367241	0.373205339822486
EE	0.42	0.485	0.495	0.6	0.268	0.327	0.215	0.766	0.334846016671936	0.003939950024988	0.448122031975003
EE	0.123	0.15	0.11	0.131	0.135	0.123	0.098	0.091	0.119468123762503	0.00249888007445789	0.0560338621079275
meanDE	0.264	0.306	0.302	0.26	0.376	0.488	0.356	0.375	0.273660088177098	0.0477263989920291	0.232193366794126
EE	0.797	0.685	0.848	0.821	0.595	0.75	0.666	0.354	0.671146325021994	0.292789528805658	0.311114861162324
EE	0.799	0.711	0.615	0.236	0.721	0.582	0.581	0.208	0.314459087181387	0.000524416830841875	0.0250620297653318
EE	0.74	0.677	0.686	0.63	0.728	0.627	0.676	0.601	0.843077211048749	0.0190731568999857	0.641109909481663
EE	0.448	0.513	0.277	0.093	0.416	0.519	0.269	0.058	0.812287840675333	0.0772672709051879	0.0636942410940164
EE	0.778	0.935	0.876	0.824	0.972	0.915	0.888	0.889	0.969058523953075	0.902697726478474	0.974045544122586
varDE	0.582	0.597	0.786	0.734	0.81	0.556	0.709	0.611	0.703412408073547	0.026415603442503	0.519022969128207
EE	0.907	0.932	0.923	0.685	1	1	0.95	0.892	0.836099359955586	0.755814150634575	0.943226272101413
EE	0.778	0.677	0.587	0.514	0.991	0.939	0.783	0.688	0.429811921031868	0.0635385480677725	0.965838451832629
EE	0.478	0.507	0.357	0.455	0.458	0.506	0.283	0.397	0.143311613343293	0.000601274854330199	0.0316364983091856
varDE	0.408	0.513	0.414	0.272	0.474	0.366	0.474	0.377	0.250657329333333	0.0204332077634513	0.511754396506207
varDE	0.078	0.037	0.03	0.026	0.096	0.033	0.021	0.008	0.151128300734428	3.93992320218618e-05	0.00996819645479738
EE	0.634	0.592	0.664	0.94	0.488	0.347	0.549	0.79	0.681959220613081	0.0752160258971666	0.778484024035385
EE	0.226	0.282	0.423	0.957	0.514	0.502	0.721	0.947	0.721535663728653	0.694034849184969	0.732244519426439
EE	0.93	0.917	0.659	0.665	0.736	0.682	0.694	0.679	0.892406499075321	0.285752258874351	0.77203127572558
varDE	0.319	0.052	0.4	0.385	0.253	0.042	0.248	0.185	0.951679139452567	0.000770257569957952	0.00179228020519167
EE	0.139	0.116	0.026	0.06	0.015	0.057	0.022	0.067	0.000980157132816478	1.73958626870415e-06	0.000864667267090377
EE	0.027	0.016	0.021	0.016	0.015	0.015	0.015	0.033	0.0363008166898026	5.98102131202195e-06	0.0260729461515848
EE	0.911	0.999	0.989	0.807	0.916	0.988	1	0.893	0.976125158257996	0.632352185261451	0.944600508039844
meanDE	0.876	0.996	0.995	0.65	0.943	0.903	0.969	0.779	0.998536075749514	0.188237901492164	0.515430731347033
EE	0.693	0.722	0.593	0.862	0.878	0.948	0.642	0.921	0.731873569598991	0.31478081840618	0.313806871514859
varDE	0.404	0.274	0.622	0.252	0.302	0.394	0.443	0.557	0.555340471246778	0.00360990348591369	0.00831717984133479
EE	0.391	0.367	0.224	0.406	0.693	0.693	0.335	0.724	0.271470696880977	0.0690431311561173	0.327437230713992
EE	0.471	0.409	0.48	0.633	0.626	0.628	0.513	0.585	0.814124147785947	0.0593520963012088	0.11355243105439
EE	0.547	0.582	0.354	0.157	0.931	0.932	0.588	0.186	0.571410280014154	0.0503680999592212	0.385511204381721
EE	0.733	0.617	0.786	0.403	0.982	0.956	1	0.661	0.868411508950419	0.557019479229519	0.973022872853037
EE	0.976	0.907	0.994	0.815	0.619	0.546	0.662	0.515	0.694395852791072	0.0464096779446548	0.487497647732759
EE	0.836	0.645	0.68	0.695	0.919	0.896	0.811	0.921	0.959889301763873	0.661088576756365	0.620190998604104
meanDE	0.042	0.047	0.004	0.031	0.008	0.008	0.008	0.017	0.000747512036070459	7.08386892242834e-19	0.00102837594311308
EE	0.467	0.484	0.456	0.653	0.205	0.213	0.188	0.355	0.0987900824279721	2.48159758374263e-06	0.2207662379015
EE	0.457	0.426	0.474	0.343	0.518	0.371	0.456	0.581	0.235406718489878	2.11567704737635e-05	0.419397738338825
EE	0.581	0.525	0.667	0.579	0.413	0.468	0.374	0.488	0.903937815335446	0.55957551188011	0.643283335894673
meanDE	0.593	0.54	0.662	0.538	0.438	0.537	0.347	0.344	0.329743485033664	7.46317440434675e-06	0.0769499046436369
varDE	0.544	0.256	0.312	0.217	0.708	0.306	0.397	0.309	0.551585738121203	4.84872503441967e-12	0.327153279860182
EE	0.07	0.07	0.074	0.102	0.221	0.239	0.11	0.175	0.429464730635681	0.200962147887448	0.584247611274849
EE	0.362	0.248	0.481	0.601	0.246	0.152	0.309	0.703	0.340192494134017	0.498986576740785	0.498798840467796
EE	0.971	0.937	0.676	0.814	0.934	0.884	0.655	0.715	0.808474721541661	0.294669720370978	0.831210171361146
EE	0.45	0.573	0.586	0.723	0.257	0.39	0.322	0.617	0.244222593625164	0.057010139253928	0.164516702834731
varDE	0.664	0.31	0.749	0.343	0.581	0.169	0.654	0.923	0.927403133113052	0.0127450212194151	0.00755800750599412
varDE	0.258	0.423	0.505	0.767	0.247	0.463	0.821	0.812	0.876908460141601	0.540506234285552	0.761174286604115
EE	0.384	0.354	0.397	0.407	0.334	0.226	0.274	0.323	0.13963461508768	7.60189005131444e-07	0.401090586198416
EE	0.986	0.945	0.915	0.993	0.484	0.362	0.487	0.889	0.69652126251416	0.137586592223315	0.300754335571688
EE	0.819	0.934	0.779	0.399	0.353	0.389	0.331	0.396	0.237816307441662	0.0823902331679427	0.464899511006874
EE	0.749	0.842	0.922	0.997	0.285	0.37	0.344	0.953	0.425618965833887	0.000220715035055172	0.504881285706614
EE	0.799	0.914	0.671	0.675	0.975	0.891	0.524	0.51	0.204750907380569	0.00186604712037749	0.0601957255046348
EE	0.449	0.309	0.452	0.16	0.91	0.793	0.722	0.279	0.449777960289426	0.57796779881061	0.769072514910797
EE	0.927	0.895	0.895	0.444	0.867	0.915	0.942	0.78	0.825734345976144	0.0751612644184107	0.156196184423912
EE	0.712	0.845	0.654	0.782	0.775	0.746	0.98	0.458	0.960782281492221	0.12758196401816	0.653281366890265
EE	0.68	0.604	0.971	0.639	0.81	0.728	0.97	1	0.865202898460857	0.556261887947075	0.431450567394639
EE	0.112	0.087	0.179	0.264	0.089	0.044	0.218	0.389	0.389187792966418	0.00037562969657591	0.143388089692395
meanDE	0.753	0.847	0.895	0.941	0.907	0.946	0.968	0.953	0.964117418567508	0.928722428294131	0.961799361496172
varDE	0.655	0.599	0.737	0.357	0.747	0.681	0.865	0.493	0.434502028952876	0.32473269994906	0.661627135814634
EE	0.647	0.529	0.659	0.625	0.483	0.445	0.59	0.627	0.708252412872311	0.552377709132402	0.548086206983813
EE	0.892	0.617	0.985	0.942	0.505	0.433	0.73	0.626	0.599071673327349	0.0987526245349059	0.591112537841612
EE	0.695	0.596	0.428	0.673	0.749	0.842	0.676	0.544	0.403937505861913	0.306227128140536	0.928292614720724
varDE	0.536	0.458	0.47	0.551	0.493	0.422	0.454	0.51	0.774106526542392	0.233464431325975	0.3435237569419
EE	0.248	0.274	0.291	0.442	0.18	0.214	0.132	0.286	0.871195286080407	0.666360390134016	0.679345351535212
EE	0.513	0.665	0.405	0.545	0.437	0.763	0.53	0.78	0.653887933789474	0.00305607687596962	0.0648482027460465
meanDE	0.138	0.125	0.563	0.427	0.49	0.454	0.952	0.953	0.474158126796073	0.862552839090547	0.91583975359043
EE	0.639	0.546	0.997	0.81	0.242	0.223	0.921	0.668	0.719473873215186	0.447652066143619	0.540347854215291
EE	0.519	0.44	0.645	0.805	0.549	0.526	0.702	0.825	0.913009397308251	0.653434047286373	0.64652583746762
EE	0.238	0.238	0.297	0.426	0.325	0.415	0.357	0.35	0.54432853030876	0.0181107909518335	0.355158419731536
EE	0.571	0.751	0.754	0.056	0.832	0.781	0.839	0.028	0.945505920356438	0.102784934046712	0.860114527295786
EE	0.123	0.212	0.099	0.106	0.243	0.329	0.323	0.309	0.505425635429274	0.00644401718788115	0.0597952231481035
EE	0.787	0.634	0.954	0.971	1	0.972	0.967	0.892	0.708593893563734	0.355806568615651	0.432168741715042
EE	0.284	0.284	0.172	0.932	0.379	0.235	0.097	0.744	0.0253263210474427	4.2262998493851e-09	0.000382246332930557
varDE	0.702	0.604	0.565	0.377	0.866	0.916	0.897	0.489	0.799438999131843	0.546922024935922	0.857574175233881
meanDE	0.467	0.454	0.52	0.655	0.313	0.377	0.448	0.606	0.326292973314682	0.188318788856916	0.563258643030179
meanDE	0.768	0.822	0.447	0.243	0.62	0.59	0.365	0.102	0.367381431387405	0.0460701170676587	0.881696182389497
varDE	0.779	0.577	0.845	0.769	0.195	0.088	0.549	0.318	0.797515453648571	0.00873941784745677	0.00781327384233904
EE	0.469	0.476	0.966	0.978	0.344	0.463	0.863	0.85	0.704761450652332	0.929016584108384	0.950110608331806
varDE	0.473	0.372	0.654	0.716	0.35	0.216	0.565	0.669	0.938649347453088	0.333870432188287	0.663904387645898
EE	0.112	0.163	0.119	0.778	0.237	0.326	0.192	0.77	0.410754034358233	0.0230749920511704	0.454296532635052
varDE	0.437	0.356	0.361	0.092	0.095	0.132	0.061	0.175	0.984691815438332	0.0360555953609348	0.161022698988147
EE	0.167	0.101	0.171	0.74	0.251	0.25	0.238	0.971	0.599827290465568	0.0717874177035512	0.373706552859563
EE	0.265	0.292	0.325	0.56	0.164	0.159	0.191	0.231	0.53795179268775	0.179452629923642	0.217166696226569
EE	0.6	0.77	0.853	0.891	0.563	0.809	0.771	0.765	0.795803295620615	0.847774903162745	0.904304919291255
EE	0.066	0.025	0.046	0.015	0.096	0.047	0.066	0.032	0.100108864267022	0.0163057585085524	0.356943071963604
EE	0.095	0.188	0.111	0.201	0.11	0.249	0.177	0.209	0.212421368448132	0.00169764000047806	0.0111380299157122
varDE	0.496	0.533	0.299	0.537	0.778	0.419	0.15	0.983	0.431594312294084	0.000245304925669315	0.000788003401118227
varDE	0.873	0.741	0.833	0.623	0.488	0.395	0.635	0.331	0.505849745084467	0.000199691297572441	0.551697110927113
EE	0.796	0.821	0.782	0.899	0.808	0.939	0.778	0.941	0.507015118130288	0.00151831313835751	0.306965531227259
varDE	0.377	0.352	0.534	0.725	0.678	0.667	0.823	0.872	0.936513277316723	0.00644772897321341	0.00830710855370007
EE	0.087	0.148	0.233	0.177	0.269	0.353	0.495	0.545	0.242676546326366	4.49920022910693e-12	0.149561003609928
EE	0.258	0.222	0.62	0.329	0.156	0.089	0.247	0.116	0.214302213245219	0.012288250158375	0.184247189329846
EE	0.439	0.421	0.46	0.743	0.199	0.342	0.231	0.761	0.393583549891887	0.559656403554362	0.565068256699139
EE	0.801	0.983	0.992	0.628	0.952	0.892	0.98	0.419	0.787135253065375	0.196401311903795	0.20173746862904
EE	0.5	0.537	0.701	0.757	0.857	0.97	0.81	0.941	0.919488289250377	0.333711237750752	0.136465216892197
EE	0.882	0.849	0.887	0.752	0.765	0.916	0.719	0.986	0.974842058865253	0.0826356015156147	0.470566077143101
EE	0.835	0.874	0.905	0.826	0.98	0.964	0.941	0.802	0.386563955013583	0.140731758311539	0.706380812748159
EE	0.662	0.833	0.905	0.5	0.843	0.705	0.968	0.905	0.848754154802446	0.903901669819687	0.928540899266433
EE	0.844	0.763	0.69	0.179	0.928	0.7	0.604	0.195	0.219167592051737	0.00667319756316869	0.144455826651186
EE	0.956	0.977	0.779	0.68	0.679	0.664	0.429	0.368	0.784886738814072	0.857388639608904	0.856376437410231
EE	0.488	0.444	0.502	0.604	0.393	0.414	0.418	0.452	0.428740496316514	0.0105509601085099	0.243972991442443
varDE	0.339	0.277	0.596	0.501	0.317	0.188	0.642	0.794	0.6550042057099	0.0577330426094624	0.17223192667874
varDE	0.732	0.784	0.68	0.585	0.708	0.899	0.702	0.546	0.933544740948422	0.0370633436227883	0.203609047620902
EE	0.397	0.445	0.512	0.6	0.558	0.717	0.55	0.911	0.578290793598327	0.532893267295296	0.782373617627921
EE	0.023	0.033	0.042	0.066	0.066	0.089	0.152	0.17	0.232732145818498	3.19294527070417e-09	0.168599102385159
varDE	0.345	0.178	0.341	0.55	0.156	0.008	0.259	0.916	0.635869923244518	0.129630520089885	0.277809108247209
varDE	0.174	0.179	0.181	0.095	0.133	0.074	0.08	0.042	0.326955056495895	1.5484488815807e-06	0.00284632070620494
EE	0.042	0.058	0.05	0.122	0.028	0.038	0.061	0.04	0.0433360650377797	3.90065225254528e-07	0.000259107930888099
EE	0.673	0.621	0.868	0.824	0.439	0.354	0.469	0.572	0.319271853228074	0.0136670950393661	0.564356082517165
EE	0.478	0.329	0.698	0.812	0.22	0.135	0.239	0.49	0.199237779197062	0.0346986896708156	0.313611529625856
meanDE	0.716	0.667	0.861	0.813	0.714	0.52	0.445	0.861	0.470924743875184	0.176728734389763	0.168084901857226
EE	0.028	0.037	0.096	0.1	0.043	0.015	0.171	0.245	0.163980571060323	0.137006513380829	0.311410383912623
EE	0.846	0.829	0.946	0.536	0.828	0.921	0.878	0.521	0.877749102752896	0.502168525950535	0.323055711691814
EE	0.181	0.245	0.259	0.281	0.092	0.123	0.124	0.13	0.259314619199228	0.252939531177615	0.647390333615848
EE	0.182	0.257	0.676	0.722	0.162	0.281	0.603	0.73	0.660711281648991	0.201767204207165	0.265295399280068
EE	0.001	0.002	0.003	0.127	0.008	0.008	0.008	0.098	0.162447489554655	0.00664027075958385	0.203172551086444
EE	0.862	0.657	0.69	0.874	0.75	0.689	0.987	0.989	0.480868473364079	0.0340922717443194	0.485432931226067
EE	0.656	0.564	0.638	0.43	0.724	0.731	0.924	0.462	0.570132009851669	0.0639057711566083	0.122842634094801
meanDE	0.563	0.467	0.163	0.4	0.806	0.758	0.303	0.621	0.568501550717893	0.407209340484347	0.417029442446676
EE	0.327	0.374	0.354	0.042	0.5	0.656	0.523	0.14	0.947123421316298	0.00825683061532053	0.0203538906200199
EE	0.303	0.467	0.397	0.022	0.376	0.619	0.476	0.152	0.534800431846128	0.416668343433193	0.672241665776275
varDE	0.043	0.213	0.196	0.061	0.04	0.089	0.048	0.058	0.0122528565646226	1.13761996122081e-13	0.00127049444555678
EE	0.969	0.752	0.47	0.765	0.955	0.892	0.442	0.684	0.505528964955419	0.191899556531492	0.527688429746442
meanDE	0.794	0.764	0.69	0.511	0.748	0.889	0.706	0.575	0.557965731163806	0.256477600091058	0.300306203711671
EE	0.696	0.816	0.884	0.088	0.811	0.954	0.957	0.168	0.728022896326004	0.544457274388812	0.539084359010209
varDE	0.366	0.218	0.1	0.141	0.232	0.112	0.074	0.307	0.741786793118595	0.0230287975631305	0.0291067023783586
varDE	0.292	0.429	0.307	0.665	0.349	0.581	0.519	0.911	0.672254566795553	0.283300658228187	0.870350324269639
EE	0.387	0.307	0.324	0.334	0.135	0.209	0.094	0.208	0.603973201900805	0.619820153339472	0.646966938926012
varDE	0.79	0.952	0.457	0.461	0.612	0.896	0.518	0.766	0.827590660286154	0.182940661619363	0.362802862254329
EE	0.158	0.162	0.157	0.129	0.439	0.496	0.399	0.24	0.558900601728596	0.353048100175775	0.765014451606769
EE	0.65	0.5	0.722	0.462	0.207	0.156	0.24	0.089	0.720392398576163	0.647095750694642	0.702353065417541
EE	0.849	0.732	0.348	0.055	0.603	0.752	0.345	0.067	0.446090295357467	0.111840127630913	0.376985683423389
EE	0.402	0.47	0.296	0.113	0.564	0.67	0.172	0.027	0.812537507617738	0.161421725616995	0.497393719698846
EE	0.668	0.581	0.796	0.627	0.558	0.473	0.472	0.512	0.952272711124587	0.651543007091161	0.747634470017446
varDE	0.079	0.119	0.275	0.189	0.174	0.073	0.4	0.182	0.572883363629155	3.98253887667632e-06	0.009897914575522
EE	0.139	0.18	0.21	0.131	0.048	0.044	0.039	0.063	0.0177956823545069	0.00123978885042436	0.426525194755446
EE	0.361	0.437	0.605	0.536	0.17	0.207	0.319	0.344	0.396885413087599	0.000913177700431181	0.0718998864729893
meanDE	0.002	0.009	0.007	0.308	0.008	0.008	0.008	0.116	1.67650869641536e-05	2.20278023890697e-79	2.91678267578307e-05
EE	0.374	0.204	0.203	0.045	0.756	0.395	0.381	0.008	0.141357106385556	0.000800908837202998	0.234704228409378
EE	0.611	0.605	0.422	0.575	0.535	0.437	0.318	0.413	0.65948383338103	0.0025742636135143	0.042995372048198
EE	0.256	0.201	0.227	0.289	0.131	0.107	0.107	0.166	0.179131398533101	0.0175814287049368	0.0196838417636639
varDE	0.801	0.715	0.761	0.732	0.474	0.525	0.434	0.545	0.673566198096263	3.19294546710883e-05	0.334310412325149
EE	0.981	0.902	0.583	0.52	0.806	0.628	0.74	0.432	0.726935944120705	0.22943619554256	0.285262430588519
EE	0.638	0.73	0.579	0.871	0.857	0.974	0.78	1	0.66790588281702	0.778828340606314	0.889243888867079
EE	0.444	0.516	0.444	0.452	0.414	0.482	0.361	0.284	0.776102885641547	0.114848221767593	0.537929083012392
meanDE	0.763	0.561	0.926	0.915	0.54	0.408	0.988	0.943	0.827321109365895	0.730183099935072	0.824446881037969
EE	0.623	0.669	0.942	0.95	0.815	0.893	0.897	0.974	0.762939493327815	0.988197206594571	0.98801661561869
meanDE	0.463	0.518	0.605	0.884	0.922	0.704	0.813	0.603	0.439029130284882	0.293316815772976	0.453436961820856
EE	0.034	0.041	0.032	0.026	0.059	0.017	0.047	0.047	0.0478827920132742	6.62716598888268e-08	0.00322054044696568
varDE	0.739	0.516	0.561	0.739	0.382	0.272	0.57	0.673	0.356129130598566	0.00279102234251211	0.33134299021677
EE	0.316	0.364	0.511	0.336	0.285	0.346	0.425	0.551	0.0800567256798129	0.0104539238514884	0.110149689032957
EE	0.445	0.564	0.34	0.456	0.471	0.532	0.229	0.348	0.0728784652982398	0.0213894271280803	0.0473306387448255
EE	0.623	0.547	0.893	0.789	0.417	0.329	0.459	0.715	0.527210416659227	0.3321478032804	0.606246595436235
EE	0.636	0.674	0.879	0.562	0.876	0.947	0.969	0.921	0.980250153419025	0.659473870198944	0.508755246621022
EE	0.62	0.563	0.82	0.907	0.348	0.346	0.526	0.975	0.602561680944963	0.500876302158988	0.801920313648015
varDE	0.009	0.01	0.01	0.02	0.075	0.043	0.171	0.159	0.09737902961398	1.46224820532992e-09	0.0298407959270099
varDE	0.301	0.019	0.577	0.805	0.193	0.02	0.475	0.558	0.732161175165141	0.0327368436507274	0.0673133291154884
varDE	0.417	0.503	0.697	0.703	0.695	0.802	0.819	0.578	0.721554928200287	0.156929393109439	0.424566473967893
EE	0.939	0.798	0.786	0.514	0.798	0.698	0.98	0.693	0.90846467207926	0.133346613504641	0.135705170756492
EE	0.077	0.092	0.3	0.522	0.039	0.029	0.14	0.181	0.445506344449228	0.153809935393685	0.19959813707665
meanDE	0.534	0.495	0.4	0.519	0.937	0.949	0.966	0.898	0.962155750421113	0.0679993008233949	0.636711219495876
EE	0.591	0.598	0.592	0.685	0.745	0.778	0.732	0.609	0.342640730818407	0.00232005176389401	0.233655948536444
meanDE	0.102	0.098	0.119	0.14	0.097	0.104	0.099	0.099	0.0840635960969523	1.12981258915226e-12	0.00564022701312081
EE	0.831	0.758	0.849	0.661	0.621	0.569	0.745	0.771	0.543602855113491	0.358445179719103	0.543109232712722
EE	0.355	0.343	0.578	0.713	0.584	0.579	0.799	0.382	0.388446927822247	0.662867392424484	0.698890963011317
meanDE	0.467	0.446	0.392	0.853	0.783	0.855	0.739	0.631	0.334112365683847	0.156992228626892	0.805191331069136
meanDE	0.64	0.673	0.922	0.981	0.751	0.8	0.973	0.473	0.903428353710606	0.225183600936858	0.455145962653745
meanDE	0.173	0.06	0.094	0.038	0.387	0.236	0.268	0.122	0.0944712862658968	3.59149757064168e-09	0.168967955235344
EE	0.023	0.076	0.065	0.227	0.083	0.104	0.109	0.207	0.109965919116639	0.0161800952040609	0.108850591082808
EE	0.766	0.567	0.872	0.579	0.719	0.592	0.743	0.634	0.860121294594155	0.359229682207185	0.617795702853545
EE	0.302	0.453	0.35	0.42	0.316	0.544	0.314	0.466	0.856883174517006	0.164832765169903	0.103789511053617
meanDE	0.71	0.923	0.606	0.425	0.957	0.982	0.925	0.382	0.288507166334661	0.228975677710015	0.428902907791506
EE	0.807	0.728	0.83	0.684	0.856	0.764	0.862	0.704	0.694486751537801	0.121818366280911	0.456241942189622
EE	0.616	0.75	0.575	0.646	0.595	0.835	0.697	0.843	0.410894509756881	0.00235448370584157	0.129278616271092
EE	0.97	0.959	0.982	0.865	0.526	0.416	0.902	0.569	0.761553156774043	0.250609121203929	0.406454805057271
meanDE	0.875	0.669	0.836	0.555	0.98	0.823	0.759	0.58	0.300348125994477	0.128215673735437	0.515599963226724
EE	0.99	0.934	0.971	0.915	0.835	0.689	0.775	1	0.861128111937224	0.452519613513147	0.566862417417643
EE	0.266	0.325	0.253	0.279	0.376	0.5	0.38	0.444	0.350366323599795	0.00111816766200876	0.0518106240534893
EE	0.7	0.475	0.76	0.295	0.501	0.405	0.773	0.692	0.537298187584334	0.620117468110471	0.613168707221251
EE	0.98	0.913	0.872	0.734	0.674	0.713	0.94	0.986	0.675298553603925	0.442680687412844	0.639035628993708
EE	0.032	0.025	0.108	0.698	0.113	0.042	0.218	0.605	0.338745470098763	0.432651169116028	0.58949020429418
EE	0.719	0.624	0.93	0.745	0.691	0.571	0.968	0.353	0.929226363065549	0.435228367355817	0.347376381693402
varDE	0.121	0.189	0.087	0.445	0.197	0.284	0.19	0.717	0.040875866711398	3.00133509299443e-08	0.0294352957877514
EE	0.741	0.722	0.962	0.682	0.818	0.809	0.915	0.216	0.999491870928395	0.451376083457744	0.780528839420639
EE	0.936	0.862	0.36	0.629	0.448	0.518	0.16	0.926	0.111458165700164	0.0908231087424506	0.592333595191383
EE	0.844	0.967	0.785	0.781	0.659	0.647	0.707	0.559	0.280252426591745	0.232807936396604	0.605683423037094
EE	0.39	0.357	0.569	0.736	0.756	0.827	0.844	0.499	0.531713202999338	0.0751031674968776	0.114435390266149
EE	0.954	0.887	0.961	0.968	0.909	0.88	0.97	0.771	0.589357022394151	0.0945054906878128	0.13754570926541
meanDE	0.663	0.72	0.783	0.476	0.992	1	0.918	0.866	0.614070178174415	0.831791868688295	0.911798395015045
EE	0.541	0.479	0.312	0.352	0.528	0.447	0.377	0.401	0.386030488142922	0.0184177179377395	0.150856878714725
meanDE	0.714	0.925	0.905	0.936	0.951	0.991	0.834	0.495	0.678257108916789	0.125843628416657	0.213031072004526
EE	0.537	0.751	0.722	0.566	0.511	0.648	0.532	0.976	0.527487467923739	0.328935338815806	0.915948244365396
EE	0.255	0.203	0.436	0.875	0.24	0.16	0.548	0.96	0.357098757978654	4.85894608018419e-05	0.00665600862790968
meanDE	0.131	0.346	0.252	0.404	0.161	0.268	0.172	0.482	0.100235824972882	0.000544366391408878	0.0110747060559884
varDE	0.28	0.2	0.525	0.52	0.221	0.14	0.485	0.942	0.517774926487739	0.028211780776594	0.242376215599278
EE	0.043	0.059	0.09	0.086	0.151	0.177	0.406	0.285	0.254356050626699	5.37965530536248e-06	0.0569471553717907
EE	0.937	0.944	0.996	0.982	0.716	0.735	0.893	0.931	0.974363933067783	0.257184168583003	0.642044393881998
