gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
ITM2C	0.011440750591991	0.1104	0.2828	0.1086	0.2094	0.127	0.0752	0.0788	0.0381
SERPINE2	0.564620419713424	0.559	0.6506	0.3368	0.4758	0.9774	0.929	0.9462	0.8828
PID1	0.37001389804984	0.8206	0.999	0.8276	1	0.0327	0.0321	0.0217	0.0202
TRIP12	0.187656613253313	0.61	0.6686	0.6132	0.6758	0.1396	0.3468	0.0953	0.2782
AGAP1	0.692668244711332	0.58	0.5678	0.5182	0.4992	0.372	0.2278	0.2162	0.1436
MFF	0.535738803686337	0.9048	0.435	0.9028	0.4644	0.5942	0.698	0.4238	0.6412
AGFG1	0.766105224558907	0.8822	0.8074	0.847	0.7484	0.55	0.837	0.4298	0.7828
PTMA	7.64976429746331e-05	0.0131	0.0118	0.02	0.0172	0.1514	0.0682	0.0609	0.0182
DNER	0.180763561236641	0.4128	0.4972	0.4172	0.5046	0.0733	0.0583	0.0419	0.0401
GIGYF2	0.214545300780693	0.9378	0.9646	0.8896	0.9404	0.2744	0.322	0.1168	0.1272
FARP2	0.13708924027419	0.4398	0.46	0.4382	0.4508	0.4472	0.3906	0.2654	0.28
KAT2B	0.0517414027902214	0.2706	0.298	0.1992	0.1966	0.1262	0.1043	0.1186	0.0942
TBC1D5	0.273974406484729	0.6034	0.6874	0.556	0.6572	0.184	0.0851	0.1108	0.0744
CHL1	0.161282690613621	0.4754	0.451	0.3788	0.3046	0.7818	0.8122	0.6686	0.7268
SUMF1	0.230226614882092	0.1506	0.1634	0.0678	0.1118	0.2604	0.5646	0.0856	0.4786
VGLL4	0.2383865377109	0.998	0.885	0.998	0.8832	0.0984	0.1744	0.0264	0.0675
CNTN4	0.91889045410085	0.413	0.4544	0.3864	0.413	0.0895	0.0819	0.0484	0.0549
RBMS3	0.312479203187757	0.8092	0.6492	0.7592	0.5538	0.0366	0.0455	0.0229	0.0356
THRB	0.249722387267532	0.5366	0.6062	0.5756	0.611	0.338	0.2706	0.2914	0.225
ZNF385D	0.204822783057154	0.7804	0.9034	0.7788	0.9204	0.0558	0.0922	0.0323	0.0609
PLCL2	0.66907387832361	0.5438	0.5282	0.529	0.4922	0.0314	0.0044	0.0038	0.0021
SLC6A1	0.0790571185024846	0.1836	0.3922	0.1438	0.3096	0.0093	0.0019	0.0144	0.0047
SYN2	0.900988286781655	0.4444	0.4916	0.4622	0.485	0.4728	0.475	0.1626	0.2004
SETD5	0.307514478009124	0.7494	0.7116	0.753	0.694	0.1706	0.147	0.1832	0.1812
SEPTIN2	0.262101402642001	0.0882	0.0905	0.0789	0.1001	0.298	0.5108	0.24	0.4512
LRRN1	0.858343060632961	0.2692	0.2782	0.1806	0.2056	0.3302	0.2218	0.1134	0.0792
UBE2E2	0.782408217924755	0.4206	0.2514	0.3962	0.2388	0.3208	0.0661	0.1984	0.0277
KCNH8	0.873475892199817	0.7978	0.7958	0.7726	0.7568	0.7368	0.5298	0.6692	0.4458
SRGAP3	0.491884716407337	0.5318	0.3878	0.4168	0.2532	0.9304	0.759	0.932	0.7376
GRM7	0.0724588859721964	0.3602	0.3876	0.2418	0.2308	0.1146	0.0861	0.0766	0.0515
ATG7	0.650841274304856	0.9918	0.6344	0.9898	0.5552	0.7266	0.212	0.494	0.0891
ANKRD28	0.767717685642711	0.2484	0.2228	0.183	0.1794	0.9778	0.9468	0.935	0.8624
LMCD1-AS1	0.937014630238797	0.5028	0.5226	0.531	0.5234	0.0548	0.0264	0.0289	0.0101
SATB1-AS1	0.133507432303086	0.1868	0.1774	0.166	0.149	0.8136	0.5746	0.785	0.4764
SLC6A1-AS1	0.288259374002602	0.1696	0.2244	0.1238	0.1736	0.7634	0.5396	0.3472	0.2332
RBM5	0.340705644366789	0.8198	0.8474	0.773	0.7912	0.6856	0.5892	0.4072	0.4146
RBM6	0.482341218043603	0.562	0.4174	0.5898	0.418	0.5748	0.37	0.4066	0.2416
MAP4	0.797521194337093	0.5412	0.6566	0.5036	0.6094	0.7236	0.926	0.4712	0.8832
LRRFIP2	0.0220286152179772	0.036	0.0484	0.0172	0.0263	0.142	0.1754	0.0445	0.12
CSPG5	0.1913195259482	0.0586	0.0412	0.0553	0.0384	0.8206	0.9948	0.7496	0.9864
NKTR	0.97334419452235	0.7876	0.7484	0.7972	0.7482	0.4352	0.5032	0.1232	0.2182
GOLGA4	0.0752395766572056	0.1144	0.0602	0.038	0.0178	0.4906	0.7546	0.1624	0.55
CLASP2	0.990314673153118	0.9762	0.809	0.9816	0.7718	0.738	0.819	0.7278	0.8216
MYRIP	0.0519537787658699	0.3824	0.5096	0.3806	0.5014	0.3736	0.1422	0.1554	0.0376
ARPP21	0.338566758284429	0.7072	0.6114	0.5782	0.5016	0.7992	0.842	0.4958	0.7056
SMARCC1	0.622416485951552	0.3532	0.3926	0.2914	0.338	0.1268	0.2106	0.0484	0.2406
SETD2	0.099064088149746	0.4184	0.4032	0.324	0.314	0.2502	0.3686	0.1984	0.279
TRAK1	0.276909372409691	0.7856	0.847	0.7432	0.8226	0.5688	0.4132	0.3522	0.2432
DOCK3	0.174366053569005	0.3324	0.4048	0.3336	0.3754	0.111	0.1154	0.0654	0.0784
CNTN3	0.0500978982128286	0.175	0.2818	0.1448	0.2354	0.6852	0.7324	0.578	0.6214
FRMD4B	0.958621828470361	0.6886	0.6228	0.6318	0.577	0.5844	0.2708	0.5396	0.2362
FOXP1	0.95742356333883	0.4072	0.3446	0.2604	0.2308	0.0268	0.0477	0.0197	0.0439
PTPRG	0.468818004379154	0.5364	0.7074	0.528	0.7054	0.1732	0.1454	0.1822	0.1494
MAGI1	0.115159317096302	0.1074	0.1298	0.1005	0.1254	0.1584	0.1864	0.0829	0.1288
CACNA1D	0.952740806840028	0.9754	0.851	0.9738	0.8448	0.1774	0.0809	0.0127	0.0125
CACNA2D3	0.207060294464035	0.3868	0.4064	0.2192	0.1934	0.0909	0.0112	0.1086	0.0123
CADPS	0.647041674485766	0.7708	0.6334	0.7482	0.5772	0.0638	0.0088	0.0747	0.0092
SLMAP	0.471210932715353	0.6592	0.6346	0.6348	0.604	0.3234	0.4082	0.3126	0.4096
PBRM1	0.721075809558171	0.7476	0.773	0.732	0.7616	0.1314	0.461	0.0886	0.463
ARHGEF3	0.36842010346162	0.4528	0.5654	0.3648	0.4894	0.1078	0.2196	0.0749	0.1734
ROBO1	0.355695029964448	0.3548	0.3548	0.268	0.2346	0.2692	0.3544	0.1786	0.2746
CADM2	0.0985631332340804	0.3298	0.4328	0.1878	0.2968	0.4606	0.6364	0.374	0.5566
TAFA1	0.132098353371114	0.3612	0.5624	0.3168	0.5256	0.3598	0.26	0.173	0.1224
ROBO2	0.158897748475422	0.8532	0.3346	0.8318	0.309	0.5274	0.442	0.398	0.3204
MITF	0.691742939540785	0.5246	0.407	0.4746	0.3164	0.2134	0.13	0.2056	0.1528
ERC2	0.28433217541665	0.8868	0.774	0.859	0.7152	0.0981	0.1104	0.0652	0.1035
FHIT	0.170449676955195	0.196	0.1658	0.1598	0.1066	0.2962	0.2938	0.3028	0.3268
ARHGAP31	0.00674055334015172	0.017	0.0241	0.0163	0.0221	0.0429	0.0541	0.0075	0.0161
ST3GAL6	0.173629815489348	0.014	0.0141	0.0146	0.0149	0.6086	0.4482	0.5578	0.3534
GSK3B	0.991813924841316	0.4154	0.5076	0.2682	0.3852	0.3766	0.3762	0.1558	0.173
BBX	0.137488706523887	0.2738	0.2444	0.269	0.2186	0.2658	0.3678	0.1668	0.2652
SENP7	0.532586730833497	0.3928	0.498	0.336	0.4526	0.145	0.1568	0.0734	0.0954
STXBP5L	0.377978576266476	0.8346	0.7502	0.8384	0.7712	0.9786	0.9332	0.9664	0.897
KALRN	0.609245948169692	0.1718	0.1508	0.175	0.1548	0.7528	0.3562	0.7544	0.3578
ZNF148	0.817827766608421	0.9474	0.8706	0.9382	0.8598	0.4874	0.4122	0.247	0.265
ALCAM	0.293496754987605	0.8334	0.801	0.8268	0.7844	0.3488	0.272	0.0816	0.0606
NECTIN3	0.208994520076847	0.6246	0.5312	0.5052	0.453	0.9566	0.762	0.8792	0.6276
ZBTB20	0.132806018799174	0.1858	0.3462	0.1958	0.3136	0.0801	0.1254	0.0737	0.12
CMSS1	0.541332730146963	0.534	0.4014	0.4806	0.3718	0.1212	0.4234	0.1276	0.3298
LSAMP	0.410458451779841	0.8276	0.995	0.743	0.9922	0.4538	0.5976	0.3938	0.562
_ENSG00000239268	0.410197853933412	0.762	0.8066	0.7072	0.7776	0.4054	0.5728	0.3814	0.5608
LSAMP-AS1	0.169620962533361	0.4366	0.5188	0.3528	0.4298	0.2494	0.3658	0.0532	0.1224
ATP2C1	0.630745222118253	0.8426	0.9468	0.819	0.9448	0.4572	0.3152	0.2046	0.1496
RAB7A	0.298370359209425	0.6918	0.9888	0.648	0.9806	0.1856	0.9514	0.162	0.8738
RNF13	0.712089754901578	0.8138	0.739	0.7696	0.7542	0.7406	0.4974	0.6088	0.3716
ARMC8	0.227029310980909	0.3118	0.379	0.164	0.2086	0.3468	0.1936	0.0562	0.0296
XRN1	0.504502076491852	0.2848	0.3536	0.2474	0.2674	0.2946	0.809	0.1774	0.672
STAG1	0.435064277476609	0.3646	0.5492	0.3402	0.54	0.0025	5e-04	4e-04	5e-04
TMEM108	0.823552426665774	0.6994	0.4988	0.6264	0.381	0.2152	0.1308	0.113	0.0615
MED12L	0.871809890620578	0.7614	0.7164	0.642	0.5976	0.2794	0.321	0.1794	0.2476
TRPC1	0.253551777206326	0.5412	0.3356	0.5146	0.3266	0.5606	0.9228	0.485	0.8078
MBNL1	0.272812501906407	0.3556	0.4754	0.3022	0.4256	0.3396	0.3988	0.2248	0.2756
EPHB1	0.360714304204629	0.0453	0.0346	0.0194	0.0172	0.2802	0.1406	0.0972	0.033
CLSTN2	0.0418871037376607	0.0082	0.0152	0.0146	0.0285	0.0073	0.0753	0.0025	0.0036
U2SURP	0.838790104248251	0.3992	0.3838	0.387	0.3206	0.9046	0.5748	0.903	0.5692
TMCC1	0.267416095166159	0.8954	0.62	0.9016	0.644	0.0736	0.0793	0.0462	0.0518
SLC9A9	0.536961417773712	0.3144	0.4888	0.1194	0.2824	0.0598	0.0214	4e-04	0.0017
SEC62	0.327788865326298	0.7118	0.8072	0.6684	0.753	0.2332	0.2464	0.2138	0.2322
MCF2L2	0.631680851784515	0.6918	0.5022	0.5818	0.439	0.3598	0.2208	0.0557	0.0524
DGKG	0.213677691638701	0.6556	0.751	0.628	0.7216	0.3354	0.2058	0.135	0.0844
MAP3K13	0.680409144199547	0.6272	0.4508	0.588	0.3542	0.556	0.2134	0.3192	0.0891
FNDC3B	0.979112205834175	0.8722	0.7648	0.8518	0.761	0.2474	0.246	0.1472	0.1652
BCHE	0.968690095208869	0.3808	0.5112	0.4062	0.5222	0.402	0.5566	0.3662	0.5862
PEX5L	0.200549383919817	0.8582	0.8622	0.835	0.867	0.5486	0.2576	0.1056	0.0375
KLHL24	0.843824085352253	0.8254	0.8782	0.7756	0.8684	0.2672	0.1896	0.215	0.1508
PIK3CA	0.139645577123221	0.6224	0.866	0.6354	0.868	0.7732	0.928	0.6998	0.875
TNIK	0.350661502058756	0.0514	0.0428	0.0564	0.058	0.1246	0.0167	0.0943	0.0069
PPM1L	0.54527024273554	0.9126	0.855	0.9066	0.866	0.7248	0.1642	0.4608	0.0751
TTC14	0.827660867414827	0.3762	0.398	0.3636	0.3554	0.6776	0.4102	0.3646	0.2108
KCNAB1	0.225613417877847	0.2828	0.5038	0.203	0.3628	0.0959	0.0376	0.0069	0.0032
NLGN1	0.150614350003919	0.324	0.4484	0.19	0.3164	0.2934	0.3462	0.1986	0.2618
PHC3	0.382141381620824	0.8736	0.8304	0.867	0.8006	0.1176	0.0634	0.0791	0.0485
GOLIM4	0.25564481465122	0.8542	0.9886	0.8556	0.988	0.6344	0.7532	0.4404	0.6454
TBL1XR1	0.859841955273911	0.3428	0.376	0.2056	0.2248	0.5226	0.4454	0.1526	0.1886
NAALADL2	0.0811002851250479	0.2444	0.245	0.2358	0.1894	0.2694	0.2318	0.1628	0.1302
C3orf70	0.661579165317913	0.2084	0.2078	0.191	0.1956	0.3884	0.5086	0.1522	0.294
EGFEM1P	0.291419410521393	0.6886	0.741	0.5384	0.6498	0.1466	0.0716	0.113	0.0437
KCNMB2-AS1	0.269734700299659	0.3358	0.4034	0.231	0.3076	0.43	0.564	0.0944	0.2148
SOX2-OT	0.764015047357495	0.6022	0.7006	0.5336	0.6034	0.0076	0.0066	0.0087	0.0069
LINC01322	0.122971264567677	0.6074	0.514	0.526	0.4128	0.6298	0.4498	0.3376	0.1794
ETV5	0.704065600155994	0.7226	0.6556	0.724	0.624	0.5702	0.342	0.5698	0.3356
TNK2	0.381912888598636	0.355	0.2364	0.2284	0.1094	0.5274	0.4626	0.161	0.1616
ST6GAL1	0.700195450508104	0.8572	0.9052	0.8566	0.9002	0.5524	0.1152	0.4434	0.0594
DLG1	0.290082144277486	0.7026	0.8668	0.5732	0.8044	0.5182	0.4174	0.515	0.3696
FGF12	0.0427225696558411	0.2784	0.25	0.2472	0.2268	0.2948	0.4038	0.1946	0.2888
ACAP2	0.742070206979025	0.5446	0.4916	0.4832	0.4332	0.0415	0.0077	0.0293	0.0057
ATP13A4	0.580160984096289	0.8564	0.7	0.8582	0.6508	0.1652	0.1248	0.1526	0.1232
LPP	0.799414107767279	0.3908	0.5036	0.2964	0.4302	0.402	0.343	0.368	0.3306
CCDC50	0.614203767424752	0.8038	0.9268	0.7456	0.909	0.541	0.51	0.259	0.2702
LRCH3	0.758005716004004	0.6778	0.4894	0.5978	0.427	0.5132	0.381	0.3754	0.2472
APOD	0.317301661204674	0.418	0.4076	0.3314	0.2664	0.308	0.3458	0.1354	0.1356
IL1RAP	0.687727773751224	0.596	0.4656	0.5732	0.437	0.8718	0.9858	0.8126	0.9782
AFAP1	0.329196685550708	0.472	0.744	0.4144	0.6754	0.3074	0.1446	0.0295	0.0178
ARAP2	0.501570439174688	0.4	0.2352	0.329	0.2034	0.4756	0.3976	0.0905	0.1024
FRYL	0.550059539927558	0.4816	0.621	0.4678	0.6172	0.8348	0.918	0.803	0.906
UBE2K	0.713230454501865	0.6322	0.6186	0.5958	0.5938	0.987	0.9606	0.9844	0.923
SEL1L3	0.499873521316649	0.6388	0.4514	0.5468	0.354	0.6818	0.5618	0.6822	0.5658
OCIAD1	0.269600598487204	0.5492	0.3794	0.5564	0.3852	0.155	0.188	0.1554	0.1924
TBC1D19	0.857224825811419	0.716	0.8036	0.4876	0.7048	0.8796	0.9626	0.7048	0.9446
STIM2	0.221335637786247	0.4522	0.3804	0.401	0.3454	0.828	0.6656	0.5936	0.4096
PDS5A	0.164433329590307	0.1086	0.13	0.1184	0.158	0.0409	0.0937	0.0167	0.1122
ATP8A1	0.982794374298483	0.4418	0.408	0.3944	0.3388	0.8304	0.9256	0.7136	0.8898
GABRB1	0.0432549642772729	0.161	0.2314	0.1272	0.207	0.1952	0.1246	0.0943	0.0409
APBB2	0.0606975847546506	0.5124	0.5654	0.492	0.6028	0.416	0.6046	0.3632	0.4918
RBPJ	0.786707585182155	0.9362	0.8614	0.931	0.86	0.137	0.073	0.0978	0.0566
LDB2	0.885344145277995	0.3216	0.1924	0.3508	0.2242	0.2052	0.1666	0.1484	0.1096
PCDH7	0.0462504591440218	0.0487	0.1342	0.02	0.0851	0.4098	0.4132	0.196	0.2006
LCORL	0.638495788406972	0.1556	0.1636	0.0844	0.114	0.1874	0.1318	0.1942	0.1414
KCTD8	0.45927345519758	0.8158	0.6544	0.6992	0.5088	0.5514	0.7546	0.384	0.6112
KCNIP4_ENSG00000185774	0.747709634430506	0.6524	0.6442	0.58	0.588	0.4106	0.3856	0.372	0.356
TAPT1-AS1	0.173627870248264	0.859	0.8674	0.8618	0.8906	0.0668	0.0772	0.0554	0.0683
RUFY3	0.372077223877187	0.1984	0.2138	0.1838	0.1808	0.196	0.2266	0.21	0.2718
CRACD	0.439818350871262	0.9104	0.7832	0.8838	0.72	0.1416	0.0445	0.0011	0.001
ANKRD17	0.401726349019716	0.8964	0.6906	0.8848	0.6338	0.1636	0.0644	0.0766	0.0174
PDGFRA	0.597919579777448	0.195	0.1526	0.1302	0.0823	0.751	0.6802	0.5282	0.4642
RASGEF1B	0.490476227298104	0.6956	0.6312	0.5658	0.52	0.441	0.356	0.4178	0.3634
SCARB2	0.0844113022432977	0.1362	0.1604	0.1518	0.1576	0.8088	0.7004	0.5936	0.4854
FIP1L1	0.99548741950015	0.1512	0.1396	0.1788	0.1478	0.5312	0.4764	0.5354	0.4778
SCD5	0.154489424035897	0.2874	0.2196	0.2798	0.2124	0.5	0.4676	0.3254	0.3518
ADGRL3	0.0339228629639335	0.1188	0.182	0.092	0.1278	0.2524	0.3092	0.1796	0.2238
HNRNPDL	0.286101890298076	0.4952	0.6006	0.4606	0.5992	0.3346	0.2086	0.162	0.1006
SCFD2	0.309466037479603	0.0421	0.0429	0.054	0.0593	0.1184	0.1102	0.0886	0.0801
UBA6-AS1	0.0221045288224749	0.282	0.3792	0.2978	0.365	0.82	0.5148	0.8292	0.5578
UBE2D3	0.24729840078239	0.0202	0.0261	0.0405	0.042	0.859	0.7988	0.7834	0.6634
MAPK10	0.468362111810321	0.461	0.3296	0.3642	0.1754	0.1936	0.0232	0.1926	0.0128
PKD2	0.136322405050611	0.8148	0.7524	0.8014	0.7258	0.3882	0.2932	0.2608	0.2168
FAM13A	0.188968826135686	0.4518	0.4428	0.3966	0.3104	0.4778	0.6048	0.489	0.6088
RAP1GDS1	0.861892060513364	0.2194	0.2506	0.2448	0.293	0.915	0.8016	0.8498	0.7328
PPA2	0.239279998138293	0.9016	0.797	0.8682	0.747	0.718	0.7398	0.6982	0.715
PAPSS1	0.169449747132511	0.7552	0.7006	0.6914	0.6422	0.8824	0.8574	0.6838	0.7378
PPP3CA	0.0780999667855469	0.2522	0.256	0.213	0.2296	0.7468	0.7968	0.4774	0.6228
SNCA	0.280249617589921	0.3462	0.1294	0.2888	0.0728	0.2436	0.106	0.0633	0.0273
TBCK	0.121883577464899	0.1008	0.1078	0.0776	0.0838	0.1384	0.0633	0.0831	0.039
CAMK2D	0.481595700206785	0.1452	0.1694	0.0757	0.0991	0.2588	0.3874	0.2562	0.3932
ANK2	0.6538999688155	0.8794	0.8842	0.8512	0.862	0.6656	0.8026	0.621	0.781
GRID2	0.227887445860322	0.4958	0.4494	0.3268	0.2606	0.1096	0.1034	0.063	0.0526
SPARCL1	0.423319598792027	0.645	0.641	0.613	0.5968	0.0624	0.1152	0.0307	0.0665
PDLIM5	0.125866788289447	0.6636	0.8328	0.5944	0.8002	0.12	0.1168	0.0982	0.1014
WDFY3	0.204822303681734	0.9852	0.7104	0.981	0.7098	0.2162	0.0426	0.0976	0.0317
TET2	0.814467916991458	0.76	0.7354	0.7438	0.7058	0.0472	0.0438	0.0125	0.0518
UGT8	0.789500101911327	0.5014	0.2588	0.3858	0.2094	0.748	0.501	0.6394	0.3984
UNC5C	0.863740760369227	0.633	0.5812	0.4524	0.4144	0.7062	0.5892	0.6576	0.5234
CCSER1	0.909426352488291	0.3376	0.3404	0.333	0.323	0.78	0.6588	0.6448	0.4864
_ENSG00000245958	0.183331200021402	0.8362	0.6342	0.8188	0.567	0.3798	0.5282	0.2814	0.4536
ARHGAP10	0.349515024446422	0.842	0.7706	0.8514	0.78	0.8114	0.5502	0.6962	0.3092
ELF2	0.838356729900611	0.4266	0.6534	0.3062	0.5622	0.461	0.3188	0.1958	0.1348
GAB1	0.0938669229100351	0.2932	0.1988	0.2584	0.1264	0.824	0.4758	0.7154	0.3224
TRIM2	0.722748371182436	0.8258	0.4616	0.829	0.4462	0.9248	0.9234	0.9104	0.9142
FBXW7	0.542395441102972	0.8152	0.69	0.6918	0.467	0.3676	0.223	0.0914	0.0626
SH3D19	0.154966267538964	0.151	0.3082	0.1712	0.3228	0.3914	0.1738	0.18	0.0386
GRIA2	0.122245082284518	0.208	0.2526	0.2102	0.23	0.941	0.8912	0.854	0.835
KIAA1109	0.829424435873527	0.4584	0.3706	0.4044	0.3562	0.9022	0.672	0.7812	0.4936
PDGFC	0.408064739945031	0.806	0.5688	0.7422	0.5704	0.7002	0.5504	0.4904	0.3418
SCLT1	0.26039484112428	0.0349	0.042	0.0432	0.0513	0.0398	0.0226	0.011	0.0083
ZNF827	0.331914680242953	0.249	0.2886	0.2848	0.308	0.1836	0.2642	0.104	0.152
NR3C2	0.304505037934265	0.9672	0.9394	0.9618	0.9334	0.1308	0.247	0.1428	0.2756
RNF150	0.337434023426207	0.5946	0.5176	0.346	0.238	0.4146	0.5712	0.3284	0.4986
DCLK2	0.041572386057084	0.9652	0.7918	0.9296	0.6336	0.1448	0.0434	0.102	0.0478
LRBA	0.886802200515044	0.8958	0.8602	0.8818	0.8508	0.4432	0.9432	0.4628	0.9498
TLL1	0.125418093189032	0.3502	0.5676	0.3106	0.534	0.2432	0.1986	0.2216	0.192
CPE	0.41447462295238	0.942	0.8714	0.9286	0.8198	0.4332	0.174	0.1156	0.0354
CLCN3	0.900695834366471	0.8538	0.7122	0.8486	0.7072	0.1474	0.047	0.0248	0.0106
RAPGEF2	0.28554445656698	0.7226	0.8842	0.6944	0.8658	0.6558	0.8276	0.4278	0.7076
PALLD	0.938620191334673	0.228	0.2314	0.236	0.2196	0.3628	0.3246	0.2464	0.2522
NEK1	0.534069019207351	0.4426	0.4186	0.4158	0.3628	0.2062	0.0831	0.1242	0.0738
MARCHF1	0.874283954144366	0.8134	0.5898	0.775	0.524	0.6162	0.9614	0.4524	0.9406
CBR4	0.344032342475399	0.1822	0.2054	0.0738	0.0848	0.8906	0.9388	0.7444	0.9014
GPM6A	0.0535144606970208	0.198	0.1398	0.0933	0.082	0.4872	0.2256	0.4026	0.1818
SORBS2	0.513733166048661	0.8638	0.738	0.8426	0.6664	0.0481	0.199	0.0311	0.2314
SCRG1	0.05982340514578	0.4936	0.6058	0.4026	0.5184	0.421	0.538	0.2526	0.3232
GALNTL6	0.847196375777614	0.5714	0.4558	0.4128	0.3024	0.0509	0.0356	0.0544	0.0389
SPOCK3	0.551279449684509	0.8694	0.8782	0.8594	0.84	0.0899	0.1068	0.0674	0.0799
TRIO	0.285354301394687	0.226	0.211	0.0886	0.0933	0.2512	0.2206	0.2164	0.2072
CDH10	0.0760933523124171	0.2878	0.242	0.301	0.2068	0.7742	0.6552	0.6858	0.5646
ZFR	0.396741437866488	0.5848	0.5406	0.5346	0.444	0.6766	0.624	0.5234	0.505
ADCY2	0.387963746192245	0.3878	0.3464	0.407	0.364	0.1648	0.1462	0.0353	0.0274
SLC1A3	0.0334876190828247	0.1778	0.1372	0.0458	0.0307	0.1666	0.0444	0.1084	0.028
WDR70	0.784615756741464	0.5304	0.5898	0.539	0.611	0.1388	0.0743	0.0862	0.0418
SEMA5A	0.046202342251081	0.2334	0.2306	0.2832	0.272	0.1076	0.0657	0.0882	0.0515
PDZD2	0.12176116996496	0.3634	0.4786	0.169	0.2206	0.0635	0.0947	0.0151	0.0423
MARCHF6	0.785334025108221	0.4884	0.5466	0.5108	0.5806	0.77	0.8658	0.7244	0.8858
CDH18	0.944963543355292	0.082	0.1368	0.0092	0.0175	0.7594	0.8482	0.7254	0.8004
MYO10	0.986555016616337	0.9	0.6696	0.8298	0.5546	0.8424	0.6888	0.657	0.5612
ANKH	0.803278635474044	0.2448	0.4856	0.227	0.4354	0.6412	0.2726	0.4928	0.2436
NIPBL	0.412781121801303	0.782	0.787	0.7334	0.7508	0.148	0.0385	0.0606	0.0222
CTNND2	0.348241849643231	0.8866	0.8904	0.88	0.895	0.2088	0.1362	0.1828	0.1206
BASP1	0.478554211481001	0.0913	0.0905	0.0772	0.0832	0.2342	0.1918	0.1256	0.0892
FBXL7	0.756245994742898	0.0801	0.0544	0.0808	0.0626	0.0426	0.0688	0.048	0.0817
GUSBP1	0.263069971865443	0.541	0.4172	0.5486	0.4276	0.7068	0.5534	0.6794	0.5104
CPLANE1	0.356859923206526	0.0765	0.1058	0.0764	0.1047	0.679	0.6412	0.4738	0.432
_ENSG00000215158	0.942815629470212	0.9904	0.99	0.9884	0.9828	0.4758	0.4656	0.4262	0.382
C1QTNF3-AMACR	0.279145330551121	0.8184	0.985	0.7866	0.98	0.7822	0.7654	0.748	0.7568
ADAMTS6	0.507464107513348	0.925	0.8552	0.9308	0.874	0.1098	0.0363	0.0043	0.0043
GPBP1	0.934420295001922	0.2336	0.2388	0.2072	0.2384	0.9758	0.9232	0.9402	0.8722
KIF2A	0.174830724655759	0.158	0.2494	0.143	0.2204	0.98	0.8034	0.9612	0.7346
MAST4	0.0877520836261094	0.7204	0.6318	0.7266	0.658	0.3086	0.0754	0.1914	0.0545
MAP3K1	0.390878692947274	0.7774	0.8478	0.7648	0.8344	0.1104	0.0675	0.0199	0.0131
ERBIN	0.550515943113649	0.2112	0.1586	0.1722	0.1522	0.4446	0.767	0.367	0.7316
GHR	0.404143591530605	0.162	0.1356	0.1816	0.1598	0.4958	0.3812	0.3608	0.2066
PDE4D	0.734084927659606	0.8544	0.774	0.845	0.7506	0.2304	0.29	0.2034	0.2316
ZSWIM6	0.356832381783175	0.6092	0.6524	0.6104	0.6488	0.2918	0.2972	0.1492	0.1504
MAP1B	0.0529301113019346	0.321	0.2286	0.146	0.0762	0.2998	0.1368	0.1008	0.0272
PIK3R1	0.0312802670279274	0.2026	0.3566	0.1906	0.3382	0.6212	0.5624	0.1736	0.189
PARP8	0.471303961848819	0.8912	0.882	0.8796	0.8654	0.5652	0.9054	0.467	0.8754
RAB3C	0.802459944327664	0.3426	0.2124	0.2832	0.2058	0.6034	0.501	0.3224	0.3208
CWC27	0.866840762467798	0.466	0.5258	0.4058	0.513	0.2292	0.2376	0.2274	0.2604
RNF180	0.387652128585535	0.8876	0.7098	0.8742	0.71	0.2542	0.2206	0.2476	0.2288
RICTOR	0.0475855143347178	0.905	0.9048	0.8482	0.8546	0.822	0.9604	0.818	0.956
ZNF131	0.0942843701162788	0.2504	0.586	0.1792	0.463	0.6804	0.441	0.3238	0.2056
C5orf64	0.0499603009599319	0.0938	0.3142	0.0987	0.3084	0.8918	0.7606	0.8268	0.6622
ARL15	0.864265659936447	0.0623	0.065	0.0708	0.067	0.1278	0.0829	0.1104	0.0617
VCAN	0.169579298762613	0.3768	0.4538	0.2972	0.3788	0.3834	0.4454	0.237	0.3118
ZFYVE16	0.254673852612344	0.2872	0.233	0.1922	0.1732	0.7668	0.629	0.6374	0.533
MEF2C	0.489831720996899	0.6192	0.656	0.592	0.653	0.4114	0.271	0.3836	0.2368
PDE8B	0.914326860520589	0.742	0.592	0.7348	0.606	0.9838	0.8644	0.9812	0.805
ARSB	0.670084870793684	0.4762	0.3986	0.4106	0.2802	0.196	0.1484	0.0113	0.0438
FAM172A	0.711704053095953	0.8314	0.4824	0.837	0.4504	0.0813	0.0292	0.0381	0.0248
SSBP2	0.200908650237065	0.6396	0.711	0.5372	0.6192	0.1896	0.3714	0.1544	0.3648
RASA1	0.564775315479345	0.9152	0.8922	0.9158	0.8696	0.029	0.0109	0.0182	0.0166
PAM	0.696350497206423	0.6758	0.6	0.6562	0.5462	0.512	0.9468	0.4798	0.9444
FBXL17	0.426309212813446	0.7216	0.6768	0.6442	0.6348	0.4196	0.8736	0.3362	0.8772
FER	0.0778762615462047	0.3172	0.3098	0.2896	0.2928	0.269	0.3122	0.2202	0.2656
EDIL3	0.541390549097772	0.6774	0.5168	0.6608	0.486	0.452	0.413	0.451	0.4466
