gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
ABI2	0.379094175677829	0.234	0.1608	0.2272	0.1288	0.9678	0.9824	0.9532	0.9712
ITGAV	0.823239977029445	0.8806	0.784	0.8914	0.785	0.4256	0.3606	0.4352	0.3632
FAM171B	0.0323850341673182	0.2578	0.1614	0.1522	0.0898	0.305	0.2664	0.139	0.129
NBEAL1	0.265251388780484	0.6386	0.8484	0.6052	0.8706	0.4048	0.394	0.417	0.403
KANSL1L	0.0713277746527587	0.1984	0.1908	0.2178	0.2186	0.2012	0.1772	0.1298	0.1242
SPAG16	0.393852129584247	0.8092	0.9344	0.7938	0.9344	0.0526	0.0251	0.0546	0.036
ANKAR	0.8095933734212	0.8152	0.5246	0.785	0.435	0.4034	0.3724	0.4198	0.4086
RFTN2	0.958154580256865	0.7488	0.5784	0.7464	0.5388	0.701	0.6204	0.7072	0.6214
RAPH1	0.845621406387145	0.772	0.978	0.7102	0.9834	0.8308	0.8842	0.4952	0.6696
ERBB4	0.573517019690062	0.6718	0.8786	0.6518	0.874	0.0625	0.0729	0.0391	0.049
SPATS2L	0.0479109747800628	0.1914	0.1388	0.1352	0.111	0.8464	0.8672	0.7824	0.8122
HIBCH	0.421486384389165	0.694	0.751	0.6866	0.7366	0.3022	0.171	0.237	0.1292
BMPR2	0.309393948235728	0.3308	0.4436	0.3036	0.3918	0.0594	0.0503	0.1132	0.0796
_ENSG00000273118	0.255325873413983	0.2524	0.1748	0.263	0.1612	0.3886	0.3474	0.3724	0.3276
CUL3	0.728153239622904	0.4484	0.4278	0.3738	0.329	0.9718	0.8044	0.9646	0.7258
HDAC4	0.13919807228956	0.0292	0.0292	0.0498	0.0503	0.1076	0.1014	0.0463	0.0638
USP40	0.909157678735556	0.754	0.6404	0.7578	0.6506	0.5794	0.5092	0.4322	0.36
ACSL3	0.267767492845068	0.198	0.1632	0.0557	0.0711	0.9016	0.9312	0.7914	0.8574
IQCA1	0.847241495263578	0.7038	0.9148	0.6214	0.8566	0.8236	0.9946	0.7338	0.9902
ITM2C	0.495520956717727	0.7204	0.8508	0.7596	0.8738	0.2546	0.191	0.2346	0.1562
SERPINE2	0.400241189295444	0.713	0.653	0.603	0.5634	0.9636	0.878	0.9446	0.8218
TRIP12	0.826200111471796	0.5322	0.3914	0.5318	0.389	0.754	0.771	0.7318	0.656
AGAP1	0.790745008586672	0.657	0.9066	0.6368	0.9072	0.3034	0.5252	0.2926	0.5202
PSMD1	0.635232939923532	0.7166	0.6406	0.7296	0.6892	0.951	0.9936	0.9458	0.9888
PTMA	0.27479270010051	0.6486	0.4016	0.613	0.4018	0.6662	0.5358	0.5446	0.4128
DNER	0.987504583586228	0.8142	0.7598	0.6648	0.7052	0.6612	0.6922	0.4832	0.5674
RPL37A	0.151509238527648	0.2644	0.2802	0.2724	0.273	0.5562	0.567	0.5368	0.528
GIGYF2	0.664159618602204	0.609	0.8244	0.5784	0.7752	0.986	0.8706	0.9766	0.8636
C2orf72	0.787393906364307	0.4254	0.4526	0.4834	0.4798	0.8384	0.9742	0.827	0.969
KAT2B	0.410005522412972	0.3292	0.3406	0.3306	0.308	0.5958	0.4858	0.5988	0.4686
TBC1D5	0.489848787685102	0.8622	0.7526	0.8652	0.7626	0.1088	0.1296	0.0687	0.0811
SLC6A11	0.531080686819396	0.8512	0.9284	0.841	0.9228	0.4428	0.5174	0.3002	0.415
CHL1	0.306881196357075	0.208	0.151	0.195	0.1506	0.7408	0.6382	0.5624	0.4896
SUMF1	0.641346493049509	0.6588	0.506	0.5794	0.3888	0.8266	0.9954	0.7888	0.9952
VGLL4	0.531914199843268	0.7702	0.7862	0.7628	0.7692	0.2276	0.3534	0.2056	0.351
RBMS3	0.991660233790945	0.5488	0.8346	0.5398	0.8178	0.3212	0.2896	0.3256	0.2826
RPL32	0.642230012576528	0.6624	0.4958	0.6682	0.4706	0.3568	0.6024	0.4012	0.6384
THRB	0.533177077065308	0.3612	0.2864	0.3016	0.2286	0.2486	0.2772	0.1904	0.2104
ATP2B2	0.967630265533452	0.6028	0.7196	0.5978	0.6968	0.0534	0.0297	0.0611	0.0401
SLC6A1	0.955659820473221	0.7522	0.718	0.693	0.6584	0.9166	0.9394	0.9184	0.9384
SNED1	0.185028248081646	0.8098	0.7002	0.7788	0.6788	0.7306	0.8918	0.4892	0.7898
SETD5	0.954302942516459	0.907	0.9216	0.8944	0.8996	0.823	0.6412	0.8046	0.6212
SEPTIN2	0.910690012341158	0.945	0.9492	0.9162	0.9378	0.2424	0.1758	0.2248	0.1582
LRRC3B	0.428860420847138	0.6762	0.705	0.5928	0.6654	0.8334	0.9942	0.8048	0.987
UBE2E2	0.600431974674376	0.2378	0.364	0.1454	0.2622	0.5396	0.2454	0.4576	0.1528
SRGAP3	0.654738133869746	0.413	0.3434	0.4496	0.3668	0.7358	0.998	0.7662	0.9966
ATG7	0.319502122009141	0.744	0.9496	0.7338	0.9542	0.786	0.9492	0.6274	0.938
LMCD1-AS1	0.771312651880453	0.7352	0.707	0.722	0.6816	0.8808	0.8006	0.868	0.7808
SLC6A1-AS1	0.653650635447027	0.574	0.7322	0.565	0.723	0.514	0.2894	0.1066	0.0551
RBM5	0.359094399382523	0.3532	0.2458	0.3444	0.2386	0.8322	0.6182	0.782	0.4982
RBM6	0.0577351847771549	0.1002	0.118	0.0904	0.104	0.575	0.483	0.61	0.5282
MAP4	0.92546689864013	0.5888	0.5948	0.562	0.5766	0.4382	0.3602	0.3856	0.298
LRRFIP2	0.269963002758403	0.0704	0.0783	0.0737	0.0883	0.8876	0.866	0.8788	0.8486
CSPG5	0.714996088933469	0.5676	0.8008	0.4928	0.7668	0.8444	0.6296	0.8048	0.588
NKTR	0.675262323484835	0.8894	0.957	0.888	0.9604	0.9898	0.9712	0.9868	0.9574
GOLGA4	0.746501368550385	0.457	0.5506	0.4288	0.5046	0.4602	0.4052	0.3596	0.2638
CTDSPL	0.00790413360448574	0.0394	0.0435	0.0131	0.0251	0.1438	0.113	0.0821	0.0791
CLASP2	0.89863971686304	0.8504	0.6734	0.8536	0.704	0.3354	0.347	0.308	0.3164
PLXNB1	0.534885712202148	0.35	0.3872	0.2428	0.3002	0.9674	0.7294	0.9604	0.6766
PDCD6IP	0.000299746784184517	0.1015	0.0686	0.0787	0.0485	0.77	0.978	0.631	0.9598
SETD2	0.360155539888211	0.469	0.3522	0.4508	0.3394	0.2118	0.1496	0.257	0.1204
TRAK1	0.140532473501697	0.0754	0.0531	0.0831	0.0563	0.4532	0.3028	0.2586	0.1684
KIF9-AS1	0.61596362395912	0.8668	0.7726	0.8632	0.7576	0.594	0.4952	0.6274	0.5346
DOCK3	0.257667953368538	0.1554	0.3062	0.1604	0.325	0.8342	0.7148	0.8206	0.6856
FOXP1	0.945497984302625	0.2254	0.3326	0.227	0.2736	0.5794	0.6196	0.6144	0.6332
PDZRN3	0.942007247225072	0.3952	0.4688	0.3604	0.457	0.931	0.3638	0.92	0.3604
PTPRG	0.869419537427151	0.8686	0.6476	0.8262	0.595	0.7818	0.624	0.7598	0.5818
LRIG1	0.0156519305959536	0.1892	0.2446	0.183	0.2342	0.0396	0.0464	0.0226	0.0313
MAGI1	0.869673559984625	0.5198	0.4606	0.5066	0.4712	0.876	0.7284	0.8994	0.7416
CADPS	0.770998869195429	0.8564	0.7004	0.8336	0.6714	0.6214	0.855	0.596	0.834
PRICKLE2	0.972703712797814	0.9234	0.9208	0.9058	0.9024	0.0953	0.1084	0.118	0.1408
SLMAP	0.612755825688079	0.305	0.2916	0.1828	0.1562	0.9192	0.9616	0.9228	0.9546
PBRM1	0.770306006835267	0.0898	0.1462	0.115	0.1668	0.3608	0.2986	0.3046	0.2208
FAM107A	0.534927921344145	0.7918	0.9794	0.755	0.9782	0.6868	0.4834	0.5318	0.3948
ROBO1	0.476238628161796	0.858	0.9342	0.55	0.864	0.154	0.0939	0.1828	0.1272
CADM2	0.139472980212823	0.1746	0.1796	0.1158	0.136	0.0482	0.0547	0.0259	0.0314
TAFA1	0.705583544741885	0.499	0.4644	0.4096	0.3794	0.8792	0.9126	0.8204	0.8768
ROBO2	0.051668415553145	0.1834	0.1884	0.1116	0.123	0.4576	0.365	0.2652	0.2722
FHIT	0.102353555169062	0.913	0.974	0.8592	0.9654	0.4096	0.2734	0.3772	0.2568
SUCLG2-AS1	0.82045961378532	0.9932	0.8506	0.991	0.861	0.3788	0.4232	0.3608	0.3982
ARHGAP31	0.0305230819630281	0.0173	0.0156	0.0221	0.0276	0.7204	0.6616	0.697	0.6368
EPHA6	0.21602562916059	0.764	0.5848	0.6788	0.3046	0.8154	0.5786	0.783	0.5546
GSK3B	0.451534992317968	0.4436	0.3566	0.472	0.3912	0.4668	0.3006	0.3312	0.2258
BBX	0.426533311140107	0.2688	0.239	0.24	0.2008	0.5038	0.5818	0.3658	0.4294
SENP7	0.875662431995874	0.2038	0.195	0.2154	0.1778	0.2806	0.3042	0.1274	0.135
IGSF11	0.856138220507546	0.6662	0.905	0.633	0.8964	0.4016	0.65	0.4048	0.676
ALDH1L1	0.343991720739941	0.9578	0.774	0.9564	0.7712	0.5452	0.5168	0.519	0.481
KALRN	0.887864182486872	0.8398	0.828	0.816	0.826	0.4332	0.3188	0.4552	0.3448
SLC15A2	0.0662961508270039	0.1796	0.2142	0.1856	0.2104	0.4218	0.4286	0.3688	0.3502
ZNF148	0.176448779069986	0.1156	0.0569	0.066	0.0329	0.1182	0.0296	0.0291	0.0067
ALCAM	0.432923300312212	0.6606	0.3452	0.5894	0.3186	0.7004	0.689	0.5916	0.5638
GOLGB1	0.628449880920694	0.3292	0.4992	0.3484	0.493	0.3364	0.549	0.345	0.5422
GRAMD1C	0.402735804001522	0.1884	0.1906	0.1484	0.1342	0.3972	0.353	0.2498	0.2272
ZBTB20	0.685821798698581	0.3998	0.4778	0.3238	0.3858	0.3944	0.5258	0.3326	0.468
LSAMP	0.110767935364362	0.216	0.302	0.0918	0.1508	0.101	0.0887	0.0775	0.0755
CD47	0.968868316145613	0.299	0.2234	0.2214	0.1904	0.7442	0.6302	0.568	0.451
DZIP3	0.63503431640536	0.1648	0.1456	0.1786	0.166	0.7532	0.8208	0.6864	0.7716
_ENSG00000239268	0.484544654259572	0.5492	0.7208	0.4826	0.6706	0.3384	0.3898	0.336	0.399
LSAMP-AS1	0.294911664737821	0.9158	0.884	0.8906	0.8646	0.6628	0.8734	0.4682	0.8272
LINC00882	0.686248510735878	0.375	0.5554	0.2586	0.4596	0.3058	0.3572	0.2658	0.3152
_ENSG00000259976	0.399046359515009	0.2602	0.2228	0.197	0.1888	0.162	0.1604	0.1218	0.1244
ATP2C1	0.131710034701485	0.406	0.319	0.3552	0.2486	0.2524	0.2642	0.1394	0.1338
MGLL	0.0860468933714329	0.2406	0.3454	0.231	0.3254	0.8994	0.693	0.904	0.7358
RNF13	0.218949506123445	0.439	0.483	0.275	0.3134	0.38	0.373	0.247	0.2286
XRN1	0.751567888078245	0.5566	0.3792	0.4898	0.3414	0.7336	0.5508	0.716	0.5106
PLSCR4	0.998387920475547	0.662	0.5222	0.6394	0.4482	0.9298	0.6412	0.9124	0.59
ARHGEF26_ENSG00000114790	0.975829578938394	0.6048	0.4176	0.6336	0.4604	0.8362	0.9232	0.7822	0.8688
STAG1	0.978148638576252	0.6406	0.575	0.6324	0.577	0.755	0.9004	0.7642	0.8122
SERP1	0.307383867165268	0.3934	0.4122	0.3738	0.4318	0.2136	0.1514	0.1288	0.1136
TMEM108	0.409575760382713	0.4292	0.2922	0.3788	0.2376	0.5178	0.5042	0.495	0.459
MED12L	0.512449866716019	0.413	0.2534	0.442	0.2926	0.4538	0.3592	0.4744	0.3838
TRPC1	0.966378991083629	0.3832	0.3472	0.359	0.2532	0.6618	0.5998	0.6448	0.5592
MBNL1	0.237066338381828	0.231	0.2326	0.1722	0.1832	0.34	0.4022	0.2538	0.3618
PLOD2	0.297620880205564	0.2982	0.368	0.314	0.39	0.6394	0.6812	0.5948	0.6852
EPHB1	0.414493896517627	0.2724	0.2016	0.292	0.2306	0.5096	0.5074	0.5646	0.5388
U2SURP	0.735895592308328	0.824	0.7952	0.8038	0.7914	0.419	0.586	0.4608	0.61
TMCC1	0.289909285943713	0.11	0.1374	0.1342	0.127	0.2506	0.234	0.2676	0.2666
P2RY14	0.958487427496707	0.8858	0.6224	0.8674	0.5652	0.6174	0.5222	0.4976	0.3938
SLC9A9	0.491298102165641	0.4524	0.3568	0.467	0.3662	0.8648	0.8316	0.794	0.8024
TSC22D2	0.963207984064106	0.7782	0.8366	0.7648	0.8098	0.4442	0.6674	0.4158	0.6528
ARHGEF26-AS1_ENSG00000243069	0.199703351983894	0.0517	0.0538	0.043	0.0451	0.1978	0.1882	0.1738	0.1602
_ENSG00000248932	0.94029872009713	0.9814	0.963	0.9822	0.9654	0.5682	0.5286	0.5758	0.566
SEC62	0.661271066130118	0.754	0.557	0.4536	0.5106	0.1272	0.1816	0.1232	0.1854
DGKG	0.187655271167077	0.2338	0.2452	0.1832	0.1652	0.3496	0.2736	0.1336	0.1496
MAP3K13	0.949944634339874	0.3748	0.703	0.3554	0.6652	0.3934	0.2562	0.2982	0.1748
FNDC3B	0.835177315626319	0.8356	0.9538	0.856	0.9532	0.6116	0.6978	0.6162	0.7118
KLHL24	0.08812631396394	0.7684	0.7258	0.7414	0.7108	0.2202	0.489	0.1842	0.4194
TNIK	0.26540970497797	0.3038	0.3012	0.2548	0.2114	0.1338	0.1318	0.1218	0.1188
PPM1L	0.280657138611221	0.1578	0.1994	0.07	0.1182	0.7936	0.6626	0.7596	0.5986
TTC14	0.112922343509791	0.428	0.5722	0.3896	0.5382	0.632	0.1566	0.414	0.1144
NLGN1	0.193759811909705	0.5626	0.4866	0.408	0.3188	0.43	0.4724	0.2836	0.3804
PHC3	0.919119733627184	0.9336	0.9694	0.9404	0.9654	0.1202	0.107	0.1278	0.1346
GOLIM4	0.427726698272459	0.6352	0.5268	0.57	0.4296	0.8478	0.8112	0.8102	0.7712
TBL1XR1	0.922007264936056	0.4986	0.6524	0.3992	0.5324	0.758	0.5958	0.5924	0.4318
NAALADL2	0.96378187199984	0.6824	0.7382	0.7218	0.7538	0.23	0.1832	0.2244	0.2004
KCNMB2-AS1	0.299781327988571	0.9144	0.8372	0.8456	0.8192	0.3082	0.2346	0.2392	0.189
SOX2-OT	0.49001455935463	0.7438	0.7804	0.763	0.7868	0.9154	0.9592	0.896	0.952
FGFR3	0.837823047057292	0.9268	0.7802	0.8916	0.719	0.7916	0.7722	0.714	0.6996
TFRC	0.478770763709403	0.9456	0.8968	0.948	0.8994	0.4964	0.3978	0.4416	0.349
PPP2R2C	0.2435363757439	0.9258	0.8806	0.9306	0.8758	0.7634	0.7918	0.6758	0.722
DLG1	0.692523157191821	0.6306	0.8068	0.562	0.7596	0.8744	0.5286	0.8598	0.4782
ADD1	0.278490350879499	0.9946	0.5898	0.9964	0.5674	0.6056	0.5484	0.5872	0.5274
BCL6	0.736621200348539	0.9984	0.8946	0.9976	0.8884	0.6736	0.4632	0.6632	0.4606
HES1	0.818244473835205	0.5432	0.5492	0.4832	0.512	0.9908	0.9724	0.986	0.966
ACAP2	0.0727063139613248	0.1864	0.0833	0.1992	0.1046	0.1788	0.1732	0.1728	0.166
ATP13A4	0.407528501195237	0.2182	0.211	0.2148	0.1698	0.7084	0.6826	0.5782	0.5748
LPP	0.720373503977657	0.8916	0.8988	0.8846	0.8836	0.7236	0.7366	0.7492	0.7542
ZFYVE28	0.0690652153939715	0.3716	0.3288	0.3218	0.2762	0.3098	0.3466	0.3106	0.2858
ATP5ME	0.271253580173802	0.7142	0.9846	0.6538	0.9808	0.7228	0.9704	0.6612	0.9604
SORCS2	0.504585638373635	0.855	0.7158	0.796	0.5578	0.1852	0.266	0.1698	0.2438
NAT8L	0.0285788809696438	0.4432	0.3196	0.1784	0.1082	0.9962	0.9622	0.9952	0.955
LRCH3	0.509224651533381	0.571	0.6486	0.412	0.5976	0.7952	0.9878	0.7504	0.9846
MUC20-OT1_ENSG00000242086	0.182298218659669	0.1446	0.1598	0.1058	0.0906	0.4004	0.382	0.3886	0.3832
ARAP2	0.151728476737353	0.2664	0.2978	0.1246	0.1518	0.5804	0.5138	0.3334	0.3402
LIMCH1	0.323093447724687	0.2952	0.6246	0.2446	0.54	0.5856	0.5496	0.5226	0.4482
FRYL	0.302403206563967	0.7832	0.5734	0.629	0.4386	0.5108	0.336	0.4432	0.3128
UBE2K	0.693824334636299	0.8952	0.7006	0.9062	0.6966	0.4192	0.446	0.2916	0.3496
OCIAD1	0.845603838165701	0.8846	0.8868	0.8864	0.8652	0.0622	0.0197	0.1004	0.035
TBC1D19	0.494750840188773	0.9704	0.9762	0.9596	0.971	0.504	0.3718	0.222	0.1864
STIM2	0.399804774010615	0.7486	0.7686	0.7082	0.7156	0.2948	0.2208	0.1814	0.1306
PPARGC1A	0.729221833370559	0.7866	0.7798	0.7626	0.7804	0.0688	0.1034	0.0804	0.1132
PDS5A	0.218715867821432	0.3302	0.242	0.3476	0.2722	0.3268	0.5402	0.2972	0.4946
ATP8A1	0.0742988557504743	0.2232	0.2132	0.1292	0.1044	0.505	0.4108	0.326	0.2536
GABRA2	0.870162402299915	0.8172	0.955	0.7926	0.947	0.9692	0.7652	0.9588	0.7174
ADGRA3	0.553634268137034	0.705	0.7186	0.682	0.6784	0.7808	0.9898	0.746	0.9816
C4orf19	0.0398594407821746	0.0616	0.0492	0.055	0.0444	0.1244	0.0979	0.106	0.0683
GABRG1	0.0444749726567121	0.0677	0.0916	0.0581	0.0672	0.2696	0.2294	0.1858	0.1682
GABRB1	0.106141083497943	0.1692	0.189	0.1492	0.1666	0.1328	0.109	0.1038	0.0765
RBPJ	0.988243578885104	0.7692	0.8752	0.7298	0.8508	0.8636	0.864	0.8398	0.8222
PCDH7	0.14737764446881	0.2	0.1274	0.0792	0.0555	0.1364	0.1056	0.151	0.1276
KCTD8	0.817262261400283	0.9616	0.6636	0.9596	0.6314	0.3904	0.3668	0.262	0.2504
KCNIP4_ENSG00000185774	0.022907203760674	0.2986	0.3548	0.1666	0.2678	0.3912	0.332	0.334	0.2962
TAPT1-AS1	0.160552239790014	0.182	0.176	0.1712	0.1132	0.1726	0.1468	0.1638	0.1462
RUFY3	0.618775071625146	0.6386	0.845	0.5748	0.802	0.4496	0.6274	0.3916	0.5056
SLC4A4	0.866386589484009	0.8764	0.6096	0.8388	0.5928	0.6692	0.6756	0.5464	0.5456
DCUN1D4	0.730310825706348	0.7894	0.6112	0.779	0.6084	0.879	0.9312	0.8428	0.9216
CCNI	0.632311095730571	0.611	0.6656	0.5876	0.6634	0.867	0.9692	0.8402	0.954
ANKRD17	0.19273849340163	0.3876	0.2864	0.2734	0.1768	0.0499	0.0272	0.0295	0.0144
RASGEF1B	0.336733382083081	0.6014	0.4942	0.4662	0.371	0.2786	0.2422	0.2748	0.2648
BMP2K	0.655093794611928	0.9388	0.817	0.9042	0.7438	0.3688	0.2862	0.267	0.1872
SEPTIN11	0.803383178288811	0.7638	0.575	0.7508	0.5812	0.7258	0.4622	0.6478	0.3366
SHROOM3	0.642456520902914	0.3574	0.1938	0.3562	0.2136	0.6476	0.5718	0.5922	0.507
SCD5	0.748167621021375	0.5952	0.5056	0.4808	0.3734	0.9866	0.926	0.9804	0.8964
ADGRL3	0.125423796865364	0.1464	0.1508	0.0776	0.0812	0.201	0.2142	0.0971	0.1036
HNRNPDL	0.123033893499527	0.924	0.849	0.8778	0.8126	0.9514	0.891	0.9322	0.8522
AASDH	0.903301363599075	0.8092	0.5916	0.7548	0.4954	0.9102	0.6316	0.893	0.6372
MT2P1_ENSG00000162840	0.343840522667991	0.61	0.9114	0.6036	0.894	0.3192	0.2822	0.2524	0.219
IGFBP7	0.694680448676466	0.6136	0.4248	0.6414	0.4534	0.2472	0.2246	0.1796	0.1408
SCFD2	0.993876826932616	0.298	0.3578	0.3054	0.3434	0.7404	0.8794	0.7376	0.8138
UBA6-AS1	0.0296357014012994	0.051	0.0372	0.0601	0.0419	0.2114	0.1708	0.2168	0.1918
_ENSG00000250220	0.0291191128603078	0.2514	0.0066	0.147	0.004	0.4208	0.3796	0.4174	0.3634
UBE2D3	0.639624368884339	0.7104	0.5968	0.7048	0.5834	0.931	0.5262	0.9236	0.4342
MAPK10	0.0661445880314264	0.2194	0.1918	0.1898	0.1696	0.0557	0.0575	0.0784	0.0772
ARHGAP24	0.565466776875669	0.6858	0.5918	0.6958	0.5768	0.1016	0.078	0.1158	0.1038
FAM13A	0.396516961693334	0.591	0.617	0.6094	0.623	0.2852	0.196	0.2014	0.1256
BMPR1B	0.899644860739338	0.514	0.539	0.5404	0.5654	0.5336	0.491	0.5686	0.521
RAP1GDS1	0.852534265434937	0.269	0.3948	0.2652	0.337	0.0853	0.0689	0.0939	0.0688
PDE5A	0.133016895644277	0.0553	0.0337	0.0665	0.039	0.3594	0.2658	0.0832	0.0714
PPA2	0.386631137748938	0.0961	0.0984	0.0846	0.0873	0.4386	0.7534	0.3994	0.7354
PPP3CA	0.6089708764544	0.8342	0.7778	0.8442	0.771	0.3788	0.249	0.3952	0.2586
TBCK	0.0531596668271632	0.0682	0.0585	0.0759	0.0718	0.1098	0.119	0.0754	0.0934
CAMK2D	0.765708397952954	0.811	0.7232	0.8098	0.7322	0.855	0.6228	0.8466	0.6442
ANK2	0.60583457709998	0.6054	0.7186	0.5632	0.6958	0.296	0.266	0.1728	0.1436
GRID2	0.0889857809961564	0.5682	0.3646	0.5178	0.288	0.5294	0.4088	0.3278	0.2932
SPARCL1	0.201667148106463	0.373	0.535	0.3864	0.5342	0.0699	0.0968	0.0503	0.0667
PDLIM5	0.0214384345961776	0.1196	0.0834	0.0811	0.0648	0.1664	0.1954	0.154	0.1858
WDFY3	0.1721941544569	0.1606	0.1004	0.17	0.1016	0.3036	0.6098	0.2678	0.5806
PTPN13	0.358371087173976	0.4722	0.2794	0.4536	0.3072	0.6734	0.9616	0.545	0.8664
PPM1K	0.0387574515213823	0.138	0.3802	0.1342	0.3708	0.2852	0.2604	0.229	0.1942
ETNPPL	0.16318992607433	0.1928	0.192	0.2018	0.1904	0.1592	0.1748	0.1706	0.1646
TSPAN5	0.688731725582343	0.529	0.4526	0.4968	0.3762	0.9912	0.991	0.9888	0.989
AFF1	0.2488904322303	0.1188	0.1174	0.163	0.1458	0.3838	0.3088	0.3792	0.3186
UNC5C	0.696460287542376	0.1904	0.1632	0.2168	0.1624	0.5258	0.3852	0.5546	0.3808
_ENSG00000245958	0.0575842276709353	0.0098	0.0129	0.0109	0.0119	0.148	0.181	0.101	0.1328
_ENSG00000250938	0.0592481824269079	0.1096	0.082	0.105	0.0614	0.1434	0.1544	0.1452	0.1522
ELF2	0.612241313881562	0.3954	0.3086	0.3538	0.282	0.8614	0.9762	0.8096	0.9728
INPP4B	0.34411269881971	0.434	0.3588	0.4604	0.3868	0.1632	0.1308	0.1384	0.1312
GAB1	0.297203416708856	0.7678	0.5402	0.7276	0.4878	0.3482	0.4054	0.2806	0.2954
TRIM2	0.912806233840663	0.8752	0.763	0.867	0.7742	0.4144	0.4382	0.3752	0.39
GRIA2	0.679657237164533	0.371	0.367	0.3202	0.3124	0.7506	0.6338	0.6742	0.5546
FGF2	0.956136762693377	0.9254	0.7662	0.9118	0.7316	0.5242	0.556	0.5024	0.5456
KIAA1109	0.700309854809868	0.7692	0.8426	0.629	0.7168	0.8408	0.9728	0.745	0.9652
PDGFC	0.85426177543725	0.6616	0.4614	0.527	0.276	0.4608	0.4816	0.3504	0.3504
SLC7A11	0.108477365652904	0.2032	0.2064	0.1802	0.1786	0.1178	0.1336	0.0933	0.1148
SCLT1	0.389569402067398	0.3226	0.3784	0.3134	0.391	0.4508	0.4206	0.413	0.388
ZNF827	0.855577402293068	0.4036	0.3714	0.3118	0.3266	0.9458	0.998	0.9408	0.9968
NR3C2	0.543728172513971	0.4214	0.336	0.3824	0.2658	0.3012	0.2916	0.2916	0.2858
INTU	0.0331586063675236	0.1082	0.0899	0.1038	0.0766	0.359	0.2956	0.3322	0.2878
DCLK2	0.381882605998208	0.3908	0.3446	0.3834	0.2966	0.5486	0.6258	0.3766	0.4306
LRBA	0.421211244054921	0.302	0.319	0.2876	0.2954	0.071	0.0796	0.0874	0.0934
_ENSG00000250326	0.535664139925213	0.2056	0.1726	0.1914	0.1274	0.7498	0.6378	0.7286	0.6036
LINC00499	0.533601446648844	0.441	0.2738	0.407	0.2606	0.4876	0.7676	0.5278	0.7562
MSMO1	0.000406491130253565	0.0138	0.0205	0.0107	0.0184	0.1274	0.0684	0.0825	0.0377
CPE	0.834882862031274	0.7944	0.5546	0.753	0.5632	0.6226	0.4974	0.4648	0.404
RAPGEF2	0.523630371541527	0.5842	0.7506	0.5416	0.7282	0.7552	0.3362	0.725	0.3166
PALLD	0.217503843168233	0.042	0.0244	0.063	0.0386	0.9984	0.969	0.9968	0.963
NEK1	0.444236299563516	0.598	0.48	0.561	0.435	0.722	0.6102	0.7406	0.6376
CBR4	0.675874070105587	0.863	0.8816	0.8232	0.8384	0.7938	0.616	0.6828	0.5222
GPM6A	0.0760262708721589	0.0936	0.111	0.0802	0.1118	0.0046	0.0124	0.0147	0.0235
WDR17	0.71133154926179	0.731	0.629	0.6768	0.537	0.4378	0.394	0.3256	0.272
SH3RF1	0.438212979117935	0.6558	0.5646	0.6428	0.518	0.1998	0.2532	0.179	0.2184
SCRG1	0.477956890600379	0.8174	0.9424	0.7808	0.9162	0.777	0.8416	0.5566	0.7156
FSTL5	0.154043095603587	0.663	0.752	0.67	0.749	0.2128	0.2366	0.1884	0.2006
MFAP3L	0.886343607402137	0.5912	0.379	0.547	0.351	0.0756	0.0595	0.06	0.0568
F11-AS1	0.63611559511164	0.4	0.3004	0.3044	0.1676	0.534	0.438	0.4962	0.4006
TRIO	0.60672118105332	0.2786	0.2808	0.3124	0.3266	0.5354	0.6794	0.46	0.5988
CDH10	0.223143579524105	0.4168	0.5094	0.265	0.4006	0.2578	0.337	0.1572	0.2242
ZFR	0.627392900504121	0.547	0.6472	0.5454	0.6662	0.2932	0.254	0.1678	0.1986
ADCY2	0.151605210876847	0.407	0.3138	0.3052	0.174	0.3756	0.3148	0.3036	0.1916
SLC1A3	0.799231815272002	0.9916	0.7184	0.9866	0.6488	0.8774	0.6782	0.8616	0.6198
WDR70	0.757583932027484	0.7154	0.953	0.7142	0.9524	0.3044	0.2698	0.3404	0.3068
LIFR	0.177683269754709	0.729	0.8232	0.6852	0.7918	0.373	0.4156	0.275	0.3308
PDZD2	0.457478794897828	0.3158	0.3632	0.2252	0.2658	0.6708	0.6816	0.5524	0.6654
MARCHF6	0.730560026771723	0.8798	0.5418	0.8784	0.5576	0.4212	0.3814	0.3736	0.364
MYO10	0.824671968103781	0.989	0.666	0.9902	0.6406	0.931	0.7054	0.942	0.7384
RANBP3L	0.270119852085552	0.2414	0.1816	0.212	0.1648	0.308	0.224	0.2444	0.1934
NIPBL	0.220525667930474	0.289	0.5574	0.2732	0.5376	0.5054	0.3838	0.4144	0.2908
CTNND2	0.848232420267875	0.6432	0.6898	0.6014	0.6514	0.3202	0.227	0.274	0.1992
FBXL7	0.921348998085165	0.9448	0.9246	0.9464	0.9168	0.9574	0.9476	0.9516	0.9458
GUSBP1	0.190985335158469	0.3206	0.2878	0.372	0.355	0.2356	0.3312	0.246	0.348
CPLANE1	0.209091883135789	0.4566	0.8692	0.1808	0.7068	0.9916	0.941	0.9888	0.9202
