gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
GRID2	0.510961566499934	0.6002	0.8374	0.6068	0.8624	0.2724	0.179	0.2108	0.1392
WDFY3	0.711290799949122	0.1066	0.0894	0.0569	0.0367	0.112	0.113	0.1136	0.1136
PTPN13	0.802746986014024	0.7742	0.6452	0.776	0.5996	0.7658	0.8244	0.6722	0.785
TSPAN5	0.357595382026186	0.4576	0.4942	0.352	0.3436	0.1334	0.1076	0.034	0.0345
UGT8	0.715897189310447	0.1938	0.1638	0.2222	0.1944	0.6138	0.6674	0.5706	0.632
UNC5C	0.63650891434768	0.7876	0.778	0.6172	0.6752	0.1954	0.1722	0.161	0.147
_ENSG00000245958	0.0388372595745415	0.1092	0.1166	0.0788	0.0807	0.0584	0.0843	0.0637	0.0953
ELF2	0.237822153002022	0.3222	0.3142	0.2402	0.253	0.117	0.0681	0.0415	0.0166
GAB1	0.0240401783866907	0.0579	0.0981	0.0715	0.1088	0.1112	0.1122	0.1116	0.1112
TRIM2	0.403258800065519	0.3966	0.3582	0.4092	0.3828	0.0558	0.0506	0.0426	0.046
SH3D19	0.379390496525551	0.1794	0.1876	0.0939	0.1306	0.081	0.0338	0.0271	0.0117
GRIA2	0.938183518014178	0.884	0.7476	0.8964	0.683	0.6082	0.4872	0.4994	0.346
KIAA1109	0.577323489398698	0.475	0.3588	0.4668	0.3682	0.828	0.814	0.6984	0.7332
TMEM144	0.208387136901579	0.373	0.3548	0.2364	0.1504	0.4922	0.456	0.3048	0.335
HHIP	0.96163756231611	0.6474	0.594	0.332	0.3216	0.1524	0.0968	0.0362	0.0394
LRBA	0.0452453394781772	0.4372	0.252	0.3864	0.2456	0.1548	0.503	0.1434	0.4962
RAPGEF2	0.220749181473785	0.5106	0.3968	0.2874	0.3144	0.3198	0.6296	0.2086	0.5506
MARCHF1	0.288780258055432	0.9364	0.7916	0.9364	0.8168	0.0913	0.0831	0.0829	0.0943
GPM6A	0.783797534505896	0.3882	0.4134	0.2478	0.2242	0.5916	0.5034	0.478	0.362
STOX2	0.331648403138647	0.3212	0.4152	0.309	0.4056	0.0329	0.0269	0.0292	0.0189
SPOCK3	0.0760553916864465	0.1702	0.216	0.0992	0.1352	0.06	0.0416	0.0641	0.044
ZFR	0.393347654000133	0.4102	0.5034	0.2486	0.284	0.3248	0.3268	0.103	0.1564
SLC1A3	0.822421553970637	0.4198	0.3818	0.475	0.3918	0.4596	0.5226	0.3454	0.425
WDR70	0.00135103834222145	0.327	0.2532	0.1382	0.0713	0.132	0.1704	0.0681	0.1106
LIFR	0.512548131283954	0.3666	0.1908	0.3002	0.1904	0.0415	0.049	0.0288	0.0207
ANKH	0.210102376449973	0.5882	0.7704	0.5464	0.713	0.3516	0.3756	0.3758	0.3178
RETREG1	0.977217043442337	0.2608	0.2518	0.2914	0.26	0.7894	0.7548	0.645	0.5132
NIPBL	0.678932904813643	0.4382	0.4466	0.2394	0.2342	0.1774	0.431	0.2154	0.4708
CTNND2	0.168678037639981	0.749	0.4802	0.7132	0.4136	0.0174	0.017	0.0169	0.0172
FBXL7	0.203728797606019	0.3874	0.495	0.2384	0.4064	0.0303	0.0215	0.0358	0.0262
GUSBP1	0.611508879196959					0.3842	0.3426	0.1222	0.141
_ENSG00000215158	0.36510867453842	0.5982	0.941	0.5562	0.927	0.565	0.5484	0.444	0.4896
C1QTNF3-AMACR	0.701754528857019	0.9268	0.6342	0.9036	0.425	0.0571	0.0502	0.036	0.0309
GPBP1	0.0974873135010173	0.2318	0.1714	0.104	0.0804	0.3846	0.351	0.1628	0.1972
PLPP1	0.594822144937856	0.5192	0.3526	0.2938	0.2508	0.542	0.6434	0.547	0.6092
KIF2A	0.81226281787899	0.7254	0.6216	0.7548	0.5844	0.309	0.327	0.2548	0.2198
ERBIN	0.542350507130088	0.41	0.2654	0.43	0.3014	0.0272	0.0219	0.0373	0.032
PDE4D	0.613859116286877	0.8628	0.8664	0.7826	0.79	0.9702	0.9766	0.9554	0.97
ZSWIM6	0.139223335397696	0.0335	0.038	0.0284	0.0347	0.1672	0.3056	0.195	0.2568
MAP1B	0.0939995407427797	0.0833	0.0824	0.0652	0.076	0.3984	0.3	0.2242	0.1294
PIK3R1	0.653470789469225	0.9806	0.6828	0.9678	0.5948	0.9368	0.9316	0.8846	0.9166
RICTOR	0.879094618182821	0.5688	0.3694	0.5908	0.393	0.163	0.3342	0.1654	0.2886
SELENOP	0.974348154726555	0.4442	0.381	0.4132	0.295	0.2948	0.5336	0.255	0.4816
ZFYVE16	0.820000485192974	0.8108	0.959	0.8012	0.9564	0.1966	0.172	0.0728	0.0769
MEF2C	0.202436385025266	0.3706	0.4214	0.2254	0.2248	0.468	0.4526	0.2972	0.298
MAN2A1	0.0473272250053894	0.0702	0.064	0.0378	0.0332	0.1288	0.0912	0.1224	0.0833
RASGRF2	0.013630594459502	0.0048	0.0048	0.0027	0.0031	0.4358	0.2524	0.2356	0.0992
FAM172A	0.533095096152196	0.8578	0.9596	0.8572	0.9478	0.1352	0.2778	0.088	0.1848
ELL2	0.480915436218138	0.6136	0.8862	0.4964	0.8542	0.0151	0.0605	0.0234	0.0646
AP3B1	0.617678072477569	0.5432	0.4746	0.5458	0.4224	0.059	0.1688	0.0566	0.1564
SSBP2	0.772935478701197	0.352	0.2772	0.3136	0.2262	0.6758	0.1814	0.6238	0.1228
RASA1	0.481781136085046	0.0847	0.1016	0.0713	0.1056	0.466	0.586	0.2546	0.459
FBXL17	0.618352552962216	0.3	0.2522	0.3168	0.249	0.8082	0.8572	0.6752	0.8052
FER	0.885958416940642	0.7638	0.6018	0.495	0.3784	0.51	0.637	0.3284	0.5538
EDIL3	0.0748591770699763	0.985	0.8776	0.9706	0.762	0.1506	0.1756	0.1094	0.1456
SERINC5	0.753120314222389	0.66	0.5078	0.3428	0.2728	0.6376	0.699	0.6382	0.709
TENT2	0.0246511615171083	0.0334	0.0418	0.0425	0.0492	0.1966	0.4142	0.1262	0.3212
TMEM161B-AS1	0.257870188504234	0.5108	0.4364	0.3976	0.2768	0.0227	0.0198	0.0149	0.0159
FAM13B	0.197028463154539	0.2742	0.2072	0.2072	0.1464	0.2414	0.1366	0.0462	0.0167
CTNNA1	0.316093454238116	0.4406	0.4328	0.2294	0.2338	0.8448	0.7322	0.8366	0.7574
SLC12A2	0.405942703080897	0.5996	0.5802	0.2392	0.2486	0.0623	0.0746	0.0523	0.0754
SEMA6A	0.558841069956512	0.6294	0.5638	0.6132	0.5298	0.126	0.093	0.0823	0.0438
HSD17B4	0.286013162383189	0.4984	0.38	0.4012	0.2396	0.1036	0.1478	0.0756	0.1005
COMMD10	0.894445145833904	0.235	0.1828	0.1648	0.138	0.1046	0.1978	0.1008	0.196
MEGF10	0.771584180777476	0.4302	0.38	0.229	0.2042	0.0658	0.0463	0.0492	0.0284
SPOCK1	0.794342496583646	0.8684	0.9824	0.837	0.9738	0.7924	0.81	0.708	0.7532
CDC42SE2	0.634669023169408	0.8334	0.949	0.8392	0.9402	0.1218	0.2222	0.0792	0.1526
ZNF608	0.12081988853547	0.4248	0.506	0.2394	0.2622	0.352	0.3558	0.2712	0.3
DMXL1	0.188031934477113	0.482	0.6366	0.4672	0.6086	0.9816	0.619	0.9798	0.6166
PTMAP2	1.7627199797247e-06	0.0048	0.0168	0.0024	0.0083	0.0361	0.0471	0.0372	0.0508
LINC01170	0.933322682133313	0.7918	0.4276	0.7958	0.4236	0.103	0.1266	0.1242	0.1418
NR3C1	0.57506911602134	0.5106	0.5368	0.2632	0.2726	0.6794	0.657	0.4952	0.5272
ATP10B	0.666507163913116	0.4942	0.3094	0.3904	0.2848	0.373	0.2892	0.16	0.0846
PPP2R2B	0.824988274318147	0.5074	0.4286	0.3966	0.372	0.0441	0.0454	0.033	0.0396
SH3TC2	0.00420420526769088	0.076	0.0902	0.0575	0.0627	0.0586	0.0761	0.0209	0.0285
FAXDC2	0.440841472703863	0.2342	0.2656	0.1104	0.1304	0.5352	0.5784	0.484	0.566
JAKMIP2	0.0177187450473286	0.5242	0.4564	0.338	0.1956	0.08	0.0328	0.073	0.0219
RNF130	0.739470442770076	0.244	0.2378	0.1618	0.162	0.4128	0.243	0.0959	0.0369
CPEB4	0.643024704560339	0.5546	0.36	0.5484	0.3304	0.7234	0.6472	0.4934	0.4594
SLC22A23	0.0723464213601008	0.128	0.1398	0.0352	0.0591	0.9178	0.9766	0.872	0.977
NSD1	0.773578178535968	0.5196	0.404	0.5718	0.4212	0.3494	0.4562	0.366	0.4642
PHACTR1	0.995029842952735	0.6414	0.391	0.6712	0.4092	0.6948	0.8946	0.4962	0.8424
ATXN1	0.382446326611792	0.8082	0.6396	0.7228	0.4012	0.4292	0.3162	0.1728	0.1298
KIF13A	0.227961853992709	0.253	0.3286	0.162	0.2458	0.2784	0.1666	0.0329	0.0136
CDKAL1	0.930074461296195	0.9062	0.9512	0.9102	0.942	0.2992	0.4702	0.2426	0.417
MOG_ENSG00000204655	0.0275306799548221	0.0366	0.0343	0.0429	0.0366	0.5508	0.8316	0.4122	0.7956
HSP90AB1	0.974001548993579	0.7364	0.66	0.694	0.6096	0.2532	0.1058	0.066	0.0196
ZNF451	0.421019556081534	0.7438	0.5044	0.7522	0.5148	0.1276	0.1082	0.0788	0.0675
ADGRB3	0.985969376601016	0.9918	0.7226	0.9928	0.6872	0.8382	0.7422	0.6846	0.6548
DAAM2	0.154436017919361	0.508	0.5518	0.279	0.2932	0.1198	0.0952	0.0179	0.0148
DST	0.310713277626734	0.3542	0.5092	0.3578	0.518	0.0237	0.0133	0.0261	0.0205
ZFAND3	0.883777653257076	0.4724	0.42	0.2478	0.2324	0.2638	0.4564	0.2002	0.3878
KIF6	0.032185553413339	0.5664	0.8038	0.516	0.7512	0.0481	0.0366	0.0481	0.0369
PAQR8	0.00102552281157399	0.7568	0.6946	0.5816	0.5504	0.1374	0.1132	0.0577	0.0334
RCAN2	0.761851720265686	0.755	0.7214	0.7436	0.7166	0.2518	0.516	0.2306	0.456
BTBD9	0.903918201177593	0.6476	0.6712	0.6452	0.6784	0.466	0.7716	0.405	0.7262
SUPT3H	0.960835812183001	0.3556	0.3092	0.2852	0.2712	0.2624	0.4748	0.1674	0.3952
BACH2	0.837184631765016	0.8054	0.726	0.8182	0.7506	0.0087	0.0097	0.0179	0.0154
SOBP	0.566304381930096	0.454	0.3834	0.4554	0.3356	0.5784	0.5296	0.4374	0.3868
SENP6	0.103179157964335	0.7642	0.761	0.4372	0.6128	0.4014	0.5612	0.3928	0.5764
PNISR	0.0725272882835242	0.5384	0.5196	0.3676	0.327	0.4112	0.7924	0.1938	0.7698
PHIP	0.345624716511769	0.4436	0.325	0.2586	0.2378	0.0323	0.0299	0.0325	0.0332
EEF1A1	0.379771249519174	0.9576	0.7724	0.9494	0.7664	0.4704	0.618	0.3558	0.5276
FUT9	0.109152436990835	0.5492	0.7438	0.2706	0.3924	0.22	0.1756	0.1216	0.0972
KLHL32	0.949551273958434	0.8776	0.7156	0.8792	0.7364	0.6252	0.5904	0.493	0.5296
ZNF292	0.232381947501319	0.6478	0.661	0.3428	0.4518	0.4504	0.5846	0.3672	0.5148
MYO6	0.650342244079723	0.105	0.0634	0.0634	0.0358	0.0237	0.029	0.0315	0.0357
REV3L	0.602045289345956	0.6398	0.9742	0.5462	0.9474	0.0217	0.1748	0.0323	0.1896
FYN	0.602978828108578	0.7056	0.53	0.5202	0.4622	0.7518	0.5782	0.7156	0.5354
EPB41L2	0.964634399271132	0.5748	0.4862	0.3126	0.3652	0.853	0.8838	0.838	0.8774
SERINC1	0.762438964584085	0.4476	0.4292	0.2478	0.2324	0.2398	0.1458	0.0663	0.0465
NCOA7	0.962233513835108	0.3022	0.2624	0.2198	0.2222	0.0227	0.0389	0.009	0.019
HBS1L	0.436229457965499	0.366	0.3484	0.3656	0.3184	0.0125	0.0096	0.0166	0.0139
ARFGEF3	0.429164791881712	0.837	0.8292	0.815	0.783	0.0294	0.0167	0.0099	0.0098
SGK1	0.0287616839642987	0.3288	0.3308	0.1988	0.143	0.3006	0.2332	0.1026	0.1138
AMD1	0.409009529167993	0.8022	0.6068	0.7892	0.6154	0.9666	0.67	0.9604	0.5746
MAP7	0.515670315876857	0.2216	0.2246	0.139	0.1138	0.4202	0.2976	0.1368	0.0959
AHI1	0.182848356592271	0.4462	0.4938	0.2364	0.2614	0.7468	0.9656	0.7714	0.9278
PTPRK_ENSG00000152894	0.205031001163136	0.1376	0.0923	0.0674	0.0522	0.1326	0.1066	0.1194	0.0871
CDK19	0.0569273012741308	0.1312	0.147	0.0878	0.1014	0.0977	0.0504	0.0532	0.0215
NT5DC1	0.0300408075881089	0.8012	0.9178	0.7178	0.8812	0.1446	0.1584	0.1144	0.1126
NKAIN2	0.17295174481339	0.4496	0.511	0.3024	0.364	0.3222	0.2998	0.2262	0.1984
LAMA2	0.955168683928719	0.3732	0.1996	0.398	0.2144	0.7044	0.8246	0.7454	0.819
HDAC2-AS2	0.150412326605811	0.6154	0.3802	0.4866	0.33	0.0405	0.0345	0.0461	0.0447
HS3ST5	0.723874995912263	0.9232	0.8042	0.9186	0.811	0.0893	0.0863	0.0913	0.0894
AGPAT4	0.290570545182593	0.7178	0.4506	0.7142	0.4302	0.3712	0.2432	0.1282	0.0613
ARID1B	0.367533594382526	0.9308	0.9134	0.8882	0.8716	0.6114	0.916	0.6482	0.9202
SYNJ2	0.902920483116002	0.933	0.8082	0.9372	0.8304	0.2454	0.1222	0.0569	0.0257
SASH1	0.606688838130801	0.4816	0.7248	0.4606	0.6798	0.028	0.0272	0.0269	0.0228
QKI	0.489447212353006	0.658	0.698	0.5654	0.5864	0.1128	0.0882	0.1182	0.0859
TULP4	0.679848428635155	0.3846	0.4718	0.225	0.2548	0.056	0.0359	0.0357	0.0192
SNX9	0.549828381695126	0.7818	0.794	0.748	0.7576	0.1336	0.3844	0.0936	0.2982
ZDHHC14	0.362741117739544	0.8068	0.847	0.699	0.8132	0.7566	0.8398	0.7076	0.8218
PRKN	0.72906053897903	0.3186	0.2882	0.298	0.2136	0.1024	0.247	0.1014	0.245
HDAC9	0.451967472862099	0.5286	0.392	0.1832	0.097	0.5116	0.4802	0.324	0.3384
ACTB	0.0351941351299196	0.9158	0.9594	0.9076	0.96	0.2354	0.1108	0.042	0.0182
CHN2	0.699276786056289	0.292	0.586	0.1236	0.3922	0.5052	0.4528	0.4282	0.3856
PHF14	0.204941041630164	0.5808	0.5688	0.5164	0.4588	0.8128	0.8238	0.686	0.771
HNRNPA2B1	0.899425604645588	0.7154	0.718	0.5368	0.5406	0.7432	0.5104	0.443	0.315
RAPGEF5	0.875307674760958	0.1942	0.1962	0.1996	0.1862	0.9522	0.9962	0.9318	0.9866
CREB5	0.712176208888513	0.4218	0.5156	0.226	0.2642	0.0759	0.0859	0.0818	0.0935
JAZF1	0.805870942326304	0.7142	0.5968	0.652	0.406	0.7414	0.152	0.7416	0.1378
PDE1C	0.766617285343311	0.2478	0.245	0.216	0.2166	0.0509	0.0408	0.0372	0.0275
TRA2A	0.530238478539299	0.8534	0.9888	0.8272	0.983	0.0911	0.0942	0.0676	0.0769
ANLN	0.244930641256846	0.1798	0.1822	0.2196	0.2038	0.5334	0.6716	0.5634	0.7076
CDK13	0.249591688056143	0.6238	0.4676	0.541	0.3716	0.2514	0.1826	0.099	0.0674
COBL	0.351697838602438	0.11	0.0654	0.0783	0.0282	0.1216	0.0889	0.028	0.0234
BBS9	0.339324073378367	0.935	0.7408	0.9292	0.7528	0.1576	0.297	0.174	0.3286
SEPTIN7	0.92761587403943	0.7784	0.7024	0.7074	0.589	0.912	0.6832	0.87	0.6048
ELMO1	0.735372064213682	0.8084	0.7066	0.7632	0.6006	0.2342	0.1532	0.0957	0.0519
PPIA	7.58744477618893e-05	0.023	0.0306	0.0119	0.0172	0.1752	0.1022	0.0637	0.0378
ELMO1-AS1	0.94537901706735	0.5782	0.3792	0.4784	0.3042	0.9714	0.7584	0.9558	0.7438
CLIP2	0.304716691852146	0.0092	0.0136	0.0136	0.0233	0.2556	0.2418	0.283	0.252
HIP1	0.796488539108021	0.6084	0.5802	0.564	0.5322	0.0573	0.0488	0.0778	0.0556
GNAI1	0.311900147126064	0.4966	0.5842	0.2568	0.2844	0.3038	0.264	0.2638	0.235
CACNA2D1	0.536896889762608	0.5348	0.3396	0.4496	0.2272	0.2668	0.337	0.1556	0.273
AUTS2	0.315540962529948	0.539	0.4054	0.3094	0.2636	0.0714	0.0597	0.0642	0.0586
KIAA1324L	0.0322279866502837	0.0842	0.1046	0.0499	0.0762	0.1666	0.1206	0.129	0.0758
MAGI2	0.386650739340666	0.5422	0.4366	0.5448	0.459	0.1364	0.0881	0.1054	0.0689
GRM3	0.0237138724462623	0.2158	0.1514	0.0421	0.0301	0.2638	0.3024	0.2698	0.2778
_ENSG00000205485	0.352143183642843	0.448	0.4674	0.2596	0.2588	0.418	0.3574	0.333	0.2762
ANKIB1	0.305858887269374	0.8752	0.9558	0.8774	0.9474	0.1426	0.1208	0.0618	0.0642
SLC25A13	0.543927650249395	0.375	0.5314	0.4032	0.5396	0.3864	0.279	0.3106	0.1894
KMT2E	0.0189271742344352	0.0567	0.0507	0.0342	0.0247	0.0812	0.208	0.0663	0.1648
SLC26A3	0.681362722225595	0.8158	0.8406	0.7038	0.7348	0.994	0.9318	0.9918	0.9076
CDK6	0.973026263949939	0.648	0.5076	0.5822	0.3602	0.075	0.0809	0.0737	0.0974
ZKSCAN1	0.197858653663504	0.5312	0.951	0.4678	0.918	0.6496	0.7154	0.6748	0.7518
AKAP9	0.322620695195052	0.1454	0.093	0.139	0.1028	0.7252	0.8886	0.5424	0.874
DOCK4	0.650071689923664	0.8376	0.5402	0.814	0.4934	0.0755	0.2308	0.0769	0.2372
SRPK2	0.209085346250359	0.653	0.6454	0.4734	0.4932	0.064	0.0322	0.0627	0.0262
PPP1R9A	0.692836543566453	0.4088	0.2904	0.4286	0.2916	0.4466	0.377	0.1498	0.2262
NAPEPLD_ENSG00000161048	0.120372259754538	0.0047	0.0068	0.0034	0.0089	0.9284	0.8238	0.9038	0.846
TSC22D4	0.0102612706041005	0.5904	0.961	0.5914	0.9618	0.123	0.1046	0.1054	0.0794
IMMP2L	0.445921393853484	0.3804	0.1692	0.2326	0.1314	0.2104	0.3882	0.1304	0.3078
SMURF1	0.298859594880543	0.6718	0.992	0.6106	0.9892	0.3336	0.3394	0.3628	0.3564
CASTOR3	0.552210656378956	0.8358	0.8526	0.8248	0.8128	0.2394	0.2764	0.2532	0.2574
CUX1	0.632587415777252	0.0828	0.0739	0.0736	0.0606	0.9054	0.96	0.8908	0.9696
HIPK2	0.2764574397754	0.587	0.381	0.5214	0.311	0.0794	0.0476	0.0402	0.0237
CTTNBP2	0.336261878717292	0.892	0.8332	0.664	0.6646	0.0757	0.0454	0.0753	0.0603
PTN	0.231619766032398	0.4724	0.637	0.2434	0.435	0.3194	0.4228	0.3556	0.4412
CHCHD3	0.185609307642947	0.0877	0.0841	0.1042	0.1078	0.4132	0.3898	0.3546	0.378
CALD1	0.0155024307645026	0.1788	0.2292	0.0886	0.119	0.956	0.9506	0.9458	0.9508
MKLN1	0.137830106992601	0.1934	0.226	0.2092	0.1864	0.101	0.1198	0.0329	0.055
EXOC4	0.367569172898846	0.2314	0.2748	0.2804	0.3142	0.1298	0.4164	0.1434	0.395
BRAF	0.464335277166447	0.2386	0.4872	0.1616	0.4152	0.0899	0.31	0.0833	0.281
GPR37	0.795295443765147	0.2252	0.2408	0.2046	0.2348	0.8388	0.546	0.8612	0.4394
LINC-PINT	0.835668244439229	0.9966	0.8298	0.997	0.6758	0.532	0.576	0.405	0.5692
KMT2C	0.274875969403918	0.5154	0.564	0.2696	0.327	0.0576	0.1044	0.0593	0.107
DPP6	0.113604697196831	0.8584	0.8548	0.8466	0.8458	0.1608	0.1978	0.142	0.2292
CNTNAP2_ENSG00000174469	0.793556945527584	0.9074	0.867	0.889	0.827	0.4942	0.3606	0.2354	0.1984
GPM6B	0.53721249556946	0.2926	0.1772	0.283	0.157	0.8728	0.9038	0.8114	0.8682
KDM6A	0.690877151159868	0.9632	0.8828	0.941	0.7968	0.4802	0.4446	0.3552	0.3118
IL1RAPL1	0.00506274109574106	0.5914	0.7376	0.5	0.6844	0.0832	0.0515	0.0582	0.0412
REPS2	0.216249215716077	0.6598	0.9652	0.5922	0.9304	0.5092	0.2048	0.467	0.1862
DMD	0.527791289239401	0.517	0.524	0.3414	0.3976	0.0793	0.0523	0.0409	0.0574
TMSB4X	0.0255557074403482	0.2846	0.5142	0.2022	0.43	0.2904	0.175	0.1082	0.0299
SHROOM4	0.872730064962319	0.6976	0.5304	0.6614	0.4496	0.3296	0.406	0.3052	0.365
ATRX	0.21900938035627	0.086	0.1104	0.1034	0.1244	0.908	0.9488	0.8772	0.948
KLHL4	0.600765248296538	0.441	0.316	0.3124	0.1848	0.1136	0.1274	0.0555	0.049
PLP1	0.313113263485062	0.67	0.7102	0.7078	0.7486	0.0952	0.0919	0.1182	0.119
BEX3	0.000751404299145787	0.0339	0.0647	0.0086	0.0288	0.4004	0.2306	0.2096	0.0499
JPX	0.110005440562539	0.0946	0.1144	0.0199	0.0539	0.5492	0.4338	0.1512	0.1916
FTX	0.409670008475243	0.5342	0.4616	0.4328	0.3452	0.3798	0.28	0.1506	0.1011
LAMP2	0.822412671500222	0.6886	0.5078	0.674	0.4726	0.8596	0.8764	0.877	0.9046
COL4A5	0.545980696474081	0.2554	0.3164	0.2164	0.301	0.2384	0.2044	0.1	0.0733
ZDHHC9	0.269552972909305	0.5962	0.4572	0.6014	0.432	0.6732	0.72	0.7432	0.7892
ARHGEF10_ENSG00000104728	0.922557391733861	0.2558	0.164	0.2266	0.1664	0.2236	0.2672	0.1838	0.2206
RPL10	0.258932857395469	0.3362	0.574	0.2808	0.5106	0.2134	0.2878	0.1454	0.2232
CSMD1	0.136481518915808	0.9162	0.8472	0.8542	0.7794	0.489	0.2932	0.1988	0.0854
STMN4	0.130066380835349	0.3982	0.2882	0.422	0.312	0.1518	0.1598	0.0636	0.0945
PCM1	0.594672317158848	0.8618	0.6574	0.8398	0.639	0.6006	0.5642	0.4272	0.4606
DPYSL2	0.0354075268314072	0.7304	0.5476	0.7558	0.5536	0.1422	0.0915	0.0395	0.0335
MTUS1	0.741763822340434	0.5884	0.7926	0.4458	0.7172	0.5376	0.4542	0.3962	0.2746
DOCK5	0.257270591124938	0.4746	0.4652	0.4874	0.376	0.14	0.1558	0.0635	0.0671
PSD3	0.930788391980315	0.387	0.428	0.2316	0.2424	0.7372	0.837	0.674	0.7994
DLC1	0.0580943276564279	0.0695	0.0567	0.0363	0.0235	0.0646	0.0613	0.0563	0.0464
TNKS	0.418990724494139	0.446	0.524	0.252	0.2984	0.0313	0.1566	0.0343	0.1424
PPP2R2A	0.666498428305482	0.5034	0.4092	0.2306	0.2074	0.397	0.7026	0.4188	0.7942
ST18	0.0708911851813493	0.441	0.6432	0.4354	0.609	0.1434	0.1256	0.0552	0.0508
TACC1	0.382409466261754	0.648	0.4714	0.6268	0.3366	0.6304	0.5564	0.4314	0.5026
NSD3	0.255141212487696	0.453	0.3554	0.3944	0.264	0.8224	0.5532	0.7254	0.4702
KIF13B	0.172336540834895	0.329	0.2744	0.2708	0.148	0.0868	0.0515	0.0406	0.0227
PREX2	0.436395017471275	0.353	0.3842	0.1954	0.1882	0.1906	0.3686	0.0927	0.233
ZFHX4	0.660674711504484	0.4566	0.3936	0.4378	0.3322	0.0503	0.0372	0.0346	0.0242
CA2	0.549352022223057	0.5524	0.6082	0.551	0.549	0.4658	0.7128	0.502	0.742
NECAB1	0.958872398100898	0.5166	0.4182	0.5252	0.361	0.1846	0.5866	0.1838	0.5624
NCOA2	0.0917264283520095	0.8136	0.87	0.5154	0.6462	0.0842	0.3092	0.0825	0.3044
ZNF704	0.116392564715985	0.4128	0.4212	0.3754	0.3238	0.0481	0.0356	0.0514	0.0387
CHD7	0.737950046499535	0.685	0.6436	0.6874	0.5956	0.0955	0.157	0.1084	0.1766
CPQ	0.563359411914737	0.3276	0.2998	0.22	0.1952	0.103	0.1144	0.104	0.1314
STK3	0.696961725196713	0.8224	0.9022	0.8264	0.9082	0.2636	0.3386	0.1692	0.2422
TRPS1	0.988366417492049	0.269	0.2134	0.2516	0.2062	0.6066	0.7172	0.424	0.6168
UBR5	0.796855384569389	0.633	0.838	0.6182	0.81	0.4466	0.8596	0.2792	0.8286
VPS13B	0.658115103824278	0.6254	0.4748	0.5662	0.4138	0.1636	0.5442	0.1592	0.5458
ENPP2	0.403166735032902	0.863	0.7624	0.8258	0.62	0.7548	0.8428	0.7806	0.86
MTDH	0.250510796846764	0.3576	0.2188	0.1126	0.0415	0.5862	0.4192	0.3302	0.287
DEPTOR	0.294241405163306	0.4378	0.3412	0.399	0.3012	0.1166	0.1652	0.1348	0.1558
NSMCE2	0.0945345748713499	0.564	0.6888	0.5366	0.6608	0.0566	0.0416	0.0753	0.0559
MTSS1	0.707376353577266	0.9124	0.6368	0.9072	0.569	0.3504	0.4408	0.3342	0.4034
SAMD12	0.18899752678938	0.1326	0.1426	0.1392	0.1434	0.1154	0.1076	0.1026	0.0793
ZHX2	0.376335285382382	0.6336	0.9208	0.4754	0.8358	0.0768	0.0619	0.0398	0.0284
LINC01608	0.896386828986921	0.1362	0.0929	0.1006	0.0571	0.2046	0.1584	0.0759	0.0743
NDRG1	0.415416758451985	0.6582	0.6164	0.6918	0.6152	0.629	0.5202	0.5372	0.4514
KANK1	0.104636293654131	0.2412	0.0958	0.202	0.0426	0.0467	0.0413	0.0306	0.0324
FAM49B	0.302270096100102	0.8432	0.9876	0.8368	0.985	0.4144	0.4064	0.4186	0.3728
PTPRD	0.042675649300189	0.6104	0.754	0.3024	0.4216	0.2336	0.1922	0.1786	0.1738
TRAPPC9	0.99285259106694	0.8818	0.7164	0.8506	0.6396	0.4306	0.4086	0.3176	0.3314
PTK2	0.674566384068847	0.3908	0.4842	0.3494	0.4258	0.4692	0.5006	0.3062	0.4034
MPDZ	0.0437220756057136	0.1782	0.1886	0.1064	0.1012	0.2054	0.1586	0.241	0.1746
UBE2R2	0.639219690881724	0.5712	0.343	0.3076	0.151	0.4416	0.4876	0.448	0.498
MOB3B	0.758957816141096	0.3014	0.2856	0.1856	0.1642	0.8672	0.9864	0.8608	0.9902
NFIB	0.0445620059465741	0.432	0.9702	0.4664	0.978	0.9016	0.7788	0.7724	0.6256
ZCCHC7	0.181530127813317	0.5032	0.3992	0.5486	0.4564	0.0393	0.0741	0.0419	0.0783
SLC24A2	0.297480499244605	0.9814	0.941	0.9748	0.9318	0.0197	0.015	0.0204	0.0236
MLLT3	0.440295766935673	0.6772	0.8442	0.6594	0.8514	0.019	0.1264	0.0099	0.1246
PRUNE2	0.533655906962696	0.9102	0.6782	0.8562	0.4078	0.2856	0.2254	0.0908	0.084
TLE4	0.0444747596788599	0.506	0.7548	0.4498	0.7076	0.0503	0.0608	0.0529	0.057
GNAQ	0.794317720373565	0.7708	0.6312	0.667	0.475	0.2954	0.4908	0.21	0.431
_ENSG00000233926	0.400330758191165	0.4398	0.2582	0.3024	0.1918	0.8394	0.6818	0.7532	0.6762
FRG1HP	0.197826582332967	0.5694	0.4074	0.4764	0.3016	0.8848	0.6678	0.812	0.6304
SLC44A1	0.163862245633582	0.911	0.8698	0.7774	0.7708	0.2348	0.197	0.1054	0.0855
CDC14B	0.28796425529921	0.4608	0.5734	0.2658	0.294	0.2502	0.1492	0.0537	0.0225
