gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
CCDC50	0.958952561534405	0.7802	0.7638	0.6996	0.7072	0.9324	0.9308	0.8884	0.8926
LRCH3	0.82902900617296	0.7542	0.8862	0.7044	0.889	0.3688	0.2912	0.1884	0.154
APOD	0.340795294806106	0.5324	0.6094	0.4192	0.4754	0.7832	0.6444	0.6592	0.4628
IL1RAP	0.0454781927800279	0.0874	0.0942	0.095	0.0876	0.7088	0.8886	0.5576	0.8206
AFAP1	0.478636731943256	0.4332	0.6544	0.3838	0.592	0.6514	0.679	0.363	0.526
ARAP2	0.833309605927341	0.723	0.6516	0.6716	0.6216	0.8322	0.927	0.6368	0.8722
FRYL	0.688402700742495	0.3398	0.4382	0.3082	0.3948	0.982	0.861	0.9806	0.8652
UBE2K	0.657772947135485	0.433	0.363	0.3708	0.3112	0.9228	0.8566	0.8726	0.801
SEL1L3	0.930622826065395	0.825	0.8336	0.7596	0.799	0.4602	0.3928	0.4704	0.3982
OCIAD1	0.639331435869326	0.9052	0.996	0.9194	0.9942	0.7272	0.7658	0.7322	0.7836
TBC1D19	0.423486038382699	0.564	0.4808	0.2986	0.2788	0.5824	0.424	0.1586	0.1704
STIM2	0.988569394712956	0.8406	0.8332	0.779	0.8394	0.9936	0.976	0.987	0.957
PDS5A	0.94657728022043	0.303	0.2418	0.2888	0.2418	0.2328	0.152	0.185	0.1712
ATP8A1	0.284465543694799	0.6056	0.4406	0.5432	0.3678	0.988	0.6846	0.97	0.5514
GABRB1	0.0485739141982205	0.201	0.1788	0.1436	0.1556	0.648	0.5136	0.5584	0.4028
APBB2	0.640126937320364	0.907	0.8224	0.9084	0.8384	0.8274	0.8892	0.761	0.8428
RBPJ	0.235664471200685	0.2874	0.2696	0.2314	0.2302	0.3888	0.4188	0.3918	0.4416
LDB2	0.157345787292885	0.2576	0.2428	0.3078	0.2828	0.5428	0.5686	0.5134	0.5164
PCDH7	0.484975652272703	0.373	0.4316	0.3056	0.3762	0.8082	0.5956	0.6928	0.3996
LCORL	0.611079101328812	0.7272	0.6856	0.6982	0.6728	0.8232	0.7732	0.835	0.784
KCTD8	0.136992700182038	0.8608	0.5304	0.752	0.3764	0.8776	0.697	0.8014	0.536
KCNIP4_ENSG00000185774	0.406569818337054	0.958	0.9362	0.9408	0.9096	0.4224	0.6516	0.3712	0.5822
TAPT1-AS1	0.366955228408439	0.3246	0.2482	0.3344	0.2574	0.9698	0.9414	0.9616	0.9354
RUFY3	0.246792445173848	0.6526	0.821	0.65	0.825	0.1164	0.2436	0.1354	0.2728
CRACD	0.754559647588507	0.7946	0.869	0.7326	0.8304	0.8754	0.65	0.7566	0.5374
ANKRD17	0.823623763431388	0.4838	0.545	0.4526	0.4844	0.9392	0.8644	0.9324	0.8258
PDGFRA	0.808261588265923	0.5436	0.719	0.513	0.6814	0.8266	0.8152	0.657	0.6644
RASGEF1B	0.869227217507204	0.8848	0.281	0.8172	0.1432	0.9216	0.5762	0.9112	0.5892
SCARB2	0.588410482189489	0.1636	0.2444	0.1676	0.2198	0.9492	0.6948	0.8588	0.5006
FIP1L1	0.48839439913635	0.8326	0.966	0.849	0.9738	0.6674	0.6776	0.6704	0.6976
SCD5	0.758320209647206	0.8348	0.9024	0.8308	0.8824	0.72	0.7564	0.6148	0.6888
ADGRL3	0.707007159957686	0.8988	0.7276	0.8836	0.7016	0.9048	0.7868	0.8716	0.7298
HNRNPDL	0.620481888867901	0.286	0.3568	0.2274	0.327	0.7948	0.486	0.71	0.3678
SCFD2	0.605890973627876	0.9672	0.9262	0.9734	0.9362	0.9976	0.968	0.9938	0.9524
UBA6-AS1	0.267653649069025	0.9058	0.9664	0.8994	0.962	0.5716	0.4306	0.5802	0.462
UBE2D3	0.609087629652046	0.4504	0.2664	0.3556	0.2352	0.7896	0.647	0.678	0.5698
MAPK10	0.355958683431135	0.5348	0.5516	0.4396	0.4392	0.5414	0.212	0.5182	0.214
PKD2	0.319719220464992	0.9572	0.7494	0.9296	0.697	0.2968	0.186	0.1562	0.0944
FAM13A	0.960590258717139	0.689	0.6576	0.6728	0.5548	0.9308	0.9664	0.9286	0.9738
RAP1GDS1	0.536831476523969	0.798	0.671	0.8134	0.7146	0.958	0.7112	0.9338	0.6804
PPA2	0.946468978937045	0.627	0.724	0.495	0.6602	0.5108	0.238	0.49	0.292
PAPSS1	0.921838729519042	0.2644	0.2244	0.1716	0.1516	0.9288	0.7316	0.8032	0.5406
PPP3CA	0.682958849437266	0.7282	0.7484	0.7142	0.7426	0.8166	0.8418	0.6308	0.7126
SNCA	0.0963435368172602	0.5474	0.8508	0.4904	0.819	0.7206	0.5214	0.5744	0.39
TBCK	0.39703097972344	0.1008	0.1606	0.0739	0.1194	0.598	0.3704	0.5444	0.3272
CAMK2D	0.35258119305174	0.5564	0.8854	0.4812	0.8382	0.8802	0.645	0.8832	0.641
ANK2	0.287396964410017	0.307	0.4236	0.2402	0.3182	0.8726	0.9018	0.8546	0.8778
GRID2	0.289375089002667	0.5372	0.5876	0.3814	0.428	0.8624	0.755	0.8322	0.6996
SPARCL1	0.367759117453712	0.2454	0.3174	0.1958	0.2452	0.8692	0.9892	0.857	0.9906
PDLIM5	0.799033004188272	0.9964	0.857	0.994	0.8432	0.9936	0.9194	0.996	0.9194
WDFY3	0.768525522415089	0.3704	0.239	0.3666	0.2558	0.9146	0.9518	0.8886	0.93
TET2	0.401027680835689	0.2378	0.2724	0.1738	0.1948	0.4594	0.194	0.393	0.1948
UGT8	0.957452402184575	0.8612	0.8182	0.8234	0.7784	0.892	0.9096	0.8366	0.881
UNC5C	0.0691567622722705	0.3358	0.2156	0.2052	0.0772	0.9118	0.9972	0.9046	0.997
CCSER1	0.121945669445491	0.3542	0.5242	0.3546	0.5196	0.4982	0.5016	0.2662	0.2934
_ENSG00000245958	0.986614274054218	0.5628	0.5014	0.5092	0.4184	0.8824	0.5916	0.8632	0.5062
ARHGAP10	0.520377638066226	0.9792	0.6824	0.971	0.6978	0.5498	0.4534	0.3206	0.1988
ELF2	0.189336587234543	0.9926	0.8342	0.9892	0.7916	0.5182	0.4938	0.25	0.3204
GAB1	0.547485183340663	0.8642	0.9726	0.851	0.9572	0.9872	0.966	0.9728	0.9294
TRIM2	0.00174918660212163	0.0338	0.0466	0.0368	0.0452	0.8398	0.9638	0.8404	0.9584
FBXW7	0.556890190215081	0.2118	0.37	0.021	0.1238	0.655	0.4966	0.4448	0.346
SH3D19	0.289615978386675	0.586	0.693	0.5888	0.6866	0.6056	0.4606	0.4776	0.3884
GRIA2	0.856923356408598	0.6892	0.7994	0.6256	0.764	0.5972	0.417	0.2272	0.1702
KIAA1109	0.856894743129018	0.8608	0.7582	0.862	0.772	0.6618	0.449	0.2542	0.2006
PDGFC	0.338293195998912	0.4938	0.507	0.3876	0.4978	0.9402	0.9854	0.9136	0.9682
SCLT1	0.858391359593167	0.9124	0.9866	0.9132	0.9814	0.5062	0.2438	0.4494	0.2134
ZNF827	0.614553755739234	0.2918	0.4924	0.3228	0.5146	0.8058	0.947	0.7636	0.945
NR3C2	0.972243495433794	0.4402	0.4162	0.4496	0.4382	0.7964	0.9668	0.8068	0.9742
RNF150	0.364475852979356	0.8896	0.9944	0.852	0.9744	0.9552	0.999	0.9352	0.9984
DCLK2	0.740349123206703	0.7342	0.6872	0.5238	0.4714	0.757	0.3518	0.7248	0.3546
LRBA	0.781935523997545	0.5832	0.57	0.563	0.5694	0.7506	0.3072	0.7458	0.3402
TLL1	0.643474728788731	0.672	0.507	0.6612	0.4878	0.8436	0.9592	0.8484	0.942
CPE	0.781939086046254	0.6378	0.6384	0.5022	0.5092	0.8928	0.5964	0.8022	0.4712
CLCN3	0.963790766084992	0.7854	0.9154	0.7964	0.8884	0.7	0.5986	0.6322	0.596
RAPGEF2	0.189982441515303	0.14	0.092	0.1078	0.0644	0.9508	0.8196	0.9152	0.724
PALLD	0.136856086406737	0.2464	0.3772	0.2348	0.3576	0.6624	0.726	0.582	0.6732
NEK1	0.695443350916087	0.5734	0.7448	0.5572	0.6868	0.975	0.9648	0.9758	0.9684
MARCHF1	0.447709088921524	0.28	0.1764	0.2188	0.1194	0.9238	0.7016	0.8764	0.5722
CBR4	0.713360380243244	0.9328	0.9754	0.9016	0.9724	0.8068	0.914	0.535	0.8472
GPM6A	0.450386099996428	0.4268	0.589	0.3148	0.531	0.8796	0.8424	0.8378	0.8024
SORBS2	0.0865003997879986	0.3912	0.6244	0.29	0.5088	0.3096	0.4998	0.29	0.5424
SCRG1	0.281268929945474	0.428	0.4034	0.3056	0.2872	0.7708	0.7144	0.6566	0.5472
GALNTL6	0.124535581549874	0.557	0.368	0.4056	0.213	0.9618	0.9172	0.9572	0.914
SPOCK3	0.0533878694619164	0.2322	0.1164	0.1132	0.0415	0.588	0.3162	0.568	0.3082
TRIO	0.0586119661217238	0.5924	0.5556	0.429	0.4248	0.5428	0.4976	0.5282	0.5726
CDH10	0.139774741282146	0.626	0.3654	0.6004	0.3248	0.64	0.6448	0.5142	0.5458
ZFR	0.537983944153245	0.2508	0.2952	0.1974	0.2256	0.1976	0.148	0.0472	0.0445
ADCY2	0.0355951634241536	0.2398	0.2494	0.228	0.2528	0.9342	0.7812	0.9042	0.6988
SLC1A3	0.177329177159198	0.5284	0.5702	0.3304	0.3898	0.1734	0.611	0.1174	0.5644
WDR70	0.74784186746447	0.5318	0.5158	0.5442	0.527	0.9282	0.728	0.9384	0.7098
SEMA5A	0.274542734958139	0.0566	0.093	0.0787	0.1196	0.888	0.933	0.8966	0.9506
PDZD2	0.392674081206145	0.7036	0.6388	0.5692	0.4434	0.915	0.8808	0.8548	0.8496
MARCHF6	0.317131771777929	0.3964	0.4516	0.411	0.4844	0.618	0.7202	0.5564	0.6972
CDH18	0.401315089615363	0.9854	0.7844	0.9782	0.6864	0.426	0.4784	0.341	0.409
MYO10	0.445760939336866	0.8892	0.9524	0.804	0.935	0.4148	0.1626	0.056	0.0189
ANKH	0.647668593177089	0.6682	0.8466	0.6186	0.809	0.8964	0.7722	0.8412	0.5522
NIPBL	0.911297823794639	0.6054	0.51	0.5298	0.4496	0.988	0.9338	0.989	0.8974
CTNND2	0.493576241001969	0.388	0.3342	0.3462	0.2894	0.826	0.7304	0.805	0.7168
BASP1	0.261046121424818	0.575	0.7364	0.5422	0.7424	0.6056	0.4762	0.5276	0.397
FBXL7	0.51373203521659	0.5318	0.5164	0.5346	0.5228	0.7536	0.7074	0.7734	0.7234
GUSBP1	0.395052759534645	0.7304	0.8908	0.7886	0.926	0.6528	0.6614	0.635	0.6618
CPLANE1	0.713214698962987	0.5564	0.632	0.554	0.6182	0.9218	0.5664	0.8614	0.3472
_ENSG00000215158	0.426716360182601	0.4666	0.7924	0.4428	0.724	0.1152	0.105	0.0816	0.0487
C1QTNF3-AMACR	0.204071800946241	0.535	0.3912	0.4956	0.3436	0.5064	0.2814	0.435	0.2888
ADAMTS6	0.967233274256692	0.477	0.433	0.5074	0.4796	0.8716	0.637	0.7896	0.5392
GPBP1	0.742776902617314	0.3852	0.3322	0.3286	0.3154	0.9032	0.8554	0.766	0.7422
KIF2A	0.692964741198554	0.537	0.8014	0.5122	0.8028	0.6968	0.7446	0.526	0.6506
MAST4	0.168454853282196	0.288	0.6204	0.2828	0.6474	0.6922	0.9244	0.629	0.869
MAP3K1	0.773820960180257	0.726	0.56	0.7084	0.5646	0.7678	0.736	0.6556	0.6522
ERBIN	0.828701802622703	0.8978	0.946	0.87	0.9408	0.9514	0.9192	0.9454	0.9086
GHR	0.138434673372741	0.182	0.1908	0.2052	0.2026	0.5238	0.5482	0.3932	0.4192
PDE4D	0.269554716095589	0.533	0.6362	0.4788	0.5972	0.243	0.208	0.2034	0.17
ZSWIM6	0.702335610271419	0.888	0.865	0.8854	0.8654	0.9364	0.9124	0.928	0.8562
MAP1B	0.338126091893165	0.4472	0.5484	0.3128	0.4836	0.5728	0.4876	0.4118	0.387
PIK3R1	0.370168441008769	0.8932	0.8876	0.8962	0.8854	0.9014	0.9058	0.6972	0.7924
PARP8	0.480198344283852	0.537	0.5942	0.5216	0.5478	0.9304	0.9836	0.909	0.9762
RAB3C	0.890135264371135	0.7322	0.6648	0.67	0.6556	0.545	0.4222	0.243	0.2166
CWC27	0.672068722221036	0.181	0.2592	0.1278	0.2498	0.9174	0.7548	0.9268	0.7766
RNF180	0.885601051445723	0.7546	0.6226	0.7212	0.608	0.8138	0.6438	0.8304	0.673
RICTOR	0.604239357964795	0.5594	0.435	0.393	0.2968	0.8086	0.3928	0.8056	0.3758
ZNF131	0.18395077869706	0.1532	0.1722	0.0883	0.0955	0.6224	0.575	0.2346	0.3594
C5orf64	0.457178697090036	0.6686	0.6742	0.7062	0.6886	0.9234	0.8462	0.8902	0.7816
ARL15	0.973920950978682	0.8116	0.775	0.7508	0.7386	0.4912	0.5948	0.482	0.572
VCAN	0.322030242068709	0.5562	0.4594	0.4924	0.4064	0.9446	0.7724	0.927	0.6866
ZFYVE16	0.393357880122112	0.8426	0.9628	0.8246	0.9562	0.931	0.8874	0.8736	0.8368
MEF2C	0.29718190026848	0.5072	0.6716	0.4852	0.6922	0.4774	0.537	0.4534	0.5438
PDE8B	0.9444415492545	0.8684	0.7708	0.8686	0.7698	0.476	0.3184	0.474	0.2806
ARSB	0.110550118812903	0.7388	0.9458	0.6904	0.9346	0.7078	0.9678	0.5452	0.965
FAM172A	0.803478653060842	0.9058	0.9654	0.9084	0.9638	0.8436	0.74	0.805	0.729
SSBP2	0.29152116910376	0.8754	0.7972	0.8586	0.7624	0.6328	0.4852	0.619	0.451
RASA1	0.746171440292174	0.717	0.8096	0.7084	0.7966	0.6682	0.689	0.589	0.7012
PAM	0.849650892963338	0.7148	0.5868	0.731	0.5886	0.8636	0.8298	0.8476	0.784
FBXL17	0.922161398963253	0.782	0.5168	0.7334	0.4826	0.758	0.9914	0.6936	0.9898
FER	0.407130325217966	0.6048	0.707	0.5984	0.7056	0.9368	0.9224	0.9108	0.9054
EDIL3	0.751246045205814	0.8194	0.6372	0.7762	0.599	0.9918	0.8748	0.9908	0.875
SERINC5	0.486370721069591	0.2642	0.2976	0.2726	0.3012	0.5618	0.7064	0.461	0.6316
CMYA5	0.0162908865643819	0.4942	0.6442	0.3444	0.4718	0.89	0.8632	0.8558	0.85
TENT2	0.651171597265388	0.5756	0.5854	0.534	0.5682	0.815	0.4998	0.6556	0.4332
MCTP1	0.980918523334861	0.8586	0.4974	0.84	0.4476	0.7082	0.9422	0.662	0.9254
TTC37	0.587188460033377	0.2946	0.4128	0.2492	0.3752	0.7948	0.7524	0.8068	0.7566
NR2F1-AS1	0.824250116968127	0.625	0.5724	0.5458	0.4538	0.3416	0.3766	0.2302	0.349
LINC00461	0.942317606635547	0.514	0.4548	0.4842	0.379	0.9446	0.8762	0.9364	0.8634
TMEM161B-AS1	0.331278885953068	0.3668	0.4726	0.2682	0.3706	0.8	0.9734	0.8118	0.9712
MEF2C-AS1	0.694165015525053	0.3752	0.335	0.3666	0.2764	0.8118	0.8986	0.8204	0.9024
FAM13B	0.959279713998043	0.5748	0.4706	0.4322	0.2984	0.6804	0.922	0.6582	0.9046
CTNNA1	0.64228675485586	0.3736	0.5744	0.3388	0.528	0.3342	0.33	0.106	0.1264
SEMA6A	0.985961545643572	0.6942	0.8318	0.7018	0.8266	0.965	0.8938	0.9514	0.8528
SIL1	0.574244566251248	0.6622	0.5502	0.5712	0.4642	0.5282	0.3858	0.2934	0.2516
EPB41L4A	0.696471003370715	0.9296	0.7234	0.9016	0.7046	0.3762	0.6284	0.3712	0.6388
KIF3A	0.964497472066057	0.9564	1	0.9528	0.9994	0.547	0.3738	0.3318	0.2482
APC	0.506564084911685	0.8228	0.8708	0.8244	0.882	0.5706	0.661	0.4386	0.6232
COMMD10	0.715701349188354	0.812	0.9734	0.8384	0.9714	0.9978	0.7282	0.9902	0.6164
SPOCK1	0.822170964705812	0.7322	0.4552	0.7204	0.476	0.544	0.4372	0.5064	0.365
CAMK4	0.372111026798165	0.5716	0.4902	0.5178	0.4332	0.4324	0.225	0.1306	0.0767
GRAMD2B	0.146335089459891	0.852	0.855	0.8492	0.8304	0.3578	0.2438	0.3048	0.2578
ZNF608	0.325567668027346	0.5902	0.3982	0.4982	0.2904	0.7416	0.4216	0.6934	0.3672
DMXL1	0.72143209538013	0.436	0.3492	0.4192	0.358	0.7572	0.6276	0.4926	0.3566
LINC01170	0.815036431644367	0.863	0.7202	0.8394	0.734	0.6238	0.5068	0.5984	0.4858
CYFIP2	0.51448465110384	0.8414	0.629	0.8558	0.6426	0.635	0.3896	0.6208	0.3712
NR3C1	0.0842423955123951	0.1854	0.1644	0.1766	0.1502	0.6146	0.3398	0.3754	0.2024
ATP10B	0.591607647028741	0.789	0.5998	0.688	0.4202	0.666	0.7616	0.6092	0.7246
NDFIP1	0.231713939361949	0.194	0.1678	0.1544	0.1678	0.766	0.5156	0.5996	0.404
GRIA1	0.539686770722498	0.6782	0.927	0.68	0.9186	0.5704	0.7986	0.423	0.7236
PPP2R2B	0.314451816710209	0.8462	0.7296	0.797	0.636	0.7938	0.8674	0.7904	0.8752
NRG2	0.331428024029299	0.4996	0.693	0.4802	0.692	0.7588	0.3766	0.7656	0.3326
GALNT10	0.848953560030767	0.867	0.8942	0.8568	0.8844	0.7614	0.5336	0.6418	0.4598
STK32A	0.572980662532939	0.8508	0.7968	0.8352	0.749	0.3958	0.3864	0.423	0.4032
SGCD	0.845180012399277	0.514	0.435	0.5076	0.4214	0.9462	0.677	0.9312	0.6222
JAKMIP2	0.509920815184314	0.6778	0.6562	0.6154	0.5536	0.1952	0.1036	0.0952	0.0912
KCTD16	0.385532985671065	0.2458	0.1806	0.2172	0.1882	0.5488	0.7476	0.2778	0.6028
SPRY4-AS1	0.47166896458812	0.7578	0.9824	0.7444	0.9662	0.939	0.8312	0.9218	0.7886
_ENSG00000247199	0.154244856954845	0.1626	0.161	0.1802	0.1656	0.9936	0.8474	0.9898	0.8166
RNF130	0.0418673145466885	0.0187	0.02	0.0019	0.0029	0.8052	0.606	0.7884	0.6062
CPEB4	0.749103640078675	0.4026	0.3578	0.3262	0.2798	0.8906	0.8918	0.8594	0.8442
NSD1	0.337367427017275	0.1892	0.198	0.1822	0.1776	0.9168	0.6472	0.909	0.6272
NSG2	0.502707529863085	0.8884	0.9606	0.8866	0.955	0.7342	0.6406	0.7428	0.6756
KCNIP1	0.935471478035515	0.9792	0.8228	0.964	0.815	0.8946	0.8882	0.7926	0.8124
RANBP17	0.851734003495342	0.3198	0.2954	0.3444	0.3136	0.443	0.6376	0.4542	0.59
GMDS-DT	0.760370106062481	0.869	0.7186	0.8436	0.6298	0.813	0.6608	0.6258	0.5266
JARID2	0.293777401540242	0.4864	0.3662	0.4042	0.2558	0.649	0.7142	0.5694	0.6522
PHACTR1	0.485447948188999	0.3704	0.2218	0.3398	0.1968	0.3632	0.2874	0.3534	0.2712
ATXN1	0.401726542237932	0.8636	0.809	0.8774	0.8382	0.852	0.9814	0.789	0.966
KIF13A	0.822720844206934	0.3684	0.4716	0.3324	0.4548	0.979	0.7802	0.9792	0.7948
FARS2	0.825193460115187	0.216	0.1842	0.2522	0.2236	0.9336	0.7646	0.9076	0.7354
CDKAL1	0.68400452980025	0.368	0.3964	0.3774	0.3878	0.5576	0.3268	0.5428	0.3252
GABBR1_ENSG00000204681	0.65489235664145	0.9704	0.9118	0.9242	0.825	0.718	0.4464	0.6604	0.3678
UBR2	0.374768750347502	0.1414	0.193	0.0715	0.1038	0.3478	0.733	0.108	0.5344
FAM135A	0.86847274755717	0.6512	0.674	0.5446	0.5786	0.5148	0.4396	0.5322	0.4592
HSP90AB1	0.311965767574621	0.9098	0.8892	0.9182	0.844	0.5532	0.5868	0.5124	0.5886
KHDRBS2	0.0352670013926752	0.2546	0.2082	0.1618	0.113	0.3564	0.1898	0.0227	0.0083
COL9A1	0.0609713837030017	0.2196	0.18	0.0925	0.0839	0.848	0.7736	0.7432	0.6722
SMAP1	0.42421187082447	0.3636	0.3488	0.3252	0.3286	0.832	0.6466	0.753	0.4796
BICRAL	0.555021897690692	0.286	0.2672	0.1902	0.168	0.6996	0.629	0.3772	0.4288
ADGRB3	0.251146980901327	0.4608	0.653	0.3436	0.589	0.6846	0.6512	0.5944	0.5512
DST	0.261652308104737	0.2662	0.2584	0.1004	0.0917	0.9598	0.8598	0.9148	0.7584
ZFAND3	0.886953078346847	0.4866	0.5446	0.3824	0.4576	0.6182	0.5064	0.5734	0.4818
LMBRD1	0.779501492192858	0.785	0.909	0.7362	0.8956	0.964	0.711	0.9522	0.6276
BTBD9	0.779032067311602	0.7052	0.6212	0.6652	0.5936	0.8616	0.6124	0.8506	0.5804
SUPT3H	0.663715785677776	0.55	0.839	0.559	0.835	0.7868	0.988	0.7684	0.9878
SNAP91	0.991273512098739	0.7096	0.6796	0.6098	0.554	0.651	0.6002	0.4944	0.4078
ME1	0.585684978051205	0.6538	0.5714	0.6392	0.5584	0.896	0.9336	0.8744	0.9334
RIMS1	0.876961490939164	0.8544	0.6818	0.808	0.5996	0.4906	0.3282	0.1008	0.0328
DOP1A	0.466871156130655	0.9822	0.957	0.9786	0.9594	0.994	0.7258	0.9868	0.5826
BCKDHB	0.799641927637906	0.8904	0.7494	0.8938	0.757	0.568	0.2666	0.5864	0.302
BACH2	0.806018889843079	0.8848	0.9752	0.8656	0.9778	0.7628	0.9218	0.6668	0.921
ASCC3	0.744089084146882	0.2186	0.1566	0.1966	0.1516	0.9274	0.9818	0.9126	0.968
SOBP	0.697677792586332	0.6624	0.7828	0.6682	0.7882	0.9202	0.9586	0.8886	0.9292
SENP6	0.927638843278228	0.4074	0.3544	0.3494	0.3102	0.9022	0.9322	0.8272	0.8632
FOXO3	0.651865276033035	0.9436	0.7774	0.9422	0.7734	0.6308	0.5488	0.5992	0.5348
PNISR	0.717601929470135	0.5912	0.4206	0.4878	0.299	0.805	0.6718	0.8104	0.6736
PHIP	0.788779249774428	0.4622	0.383	0.463	0.37	0.8758	0.8666	0.849	0.806
GRIK2	0.261197886182988	0.923	0.8886	0.8942	0.8662	0.7934	0.5248	0.7488	0.436
FUT9	0.0135631980822362	0.2046	0.2542	0.1478	0.189	0.8182	0.621	0.5438	0.3412
KLHL32	0.226967585261057	0.0801	0.1096	0.0723	0.093	0.3192	0.2848	0.2286	0.2706
ZNF292	0.995363384718589	0.6896	0.6318	0.5704	0.469	0.7836	0.5042	0.7434	0.4126
MYO6	0.87747230629733	0.5046	0.7126	0.2904	0.5964	0.9396	0.9948	0.8948	0.9864
_ENSG00000271860	0.970099533505431	0.3674	0.4912	0.3504	0.424	0.7866	0.6392	0.7022	0.531
REV3L	0.482876713982834	0.3192	0.428	0.3572	0.4322	0.8976	0.7514	0.9012	0.7578
FYN	0.436073495401105	0.4774	0.3492	0.4144	0.2988	0.4648	0.4282	0.4456	0.466
HIVEP2	0.898414741658083	0.9178	0.5382	0.9122	0.5138	0.9012	0.7888	0.7642	0.6294
EPB41L2	0.305144042831958	0.9738	0.8188	0.9356	0.6646	0.9568	0.97	0.9456	0.9686
CEP85L	0.715749628660859	0.1824	0.2096	0.1256	0.1566	0.8836	0.6914	0.8188	0.5736
ARFGEF3	0.69024894374551	0.7666	0.9024	0.7994	0.891	0.7504	0.9416	0.5742	0.8956
LAMA4	0.803617106260343	0.4168	0.4724	0.436	0.4964	0.9092	0.7538	0.8724	0.7174
SGK1	0.822588698320092	0.9172	0.7036	0.9306	0.7112	0.6718	0.347	0.5478	0.303
AHI1	0.412454188823703	0.958	0.819	0.9184	0.7584	0.5248	0.8246	0.4978	0.7682
REPS1	0.815449049524302	0.039	0.0435	0.0494	0.0486	0.894	0.8268	0.8782	0.7998
TBC1D32	0.903971012574508	0.8354	0.881	0.8178	0.8748	0.9214	0.897	0.8504	0.894
AIG1	0.47747691344429	0.315	0.2044	0.285	0.168	0.9332	0.9778	0.8288	0.9602
PTPRK_ENSG00000152894	0.19878200286311	0.076	0.1326	0.0209	0.0362	0.998	0.9922	0.994	0.9804
CDK19	0.871947626001323	0.5568	0.6774	0.5622	0.7032	0.8918	0.9118	0.8594	0.8952
PDE7B	0.106889597079774	0.443	0.6038	0.4224	0.557	0.864	0.7476	0.7874	0.6652
NKAIN2	0.225188917886351	0.524	0.8264	0.4458	0.7774	0.6294	0.6844	0.4236	0.5604
SLC35F1	0.92594838920116	0.5662	0.8528	0.5366	0.8442	0.7042	0.5754	0.6902	0.5556
MAP3K5	0.544313340081937	0.2704	0.2958	0.257	0.2988	0.982	0.9082	0.983	0.9058
_ENSG00000227220	0.397753110259307	0.3964	0.464	0.3816	0.4702	0.967	0.9538	0.9542	0.9522
TRAF3IP2-AS1	0.591850320173883	0.8894	0.8126	0.8958	0.8222	0.8266	0.7126	0.775	0.6854
MARCKS	0.883417701746736	0.799	0.5918	0.7294	0.4992	0.9332	0.9826	0.8216	0.961
ARID1B	0.397845392014105	0.0321	0.0554	0.0318	0.0582	0.8344	0.7698	0.8288	0.7704
RPS6KA2	0.612377666386275	0.8158	0.7304	0.7346	0.6062	0.7418	0.723	0.7064	0.6984
SASH1	0.784871236828047	0.95	0.9546	0.913	0.9376	0.2476	0.3412	0.1804	0.283
UST	0.61936557476871	0.8974	0.5856	0.894	0.6102	0.337	0.348	0.225	0.2128
QKI	0.657179410192554	0.7178	0.6538	0.6542	0.6008	0.8984	0.912	0.8896	0.909
SNX9	0.851234369435858	0.6916	0.5976	0.6252	0.563	0.387	0.5956	0.376	0.5776
AFDN	0.847364574874033	0.6812	0.5738	0.6318	0.5336	0.8322	0.7512	0.7848	0.679
SYNE1	0.134471057571918	0.1062	0.1036	0.1378	0.115	0.6402	0.4588	0.3406	0.2378
SHPRH	0.712219272340182	0.6798	0.8054	0.7128	0.8232	0.9078	0.782	0.882	0.7238
TIAM2	0.92199936958857	0.5278	0.4042	0.484	0.342	0.4368	0.6132	0.3604	0.626
UTRN	0.449381027199213	0.4574	0.7722	0.4576	0.7804	0.6116	0.8152	0.4832	0.7924
STXBP5	0.285410844212737	0.9692	0.7394	0.9632	0.7248	0.8988	0.7866	0.8556	0.6764
AMZ1	0.570492869005972	0.7018	0.6144	0.642	0.5036	0.6618	0.4042	0.6086	0.3818
ZDHHC14	0.812296786614894	0.6182	0.5126	0.5412	0.3956	0.4336	0.4798	0.2866	0.3656
PRKN	0.698786314441461	0.6524	0.5568	0.6404	0.5204	0.7944	0.7236	0.7396	0.717
SCAF8	0.682101577022549	0.998	0.7538	1	0.7266	0.706	0.5564	0.672	0.562
THSD7A	0.219415325527142	0.3504	0.2996	0.3926	0.3616	0.989	0.9394	0.99	0.9432
ETV1	0.671026428625473	0.9374	0.8658	0.929	0.8456	0.9516	0.9942	0.8962	0.9892
HDAC9	0.121180115903473	0.1232	0.2756	0.1032	0.2236	0.6006	0.4972	0.3734	0.3464
ACTB	0.480811918774602	0.5424	0.736	0.4906	0.6806	0.7874	0.601	0.6586	0.4714
ITGB8	0.342357314363698	0.9848	0.99	0.9838	0.9878	0.8922	0.7572	0.8868	0.727
DNAH11	0.0498011228185001	0.7622	0.8732	0.6122	0.7806	0.6658	0.5464	0.1736	0.163
HIBADH	0.44493568463541	0.9682	0.9986	0.9548	0.9974	0.7894	0.6204	0.7988	0.6892
TAX1BP1	0.0403459231373728	0.3268	0.446	0.319	0.4438	0.3964	0.2102	0.3354	0.145
GLCCI1	0.0781583071273418	0.1578	0.2284	0.1005	0.1188	0.742	0.4448	0.724	0.4794
