gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
FTH1	0.650974663057738	0.1176	0.04	0.1246	0.0849	0.56	0.4618	0.4794	0.318
NEAT1	0.699840041278927	0.8196	0.982	0.8382	0.9782	0.3408	0.2432	0.2124	0.1412
PPP6R3	0.868988703700438	0.036	0.0488	0.0372	0.0437	0.6386	0.6048	0.624	0.5844
FCHSD2	0.61420701490967	0.3522	0.4792	0.3856	0.5108	0.3894	0.2622	0.2702	0.1434
SLCO2B1	0.0440488893636978					0.4794	0.3984	0.3872	0.3162
KDM2A	0.27703812105904	0.0754	0.0334	0.0373	0.0161	0.2862	0.1304	0.1588	0.0327
PACS1	0.697354147922582	0.56	0.5162	0.342	0.3268	0.4204	0.3054	0.2978	0.1968
UVRAG	0.129862493325935					0.6364	0.5378	0.5916	0.5002
MALAT1	0.335409100016179	0.5014	0.9226	0.4184	0.8944	0.5372	0.3976	0.2584	0.1606
GAB2	0.0260206651018719	0.4936	0.517	0.5452	0.5608	0.5498	0.4396	0.454	0.355
PICALM	0.483918196199738					0.4382	0.3076	0.3356	0.2228
ATM	0.793414754432066	0.9598	0.6694	0.9542	0.594	0.5292	0.4318	0.4168	0.3338
DLG2	0.548752547508395	0.6994	0.867	0.7142	0.8888	0.1168	0.0416	0.0461	0.0151
MAML2	0.599955563185692	0.697	0.698	0.6772	0.6596	0.4468	0.4572	0.3196	0.3154
_ENSG00000254420	0.086152660711297	0.1276	0.1334	0.1444	0.1452	0.501	0.3478	0.336	0.2104
SORL1	0.732314505557462	0.6968	0.522	0.7052	0.5446	0.367	0.2728	0.2394	0.157
IL18	0.489183716122121	0.9952	0.512	0.8138	0.4898	0.3804	0.3164	0.2802	0.2092
NRGN	0.840962764153581	0.6342	0.545	0.4792	0.4346	0.576	0.4214	0.467	0.2622
SIK3	0.603928519119934					0.0573	0.0226	0.0639	0.0383
LINC02712	0.426357291965382	0.1604	0.1206	0.101	0.0807	0.5702	0.621	0.5106	0.545
CELF2	0.520849862498298	0.955	0.6474	0.9492	0.6634	0.0671	0.0557	0.0143	0.0175
MLLT10	0.0722027600130266	0.008	0.0548	0.0442	0.079	0.6638	0.638	0.6522	0.6172
ARHGAP21	0.418288838754839	0.8274	0.4708	0.8316	0.5106	0.4678	0.3708	0.4962	0.3904
PLXDC2	0.465292795124483	0.797	0.7282	0.803	0.7378	0.4686	0.3144	0.369	0.2234
USP6NL	0.740539386308411	0.5924	0.2554	0.5736	0.221	0.27	0.1772	0.1894	0.1124
PIP4K2A	0.369994534762009					0.4458	0.372	0.488	0.4304
FRMD4A	0.513060224917389	0.0384	0.2474	0.0774	0.2916	0.2806	0.2064	0.1186	0.0825
FLI1	0.796047618169519	0.6746	0.9522	0.5274	0.9506	0.5134	0.4814	0.4444	0.4146
CAMK1D	0.700244452346048	0.1334	0.1282	0.1442	0.1418	0.2878	0.2242	0.113	0.0927
SFMBT2	0.714085701253999	0.7808	0.4962	0.7982	0.5124	0.4374	0.3202	0.3156	0.2296
_ENSG00000229751	0.687679267182529	0.401	0.4582	0.2612	0.2822	0.3264	0.2778	0.1662	0.117
LINC02642	0.882277859896503	0.1232	0.2784	0.1804	0.3352	0.6148	0.7672	0.574	0.7048
MRC1	0.285755704837911	0.4062	0.6346	0.4366	0.6506	0.3958	0.3212	0.3176	0.2446
APBB1IP	0.870187722201326	6e-04	0.0018	0.0812	0.0185	0.4948	0.4482	0.4178	0.3572
WAC	0.294002458134351					0.275	0.1572	0.2386	0.1274
CCNY	0.801610058330257	0.2432	0.0921	0.176	0.0859	0.8768	0.765	0.8576	0.7476
EPC1	0.795105263603415	0.4028	0.3122	0.257	0.2164	0.8404	0.8362	0.818	0.805
ARHGAP22	0.716648221441855	0.0084	0.0166	0.0205	0.0257	0.5478	0.5084	0.4858	0.4384
WDFY4	0.494436903647777	0.8394	0.9686	0.793	0.9642	0.4506	0.3438	0.3828	0.2764
ARHGAP12	0.204536477390677	0.3588	0.3114	0.3464	0.2756	0.3662	0.2698	0.3022	0.216
SGMS1	0.682584650889067	0.8004	0.1022	0.5528	0.1126	0.6816	0.6222	0.6578	0.5982
PALD1	0.629755016694941					0.4856	0.4036	0.3974	0.336
VSIR	0.675152393835238	0.9098	0.7106	0.909	0.6994	0.3442	0.2518	0.2736	0.1924
HERC4	0.697553938664055	0.1312	0.28	0.1726	0.3026	0.6414	0.68	0.6178	0.637
LRMDA	0.527100877294909	0.0087	0.0159	0.0343	0.0522	0.4626	0.338	0.3654	0.243
ADK	0.737035382550756					0.6124	0.5042	0.5596	0.4686
KCNMA1	0.927982654559425	0.3762	0.2482	0.362	0.1936	0.188	0.0677	0.1214	0.0398
JMJD1C	0.622490419139557	0.506	0.816	0.5526	0.8222	0.591	0.364	0.4726	0.2538
NRG3	0.546832745391453	0.4724	0.5894	0.2968	0.3858	0.215	0.0894	0.1158	0.0326
PSAP	0.447871296840492	0.0195	0.0138	0.09	0.0788	0.4576	0.4246	0.4018	0.334
BLNK	0.348896078316699	0.9808	0.626	0.973	0.4926	0.4782	0.448	0.3902	0.3344
CPEB3	0.848266896642448	0.8354	0.2004	0.607	0.2248	0.901	0.9664	0.8906	0.9598
ENTPD1	0.793196042192842	0.7498	0.8128	0.7662	0.7904	0.3462	0.2354	0.1998	0.0981
PTEN	0.730200268296814	0.4412	0.5634	0.5014	0.6166	0.364	0.2072	0.3838	0.2598
LCOR	0.732914569080075	0.8178	0.8418	0.7602	0.8458	0.676	0.6022	0.659	0.596
ENTPD1-AS1	0.49426405847436	0.4086	0.7378	0.4868	0.7842	0.6732	0.5564	0.5928	0.4882
WNK1	0.614502569028782	0.1792	0.189	0.2068	0.254	0.743	0.8536	0.7644	0.856
ERC1	0.229162408270941					0.364	0.1566	0.2666	0.0763
PTPRE	0.140022001246392					0.416	0.2966	0.2998	0.1808
RGS10	0.754380027398998	0.8858	0.8374	0.7342	0.802	0.3714	0.3114	0.3082	0.2534
VTI1A	0.272714570187167	0.0573	0.0306	0.0726	0.0256	0.5958	0.4944	0.5206	0.4292
HTRA1	0.440184992808638	0.9896	0.9518	0.8844	0.9186	0.146	0.0494	0.0687	0.016
CTBP2	0.480830945034485	0.9178	0.5544	0.8974	0.5096	0.4112	0.2798	0.3366	0.2068
SHTN1	0.591227436450049					0.3108	0.312	0.3336	0.3482
GAPDH	0.995079995979686	0.7412	0.7496	0.7378	0.7528	0.5828	0.5066	0.5072	0.4424
ETV6	0.316566117656826	0.8916	0.524	0.9122	0.5196	0.3476	0.231	0.171	0.087
A2M	0.899418780369808	0.3418	0.363	0.3724	0.3898	0.4622	0.4178	0.389	0.3372
LRMP	0.376922184369813	0.2408	0.4132	0.2726	0.458	0.259	0.1484	0.1246	0.0547
RASSF8	0.208518186668966					0.369	0.2514	0.2916	0.1888
BHLHE41	0.437165685640791	0.6586	0.5286	0.485	0.4868	0.2514	0.166	0.1662	0.1016
ITPR2	0.947941531752159	0.108	0.0877	0.117	0.0966	0.3804	0.3764	0.289	0.279
CCDC91	0.834782067038035	0.8482	0.637	0.8304	0.6004	0.9294	0.9768	0.9278	0.9746
TUBA1B	0.859847930367605	0.9434	0.7838	0.9436	0.797	0.6506	0.5316	0.5554	0.3822
FGD4	0.310619702914337	0.6418	0.755	0.6578	0.7528	0.4378	0.3114	0.3416	0.2292
SCAF11	0.191715267670866	0.1842	0.142	0.142	0.1086	0.3588	0.2502	0.2932	0.191
DIP2B	0.311549014658697	0.0076	0.0337	0.0757	0.0928	0.5264	0.4168	0.4414	0.352
NCKAP1L	0.847151220127546	0.291	0.2838	0.2702	0.2568	0.467	0.406	0.4162	0.3688
FMNL3	0.67080226728152	0.0959	0.2294	0.1598	0.2892	0.3342	0.198	0.1908	0.088
R3HDM2	0.21006034825757	0.9708	0.962	0.8028	0.9022	0.4962	0.638	0.506	0.6406
SYT1	0.605703598990245	0.8878	0.682	0.8738	0.6366	0.5206	0.2892	0.3998	0.1364
NAV3	0.477757481022919	0.309	0.2908	0.2532	0.2234	0.3908	0.2856	0.3148	0.22
ATP2B1	0.729061048223724					0.532	0.2928	0.395	0.1486
USP15	0.74383753145878	0.6428	0.8148	0.6606	0.8216	0.18	0.0958	0.1013	0.039
SRGAP1	0.253780377366659	0.279	0.3914	0.2892	0.3556	0.3862	0.262	0.2678	0.1502
MED13L	0.355435755325764	0.068	0.079	0.0501	0.0489	0.3622	0.2404	0.2618	0.1486
APPL2	0.469478055012397					0.449	0.3642	0.3298	0.2518
WASHC4	0.5898022217376	0.118	0.1166	0.105	0.087	0.3678	0.2868	0.3046	0.234
CHST11	0.129754955049917	0.0735	0.0289	0.1056	0.0326	0.1942	0.115	0.0679	0.0293
TAOK3	0.880410756513797	0.3826	0.3956	0.3678	0.3672	0.8626	0.98	0.828	0.9694
UBC	0.236814742958144	0.8988	0.852	0.8942	0.8666	0.7534	0.6766	0.6982	0.6234
SPPL3	0.64095887879519	0.0294	0.0512	0.0394	0.0513	0.983	0.976	0.984	0.9754
ELF1	0.921885375625385	0.8136	0.7354	0.7578	0.7532	0.4842	0.3594	0.417	0.306
ZMYM2	0.260055260579311	0.3758	0.3512	0.3412	0.3588	0.4326	0.1802	0.4154	0.1436
PAN3	0.426290353736844	0.0888	0.0463	0.1124	0.0988	0.4512	0.3732	0.3838	0.3022
NBEA	0.323337109078947	0.9566	0.863	0.967	0.8316	0.305	0.1192	0.1552	0.0469
N4BP2L2	0.474312530949017	0.399	0.5704	0.4366	0.5322	0.6166	0.7394	0.5076	0.625
MYCBP2	0.661631613955345	0.0687	0.0935	0.1204	0.1402	0.0536	0.1088	0.0553	0.0759
RUBCNL	0.833396465086513	0.0441	0.0466	0.1038	0.1004	0.254	0.1654	0.141	0.0772
TBC1D4	0.371291772317279	0.9534	0.2818	0.8006	0.2418	0.5082	0.4244	0.4654	0.3838
LRCH1	0.535875979530419	0.2344	0.105	0.1416	0.0728	0.4318	0.3294	0.3572	0.2772
ITM2B	0.0145567214533654	0.2252	0.2398	0.1664	0.1956	0.0595	0.091	0.063	0.1016
WDFY2	0.842207866023669	0.7708	0.5008	0.6688	0.4954	0.6534	0.5588	0.6036	0.5186
LPAR6	0.591136201537858	0.1534	0.1312	0.1092	0.0875	0.3436	0.368	0.2496	0.2666
RB1	0.65658512872174	0.0104	0.0412	0.0146	0.0274	0.4	0.3084	0.3336	0.2634
DLEU1	0.913532226046474	0.638	0.6782	0.5938	0.6428	0.3274	0.2556	0.1652	0.0942
PCDH9	0.215135657197664	0.0033	0.0166	0.0817	0.0124	0.1738	0.0896	0.0704	0.0224
DLEU2	0.754462871495246	0.4344	0.4662	0.4048	0.4338	0.5206	0.4212	0.4386	0.3514
ABCC4	0.282631316258298	0.0289	0.0139	0.0431	0.0214	0.4606	0.3586	0.3864	0.2822
UBAC2	0.669827445605933					0.4204	0.352	0.3354	0.2724
MIS18BP1	0.775264672512557	0.7632	0.729	0.7268	0.6662	0.4104	0.566	0.3404	0.489
NRXN3	0.989874432944666	0.8272	0.4818	0.8218	0.4702	0.1626	0.0589	0.0605	0.0138
FOXN3	0.177779540693558	0.0697	0.044	0.0112	0.0083	0.3668	0.2414	0.2372	0.1216
SPTLC2	0.958156078766895	0.7932	0.9566	0.75	0.948	0.5894	0.4844	0.544	0.4682
SUSD6	0.263165542223108	0.9576	0.5478	0.7968	0.411	0.339	0.2002	0.2178	0.1026
NUMB	0.260933138400692	0.196	0.2902	0.1512	0.231	0.4802	0.3738	0.3652	0.2546
GPHN	0.99973602435079	0.0014	0.0114	0.083	0.0473	0.1042	0.0843	0.136	0.12
RAD51B	0.0944743034141418					0.8098	0.7058	0.7696	0.6574
ZFP36L1	0.540154457077867					0.1854	0.0954	0.1738	0.1007
CALM1	0.625935106556318					0.5476	0.41	0.4372	0.2612
_ENSG00000259124	0.004548769306147	0.2386	0.292	0.3314	0.3632	0.3482	0.2506	0.2112	0.1328
HSP90AA1	0.444730892275198	0.8708	0.6584	0.8348	0.603	0.5118	0.3152	0.4334	0.2166
_ENSG00000100599	0.653988671137696	0.3064	0.2002	0.3758	0.2568	0.2666	0.161	0.1198	0.0565
EVL	0.951176738154111	0.1094	0.0385	0.0713	0.0325	0.24	0.3112	0.1878	0.231
SNHG14	0.968106826924504	0.3172	0.45	0.3232	0.3916	0.2688	0.1142	0.132	0.0406
CYFIP1_ENSG00000273749	0.596411127322296	0.0026	0.0198	0.0712	0.0237	0.3914	0.278	0.2678	0.1672
SPRED1	0.968715146013747	0.9748	0.6916	0.8042	0.5948	0.2428	0.3266	0.2112	0.2766
B2M_ENSG00000166710	0.325532910613731	0.2236	0.1006	0.198	0.0846	0.1684	0.0836	0.0467	0.0257
FMN1	0.711089774064382	0.0686	0.2076	0.1086	0.2244	0.7854	0.5438	0.7794	0.5466
HERC1	0.90513201773554	0.0271	0.061	0.0619	0.0959	0.3086	0.189	0.2644	0.1474
RAB11A	0.174336576816891	0.629	0.3596	0.6286	0.3798	0.2118	0.165	0.0443	0.0333
ATP8B4	0.347587653400739	0.446	0.5356	0.2958	0.4182	0.301	0.2446	0.234	0.1706
VPS13C	0.39182487282833	0.0127	0.0054	0.003	0.0042	0.5346	0.5044	0.5024	0.4646
ADAM10	0.431274585424507	0.0238	0.0337	0.0369	0.0298	0.6916	0.5882	0.6846	0.5776
ZNF280D	0.873156034648748					0.5746	0.5618	0.6174	0.5956
TCF12	0.731907549404668	0.0401	0.0904	0.0841	0.1278	0.7936	0.6626	0.7654	0.6288
RNF111	0.103239218225225	0.7732	0.83	0.7636	0.8192	0.4492	0.3418	0.3454	0.2458
TLN2	0.923666829659337	0.0291	0.0371	0.0911	0.0931	0.5622	0.801	0.5122	0.7264
DENND4A	0.797828359564129	0.8048	0.4218	0.692	0.4268	0.4132	0.3048	0.3678	0.2734
ZNF609	0.460027778394778	0.8774	0.6166	0.8648	0.6626	0.7444	0.6718	0.6908	0.632
PIAS1	0.64318283654043	0.2052	0.12	0.1012	0.0561	0.3294	0.2412	0.2584	0.1866
RPLP1	0.667619977573193	0.0081	0.0322	0.0343	0.0388	0.027	0.0238	0.042	0.0377
LINGO1	0.248277469048591	0.215	0.2038	0.3096	0.2504	0.3072	0.2476	0.339	0.2956
PEAK1	0.557429140109821	0.5376	0.3402	0.544	0.4434	0.8216	0.655	0.8246	0.6524
MEF2A	0.960850954806015	0.3022	0.3912	0.2448	0.4422	0.2478	0.1482	0.1592	0.0836
ZNF710	0.600770009692296	0.6254	0.925	0.6594	0.9122	0.4112	0.3444	0.3172	0.2526
LRRK1	0.65818928613187	0.9474	0.937	0.84	0.8746	0.5284	0.4734	0.4302	0.4012
AKAP13	0.110142521220168	0.588	0.7732	0.6082	0.7724	0.2916	0.1626	0.1454	0.0695
CREBBP	0.457295881467375	0.2542	0.1102	0.166	0.0693	0.4984	0.428	0.4456	0.371
SNX29	0.414192545004626	0.1554	0.118	0.1364	0.0977	0.6188	0.5382	0.5346	0.4738
RBFOX1	0.804947773660666	0.4016	0.4014	0.3728	0.3798	0.226	0.0906	0.1048	0.0254
PRKCB	0.597541715158691	0.133	0.3186	0.1546	0.351	0.4834	0.2598	0.376	0.141
HS3ST4	0.70445138451956	0.3054	0.167	0.3448	0.1768	0.58	0.4844	0.494	0.4132
FUS	0.877344281175306					0.8568	0.8472	0.8492	0.8466
ITFG1	0.0106010850287141	0.4714	0.379	0.2766	0.2564	0.19	0.0764	0.0621	0.0262
LPCAT2	0.558589080363092	0.9566	0.5762	0.7996	0.4416	0.5838	0.4534	0.5212	0.4114
NFAT5	0.371199054745032	0.991	0.982	0.8084	0.8444	0.917	0.8466	0.9338	0.8596
FTO	0.993697305860583					0.4452	0.5952	0.495	0.6098
CHD9	0.640102552680081	0.5306	0.338	0.4826	0.268	0.3866	0.3332	0.2564	0.1964
ZFHX3	0.735351487598714	0.1996	0.5944	0.2574	0.6072	0.3308	0.2158	0.2084	0.1102
CMIP	0.518409797643987	0.0344	0.0184	0.0257	0.0176	0.301	0.2476	0.1264	0.076
ANKRD11	0.226834288042041	0.0377	0.0456	0.091	0.0961	0.2384	0.1316	0.1556	0.0834
MAF	0.506572476342375	0.8604	0.8414	0.817	0.785	0.3964	0.339	0.412	0.3526
WWOX	0.704482377505151	0.9988	0.4766	0.8242	0.4242	0.8548	0.9126	0.8524	0.9168
PLCG2	0.610880878330665	0.6464	0.744	0.4412	0.5424	0.4612	0.3678	0.3734	0.2742
PAFAH1B1	0.616495939416316	0.404	0.4664	0.2662	0.294	0.4176	0.2388	0.3284	0.1468
PIK3R5	0.733720193899405	0.3126	0.3462	0.2504	0.2868	0.4948	0.4124	0.4066	0.3424
ABR_ENSG00000159842	0.679453523458722	0.0057	0.0086	0.0818	0.0806	0.1464	0.0618	0.0524	0.0164
WSB1	0.173510972197557	0.1366	0.1896	0.117	0.1424	0.6746	0.5902	0.6118	0.532
SPECC1	0.0402588084660284	0.1988	0.216	0.2328	0.2364	0.5286	0.4302	0.4662	0.3746
NCOR1	0.862870797272445	0.0105	0.008	0.0882	0.0849	0.9008	0.9058	0.8924	0.901
SSH2	0.279864639806511	0.6596	0.4416	0.6102	0.4486	0.5694	0.4632	0.4918	0.3932
ADAP2	0.749820350722763					0.4142	0.361	0.3092	0.2314
NF1	0.853303848477001	0.3666	0.3704	0.3254	0.3334	0.8732	0.8342	0.8894	0.8568
SUZ12P1	0.607534804513612	0.1752	0.0417	0.1654	0.1006	0.4926	0.4054	0.4138	0.312
TAF15_ENSG00000270647	0.606561527720228	0.484	0.431	0.5402	0.476	0.6668	0.59	0.6086	0.5296
KANSL1_ENSG00000120071	0.65018578892121	0.1752	0.0848	0.1382	0.0807	0.7432	0.6412	0.7158	0.6126
GPATCH8	0.86070311518097	0.8604	0.8332	0.8564	0.8356	0.3412	0.3604	0.3822	0.392
LUC7L3	0.730920475827885	0.0481	0.0246	0.0296	0.0123	0.3338	0.2894	0.3816	0.3198
BCAS3	0.450932643209332	0.0079	0.0144	0.083	0.0711	0.678	0.9528	0.6828	0.957
DDX5	0.865248369309718	0.6478	0.5396	0.6368	0.553	0.2948	0.2208	0.1762	0.108
SMURF2	0.883788449800535	0.9512	0.226	0.8012	0.1888	0.3984	0.2856	0.2986	0.1684
RHBDF2	0.543210173059849	0.987	0.877	0.8428	0.7976	0.4076	0.2712	0.2994	0.1858
PRKCA	0.433316733827048	0.9984	0.4028	0.823	0.4158	0.3688	0.2978	0.2234	0.1504
BPTF	0.456697317385411	0.7726	0.993	0.7854	0.9944	0.7822	0.6638	0.7944	0.6494
RNF213	0.965716102016617					0.323	0.223	0.1548	0.0684
GRB2	0.491647090183995	0.76	0.9228	0.762	0.9274	0.2112	0.123	0.119	0.0635
HELZ	0.0692039018051908	0.4526	0.7106	0.464	0.7328	0.3556	0.2354	0.284	0.16
EPB41L3	0.550340769409889	0.0033	0.0093	0.0766	0.0219	0.9586	0.8798	0.9524	0.81
L3MBTL4	0.963451964215601	0.5756	0.8512	0.5488	0.849	0.287	0.136	0.18	0.0692
RAB31	0.223641170985111	0.7154	0.4364	0.6044	0.4118	0.2006	0.1094	0.0857	0.0288
LDLRAD4	0.195956841685794	0.2292	0.1602	0.2326	0.1676	0.2454	0.1464	0.0961	0.0451
SETBP1	0.169920471922272					0.9614	0.9046	0.9708	0.9148
NEDD4L	0.338364410759381					0.9568	0.7794	0.9438	0.7658
C20orf194	0.986968775641038	0.9134	0.7584	0.8904	0.7028	0.7268	0.6576	0.7572	0.6604
SOCS6	0.176348408073193	0.8308	0.5598	0.8024	0.5858	0.465	0.3878	0.4166	0.3628
TCF4	0.681394998319325	0.5654	0.47	0.5924	0.4998	0.2732	0.329	0.1898	0.2228
HCK	0.255712532843015	0.3004	0.2826	0.2424	0.257	0.3984	0.2886	0.2958	0.1798
SYNDIG1	0.703323160877971	0.5802	0.647	0.6058	0.6704	0.6044	0.4852	0.5036	0.4148
SNAP25	0.132444053315395	0.7334	0.7612	0.7412	0.7622	0.5196	0.3022	0.403	0.1466
RIN2	0.727282981062835	0.7068	0.8994	0.6982	0.8944	0.4082	0.2572	0.2614	0.125
MACROD2	0.719541174064252	0.3858	0.3418	0.2638	0.2524	0.127	0.1696	0.1648	0.2058
PREX1	0.611973987173496	0.9976	0.394	0.8858	0.397	0.4968	0.3968	0.3826	0.2852
NCOA3	0.182630207362442	0.2426	0.3214	0.1836	0.3044	0.222	0.114	0.1288	0.0557
RBM39	0.721189699140068	0.9918	0.7712	0.8114	0.7514	0.935	0.7852	0.8778	0.7202
GNAS	0.228695769300605	0.707	0.6122	0.716	0.6328	0.8744	0.6684	0.8458	0.5742
NFATC2	0.211843245187063	0.2088	0.227	0.2046	0.2252	0.3334	0.241	0.244	0.1574
GNG7	0.757744760272796	0.0104	0.0388	0.0651	0.0734	0.5464	0.6236	0.4894	0.5444
C3	0.553766131370692					0.535	0.457	0.4554	0.3744
MYO1F	0.851064943757693	0.6532	0.6856	0.6052	0.6492	0.4832	0.4108	0.4098	0.343
MYO9B	0.629821336778841	0.161	0.1642	0.1406	0.1616	0.5538	0.4966	0.5014	0.4492
RYR1	0.123753284451298	0.15	0.0052	0.1612	0.0161	0.3728	0.283	0.2886	0.1674
RPS19	0.521319120720267	0.7528	0.9728	0.6964	0.9644	0.0802	0.1056	0.0377	0.0577
APOE	0.299400335422185	0.467	0.2548	0.3176	0.0721	0.9988	0.8972	0.9964	0.8676
FTL	0.363063787443778	0.0076	0.0246	0.0814	0.0621	0.1182	0.0701	0.0269	0.0175
TTC28	0.735891930628773					0.611	0.4928	0.5256	0.415
DDX17	0.0393218484759933	0.9836	0.7404	0.987	0.7592	0.626	0.4084	0.609	0.3466
AP1B1	0.197022928367729	0.4416	0.4704	0.3966	0.406	0.156	0.106	0.1	0.0682
TNRC6B	0.671369772625347	0.405	0.231	0.3752	0.2138	0.936	0.8642	0.9552	0.863
YWHAH	0.233165754580044	0.0831	0.1436	0.0962	0.1112	0.5878	0.4664	0.487	0.3136
TBC1D22A	0.687203132825354	0.182	0.2202	0.264	0.3028	0.4406	0.3518	0.3182	0.2278
PPP6R2	0.306558241111845	0.452	0.5106	0.5038	0.5176	0.5636	0.651	0.5186	0.597
SAMSN1	0.508380567697637					0.416	0.3734	0.336	0.2834
NRIP1	0.289557212418104					0.4374	0.3658	0.4152	0.3662
MIR99AHG	0.708194770150392	0.988	0.9936	0.8102	0.9542	0.2988	0.5708	0.3582	0.6014
BACH1	0.150858997173584	0.1036	0.1186	0.1024	0.0831	0.273	0.1558	0.126	0.0572
TIAM1	0.557438467853963	0.5016	0.7228	0.4558	0.7038	0.6084	0.4794	0.553	0.4428
DYRK1A	0.0373932804803314	0.0958	0.3338	0.1328	0.396	0.457	0.4394	0.446	0.4232
SON	0.866120704369945	0.037	0.0922	0.0739	0.1078	0.3972	0.1084	0.4502	0.1738
RUNX1	0.322685871043771	0.6582	0.9148	0.6478	0.9016	0.3766	0.2572	0.2326	0.1254
DSCAM	0.498859044028915	0.0238	0.047	0.0664	0.1172	0.3774	0.3444	0.2224	0.1926
TTC3	0.934837292206833	0.2092	0.5192	0.27	0.5558	0.4036	0.2444	0.2512	0.1338
DIP2A	0.999113699103111	0.384	0.4218	0.258	0.2714	0.596	0.62	0.4836	0.4468
MT-CO2	0.382828257765644	0.2788	0.3052	0.295	0.3216	0.6892	0.4186	0.5782	0.2446
MT-CYB	0.263521263608917	0.3696	0.561	0.412	0.6266	0.566	0.3614	0.443	0.2134
MT-CO1	0.414266771108615	0.7978	0.8958	0.806	0.8974	0.5892	0.4082	0.4794	0.2606
MT-ND3	0.137799812029666	0.7512	0.6324	0.7794	0.697	0.78	0.6578	0.7008	0.4944
MT-ND4	0.269101235623181	0.0454	0.0529	0.0829	0.0917	0.7612	0.5518	0.659	0.395
MT-ND1	0.159020908160812	0.8838	0.564	0.8496	0.5458	0.6356	0.516	0.5218	0.3508
MT-ATP6	0.336096016561297	0.0461	0.172	0.0562	0.1814	0.666	0.5242	0.5604	0.3566
MT-CO3	0.597343343830726	0.6398	0.3094	0.6046	0.278	0.7862	0.4966	0.6886	0.324
MT-RNR2	0.812447680437681	0.067	0.129	0.1	0.1644	0.5114	0.3832	0.417	0.2724
GNB1	0.798128157102162					0.5806	0.5404	0.4894	0.4278
SLC2A5	0.323682141744833	0.3024	0.6986	0.3416	0.665	0.8978	0.7732	0.8552	0.722
RERE	0.475595180430242	0.1816	0.1988	0.1846	0.2182	0.3158	0.2594	0.2364	0.1914
EIF4G3	0.701331995337751	0.8072	0.6676	0.5606	0.4796	0.3534	0.3016	0.2812	0.2422
CAPZB	0.780526037247272	0.7266	0.6496	0.7208	0.6122	0.9342	0.8656	0.9038	0.8272
STMN1	0.346173704662449					0.5758	0.5702	0.491	0.4868
ARID1A	0.492090651642986	0.4532	0.4822	0.2654	0.2712	0.3926	0.3856	0.33	0.3382
WASF2	0.0234004477349855					0.6634	0.5968	0.5836	0.5282
EPB41	0.50101796772396	0.323	0.3782	0.38	0.424	0.9106	0.8154	0.8606	0.7698
C1QC	0.708341316362968					0.7522	0.6164	0.7028	0.5594
C1QB	0.355335071304632	0.5452	0.5694	0.6108	0.618	0.7466	0.5936	0.6762	0.5188
C1QA	0.485131795304027	0.6924	0.713	0.554	0.6736	0.7276	0.5726	0.689	0.507
SMAP2	0.353823198027107	0.2804	0.4824	0.2886	0.494	0.6922	0.6008	0.6418	0.5474
CSF3R	0.254372317786851					0.6376	0.5056	0.5862	0.4314
HIVEP3	0.718493958121041	0.4606	0.1484	0.4206	0.2208	0.6138	0.499	0.4966	0.3992
MACF1	0.791053363728403	0.3078	0.2398	0.3756	0.3326	0.2118	0.3574	0.235	0.3924
PUM1	0.668043297263783	0.4042	0.6014	0.3252	0.5922	0.6894	0.5718	0.679	0.5676
LAPTM5	0.0296734819367425	0.5474	0.0458	0.3822	0.0856	0.7506	0.628	0.7018	0.5882
MKNK1	0.281434697098344	0.379	0.2574	0.3506	0.2216	0.8138	0.6986	0.7492	0.633
NFIA	0.386260126908847	0.7742	0.747	0.5506	0.6098	0.1702	0.1742	0.216	0.2278
PDE4B	0.873612554048133	0.1756	0.1676	0.1276	0.126	0.3542	0.241	0.3082	0.1852
FAF1	0.76798100495808					0.2744	0.2938	0.233	0.2744
PKN2	0.396533844176456					0.5692	0.5544	0.4974	0.4538
EVI5	0.642688909221094	0.295	0.2256	0.3292	0.3208	0.3292	0.3306	0.2962	0.3074
ST6GALNAC3	0.99992266276158	0.6682	0.8058	0.6904	0.8074	0.4778	0.3338	0.405	0.285
CCDC18-AS1	0.623556915234813	0.3916	0.3532	0.2978	0.2912	0.6516	0.6246	0.5492	0.5548
RAP1A	0.879590073721484	0.1032	0.1	0.169	0.1556	0.5494	0.4524	0.481	0.395
PRPF38B	0.448486515603244	0.3404	0.3144	0.3614	0.3528	0.3632	0.2732	0.3702	0.263
CTTNBP2NL	0.373212710466398	0.5684	0.7218	0.6134	0.7448	0.781	0.746	0.732	0.7072
CD53	0.78904937345607	0.203	0.2602	0.1426	0.2064	0.748	0.5868	0.711	0.5354
SRGAP2C	0.132257682670911	0.1496	0.2676	0.2552	0.3684	0.7286	0.5628	0.6232	0.4682
SRGAP2B	0.611291127901989	0.2814	0.624	0.3342	0.6272	0.6684	0.4974	0.5694	0.3862
LINC02798	0.711185838585064	0.7886	0.8176	0.5552	0.6038	0.5664	0.4068	0.5062	0.3542
ASH1L	0.93365002956617					0.491	0.5586	0.4144	0.4616
ATF6	0.45130498056323	0.9446	0.8834	0.9446	0.8798	0.8208	0.8086	0.7834	0.785
COP1	0.604385286085399	0.8996	0.8246	0.742	0.7884	0.3674	0.3684	0.3378	0.3436
