gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
ENC1	0.0127647983169076	0.285	0.2622	0.0733	0.0701	0.463	0.5548	0.203	0.3034
MCTP1	0.31778152326115	0.5678	0.646	0.5262	0.6192	0.821	0.4544	0.7846	0.3416
EFNA5	0.796105773048029	0.9088	0.7912	0.825	0.6768	0.7692	0.7706	0.8354	0.8276
KIAA0825	0.267547802579456	0.2162	0.1226	0.2308	0.1468	0.8432	0.5988	0.8084	0.5978
RPS23	0.109701692908258	0.2476	0.3196	0.2124	0.341	0.157	0.1464	0.0771	0.0746
TMEM232	0.488756661779655	0.9706	0.9812	0.9808	0.967	0.499	0.194	0.5028	0.261
TTC37	0.465049220940882	0.6834	0.8206	0.692	0.8326	0.288	0.3512	0.1784	0.2226
FAM169A	0.790985931995678	0.5596	0.6938	0.6148	0.7374	0.6022	0.5942	0.5586	0.5184
PJA2	0.56327390863885	0.632	0.602	0.6728	0.6248	0.5562	0.7478	0.4306	0.6782
NR2F1-AS1	0.623523924968538	0.5152	0.7102	0.5216	0.715	0.6306	0.6264	0.5926	0.5976
LINC00461	0.480524800999439	0.1712	0.0915	0.1644	0.0916	0.8854	0.9734	0.7846	0.9496
CKMT2-AS1	0.716816587830891	0.5158	0.5588	0.3456	0.402	0.58	0.5294	0.483	0.3806
TMEM161B-AS1	0.967944663868682	0.69	0.9626	0.7876	0.9352	0.323	0.2268	0.3202	0.2648
MEF2C-AS1	0.728991211467729	0.5834	0.6566	0.569	0.7014	0.46	0.4182	0.4494	0.3882
_ENSG00000251314	0.945819729935564	0.7468	0.8642	0.7466	0.8182	0.607	0.8156	0.586	0.8034
FAM13B	0.544126797375283	0.916	0.896	0.8634	0.8464	0.993	0.927	0.9726	0.9204
CTNNA1	0.878729286944128	0.8014	0.8916	0.8526	0.9612	0.9394	0.979	0.89	0.9344
YTHDC2	0.900673326034253	0.6242	0.7374	0.601	0.7602	0.9324	0.899	0.788	0.8514
SLC12A2	0.657851429472368	0.9266	0.9732	0.948	0.9878	0.8216	0.5586	0.7486	0.529
AFF4	0.267194080564576	0.4666	0.4504	0.3654	0.3826	0.8116	0.8058	0.7458	0.718
SEMA6A	0.117230179932439	0.1608	0.17	0.106	0.1322	0.5816	0.6528	0.5008	0.57
NME5	0.834999497444521	0.7008	0.6798	0.8944	0.834	0.6728	0.8504	0.7702	0.9452
HSPA9	0.320051077469165	0.5368	0.4164	0.5296	0.3892	0.3964	0.4744	0.3626	0.4626
SLC27A6	0.532446719434085	0.8264	0.8694	0.7754	0.8834	0.711	0.6258	0.578	0.5976
RAD50	0.68477726253377	0.4416	0.4506	0.4186	0.3964	0.4914	0.4196	0.4688	0.435
SKP1	0.803362182030157	0.9076	0.9556	0.9234	0.9048	0.6672	0.6844	0.5876	0.5816
MACROH2A1	0.0842459862424961	0.0138	0.022	0.0067	0.0133	0.8812	0.7822	0.8542	0.8452
UBE2B	0.206142676690805	0.1466	0.1732	0.0883	0.0886	0.2744	0.2626	0.094	0.1462
SIL1	0.811532075049172	0.3126	0.3688	0.2378	0.2942	0.9398	0.5746	0.9544	0.5026
PAIP2	0.629680857636336	0.4936	0.5618	0.4058	0.487	0.8438	0.8878	0.8264	0.8818
KDM3B	0.761260739838659	0.6438	0.7916	0.5384	0.6686	0.816	0.7008	0.7108	0.5524
REEP5	0.667344094345466	0.977	0.9894	0.8038	0.8044	0.3192	0.2806	0.2542	0.2074
KIF3A	0.528272432119495	0.554	0.6056	0.4552	0.5264	0.4436	0.5634	0.1756	0.2726
REEP2	0.808640900998991	0.996	0.9908	0.8978	0.9588	0.4778	0.634	0.1832	0.4036
HSD17B4	0.208399387397632	0.2568	0.4874	0.223	0.485	0.5702	0.404	0.5666	0.4142
APC	0.729944040242807	0.8208	0.7534	0.7744	0.7094	0.3448	0.7594	0.2562	0.7184
NREP	0.105930058785366	0.3462	0.5248	0.3364	0.4552	0.1222	0.1426	0.0098	0.0287
FBN2	0.491844596678081	0.996	0.893	0.981	0.7814	0.999	0.995	0.9948	0.9732
COMMD10	0.784500916172077	0.8722	0.7984	0.8054	0.6756	0.4624	0.4408	0.4776	0.4702
ADAMTS19	0.76520550823491	0.4584	0.6492	0.3876	0.5924	0.6938	0.5246	0.6924	0.5634
DDX46	0.46527474730311	0.211	0.2334	0.3588	0.391	0.1298	0.0629	0.116	0.0574
KLHL3	0.873025030191145	0.4526	0.619	0.3902	0.5952	0.2964	0.6272	0.3258	0.6694
CSNK1G3	0.848280277913203	0.5236	0.6894	0.56	0.7044	0.7008	0.4388	0.5898	0.32
SPOCK1	0.749259109259501	0.1896	0.2878	0.1442	0.2096	0.5622	0.7628	0.4702	0.7584
CAMK4	0.183090476506844	0.2052	0.1282	0.1662	0.0981	0.3442	0.3852	0.2532	0.3148
CDC42SE2	0.705847735525103	0.9308	0.9732	0.8864	0.965	0.474	0.417	0.2732	0.2446
ACSL6	0.914931100972701	0.8752	0.7866	0.937	0.8518	0.3866	0.4102	0.1934	0.2226
UQCRQ	0.55890899855241	0.3296	0.3172	0.3636	0.3326	0.6196	0.5298	0.7002	0.5968
CAMLG	0.246032936502901	0.2646	0.1352	0.2848	0.1794	0.3258	0.457	0.3028	0.4244
ZNF608	0.422130237107201	0.8464	0.8794	0.7506	0.8088	0.205	0.2504	0.0331	0.1194
HINT1	0.913947978498536	0.651	0.7246	0.7786	0.8706	0.8026	0.8502	0.8868	0.9222
HSPA4	0.980277591132629	0.485	0.4772	0.5512	0.5386	0.8336	0.6988	0.6646	0.8096
DMXL1	0.198605064584163	0.1488	0.2334	0.2098	0.2962	0.416	0.4472	0.4204	0.5254
AP3S1	0.91534570775623	0.563	0.5008	0.6228	0.528	0.3838	0.278	0.1774	0.1662
CHSY3	0.803136716773271	0.9958	0.882	0.9946	0.8622	0.925	0.7426	0.831	0.6294
SNX2	0.656318869026066	0.6606	0.992	0.5644	0.9886	0.6794	0.4578	0.571	0.388
VDAC1	0.439493524476183	0.9622	0.6386	0.9178	0.569	0.2436	0.2302	0.1768	0.1686
MIR3936HG	0.296182112721251	0.1476	0.1486	0.1556	0.1462	0.4012	0.5484	0.3488	0.5352
LINC01184	0.881091219327159	0.9688	0.947	0.954	0.9412	0.3912	0.5752	0.3158	0.5238
_ENSG00000251680	0.415856522051146	0.675	0.5502	0.5786	0.4328	0.9538	0.8438	0.9328	0.783
CYFIP2	0.314502585983914	0.586	0.5572	0.4878	0.4496	0.435	0.5004	0.3702	0.4518
CAMK2A	0.61976430548158	0.663	0.7044	0.589	0.6032	0.6242	0.9128	0.4072	0.8532
TTC1	0.748070247791339	0.59	0.4074	0.6504	0.4816	0.6516	0.6312	0.601	0.5528
FGF1	0.828197414103326	0.8772	0.954	0.8758	0.9586	0.8286	0.7972	0.8192	0.7714
NR3C1	0.869610779394075	0.8856	0.9752	0.8288	0.9542	0.5604	0.3896	0.4576	0.3506
TCERG1	0.912199564787127	0.4508	0.5724	0.423	0.553	0.5726	0.5284	0.3464	0.4452
CSNK1A1	0.49373984894352	0.45	0.4772	0.486	0.5786	0.2466	0.1614	0.1416	0.118
NDFIP1	0.345737872589846	0.4096	0.416	0.3978	0.375	0.311	0.3392	0.0919	0.1656
UBE2D2	0.441350174079017	0.7102	0.8352	0.725	0.8726	0.5434	0.5288	0.5108	0.4674
DCTN4	0.157009558130861	0.5212	0.667	0.6338	0.8068	0.8996	0.7926	0.9048	0.9258
LARS1	0.535544797627299	0.8396	0.7828	0.814	0.7576	0.1874	0.1682	0.1446	0.143
ARHGAP26	0.19759368168242	0.3934	0.4076	0.3726	0.3804	0.9892	0.8726	0.9224	0.9134
RNF145	0.192789256159528	0.4886	0.3344	0.4106	0.2962	0.4922	0.4188	0.2238	0.2248
GABRB2	0.963938056410798	0.6752	0.7112	0.756	0.7768	0.826	0.7888	0.8206	0.7604
LARP1	0.69171977822641	0.6408	0.7046	0.6328	0.6894	0.4122	0.5222	0.3258	0.5038
GRIA1	0.0891688102654928	0.4084	0.5022	0.3786	0.5166	0.65	0.7476	0.642	0.7758
PPP2R2B	0.420587041393229	0.547	0.691	0.5302	0.682	0.4302	0.4546	0.3322	0.39
NRG2	0.498908298215264	0.8822	0.6804	0.925	0.794	0.1542	0.201	0.1258	0.2232
RPS14	0.357631785267917	0.2186	0.1592	0.2852	0.2018	0.2302	0.2444	0.1994	0.1822
PWWP2A	0.563212777518485	0.5826	0.555	0.3178	0.323	0.3032	0.7804	0.4198	0.9206
HARS1	0.905941355452579	0.8302	0.8318	0.9174	0.7836	0.8904	0.512	0.966	0.7914
SGCD	0.770010197571949	0.7956	0.7216	0.8042	0.7494	0.9118	0.9408	0.9276	0.9474
JAKMIP2	0.355708426187695	0.4268	0.4134	0.4194	0.3996	0.3796	0.3044	0.3938	0.332
KCTD16	0.416371870740286	0.5812	0.8402	0.5646	0.8182	0.86	0.7126	0.7866	0.6286
PURA	0.878873396046872	0.686	0.7352	0.6862	0.785	0.64	0.7424	0.5498	0.6892
ANXA6	0.955993428235476	0.7828	0.6092	0.916	0.769	0.4814	0.5412	0.3372	0.3846
SPRY4-AS1	0.723541007564381	0.6342	0.8378	0.6546	0.8446	0.9154	0.4836	0.9156	0.5066
GABRA1	0.12572454397175	0.3314	0.3904	0.2594	0.331	0.5092	0.7054	0.356	0.6122
MAPK9	0.200457677930808	0.0595	0.1266	0.0338	0.0898	0.428	0.5122	0.1972	0.3928
FBXW11	0.938046055661046	0.8764	0.8214	0.9254	0.7986	0.7608	0.6156	0.4572	0.3664
SNCB	0.0149296357105691	0.2702	0.1968	0.0757	0.0327	0.4438	0.364	0.1344	0.0968
UIMC1	0.599795264290806	0.568	0.583	0.6412	0.659	0.9872	0.5346	0.994	0.8664
EXOC2	0.666879065023904	0.3124	0.346	0.265	0.318	0.3286	0.3982	0.3498	0.3702
GMDS	0.557222856085982	0.6054	0.4578	0.5662	0.4624	0.3008	0.0936	0.2734	0.1184
PRPF4B	0.284723526120433	0.3052	0.5006	0.4328	0.6636	0.1628	0.2338	0.115	0.2332
FAF2	0.40758945940322	0.7228	0.6582	0.7856	0.768	0.9376	0.73	0.8834	0.6328
RNF130	0.861058639559808	0.5188	0.6952	0.457	0.608	0.5984	0.8042	0.394	0.825
GABRG2	0.831879882304275	0.9342	0.89	0.9358	0.8918	0.8866	0.9818	0.8996	0.928
ERGIC1	0.625660471759163	0.6792	0.736	0.7752	0.8416	0.7362	0.7184	0.7848	0.7752
CPEB4	0.588109015378517	0.8922	0.721	0.8082	0.6376	0.633	0.6628	0.5266	0.5022
ZNF346	0.116181253838998	0.2154	0.3326	0.1906	0.3528	0.3502	0.0467	0.3578	0.0354
PANK3	0.832323366678508	0.8418	0.908	0.7842	0.8284	0.4118	0.3498	0.2184	0.1512
NQO2	0.69509084743815	0.672	0.813	0.7558	0.8712	0.6688	0.6792	0.6882	0.6658
CANX	0.896419171586403	0.8142	0.9018	0.9396	0.97	0.4296	0.4632	0.332	0.3966
SLC22A23	0.399895876038772	0.8416	0.945	0.7154	0.9346	0.7816	0.5268	0.7856	0.4808
TUBB2A	0.336996370302241	0.9222	0.67	0.996	0.532	0.2802	0.2646	0.0689	0.0728
TUBB2B	0.23997428071713	0.6542	0.5342	0.483	0.377	0.265	0.3098	0.1456	0.2072
CPLX2	0.905538405198642	0.988	0.8188	0.9698	0.7922	0.6282	0.5528	0.3884	0.3332
TENM2	0.999887912316252	0.7444	0.8654	0.8166	0.8616	0.447	0.3084	0.592	0.3974
FAM193B	0.534229651261819	0.6534	0.9174	0.6602	0.8908	0.9558	0.6576	0.9656	0.7474
SQSTM1	0.821047382982619	0.704	0.7352	0.9036	0.894	0.8472	0.7958	0.7446	0.766
MAML1	0.920270995931291	0.9044	0.9866	0.8032	0.9318	0.8168	0.6854	0.7764	0.6406
CREBRF	0.481903340814038	0.3832	0.3454	0.4272	0.3996	0.9706	0.657	0.9442	0.6026
SFXN1	0.768527293001292	0.9414	0.9818	0.892	0.9446	0.266	0.256	0.219	0.1948
NSD1	0.165772035753731	0.626	0.7036	0.548	0.625	0.5592	0.969	0.5146	0.9524
HNRNPH1	0.956238775715973	0.6978	0.5044	0.7528	0.5652	0.8322	0.712	0.8116	0.7214
FAM153A	0.221932580808255	0.1944	0.2322	0.261	0.3302	0.939	0.98	0.9084	0.9908
SIMC1	0.665954552727914	0.7628	0.909	0.7058	0.845	0.8148	0.984	0.793	0.9464
NSG2	0.145747730151651	0.2656	0.1638	0.218	0.1264	0.2048	0.2204	0.1678	0.201
CLTB	0.0916371009946219	0.5534	0.4544	0.399	0.272	0.6148	0.5748	0.3952	0.3694
KCNIP1	0.645109644858598	0.8476	0.9188	0.9104	0.913	0.5356	0.5496	0.4858	0.5204
FAM153B	0.349892657751529	0.2776	0.3664	0.354	0.4744	0.6454	0.5812	0.6046	0.5516
RACK1	0.282928259664451	0.355	0.5372	0.309	0.484	0.4382	0.2984	0.3882	0.2368
FAM153CP	0.00922021179741008	0.0131	0.0231	0.0152	0.0237	0.5854	0.5626	0.5242	0.4918
RANBP17	0.682743328348487	0.8478	0.9396	0.8852	0.943	0.4092	0.6922	0.2596	0.5984
_ENSG00000218227	0.339622833082506	0.1886	0.1654	0.1772	0.1674	0.172	0.1528	0.1314	0.108
_ENSG00000246596	0.185476595422061	0.1774	0.1926	0.2082	0.2674	0.1834	0.206	0.0633	0.1238
GMDS-DT	0.283546337139825	0.3036	0.449	0.277	0.506	0.1962	0.1606	0.0516	0.0605
JARID2	0.855066928864331	0.8156	0.7362	0.7756	0.7248	0.8062	0.7556	0.8272	0.8288
RANBP9	0.62950816399885	0.9356	0.798	0.874	0.7396	0.8776	0.6956	0.8796	0.6558
CARMIL1	0.781426221470553	0.6864	0.802	0.7532	0.8878	0.058	0.1064	0.0795	0.1106
HIVEP1	0.580647352373983	0.3648	0.466	0.268	0.381	0.5086	0.299	0.3466	0.1458
MAK	0.554023389923923	0.3638	0.517	0.28	0.4732	0.8962	0.8518	0.9058	0.8308
RIPOR2	0.288350609462395	0.852	0.977	0.9302	0.9878	0.1108	0.083	0.1064	0.092
PHACTR1	0.981889889768101	0.8402	0.9206	0.766	0.8574	0.513	0.5914	0.4588	0.5184
CAP2	0.517619550146507	0.3532	0.3508	0.3446	0.333	0.3266	0.1766	0.1614	0.0843
GPLD1	0.448272334097022	0.6936	0.6598	0.8252	0.7294	0.3314	0.1334	0.2902	0.1256
ALDH5A1	0.18295860031963	0.5836	0.4498	0.757	0.4694	0.2	0.147	0.0732	0.0504
C6orf62	0.801605362558552	0.6918	0.819	0.8076	0.9316	0.7274	0.9154	0.6418	0.8994
SSR1	0.749561764990239	0.8682	0.9268	0.8998	0.941	0.6908	0.952	0.4766	0.8168
ATXN1	0.521025511615359	0.6612	0.4694	0.567	0.3726	0.9906	0.9456	0.9958	0.943
NUP153	0.394060764846407	0.78	0.9954	0.839	0.975	0.1736	0.0489	0.1456	0.0855
KIF13A	0.910788846735537	0.9148	0.8792	0.8822	0.813	0.4562	0.5626	0.3716	0.6976
KIAA0319	0.318514472161129	0.6234	0.7736	0.5738	0.6986	0.6514	0.6432	0.7268	0.732
FARS2	0.523354885973616	0.2758	0.4566	0.2506	0.4468	0.2838	0.3384	0.2508	0.295
GFOD1	0.641220778623489	0.9176	0.873	0.848	0.7982	0.763	0.7294	0.7426	0.718
CDKAL1	0.451118525210316	0.2696	0.2666	0.1696	0.1964	0.8726	0.9658	0.9076	0.9694
NRSN1	0.89602561104781	0.289	0.3044	0.293	0.2948	0.7056	0.7026	0.6612	0.6636
LYRM4	0.849198208832621	0.8486	0.8572	0.7794	0.7648	0.5394	0.5314	0.6584	0.6532
SMIM13	0.308204002528062	0.6534	0.9046	0.5198	0.7962	0.4674	0.4826	0.322	0.324
CASC15	0.768866211011575	0.6828	0.7192	0.5906	0.6026	0.7508	0.6532	0.656	0.5708
ANKS1A	0.937343657062092	0.2946	0.227	0.3868	0.3338	0.6748	0.2096	0.7068	0.2676
UHRF1BP1	0.951165084405673	0.5398	0.628	0.5492	0.641	0.644	0.8516	0.5746	0.828
SRPK1	0.227560802108704	0.5222	0.603	0.348	0.4076	0.8314	0.7042	0.7946	0.6096
MAPK14	0.283253525162106	0.6366	0.8596	0.4766	0.669	0.9482	0.7858	0.8614	0.6582
PACSIN1	0.501606950660469	0.8146	0.5742	0.9054	0.5798	0.3206	0.423	0.0728	0.1444
FLOT1_ENSG00000137312	0.544283288023204	0.5696	0.4726	0.6884	0.6096	0.4248	0.3478	0.3122	0.2316
TUBB_ENSG00000196230	0.760346586535442	0.6704	0.42	0.6626	0.4198	0.3236	0.31	0.2458	0.2342
ILRUN	0.375333681469997	0.5482	0.5488	0.6136	0.6316	0.811	0.9726	0.6664	0.845
RPL10A	0.298131519835362	0.5088	0.3642	0.4848	0.2922	0.3968	0.4164	0.4162	0.4028
GABBR1_ENSG00000204681	0.892277159680263	0.7988	0.9972	0.917	0.935	0.3124	0.3092	0.148	0.1712
ATF6B_ENSG00000213676	0.801642996162004	0.8232	0.7394	0.6982	0.603	0.674	0.6946	0.6838	0.6812
RPS18_ENSG00000231500	0.756210761910091	0.92	0.8098	0.9746	0.865	0.151	0.1434	0.1196	0.103
HCG17_ENSG00000270604	0.158070243442069	0.4624	0.6198	0.2546	0.456	0.5908	0.7098	0.3938	0.8248
NUDT3	0.814200273509155	0.7016	0.9156	0.8144	0.9966	0.507	0.6408	0.4198	0.6054
UBR2	0.963630812417669	0.904	0.9744	0.9366	0.9518	0.767	0.7128	0.7068	0.6774
FAM135A	0.705740352366512	0.768	0.5388	0.7462	0.5428	0.652	0.453	0.6038	0.3648
COL19A1	0.388950709619467	0.4644	0.5922	0.4378	0.5694	0.426	0.5242	0.3264	0.4992
TMEM14A	0.469229714662501	0.4518	0.6762	0.4608	0.7196	0.7246	0.5228	0.6802	0.4918
HSP90AB1	0.807389789176869	0.9714	0.7306	0.9662	0.7234	0.8132	0.91	0.7644	0.922
FBXO9	0.438729032134885	0.758	0.7554	0.6412	0.7014	0.7944	0.5196	0.7258	0.5502
ZNF451	0.307752963247775	0.1362	0.206	0.1438	0.2072	0.6226	0.565	0.6238	0.5666
KHDRBS2	0.863355460553745	0.9916	0.957	0.979	0.9382	0.9858	0.965	0.9924	0.9532
SMAP1	0.88985198525293	0.4346	0.3456	0.378	0.2862	0.7414	0.62	0.757	0.5616
CCND3	0.44081154439751	0.5288	0.5032	0.6174	0.5532	0.8958	0.6904	0.8626	0.6726
BICRAL	0.356965331128134	0.7146	0.7708	0.5988	0.6754	0.3304	0.2796	0.1236	0.1286
PHF3	0.963997104996017	0.5918	0.7224	0.4904	0.6012	0.5486	0.337	0.5362	0.3306
TRERF1	0.367438203159107	0.6406	0.591	0.5592	0.519	0.3338	0.363	0.2106	0.3216
KLHDC3	0.34783164234582	0.4258	0.5024	0.3592	0.4378	0.2586	0.3222	0.1928	0.2082
CPNE5	0.178959268903197	0.0704	0.1118	0.06	0.0889	0.7164	0.7682	0.6602	0.7678
ADGRB3	0.671584148660732	0.3592	0.304	0.3374	0.2736	0.9788	0.8698	0.9786	0.803
TMEM63B	0.917359631940775	0.6398	0.5754	0.5668	0.472	0.6484	0.6936	0.441	0.5512
MTCH1	0.886938408339362	0.886	0.7896	0.8084	0.7356	0.4302	0.4104	0.2846	0.2662
HMGCLL1	0.671321607732338	0.824	0.9822	0.903	0.9918	0.898	0.585	0.8438	0.5386
DST	0.529943403454667	0.8748	0.593	0.9802	0.7304	0.3262	0.199	0.3634	0.249
BEND6	0.80312560438644	0.7592	0.6356	0.6564	0.5646	0.1654	0.2048	0.2038	0.2252
SLC25A27	0.502841326807921	0.7584	0.9704	0.6772	0.9752	0.2876	0.2596	0.2352	0.3274
ZFAND3	0.844766048732233	0.9902	0.7924	0.9892	0.7794	0.6098	0.6146	0.5262	0.6012
USP49	0.739864089742987	0.926	0.9942	0.941	0.9884	0.7268	0.8942	0.616	0.8114
LMBRD1	0.917481360362346	0.8372	0.9952	0.8332	0.9924	0.9272	0.717	0.9522	0.7386
GSTA4	0.536779958460269	0.2764	0.3942	0.1848	0.2944	0.2558	0.21	0.0848	0.0586
ZNF318	0.638284288540355	0.8974	1	0.7398	0.8916	0.9342	0.6388	0.9758	0.9356
RCAN2	0.88553055943178	0.9448	0.8798	0.8392	0.8562	0.2422	0.1386	0.2838	0.19
RPL24P4	0.128572385626616	0.1662	0.2584	0.137	0.1736	0.0952	0.1136	0.0509	0.0711
BTBD9	0.658865264961908	0.9356	0.962	0.9604	0.9536	0.2058	0.131	0.2056	0.126
EYS	0.60737278076529	0.653	0.5418	0.6724	0.572	0.6916	0.7284	0.5546	0.632
SUPT3H	0.894801941969143	0.9252	0.9192	0.929	0.918	0.8124	0.8928	0.7326	0.822
C6orf89	0.279144231570735	0.901	0.9138	0.836	0.8678	0.468	0.4554	0.4314	0.455
COX6A1P2	0.527903416694185	0.7788	0.96	0.7414	0.924	0.9274	0.8432	0.9862	0.912
_ENSG00000230910	0.624652582674715	0.6174	0.5236	0.6404	0.5308	0.6508	0.713	0.6118	0.6684
PTCHD4	0.936404518145512	0.8798	0.7406	0.9266	0.8088	0.6294	0.6076	0.5592	0.5514
IBTK	0.868340936201813	0.9514	0.9364	0.8702	0.8572	0.9696	0.8756	0.9838	0.8092
SEC63	0.529128672063969	0.1086	0.1436	0.107	0.1416	0.3658	0.423	0.4594	0.5012
ATG5	0.986120816713348	0.5322	0.5914	0.5882	0.6598	0.2942	0.1562	0.0858	0.0684
SNAP91	0.73588009680936	0.7128	0.6206	0.6206	0.5438	0.974	0.6122	0.9324	0.591
CYB5R4	0.710737927514844	0.9746	0.8536	0.9222	0.8124	0.0516	0.0278	0.048	0.0373
ME1	0.832671497685835	0.7964	0.9514	0.9088	0.9944	0.4186	0.3972	0.3698	0.3382
RIMS1	0.684640993020186	0.6644	0.5184	0.7832	0.6418	0.4978	0.4676	0.4558	0.4264
SESN1	0.503915993934872	0.3984	0.4266	0.4274	0.486	0.8584	0.6818	0.8852	0.6826
DOP1A	0.672730762717518	0.116	0.1664	0.0742	0.0997	0.3284	0.2944	0.244	0.3438
BCKDHB	0.739719037506687	0.3084	0.079	0.3548	0.1078	0.72	0.5046	0.6842	0.5072
HACE1	0.810053149905116	0.7388	0.9522	0.698	0.954	0.9166	0.7914	0.8362	0.7208
RNGTT	0.662554577980231	0.9308	0.7172	0.9058	0.7066	0.8274	0.6362	0.8846	0.6054
MDN1	0.740284513870633	0.6346	0.738	0.605	0.7108	0.7206	0.9634	0.7202	0.9504
BACH2	0.333640488073249	0.1682	0.0927	0.1708	0.0865	0.566	0.2782	0.5802	0.2638
FBXL4	0.13221663627272	0.449	0.5932	0.2884	0.4378	0.2296	0.0466	0.2532	0.0533
CCNC	0.267771794757695	0.271	0.538	0.287	0.5738	0.926	0.9526	0.9526	0.9846
ASCC3	0.551340890525747	0.267	0.1424	0.2466	0.1436	0.8484	0.8698	0.8916	0.9116
B3GAT2	0.167671234616092	0.5042	0.502	0.426	0.4306	0.648	0.6906	0.543	0.6018
SOBP	0.129634587147677	0.3366	0.3292	0.2914	0.3306	0.8734	0.8124	0.8128	0.7504
SNX3	0.943993927985347	0.6836	0.6598	0.7086	0.6978	0.5714	0.6498	0.4492	0.5202
COX7A2	0.77866712534432	0.9146	0.8176	0.8678	0.7466	0.6952	0.6474	0.7456	0.684
TMEM30A	0.79082940090534	0.582	0.4414	0.5744	0.3968	0.4998	0.4824	0.352	0.3388
SENP6	0.611477897259724	0.4554	0.743	0.452	0.724	0.0636	0.0431	0.0303	0.0371
ELOVL4	0.726698464779511	0.7714	0.8932	0.8148	0.8896	0.668	0.7464	0.4246	0.5918
CASP8AP2	0.0920243712260621	0.1122	0.2726	0.0752	0.2152	0.567	0.4494	0.3138	0.349
HMGN3	0.549217742127528	0.5728	0.7244	0.5282	0.6414	0.6752	0.6208	0.6786	0.6272
UBE3D	0.345127038965778	0.2946	0.259	0.2634	0.2484	0.358	0.349	0.3698	0.3688
CNR1	0.923692956485758	0.8756	0.758	0.928	0.8024	0.5446	0.6136	0.4424	0.5976
FOXO3	0.953753303404003	0.7826	0.6302	0.8174	0.7544	0.3724	0.0879	0.3582	0.088
ARMC2	0.286600469215885	0.222	0.3626	0.1452	0.2864	0.475	0.7098	0.3672	0.6302
SLC17A5	0.376315438929579	0.215	0.3682	0.1382	0.2438	0.988	0.5706	0.9898	0.5662
PNISR	0.120400467948201	0.3028	0.255	0.3208	0.285	0.1862	0.2104	0.0635	0.12
ANKRD6	0.214712097780695	0.2168	0.174	0.159	0.1272	0.701	0.4038	0.6682	0.3746
SNX14	0.775997047024782	0.8484	0.9096	0.7434	0.9944	0.8206	0.6374	0.7512	0.5632
EPHA7	0.693793937020901	0.917	0.8568	0.9048	0.816	0.942	0.8804	0.9944	0.8194
ORC3	0.460535251556905	0.6308	0.758	0.697	0.876	0.3222	0.3774	0.2658	0.3692
MAP3K7	0.993399042545473	0.9452	0.8118	0.9274	0.7964	0.868	0.5706	0.776	0.4164
AFG1L	0.171604889295638	0.1768	0.1246	0.1524	0.121	0.3048	0.2454	0.3294	0.2906
IRAK1BP1	0.39085432750672	0.7478	0.725	0.7534	0.7238	0.1872	0.2604	0.0934	0.161
PHIP	0.715278547997178	0.328	0.3854	0.3166	0.3796	0.4458	0.4562	0.3526	0.3488
FAXC	0.96871817657299	0.7838	0.7948	0.7976	0.7612	0.247	0.2216	0.1374	0.1172
EEF1A1	0.626506877477459	0.4678	0.4008	0.4438	0.3858	0.2862	0.1704	0.13	0.0837
GRIK2	0.716158473592022	0.5078	0.5736	0.506	0.5624	0.8338	0.8598	0.891	0.9292
PDSS2	0.204624597095213	0.1816	0.2154	0.229	0.2742	0.988	0.8734	0.956	0.8956
FUT9	0.570612986572093	0.8916	0.8114	0.7702	0.8358	0.4534	0.6746	0.4824	0.694
KCNQ5	0.892060831655588	0.8786	0.8396	0.8174	0.893	0.9556	0.9918	0.947	0.9926
KLHL32	0.343374345641192	0.2244	0.2616	0.1748	0.2068	0.2468	0.1934	0.141	0.1374
ZNF292	0.419737103522932	0.185	0.3044	0.1394	0.2328	0.142	0.1556	0.1764	0.2158
MYO6	0.685835694203252	0.493	0.5264	0.3552	0.3706	0.6042	0.2214	0.4148	0.21
OOEP	0.149308238170846	0.172	0.2194	0.2174	0.2548	0.1596	0.1548	0.126	0.1064
_ENSG00000229852	0.931413672355283	0.7074	0.8058	0.6092	0.7018	0.7904	0.976	0.8022	0.9856
REV3L	0.661123701503777	0.9412	0.9162	0.9644	0.9356	0.0712	0.1172	0.0381	0.0537
VTA1	0.762215691869555	0.765	0.6644	0.8942	0.7886	0.603	0.6726	0.5292	0.5478
FYN	0.754323303901106	0.6494	0.4168	0.7728	0.5052	0.8494	0.2082	0.8042	0.1876
HIVEP2	0.623987444034592	0.5606	0.5706	0.5228	0.5794	0.621	0.714	0.4708	0.6108
BCLAF1	0.897323711830736	0.8978	0.868	0.7612	0.6828	0.7964	0.7918	0.6712	0.7108
GOPC	0.969941253254953	0.6256	0.5656	0.5326	0.4508	0.703	0.416	0.7396	0.5082
TRMT11	0.443498384353075	0.4522	0.4466	0.33	0.3206	0.12	0.123	0.061	0.0612
TUBE1	0.267217553817644	0.5484	0.8436	0.5204	0.7886	0.897	0.3044	0.891	0.145
EPB41L2	0.805589387547307	0.3422	0.4236	0.4288	0.5108	0.1764	0.1848	0.143	0.1552
STX7	0.775611473764578	0.9202	0.8902	0.9504	0.914	0.8898	0.9028	0.9184	0.9448
CEP85L	0.43974251304379	0.2922	0.3674	0.2282	0.3014	0.8848	0.8832	0.9346	0.909
