gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
SDCBP	0.953653886979142	0.4258	0.4538	0.2772	0.28	0.9034	0.9504	0.8432	0.9348
NCOA2	0.219495993835715	0.0897	0.0832	0.0971	0.059	0.8316	0.6432	0.8038	0.6162
ZNF704	0.457474805452922	0.3466	0.224	0.3382	0.205	0.93	0.5518	0.9284	0.5566
TOX	0.58700239000407	0.683	0.5328	0.6694	0.4452	0.9064	0.9934	0.8794	0.9854
RNF19A	0.176437842900974					0.383	0.3656	0.271	0.2752
PABPC1	0.370416486487703	0.4016	0.7162	0.3794	0.7078	0.701	0.7242	0.5984	0.6456
CPQ	0.301941445343159	0.8408	0.8228	0.8286	0.8208	0.602	0.3186	0.5504	0.2746
STK3	0.828983163762696					0.4306	0.3554	0.2002	0.2148
TRPS1	0.561159774903098					0.8442	0.818	0.8346	0.8024
NCALD	0.374752631890475	0.1078	0.0511	0.1098	0.0627	0.956	0.8812	0.917	0.8026
UBR5	0.458004289676011	0.6206	0.6336	0.6306	0.6606	0.8654	0.9742	0.8504	0.965
VPS13B	0.971215189557446	0.7058	0.7542	0.7376	0.787	0.862	0.9484	0.8214	0.928
MTDH	0.480055392689663	0.4006	0.267	0.439	0.3058	0.5534	0.4548	0.523	0.428
UQCRB	0.280283810071818	0.5526	0.6886	0.4482	0.6368	0.761	0.5072	0.66	0.341
RPL30	0.918804984279789	0.2338	0.204	0.2332	0.1852	0.3342	0.2996	0.2094	0.1776
NSMCE2	0.873399053599405	0.5006	0.7096	0.425	0.647	0.7434	0.8154	0.6926	0.7916
RAD21	0.385226743898507	0.9292	0.924	0.9168	0.914	0.8934	0.7826	0.8304	0.7062
OXR1	0.859479075885094	0.503	0.3616	0.3748	0.1918	0.352	0.4256	0.3578	0.437
COX6C	0.144875434043854	0.6614	0.4068	0.667	0.4124	0.812	0.464	0.7296	0.2952
YWHAZ	0.366285290647269	0.9936	0.8486	0.983	0.7974	0.8586	0.8842	0.761	0.8054
ZFPM2	0.296171804703133	0.5286	0.7172	0.3864	0.6168	0.6422	0.9276	0.6006	0.9192
MTSS1	0.606501933393842	0.9562	0.6084	0.9474	0.6498	0.6474	0.6794	0.6178	0.6392
SNTB1	0.317626413763188	0.5416	0.7068	0.5636	0.7018	0.8846	0.481	0.8816	0.4618
RIMS2	0.515670225335156	0.4816	0.2544	0.3256	0.1242	0.9548	0.91	0.95	0.9072
SAMD12	0.559946426182369	0.4046	0.5218	0.184	0.2624	0.9182	0.8628	0.8242	0.7846
EXT1	0.809590109471509	0.5924	0.3662	0.5606	0.3404	0.9308	0.8052	0.9184	0.7792
RPL34P18	0.297718970838208	0.257	0.335	0.28	0.3354	0.4792	0.3298	0.4474	0.2666
ST3GAL1	0.931820855983376	0.5732	0.3868	0.541	0.3526	0.7644	0.892	0.7688	0.8952
RFX3	0.447857845830723	0.757	0.9462	0.6894	0.9366	0.8492	0.7608	0.8198	0.753
SMARCA2	0.684098694404771	0.791	0.4562	0.7056	0.2676	0.9356	0.7604	0.9102	0.6584
JAK2	0.358679627644264	0.9912	0.9516	0.9904	0.9526	0.481	0.424	0.3688	0.3028
EEF1D_ENSG00000104529	0.623166482348215	0.886	0.8252	0.8488	0.7904	0.9052	0.7652	0.8258	0.669
SLC1A1	0.32339600036929	0.5162	0.2284	0.3554	0.0633	0.4792	0.6274	0.3802	0.5164
KANK1	0.287552992671148	0.3282	0.3784	0.2828	0.344	0.381	0.605	0.3514	0.4926
EFR3A	0.408213398653419	0.2274	0.1656	0.183	0.1504	0.5282	0.0112	0.4926	0.0092
FAM49B	0.404158472583195	0.6222	0.3606	0.568	0.245	0.5818	0.5098	0.4576	0.3856
ASAP1	0.217568334645116	0.326	0.3626	0.2672	0.3112	0.2848	0.7434	0.293	0.7148
PTPRD	0.6861662237119	0.0495	0.0573	0.0722	0.0665	0.9142	0.698	0.9192	0.6674
LY6E_ENSG00000160932	0.27768563497798	0.592	0.5686	0.5252	0.4848	0.8852	0.9182	0.8136	0.8914
RPL8	0.995828304156468	0.8056	0.688	0.7986	0.6848	0.7552	0.5216	0.6678	0.3916
TRAPPC9	0.684502919629817	0.5988	0.6782	0.6576	0.714	0.7958	0.814	0.7178	0.772
PTK2	0.838033566996991	0.3306	0.4814	0.3322	0.4524	0.6242	0.5924	0.549	0.5014
KIAA2026	0.450592510252682	0.36	0.366	0.3942	0.3954	0.4832	0.51	0.4248	0.4882
CNTLN	0.129439321121998	0.0894	0.0735	0.0757	0.039	0.6958	0.3968	0.6854	0.4284
MPDZ	0.365259182923751	0.0886	0.1878	0.0871	0.1726	0.6448	0.6884	0.276	0.4534
TEK	0.350624245201317	0.831	0.7836	0.7792	0.6992	0.3858	0.5846	0.3182	0.5592
MOB3B	0.563144235715864	0.6892	0.6196	0.6598	0.6076	0.8272	0.722	0.7472	0.6284
RNF38	0.668065172226526	0.244	0.2896	0.23	0.2556	0.8958	0.8356	0.866	0.8016
DENND4C	0.633277606127939					0.38	0.654	0.363	0.6358
RPS6	0.476580562701098	0.1224	0.1606	0.1202	0.1446	0.4312	0.3726	0.351	0.26
NFIB	0.506193258917694	0.3692	0.2446	0.314	0.162	0.5528	0.3882	0.187	0.1682
ZCCHC7	0.393079824300293	0.1034	0.1812	0.0806	0.1514	0.814	0.732	0.7914	0.713
MLLT3	0.33874226619238	0.4206	0.5302	0.3326	0.4976	0.5824	0.6238	0.5298	0.5668
ZDHHC21	0.0342249841341925	0.0745	0.051	0.0918	0.0685	0.642	0.3818	0.6124	0.3632
FOCAD	0.0928090230056149	0.0651	0.1204	0.0625	0.1022	0.9714	0.8874	0.9712	0.8888
UNC13B	0.972414849543008	0.5496	0.5762	0.515	0.5906	0.7692	0.7266	0.6448	0.622
TLE4	0.860777730495425	0.3318	0.3164	0.3554	0.3222	0.9216	0.7934	0.8952	0.7908
PIP5K1B	0.604696760837498					0.6104	0.6184	0.625	0.5652
ZFAND5	0.868979976493941	0.5742	0.6118	0.5026	0.5614	0.9876	0.919	0.9794	0.8896
CEMIP2	0.717418831968434	0.821	0.9206	0.8154	0.9244	0.4552	0.708	0.4564	0.6772
PGM5	0.891187427636188	0.7378	0.6742	0.6778	0.5892	0.7582	0.5332	0.695	0.436
GNAQ	0.674600396788178	0.273	0.231	0.1666	0.111	0.8276	0.5554	0.7262	0.4366
FRMD3	0.593571930873636	0.2438	0.3662	0.23	0.3716	0.5196	0.7348	0.5086	0.7256
PTAR1	0.727775153006685	0.728	0.5514	0.7356	0.555	0.8964	0.4582	0.8254	0.3526
TLE1	0.248242694403846	0.234	0.5984	0.2112	0.6146	0.8136	0.9012	0.7468	0.854
SMC5	0.196539133299509	0.5462	0.3698	0.5182	0.3162	0.7288	0.664	0.608	0.5412
_ENSG00000233926	0.781043981030956					0.8062	0.7388	0.6948	0.6238
FRG1HP	0.0318466392068108	0.0644	0.0516	0.0692	0.0567	0.8232	0.6032	0.6722	0.399
FAM120A	0.757159094047084					0.6906	0.4772	0.6182	0.413
SLC44A1	0.64741821882587	0.5052	0.4598	0.4444	0.4004	0.9992	0.7806	0.9996	0.784
CDC14B	0.76920833821918	0.193	0.2026	0.1372	0.1852	0.596	0.637	0.5494	0.5962
TMEM245	0.784586027501973	0.9826	0.7838	0.9724	0.7162	0.8422	0.7756	0.6966	0.654
INVS	0.0488088616885118	0.3892	0.4212	0.2676	0.2974	0.744	0.5574	0.728	0.542
AGTPBP1	0.505987832301738	0.1694	0.177	0.1888	0.1938	0.9654	0.89	0.9632	0.8952
NTRK2	0.00830485283468694	0.1768	0.2318	0.1408	0.15	0.9276	0.9152	0.9248	0.9214
AOPEP	0.548279437653882	0.2122	0.3408	0.262	0.3738	0.9058	0.9808	0.8832	0.9796
HNRNPK	0.455462864368656	0.8406	0.7096	0.799	0.6638	0.831	0.7142	0.7052	0.57
RABGAP1	0.456924535258843					0.733	0.5262	0.7354	0.5368
ABL1	0.691808119152582	0.727	0.8008	0.6266	0.7362	0.9138	0.7036	0.9144	0.657
ENG	0.206616381505639	0.5342	0.5294	0.346	0.3804	0.9764	0.9296	0.969	0.9074
RAPGEF1	0.697573045149199					0.7642	0.6812	0.736	0.6822
SETX	0.632486450829887					0.2808	0.2396	0.2204	0.1958
MAPKAP1	0.786480926581142					0.8278	0.9898	0.8194	0.9876
DENND1A	0.882080646110634					0.8928	0.9112	0.8816	0.9262
PRRC2B	0.904659407423317	0.6302	0.5486	0.5664	0.515	0.6946	0.5734	0.6906	0.5734
DAB2IP	0.750683431471517	0.7812	0.9678	0.7608	0.9716	0.2058	0.1778	0.0476	0.0458
STXBP1	0.0924313054260668	0.3178	0.539	0.1324	0.3616	0.8984	0.9362	0.8124	0.9068
RPL35	0.0567414186563294	0.1336	0.15	0.1456	0.151	0.459	0.3448	0.4014	0.2384
STOM	0.120206228514201	0.8568	0.9386	0.8568	0.9534	0.2772	0.8284	0.3026	0.8284
GSN	0.456309041705275	0.3262	0.4306	0.3038	0.4016	0.935	0.92	0.9076	0.8984
RPL7A_ENSG00000148303	0.897199637719207	0.6922	0.7712	0.6966	0.7726	0.317	0.2088	0.2166	0.118
C9orf16	0.253214870920739	0.171	0.175	0.0671	0.0707	0.7602	0.9098	0.6458	0.8744
FNBP1	0.749471955110718	0.9608	0.7124	0.8866	0.6908	0.7242	0.4304	0.6918	0.4338
SPTAN1	0.124322358586991	0.0126	0.0195	0.0067	0.0094	0.989	0.9928	0.9742	0.984
EDF1	0.492598480770583	0.1632	0.1862	0.1524	0.1364	0.9348	0.691	0.8896	0.593
PTGDS	0.560645476035469					0.5944	0.6884	0.5832	0.6396
CD81	0.165330367896766	0.2446	0.2664	0.1916	0.1662	0.7588	0.5168	0.7074	0.4568
IFITM3	0.274970832479095	0.3704	0.3056	0.3948	0.3316	0.2518	0.2382	0.231	0.1968
EGFL7	0.376563387616877	0.8454	0.7328	0.7546	0.564	0.9648	0.9632	0.9418	0.9526
RPLP2	0.297321903922547	0.5288	0.2312	0.5254	0.209	0.5436	0.3964	0.5108	0.3234
POLR2L	0.869989618202834	0.8442	0.6672	0.8448	0.655	0.887	0.6192	0.8318	0.4908
EHMT1	0.502520977622647					0.8026	0.7592	0.7598	0.736
AP2A2_ENSG00000183020	0.498387369248853	0.3018	0.4352	0.3486	0.4762	0.9458	0.9184	0.9274	0.8928
IFITM2	0.753688398594065	0.566	0.4062	0.5352	0.3096	0.2832	0.3356	0.2732	0.3014
PIK3C2A	0.654769645430159					0.1722	0.293	0.0983	0.1504
EIF4G2	0.835831394474779	0.3308	0.2506	0.3748	0.3032	0.7936	0.6534	0.655	0.5054
GALNT18	0.931607273734509	0.2848	0.4688	0.3342	0.4718	0.4328	0.5074	0.3614	0.4264
SWAP70	0.130881418144628	0.8694	0.7412	0.8868	0.7614	0.2612	0.0239	0.26	0.0385
SBF2	0.591186555494069	0.9918	0.9304	0.9958	0.9242	0.9118	0.4978	0.8404	0.3576
RPL27A	0.711863982833935	0.663	0.688	0.6	0.633	0.423	0.3334	0.356	0.2516
DENND2B	0.384618760910614	0.3638	0.4704	0.3416	0.5042	0.5604	0.7756	0.5756	0.7724
PLEKHA7	0.799036741012831	0.8682	0.982	0.868	0.98	0.7218	0.614	0.7286	0.5958
NAV2	0.548194825670485	0.7992	0.3724	0.761	0.2692	0.9802	0.9922	0.9584	0.9844
USP47	0.880367533473867	0.462	0.3018	0.5274	0.3616	0.9434	0.9914	0.9454	0.9854
DENND5A	0.812699656730008	0.5712	0.704	0.5412	0.6666	0.684	0.7532	0.6262	0.709
TEAD1	0.63491625472382					0.5402	0.6002	0.5294	0.506
FAR1	0.377622676965387	0.9858	0.6608	0.9822	0.5816	0.6572	0.4522	0.4838	0.3294
TTC17	0.297385629049973	0.9628	0.9312	0.9608	0.9304	0.7364	0.7578	0.6156	0.6756
MPPED2	0.26522115899009	0.5448	0.5332	0.5446	0.5678	0.93	0.7276	0.9176	0.6984
CD59	0.495475278220156	0.3802	0.3696	0.369	0.3446	0.5072	0.4244	0.3564	0.2944
ELP4	0.467441920120706					0.8886	0.857	0.9016	0.8816
HIPK3	0.373037090596382	0.8326	0.8414	0.7934	0.8024	0.5324	0.87	0.479	0.8506
AMBRA1	0.264021943852815	0.929	0.7584	0.9304	0.763	0.2864	0.2386	0.0797	0.0673
LRP4	0.329208873534731					0.8766	0.815	0.7976	0.7024
LMO2	0.426011628738213	0.9278	0.9894	0.8958	0.9938	0.5752	0.7204	0.5298	0.6796
PHF21A	0.965949624645726	0.9718	0.8226	0.97	0.8132	0.8964	0.7372	0.901	0.7148
LRRC4C	0.085452590148144	0.3312	0.1894	0.3246	0.2166	0.797	0.5376	0.7758	0.5114
HSD17B12	0.830791297356292	0.8612	0.7888	0.844	0.7604	0.5326	0.5906	0.411	0.5446
CELF1	0.395066046754252	0.3724	0.3648	0.4286	0.4336	0.263	0.3868	0.2606	0.363
TRIM44	0.113850147083222					0.8614	0.4176	0.8524	0.4476
METTL15	0.109932866737311	0.0593	0.0612	0.0516	0.0284	0.9664	0.962	0.96	0.9468
LDLRAD3	0.428642435022335	0.3668	0.487	0.3906	0.5002	0.0972	0.0984	0.1052	0.1036
AHNAK	0.224039816407345	0.303	0.399	0.201	0.2894	0.397	0.632	0.2976	0.5464
PRDX5	0.587151629158209	0.7628	0.8828	0.7342	0.8792	0.9416	0.7218	0.9258	0.638
RTN3	0.971917843490736	0.653	0.9154	0.679	0.9354	0.7248	0.6624	0.6136	0.5734
FAU	0.698967763883006					0.5256	0.382	0.4228	0.2548
FTH1	0.346121986025227	0.7654	0.8568	0.631	0.7482	0.865	0.9184	0.7782	0.8686
SLC3A2	0.444971039704078	0.7596	0.604	0.6778	0.4728	0.4826	0.3904	0.283	0.2262
NEAT1	0.651796884422477	0.909	0.9952	0.8978	0.995	0.3164	0.2224	0.2166	0.146
RSF1	0.731074153984768	0.3186	0.3362	0.3548	0.3684	0.9298	0.9292	0.931	0.7908
ACER3	0.830505199993304	0.4046	0.5272	0.3824	0.4962	0.9548	0.7006	0.9646	0.7176
GSTP1	0.0648255242614749	0.3398	0.2748	0.2414	0.1436	0.42	0.275	0.2764	0.1634
KMT5B	0.785129489064797					0.95	0.7404	0.956	0.7354
PPP6R3	0.82301362770453	0.2264	0.3892	0.2048	0.3632	0.6944	0.5456	0.6104	0.5044
FCHSD2	0.313088589052283					0.732	0.5846	0.4878	0.3292
SLCO2B1	0.481180034614486	0.5822	0.5842	0.4264	0.4568	0.7162	0.5242	0.6556	0.4376
RPS3	0.0429385047853028	0.0356	0.0118	0.0518	0.0227	0.4116	0.3268	0.319	0.222
CFL1	0.731722284583502	0.2378	0.164	0.2038	0.1122	0.9114	0.7102	0.8558	0.58
KDM2A	0.454823359083578					0.8886	0.8302	0.7664	0.6826
PACS1	0.214984792483446	0.4768	0.4286	0.2818	0.3236	0.5598	0.373	0.3648	0.2808
RAB6A	0.606730421840308					0.8274	0.7354	0.7694	0.6852
CCDC85B	0.349996795033382	0.8204	0.7584	0.7812	0.6194	0.8408	0.9236	0.7406	0.89
UVRAG	0.188178694037331					0.7184	0.8366	0.5792	0.7632
_ENSG00000227615	0.439329150376087	0.3496	0.5058	0.3632	0.5028	0.3118	0.245	0.1942	0.1366
MALAT1	0.854382352213604	0.6798	0.9386	0.55	0.8884	0.984	0.8966	0.9716	0.8426
PICALM	0.876676170195155	0.7314	0.8346	0.7142	0.8422	0.8186	0.6544	0.7166	0.5256
YAP1	0.603816213441859	0.3694	0.3306	0.1262	0.0838	0.1792	0.3594	0.1362	0.3214
SESN3	0.398648934667624	0.6314	0.848	0.6392	0.8484	0.4346	0.3818	0.3596	0.3178
ATM	0.5044557367559	0.5434	0.6124	0.5746	0.6126	0.5766	0.5852	0.409	0.4358
DLG2	0.89014265087337	0.8528	0.82	0.8328	0.7982	0.9556	0.9596	0.9544	0.9586
GUCY1A2	0.33935499326893	0.1478	0.2298	0.091	0.1842	0.7444	0.618	0.7158	0.565
CWF19L2	0.877728010043239	0.1674	0.2334	0.194	0.26	0.7976	0.7258	0.7252	0.6442
TMEM123	0.448047944999417	0.893	0.9194	0.8698	0.8912	0.785	0.8988	0.711	0.8798
ARHGAP42	0.597066277471712					0.9846	0.9444	0.978	0.9372
AMOTL1	0.673583740661757	0.5724	0.617	0.5302	0.5742	0.3052	0.4614	0.253	0.413
CUL5	0.95047960026178	0.238	0.276	0.2346	0.285	0.7298	0.6704	0.7322	0.6852
MAML2	0.588965532236173	0.3564	0.1844	0.295	0.1566	0.582	0.5348	0.4344	0.3846
RPS28P7	0.256532440821748	0.2538	0.2916	0.2646	0.304	0.5574	0.451	0.5318	0.4054
ZBTB16	0.233545713503944	0.257	0.2846	0.2626	0.258	0.2198	0.1888	0.1304	0.1188
HSPA8	0.512537533431248	0.4058	0.612	0.37	0.6072	0.9862	0.8178	0.9808	0.751
DDX6	0.728754754287854	0.5576	0.981	0.5208	0.9612	0.7252	0.9168	0.7258	0.9044
KMT2A	0.0398160178789255	0.2036	0.1698	0.1478	0.1027	0.61	0.0217	0.5956	0.0385
RPS25_ENSG00000118181	0.900727885077899	0.4718	0.355	0.4766	0.32	0.5316	0.3466	0.4892	0.268
RDX	0.850551469817445					0.5514	0.4284	0.4828	0.511
ESAM	0.428462270893342	0.7808	0.8228	0.7006	0.7584	0.8824	0.9628	0.833	0.953
THY1	0.311704752144317	0.4212	0.2004	0.3524	0.1328	0.7724	0.9684	0.6754	0.9466
NRGN	0.50549577937309	0.7088	0.7524	0.5808	0.5648	0.6264	0.6288	0.4298	0.4548
SIK3	0.221516553903408					0.6846	0.5444	0.631	0.5044
ATP5MG	0.437617865794565					0.8682	0.6788	0.8066	0.5494
SIK2	0.69569750956452	0.8646	0.8728	0.8202	0.8398	0.7218	0.703	0.6934	0.6542
ARHGEF12	0.557479416460549	0.9554	0.8496	0.8896	0.7768	0.9428	0.859	0.901	0.7664
ZMYND11	0.442596115697161	0.0753	0.0705	0.0567	0.0493	0.4314	0.303	0.4314	0.3084
VIM	0.144465428623949	0.9032	0.9228	0.896	0.9168	0.7406	0.651	0.5998	0.5258
CELF2	0.190190666281344	0.5608	0.6484	0.5116	0.6244	0.3474	0.318	0.3056	0.2762
KLF6	0.129895907112336	0.8736	0.9116	0.8766	0.9164	0.4858	0.8518	0.405	0.8004
NEBL	0.808080573164001	0.934	0.9498	0.8832	0.9258	0.6424	0.6918	0.524	0.5834
MLLT10	0.748580619311422	0.5446	0.4388	0.4612	0.342	0.8586	0.6508	0.8186	0.6254
APLP2	0.714523022236956	0.3908	0.4134	0.3972	0.3962	0.7522	0.7526	0.6512	0.6634
ARHGAP21	0.913814930293077	0.8834	0.798	0.8554	0.7746	0.8458	0.6688	0.7874	0.608
TASOR2	0.695486466135355	0.7096	0.6724	0.6654	0.6266	0.6854	0.6854	0.6392	0.6518
PLXDC2	0.0172665228541422	0.3572	0.7502	0.3446	0.7512	0.6654	0.6094	0.5336	0.4086
ITIH5	0.600798494632651	0.8964	0.6936	0.8838	0.6374	0.9424	0.8482	0.9116	0.7796
RBM17	0.81767106960656					0.9904	0.9016	0.9822	0.8452
ARHGAP32	0.700329047938642	0.4768	0.427	0.4494	0.4308	0.9314	0.8124	0.914	0.8114
ETS1	0.137683689441173					0.7884	0.9666	0.6804	0.937
DNAJC1	0.555936043179641	0.7806	0.8048	0.7164	0.7574	0.3188	0.4232	0.1886	0.2646
USP6NL	0.875126693933349	0.6776	0.7238	0.6014	0.6456	0.9216	0.9866	0.9308	0.9908
ST8SIA6	0.352571820425464					0.7838	0.9632	0.719	0.9544
PIP4K2A	0.783722318143526	0.9358	0.589	0.936	0.5734	0.6822	0.4768	0.5588	0.3894
DIP2C	0.961947188909693	0.851	0.7456	0.8274	0.7224	0.5132	0.426	0.399	0.3522
UPF2	0.49317658657439	0.444	0.8102	0.3936	0.7942	0.655	0.5762	0.6062	0.554
CCDC3	0.610924289005201	0.9724	0.7858	0.9722	0.788	0.884	0.869	0.8496	0.822
FRMD4A	0.798676410418678	0.324	0.3854	0.3492	0.4166	0.607	0.6772	0.4806	0.5426
FLI1	0.465687522584183	0.784	0.4494	0.7608	0.4	0.8272	0.6786	0.7554	0.579
TAF3	0.270859420992522	0.4674	0.6072	0.5056	0.6404	0.7444	0.5812	0.6944	0.5402
CACNB2	0.0945984153092727	0.2552	0.2726	0.1904	0.2478	0.7328	0.556	0.7374	0.5222
NET1	0.826237607038157	0.3782	0.3806	0.3114	0.311	0.815	0.9484	0.7474	0.9302
NTM	0.189439826919597	0.2856	0.3102	0.272	0.3132	0.9296	0.8682	0.922	0.8626
CAMK1D	0.536679224261038	0.2998	0.5784	0.2692	0.5608	0.7436	0.8274	0.5676	0.7256
OPCML	0.201171308060153					0.9836	0.7762	0.9828	0.7468
SFMBT2	0.104670388218211	0.4714	0.4836	0.476	0.4666	0.5388	0.5222	0.4058	0.3868
WAC	0.0744854144410761	0.2372	0.22	0.2308	0.188	0.224	0.2368	0.0819	0.1564
NRP1	0.36229976169539	0.9064	0.8662	0.877	0.7998	0.5214	0.7414	0.4472	0.6912
MAPK8	0.142830509159325	0.0053	0.0059	0.0045	0.0037	0.7742	0.6278	0.7752	0.5916
CCNY	0.727900869798414	0.5142	0.401	0.5162	0.363	0.9912	0.987	0.988	0.9814
EPC1	0.926507090470412	0.8578	0.9392	0.8478	0.9412	0.3418	0.112	0.301	0.1366
ABI1	0.762667802551705	0.7466	0.7458	0.6872	0.6718	0.8358	0.8224	0.8036	0.8072
PARD3	0.695394486588885	0.5306	0.6874	0.505	0.658	0.5994	0.989	0.557	0.9784
ZEB1	0.369253508761442	0.2612	0.1044	0.2196	0.0718	0.9878	0.978	0.987	0.961
ITGB1	0.908063649312565	0.8266	0.9312	0.7912	0.9138	0.6022	0.4108	0.4896	0.3404
JCAD	0.506613655031946	0.9454	0.7976	0.9444	0.7382	0.8854	0.8776	0.7888	0.814
KIF5B	0.389438027988764	0.6378	0.8362	0.6524	0.8544	0.7694	0.978	0.6578	0.9708
SVIL	0.701538129099758	0.4034	0.5816	0.4098	0.5382	0.0696	0.1148	0.0807	0.0925
SGMS1	0.103330787749526	0.9694	0.9094	0.9744	0.9246	0.3818	0.7548	0.408	0.7942
SVIL-AS1	0.724862043223314					0.8922	0.8602	0.8638	0.8032
VCL	0.345341459657629	0.7862	0.7374	0.791	0.7808	0.3546	0.2926	0.287	0.233
RHOBTB1	0.341278333559604	0.4262	0.5844	0.4072	0.5464	0.848	0.9844	0.73	0.971
PALD1	0.422429634757551	0.531	0.6124	0.4618	0.548	0.294	0.3216	0.2382	0.252
VSIR	0.325205007602652	0.2352	0.3192	0.0157	0.0455	0.5926	0.4334	0.5298	0.3508
SPOCK2	0.561791093134138	0.6418	0.818	0.5084	0.7728	0.6808	0.6314	0.5352	0.487
MICU1	0.885516672019941	0.366	0.3474	0.3824	0.366	0.827	0.8018	0.824	0.803
PPP3CB	0.233396856109008	0.9808	0.881	0.9882	0.8814	0.6358	0.418	0.5322	0.3044
TSPAN14	0.116953315869945	0.808	0.7908	0.8132	0.7762	0.752	0.9342	0.742	0.9158
SRGN	0.418002894160511	0.2194	0.1876	0.2188	0.1866	0.6998	0.6784	0.6992	0.6542
RPS24	0.618831233230442	0.5302	0.5306	0.5648	0.5666	0.7326	0.5084	0.7098	0.4396
HERC4	0.807077434727016	0.7696	0.4574	0.7432	0.4482	0.7058	0.8768	0.5406	0.8376
LRMDA	0.902846765283813	0.7984	0.8234	0.742	0.8102	0.4752	0.4922	0.3208	0.3732
MCU	0.383535700121933	0.5022	0.7542	0.5076	0.7718	0.7692	0.98	0.7614	0.9842
ADK	0.571207042343668	0.647	0.6614	0.6326	0.6688	0.8442	0.6516	0.8298	0.6564
KAT6B_ENSG00000156650	0.0999983737099655	0.1968	0.2726	0.216	0.2762	0.6726	0.555	0.6928	0.5774
REEP3	0.261377158110935	0.4024	0.4308	0.321	0.342	0.7504	0.9446	0.7498	0.9308
ANAPC16	0.0726201080456997	0.2234	0.2378	0.2556	0.2644	0.816	0.8292	0.7752	0.788
USP54	0.577657447760148	0.56	0.5812	0.5364	0.5614	0.3768	0.571	0.3926	0.5928
JMJD1C	0.873274725917623	0.3992	0.4058	0.4322	0.418	0.8556	0.853	0.8418	0.8508
PRKG1	0.952334302823286					0.9994	0.8458	0.998	0.793
NRG3	0.289809313193701	0.2218	0.4232	0.16	0.3352	0.8706	0.905	0.8718	0.8914
PSAP	0.792152579281579	0.9094	0.7754	0.8482	0.5886	0.6004	0.5372	0.5972	0.5044
NUTM2B-AS1	0.551941289358999	0.4268	0.324	0.3874	0.259	0.677	0.5236	0.5616	0.3822
SLK	0.507218696838216	0.9076	0.9016	0.9202	0.9216	0.5214	0.5136	0.193	0.2976
NT5C2	0.113746000335123	0.1158	0.2372	0.114	0.1974	0.9772	0.9838	0.964	0.9758
TM9SF3	0.0480554897500705	0.3914	0.4242	0.361	0.331	0.723	0.399	0.6282	0.3098
SORBS1	0.651049886141075	0.2926	0.2436	0.2876	0.2614	0.344	0.754	0.3484	0.7044
CCSER2	0.125799148885252	0.0244	0.0559	0.0036	0.0196	0.9632	0.6586	0.8998	0.43
TNKS2	0.771420153931033					0.9342	0.7572	0.9396	0.7478
GBF1	0.89346036749292	0.8684	0.775	0.8878	0.785	0.7146	0.6454	0.6852	0.605
EXOC6	0.151065250532985	0.8284	0.8398	0.7496	0.7928	0.944	0.9946	0.8786	0.9896
PLCE1	0.190899641672813	0.201	0.1622	0.2074	0.1744	0.6386	0.7684	0.5702	0.7124
ADIRF	0.00352642578966282	0.4742	0.784	0.4174	0.7684	0.77	0.7424	0.6608	0.6626
PTEN	0.852758880463732	0.5082	0.5954	0.5522	0.6234	0.5346	0.6008	0.539	0.5748
ZNF518A	0.247807791712437	0.661	0.3868	0.6144	0.353	0.9946	0.7688	0.9932	0.7738
PCGF5	0.197425911744893	0.4728	0.548	0.5042	0.6084	0.3426	0.4258	0.3118	0.4054
LCOR	0.77137123728126	0.9106	0.8744	0.9202	0.8738	0.974	0.9158	0.9416	0.8838
OGA	0.853657696297237	0.5636	0.5714	0.5642	0.5754	0.9466	0.8628	0.9032	0.8254
PAPSS2	0.745109641093825	0.3182	0.2734	0.299	0.2872	0.9746	0.9398	0.9588	0.907
NUTM2A-AS1	0.302749131334637	0.4116	0.4176	0.3618	0.4004	0.8166	0.5762	0.7756	0.5336
RPL13AP5	0.292770771663851	0.8412	0.7014	0.7944	0.6462	0.4892	0.3784	0.389	0.2574
ADIPOR2	0.40327145638458	0.1672	0.189	0.1242	0.1344	0.485	0.6676	0.4968	0.6618
TSPAN9	0.390850505131442	0.23	0.402	0.1374	0.2948	0.3502	0.3214	0.2162	0.1934
WNK1	0.258562450319691					0.916	0.8216	0.8838	0.7636
KDM5A	0.418733582549171	0.4392	0.3344	0.4376	0.379	0.9794	0.9352	0.9808	0.9306
ERC1	0.17651139494256	0.256	0.275	0.2574	0.248	0.9098	0.892	0.891	0.8842
ABLIM1	0.84632068522175	0.9692	0.7754	0.9716	0.8032	0.5552	0.5756	0.3458	0.4092
ATRNL1	0.0323056307924338	0.0471	0.0721	0.0438	0.0618	0.7956	0.6074	0.7902	0.6006
SHOC2	0.838580064654388	0.8516	0.8562	0.8246	0.8194	0.8218	0.8738	0.7324	0.8046
SLC6A12	0.643705746946155					0.771	0.8232	0.7148	0.7542
TCF7L2	0.250788105514905					0.7076	0.6602	0.6692	0.6036
DOCK1	0.414686327613221	0.72	0.7064	0.738	0.696	0.2514	0.4714	0.2654	0.4944
CACNA1C	0.328484576676623	0.294	0.2086	0.3318	0.223	0.9312	0.784	0.9112	0.7686
