gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
NREP	0.856897065612231	0.9798	0.6084	0.899	0.3632	0.9866	0.7868	0.9782	0.7696
SPOCK1	0.721748808026872	0.9314	0.9986	0.9132	0.9892	0.362	0.4276	0.29	0.3544
CAMK4	0.285695184643358	0.5652	0.3268	0.6424	0.4392	0.7622	0.6482	0.711	0.6566
HINT1	0.659083665226448	0.8592	0.6754	0.8878	0.6826	0.867	0.6558	0.7842	0.4796
VDAC1	0.321715244304581	0.2176	0.0964	0.204	0.0812	0.3112	0.4156	0.23	0.3422
CYFIP2	0.19129714303746	0.6054	0.4816	0.6012	0.458	0.429	0.4988	0.4768	0.521
CAMK2A	0.991642859176464	0.2378	0.1052	0.272	0.1346	0.2884	0.298	0.2758	0.3012
NDFIP1	0.947730706531579	0.7014	0.5844	0.612	0.461	0.1632	0.0815	0.155	0.0787
GABRB2	0.280798938992858	0.3336	0.3092	0.2966	0.2698	0.3228	0.2068	0.293	0.185
PPP2R2B	0.164344692240377					0.1666	0.2008	0.1554	0.1702
RPS14	0.422036734481622	0.9018	0.6234	0.8682	0.5092	0.8994	0.928	0.922	0.7942
KCTD16	0.213922767120702	0.4442	0.712	0.453	0.841	0.6458	0.7128	0.5858	0.6816
ANXA6	0.29977160783529	0.624	0.3178	0.6246	0.33	0.166	0.1438	0.1762	0.1818
GABRA1	0.964640524513238	0.9186	0.5694	0.9956	0.647	0.3876	0.2464	0.3964	0.2518
SNCB	0.953994571993618	0.9372	0.8226	0.7976	0.7886	0.7342	0.8174	0.6878	0.7686
GABRG2	0.104732933769257	0.1588	0.1762	0.144	0.1288	0.8786	0.7286	0.8794	0.7372
CANX	0.537620439013217	1	0.815	0.9964	0.823	0.8428	0.6282	0.8172	0.5432
TUBB2A	0.168283105757103	0.1732	0.1638	0.1922	0.1856	0.1108	0.0536	0.1104	0.0468
NSG2	0.353089800148673	0.25	0.1804	0.175	0.1142	0.6706	0.4446	0.7104	0.4796
PHACTR1	0.760811892511356	0.1858	0.0894	0.1864	0.0969	0.628	0.6392	0.456	0.4696
CAP2	0.95739407043106	0.973	0.6046	0.9552	0.5524	0.4762	0.7976	0.4538	0.8416
NRN1	0.00461442880799962	0.1706	0.1756	0.1676	0.1692	0.4116	0.423	0.3312	0.3224
TUBB_ENSG00000196230	0.387816531898469	0.8996	0.7082	0.9566	0.8246	0.8048	0.6356	0.7968	0.5964
GABBR1_ENSG00000204681	0.369702715167222	0.4164	0.4458	0.3652	0.4638	0.393	0.3042	0.4198	0.3298
NUDT3	0.693791688152203	0.6352	0.6874	0.7974	0.8238	0.7874	0.8818	0.78	0.884
TMEM14A	0.865179781401561	0.9502	0.9006	0.926	0.888	0.5012	0.4522	0.3398	0.2472
HSP90AB1	0.298153659571069	0.1294	0.1612	0.0953	0.1264	0.6758	0.2478	0.6832	0.2088
ADGRB3	0.529506251220428	0.879	0.9418	0.8454	0.9092	0.4682	0.321	0.3042	0.2122
MTCH1	0.244948847546857	0.4318	0.5484	0.4446	0.5618	0.555	0.4806	0.4488	0.3822
SNX3	0.378404716612622	0.6514	0.6764	0.6384	0.6874	0.6754	0.7016	0.587	0.6002
COX7A2	0.741820392168421	0.9536	0.957	0.944	0.9926	0.8612	0.6582	0.7656	0.5024
TMEM30A	0.0968977499821018	0.288	0.4418	0.1248	0.2504	0.568	0.7174	0.5462	0.7332
FUT9	0.93001070847042	0.9866	0.9858	0.9234	0.979	0.8624	0.7722	0.7928	0.7582
HIVEP2	0.737268368580297	0.4252	0.2528	0.3048	0.1898	0.8154	0.854	0.756	0.857
SERINC1	0.335161033543475	0.4386	0.5576	0.4466	0.5354	0.5854	0.4728	0.5534	0.447
WASF1	0.75484048349706	0.1842	0.2346	0.074	0.106	0.7242	0.7428	0.7048	0.648
TSPYL1	0.986544673803915	0.6222	0.5448	0.5354	0.4466	0.985	0.8422	0.9732	0.7418
MARCKS	0.703940607242945	0.2756	0.1578	0.3226	0.1672	0.9114	0.8518	0.9104	0.8322
PCMT1	0.485735741688857	0.9474	0.9918	0.8348	0.9266	0.423	0.474	0.2988	0.3268
PRKAR1B	0.706733955556902	0.8992	0.6112	0.918	0.5198	0.6184	0.5876	0.5184	0.4654
ACTB	0.504769427773732	0.6016	0.7862	0.5692	0.7422	0.9024	0.6768	0.8152	0.4982
SNX10	0.0861231150889533	0.2526	0.1658	0.1894	0.1242	0.528	0.491	0.5018	0.453
TSPAN13	0.610075923415313	0.6436	0.394	0.7084	0.415	0.2054	0.1418	0.1254	0.0919
RAC1	0.999386798988055	0.7106	0.84	0.598	0.7724	0.587	0.4564	0.5578	0.4462
CYCS	0.573011294934091	0.7618	0.9692	0.7812	0.99	0.8514	0.7762	0.7488	0.613
NDUFA4	0.785760484819317	0.7562	0.985	0.6906	0.923	0.9046	0.747	0.8354	0.5864
NUDCD3	0.603813447203656	0.207	0.1506	0.2076	0.1292	0.326	0.5096	0.3212	0.4708
CAMK2B	0.227382321865078	0.5508	0.3828	0.532	0.3924	0.4832	0.5494	0.3794	0.4244
CHCHD2	0.570514825434404	0.2212	0.2136	0.2836	0.2806	0.6718	0.6954	0.6114	0.5928
SEPTIN7	0.234986309288779	0.4044	0.5734	0.3044	0.4844	0.3462	0.2964	0.204	0.1508
ADCY1	0.232437167157477	0.4568	0.4822	0.456	0.459	0.3814	0.2254	0.3844	0.1652
PPIA	0.719510208991169	0.6342	0.4302	0.481	0.315	0.7336	0.2766	0.6906	0.2422
RHBDD2	0.226523521168265	0.0776	0.0906	0.0484	0.0435	0.549	0.5866	0.481	0.4978
STX1A	0.118418923327173	0.4064	0.2818	0.3696	0.2274	0.499	0.44	0.3606	0.3188
CACNA2D1	0.445410676675114	0.9492	0.8174	0.921	0.8018	0.6218	0.667	0.487	0.6608
YWHAG	0.462968430906266	0.343	0.2628	0.2058	0.1342	0.829	0.7992	0.8182	0.7216
GALNT17	0.451490211302242	0.6984	0.8272	0.5748	0.6888	0.843	0.8404	0.8052	0.8536
PCLO	0.254976449738257	0.3758	0.8238	0.3424	0.821	0.9146	0.9984	0.8926	0.9996
BCAP29	0.0301574672512122	0.0226	0.0241	0.0449	0.0492	0.3406	0.5092	0.23	0.3852
NRCAM	0.263602883155883	0.546	0.7556	0.3526	0.6806	0.151	0.2784	0.0678	0.1566
SLC26A3	0.822146484641125	0.712	0.6144	0.778	0.6542	0.9398	0.8522	0.8544	0.7382
VGF	0.455564459075424	0.6258	0.6694	0.429	0.4532	0.7834	0.6692	0.7882	0.6294
SRPK2	0.208874382686209	0.0124	0.0228	0.0046	0.0114	0.427	0.3256	0.1366	0.1024
DYNC1I1	0.978282990327709	0.4764	0.4656	0.4774	0.4722	0.1884	0.1686	0.0859	0.0764
TMEM130	0.261423461992957	0.6002	0.65	0.5306	0.5386	0.3772	0.351	0.407	0.345
MTPN	0.274471037154505	0.7126	0.7544	0.5514	0.7876	0.9534	0.9562	0.9696	0.8568
ATP6V1F	0.798009335008654	0.228	0.1238	0.1518	0.0477	0.9456	0.9504	0.8888	0.8704
DNAJB6	0.923640419076756	0.6718	0.526	0.8602	0.7266	0.133	0.1418	0.0935	0.0795
EPHB6_ENSG00000106123	0.26343176598427	0.9366	0.5086	0.9604	0.5338	0.254	0.175	0.1782	0.1058
RHEB	0.276162651130967	0.054	0.0307	0.0548	0.0419	0.2392	0.214	0.2366	0.2282
DPP6	0.206875312236649	0.0416	0.0269	0.0221	0.0178	0.149	0.1136	0.066	0.052
ATP6V0E2	0.257714049667054	0.6426	0.7458	0.5548	0.6504	0.132	0.105	0.0775	0.0596
CNTNAP2_ENSG00000174469	0.477487221703939	0.8272	0.993	0.7074	0.9364	0.5804	0.5562	0.4554	0.4456
CDKL5	0.596480604629355	0.205	0.0856	0.2934	0.164	0.697	0.5524	0.7214	0.621
GPM6B	0.914131052688371	0.949	0.9894	0.9704	0.949	0.7432	0.809	0.7714	0.7804
CNKSR2	0.509702705944769	0.8782	0.304	0.908	0.4116	0.8688	0.9614	0.8082	0.9328
TSPAN7	0.653961494231737	0.9342	0.911	0.8796	0.8676	0.4978	0.3934	0.4476	0.3536
IL1RAPL1	0.0736044163465408	0.3502	0.3906	0.3558	0.2644	0.0661	0.0798	0.0685	0.0583
ATP6AP2	0.135522196116015	0.4292	0.3364	0.3574	0.2688	0.3726	0.2534	0.1912	0.1026
TMSB4X	0.993285018372588	0.8394	0.9116	0.7788	0.8506	0.8468	0.7736	0.794	0.664
SYN1	0.472356448501853	0.8426	0.707	0.7274	0.6048	0.8926	0.983	0.9178	0.9894
SYP	0.69694441482143	0.8936	0.8654	0.8138	0.7798	0.3154	0.214	0.2684	0.1738
PCSK1N	0.394183220054423	0.636	0.358	0.3246	0.1066	0.5466	0.6898	0.3702	0.4794
USP11	0.146225036859869	0.396	0.337	0.3328	0.2228	0.7056	0.5886	0.6294	0.4998
ATRX	0.957492052135397	0.7286	0.7088	0.6672	0.7098	0.4588	0.318	0.3764	0.28
BEX4	0.284091723927368	0.1642	0.1048	0.1648	0.0982	0.5596	0.5622	0.3518	0.2962
MORF4L2	0.924663057747961	0.4844	0.2444	0.5678	0.3296	0.5416	0.3944	0.4004	0.2854
BEX2	0.886679936087466	0.9268	0.7202	0.8984	0.6486	0.8418	0.8342	0.7594	0.7018
BEX1	0.14812013429678	0.1456	0.0946	0.1526	0.112	0.3932	0.4308	0.2954	0.2866
BEX3	0.237414304463177	0.332	0.4194	0.2896	0.3572	0.5778	0.5868	0.4856	0.4326
BEX5	0.670203063150988	0.7516	0.5286	0.8054	0.5864	0.8614	0.8896	0.808	0.826
NAP1L3	0.506409617251198	0.5562	0.2398	0.3724	0.0787	0.9446	0.9044	0.916	0.8416
NAP1L2	0.479153637871646	0.3524	0.6722	0.2098	0.5076	0.7892	0.9402	0.7932	0.9516
TTC3P1	0.630823374256915	0.8166	0.7316	0.6926	0.6328	0.62	0.5428	0.5576	0.4838
PAK3	0.461353033035268	0.9292	0.7804	0.9348	0.8154	0.8336	0.9394	0.761	0.938
PGRMC1	0.368620275712094	0.3262	0.3454	0.3094	0.3378	0.784	0.8086	0.78	0.8006
NDUFA1	0.682085142766729	0.5992	0.6836	0.4228	0.4994	0.8976	0.6898	0.8318	0.528
GRIA3	0.651338721081173	0.7566	0.9674	0.8864	0.9866	0.8222	0.9542	0.6928	0.9602
RTL8C	0.0207472423744232	0.2512	0.3064	0.0819	0.1476	0.7024	0.5122	0.583	0.351
SLC9A6	0.961150344884953	0.5464	0.529	0.5566	0.535	0.7936	0.9732	0.7948	0.9898
IDS	0.626256553513479	0.5352	0.4504	0.4812	0.3746	0.8544	0.931	0.8682	0.8956
ATP6AP1	0.580546362600521	0.5476	0.3516	0.5156	0.3328	0.517	0.5042	0.5266	0.5452
CD99L2	0.324318939259854	0.0914	0.2008	0.1748	0.3424	0.192	0.4144	0.2068	0.3928
CSMD1	0.513991581373402	0.3458	0.3482	0.3648	0.361	0.4392	0.2944	0.262	0.1476
GDI1	0.42443239595603	0.5536	0.4262	0.5388	0.4236	0.7536	0.9698	0.7614	0.9672
STMN4	0.783838107052761	0.4994	0.6882	0.6038	0.8096	0.4312	0.4732	0.2768	0.2622
DPYSL2	0.374795022553236	0.3204	0.2442	0.3772	0.265	0.5604	0.4232	0.4558	0.3106
NEFM	0.749285898586936	0.3318	0.4504	0.2542	0.3678	0.3898	0.2674	0.2986	0.1736
CLU	0.726329166264715	0.6808	0.7886	0.6694	0.842	0.6106	0.6464	0.3148	0.4034
ATP6V1B2	0.496892609940038	0.5292	0.5524	0.5164	0.56	0.6656	0.7178	0.664	0.706
PSD3	0.466036572664943	0.7514	0.6128	0.8402	0.7006	0.6258	0.6934	0.5298	0.6574
CTSB	0.37636817061967	0.3726	0.1984	0.4594	0.2716	0.2494	0.1434	0.2322	0.1312
PHYHIP	0.317415051193825	0.6904	0.8172	0.6854	0.8404	0.83	0.9858	0.8518	0.9762
PNMA2	0.8862269658794	0.4548	0.2674	0.3234	0.1628	0.9652	0.8442	0.9168	0.76
NEFL	0.837936260673935	0.1358	0.154	0.1498	0.1344	0.272	0.1858	0.1844	0.109
VDAC3	0.261470519417257	0.5786	0.7316	0.4392	0.758	0.559	0.358	0.3942	0.1486
FZD3	0.841042581775735	0.563	0.3604	0.6118	0.4126	0.9616	0.9562	0.9836	0.9642
SARAF	0.118306245892459	0.3442	0.4416	0.1784	0.2912	0.491	0.346	0.2162	0.0921
RAB2A	0.154337205684796	0.4488	0.4682	0.3628	0.429	0.6668	0.6874	0.671	0.693
STMN2	0.902961209328355	0.6484	0.654	0.58	0.5862	0.5004	0.4002	0.2482	0.1756
NECAB1	0.414128864368483	0.8854	0.8776	0.85	0.929	0.7374	0.7144	0.7062	0.6462
NCALD	0.995818090246487	0.0868	0.0728	0.0804	0.0564	0.271	0.4184	0.2118	0.2538
UQCRB	0.458813824305481	0.5118	0.3986	0.4072	0.2292	0.9096	0.9826	0.9422	0.9102
OXR1	0.56038064782943	0.4452	0.3102	0.5188	0.3574	0.9158	0.918	0.8424	0.8556
COX6C	0.660181388547556	0.8634	0.8484	0.7866	0.8128	0.946	0.8674	0.8894	0.7708
YWHAZ	0.700713797619084	0.0405	0.0132	0.0555	0.0245	0.7252	0.7414	0.6864	0.6832
PDP1	0.347964292492673	0.7128	0.8152	0.7806	0.7058	0.8068	0.8942	0.851	0.8924
PTPRD	0.776982121031604	0.8544	0.8108	0.7614	0.762	0.622	0.4932	0.452	0.3186
LY6E_ENSG00000160932	0.0827179516511411	0.0309	0.0385	0.0347	0.0385	0.3982	0.4484	0.2884	0.3242
LY6H_ENSG00000176956	0.363638163096021	0.9524	0.9824	0.914	0.9848	0.271	0.2106	0.181	0.127
GRINA	0.748745117350278	0.9288	0.9126	0.8212	0.6866	0.2722	0.2442	0.2426	0.2112
LYNX1	0.795620005363653	0.6358	0.385	0.4826	0.2636	0.1384	0.109	0.1408	0.096
SH3GL2	0.823502208559013	0.4802	0.2518	0.3156	0.1406	0.6008	0.6318	0.4854	0.5842
SLC24A2	0.470524775697531	0.4334	0.6122	0.4452	0.583	0.5502	0.5104	0.4482	0.3822
ZFAND5	0.313886597871445	0.7912	0.7664	0.7778	0.7998	0.9492	0.9432	0.9808	0.9718
GDA	0.563489814381908	0.6088	0.7866	0.5756	0.7384	0.5152	0.5784	0.555	0.6402
GNAQ	0.00377563826988661	0.1614	0.169	0.0351	0.0569	0.7418	0.8902	0.6064	0.8828
GABBR2	0.370178433018026	0.2438	0.2258	0.2636	0.2338	0.2388	0.1368	0.2874	0.1436
NTRK2	0.408260463109662	0.1926	0.2608	0.1562	0.2398	0.8744	0.9696	0.9512	0.887
DIRAS2	0.418378448616281	0.3144	0.2302	0.2752	0.2314	0.389	0.5032	0.3414	0.478
HNRNPK	0.67804325015473	0.7912	0.9686	0.6884	0.8708	0.9422	0.9808	0.9152	0.9792
FRRS1L	0.623520078850962	0.4162	0.4224	0.2132	0.2364	0.5336	0.676	0.4984	0.6222
DNM1	0.866775879508694	0.2798	0.3102	0.2504	0.24	0.2942	0.3184	0.221	0.2156
STXBP1	0.156827326377879	0.5476	0.7894	0.3352	0.6334	0.4714	0.5314	0.4766	0.5362
ATP6V1G1	0.742856887267902	0.4628	0.5024	0.3338	0.4126	0.869	0.832	0.7924	0.766
C9orf16	0.171359581578179	0.2106	0.1572	0.1748	0.1138	0.6734	0.9296	0.5626	0.873
ZNF483	0.920282362715311	0.4746	0.3868	0.372	0.2892	0.9648	0.7868	0.9726	0.7442
SPTAN1	0.183103280617993	0.0804	0.0411	0.0627	0.032	0.8436	0.763	0.7574	0.6502
TOLLIP	0.591362682008964	0.3654	0.4318	0.2416	0.3344	0.6026	0.6516	0.5562	0.6088
OLFM1	0.946549608547905	0.5484	0.5272	0.4	0.3832	0.4346	0.2884	0.4616	0.265
GRIN1	0.781871290477251	0.8014	0.631	0.5766	0.2656	0.498	0.6198	0.4136	0.4846
RPLP2	0.614839006840737	0.367	0.2582	0.3368	0.2102	0.8706	0.8856	0.7504	0.7604
CEND1	0.182263373996464	0.1934	0.1958	0.0928	0.1142	0.5648	0.5138	0.3788	0.346
TUBB4B	0.284295689789512	0.2026	0.1498	0.1832	0.1122	0.2914	0.2394	0.2182	0.1746
DKK3	0.788142094022876	0.4832	0.5586	0.3868	0.4592	0.448	0.3922	0.4478	0.4174
EIF4G2	0.460265285526963	0.0893	0.0725	0.0833	0.0792	0.738	0.7236	0.711	0.688
LDHA	0.830018605303967	0.7618	0.9216	0.6018	0.7598	0.6278	0.4676	0.4136	0.1748
KIAA1549L	0.600818838186801	0.2342	0.2904	0.1826	0.2156	0.2466	0.1046	0.2148	0.0787
SLC1A2	0.540588324228666	0.3324	0.4258	0.2014	0.3152	0.8256	0.9544	0.753	0.9244
DGKZ	0.170187854083033	0.194	0.433	0.1422	0.4258	0.4688	0.4652	0.347	0.3176
C1QTNF4	0.0778695580161384	0.4996	0.5476	0.191	0.2296	0.4758	0.5446	0.4146	0.4722
NRXN2	0.0155894856205652	0.0744	0.0426	0.0074	0.0041	0.5876	0.6948	0.556	0.7086
RTN3	0.141055468799099	0.3088	0.3052	0.1748	0.154	0.2292	0.3204	0.1094	0.2024
GNG3	0.634863784424185	0.5858	0.517	0.6246	0.56	0.8994	0.936	0.835	0.9024
FTH1	0.496584700607493	0.913	0.7954	0.9272	0.805	0.6886	0.6658	0.61	0.527
FKBP2	0.860118757936003	0.2516	0.1348	0.1242	0.0529	0.645	0.6976	0.5452	0.5498
PAK1	0.954120060531853	0.5808	0.5756	0.5836	0.5412	0.4092	0.5814	0.2776	0.4142
PGM2L1	0.81139189390328	0.4548	0.1672	0.4102	0.1592	0.665	0.4042	0.6698	0.4592
CFL1	0.267898059251681	0.249	0.561	0.2522	0.5014	0.3574	0.5376	0.2726	0.4178
B4GAT1	0.653886129609396	0.5636	0.6146	0.5328	0.607	0.4732	0.4836	0.4802	0.4866
RAB6A	0.158583021730146	0.1952	0.3334	0.2458	0.3914	0.4706	0.4442	0.42	0.4006
CCDC85B	0.281132947017663	0.8738	0.8326	0.7934	0.7258	0.5838	0.8788	0.5058	0.8088
MALAT1	0.196216310426405					0.6754	0.8252	0.64	0.8192
DLG2	0.275978037852762	0.289	0.1094	0.2272	0.0544	0.2002	0.1958	0.0847	0.0879
GRIA4	0.142894655408225	0.4764	0.4002	0.4484	0.4508	0.1836	0.2644	0.1344	0.2354
GRM5	0.0766271846389742	0.2248	0.2572	0.1038	0.1482	0.4178	0.307	0.2628	0.2022
HSPA8	0.376131374014062	0.256	0.241	0.2148	0.1808	0.8904	0.6772	0.82	0.5216
SORL1	0.997591394541074	0.4168	0.3786	0.51	0.4748	0.5722	0.425	0.5972	0.4846
NCAM1	0.121141208229238	0.0225	0.0147	0.021	0.0205	0.3264	0.2164	0.2942	0.21
THY1	0.715418303420183	0.8742	0.7336	0.6848	0.555	0.244	0.1668	0.1034	0.0728
NRGN	0.803763524737024	0.8692	0.6078	0.8834	0.6056	0.8338	0.8612	0.7716	0.7644
SCN3B	0.653775288164827	0.5794	0.4238	0.4942	0.3534	0.5814	0.781	0.5902	0.809
ATP5MG	0.502971482050451	0.155	0.0963	0.0962	0.0426	0.8502	0.7898	0.7566	0.6616
CELF2	0.420386692819729	0.4046	0.5292	0.2296	0.3996	0.7598	0.8042	0.6002	0.7226
APLP2	0.940339750655549	0.526	0.572	0.4764	0.526	0.4104	0.3192	0.391	0.3054
ARHGAP32	0.597229726872095	0.389	0.2476	0.421	0.2908	0.8462	0.9784	0.7948	0.981
NTM	0.348943392399197	0.6064	0.5844	0.5366	0.578	0.0689	0.0605	0.0472	0.0326
OPCML	0.00256150045145154	0.0351	0.025	0.025	0.0132	0.249	0.341	0.2214	0.2464
SPOCK2	0.862709582286824	0.7126	0.7206	0.66	0.6306	0.1564	0.0746	0.1594	0.1016
PPP3CB	0.768801782275385	0.3798	0.3544	0.2402	0.2388	0.1488	0.0909	0.1306	0.1002
ANK3	0.474255240064224	0.1592	0.09	0.1218	0.0458	0.3726	0.1424	0.2696	0.1084
KCNMA1	0.949740501591809	0.526	0.3126	0.3484	0.1858	0.6666	0.5798	0.5166	0.4262
GHITM	0.608342126345832	0.0763	0.1452	0.0773	0.182	0.3506	0.2796	0.3466	0.2716
NRG3	0.364985004066853	0.352	0.304	0.3296	0.2254	0.42	0.3728	0.2794	0.2428
PSAP	0.83350107214202	0.808	0.9648	0.7654	0.9076	0.4298	0.274	0.4136	0.2398
GOT1	0.184123843282245	0.028	0.0481	0.0266	0.0575	0.2816	0.179	0.1648	0.0587
PGAM1	0.0142542160116898	0.3178	0.3024	0.366	0.3794	0.4464	0.3414	0.3652	0.2596
SNCG	0.605556624326508	0.3902	0.3772	0.3746	0.3236	0.6934	0.8332	0.614	0.7352
SLIT1	0.513369078354627	0.4806	0.3378	0.4958	0.348	0.5206	0.5132	0.4534	0.44
ATRNL1	0.625677658898878	0.73	0.5388	0.7716	0.587	0.5196	0.548	0.337	0.4144
BNIP3	0.439839003394982	0.5198	0.4576	0.5018	0.4672	0.205	0.1588	0.1368	0.1012
LMO3	0.129174694768293	0.7788	0.7702	0.8894	0.8618	0.8234	0.6956	0.8208	0.6682
GAPDH	0.434956433070869	0.8534	0.793	0.7008	0.6262	0.853	0.6032	0.77	0.5186
TPI1	0.512569494635132	0.85	0.6394	0.8426	0.6198	0.8604	0.7098	0.77	0.6616
ENO2	0.374955872789345	0.6212	0.5884	0.7028	0.6796	0.4816	0.2826	0.4706	0.2654
GABARAPL1	0.905027084670178	0.606	0.3684	0.6094	0.3972	0.566	0.4564	0.4352	0.3402
CLSTN3	0.633753047624416	0.3284	0.238	0.2774	0.1488	0.4824	0.5878	0.4358	0.5416
PTMS	0.651648279054357	0.3634	0.357	0.1562	0.2714	0.7106	0.5084	0.5594	0.3504
GRIN2B	0.799966671541974	0.7826	0.6824	0.7108	0.6472	0.6756	0.439	0.7226	0.461
CNTN1	0.460888549224939	0.2124	0.13	0.2154	0.1624	0.8224	0.8384	0.8622	0.883
LDHB	0.649176045029335	0.9222	0.9328	0.7936	0.9286	0.7854	0.6616	0.6694	0.468
TUBA1B	0.297834296533638	0.6144	0.4164	0.523	0.375	0.5094	0.3514	0.4954	0.2892
KIF21A	0.926712630661634	0.871	0.6788	0.7862	0.6096	0.8832	0.837	0.8354	0.7902
SLC2A13	0.134508518127532	0.5982	0.6102	0.5544	0.531	0.2642	0.1418	0.2206	0.1034
NELL2	0.664911595246653	0.9408	0.719	0.8824	0.539	0.2526	0.3464	0.227	0.3314
ATP5F1B	0.16747119433225	0.745	0.8964	0.6992	0.9	0.4286	0.5036	0.3198	0.3706
FAIM2	0.425937414772032	0.213	0.2324	0.1336	0.13	0.4302	0.2856	0.4112	0.2692
TMBIM6	0.996652244908141	0.863	0.5276	0.9154	0.5542	0.9536	0.9384	0.9598	0.9088
KIF5A	0.620043754367413	0.6536	0.7658	0.6892	0.8298	0.3658	0.4108	0.365	0.3932
TUBA1A	0.696232069854629	0.4762	0.4548	0.3154	0.3484	0.7506	0.724	0.6438	0.6116
SCN8A	0.723369870200368	0.7436	0.8014	0.6686	0.7202	0.132	0.0832	0.156	0.1002
SYT1	0.0592497613260316	0.1542	0.1484	0.1806	0.173	0.0398	0.1342	0.0309	0.0792
ATP2B1	0.375475294343958	0.8388	0.4342	0.718	0.3416	0.1576	0.16	0.1412	0.1528
PPFIA2	0.279859140210606	0.733	0.3638	0.5396	0.2112	0.484	0.3616	0.3158	0.2524
KCNC2	0.720474482489305	0.6432	0.644	0.4848	0.5096	0.7454	0.9426	0.696	0.9632
NAP1L1	0.889378509988916	0.4534	0.5478	0.4156	0.4824	0.2318	0.2134	0.1754	0.1694
NUAK1	0.186783269601621	0.789	0.9456	0.6424	0.7934	0.7482	0.8558	0.735	0.929
SLC25A3	0.0839909859215067	0.0245	0.0756	0.0029	0.0107	0.3828	0.5044	0.307	0.4126
RPH3A	0.433110332430164	0.7596	0.4486	0.749	0.463	0.9504	0.9752	0.859	0.9484
HSP90B1	0.855967070948649	0.8228	0.578	0.7674	0.549	0.5562	0.4462	0.3822	0.2872
ATP2A2	0.681359301186063	0.8094	0.958	0.9194	0.883	0.312	0.2932	0.2684	0.2604
ANKS1B	0.715643526313307	0.5376	0.6344	0.5014	0.6242	0.3002	0.2534	0.1592	0.1372
DYNLL1	0.640439186605093	0.859	0.8124	0.718	0.6904	0.8484	0.6966	0.7296	0.5118
PEBP1	0.725616097580518	0.2096	0.25	0.233	0.2758	0.6018	0.7522	0.5226	0.7026
RAN	0.270368735701435	0.6242	0.8082	0.5484	0.8256	0.8054	0.8818	0.6256	0.7474
UBC	0.690011577910735	0.5932	0.7966	0.4822	0.667	0.9972	0.6962	0.954	0.723
WSB2	0.47615352259619	0.192	0.114	0.1716	0.103	0.4094	0.427	0.416	0.4558
AKAP11	0.515811439087628	0.875	0.9472	0.8254	0.9176	0.6758	0.549	0.6296	0.4588
HSPH1	0.181838125489854	0.7022	0.9002	0.8114	0.777	0.4288	0.5068	0.3422	0.3864
DCLK1	0.568119537159384	0.2864	0.266	0.3484	0.3278	0.7154	0.7326	0.6538	0.6968
NBEA	0.529104624814729	0.7222	0.7324	0.6614	0.6716	0.628	0.4798	0.4826	0.3388
HMGB1	0.795354375912812	0.4946	0.663	0.4166	0.6018	0.7914	0.7104	0.698	0.5798
MYCBP2	0.121673105703678	0.3104	0.2232	0.2736	0.1496	0.9024	0.8948	0.892	0.9034
NDFIP2	0.817692556461705	0.7454	0.8404	0.7686	0.8396	0.7236	0.83	0.7	0.8608
TSC22D1	0.601578234976879	0.216	0.3166	0.1932	0.2782	0.3944	0.3324	0.384	0.3242
TPT1	0.79104596155779	0.1124	0.0917	0.061	0.0356	0.8996	0.8774	0.8352	0.8292
ITM2B	0.440472845719844	0.9802	0.7842	0.9646	0.6952	0.4086	0.3442	0.3048	0.218
PCDH9	0.100035615896127	0.3596	0.435	0.3302	0.3926	0.6748	0.649	0.5332	0.548
HS6ST3	0.124449330630798	0.391	0.376	0.3264	0.3332	0.295	0.3098	0.262	0.2842
FAM155A	0.263350889183688	0.6932	0.8336	0.718	0.8654	0.352	0.2768	0.1592	0.1322
SLC22A17	0.364295771716458	0.5712	0.5004	0.7018	0.6414	0.2176	0.1976	0.1762	0.1528
RTN1	0.0529200865891598	0.1024	0.1252	0.0931	0.1386	0.2552	0.3798	0.0883	0.2202
ATL1	0.213424916675499	0.9266	0.7024	0.9392	0.7958	0.1908	0.1462	0.1796	0.1282
NRXN3	0.784091060870591	0.8532	0.8084	0.7918	0.8684	0.6222	0.4872	0.5014	0.353
CALM1	0.492670894359812	0.7262	0.9798	0.5606	0.9122	0.5448	0.164	0.4068	0.1072
CYP46A1	0.231746851852824	0.8742	0.9774	0.7988	0.9416	0.5302	0.578	0.5712	0.6088
HSP90AA1	0.1928598897073	0.4566	0.4714	0.1914	0.2504	0.7796	0.7772	0.5986	0.6332
DDX24_ENSG00000089737	0.206087979517125	0.5746	0.4074	0.4168	0.2136	0.9202	0.8906	0.8386	0.7664
CHGA_ENSG00000100604	0.263015636815616	0.133	0.0895	0.185	0.1144	0.2328	0.2808	0.1466	0.1958
KLC1	0.573804595512145	0.8098	0.6946	0.7702	0.6248	0.8194	0.852	0.8304	0.7814
ATP5MPL	0.821588246487479	0.6694	0.981	0.678	0.956	0.844	0.666	0.7664	0.51
CKB	0.506826583825017	0.2676	0.345	0.2894	0.331	0.5236	0.4076	0.4386	0.3134
DYNC1H1	0.708690269306402	0.1672	0.331	0.2316	0.4372	0.1278	0.0988	0.1166	0.1098
