gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
SCN3A	0.125069590053082	0.4586	0.5798	0.4266	0.552	0.0171	0.0444	0.0125	0.026
ATP5MC3	0.48375233290625	0.979	0.9736	0.9704	0.9622	0.6688	0.8882	0.6472	0.8954
RBM45	0.276672867168596	0.5888	0.6098	0.4932	0.4892	0.6788	0.6692	0.5816	0.5732
TTN	0.748058464444325	0.9608	0.894	0.9552	0.877	0.8308	0.957	0.7096	0.8992
FMNL2	0.93698597190519	0.5672	0.6376	0.437	0.5318	0.0736	0.081	0.006	0.0067
ARL5A	0.149959719337705	0.377	0.2868	0.3252	0.24	0.2174	0.2352	0.1494	0.176
KCNJ3	0.00553030130782114	0.0309	0.0292	0.0308	0.0292	0.021	0.0247	0.0228	0.026
XIRP2	0.262827904114857	0.1872	0.1616	0.1132	0.094	0.2774	0.3616	0.0855	0.2424
GPR155	0.623257128511444	0.9332	0.9536	0.8948	0.9164	0.5604	0.5452	0.3502	0.3618
CWC22	0.249029845836489	0.3606	0.5642	0.3964	0.5686	0.6702	0.4956	0.5814	0.3852
KIF5C_ENSG00000168280	0.526895353430923	0.8604	0.9976	0.8286	0.9974	0.7848	0.6036	0.7296	0.521
MMADHC	0.700196178174105	0.9388	0.7868	0.939	0.782	0.5892	0.9126	0.61	0.9252
SLC38A11	0.737471153427104	0.8188	0.95	0.7792	0.9086	0.5042	0.6212	0.3164	0.4092
UBE2E3	0.119992421151727	0.248	0.1528	0.1428	0.0698	0.2184	0.1728	0.0769	0.0541
HNRNPA3	0.0863504815064729	0.241	0.5046	0.13	0.397	0.2526	0.465	0.137	0.3508
CERS6	0.254650781168792	0.278	0.286	0.1834	0.1824	0.4802	0.8206	0.3992	0.7958
SP3	0.264704209233499	0.8556	0.9118	0.8422	0.8994	0.1286	0.1056	0.0118	0.0269
METAP1D	0.468705332230777	0.8122	0.6686	0.738	0.5764	0.8714	0.8704	0.7834	0.7986
CSRNP3	0.0340686993012316	0.1082	0.0533	0.0814	0.0356	0.0567	0.0577	0.0255	0.0256
PRKRA	0.566628564979459	0.7852	0.8498	0.6782	0.8422	0.3188	0.3836	0.3086	0.356
FIGN	0.689072069131231	0.4712	0.629	0.3482	0.4888	0.2866	0.4522	0.0847	0.277
CACNB4	0.910674218134692	0.4278	0.3924	0.4296	0.3816	0.1384	0.2548	0.138	0.2442
KCNH7	0.0148609775498593	0.0323	0.0292	0.013	0.0072	0.253	0.525	0.0882	0.3366
SESTD1	0.391985768346158	0.916	0.7832	0.9	0.7734	0.2016	0.2304	0.1926	0.232
WDSUB1	0.563874546192362	0.6784	0.7078	0.7132	0.7488	0.6446	0.674	0.5012	0.5494
PRPF40A	0.336735591768747	0.8174	0.67	0.7946	0.6574	0.2992	0.4898	0.291	0.4906
TLK1	0.477086086209573	0.2466	0.1966	0.171	0.1128	0.9828	0.606	0.9822	0.6042
STK39	0.644131494281456	0.9224	0.8518	0.8596	0.756	0.5612	0.4726	0.386	0.3172
MBD5	0.148706171498909	0.2516	0.2442	0.2704	0.2586	0.1884	0.2966	0.2352	0.3218
KLHL23	0.490753145649658	0.2252	0.4008	0.1326	0.2822	0.7422	0.952	0.6446	0.9438
_ENSG00000218175	0.3006185048297	0.5494	0.706	0.5264	0.6818	0.5764	0.6428	0.5656	0.5988
_ENSG00000226266	0.188287762595159	0.8928	0.9798	0.8944	0.9778	0.4994	0.5778	0.2886	0.475
_ENSG00000228222	0.0592528199915117	0.252	0.184	0.1772	0.1078	0.1608	0.1842	0.1566	0.1684
KIF5C-AS1	0.363437402810374	0.2594	0.3414	0.1848	0.2454	0.9236	0.9738	0.8466	0.9618
MMADHC-DT	0.351769496538689	0.0672	0.086	0.0902	0.1218	0.216	0.3006	0.245	0.3282
_ENSG00000233762	0.0115414533187576	0.0484	0.0415	0.045	0.0314	0.1688	0.179	0.159	0.1624
B3GALT1-AS1	0.570099791391027	0.8618	0.595	0.8056	0.4582	0.9842	0.7696	0.978	0.6068
SCN1A-AS1	0.717126116817907	0.8408	0.8538	0.7362	0.74	0.354	0.317	0.139	0.0844
_ENSG00000236283	0.406366788752412	0.554	0.3538	0.4064	0.2388	0.4542	0.3548	0.1578	0.0561
TTN-AS1	0.482675092123299	0.697	0.6578	0.678	0.6464	0.6684	0.9544	0.6168	0.9348
KCNH7-AS1	0.855153142328232	0.9754	0.8718	0.9658	0.7768	0.7926	0.6828	0.6664	0.4982
SCHLAP1	0.608545523843986	0.3454	0.3774	0.3456	0.3414	0.827	0.8196	0.7884	0.7956
ALS2	0.726872991984994	0.6794	0.7348	0.6926	0.7312	0.9254	0.7708	0.8472	0.4968
CLK1	0.289290155580781	0.883	0.7958	0.8562	0.7696	0.7844	0.5008	0.7376	0.3868
NDUFS1	0.587732357017416	0.7234	0.6818	0.6936	0.644	0.7166	0.7304	0.6576	0.651
NOP58	0.43714012405128	0.1492	0.1156	0.0895	0.051	0.1326	0.0557	0.1008	0.0611
NCKAP1	0.117927525480922	0.2934	0.2254	0.179	0.1302	0.2296	0.2356	0.1032	0.132
PMS1	0.894487360819466	0.3286	0.4	0.1562	0.2022	0.9956	0.4934	0.9942	0.376
ANKRD44	0.463148610493758	0.2228	0.2296	0.1798	0.175	0.5486	0.3452	0.4484	0.3012
ZC3H15	0.972211948256989	0.3898	0.3196	0.2852	0.1864	0.9898	0.8892	0.9908	0.8878
DNAJC10	0.717120038094134	0.1496	0.2236	0.0852	0.1684	0.5126	0.4536	0.3496	0.3118
MAP2	0.00217514991877614	0.0094	0.0102	0.0058	0.0088	0.0434	0.0554	0.0178	0.0308
STRADB	0.941893776192965	0.2078	0.1732	0.1574	0.1072	0.5004	0.4444	0.2494	0.1684
BZW1	0.548702433519071	0.1592	0.173	0.1164	0.1296	0.694	0.8674	0.6428	0.851
INO80D	0.375608993396368	0.8884	0.727	0.842	0.6492	0.7516	0.6404	0.6954	0.5876
ADAM23	0.233673986846543	0.3946	0.2918	0.4056	0.2982	0.744	0.915	0.6754	0.8918
PIKFYVE	0.265235523042659	0.2866	0.2394	0.0887	0.0818	0.878	0.8248	0.8054	0.8066
PDE1A	0.188574887316842	0.7764	0.7044	0.6958	0.6314	0.0698	0.1662	0.0708	0.168
LANCL1	0.572772349221616	0.4676	0.7196	0.4284	0.6994	0.6674	0.4824	0.6222	0.4342
WDR75	0.788099066709635	0.8348	0.7754	0.7948	0.7276	0.7216	0.7236	0.603	0.5698
FN1	0.469483351300184	0.4756	0.3168	0.2906	0.1258	0.5472	0.5556	0.2646	0.2354
GLS	0.0978626072459553	0.559	0.5518	0.3226	0.3018	0.4066	0.5106	0.1714	0.298
COQ10B	0.241150527731199	0.9774	0.6966	0.97	0.6234	0.4946	0.8778	0.4822	0.8686
SF3B1	0.545685437841748	0.6634	0.3984	0.602	0.3526	0.8228	0.757	0.7972	0.7492
MOB4	0.447665342730581	0.1898	0.1894	0.137	0.1702	0.4706	0.692	0.387	0.627
PLCL1	0.102664510336765	0.1688	0.086	0.1994	0.1024	0.2942	0.4654	0.246	0.4374
ORC2	0.0962247590576172	0.1338	0.2622	0.0159	0.0816	0.4718	0.4522	0.1794	0.205
TRAK2	0.7475178244221	0.9454	0.9134	0.952	0.9106	0.4516	0.4184	0.4146	0.3708
SUMO1	0.617620258985833	0.4924	0.5042	0.3708	0.3818	0.9286	0.9216	0.9108	0.8888
PARD3B	0.565973350980863	0.6584	0.644	0.551	0.5784	0.6046	0.7092	0.3926	0.6118
FASTKD2	0.596681077523123	0.8644	0.85	0.7906	0.7672	0.6616	0.7018	0.5044	0.5054
CREB1	0.0374786576243195	0.4796	0.878	0.4586	0.8746	0.1248	0.3244	0.0928	0.2964
KLF7	0.356117003680236	0.9554	0.9972	0.9332	0.9952	0.8746	0.7308	0.8092	0.6466
DNAH7	0.699153318048495	0.275	0.5032	0.1696	0.395	0.0803	0.1354	0.0316	0.0607
NDUFB3	0.749561379857573	0.9846	0.8466	0.9798	0.8256	0.8418	0.7698	0.8146	0.7302
GTF3C3	0.815899398156697	0.9918	0.704	0.9886	0.7016	0.3078	0.279	0.3002	0.2718
SATB2	0.0012533492852079	0.1072	0.1332	0.1174	0.146	0.0106	0.0118	0.0038	0.0073
MYO1B	0.692958654003463	0.8066	0.6678	0.8238	0.6892	0.9872	0.8162	0.9762	0.7872
ORMDL1	0.0711607429777821	0.0674	0.2912	0.0405	0.2052	0.0406	0.1176	0.0156	0.0497
STAT4	0.525981602111228	0.8128	0.926	0.7476	0.88	0.8484	0.8792	0.8274	0.8336
CARF	0.73318250662796	0.3228	0.2678	0.1004	0.0891	0.583	0.4636	0.2856	0.2708
ASNSD1	0.884051291512772	0.9038	0.7626	0.898	0.7092	0.2226	0.1628	0.2344	0.149
NAB1	0.155720242100916	0.3892	0.3034	0.2742	0.1982	0.928	0.9644	0.854	0.9444
HECW2	0.0756308983140769	0.2956	0.4038	0.3564	0.4466	0.084	0.1678	0.0893	0.1682
IDH1	0.620889387120352	0.5884	0.5244	0.448	0.359	0.7586	0.7712	0.5702	0.611
FAM117B	0.0306548211742255	0.2504	0.2282	0.2508	0.226	0.0043	0.0033	0.005	0.0081
WDR12	0.673075541551922	0.9762	0.776	0.951	0.6684	0.9122	0.8862	0.8194	0.7288
ABI2	0.185113810984925	0.5166	0.3948	0.5508	0.4272	0.118	0.2364	0.0896	0.228
ITGAV	0.48829710580671	0.5914	0.6656	0.602	0.6112	0.322	0.183	0.3198	0.1444
TMEFF2	0.135757837288511	0.3646	0.3468	0.2426	0.2358	0.4644	0.6702	0.3066	0.5438
GULP1	0.0613325491849791	0.1046	0.1448	0.14	0.1794	0.03	0.0678	0.0139	0.0461
FAM171B	0.00196582979373418	0.0508	0.0537	0.0161	0.0188	0.0694	0.0642	0.0169	0.0161
HSPD1	0.178910973652583	0.1558	0.2496	0.1268	0.1984	0.1772	0.128	0.1572	0.1056
METTL21A	0.421637122928179	0.3908	0.359	0.3154	0.3082	0.8764	0.9418	0.79	0.8832
UNC80	0.116085206563449	0.3366	0.2622	0.25	0.1752	0.4554	0.7316	0.441	0.724
PTH2R	0.495445149745203	0.8208	0.8454	0.73	0.7732	0.6098	0.8458	0.4936	0.8052
NBEAL1	0.455766883132245	0.6596	0.6546	0.549	0.5716	0.9378	0.944	0.9322	0.926
KANSL1L	0.035568844548043	0.195	0.2034	0.1086	0.13	0.7702	0.9544	0.6432	0.9358
SPAG16	0.167467280566529	0.1508	0.154	0.087	0.0794	0.361	0.3898	0.2926	0.3264
ANKAR	0.768005736686831	0.3408	0.4206	0.0943	0.1774	0.6512	0.5452	0.535	0.466
INPP1	0.817734494202981	0.8888	0.928	0.8848	0.933	0.1452	0.1644	0.1078	0.1236
MFSD6	0.13577807720381	0.176	0.32	0.1136	0.2186	0.2892	0.4186	0.1658	0.2816
FAM126B	0.0331999903185087	0.1624	0.1416	0.1102	0.0879	0.043	0.0689	0.0251	0.0477
FLACC1	0.485655931160691	0.6624	0.4892	0.6354	0.4746	0.834	0.6928	0.8068	0.64
TYW5	0.336910466062533	0.825	0.839	0.7338	0.7484	0.421	0.5062	0.1342	0.2904
MAIP1	0.364842424195671	0.8878	0.8286	0.848	0.7714	0.2746	0.2922	0.218	0.1952
CCNYL1	0.494255238778024	0.8458	0.9874	0.8574	0.9866	0.3166	0.5374	0.3222	0.5062
ICA1L	0.435708154477554	0.955	0.9512	0.9388	0.93	0.4644	0.4282	0.354	0.3458
ZNF804A	0.115946940072559	0.7136	0.7836	0.703	0.7842	0.5476	0.6042	0.5668	0.6202
RAPH1	0.706610973675212	0.6466	0.5476	0.5494	0.3876	0.7156	0.671	0.5512	0.4356
C2orf69	0.00713411693304292	0.0736	0.0608	0.026	0.026	0.1182	0.1916	0.0673	0.1404
PLEKHM3	0.884860554546366	0.7042	0.8366	0.6804	0.8114	0.5808	0.5462	0.3986	0.4118
ERBB4	0.146740054055256	0.1346	0.1972	0.1038	0.1976	0.0844	0.0548	0.0481	0.0304
KIAA2012	0.9027374979499	0.2124	0.1326	0.1828	0.0922	0.9526	0.7032	0.9344	0.6514
_ENSG00000183308	0.562713246563745	0.7552	0.667	0.5646	0.424	0.7402	0.6824	0.5268	0.4688
C2orf88	0.359308167318519	0.4798	0.4432	0.3308	0.3536	0.6818	0.6248	0.4402	0.4344
C2orf80	0.470328586487041	0.7354	0.9208	0.634	0.8838	0.8434	0.828	0.7914	0.7734
SPATS2L	0.0476246456044973	0.1946	0.3708	0.1502	0.3446	0.0141	0.0363	0.0033	0.0213
SLC39A10	0.108955433689033	0.1017	0.0693	0.0656	0.0466	0.2448	0.1804	0.2036	0.1268
PGAP1	0.17299018514426	0.5028	0.599	0.4278	0.5244	0.1018	0.0869	0.021	0.0181
RPE	0.441679158405083	0.7832	0.8002	0.75	0.7926	0.6342	0.5614	0.5404	0.4702
HIBCH	0.530565631324108	0.9212	0.9762	0.877	0.9626	0.2666	0.4974	0.2062	0.4084
ZDBF2	0.42435379309512	0.8922	0.9732	0.8652	0.9664	0.4938	0.5376	0.3258	0.395
BMPR2	0.246578419599234	0.7592	0.694	0.5714	0.5018	0.7264	0.725	0.6392	0.6436
COL5A2	0.841100222407384	0.3962	0.4544	0.342	0.3894	0.227	0.11	0.0742	0.0217
_ENSG00000222017	0.903290562897115	0.872	0.7012	0.876	0.7224	0.9102	0.8848	0.9004	0.8794
_ENSG00000224063	0.765536644724614	0.4682	0.2524	0.3936	0.1544	0.0585	0.075	0.0068	0.0235
FTCDNL1	0.306822787157894	0.588	0.6936	0.594	0.6764	0.2208	0.2842	0.2172	0.2896
KANSL1L-AS1	0.0719012466791163	0.2308	0.2464	0.239	0.2316	0.9054	0.9424	0.8222	0.8932
LINC01090	0.405521784778349	0.809	0.5024	0.7722	0.4608	0.2834	0.2462	0.2024	0.1836
LINC01923	0.9688136319268	0.1412	0.1024	0.1526	0.0841	0.877	0.653	0.8798	0.6204
PPIL3	0.163026469958254	0.2642	0.295	0.1942	0.2428	0.8268	0.8304	0.6644	0.6698
CUL3	0.90496712983309	0.3412	0.5038	0.3188	0.4508	0.9948	0.9692	0.9934	0.9654
PTPRN	0.668120010617873	0.8818	0.8086	0.8208	0.7118	0.9974	0.746	0.9932	0.65
NGEF	0.285591181823658	0.0982	0.0787	0.1182	0.0952	0.0239	0.0138	0.0153	0.0071
HDAC4	0.0400719248867694	0.0091	0.0329	0.0112	0.035	0.0015	0.0014	0.0024	0.0037
SPEG	0.58672425668308	0.2268	0.2062	0.0829	0.0768	0.1548	0.1184	0.0227	0.022
XRCC5	0.00863628296261174	0.0842	0.1194	0.0876	0.1222	0.0174	0.0174	0.0137	0.0145
WDFY1	0.723364685837755	0.654	0.3616	0.6756	0.39	0.787	0.5112	0.7806	0.4808
ATG16L1_ENSG00000085978	0.654890781068164	0.0792	0.047	0.101	0.0616	4e-04	7e-04	0.0013	0.0015
USP40	0.105557103948239	0.7666	0.5832	0.7634	0.6036	0.5582	0.4722	0.4918	0.4056
SLC4A3	0.753536884524068	0.6032	0.4586	0.4544	0.2946	0.6552	0.5254	0.497	0.3628
NCL	0.417481642110066	0.4058	0.2922	0.367	0.2548	0.6438	0.5574	0.5684	0.4846
IGFBP5	0.0141563596283484	0.1888	0.2142	0.123	0.1062	0.0468	0.0382	0.0071	0.0063
EPHA4	0.0393892523341108	0.2894	0.1556	0.228	0.1432	0.0877	0.0526	0.0181	0.0108
FARSB	0.648900084611933	0.38	0.3066	0.3692	0.2932	0.6642	0.8038	0.6474	0.802
ACSL3	0.284947724311912	0.2384	0.2278	0.1922	0.1684	0.2524	0.2592	0.1788	0.1748
CHPF	0.172130188123911	0.8764	0.633	0.845	0.5464	0.729	0.992	0.6334	0.985
OBSL1	0.0165065104444602	0.0058	0.0028	0.0025	0.0025	0.0692	0.0321	0.0097	0.0048
LRRFIP1	0.675361533544781	0.0846	0.1526	0.116	0.1834	0.0645	0.0795	0.0853	0.1006
TUBA4A	0.361128412044786	0.9242	0.9838	0.8986	0.9808	0.9698	0.7438	0.9582	0.698
AAMP	0.517328164650367	0.4534	0.6564	0.4378	0.6302	0.5548	0.9864	0.537	0.981
PNKD	0.874139972690719	0.91	0.6322	0.895	0.6424	0.2582	0.5942	0.2618	0.5386
IQCA1	0.0675210000530541	0.8344	0.939	0.699	0.8768	0.4596	0.438	0.1832	0.1884
ILKAP	0.210917131186304	0.0078	0.0086	0.0079	0.0172	0.0153	0.016	0.009	0.0167
PER2	0.505546659099441	0.148	0.1802	0.1746	0.217	0.0509	0.0414	0.0584	0.0451
RAMP1	0.140553144705873	0.4538	0.5438	0.4736	0.5584	0.0593	0.0608	0.0173	0.0146
DOCK10	0.179829778037568	0.228	0.2328	0.1212	0.1268	0.0576	0.0515	0.0147	0.0161
USP37	0.00926231522434588	0.0066	0.0129	0.0038	0.0083	0.0217	0.0496	0.0115	0.0448
ITM2C	0.229391084605464	0.4872	0.693	0.5146	0.7096	0.579	0.8178	0.6032	0.8188
SERPINE2	0.101179162927187	0.436	0.5342	0.4066	0.4882	0.2158	0.176	0.11	0.0717
DNAJB2	0.422214113049918	0.4688	0.8234	0.3566	0.8012	0.6282	0.7994	0.3966	0.7298
EIF4E2	0.908862734340645	0.3988	0.3838	0.3842	0.3516	0.4726	0.5474	0.5318	0.599
ARMC9	0.426556215744159	0.5834	0.9386	0.3544	0.8968	0.6402	0.5972	0.4598	0.4136
CAB39	0.244400597452061	0.0497	0.0474	0.067	0.0649	0.1041	0.2214	0.0896	0.198
SMARCAL1	0.785060648494101	0.8024	0.847	0.7102	0.7788	0.8924	0.9304	0.8464	0.9272
NYAP2	0.0430464357755064	0.2746	0.3318	0.1134	0.1848	0.6874	0.978	0.5278	0.9674
RHBDD1	0.278063543116049	0.9434	0.8984	0.9412	0.872	0.4752	0.749	0.478	0.7302
DIS3L2	0.853756977088564	0.4942	0.4072	0.4286	0.3294	0.1442	0.1846	0.1104	0.16
RETREG2	0.607990492124618	0.2088	0.2138	0.2124	0.2238	0.5116	0.3664	0.503	0.3886
CNOT9	0.579974181201451	0.4108	0.2926	0.4392	0.3106	0.6546	0.6242	0.5566	0.5136
MARCHF4	0.605791404020244	0.2916	0.4024	0.278	0.3882	0.5218	0.978	0.5132	0.9738
AP1S3	0.221907492609672	0.0298	0.0358	0.0192	0.0273	0.1058	0.1888	0.0861	0.16
SPHKAP	0.270869235236774	0.7344	0.5342	0.5858	0.3044	0.9312	0.8158	0.8752	0.701
PID1	0.133651116890584	0.1374	0.1326	0.0919	0.0913	0.8344	0.8434	0.8006	0.8062
TRIP12	0.106213373963759	0.2076	0.1516	0.2438	0.161	0.0138	0.0148	0.0054	0.0084
FBXO36	0.58175253852364	0.4074	0.1938	0.1718	0.0769	0.4418	0.298	0.2506	0.1952
PDE6D	0.130010774606005	0.301	0.5162	0.1328	0.3746	0.06	0.0453	0.0048	0.0056
AGAP1	0.880872667714137	0.1874	0.2244	0.1114	0.142	0.2344	0.2586	0.1662	0.1972
ZFAND2B	0.060809994968466	0.0206	0.0242	0.0027	0.0042	0.0358	0.0308	0.0417	0.0404
SLC16A14	0.114007816683075	0.1088	0.0711	0.117	0.0609	0.0967	0.0941	0.0608	0.0651
SGPP2	0.0457959108379461	0.613	0.8058	0.5698	0.8038	0.8648	0.9702	0.8108	0.9578
ARPC2	0.175358803858409	0.1398	0.3484	0.1678	0.3792	0.0098	0.0094	0.0151	0.0147
STK36	0.303748598470847	0.7372	0.711	0.6274	0.5578	0.6988	0.5924	0.6072	0.5026
ANKZF1	0.430136278520622	0.0333	0.0159	0.027	0.0144	0.3064	0.134	0.304	0.1094
MFF	0.943692356355481	0.5646	0.6418	0.435	0.5768	0.098	0.0706	0.0145	0.0311
CDK5R2	0.739445121742849	0.462	0.5658	0.2408	0.3278	0.638	0.8032	0.4552	0.7176
SCG2	0.610704117298809	0.591	0.7864	0.544	0.7602	0.4236	0.7336	0.3636	0.6926
PSMD1	0.356170193233204	0.3748	0.6464	0.3714	0.6244	0.8924	0.7276	0.877	0.669
AGFG1	0.0867135949900671	0.59	0.6936	0.469	0.6306	0.11	0.2108	0.0802	0.1626
PTMA	0.101126597313937	0.2846	0.2186	0.2576	0.1706	0.9278	0.8436	0.9178	0.841
DNER	0.0534700925011321	0.2292	0.228	0.1054	0.1248	0.6072	0.2728	0.4372	0.1374
ARL4C	0.501146533749841	0.5482	0.8268	0.3922	0.761	0.3206	0.425	0.1716	0.2804
RPL37A	0.00320777239777944	0.1172	0.189	0.0626	0.117	0.1306	0.1776	0.083	0.1022
COPS8	0.97113994490925	0.5436	0.3882	0.517	0.3588	0.9892	0.8834	0.9882	0.8702
ATG9A	0.13136497243478	0.277	0.354	0.168	0.2266	0.5122	0.6028	0.4338	0.5372
TRAF3IP1	0.428605671186659	0.7928	0.8228	0.7778	0.8038	0.933	0.8174	0.9074	0.753
GIGYF2	0.214871557491284	0.6652	0.6684	0.642	0.6292	0.9794	0.7978	0.9882	0.7884
C2orf72	0.011750946440038	0.0822	0.0735	0.1028	0.106	0.0323	0.0311	0.0322	0.047
DIRC3	0.448242037763203	0.6186	0.4294	0.4366	0.2384	0.8828	0.9922	0.7998	0.9892
_ENSG00000236451	0.569880411035974	0.618	0.6864	0.5748	0.658	0.4312	0.2648	0.2658	0.1362
_ENSG00000236886	0.0858588649411172	0.4936	0.6064	0.3214	0.5046	0.1726	0.2234	0.024	0.0799
_ENSG00000239498	0.240187520380341	0.265	0.3824	0.1616	0.1882	0.2816	0.1556	0.0654	0.0186
FARP2	0.849412229310495	0.5078	0.51	0.4344	0.4106	0.1056	0.152	0.099	0.1248
SLC4A7	0.099554903187198	0.4212	0.4414	0.3426	0.3464	0.2652	0.4624	0.146	0.3358
GPC1	0.0395438647912358	0.4196	0.2596	0.0666	0.0172	0.3766	0.2346	0.0806	0.034
RAD18	0.357535529840571	0.0505	0.0349	0.0169	0.0128	0.6762	0.7564	0.5528	0.7242
TRNT1	0.254777853552123	0.0956	0.0654	0.0688	0.0537	0.4826	0.5914	0.4356	0.5382
RARB	0.81591582144029	0.9356	0.637	0.9268	0.6354	0.1502	0.149	0.1276	0.1208
TOP2B	0.726499706823842	0.3106	0.3888	0.1998	0.2556	0.9214	0.77	0.8962	0.7322
CRBN	0.0751078164496079	0.4288	0.7182	0.3354	0.632	0.1692	0.2618	0.118	0.1934
OGG1	0.876484345037336	0.4928	0.4706	0.3724	0.3208	0.3518	0.2502	0.2314	0.1426
KAT2B	0.948432750791151	0.6702	0.5932	0.6664	0.6004	0.0641	0.1	0.0207	0.0947
HDLBP	0.985388737033479	0.458	0.2752	0.446	0.24	0.4268	0.6064	0.429	0.6402
PPP1R7	0.995403259024241	0.9276	0.7736	0.914	0.715	0.8798	0.9474	0.865	0.934
STK25	0.623721216551487	0.8908	0.8198	0.8084	0.7024	0.7708	0.8852	0.6416	0.8514
MTERF4	0.799312881203216	0.6442	0.6636	0.5074	0.53	0.9594	0.9414	0.9522	0.9264
EMC3	0.242924831232302	0.306	0.2506	0.2308	0.1696	0.4766	0.5136	0.3234	0.373
KIF1A	0.399695902304701	0.9648	0.8922	0.9346	0.8226	0.9366	0.739	0.9084	0.6296
NDUFA10	0.217883261200701	0.0896	0.1342	0.0474	0.0703	0.1366	0.0972	0.034	0.0252
MRPS25	0.00219147369041517	0.0017	0.0014	0.0025	0.0026	0.0012	0.0017	6e-04	8e-04
SH3BP5	0.0120007421239196	0.1906	0.2246	0.074	0.1148	0.1692	0.1618	0.0495	0.072
HACL1	0.8378075898725	0.4096	0.4504	0.2202	0.3006	0.5508	0.5828	0.2712	0.3708
TBC1D5	0.0076462186729682	0.1598	0.2348	0.0633	0.123	0.1004	0.142	0.0921	0.1312
CAPN7	0.934800939230511	0.2984	0.2638	0.2222	0.1922	0.9634	0.8502	0.9556	0.8052
RFTN1	0.709166890913607	0.2392	0.2536	0.291	0.2946	0.2204	0.228	0.2392	0.241
RBSN	0.768351728759634	0.8502	0.8596	0.8488	0.86	0.246	0.189	0.2272	0.1536
SLC6A6	0.095016226182177	0.0346	0.0265	0.0473	0.0381	0.006	0.0032	0.0087	0.0065
RAF1	0.138120206792552	0.8492	0.9872	0.8192	0.9858	0.7112	0.3682	0.629	0.2438
PPARG	0.438377699065601	0.5666	0.7172	0.5382	0.6786	0.235	0.2248	0.2186	0.2034
NUP210	0.719118931924705	0.078	0.0524	0.046	0.03	0.0536	0.0542	0.0231	0.0212
CAMK1	0.769135429313744	0.5818	0.372	0.542	0.3224	0.2214	0.1552	0.1918	0.1338
VHL	0.713057841841394	0.7354	0.9394	0.7034	0.9272	0.4862	0.348	0.223	0.1774
BHLHE40	0.181731002474036	0.6778	0.558	0.6708	0.5168	0.4396	0.3826	0.3594	0.3082
ARL8B	0.08282452916254	0.0887	0.1028	0.0116	0.0135	0.2314	0.273	0.1344	0.121
CNTN6	0.665845914145546	0.266	0.4	0.2594	0.3722	0.1766	0.206	0.1144	0.1382
CHL1	0.0197525878465988	0.0545	0.0438	0.0178	0.0189	0.0722	0.0763	0.0179	0.0186
SUMF1	0.849048331447388	0.476	0.3812	0.3476	0.2962	0.9912	0.9524	0.9854	0.938
ANKMY1	0.229762971818497	0.0584	0.04	0.0356	0.0236	0.0388	0.0334	0.0186	0.0134
CPNE9	0.575601843699027	0.5146	0.5434	0.518	0.5532	0.0092	0.0137	0.0086	0.0116
TAMM41_ENSG00000144559	0.417291851767531	0.933	0.9758	0.9164	0.9676	0.594	0.6236	0.4994	0.5564
VGLL4	0.327083084423408	0.7062	0.7782	0.6664	0.7112	0.8684	0.787	0.85	0.742
RAB5A	0.824211797299956	0.392	0.4456	0.4228	0.4684	0.9122	0.9782	0.911	0.973
EAF1	0.353395264128713	0.3528	0.4584	0.3362	0.4322	0.8972	0.6874	0.8808	0.6698
CNTN4	0.163188138090165	0.367	0.4174	0.3728	0.3868	0.2614	0.4016	0.2356	0.3964
RBMS3	0.788519492924225	0.8706	0.738	0.8658	0.7202	0.831	0.9306	0.8366	0.9232
IQSEC1	0.330715634061634	0.2212	0.3354	0.1468	0.2552	0.0242	0.024	0.0106	0.0164
CAND2	0.142110894273959	0.1053	0.1088	0.0406	0.0348	0.134	0.1104	0.073	0.0568
RPL32	0.164366994095805	0.5436	0.7162	0.498	0.668	0.33	0.4678	0.2964	0.4044
ITPR1	0.179614350396179	0.6032	0.8354	0.4894	0.7784	0.662	0.7236	0.6088	0.6722
THRB	0.0126406318290715	0.0179	0.0198	0.0113	0.0105	0.0176	0.0247	0.0108	0.0191
NGLY1	0.68521641369553	0.5642	0.6806	0.5608	0.6488	0.6062	0.6094	0.4122	0.3622
ZNF385D	0.631966323013504	0.359	0.674	0.3542	0.653	0.0395	0.0355	0.0196	0.0156
TSEN2	0.558590905047555	0.449	0.4612	0.1918	0.2456	0.8254	0.9546	0.692	0.9152
XPC	0.109311954273933	0.0728	0.141	0.0765	0.1346	0.0189	0.0191	0.0127	0.0115
CCDC174	0.47013552573254	0.7672	0.6888	0.7596	0.6922	0.562	0.7456	0.4016	0.6384
OXNAD1	0.125415849389434	0.148	0.1424	0.0316	0.0259	0.5918	0.8104	0.3654	0.704
PLCL2	0.490190201820156	0.9822	0.8612	0.9852	0.8526	0.5888	0.5652	0.5424	0.5072
LHFPL4	0.670491982284014	0.3322	0.398	0.22	0.2686	0.4246	0.3732	0.405	0.3464
SEC13	0.647290819860347	0.333	0.7504	0.2672	0.6828	0.1716	0.2908	0.0878	0.1334
ATP2B2	0.969424935865732	0.6262	0.4854	0.5968	0.476	0.2182	0.1686	0.1552	0.1314
SYN2	0.00217646983675641	0.0679	0.0344	0.0538	0.0235	0.0447	0.0483	0.021	0.0211
