gene	DESeq2	KR_nb_Was	KR_nb_JSD	PS_nb_Was	PS_nb_JSD	KR_dca_direct_Was	KR_dca_direct_JSD	PS_dca_direct_Was	PS_dca_direct_JSD
SLIT2	0.0299892459644379	0.0426	0.0292	0.0582	0.0291	0.6214	0.371	0.6242	0.3694
QDPR	0.287967741074381	0.561	0.5844	0.4766	0.4934	0.48	0.5088	0.3282	0.4652
GABRA2	0.370195812676586	0.1712	0.1266	0.2004	0.1716	0.0538	0.069	0.0412	0.0527
UCHL1	0.201688833918096	0.8408	0.7586	0.8338	0.763	0.0295	0.0179	0.0069	0.0042
WDR19	0.102861575194156	0.3576	0.505	0.2424	0.3922	0.3844	0.4598	0.204	0.2826
RAB28	0.16776830543683	0.3378	0.4204	0.37	0.4402	0.0549	0.0397	0.0575	0.0405
GABRB1	0.0737202263826522	0.2744	0.2476	0.3064	0.2556	0.0315	0.0495	0.0376	0.0514
SMIM14	0.827651194365313	0.8532	0.933	0.8478	0.9202	0.2936	0.4534	0.303	0.4458
APBB2	0.778503124210611	0.5592	0.6138	0.538	0.5734	0.4062	0.7014	0.3954	0.6902
RBPJ	0.0996831449800997	0.7274	0.9074	0.6794	0.8804	0.044	0.1082	0.0338	0.1296
LDB2	0.345990866392626	0.4292	0.5096	0.3794	0.4626	0.0401	0.0322	0.0245	0.0194
TAPT1	0.275355993895638	0.5746	0.3856	0.594	0.4124	0.2102	0.703	0.086	0.681
PCDH7	0.458076223587668	0.511	0.7942	0.5326	0.788	0.3008	0.1362	0.2108	0.0811
LCORL	0.946451009060858	0.0659	0.0567	0.0719	0.0692	0.0053	0.0065	0.01	0.0111
KCTD8	0.364924986224387	0.0691	0.0727	0.1018	0.0893	0.4124	0.3494	0.4222	0.3398
KCNIP4_ENSG00000185774	0.564500901566021	0.1362	0.0293	0.1372	0.0094	0.085	0.1292	0.0626	0.0434
KLF3-AS1	0.74506936532331	0.1446	0.1258	0.107	0.1074	0.8542	0.8854	0.859	0.8922
TAPT1-AS1	0.113685240097893	0.1632	0.1554	0.18	0.1546	0.0117	0.0119	0.018	0.0187
RUFY3	0.188134646862008	0.331	0.3376	0.3508	0.3558	0.0119	0.0114	0.014	0.022
UBA6	0.296428497369891	0.1514	0.1068	0.1792	0.1402	0.3484	0.6018	0.252	0.4756
POLR2B	0.669983056752904	0.989	0.7774	0.9872	0.7618	0.9656	0.7472	0.967	0.7764
LNX1	0.337770304413625	0.9054	0.7206	0.9198	0.7348	0.8756	0.8778	0.891	0.8588
YTHDC1_ENSG00000083896	0.11963360512996	0.7568	0.899	0.7056	0.8658	0.2746	0.2412	0.0638	0.056
EXOC1	0.234550808774556	0.0501	0.0487	0.0242	0.024	0.639	0.7502	0.3814	0.6526
DCUN1D4	0.510589055831324	0.6772	0.9662	0.7092	0.9642	0.1804	0.1868	0.1698	0.18
NMU	0.63797485689392	0.2646	0.3284	0.3044	0.3456	0.0934	0.0892	0.1238	0.1108
CRACD	0.474220216194265	0.9692	0.998	0.9646	0.9966	0.4102	0.5692	0.2682	0.4702
CCNI	0.428516520816224	0.5052	0.851	0.5202	0.8548	0.8618	0.905	0.8506	0.8716
ANKRD17	0.0333153640092345	0.1084	0.1994	0.1138	0.2106	0.0636	0.0521	0.0586	0.0363
TMEM165	0.404101320188829	0.2674	0.196	0.2742	0.2176	0.0898	0.0686	0.0108	0.0223
CLOCK	0.0489545763348734	0.285	0.2962	0.2996	0.2806	0.012	0.0122	0.0097	0.0074
HNRNPD	0.340652864439731	0.5738	0.661	0.5864	0.684	0.0428	0.0271	0.0017	0.0013
PRKG2	0.913054381555772	0.8622	0.9342	0.8756	0.9484	0.0518	0.0245	0.0379	0.0169
RASGEF1B	0.965091707375075	0.903	0.6436	0.8508	0.5462	0.8288	0.797	0.7832	0.7572
BMP2K	0.822979203528234	0.8134	0.7112	0.8004	0.6926	0.7888	0.6114	0.718	0.5186
G3BP2	0.00805517762522611	0.0339	0.0277	0.0172	0.0126	0.2336	0.3072	0.1044	0.1882
SEPTIN11	0.393080677879492	0.9368	0.9988	0.9352	0.9994	0.0736	0.1146	0.0268	0.0715
FRAS1	0.0251463228771761	0.3654	0.3084	0.3722	0.3104	0.0587	0.0834	0.0473	0.0713
SCARB2	0.0258316813514841	0.0191	0.0221	0.0128	0.0073	0.372	0.6926	0.2264	0.6294
CNOT6L	0.0174558982257369	0.2422	0.21	0.1946	0.1438	0.1402	0.3032	0.1076	0.2662
USO1	0.824545100465263	0.9852	0.8128	0.9788	0.8104	0.8818	0.5774	0.8454	0.4366
SHROOM3	0.906385001517426	0.8108	0.762	0.7844	0.7534	0.1218	0.1216	0.0606	0.0848
FIP1L1	0.651614286569151	0.3066	0.3416	0.3074	0.331	0.697	0.6822	0.7052	0.7114
CENPC	0.567727598201529	0.3998	0.4484	0.317	0.36	0.4506	0.3226	0.326	0.2362
EPHA5	0.398935028242143					0.2516	0.135	0.233	0.1388
SCD5	0.599636045968041	0.6528	0.5026	0.5632	0.3932	0.1058	0.0309	0.0209	0.0032
ADGRL3	0.0142489197497616	0.0443	0.0419	0.0406	0.0452	0.0377	0.0575	0.0287	0.0443
HNRNPDL	0.545390958547207	0.2106	0.1376	0.22	0.128	0.1238	0.1102	0.0723	0.0749
AASDH	0.771970624687481	0.7516	0.9972	0.712	0.9964	0.836	0.9412	0.7818	0.9324
SRP72	0.28316712110813	0.7452	0.728	0.758	0.6984	0.548	0.3508	0.3732	0.2472
SCFD2	0.440822701347123	0.565	0.6504	0.5646	0.5992	0.4888	0.0958	0.4226	0.0307
UBA6-AS1	0.306541092905027	0.4432	0.6758	0.4426	0.6626	0.2396	0.1558	0.229	0.1512
TMEM150C	0.693100705275844	0.923	0.5698	0.8974	0.5064	0.6954	0.3968	0.6314	0.3194
MCUB	0.375487914545495	0.2352	0.239	0.22	0.1922	0.497	0.3222	0.3636	0.245
NFKB1	0.0230305529284552	0.1906	0.1224	0.2344	0.16	0.2248	0.2404	0.0604	0.0883
UBE2D3	0.67578893730651	0.6466	0.4234	0.6714	0.4334	0.3956	0.3708	0.1774	0.2152
MAPK10	0.0387591971507504	0.2308	0.2314	0.256	0.2692	0.0464	0.0331	0.0651	0.0495
RPL34	0.361252491949911	0.5724	0.4888	0.4932	0.4248	0.6578	0.6644	0.4998	0.5316
PKD2	0.718101647755597	0.1692	0.1376	0.1936	0.1586	0.1914	0.0516	0.2268	0.0874
PLA2G12A	0.982659079626259	0.7452	0.711	0.7588	0.724	0.6398	0.8968	0.577	0.897
HERC3	0.472777187000548	0.8816	0.9544	0.8716	0.951	0.18	0.1354	0.1782	0.1384
SEC31A	0.693661816865533	0.8856	0.9054	0.8756	0.9168	0.1316	0.1572	0.0798	0.1094
RAP1GDS1	0.0154870190316545	0.0118	0.0147	0.0227	0.0244	0.173	0.1224	0.2062	0.1428
PDE5A	0.0474333532097995	0.5698	0.488	0.517	0.3992	0.1814	0.23	0.0464	0.0493
PPA2	0.50328062379707	0.1866	0.1502	0.0327	0.0316	0.8002	0.885	0.5968	0.7786
PAPSS1	0.411426337984843	0.5418	0.6014	0.5004	0.5888	0.1444	0.1472	0.0561	0.0436
SEC24B	0.198563846432961	0.5108	0.7416	0.4506	0.6588	0.0223	0.0277	0.0172	0.025
PPP3CA	0.133486906129516	0.5494	0.6156	0.5054	0.56	0.0676	0.0696	0.0378	0.0351
SNCA	0.69376320860797	0.3464	0.1782	0.2392	0.1098	0.9694	0.6908	0.9534	0.5804
TBCK	0.379002411614208	0.492	0.3646	0.484	0.3276	0.0305	0.0156	0.0485	0.0259
CAMK2D	0.272188364216065	0.3922	0.254	0.322	0.1906	0.1082	0.155	0.0436	0.101
ANK2	0.0664212598104887	0.1578	0.1024	0.1524	0.1008	0.0662	0.0792	0.0484	0.0619
USP53	0.00114270170392324	4e-04	4e-04	1e-04	1e-04	0.0013	4e-04	0.0011	4e-04
EIF4E	0.379299785527204	0.8956	0.8644	0.8838	0.8428	0.703	0.5588	0.7242	0.615
GRID2	0.0188182600695155	0.0734	0.0754	0.0724	0.0723	0.0027	0.0044	0.0034	0.0051
SPARCL1	0.815725290912632	0.817	0.8002	0.721	0.6782	0.3578	0.4426	0.2984	0.394
DKK2	0.704354901686778	0.5736	0.5472	0.5592	0.5074	0.0592	0.1266	0.0763	0.1374
SMARCAD1	0.23504865669977	0.6602	0.5404	0.6658	0.5478	0.0648	0.0853	0.047	0.0587
CDS1	0.591252878251289	0.3204	0.4502	0.3352	0.4682	0.5728	0.5548	0.3886	0.3534
WDFY3	0.846297876929932	0.6596	0.694	0.6568	0.7122	0.1582	0.1732	0.0969	0.1004
PPM1K	0.0300102147706857	0.0883	0.0786	0.1058	0.1015	0.0331	0.0195	0.033	0.0164
DNAJB14	0.327580358551896	0.3294	0.3208	0.2284	0.2206	0.0897	0.0753	0.0276	0.0242
H2AZ1	0.0313798812898707	0.1494	0.2106	0.1526	0.2298	0.0664	0.0757	0.0281	0.0324
SLC9B2	0.887165805221028	0.8678	0.8544	0.877	0.86	0.5328	0.5218	0.3558	0.344
NDST3	0.253925239161801	0.1304	0.0873	0.0886	0.0735	0.4908	0.4336	0.527	0.4838
TET2	0.000287796045819493	0.0371	0.0305	0.0334	0.022	0.0027	0.0037	0.0012	0.0016
TSPAN5	0.162706760802573	0.2336	0.4396	0.2438	0.4622	0.915	0.6536	0.8782	0.5388
ELOVL6	0.0481977855801025	0.3056	0.5734	0.2736	0.5438	0.3012	0.2538	0.301	0.2434
NAP1L5	0.47637289622752	0.6254	0.591	0.548	0.5566	0.4298	0.3328	0.1782	0.1708
UNC5C	0.305973181076712	0.242	0.2224	0.2764	0.2558	0.1348	0.2018	0.1202	0.1778
CCSER1	0.0431071712347046	0.1188	0.1914	0.1272	0.1872	0.0399	0.0516	0.0323	0.0399
GPRIN3	0.0810037320831115	0.1984	0.3192	0.2258	0.3402	0.0291	0.0224	0.0176	0.015
COL25A1	0.836413960625197	0.7128	0.8526	0.7352	0.8378	0.691	0.8926	0.6658	0.8638
CXXC4-AS1	0.754206119765334	0.8798	0.7666	0.8716	0.7754	0.28	0.2848	0.1812	0.228
_ENSG00000245958	0.49442359796191	0.4984	0.9134	0.4592	0.899	0.1114	0.1038	0.1064	0.0904
MAPK10-AS1	0.427910159174219	0.5248	0.7346	0.4556	0.7238	0.1804	0.2036	0.059	0.0485
FNIP2	0.0895950087635594	0.2836	0.21	0.2938	0.2254	0.4014	0.9402	0.321	0.8988
ARHGAP10	0.55429907527487	0.3358	0.3166	0.3218	0.2794	0.0947	0.0856	0.0898	0.0705
ELF2	0.536071301637406	0.7222	0.7334	0.7124	0.7276	0.427	0.4118	0.4074	0.382
TBC1D9	0.434279499559714	0.5368	0.4088	0.5254	0.35	0.431	0.3748	0.1342	0.1864
INPP4B	0.371712608532318	0.7506	0.8666	0.729	0.8422	0.3682	0.563	0.3818	0.5498
GAB1	0.570352999271237	0.9192	0.8254	0.8984	0.8056	0.434	0.4	0.3568	0.3034
TRIM2	0.991728020585985	0.88	0.632	0.8706	0.6504	0.1076	0.0774	0.0506	0.0533
FBXW7	0.166254893390592	0.1562	0.1646	0.0797	0.0738	0.565	0.6008	0.2744	0.3608
SH3D19	0.408478192818953	0.679	0.6716	0.6354	0.6154	0.0337	0.0303	0.0091	0.0119
GLRB	0.899473334272998	0.4092	0.4004	0.2708	0.2898	0.7806	0.8406	0.6382	0.7544
GRIA2	0.768070163839527	0.4008	0.472	0.3506	0.4216	0.0469	0.035	0.046	0.0336
TMEM131L	0.627169954524255	0.3158	0.5168	0.3224	0.5402	0.4584	0.4466	0.419	0.3898
PCDH10	0.187161731818796	0.2458	0.1988	0.1622	0.1402	0.0748	0.0488	0.0253	0.0131
BBS7	0.0151718482004562	0.0964	0.2558	0.104	0.2554	0.0011	6e-04	4e-04	3e-04
KIAA1109	0.469132393275162	0.5846	0.7722	0.4016	0.6852	0.9122	0.5532	0.8524	0.4108
LARP1B	0.369977465393159	0.7042	0.8832	0.7058	0.877	0.2338	0.189	0.24	0.2036
SPATA5	0.885488100624697	0.998	0.9498	0.9992	0.9532	0.0759	0.1786	0.0949	0.1588
SETD7	0.869753123422875	0.961	0.8678	0.9664	0.8778	0.5736	0.8308	0.5952	0.728
RNF175	0.594539590842109	0.6434	0.736	0.6254	0.7012	0.8144	0.8334	0.7874	0.7452
ANKRD50	0.144930978668216	0.3226	0.2664	0.182	0.143	0.122	0.1948	0.0284	0.1016
SCLT1	0.972660733989394	0.4414	0.6586	0.417	0.643	0.2138	0.2088	0.2248	0.1742
ZNF827	0.624052730909223	0.9708	0.777	0.969	0.7838	0.0617	0.3138	0.0905	0.363
EDNRA	1.40009007552205e-05	0.0156	0.0352	0.0097	0.0257	0.5462	0.7032	0.5318	0.682
NR3C2	0.818718395949771	0.6194	0.9516	0.6092	0.9352	0.0673	0.0261	0.0713	0.0281
SCOC	0.0343516869160806	0.134	0.1216	0.1014	0.091	0.2508	0.2184	0.165	0.1384
SMARCA5	0.786036915246837	0.6358	0.6188	0.5992	0.61	0.6968	0.6244	0.5624	0.58
INTU	0.0709090729358813	0.4344	0.6548	0.3708	0.5886	0.7012	0.9492	0.5414	0.9302
HSPA4L	0.753311869156887	0.7684	0.7626	0.7406	0.7454	0.2198	0.1694	0.2202	0.1628
ABHD18	0.32760239638867	0.2584	0.256	0.178	0.171	0.0491	0.049	0.0182	0.0176
MAP9	0.80589933282079	0.6232	0.7548	0.5818	0.7486	0.2348	0.2146	0.0698	0.0628
NAA15	0.256399302869674	0.2892	0.4342	0.2348	0.3406	0.0055	0.0058	0.0041	0.0037
ANAPC10	0.749582577354093	0.8638	0.9132	0.8732	0.898	0.0427	0.087	0.0395	0.0904
RNF150	0.545357247012199	0.1276	0.1518	0.1412	0.1734	0.134	0.1022	0.0965	0.0769
DCLK2	0.749600756323296	0.9474	0.9894	0.9502	0.992	0.8404	0.477	0.827	0.4506
ETFDH	0.317309214408991	0.1812	0.1412	0.089	0.0536	0.206	0.1908	0.0766	0.0689
LRBA	0.453854329121211	0.32	0.2028	0.2676	0.1386	0.216	0.2548	0.224	0.2198
_ENSG00000251555	0.99840243893357	0.514	0.6082	0.4046	0.5384	0.5892	0.4826	0.5704	0.4606
_ENSG00000273247	0.974084211939127	0.9882	0.966	0.9926	0.9634	0.4946	0.5798	0.3932	0.4926
CPE	0.568382977299656	0.3952	0.27	0.3068	0.1864	0.8088	0.8112	0.6986	0.7434
CLCN3	0.823768536910781	0.3814	0.48	0.4286	0.53	0.9654	0.9784	0.9546	0.959
GALNT7	0.0474798171856328	0.189	0.1396	0.185	0.131	0.8572	0.7528	0.8116	0.6982
RAPGEF2	0.206164552959429	0.7694	0.456	0.7604	0.4462	0.109	0.0693	0.1088	0.0685
SNX25	0.899100523200829	0.2636	0.2732	0.2514	0.2144	0.0794	0.0471	0.0756	0.0501
PALLD	0.848122602653703	0.4696	0.6454	0.4028	0.5416	0.4208	0.2578	0.2388	0.149
SPCS3	0.238032877713229	0.4936	0.526	0.433	0.4796	0.6464	0.604	0.4156	0.4164
NEK1	0.634515560335834	0.9966	0.7484	0.9976	0.7142	0.7992	0.5874	0.7024	0.4922
MARCHF1	0.76852641496767	0.3228	0.7504	0.3124	0.7194	0.2056	0.2088	0.2126	0.2042
CBR4	0.897338030803947	0.6656	0.6546	0.5112	0.5296	0.8762	0.8194	0.7914	0.7958
GPM6A	0.010085481347845	0.1142	0.1004	0.0663	0.0602	0.0065	0.008	0.0081	0.01
WDR17	0.297362831002092	0.3836	0.3382	0.3618	0.3326	0.0948	0.0907	0.105	0.0883
WWC2	0.411402203996071	0.0404	0.0436	0.037	0.045	0.0421	0.0165	0.0451	0.0152
SLC25A4	0.0142531904096185	0.0539	0.0514	0.0694	0.0659	0.0148	0.0226	0.0173	0.0293
SH3RF1	0.39918603817904	0.0779	0.0298	0.1236	0.0629	0.3914	0.3878	0.2626	0.275
SORBS2	0.482815517347116	0.7224	0.517	0.6874	0.481	0.1192	0.2074	0.0433	0.128
FSTL5	0.939252537786688	0.2178	0.1022	0.231	0.1004	0.005	0.013	0.0087	0.0179
TPPP	0.118508102156919	0.616	0.8912	0.5036	0.8744	0.3888	0.622	0.1316	0.393
STOX2	0.148641685025171	0.1686	0.2554	0.1398	0.222	0.5078	0.6538	0.492	0.6586
GALNTL6	0.00430633892372886	0.0514	0.0456	0.0535	0.0517	0.0347	0.0494	0.0251	0.0362
TENM3-AS1	0.0433107400575761	0.3024	0.1158	0.2558	0.0872	0.0877	0.0566	0.0676	0.0349
SPOCK3	0.0360778352820859	0.136	0.3478	0.1596	0.3438	0.0516	0.0398	0.069	0.0557
ZDHHC11B	0.449509520003645	0.3294	0.3988	0.3734	0.4448	0.8484	0.5686	0.843	0.5868
TENM3	0.855251115358484	0.472	0.65	0.4906	0.6652	0.4602	0.4808	0.4576	0.4522
TRIO	0.22435052401047	0.3046	0.2788	0.3264	0.2834	0.4568	0.6554	0.4396	0.637
CDH10	0.039403588909206	0.2256	0.4532	0.2222	0.4358	0.0092	0.0074	0.0087	0.0066
ZFR	0.711733147285495	0.7208	0.7882	0.7032	0.7604	0.9232	0.5432	0.9064	0.4394
ADCY2	0.340747984103398	0.395	0.6034	0.3574	0.5648	0.0082	0.0024	0.0017	0.0013
WDR70	0.213530349933619	0.0022	0.0017	0.0015	0.0026	0.652	0.6422	0.6648	0.6442
CDH9	0.255903429077223	0.432	0.26	0.4628	0.2896	0.3808	0.7498	0.32	0.6974
DROSHA	0.956945627539296	0.518	0.3182	0.5284	0.3444	0.3004	0.7146	0.2902	0.7232
SUB1	0.46763267660564	0.3474	0.38	0.326	0.3626	0.8944	0.6662	0.8802	0.6594
PDZD2	0.170134259210513	0.2756	0.2208	0.2302	0.212	0.1636	0.1604	0.045	0.0668
MARCHF6	0.0879484051314105	0.0834	0.1666	0.1164	0.2004	0.0888	0.0451	0.053	0.0187
CDH18	0.162757556020678	0.2556	0.2406	0.2646	0.2426	0.259	0.2326	0.2926	0.2564
ANKH	0.226439435694893	0.7492	0.947	0.676	0.9234	0.0847	0.2512	0.0562	0.2398
RETREG1	0.955673788314219	0.7136	0.546	0.7156	0.5498	0.9122	0.78	0.8224	0.6676
CDH12	0.65535097637908	0.1474	0.0452	0.1614	0.0471	0.1886	0.0092	0.2168	0.0108
ICE1	0.546459916540502	0.6586	0.7172	0.6848	0.7218	0.2096	0.1478	0.084	0.1064
LMBRD2	0.0082069483960359	0.437	0.5324	0.1018	0.1704	0.1778	0.1902	0.0558	0.0679
NIPBL	0.0946587365346062	0.4024	0.2746	0.4158	0.277	0.0243	0.0149	0.0413	0.0206
CTNND2	0.022823898552933	0.0264	0.0273	0.0263	0.0239	0.0104	0.0182	0.0122	0.018
BASP1	0.0499923422253557	0.206	0.3996	0.1652	0.3694	0.4908	0.5552	0.3514	0.4556
MARCHF11	0.24045614698476	0.4674	0.7388	0.4518	0.714	0.2964	0.5518	0.1284	0.452
GUSBP1	0.934963042309341	0.2732	0.283	0.2752	0.2726	0.0376	0.0046	0.0474	0.0048
CPLANE1	0.394419452389481	0.6656	0.6226	0.6614	0.6132	0.0851	0.0329	0.0946	0.0607
_ENSG00000215158	0.0691686592439513	0.1746	0.129	0.1336	0.0897	0.0465	0.1076	0.029	0.0938
UBE2QL1	0.168195890735915	0.3558	0.4978	0.3238	0.4604	0.8896	0.8704	0.8368	0.84
_ENSG00000251294	0.00357273909763002	0.291	0.2104	0.212	0.1324	0.162	0.1698	0.0706	0.0518
C1QTNF3-AMACR	0.359376789638023	0.5706	0.4426	0.5292	0.3724	0.8534	0.8618	0.8294	0.8132
MTREX	0.861516948140324	0.4076	0.451	0.3662	0.3966	0.662	0.38	0.4516	0.2326
GPBP1	0.515581709530637	0.4952	0.6012	0.476	0.578	0.7328	0.37	0.6728	0.253
PLPP1	0.934290370231303	0.8194	0.619	0.8342	0.6442	0.5898	0.6762	0.5712	0.6568
DHX29	0.000294566141541276	0.0042	0.0067	0.0039	0.0129	0.0067	0.0055	0.0041	0.0047
KIF2A	0.781361660766781	0.2686	0.4424	0.2732	0.4362	0.137	0.209	0.0558	0.13
MAST4	0.791286671712616	0.3368	0.8204	0.3608	0.8274	0.2326	0.103	0.2404	0.127
TNPO1	0.852448422054291	0.8098	0.8566	0.7624	0.7894	0.1716	0.5334	0.0539	0.3648
OXCT1	0.694848133404302	0.4922	0.4908	0.4762	0.4652	0.6212	0.6856	0.5154	0.6002
ERBIN	0.109149928634625	0.3658	0.2424	0.344	0.2236	0.2262	0.4376	0.1822	0.4348
GHR	0.116323075330214	0.077	0.1054	0.0209	0.0418	0.644	0.8048	0.5788	0.7848
HMGCS1	0.346497716044871	0.2174	0.2568	0.2004	0.2566	0.5572	0.6306	0.3506	0.4462
NNT	0.10351995773025	0.2366	0.266	0.239	0.2482	0.3172	0.3158	0.1228	0.1628
PDE4D	0.0962695225335534	0.192	0.2268	0.1356	0.17	0.2098	0.1748	0.1998	0.1596
TRIM23	0.291929716332917	0.2778	0.3286	0.253	0.3028	0.0639	0.0431	0.0242	0.0141
TRAPPC13	0.927960904204574	0.4878	0.5216	0.4968	0.5316	0.238	0.4066	0.1296	0.2442
NLN	0.717685109990997	0.2988	0.2106	0.2814	0.2186	0.4296	0.274	0.4072	0.3302
ZSWIM6	0.0102199236738013	0.0944	0.0855	0.0935	0.0919	0.0305	0.0208	0.02	0.0115
MAP1B	0.572675783158473	0.1756	0.1554	0.1006	0.1136	0.6942	0.6556	0.6298	0.602
IL6ST	0.137001653913062	0.3936	0.5972	0.3864	0.5856	0.0837	0.0859	0.0234	0.0253
RPL37	0.811542292407915	0.679	0.6616	0.604	0.623	0.6784	0.5728	0.5378	0.3932
PIK3R1	0.00233437636774771	0.0157	0.0789	0.0109	0.0619	0.1284	0.0907	0.0504	0.0285
BDP1_ENSG00000145734	0.351560510004202	0.4456	0.3594	0.3876	0.2952	0.2516	0.1894	0.1916	0.1528
PARP8	0.890978901312544	0.8918	0.8496	0.883	0.8462	0.1372	0.1172	0.1248	0.106
RAB3C	0.00988876208640148	0.115	0.1636	0.0675	0.0975	0.0353	0.0421	0.0133	0.0201
CWC27	0.0441004426597296	0.1612	0.1892	0.094	0.0865	0.0572	0.0272	0.0692	0.0398
SREK1	0.0585113123235614	0.8938	0.8896	0.8738	0.8608	0.2772	0.3828	0.1524	0.2528
FCHO2	0.622695280637567	0.9232	0.6886	0.9092	0.6348	0.0612	0.0157	0.0847	0.0206
NDUFAF2	0.58937784977411	0.341	0.2002	0.367	0.2282	0.7958	0.9812	0.7212	0.9666
RNF180	0.363396481740173	0.8802	0.924	0.8758	0.9218	0.0479	0.0235	0.0721	0.0487
NDUFS4	0.407825986883441	0.3398	0.3034	0.3224	0.2812	0.1644	0.1724	0.0395	0.0483
RICTOR	0.283242356937381	0.9052	0.9532	0.9242	0.9474	0.2714	0.282	0.2464	0.3022
ANKRD55	0.250931540661684	0.0748	0.0987	0.0787	0.0952	0.1204	0.0453	0.1228	0.0438
HCN1	0.612049003795394	0.4714	0.4146	0.48	0.458	0.0937	0.0939	0.0903	0.0952
ZNF131	0.359157452174005	0.1854	0.1876	0.058	0.0516	0.3808	0.318	0.1916	0.1904
SLC38A9	0.0158925531543924	0.019	0.0285	0.0098	0.0199	0.1288	0.1052	0.0589	0.0696
NIM1K	0.439722661614896	0.2614	0.2638	0.2042	0.191	0.0328	0.0037	0.0184	0.0011
ARL15	0.233779699505206	0.3312	0.437	0.3294	0.4306	0.2286	0.411	0.232	0.4048
RGS7BP	0.0127281891779421	0.0378	0.0375	0.0425	0.0414	0.0553	0.0797	0.0121	0.0328
SGTB	0.464824533211043	0.1778	0.1932	0.178	0.1794	0.4602	0.521	0.3102	0.4036
RPL26P19	0.436594803210292	0.9174	0.752	0.898	0.7366	0.5736	0.6168	0.5314	0.5664
ZFYVE16	0.217909266197541	0.121	0.1198	0.095	0.1052	0.345	0.4286	0.3534	0.4642
MEF2C	0.923367304736108	0.309	0.364	0.2502	0.3294	0.3954	0.4694	0.2212	0.2964
SCAMP1	0.178497382275072	0.2666	0.264	0.1702	0.198	0.2096	0.2114	0.0649	0.0808
MAN2A1	0.482987705302688	0.531	0.55	0.4292	0.4624	0.8512	0.7284	0.7572	0.5896
HMGCR	0.107787430505578	0.168	0.208	0.139	0.1732	0.6484	0.7942	0.4538	0.6656
CERT1	0.914747093071092	0.99	0.7224	0.9898	0.6616	0.1782	0.1492	0.0432	0.043
PDE8B	0.579600501630417	0.86	0.862	0.8746	0.8518	0.842	0.7006	0.8242	0.6418
ARSB	0.171626068722523	0.4112	0.436	0.3982	0.3912	0.2114	0.253	0.1006	0.1476
MSH3	0.051791552006139	0.0495	0.1384	0.0616	0.1462	0.2158	0.3316	0.1598	0.2682
RASGRF2	0.387141191694276	0.0248	0.0402	0.0171	0.0353	0.66	0.5538	0.5292	0.4344
FAM172A	0.134494578685348	0.547	0.6318	0.4966	0.622	0.0167	0.0122	0.0224	0.0177
LNPEP	0.411888492618558	0.8676	0.8478	0.8474	0.8394	0.339	0.415	0.1504	0.2954
ELL2	0.177286663931894	0.1196	0.0971	0.1002	0.09	0.767	0.4836	0.7034	0.427
POLK	0.365246617386874	0.7108	0.5132	0.7258	0.5128	0.2064	0.955	0.2344	0.9148
COX7C	0.0852482965567027	0.4764	0.4652	0.46	0.4078	0.158	0.3406	0.1054	0.2618
AP3B1	0.957425552960433	0.8062	0.7778	0.7826	0.7614	0.154	0.1656	0.1272	0.1072
SLF1	0.76437546929981	0.6898	0.8534	0.7036	0.8494	0.4138	0.4884	0.1774	0.2524
SSBP2	0.0299047772142143	0.0454	0.105	0.0536	0.1084	0.024	0.0384	0.0181	0.0261
CRHBP	0.0482297558733749	0.6054	0.6446	0.5116	0.5292	0.074	0.0471	0.0474	0.0248
RASA1	0.747294053186189	0.3304	0.6212	0.3012	0.6172	0.3588	0.4004	0.3212	0.3504
PPIP5K2	0.506144495781114	0.4566	0.3476	0.4552	0.3316	0.374	0.612	0.258	0.485
PAM	0.0134970885301321	0.0208	0.0345	0.0065	0.0087	0.3082	0.5284	0.1816	0.4456
FBXL17	0.430857992457783	0.7862	0.7738	0.7844	0.7778	0.0469	0.0486	0.0309	0.0326
FER	0.137389027673256	0.4776	0.5926	0.4862	0.6046	0.0612	0.0792	0.0428	0.0576
ATG10	0.491946950758988	0.4634	0.4714	0.3866	0.3832	0.0821	0.079	0.0549	0.0759
JMY	0.49570593673921	0.5168	0.6444	0.5132	0.6472	0.5984	0.3918	0.5218	0.3526
HOMER1	0.550954688511355	0.6184	0.6632	0.5746	0.6404	0.0748	0.099	0.037	0.065
CHD1	0.91438258481384	0.8484	0.7142	0.837	0.685	0.783	0.5328	0.6922	0.4192
EDIL3	0.4411026875559	0.3946	0.8544	0.3508	0.7916	0.7234	0.3984	0.42	0.1112
SLC25A46	0.690038986172357	0.6046	0.685	0.4152	0.5804	0.3694	0.3444	0.1002	0.1444
SERINC5	0.609325557958674	0.4738	0.55	0.4526	0.5014	0.2142	0.2118	0.1862	0.2034
TENT2	0.720768575712219	0.5196	0.2782	0.501	0.2862	0.3418	0.4794	0.2922	0.4022
TBCA	0.33245600088986	0.2472	0.3696	0.2406	0.3574	0.858	0.364	0.8728	0.4364
ENC1	0.34836637448795	0.9616	0.6848	0.9444	0.5382	0.5642	0.6232	0.2946	0.3852
MCTP1	0.0683603652724899	0.2506	0.213	0.2174	0.169	0.4964	0.4858	0.4048	0.425
EFNA5	0.0772535152761925	0.2474	0.1856	0.2466	0.1878	0.2326	0.5024	0.1928	0.4798
KIAA0825	0.140118988142152	0.224	0.4498	0.268	0.4952	0.0549	0.0496	0.0748	0.0692
RPS23	0.480935597602637	0.8614	0.9744	0.8268	0.9646	0.7062	0.8758	0.63	0.8384
