geneType	pval_M_zinb	pval_M_kde	pval_S0_zinb	pval_S0_kde	pval_S1_zinb	pval_S1_kde	deseq2_pval	mast_pval_glm	mast_pval_glmer
EE	0.903	0.805	0.897	0.8	0.901	0.826	0.298644548624921	2.34083558408981e-24	0.405801254260903
EE	0.041	0.786	0.056	0.778	0.066	0.771	0.433914210101752	0.17855472752763	0.442152766805652
EE	0.412	0.06	0.45	0.052	0.442	0.058	0.257101741304157	0.0559420299263606	0.538286775249823
EE	0.48	0.598	0.493	0.589	0.49	0.588	0.35813889926115	9.30649977241947e-13	0.403879063630192
EE	0.775	0.454	0.804	0.447	0.799	0.453	0.811404641761192	0.993790193065264	0.895359029617603
meanDE	0.009	0.005	0.011	0.006	0.013	0.012	0.00346212047080915	4.07577072314152e-110	0.000140647534658766
EE	0.484	0.483	0.539	0.48	0.512	0.443	0.189914840280649	1.60452396414671e-22	0.130372793627939
EE	0.964	0.779	0.958	0.777	0.948	0.765	0.570194034657316	2.02329594143178e-10	0.705486973489051
EE	0.126	0.181	0.077	0.09	0.064	0.076	0.0683327511145806	2.1223299370717e-10	0.0433801911594758
meanDE	0.028	0.011	0.027	0.009	0.025	0.02	0.000659018584724082	1.84051525101121e-12	0.000266181714227885
EE	0.085	0.082	0.099	0.081	0.082	0.075	0.109830380458448	2.02227794041708e-25	0.0500272653910552
EE	0.118	0.912	0.108	0.915	0.109	0.888	0.213062616432945	0.000160069698869386	0.149527507471592
EE	0.41	0.606	0.459	0.629	0.439	0.579	0.909770653031355	0.000156601534751307	0.969075459031795
EE	0.148	0.15	0.145	0.123	0.155	0.126	0.287520148996027	0.0266377687832133	0.221576002360417
meanDE	0.898	0.546	0.887	0.564	0.884	0.592	0.558442238514394	4.33812424727535e-10	0.936962979679597
meanDE	0.234	0.78	0.257	0.758	0.258	0.721	0.226886165267682	7.90176059161614e-19	0.326170537665126
EE	0.254	0.009	0.245	0.005	0.241	0.008	0.101323203105247	0.00212992198274279	0.17673977284491
EE	0.778	0.422	0.777	0.417	0.779	0.419	0.528973288770532	0.122728609857832	0.409831888771061
EE	0.451	0.469	0.487	0.474	0.452	0.434	0.328943933528686	1.2663504379953e-07	0.422332067529252
varDE	0.003	0.109	0.005	0.11	0.008	0.11	0.49446789554156	1.10875224339884e-20	0.00017271586118956
EE	0.497	0.348	0.427	0.307	0.404	0.306	0.392727144778591	0.445785228964828	0.556056547085885
varDE	0.249	0.355	0.242	0.368	0.253	0.368	0.246856682149638	2.92020407608815e-20	0.251788546433304
EE	0.668	0.608	0.672	0.569	0.639	0.554	0.577627238815606	0.313079926622734	0.549278005501834
meanDE	0.116	0.148	0.115	0.155	0.105	0.143	0.00909988905711099	5.52281739476345e-28	0.00290531620960507
varDE	0.108	0.08	0.119	0.1	0.123	0.096	0.565933325697803	7.38583003371069e-15	0.000171107263818395
meanDE	0.063	0.056	0.028	0.028	0.029	0.026	0.01981375365801	4.9192107650762e-47	0.00723590805642797
EE	0.036	0.082	0.053	0.082	0.053	0.082	0.00317964001843151	3.33161800390922e-25	0.00754629082437698
varDE	0.091	0.124	0.054	0.09	0.057	0.098	0.733696359858415	3.44530186702017e-22	0.0276821715373238
EE	0.631	0.696	0.662	0.723	0.621	0.725	0.94612697041806	0.709029784972503	0.856193197062699
EE	0.314	0.495	0.306	0.485	0.31	0.475	0.560255203585355	0.104889267424998	0.362904014020402
EE	0.58	0.548	0.553	0.529	0.575	0.543	0.79232221869002	0.0542238470511523	0.873282621117914
EE	0.971	0.062	0.966	0.069	0.973	0.093	0.0665480083641608	0.000211867443703868	0.192061083783534
EE	0.38	0.257	0.352	0.198	0.365	0.195	0.872811090515677	0.21849371373824	0.976057970485709
EE	0.254	0.194	0.258	0.211	0.235	0.186	0.220096149856242	0.932869088374533	0.427931709914545
varDE	0.112	0.104	0.128	0.097	0.122	0.115	0.1028424714132	1.10966620173287e-59	0.056970414349358
meanDE	0.138	0.261	0.128	0.249	0.147	0.252	0.0493003864556982	1.48730271155432e-15	0.0370923725109315
EE	0.524	0.333	0.536	0.257	0.509	0.254	0.251315751645179	0.00422638155615044	0.277348624576596
EE	0.864	0.886	0.866	0.881	0.858	0.874	0.889436341493606	2.17447689781265e-06	0.237607283498543
EE	0.051	0.423	0.054	0.424	0.055	0.403	0.1932132232536	0.000576784414898922	0.14633788532273
EE	0.32	0.322	0.254	0.261	0.243	0.247	0.169830752265416	2.20509059894605e-40	0.10005906997761
EE	0.472	0.77	0.495	0.705	0.495	0.684	0.414738260233723	0.0229176610808859	0.302922465318684
EE	0.815	0.175	0.8	0.173	0.814	0.201	0.292229825061392	0.0168873036497394	0.588224669371741
EE	0.963	0.969	0.971	0.971	0.955	0.973	0.968465997594935	0.927946769119478	0.955834622982989
meanDE	0.025	0.673	0.022	0.62	0.026	0.624	0.00591712851127449	1.28966062702765e-10	0.000253294727368128
EE	0.206	0.315	0.235	0.285	0.233	0.299	0.357750294017631	1.14614852767387e-33	0.181833247024814
EE	0.78	0.629	0.809	0.621	0.789	0.585	0.571027557751877	0.000907401553007436	0.614177069265901
EE	0.198	0.342	0.184	0.284	0.185	0.322	0.439187804801686	5.15706542108896e-05	0.443639010224417
EE	0.379	0.567	0.382	0.529	0.373	0.521	0.226130301326936	0.0880120221533037	0.126753569006877
EE	0.528	0.974	0.581	0.97	0.514	0.978	0.649649910545365	0.267962442431085	0.306446327005261
EE	0.68	0.342	0.663	0.306	0.665	0.33	0.819974844164869	0.78835137978992	0.996969388928286
EE	0.545	0.453	0.536	0.5	0.508	0.488	0.423547266954805	0.0540433338008673	0.194059462395914
EE	0.614	0.245	0.617	0.263	0.638	0.242	0.54696866718946	0.221266223001634	0.577612373543217
EE	0.51	0.445	0.539	0.481	0.514	0.443	0.200728442037206	1.93345951511551e-07	0.238187119705929
EE	0.666	0.835	0.687	0.839	0.671	0.845	0.974126281378856	0.0516184568344801	0.603615519599026
EE	0.511	0.494	0.511	0.462	0.462	0.457	0.62300665319179	8.69604915407793e-05	0.786949186631179
EE	0.521	0.331	0.524	0.362	0.535	0.368	0.832640411264721	0.0800596495501534	0.170428856875111
EE	0.897	0.922	0.907	0.936	0.889	0.934	0.858517882006791	3.54639330370238e-05	0.760897608775405
varDE	0.015	0.024	0.015	0.037	0.006	0.035	0.110594163100761	5.67070009579399e-50	0.448030186631675
EE	0.273	0.56	0.285	0.565	0.282	0.585	0.41395622915045	0.101207336386956	0.221656570999346
EE	0.174	0.161	0.143	0.153	0.159	0.157	0.0526916146305921	3.03439253082288e-38	0.0183585634270145
EE	0.723	0.791	0.727	0.763	0.733	0.795	0.717842878829541	6.00430914683713e-08	0.826143769751181
EE	0.06	0.033	0.056	0.05	0.081	0.06	0.223177753536576	1.34498087177368e-08	0.141162333074957
EE	0.077	0.061	0.065	0.053	0.069	0.052	0.0352133725783399	1.04472560486127e-19	0.0852889571817675
meanDE	0.985	0.451	0.972	0.436	0.983	0.406	0.308606359854368	0.00618053142064739	0.26863065039401
EE	0.309	0.807	0.29	0.833	0.277	0.816	0.350673842251526	8.2086712893824e-34	0.173138416557807
varDE	0.038	0.022	0.032	0.025	0.041	0.033	0.0124355727332998	7.26062734945461e-43	0.0138114146537828
EE	0.67	0.757	0.66	0.761	0.667	0.765	0.79804128011508	0.677615887392758	0.955035637068814
EE	0.061	0.181	0.059	0.176	0.054	0.182	0.013092006024582	1.2606224432859e-09	0.170692951334298
EE	0.617	0.109	0.653	0.143	0.646	0.142	0.0285560757074322	4.57101600089765e-16	0.00604084961956062
varDE	0.144	0.982	0.107	0.978	0.109	0.976	0.333100564095549	2.13812846553317e-29	0.00106278809520881
EE	0.932	0.976	0.924	0.98	0.925	0.979	0.709388211416382	0.549018710597958	0.780344435398612
varDE	0.063	0.739	0.061	0.699	0.071	0.689	0.38747742006563	1.55387435134294e-20	1.91736911079266e-06
EE	0.454	0.437	0.47	0.417	0.441	0.447	0.578498992654904	0.161976749910868	0.467348978359864
EE	0.939	0.904	0.931	0.877	0.938	0.885	0.60501098152583	4.60158497988939e-13	0.790297663424749
EE	0.125	0.151	0.089	0.086	0.075	0.094	0.138582245288597	0.000160209222933634	0.188527379510534
EE	0.336	0.41	0.346	0.388	0.339	0.395	0.46696161575735	0.029569997466164	0.657007485570243
EE	0.208	0.19	0.188	0.197	0.175	0.215	0.144333877062501	9.3937384888368e-09	0.0928123028740175
EE	0.165	0.301	0.076	0.208	0.102	0.24	0.0399073322348339	1.31892586331264e-10	0.0279771579246961
meanDE	0.239	0.762	0.254	0.79	0.266	0.751	0.11100665391585	9.09877242026146e-05	0.0358266461631941
EE	0.139	0.838	0.124	0.799	0.124	0.825	0.298278825933347	0.280013751953167	0.244998390575702
varDE	0.011	0.742	0.012	0.745	0.009	0.72	0.696615576871102	5.52695840913666e-19	5.47765638627926e-08
varDE	0.174	0.86	0.159	0.86	0.15	0.872	0.128382961616819	7.92679968381798e-14	0.00113813351444828
meanDE	0.973	0.947	0.97	0.963	0.967	0.963	0.0253054111850024	5.74581030692112e-07	0.00642341483111239
EE	0.924	0.958	0.913	0.942	0.905	0.947	0.967461219662449	0.127246570267442	0.316456108531064
varDE	0.278	0.704	0.271	0.688	0.236	0.694	0.913512748256704	1.05744878446614e-18	0.000156215474067008
EE	0.518	0.069	0.488	0.051	0.498	0.059	0.591318128844464	0.00400537026009153	0.593703925454022
varDE	0.389	0.911	0.346	0.913	0.344	0.89	0.12944376766204	3.4649067138757e-26	9.53689857558896e-12
EE	0.319	0.677	0.282	0.661	0.266	0.648	0.967898638121	0.299624658443331	0.460154651317292
varDE	0.063	0.799	0.08	0.788	0.06	0.808	0.464285842884052	4.56454362090718e-23	1.0901482004043e-07
varDE	0.476	0.4	0.431	0.31	0.442	0.337	0.858988391312005	1.67416577223099e-15	0.178737449941815
EE	0.974	0.8	0.969	0.762	0.972	0.799	0.877081672977406	0.0264779080168263	0.216176629947048
varDE	0.098	0.514	0.095	0.482	0.098	0.492	0.0417023258248282	1.12975236570593e-33	0.000676829162646366
EE	0.421	0.302	0.402	0.306	0.409	0.301	0.419477513179735	0.222289873542773	0.445083417920613
EE	0.516	0.948	0.51	0.971	0.539	0.962	0.767452539788963	1.53561185848922e-06	0.549475676062801
EE	0.563	0.063	0.554	0.049	0.536	0.061	0.773771010557825	0.71183310639774	0.505119504028922
EE	0.495	0.85	0.472	0.829	0.484	0.829	0.765521009953418	0.602440763617461	0.956176899704788
EE	0.81	0.996	0.775	0.989	0.761	0.986	0.8807184737677	0.693946641412333	0.639546434145014
EE	0.51	0.33	0.45	0.325	0.442	0.299	0.912641685000791	0.0634110432728968	0.979110603281106
EE	0.721	0.569	0.701	0.495	0.705	0.499	0.202576223141793	0.000300577040715994	0.107446533214631
EE	0.18	0.665	0.158	0.666	0.184	0.661	0.421942713171029	0.0245108971375461	0.413176594686891
EE	0.015	0.008	0.013	0.007	0.016	0.011	0.00783632788193717	6.71332235519965e-74	0.00172285352096988
EE	0.753	0.703	0.776	0.745	0.735	0.709	0.768371545986278	2.63014446681517e-05	0.885136838660138
meanDE	0.795	0.773	0.808	0.757	0.8	0.743	0.159162011816718	1.14722812623181e-07	0.268354930413191
meanDE	0.047	0.105	0.063	0.115	0.063	0.086	0.0242060704163297	1.35142291395814e-10	0.0855194578465515
varDE	0.011	0.002	0.007	0.002	0.009	0.003	0.585205509394077	5.25116611423276e-23	5.18831384674732e-05
meanDE	0.002	0.001	0.002	0.001	0.002	0.001	4.65532322651214e-07	1.01874376274822e-47	8.10323342226514e-10
EE	0.21	0.916	0.217	0.902	0.194	0.908	0.429762035154203	0.0370546979084887	0.154589518735332
EE	0.617	0.922	0.61	0.935	0.618	0.93	0.514262197953727	1.24156849057956e-13	0.626819007021997
EE	0.151	0.811	0.148	0.794	0.127	0.798	0.651894666367079	0.702018188167365	0.608865585590009
EE	0.582	0.696	0.584	0.678	0.529	0.662	0.875893987869462	0.309641137076796	0.801474745033044
EE	0.785	0.94	0.783	0.935	0.754	0.945	0.571410036773713	0.0895526043880179	0.587058482717326
varDE	0.026	0.485	0.036	0.483	0.043	0.476	0.257357968351168	2.0138166784179e-25	0.00210936937810892
meanDE	0.852	0.604	0.848	0.572	0.847	0.561	0.905340897689102	0.0162311683333378	0.905028563612409
varDE	0.48	0.47	0.482	0.365	0.47	0.371	0.11497349156633	1.16780643417854e-26	0.0212211238014789
varDE	0.047	0.127	0.059	0.114	0.054	0.131	0.487919269671066	2.79051161863344e-21	0.0581147439939676
EE	0.051	0.59	0.037	0.62	0.035	0.595	0.00607874709931088	1.45642949480909e-08	0.0932182055741887
meanDE	0.928	0.556	0.924	0.523	0.935	0.519	0.0571558614320394	1.82134968495192e-14	0.0870649803362703
EE	0.44	0.869	0.44	0.857	0.45	0.867	0.610775408044534	0.199680994022003	0.498773761410293
varDE	0.001	0.297	0.001	0.297	0.001	0.318	0.0265730707352225	2.68753283762169e-23	1
EE	0.801	0.168	0.785	0.148	0.801	0.171	0.948676355177393	0.102953179982655	0.0426129908968342
meanDE	0.442	0.875	0.444	0.877	0.434	0.862	0.00711741646978201	1.38532460450908e-06	0.668534640410367
EE	0.063	0.128	0.043	0.126	0.038	0.128	0.212665102563736	0.000558496097522079	0.118842071501439
EE	0.102	0.383	0.112	0.384	0.093	0.367	0.370398600530794	0.081461329723229	0.345402970757642
EE	0.98	0.183	0.979	0.239	0.975	0.28	0.329319905335401	8.12745134825139e-06	0.197271604145828
EE	0.995	0.594	0.991	0.534	0.992	0.533	0.931359548068929	0.160001630843652	0.885502498218517
EE	0.168	0.31	0.176	0.332	0.183	0.319	0.49537358779444	0.324934369117223	0.720564950085833
EE	0.584	0.921	0.563	0.889	0.583	0.889	0.470524800105886	5.51230856996593e-12	0.618314541777679
EE	0.815	0.223	0.771	0.249	0.779	0.261	0.458326624279873	0.23693210867362	0.593481659085473
EE	0.552	0.038	0.56	0.05	0.54	0.04	0.427282203292194	0.265078465896894	0.475579593306869
EE	0.895	0.528	0.903	0.54	0.873	0.545	0.195312561310077	0.00266046708627171	0.0551098814339567
EE	0.15	0.223	0.165	0.203	0.149	0.208	0.0748514825262633	9.47572754511653e-17	0.0317238131408422
EE	0.034	0.136	0.048	0.149	0.041	0.156	0.0349956620818813	1.03590393233445e-43	0.0187009312263468
EE	0.269	0.322	0.189	0.273	0.203	0.268	0.78795014114652	3.84610240481631e-14	0.539158282997273
varDE	0.321	0.906	0.318	0.921	0.339	0.915	0.610095879473146	2.01629488436693e-10	2.09000388169185e-06
EE	0.263	0.318	0.27	0.313	0.298	0.33	0.62767498346272	0.70265665293509	0.768362877349308
EE	0.207	0.81	0.177	0.806	0.184	0.8	0.280125785359041	5.23424028906042e-23	0.261118057797078
meanDE	0.44	0.857	0.447	0.851	0.432	0.845	0.163510320722079	4.58266235116481e-10	0.384875552824245
EE	0.133	0.088	0.12	0.073	0.125	0.071	0.0881212350980714	4.81515758379593e-32	0.0846362930710037
EE	0.711	0.887	0.704	0.884	0.664	0.862	0.732888666044418	0.0284954368336082	0.864722073483084
EE	0.594	0.201	0.642	0.218	0.625	0.205	0.11846043368169	4.32834161734301e-07	0.175313090327467
varDE	0.001	0.001	0.001	0.001	0.001	0.002	0.872112579232897	3.53938888671424e-22	2.11323871412716e-05
EE	0.947	0.794	0.938	0.801	0.941	0.791	0.876825022260271	0.466346271714141	0.762249893388053
EE	0.68	0.683	0.673	0.735	0.648	0.709	0.978535225921828	2.21264165071384e-54	0.772256913931333
EE	0.319	0.546	0.217	0.534	0.19	0.561	0.0352473769027801	0.000186790151246373	0.0341982796024793
EE	0.628	0.771	0.594	0.666	0.558	0.627	0.530542832119214	0.00056913935352185	0.619210951378289
EE	0.272	0.417	0.241	0.452	0.234	0.408	0.169867021406683	0.000942968567740609	0.0237297222713353
varDE	0.053	0.195	0.047	0.223	0.045	0.215	0.62094545723744	2.17417577305842e-12	0.0178244097857862
EE	0.234	0.971	0.252	0.959	0.243	0.968	0.329501498332299	4.21238661462009e-16	0.328409672920858
EE	0.78	0.995	0.79	0.995	0.77	0.993	0.769923393414831	0.261444458321946	0.665526017444202
EE	0.035	0.357	0.037	0.316	0.056	0.302	0.518217114168098	0.268531951246634	0.804564876394684
EE	0.533	0.243	0.538	0.279	0.506	0.279	0.281272152557363	0.000886135957332651	0.400001321281268
varDE	0.035	0.361	0.039	0.344	0.045	0.316	0.234658417578915	8.50023129862073e-21	0.000243336562027662
EE	0.494	0.482	0.555	0.452	0.524	0.48	0.96306955414724	0.162496009060331	0.939162907510211
EE	0.429	0.798	0.501	0.831	0.462	0.827	0.647874768920576	0.488337961258122	0.536815406525337
EE	0.74	0.46	0.748	0.439	0.755	0.473	0.769602927016247	0.0510299300055578	0.164729115389743
EE	0.164	0.119	0.17	0.137	0.172	0.144	0.0701081539670089	2.59869275211902e-31	0.0150632856860049
EE	0.842	0.791	0.806	0.812	0.813	0.798	0.882493608719835	0.000197636717226226	0.514635106175232
EE	0.762	0.927	0.749	0.918	0.756	0.934	0.916301736428087	0.68380511143026	0.979521007627898
meanDE	0.304	0.447	0.297	0.441	0.325	0.425	0.121884199327817	6.48668118301547e-15	0.111005607352419
EE	0.855	0.866	0.85	0.874	0.84	0.875	0.449766455396046	0.0390137799625066	0.464830360391177
EE	0.694	0.229	0.725	0.212	0.736	0.213	0.219807321046054	3.10050525550839e-09	0.211023946568868
EE	0.477	0.409	0.473	0.412	0.473	0.414	0.568633730269022	0.0254948765779828	0.823063660282499
EE	0.622	0.882	0.565	0.912	0.57	0.906	0.170231580263457	2.03504782818359e-10	0.176971832919914
EE	0.916	0.694	0.914	0.69	0.926	0.713	0.753851022926431	0.00129181420192971	0.969292208504311
EE	0.055	0.588	0.055	0.566	0.064	0.582	0.0926337654988675	3.07328421615141e-16	0.000446042355560983
EE	0.286	0.92	0.259	0.908	0.256	0.902	0.193434177939128	0.00179685107228023	0.548735909789696
EE	0.563	0.844	0.503	0.84	0.503	0.859	0.894447235340875	7.2026814756417e-11	0.85495128102623
EE	0.54	0.988	0.562	0.991	0.541	0.995	0.582755914108208	2.43301807228058e-23	0.529054054216636
EE	0.947	0.547	0.951	0.452	0.951	0.479	0.924334694263128	0.0334158648822202	0.858980479973437
EE	0.826	0.611	0.823	0.611	0.822	0.637	0.421337935888754	0.000531148208124482	0.0298865744251492
EE	0.592	0.537	0.617	0.559	0.608	0.579	0.237147068104616	5.23990719541701e-10	0.0622251760136236
EE	0.638	0.699	0.622	0.699	0.618	0.683	0.425459204951042	0.00877272799244114	0.54572649485428
EE	0.64	0.702	0.622	0.693	0.615	0.681	0.888256082409312	0.306608220400142	0.963715899506885
EE	0.805	0.76	0.818	0.764	0.812	0.761	0.411156796616387	2.64780267101268e-22	0.458999844256817
EE	0.53	0.285	0.514	0.27	0.532	0.28	0.537742036421663	3.60566611000786e-22	0.691395588399259
EE	0.214	0.465	0.201	0.424	0.194	0.434	0.738021684120916	3.03913107167561e-05	0.584515821205078
EE	0.888	0.698	0.895	0.698	0.875	0.692	0.275360767395862	0.000285059197621937	0.150580622954616
EE	0.175	0.281	0.174	0.285	0.174	0.265	0.0997193587483064	1.06466126104799e-06	0.0918038592334867
varDE	0.004	0.915	0.006	0.919	0.006	0.899	0.785284601885455	6.95250253425653e-18	6.75979007374818e-06
EE	0.439	0.109	0.362	0.093	0.347	0.078	0.155331864634976	0.342750283295386	0.373003866767054
EE	0.795	0.609	0.784	0.63	0.765	0.584	0.453872027002352	0.000218144848517498	0.601513585934748
EE	0.698	0.634	0.692	0.678	0.672	0.651	0.859566576403159	0.00305049981406936	0.952267666451833
EE	0.92	0.679	0.928	0.71	0.924	0.691	0.658190837271424	0.0367041726752019	0.779866000800907
EE	0.278	0.06	0.282	0.081	0.326	0.078	0.30865142277424	5.24490541788151e-45	0.322791910051876
EE	0.758	0.318	0.746	0.344	0.73	0.321	0.261661709755895	0.0955308425728465	0.771291082039301
varDE	0.008	0.12	0.008	0.1	0.004	0.092	0.756153337412232	2.61124009191472e-28	1.02932512117844e-06
EE	0.791	0.922	0.819	0.939	0.759	0.932	0.93520548577444	1.03272890575548e-05	0.815740734324227
EE	0.493	0.309	0.373	0.311	0.41	0.299	0.893817191759569	3.15799487721924e-08	0.352869231203529
EE	0.066	0.059	0.084	0.052	0.092	0.062	0.445215210857597	0.00641632048108757	0.213371110268025
EE	0.162	0.412	0.149	0.425	0.156	0.412	0.479375782429523	0.591644202852595	0.763694822412627
EE	0.31	0.631	0.333	0.609	0.325	0.62	0.262178932877818	5.30450998158789e-05	0.135703175029806
EE	0.251	0.377	0.154	0.306	0.158	0.305	0.170353631464753	4.43795840036092e-11	0.0640805432387135
EE	0.34	0.329	0.347	0.341	0.346	0.323	0.363944288558786	1.79977898197443e-13	0.171544171420303
EE	0.104	0.779	0.098	0.778	0.103	0.81	0.24196300061704	3.59783560095696e-07	0.0584493422171015
EE	0.187	0.163	0.206	0.174	0.178	0.155	0.217855176796226	0.00274208896058388	0.225633675870902
EE	0.824	0.931	0.85	0.914	0.816	0.927	0.935402655674174	0.229687727223619	0.895489022946086
EE	0.41	0.622	0.445	0.637	0.438	0.654	0.0939342408812097	3.32553165594774e-51	0.38948560102049
varDE	0.25	0.302	0.259	0.295	0.238	0.304	0.348747299368751	3.77943177387593e-22	8.19093599233257e-05
EE	0.267	0.31	0.292	0.332	0.28	0.32	0.110368627276456	2.97773000438654e-64	0.115895441765085
EE	0.296	0.456	0.295	0.452	0.302	0.457	0.703958636612324	0.0113968605245365	0.657924747892782
EE	0.314	0.259	0.311	0.207	0.292	0.187	0.824279332491458	0.517329076543286	0.807909533875735
EE	0.347	0.714	0.335	0.681	0.332	0.679	0.721279546556959	0.401260526925493	0.794920689141753
EE	0.583	0.401	0.599	0.389	0.559	0.419	0.363885156554335	0.115073055661762	0.0370671789051911
meanDE	0.748	0.691	0.748	0.68	0.733	0.637	0.671668282886193	0.000714119940776411	0.738731417165315
EE	0.517	0.676	0.541	0.627	0.519	0.652	0.471216971561376	0.0174571497268304	0.547334713328779
EE	0.024	0.237	0.018	0.237	0.024	0.243	0.0359432051296781	3.03650173224018e-28	0.0160684398928915
EE	0.236	0.896	0.194	0.922	0.192	0.918	0.61267745685945	0.0106473575250528	0.781968980390027
EE	0.341	0.895	0.302	0.898	0.295	0.886	0.633374925345296	0.810655801961465	0.682274479131781
EE	0.662	0.542	0.668	0.519	0.653	0.486	0.690577471274494	1.11524363227059e-05	0.6778836514334
EE	0.375	0.439	0.373	0.413	0.396	0.443	0.325928272480515	0.0073684158997705	0.473134867953487
EE	0.942	0.697	0.935	0.685	0.925	0.699	0.280384894630519	0.00189024260509604	0.190030788799855
EE	0.217	0.966	0.205	0.967	0.198	0.957	0.175202913814662	2.08537746292469e-15	0.161640894669187
EE	0.282	0.609	0.317	0.606	0.305	0.622	0.385385611284408	0.635063746314247	0.592134103566827
meanDE	0.352	0.423	0.374	0.413	0.363	0.409	0.436716601880427	9.43317071875337e-15	0.370098643789666
EE	0.843	0.746	0.843	0.735	0.834	0.721	0.355587743164606	2.54420926688453e-14	0.681471808119209
EE	0.461	0.695	0.454	0.648	0.419	0.659	0.990268548706804	5.40610461405471e-12	0.724452323641231
EE	0.485	0.57	0.499	0.591	0.503	0.584	0.195098748454218	2.26362535795043e-14	0.0210636015481472
EE	0.088	0.023	0.096	0.038	0.1	0.036	0.24748470558192	0.275256406343173	0.208156838923008
varDE	0.004	0.001	0.005	0.001	0.009	0.001	0.0556945379647812	5.1118725504386e-19	0.00673521286975569
EE	0.239	0.627	0.283	0.61	0.27	0.631	0.21885886275715	0.00709952638932759	0.0828162523908668
EE	0.794	0.833	0.781	0.805	0.764	0.793	0.964441577280786	0.503448505593908	0.984956424198678
EE	0.457	0.917	0.452	0.885	0.482	0.864	0.928682891299898	0.494754692612069	0.381462968281581
varDE	0.02	0.545	0.026	0.551	0.037	0.547	0.279927821824059	3.98970746965411e-16	4.43614786947279e-07
EE	0.357	0.649	0.288	0.669	0.268	0.682	0.204921260617614	0.000648275198940524	0.131336193536529
EE	0.73	0.809	0.733	0.753	0.727	0.754	0.946046067286571	0.260590467306415	0.995868336447139
meanDE	0.469	0.874	0.461	0.88	0.45	0.874	0.118557036175913	8.08585108720352e-05	0.120353737907674
EE	0.278	0.196	0.203	0.114	0.246	0.13	0.135887791003819	1.07815832989739e-57	0.0588610048423019
EE	0.372	0.332	0.347	0.364	0.384	0.382	0.635676145723303	5.64138119689459e-17	0.622189362727932
EE	0.867	0.67	0.871	0.685	0.847	0.732	0.782062448670782	1.95762434190327e-17	0.842318837077816
EE	0.773	0.846	0.795	0.822	0.811	0.837	0.738750520224047	0.580336572010397	0.977161074901098
EE	0.518	0.895	0.518	0.883	0.495	0.865	0.205729693957441	0.00377343750647947	0.0297652032322953
meanDE	0.447	0.807	0.509	0.819	0.486	0.827	0.855223274015282	0.84223247894333	0.587651449333965
EE	0.502	0.866	0.55	0.854	0.504	0.833	0.434663017195303	0.491137510269443	0.511557250434622
EE	0.194	0.251	0.203	0.223	0.202	0.221	0.151668661131923	8.77277309786388e-56	0.0768961033297129
meanDE	0.53	0.673	0.541	0.623	0.528	0.601	0.382129185869216	4.25434682718828e-06	0.354049175787518
EE	0.601	0.559	0.572	0.51	0.625	0.539	0.463521083411358	1.24517867205218e-11	0.464770387304485
EE	0.798	0.167	0.804	0.147	0.799	0.152	0.485646081315468	0.79978776052186	0.616600145553112
meanDE	0.573	0.489	0.555	0.448	0.554	0.473	0.461082047134464	6.71966196241039e-49	0.473136567369408
EE	0.829	0.364	0.846	0.353	0.834	0.326	0.0627968415442473	6.99610139317826e-06	0.0191143265135046
meanDE	0.53	0.617	0.51	0.634	0.526	0.626	0.755903064505904	0.00298333268339135	0.815586061464647
varDE	0.352	0.783	0.365	0.748	0.368	0.759	0.294514641873853	1.6406627096176e-88	0.383659271087927
meanDE	0.412	0.156	0.441	0.172	0.411	0.16	0.952709378380719	0.99126741596207	0.971423041223858
EE	0.31	0.501	0.261	0.495	0.278	0.496	0.695832200774382	0.00834282932022946	0.156285293777652
EE	0.952	0.882	0.946	0.895	0.945	0.886	0.533372216959916	0.340225521692508	0.60397724572657
EE	0.008	0.361	0.007	0.311	0.012	0.325	0.0316353170655069	7.74520642340128e-05	0.0446588551580288
EE	0.348	0.276	0.337	0.309	0.372	0.348	0.284026014760348	1.40149979301561e-20	0.266987732838812
EE	0.67	0.882	0.701	0.899	0.672	0.888	0.83437878164807	0.0564483955765449	0.881495523631475
EE	0.237	0.235	0.237	0.232	0.23	0.218	0.139686301616574	1.15923204560546e-40	0.455487453883486
varDE	0.182	0.84	0.182	0.839	0.193	0.829	0.996563281989228	1.41986263224731e-15	2.07397165007212e-09
EE	0.181	0.464	0.187	0.48	0.178	0.452	0.967424494191197	0.120637874085898	0.111248620760245
EE	0.226	0.511	0.237	0.473	0.245	0.467	0.258052633670305	0.0364397728215641	0.939875413162205
EE	0.41	0.396	0.386	0.397	0.345	0.362	0.160941109358623	2.147652951695e-15	0.332697007386987
meanDE	0.084	0.211	0.079	0.243	0.09	0.247	0.00723900347218615	1.65319246224679e-18	0.00236644940181904
EE	0.702	0.869	0.685	0.863	0.687	0.85	0.467273783302223	0.266859870465211	0.226328656376761
EE	0.143	0.615	0.151	0.649	0.141	0.62	0.15339404137126	0.00393308845689145	0.122737127574487
varDE	0.004	0.627	0.005	0.632	0.006	0.634	0.594053525196615	5.72472328961989e-22	2.95845590045943e-08
EE	0.906	0.838	0.918	0.849	0.9	0.847	0.719142580119714	2.21940977937317e-05	0.678055555474548
EE	0.451	0.632	0.475	0.549	0.477	0.564	0.441631144165985	0.0168989151152824	0.164594888707244
meanDE	0.26	0.126	0.191	0.066	0.202	0.07	0.452593603823887	2.79608599265602e-12	0.412140861177567
